,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X000792.SZ,X600019.SH,X002460.SZ,X601898.SH,X600111.SH,X600011.SH,X002271.SZ,X000877.SZ,X002466.SZ,X000708.SZ,X600010.SH,X600547.SH,X601600.SH,X600660.SH,X000301.SZ,X600886.SH,X600426.SH,X600362.SH,X600176.SH,X000983.SZ,X601699.SH,X600795.SH,X000786.SZ,X000723.SZ,X600803.SH,X600096.SH,X601991.SH,X600801.SH,X000959.SZ,X600219.SH,X600295.SH,X000932.SZ,X000408.SZ,X000807.SZ,X000630.SZ,X000825.SZ,X600486.SH,X600985.SH,X600489.SH,X600141.SH,X600688.SH,X600027.SH,X600157.SH,X002080.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0946658815121446,0,0,0,0,0,0,0,0.198721935173911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00810737411126401,0,0.169807170201924,0,0,0.106884390270531,0,0,0,0,0.0567100032165127,0,0,0,0.071734027654942,0,0,0,0,0,0.0250913435818016,-0.0357924801171013,0,0,0,0,0,0
X601088.SH,0.0432541424622018,0,0,0,0,0.068978586747532,0,0,0,0.231000717846588,0,0,0,0,0,0,0,0,0,-0.08116632254005,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368756137750898,0,0,0,0,0,3.46944695195361e-18,0,0,0.0214825638310969,0,0,0,0,0,0
X600028.SH,0.0326031716299963,0,0,0,0,0,0,0,0,0.0484154177442623,0,-0.0373776569456569,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252325003525211,0,0,0,0,0,0,0,0,0,0,0.0194319842651161,0,0,0.035069273397049,0,0,0,0,0,0,0.177110622599691,0,0,0,0,-0.0181971142118987,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0323445383326051,0,0,0.173426988841143,0,0,0,0,0.169466023497451,0,0,0,0,0,0,0,0,0,0.0825154236357962,0,0,0,0.0750021641436535,0,0,0,0,0,0,0,0.0212167759877046,0,0,0,0,0.0512327160184352,0,0,0,-0.0114356711465671,0.0224702031262388,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00214517225593086,0,0,0,0.0876248961049326,0,2.16840434497101e-19,0,0,0.44240029066648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026939833434479,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0.242586077204119,0,0,0,0,0,0,0.02700940927147,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248672462940659,0.00225155127524248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172993215482762,0,0,0,0.610229218510027,0,0,0,0,0,0,0.096873532308871,0,0.0561160421398897,0,0,0,0.248156967224949,0,0
X000792.SZ,0,0,0,0,0,0.0105563905649646,0,0,0,0,0,0,0,0,0.246687445686003,0,0,0,0.104030628669764,-0.040915134509053,0,0,0,0,0,0,0,0,0,0.318164318563613,0,0.196088172050074,0,0,0,0,0,0,0,0,0,-0.303174129361619,0.00310653895607453,0,0,0.227377989855857,0,0,0,0,0,0.0339359080111224,-0.0210542793025162,0,0,0,0,0,0
X600019.SH,0.00421329203758364,0,0,0,0,0.0922217952196354,0,0,0,0,0,0.127275270704555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158112203311255,0,0,0.0786919676017033,0.335380355204747,0,0,0,0.0826246026091065,-0.074696815226808,0,0,0,0,0,0,0,0,0,-0.00704803187890915,0,0,0,0,0,0
X002460.SZ,0,-0.0672092988219369,0,0,0,0,0.114535862392485,0,0,0,0.133144686601716,0,0,0,0.447473500970728,0,0,0,0,0,0.0400476046799263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577739516268355,0,0,-0.076444501883644,0,0,0,-0.0302056999256223,0,0,0,0.249528027147949,0.0919099853895049,0,-0.0333026468032534,0,0,0,0,0,0
X601898.SH,0,0.122740493750134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202639218794394,0,0,0.0237987003645625,0,0,0,0,0,0,0,0.0385913282563789,0.0312894522689919,0,0,0.0509109137025415,0,0,0.315970163942154,0.0606432568686401,0,0,0,0,0,0,-0.00119868833319148,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.00380694035224049,0,0.351261446299009,0,0,0,0,0.0953004749615348,0,0,0.194678329244708,0,0.0422006538951022,0,0.134086708735878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0817367960834665,0,0,0.125946705428275,0,0,0,0,0,0,0,0,0,0,0,0.0648191345165589,0,0,0,0,-0.0382312212489637,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0661931926563122,0,0,0,0,0,0,0,0,0,0,-0.0209372014558457,0,0.371578643698145,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.230781889994034,0,-0.12204446742462,0,0,0,0,0.186183891272063,0,0.119835598435022,-0.0415972361071069,0,0.0514149081448398,0,0,0,0.183777997299318,0,0
X002271.SZ,0,0,0,0,0,-0.0461438718788791,-0.0888522762809134,0,0,0,-0.0435822041735672,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.419517218764097,0,0,0,0.306722257991282,0,0,0,0,0,0,0,-0.132679510943408,0,0,0.15474734144648,0.0918766523932171,0,0,0.0487189604998325,0,0,0,-0.0575375229848926,0.0718804792259137,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571624010667275,0,0,0,0,0.0686142673973439,0,0,0,0,0,0,0,0,0,0,0,0,0.389111177750636,0,0,0.0433474468730406,0.0297896533529359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233027602155659,0,0,0,0,0,0
X002466.SZ,-0.129675604693889,-0.0180637292034243,0,0,0,0,0,0,0.837128923942806,0,0,0,0,-0.133936119853484,0,0,0,0,0,0,0,0,0,0,0,0.0730477883899139,0.128399620485018,0,0,0,0,0,0,-0.129977164806586,0,0,0,0,0.0743003493038931,0,0,0,0,0,0,0,0,0,0,0,0.0159246650821948,0.0832953185232899,-0.0813593360860158,0,0,0,0,0,0
X000708.SZ,0,0,0,0.123709629908408,0,0,0,0,0,0,0,0,0.0485731775478375,0.107556027602272,0,0,0,0,0,0.195433406987406,0.101509751048742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113656295361177,0,0,0.144712347635191,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,-0.0472236000935452,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.105065472181141,0.106759507158987,0,0,0.127378286485649,0,0.164251396631329,0,0,0.108355664195398,0,0.0105724821697145,0,0,0,0,0,0,0,0,0,0,0,0,0.032383294626803,0,0,0.0238763675543595,0.101223058254343,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.016842558833867,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.0167113674722823,0.00518043225661313,0.0938078392136919,-0.011366054839622,0,0,0,0,0,0,-0.107795279735999,0,0,0.0238354144440628,0,0,-0.0323514589831862,0,0,0,0,0,0.0531859617242903,0,0,0,0,0,0,0,0,0,0,0,0,0.840008958111537,0,0,-0.118151581848586,0,0,0,-0.0724674055994326,0.0355134040587726,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0157196493063084,0,0,0,0,0.00839505116008235,0,0,0,0,0,0,0,0,0,0,0,0.153511712598804,0,0.0209618323818936,0,0,0,0,0,0,0,0,0,0.0752236527075006,0.0631829106865274,0,0,0.529722191371299,0,0,0.0578534693011979,0,0,0,0,0,0,0,0,-0.0270606463254367,0.0123259150246403,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.0327783631854423,0,0,0,0,0,0,0,0,0.446958387040653,0,0,0,0,0,-0.0542946841844529,0,0,0,0.279804829073522,0.0318950831716362,0,0,0,0,-0.080992971244045,0,0,0,0,0,0,0,0,-0.185442791766779,0,0,0,0.151025464740259,0,0.0231590825211651,0.00983146929159009,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0.193501233117453,0,0.0595853924575182,0,0,0.181861463444586,0,-0.00620706590805213,-0.105538904917154,0.145758563229281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331055807842594,0,-4.33680868994202e-19,0.0429026040974107,0,0,0,0,0,0
X600886.SH,-0.0808469704059393,0,0,0,0,0,0,0.00302636376056315,0,0,0,0.0854027739564596,0,0,0.0342336476410651,0.208161674957295,0,0,0,0,0,0,0,0,0,0.0280098358728518,0,0,0.0520049369406287,0,0.0370286900801605,-0.0516139335924267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24477187139588,0,0,0.0805286306082997,-0.00742096453513025,0,0,0,0,0.0250444054596918,0,0
