,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X600011.SH,X600188.SH,X600547.SH,X601898.SH,X601600.SH,X600660.SH,X000792.SZ,X002460.SZ,X002466.SZ,X600886.SH,X600010.SH,X600111.SH,X000301.SZ,X002271.SZ,X000708.SZ,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X600176.SH,X600803.SH,X600027.SH,X600489.SH,X601991.SH,X000807.SZ,X000786.SZ,X601699.SH,X000983.SZ,X600160.SH,X000932.SZ,X000630.SZ,X002080.SZ,X300037.SZ,X600219.SH,X000933.SZ,X000408.SZ,X000629.SZ,X000539.SZ,X600688.SH,X600612.SH,X600157.SH,X000723.SZ,X000027.SZ,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,1.00238325150888,0,0,0,0,0,0,0.0875548792754828,0,0,-0.227109428954254,0,0,0,0,0,0,0,0.0773641459658241,0,0,0.0466778900336141,0,0,0,0,0,0.0741439176895548,0,0,-0.0527937855118388,0,0,0.105319476912628,0,0,0,0,0,0,0,0.105315630577241,0,0,0,0.0813860203497596,0.0534672011241194,0,0,0,0,-0.0527482256677415,0,0,0,0,0,0
X600028.SH,0.623955114972602,0,0,0,0.101791038893991,0,0.0494276173990102,0,0,0.0963224818980512,0,0,0,0,0,0,0,0,0,0,-0.176268928107238,0,0,0,0,0,0.0906535282158727,0,0,0,0,-0.118491025388773,0,0,-0.0760563987911723,0,0,0,0,0,0,0,0,-0.0642639074403439,0,0,0,0,0,-0.00135629394232852,-0.0396520609905119,0,0.0595486994981988,0,0,0,0,0,0
X601088.SH,0.0444099227017643,0,0,0,0,0,-0.00259006002266572,0.248220035060826,0,0,0,0,0,0,0,0,0,0.077911186123529,0,0.0841711644758986,0,0,0.124835287350065,0,0,0,0,0,0,0,0.047832859059084,0,0,0,-0.168581191117313,0,0.0247320128809041,0,0,0,0.0527013831659968,0,0,0,0,0,0,0,0,0,0,0,0.0372149017950448,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.00878482426286751,0,0,0,0,0.00458291976606332,0.180541302601005,0.0103942127387658,0,0,0,0.0238428851088038,0.152713834775422,0.0132420229508467,0,0,0,0,0,0,0.00778101336684154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161968861850189,0,0,0,0,0,0,0.0522007032392916,0,0,-0.0104123689190006,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.00679479795686839,0.104406883845468,0,0,0,0,0,0,0,0.104492218223254,0,0,0,0,0.0106282041619361,0,0.00524354073515526,0,0,0,0,0,0,0,0,0,0,0,0.0724236470489748,0,0,0,0,0,0,0.110977171070477,0.18255744764987,0,0,0,-0.18148010274193,0,-0.10762021774925,0,0,0,-0.0524484454487726,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.111046293327103,0,0,0.0288663821585405,0,0,0,0,0,0,0,0,0,-0.0729167263753168,0,0.0509170037605847,0,0.18223272647815,0.138349150488627,0,0,0,0,0,0,0,0,0,0.20816110647011,0,-0.0290083123650797,0.0230308116723858,0,0,0,0,0,0,0,-0.0268443062139749,0,0,0,0,0,0,-0.212362807089847,0,0.0359845549658522,0,0,0,0,0,0
X600011.SH,0,0.391051445194382,-0.155241507904827,0,0.146994453752269,0,0,-0.0145250590282288,0,0,0,0,0,0,0,0.343283368654563,0,0,0,-0.211004668856022,0,0,0,0,0,0,0,0.316887089295186,0,0,0,-0.18731002625553,0,-0.0487168631600271,0,0,0,0,0,0,0,0,0,0.133776685048002,0,0,0,0,0,0,0,0.0273873844451129,0,0,0,0,0,0,0
X600188.SH,0,0,0.614533772493314,0,0,0,0,0,0,0.324912635130931,0.0951950164430695,0,0,0,0,-0.0462217446871595,0,0,0,0,0,0,0,0,0,0,0,0,-0.519360203683536,0,0,0,0.448305366350172,0,0.0510898386896318,-0.148800374047029,0,-0.0277531565656683,0,0,0.0179760862104203,0,0,0.10025104751556,0,-0.0568462862932706,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0.0560247153498397,0,0,0,0,0,0.147304102592679,0,0,0,0,0,0,-0.0572270108994548,0,0,0,-0.0865441327195163,0,0,0,0,0,0,0,0.0576476422047705,0,0.768703330325097,0,0,0,0,0,0,0.0969481741638376,0,0,0,0,0,0,0,0,0,0,-0.351971712634292,-0.090199870889412,0,0.0940674429644594,0,-0.0568574950324113,0,0,0,0,0,0,0
X601898.SH,2.71050543121376e-20,0,0,0,0,0,0,0.0896141199719446,0,0,0,0,-0.0295889550716842,0,0,0,0,0,0,0,0,0,-0.0218774374045184,0,0,0,0.0248503841655846,0,0,0,0,0,0.324886228042457,0.0599297605210786,-0.076388573897116,0,0.239048373659342,0,-0.006132753035174,0,0,0,0.0982232131475639,0,0,0,0,0.0353886147816804,0,0,0,0,0,0,0,0,0,0,0
