,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X601991.SH,X600188.SH,X002466.SZ,X600688.SH,X600660.SH,X600362.SH,X600795.SH,X600547.SH,X300072.SZ,X002460.SZ,X601992.SH,X600516.SH,X600886.SH,X600111.SH,X600176.SH,X000786.SZ,X000898.SZ,X000792.SZ,X000709.SZ,X600027.SH,X600352.SH,X002271.SZ,X600299.SH,X000553.SZ,X600489.SH,X000408.SZ,X000825.SZ,X601158.SH,X601699.SH,X600219.SH,X600549.SH,X000883.SZ,X002470.SZ,X000630.SZ,X600808.SH,X600583.SH,X600426.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.399860162665377,0,0,0,0,0,0.0287647090604385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524934150647366,0,0,-0.00396825902673239,0,0.0907744392151165,0,-0.0567497120098663,0.0264548317801983,0,0.107493477596505,-0.110606412828282,0,0,0,0,0,0,0.0252111780568309,0,0,0.150305476395833,0,0,0,-0.0489704879312107,0.062600881876514,0,0.12643377271703,0,0,0,0
X600660.SH,0,-0.0502401358147833,0.0237611627567731,0,0,0,0,0,0,0,0,0,0,0,-0.0801217776466996,0,0,-0.0458415761079736,0.060882603746044,0,0.019656037846983,0,0,0.186214400820209,0,0,0,0,0,0,0.306618913555249,0,0.165647804994422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110212883884969,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31181523504388,0.00994096863279822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129051477922135,0,0,0.0675199776621488,0,0,0.476234057412034,0,0.20060486033281,0,0,0,0,-8.67361737988404e-19,0.0324456668090446,0,0,-0.0336684558294846,0.0606349631808054,0.000544555589979508,0,0,0,0,0
X600795.SH,0,0.11660121694608,0,0,0,0,0,0,0.0160195963716527,0,0,0,0,0,0,0,0.0575088465973177,0,-0.0105422206043183,0.0234642424767346,0,0,0.117360213797406,0,0,0,0,0,0,-0.0294264393686922,0,0,0.0777978739478005,0,0,0,0,0,0,0,0,0,0,0.0845027192699383,0,-0.018216759952697,0.043247048630718,0,-0.00573429734452908,0,0,0,0,0,0,0
X600547.SH,0,0.202384377817675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189665995450995,0,-0.0664721888670966,0,0,0,0,0,0,0,0,0,-0.00666278462065443,0.911307410944566,0,0,0,0,0,0,0,0,0,0,0,-0.00483961337091286,0,0,-0.0202866199755282,0.0178421890311048,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,-0.0816157068101376,0,0,0,0,0,0,0,0,0,0,0.0873007422328946,1.73472347597681e-18,0,0,0,0.0779230459455612,0,0,0,0,0,0,0,0,0,-0.0594356584918217,0,0.0636806723996203,0,0,0,0,0,0,0,0.114296832329927,0.22121059081132,0.307504230221312,0,0,-0.00678262256247841,0,0.106113218904827,0,0,0,0,0
X002460.SZ,0.222515926931104,0,0.190981988357892,0,0,0,0,0,0,0,3.46944695195361e-18,0.848933380315994,0,0,0,0,-0.118917259976693,0,0,0,0,0,0,-0.0465874583363786,0,0,0,0,0,0,0,0,0,0,0,0.135413833526985,0,0.0305925422398349,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0482417954686576,0.0632804784769819,0.0104204265456916,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.188734074446603,0,0,0,0,0,0,0,0.0464911734447578,0.284318249042969,0,0,0,0,0,0,0,0,0.14930748988785,0,0,0.033998536928435,0,0,0,0,0,0.019813093556998,0,0,0,0.0301975533776237,0,0,0,0,0,0.085834882350311,0,0,-0.0287124126048545,0.00599421872174994,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0.31510287044104,0.365192033368209,0,0,0,0,0,0,0.0200363153829853,0,0,0,0,0,0,0,0.418456238611288,0,0,0,0,0,0,0,0,0,0,0,0,0.0450137462235724,0,0,0,0,0,0.329220091966723,0,0,0,0.0376710510285143,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.232879129556191,0,0,0,0,0.00102506333042563,0,0,0,0,0,0,0,0,0.0229973050836808,0,0,0,0.0703240303996568,0,0,0,0,0,0.0928961108440354,0,0,0,0,0,0,0,0.0326430800711936,0,0,0,0.0358346626358071,0,0.0131351628172492,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149355567662024,0.0915407309987236,0,0.0999671689886326,0,0,0,0,0,0.0564311307965231,0,0,0,0,0,0.0186653174121497,0,0,0.035350459442515,0,0,0,0.312007292012135,0,0,0,0.10863693753036,0,0.0965975825858574,0,0,-0.00648340288537238,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171046473508983,0,0,0,0.0884768557953697,0,0.0480976051312681,0,0,0,0.183494098638087,0,0.0612394303393377,0,0,0.248236569834351,0,0,0.0458892353425569,0,0,0,0,0,0,0,0,0,0,0,0,0.196627693711347,0,0,-0.0685679816771675,0.0668072101497235,-0.408031921450245,0,0,0,0,0
X000786.SZ,0,0,0,0,0.358838792130079,0,0,0,0,0,0.0409469326575368,-0.0665070296981893,0,0,0,0,0,0,0,0,0.099514643378624,0,0,0,0,0,0,0,0,0.182749149680976,0.263515539340127,0,0,0,0,-1.38777878078145e-17,0,0,0,-0.0812004871158461,0,0,0,0,0,0.160767020642785,0,0,-0.0621342931841089,0.0575798136733808,0,0,0,0,0,0
X000898.SZ,0,0,0,0.134395616404395,0,0,0,0.109772994048221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645016191691581,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.595430620625624,0.107547019330365,0,0,0,0.0038613537966357,-0.0204472030283736,0,0,0,0,0,0
X000792.SZ,-0.0747780067930008,0,0,0,-0.110383904092786,0,0,0,0.0991031046844241,0,0,0,0,0,0,0,0,0,0,0,0.238487884651278,0,0,0,0,0,0,0,0,0,0.298527833043858,0.184574976517581,0.54292384674817,0.0864837269025144,0,0,0,0,0,0.0276986059101821,0,0,0,0,0,0,0,0,-0.0292819640227487,0.0605536487019661,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.16796684565181,0,0,0,0,0,0,0,0,0.117784492030336,-0.0318251404081261,0,0,0,0,0,0,0,0,0.00775133898006368,0,0,0,0,0,0.0511811569572644,0,0.00391172496247828,0,0,0,0.0614626811895838,0,0.190799936443551,0,0,0,0,0.0148191026705728,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.250980774587504,0,-0.0995913339533058,0,0.198250588800111,0,0,0,0,0,0,0.0411835806127946,0,-0.0157270294190425,0,0,0,0,0,0,0,-0.00423461102263666,0,0,0.106501502364851,0,0,0,0,0,0,0,0.00632512057405254,0,0.0338974939549889,0,0,0,0.0753468497635218,0,0,0,0,-0.0112048478867336,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.208808850840224,0,0,0,0,0,0,0,0,0.225608529037412,0,0,0,0,0,0,0,0,0,0,0,0.153089006241219,0,0,0.1757539132113,0.0837808508842162,0,0,0,0,0,0.232843934632895,0,0,0,0.199933206181864,0,0,0,0.0401308346640459,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00464289041115648,0,0,0,0,-0.0935275717393512,0,0,0,0,0,0,0,0.153893406081984,0,0.0362598353337539,0,0,0,0,0,0,0,0,0,0,0,0,0.0615482411403695,0,0,0,0,0,0.247300752206174,0,0,-0.0197088895301778,0.00287728259312976,0,0,0,0,0,0
X600299.SH,0,0,0,-0.109990417840221,0.131685597487126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108435986338689,0.155629200665085,0.0930831228812241,0,0,0.0364448568626331,0,0,0.0558413891465498,0,0,0,0.0379643890312784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234356606431973,0.033318765075831,0,0,-0.0343363790405103,0.0177365528150931,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.0157726003324149,0,-0.134890359164292,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.146337857244153,0.261336306148888,0,0,0,0,0,0.258518568199947,0,0,0,0,0,0,0,0,-0.0887585713071616,0,-0.0106737055059362,0,0,0,0,0,0,0.182258590065637,-0.027186201286221,0,0,0,0.0264449788350266,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.0117729774382848,0,0,0,0,0,0,0,0,0.0223903155400035,0,0.568795518339968,0,0,0.0612650101939988,0,0,0,0,0,0,0.0736119566283565,0,0,0,0,0,0,0,0,-0.0618002553450164,0,0,0,0.00198559956757568,0,0,0,0,0.0498646303198128,0,0,0,-0.019972171300154,0.0164210355512668,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0.0389529680321009,0.214702421804171,0,0,0,0,1.73472347597681e-18,0,0.0675800206392256,0,0.0928102719084042,0,0,0,0,0,0.183775944412031,0,0,0.153306648954656,0,0,0.075698241034404,0,0,-0.062302759148235,0,-0.0223290924046285,0.0924122886267675,0,0,0,0,0,0,0,0,0,-0.00208032811972376,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,-0.154375680754741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229090887678485,0.100825891612158,0,0,0,0,0.30610970976502,0,0,0,0,0,0,0,0,0,0,0,0.22363248956894,0,0,0,0.016471285947948,0,0.139938966024772,0,0.0309507119731326,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851786153819952,0.0445986571051496,0,0,0,0,3.90723095139719e-05,0,0,0,0,0,0.0372194399069099,0.0189025090314609,0,0,0.0621749317128494,0,0,0,0,0,0.044997507430017,0,0,-3.46944695195361e-18,0.00713331775007338,0,0,0.0113218713815039,-0.0115088509668866,0,0,0,0,0,0
X601699.SH,0,0,0.0733966729882998,0.1251578435803,0,0,0,0,0,0,0.530838788200085,0,0,0,0.167389057000512,0,0,0,0,0,0,0,0,-0.0138224889261588,0,0,0,0,0,-0.102953953957693,0,-0.105180517201023,0,0,-0.00287595912132778,0.188641968540897,0,0,0,0,0,0,0,0.103228179287148,0,0,0,0,0,0.00211598483582335,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.0513796423214995,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.00320051051269657,0.127886333499613,0,0,0.0977664639015568,0,0,0,0,0,0.0980839585535848,0,0,0,0.228427239452789,0,0,0,0,0.0350404373438431,0,0,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0.238953754288103,0,0,0,0,0,0.250550015660486,0,0,0,0.200818910123897,0,3.46944695195361e-18,0,0.262670920441964,0,0,0,0.0573916833948888,0,0,0,0,0,0,0,0,0,0,0,0.0272726560467526,0,0,0.0890887137705965,0,0,0,0,0,0,-0.0169006166732093,0.0230655615475463,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164045263699881,0,0,0,0,0.0459652493645597,0,0.0951816091498197,0,0,0,0,0,0.0700567512807781,0,0.103850154962214,0.0535315381700098,0,0.040427445986619,0,0,0,0,0,0,0,0.00494633934303364,0,0.0803780435984362,0,0.12993379295246,0,0,0,0,0,-0.00104234881020219,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,-0.300701965703179,0.294915890352015,0,0,0,0.0460766106765233,0,0,0,0,0,-0.355006358847837,0,0.116564703848479,0,0,0,0,0,0,0,0,0,0,0.210946385008969,0,0,0,0,0,0,0,0.33890121581243,0,0,0,0.137549000569449,0,0,0,0,0.00871449678329964,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107388627613815,0,0.044000875458825,0,4.92935591801182e-05,0.0453634335282498,0.0461441948508563,0,0,0.0538339921443722,0,0,0.0671606514736322,0,0,0,0,0,0,0,0,0.0792728730986612,0,0,0,0.0369255432862225,0,0,0,0,0,0,0.0106566769028342,0,-0.0289453798592134,0.0396096729901435,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.174930358736067,0,0.1075924017383,0,0,0,0,0,0,0,0,0,0,0,0.0603983086473213,0,0,0.446299509556223,0,0.0940092771061546,0,0.0101182503671164,0,0,0,0,0,0.0119903368822711,0,0,0,0,0,0,0,0,0,0.0838614494036878,0,0,0,-0.0112609792828623,0,0,0,0,0,0
X600583.SH,0,0.227585176673378,0,0,0,0,0,0,0,0,0,0,0,0,0.159878691844187,0,0.0207279800082716,0.200171860200326,0,0.0712837681168041,0.0412161032470019,0,0,0.133351803589471,4.33680868994202e-19,0,0.0947737835228478,0,0,0.0604414279834644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00933680207740815,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300110862911086,0.0105777045884151,0,0.0363945711830253,0,0.113453312711906,0.300401028218862,0.177088481398734,-0.133465244338115,0,0,-0.0606400860818665,0,0.091521573854801,0,0,0,0,0,0,0,0,0,0,0.00390866046987094,0,0,0,0,0.116663777300678,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,-0.036533606332286,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.00349633105573263,0,0,0,0,0,0,0,0,0,0.0564243182665919,0,0,0,0.226763129071073,0,0,0,0,0.13327134124109,0,0,0,0,0,0.0417848856880638,0,0,0,0.0267752717533637,0,0,0,0,0,0
Change_TY3M,0,-0.0589758370841876,-0.0789314771252291,0,0,0,0,0,-0.254944397645136,0,0,0.0243376718825496,0,0,0,0,-0.0254793460592766,0,0,0.109941504957903,0,0,0,0,0,0.134032207385776,0,0,0,0,0,-0.285239849382495,0,0,-0.0771072149682953,0,0,0,0.108026066309653,0,0,0,0,0,0,-0.0298184813770622,0,0,0,0.0171495398106145,0,0,0,0,0,0
Slope,0,0,0,0.110830794745073,0,0,0,0,0,0,0,0,0,0,0,0,-0.153766728081015,0,-0.137162219000004,0,0,0,0,-0.22315465427629,0,0,0,0,0,0,0,-0.385989468977556,0,0,0,0.492250453901425,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16997457180773,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.0520653779168861,0,0,0,0,0,0,0,0.174596998210769,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.153676718958225,0,-0.0893574353604838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81308100813036,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.0421312154449845,-0.234095410369813,0,0,0,0,0,0,0,0,-0.0267333872732718,0,0,0.162110439788029,-2.16840434497101e-19,0,0,0,0,-0.023376131459783,0.0118645442809249,-0.102053776651879,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128193305968074,0,0,0,0,0,0.0654578307101288,-0.0868452382738189,0,-0.0548151042287765,0.0427760730398219,0,0,0,0,0,0
MKreturn,0,0,0.0719328811369371,0,-0.0270541041355695,0.0206014688727578,0,-0.127761936089901,0,0.135541072265471,0.0747764867363076,-0.227509527159392,0,0,0,0,0,0.0180080347459229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114999953772376,0,0,0,0,-0.00528726718462065,0,0,0,0.00521783718678922,-0.0242547569759388,0.173914981424222,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024267268626712,0,0,0,0,0,0.000221746161685038,0,0,0,0,0,0,0,0,0,0,-0.00155633249067644,0,-0.000667251140659763,0,0,0,0,0,0,0,0,0,0,-0.00703952106629268,0.0122704303478059,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00444497532108825,0,0,-0.010138463119459,0,0,-0.0218380634065688,0,0,0,0,0,0.0149460278394435,0,0.0106405457390339,0,0,0,0.001335141756497,0.0330344969360004,0,0,0,0,0,0,0,-0.0243075265253178,0,0,0,-0.00271520822294215,0,0,0,0,0,0,0,0,0,-0.0166147068399945,0,0,-0.0367324713542747,0.0413250736093116,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00713672710918052,-0.00816954367098814,0.00254503852383138,0,0,0,0,0,0,0,0,0,0,0,0,0.000620589712378289,0,-0.0162557738942659,0,0,-0.00241298806668151,0,0,0,0,0,0,0,-0.00279526158422908,0,0.00141338406282282,0.000863690773617753,-5.42101086242752e-20,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.0273751632406908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00670615823290679,0,0,0,0,-0.00644320159834449,-0.0113740549763762,0,0,0,0,0.0144424089811782,0,0,0,0,0,-0.00825777622528362,0,0,0,0,0,0,0,0,0,0,0,0,-0.0590393022176278,0.0779448473620015,0,0,0,0,0,0
