,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600547.SH,X600660.SH,X601600.SH,X600585.SH,X600886.SH,X000792.SZ,X600795.SH,X600362.SH,X000708.SZ,X600489.SH,X600010.SH,X600111.SH,X600027.SH,X002460.SZ,X600160.SH,X601699.SH,X000301.SZ,X002466.SZ,X600426.SH,X000983.SZ,X000786.SZ,X601991.SH,X600803.SH,X000877.SZ,X000630.SZ,X000933.SZ,X600985.SH,X600176.SH,X000807.SZ,X002128.SZ,X601168.SH,X000408.SZ,X600219.SH,X600612.SH,X002271.SZ,X600096.SH,X000883.SZ,X600348.SH,X000027.SZ,X600995.SH,X002353.SZ,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0,-0.0239944600303216,0,0,0,0,0,0,0,0.121705638170964,0,0,0,0.0796004629819207,0,0.00250553176941692,0,0,0,0,0,0,0,0.178721249940155,0,0,0.0759652246142345,0,0,0.211568882204148,0,0.219394803926835,0,0,0.201513123266266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0.11508869875492,0,0.10377762765243,0,0,0.0690041635399229,0,0,0,0,0,0,0,0,0,0.0699486999789845,0,0,0,0,0,0,0,0,0,0.0850265103068334,0,0,0,0,0,0,0.0966707551184855,0,0,-0.0371539733412472,0,0,0,0.0753757181322341,0,0,0,0,0,0,0.0266532090354238,0,0.013063434925024,-0.017052313355585,-0.192845643370922,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394076140882508,0,0,0,0,-0.0288015311173006,0.0482467934726436,0,0,0,0,-0.0422591624246444,0.0418043842702115,0,0,0,0,0,0,-0.00892085966896098,0,0,0,0,0.0795399699524457,0,0,0,-0.0949131923411304,0,0,0,0,0.0166417976580776,0,0,-0.129688334966861,-0.0369620638102301,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305764243585279,0,0,0,0.0368533788143175,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.091073986950782,0,0,0,0.142630156293736,0,0,0,0,0.0576503957769408,0,0,0,0.0328337464665417,0.058800750263473,0,0,0,0,0
X600795.SH,0,0,0,0,0.00685885541981378,0,0,0.32854361425535,0,0,0,0,0,0,0,0,0,0,0,0,0.333951637755672,0,0.00707359467063999,0,0,-0.00672814179745448,0,0,-0.0837117862476438,0.123866356211544,0,0,0,0.0168647115424799,0,0,0,0.0396910922617897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439070313523487,-0.0288882344594813,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.250728682470062,0,0,-0.041274376478897,0,0,0,0,0,0.0393077600174864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358038331934681,0,0,0.0390356970237448,0.174905731320648,0,0,0.209292350534365,0,0,0,0,0,0,0,0,0,-0.0689274016619068,0,0,0,0.0368599141186906,0,0,0,0,0
X000708.SZ,0,0,0,0,0.04050801467434,0,0,0,0.102778538185118,0,0.156380023080906,0,0,0,0,0,0,0,0,0,0,0,0,0.0279956389841609,0,0,0,0,0.135076524517142,0,0.193706023662794,0,0,0,0,0,0.0549025236256072,0,0,0,0.0902504576290742,0,0,0.0919806220578804,0,0,0,0,0,0,-0.0467707041064305,0,-0.00966372967147001,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.573817925019577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.075147873065144,-0.0512299872272535,0.0249632811653651,0,0.0391060006756854,0.201553026258618,0,0.0637790323004051,0,0,0,0,0,0,0,0,0,0,-0.00620436962530304,0,0,0,0,0,0
X600010.SH,-0.0627175923472762,0,0,0,0,0.0474355750221011,0,0,0,0,0,0.282679563174852,0,0,0,0,0,0,0,0.548573947040411,0,0,0,-0.0604327366304559,0,0,0,0,0,0,-0.0477108767762909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659377718134998,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0126318704241075,0,0,0,0,0,0,0,0,0,0.474391339429436,0,0,0.208763784765564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541438625725859,0,0.138669179537143,0,0,0,0.0878606761915892,0,0,0,0,0,0,0,0,0.00763101079951037,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.259480899956359,0,0,0,0,0,0,0.396246687987276,0.0828928600828098,0,0,0,0,0,0,-0.0259534431530121,-0.0869528626621246,0,0,0,0,0,0,0,0,0.0481631538372479,0,0,0,0,0,0,0.0317270446254904,0,0,0,0,0,0,0,0,0,0,0,0.0112009918196297,-0.0610593451843637,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430438331973878,0,0,0,0,0,0,0,0,0,0,0.0379828947987839,0.840613395929355,0,0,0,0,0,0,0,0,-0.00418518522569756,0,0,0,0.00389392044454223,0.0271014510996053,0,0,0.00902461856440077,0.0709039756356582,0,0,0,0,-0.0309499427154379,0,0,-0.0403972882915985,-0.0108305226434816,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103004579714684,0,0,0.289363173548936,0,0,3.46944695195361e-18,0,0,0,0.0496756556613899,0,0,0,0,0.050200440320843,-0.383129440365236,0,0,0,0,0,0,0,0,0.0709376424041569,0,0,0,0.0611073452260625,0,0,0.304462325670493,0,0.0302435941449844,-0.0393416542758615,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.328947502172627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200149933975321,0,0.0364435445493494,0,0.034592025619204,0,0,0.233636374379378,0,0,0,0,0,0,0,-0.219922734595488,0,0,0,0,0,0.147609480681649,0,0,0,0.471501734662616,0,0.0633499500668641,0,0,0,0,0.00845244008984749,0,0,0,0,0,0
X000301.SZ,0,0,0,0,-0.0121886654188177,0,0,0,0.106546661267363,-0.142048378946953,0,0,0,0,0,0,0,0,0,0.0761087646247615,0,0.139745714972673,0,0,0,0,0,0,0.162026061724631,0,0.146543483595915,0,0,0,0,0.0269004430812703,0,0,-0.107442828482595,0,0,0,0.0543141410115855,0,0.142904352645385,0.0337916696477313,0,0,0,0.20437898333818,0,-0.00925496603198522,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446141982743342,0,0,0,0,0,-0.0247927174188766,0,0.719666219137066,0,0,0,0,0,0,0.0632415089869931,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009142786511982,-0.0456855785287257,0,0,0,0,0,-0.276641930879479,0,0,0.149470828548128,0,0,0,0,0,0
X600426.SH,0,0,0,0.142791201102738,0,0.0424136454760706,0,0,0,0.0708372266713036,0,0,0,0,0,0,0,0,-0.0447575925779232,0,0,0.0317322717801535,0,0,0,0,0,0.0660951754928503,0.00644924330483189,0,0,0,-0.0880824364164402,0,0,0.426816578501879,0,0.141182480764726,0,0,0,0,0,0,0,0,0,0.115092853552367,0,-0.019302514442598,0,0.0262997958775303,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.306800826446263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436292463238352,0,0.238303517102004,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.109455325306383,0,0,0,-0.00802787039526243,0,0,0,-0.0303483859366873,0,0,0,0,0,0,0.111646387814145,0,-0.107171069840704,-0.0183020798979528,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.00742988433397264,0,0.0271333436474861,0,0,0,0,0.07665201489323,0,0,0,0,-3.46944695195361e-18,0.173006072095412,0,0,0.168222921448944,0,0,0,0,0,0.0382375123665509,0,0,0.216384141258502,0,0,0,-0.0597554573119545,0,0,0,0,0,0,0.0684273386809362,0,0,0.0662142291913917,0,-0.155660083267142,-0.0282304397327319,-0.077173723355129,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.161804598814527,0,0,0,0,0,0,0.0887533748481571,0,0,0,0,0.227514864854187,0.130870014341019,0.0496515770177305,0,0.00694822011993962,0,0,0,0,0,0,0,-0.0738711867221647,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.134252224817957,0.050471184654808,0,0.0942666695623048,0,0,0,0.0235983999540783,-0.00584279607421611,0,0,0,0,0,0
X600803.SH,0,0,0.064977582652582,0,0,0,0.0740556159332391,0,0,-0.0550445444895216,0,0,0,0,0,0,0.12220548271557,0,0,0,0.223732875310595,-0.0786561462531702,0,0.0251703513478223,0,0,0,0,0,0,0,0,0,0,0,0.120488693811101,0,0,0.0381867911611058,0,0,0,0,0,0.00373299361014989,0,0,0.0289543455491657,0,0,0,0.0315863536846482,0.0684078520032992,0,0,0,0,0,0
X000877.SZ,-0.0385042737408102,0,0,0,0,0,0,-0.165269756681321,-0.0678058436699975,0,0.303645429830573,0,0,0,0,0,0,0,0,0,0,0,0.109598838852068,0,0,0,0,-0.0644958031320815,0,0,0,0,0,0,0,0,-0.314947440613343,0,0.0275636525093642,0,0,-0.313167643522382,0.203000090033324,0.100381980995577,0,0,0,0,0,0.568780127392528,0,0.00725908222176082,0.0334870771073714,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649517436569077,0,0.0748951584824193,0,0,0,0,0,0,0,-0.137186467806797,0,0.109968994249235,0,0,0,0,0,0,0,0,0,0,0.0553335970834323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.11451590283309,0,0,0,0.252749262099383,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.00885882516702838,0.138438786404892,0,0,0,0.507007267349211,0,0,0,0,0.236821728047866,0,0.269243747622901,0,0.021278239962423,0,0,0,0,0,0,0,0,0,0.170257726494593,-0.162742682059537,0,0,-0.0047851139086419,0,0,0,0,0,0
X600985.SH,0.0780971091498126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229835505206484,0,0,0,0.349596009894637,0.0929585738527486,0,0,0,0,0.0667740960318174,0,0.135133738339619,0,0,0.0453285523211918,0,0,0.0124783735809145,0,0,0,0.0822692199833891,0,0,0.0210153819002534,0,0,-0.0242844983463263,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.146555358374554,0,0.179292191483489,0,0.081671329178914,0,0,0,0,0,0,0,0,0,0,0.0911455869865201,0,0,0,0,0.0382737023234006,0.223110813712377,0.0253368993323801,0,0,0,0,0,0.0144060361602109,0,0,0.0412375272435699,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0.669930515753746,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,1.73472347597681e-18,0,0,0,0.0706322189901574,0,0,0,0,0,0,0,0,0,0.0487556197509401,0,0,0,0,0,0,0,0,0.0492977620560291,0,0,0.0443683415148785,-0.0402862401836198,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0.108689959286098,0,0,0.0560870484301882,0,0,0,0,0,0,0,-0.00624335384959477,0.0620268525760746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213639065041795,0.0265103592209858,0,0,0,0.0825245025435516,0,0,0,0,0,0.172330652412126,0,0,0,0.179506490557647,0,0,0,0.0330105453461196,0,0,0,0,0,0
X601168.SH,0.0927603834467793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622070678919553,0,0.0208218768172115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665064876293239,0,0.00346793542773291,0,0,0,0,0,0,0.0810511345526208,0,0,0,0,0,0,0.109482060102427,0,0,0,0.0181355968029442,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.179371736152203,0.0119945612682623,0,0,0,0.437845499691589,0,0,-0.203107484758074,0,0,0,0,0.143193262066003,0,0,0,0,0,0,0,0,0,0,0,0.147866942535453,0,0.0444081805194571,0,0,0.544453875421831,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402613280472729,0.186050668106925,0,0,0,0,0
X600219.SH,0,0,0,-0.00654424051844211,0,-0.0472898556497715,0,0,0.0337023539199115,0,0,0,0,0,0,0.272203698445547,0.103622951839232,0,0,0.0881849935495013,0,0.0864835060308561,0,0,0,0,0,0,0,0.0455695930239219,0,0,0,0,0,0,0.234152827458472,-0.0964585598239029,0.00810261537227999,0,0,0,0.0211274155854697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,-0.0414017132477948,0,0,0,0,0,-0.121657810670434,0,0,0,-0.134511722310955,0,0,0,0.0876891763016933,0.125404519467246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176533671790791,0,0,0,0.0071300446373036,0,0,0,0.0669006424862414,0.0261081811214969,0,0.0297136692150243,-0.00425361276077445,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42903806943396,0.11780258701051,0,0,0,0,0,0,0,0,0,0,0.0578727390730942,-0.0791134770551455,0,0.215881992809631,0,0,-0.00391549848157574,0,0,0,0,0,0,0,0,0,0,0,-0.0262381063291739,-0.0133296108127847,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.0496797748771583,0,0,0,0,0,0,0,0,0,0,0,0.107067294105448,0,0.0884400621725433,0,0.0156300982308739,0,0.0899157286313023,0,0,0,0,0,0,0,0,0.0835571463446514,0.189642440099552,0,0,0,0,0,0.0637106951986914,0,0,0.0658303339189341,0,0,0,0,0,0,0.101181545876134,0,0.0378938361973352,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0.0135978062336421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133360594183131,0,0,0,0,0,0,0,-0.0806824553146201,0,0,0,0,0,0,0,0.0411415160389087,0.0777180915137725,0.316800466405464,0.0657455302257288,0.0429297921625232,0,0,0,0,0,0,0,0,0,0,0,0,0.0171869324713416,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.0750191231873449,0.0774199833941391,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0.191560356095227,0.0656711564496283,0,0.21812453316319,0,0,0,0.301513345519374,0,0,0,0,0.048282753937591,0,0,0,2.16840434497101e-19,0,0.0833766470576021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0805414273772953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262148964206361,0,0,0,0,0,0,0,0,0,0.038533922572566,0,0.0189156907960602,0,0,0,0,0,0,0,0,0.167049279590843,0.0668258070218687,0,0,0.284179367472159,0.0219775952993959,0,0,0,-0.0066321512924599,-0.037160163790252,0,0,0,0,0
X600995.SH,0,0,0,0,-0.0111511998402692,0,0,0,-0.00856665911409056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118367667423984,0,0,0,0,0,0,0,0,0,0,0,0,0.040693128708957,0,0,0,0,0,0,0,0,0.0305069513086667,-0.00731724596884745,0,0,0,0,0,0
X002353.SZ,0.148692683586709,0,0,0.145372650545064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00796924851345944,-0.0417809082448011,0,-0.120668673038522,0,0,0,0,0.191605751890212,0,0,0,0,0,0.0167626165742388,0.238990983809647,0,0,0,0,0,0.0943082290522542,0,0,0.211014677708693,0.511695242292924,0,0,0,0,0,-0.0213155129418915,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28564686332126,0,0,0,0,0.0660169345287274,0.166489519396282,0,0,0,0.0515171792452203,0,0,0,0.224349738182734,0,0,0,0,0,0,0,0,-0.265797373700567,0,0,0,0,0,0,0,0,0,0,0,0.076501320763256,-0.456886418620096,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0171242840496141,0,0,0,0,-0.0435787807874458,0,0,0,-0.155545360139616,-0.0889935552606838,0,0,0,0,0,0,0,0,-0.0647697008162133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465466229298193,0.161822100267347,0,0,0,0,0,0,0,0,0.0154165822322197,0,0,-0.225498883750463,0.0851135104647863,0.225928148796052,0,0,0,0,0
Slope,-0.0931096620952295,0,0,0,0,0.785427207904965,0,0,0,0,0,0,0,0,0.100965809545426,0,0,0,-0.276296420504617,0,0.351526488755256,0,0,0,0,0,0,-0.773417206495368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175505142568327,0,0,0,0,0,0,0.0995892429560154,0,0,0,0.0250375753796927,0,0,0,0,0,0
TED,0.169953685118953,0,0,0,0,0,0,0,0,0,0,0,0,-0.047943402255783,0,0,0,-0.282990542166113,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.490872909609966,0,0,0,0,0,0,0,-0.416113532175952,0,0,-1.35704607294244,0,-0.785253041952695,0,1.20241515283515,0,1.24458127742687,0,0,0,0,0,0,0
RealEstate_excess,0.189758114048638,0,0,0.0175900004582698,0.0254425522692209,0,0,0,0,0,0.0805089517001643,0,0,0,0,0,0,0,0,-0.0671296512588327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181042697365265,0,0,0,0,0,0,0,-0.189682448612463,-0.314620058372669,0,0.0818436129972677,0.0938122823161767,-0.0485387195152431,0,0.191849986235945,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0213778684422677,0,0,0,0,0,0,0,-0.0834170742478301,0,0,0,0,0,-0.00359516191049416,0,0,0,0,-0.00588772569265044,0,0,0,0,0,0,0.053692135744108,0.0401430193111408,0,0,0,0,0,0,0,0,0,0,0,-0.00819662417774127,0,0,-0.10488281274814,0.00559514105614448,-0.0411467172014896,0.154249687910203,0,0,0,0,0
MKvol,0,0,0,0,0,-0.0027391043791064,0,0,0,0,0,0,0,0,-0.0017970762299704,0,0,0,0,0,0,0.00705168608639709,-0.004246645158586,0,0,0,0,0,-0.00510115018777979,0,0,0,0,0,0,0.00588218926099103,4.33680868994202e-19,0,0,0,0,-0.01353916873325,0,0,0,0,0,0,0,0,0.00894042809982117,0.00349613941052042,-0.0012940190946897,0.0126328505309073,0,0,0.0090279438453728,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.00263552804589937,0,0,0,0,0,0,0,0,0,-0.0974204391711944,0,0,0,0,-0.00764590350125958,0,0,0,0,0,-0.125268170485839,0,0,0,0,0,0,0.0140911745142341,0.0445760802259552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0502274195656098,0.0891528861331136,0,0,0,0,0,0
CarbonVol_Guangdong,0.00338534675127088,0,0,0,0.0119839945273298,0,0,0,0,0,0,0,0,0,0,0,0,-0.00477651691203023,0,0,0,0,0,0.000292976010364926,0,0,-0.0116723408618007,0,0,0,0,0,0,0,0,0.0044884723919635,-0.00238389725089217,0,0,0,0,0,0.00935443651053902,0,0,0,0,0,0,0,0,0.0108195679599578,0.0037418545838619,0.0163473209977063,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00725281794030997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119669930211888,-0.00425738819138781,0,-0.0167219568192908,0,-0.00263876479259225,0,0,0,0,0,0,0,0,0,0,0.0246581865010958,0,0,0,0,0,0,-0.0174366231884955,0,0,0,0,-0.00998400931233974,0,0,0.023635907229832,-0.00209278659156442,0.0135753614597128,0,0,0,0.0261059753174774,0,0
