,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600623.SH,X600188.SH,X600362.SH,X601992.SH,X600886.SH,X600111.SH,X600157.SH,X002466.SZ,X600299.SH,X600547.SH,X600660.SH,X601158.SH,X000792.SZ,X600352.SH,X000709.SZ,X600309.SH,X600583.SH,X600489.SH,X000883.SZ,X000539.SZ,X000898.SZ,X000027.SZ,X000629.SZ,X000630.SZ,X300072.SZ,X002075.SZ,X000060.SZ,X600021.SH,X000959.SZ,X002470.SZ,X600176.SH,X000983.SZ,X600098.SH,X600578.SH,X600022.SH,X000723.SZ,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0.108869819783766,0,0,0.0770835267705893,0,0,0,0,0,0,0,0,0.0768816881162813,0,0,0,0.00500979141224019,0,0,0,0,0,0,0,0,0.0381376734730403,0,0,0,0,0.00825307083905156,0.124554977163362,0,0,0,0,0,0.0309448983825047,0.0466395287108285,0,0,0.170139155906899,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187962933246884,0.0638352707144893,0,0,0.12473539411655,0,0,0.14311770296068,0,0.00199349762349012,0.0222054261361618,0,0,0,0,0.154137565757139,0,0,0,0,0.0913572119817494,0,0.158163500754921,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.145096213731434,0.0434723295305159,0,0,0.113287518622988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296414447207608,0.00381234270126034,0,0,0.0591103805771959,0,0.0465838016016267,0,0,0,0,0,0,0,0,0,0,0,0,0.118951941318843,0.228409428837125,0,0,0,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406022100989721,0,0,0,0,0.431973450109475,0,0,0,0,0,0,-0.0247027367141294,0,0,0,0,0,0,0,0,0,0,0,0,0.115258439571406,0,0,0,0,0,0,0,0.389299873424604,0.105784351015615,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.242611337913322,0,0,0.224418971636559,0,0.164870404317657,0,0,0,0,0,0.0630610253162151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556223042094205,0,0,0,0,0.126990883216651,0,0,0.131903664136525,0,0,0,0,0,0,0,0,0,-0.0469170814408363,-0.00537682872845697,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761538733253228,0,0,0,0,0.201583844363657,0,0.043835870344283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698379732211101,0,0,0,0,0,0,0,0,0.21852074284141,0.219415647015002,0,-0.0547774750493301,0,0,0.108421167288592,0,0,0,0
X601992.SH,0,0,0,0,0,0.0814062836822513,0,0,0,0.0852122333404819,0,0,0,0,0.249765793898759,0,0,0,0,0,0.176959410737352,0,0,0,0,0,0,0,0,0.272151570233248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00763826823859745,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0791105729749076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342818587987008,0.17452735314772,0,0,0.056782235708859,0,0.0737593454752849,0,0,0.0683577136137814,0.0641567798311494,0,0,0,0,0,0,0.0382142405175397,0,0.0306412948442138,0.0788084530247647,0,0,0.0169692827772148,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0311794091490856,0,0,0,0,0,0,0,0,0,0.0252231463055432,0,0,0,0,0,0.112495154178124,0,0,0,0,0,0.162541518048547,0.199919275613399,0,0.0126539746435745,0,0,0,0,0,0,0.0486830189012619,0,0,0.18653796087108,0,0.138115079512256,0,0,0,0,0.0560164819780921,0,0,0,0,-0.0190782881051527,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0325182143445619,0,0,0,0,0.0212915422253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340958248055494,0,0,0,0,0.0769104930663556,0.0534994671461129,0,0.124399933077876,0,0,0.108600236438687,0,0,0.0746952219939077,0.0366078293155764,0,0.0263010329273465,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16305610949073,0,0,0,0,0,-0.171716041000433,0,-0.0934218803648631,-0.305305275734511,0,0,0.0698476585092145,0,0,0,0,0,0,0,0,0,0,0.354294686052132,0,0,0.434328432146488,0.412610604906704,-0.317936449011811,0,0.304363388663864,0,0.144198641391983,0,0,0,-3.46944695195361e-18,0,-0.0291537625879069,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-0.102762554054353,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195547914372985,0,0,0,0,0.237362681505464,0,0,0,3.46944695195361e-18,-0.0391180246868413,0,0,0,0,0.200138195157051,0.160387814692593,0,0.0400811345456248,0.12868511069364,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.264994608031857,0,-0.00078642002948636,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538248597404469,0,0,0,0,0,0,0.021021623386512,0,0,0,0,0,0,0,0,0,0.895225366959068,0,0,0,0,0.00746558579456994,0,0,0,0.132775073698992,0,0,0,0.0464073761373025,0,0,-0.129301744887644,0,0.0449369066443012,-0.0441116438620121,0,0.00710498511934112,0.0100638550262318,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0516352640134637,0,0.0698248189481389,0,0.10328657785518,0,0,0,0,0.0611541469284433,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165294579701525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0428786485759951,0,0,0,0,0,0.0208814242061856,0,0,0,0,0,0.239327573103225,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524159207525461,0,0,0.0823406984099709,0,0.0930075216205594,0,0,0.0729830773803719,0,0,0,0.207749926499268,0,-0.00749259386534496,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.117868441575894,0,0,0,0,0,0.0625695842446461,0.0569888528787102,0,0,0,0,0,0.0082326645410445,0.0500725354501534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101170250707403,0,0,0,0,0,0,0.130417971533977,0,0,0,0.345224270299314,0,0.039203663692457,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0182914820981466,6.93889390390723e-18,0.0391719028325349,0,0.152147329964201,0,0,0,0,0,0,0,0,0.213766689070068,0,0,0,0,0,0,0,0,0.0367566144981421,0,0.20401945250072,0,0.0661901597807407,0,0,0,0,0,0.0688772521210319,0,0,0,0,0.13671137700002,0,0,0,0,0,0,-0.00568416824076008,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.0325349125499838,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.034182618680793,0,0.0284021783582679,0,0,0,0,0,0,0,0,0,0,0,0.0799609754188399,0.369293015313526,0,0,0,0,0.00568322271208053,0.0521225380236915,0,0.0974091230330484,-0.0325272619344378,0,0.0418130194109334,0,0,0.31921028461723,0,-0.0622343118281126,0,0.0329279772296351,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434587955945393,0.0412860200164641,0,0,0,0,0,0,0,0,0.14678143439446,0,0,0,0,0,0.0602215553883901,0,0,0,0.0130272081327091,0,0,0,0,0,-0.0144593438457536,0.0662239368955384,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.0603560899188847,0,0,0,0,0,0,0,0,0,0.0250627283035822,0,0,0,0,0,0,0.039386193474977,0.0490193935924125,0,0,0,0,0,0,0,0.313905051667051,0.117604376861885,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0569726156060117,0,0,0.170391349323431,0.0199858316619526,0,-0.0181922893108947,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.639081151887549,0,0,0,0.0551586934545314,0,0,0,0,0,0,0,0,0,0,0,-0.0153885109737034,0,0,0.14295070574583,0,0,0.0521759440267243,0,0.0285819696859028,0,0.0157694819298224,0,0,-0.0145685375303256,0,0,0.0167317303087681,0,0,0,0
X000883.SZ,0,0,0,0,0.0346525640521396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001147954589827,0,0,0,0,0,0,0,0,0.0517750004262469,0,0,0,0,0.355978162548386,0.0544864923536105,0,0,0.0443022265959156,0.00362180726074084,0.00775810916442604,0,0,0,0.0357280852862892,0.151873852684744,0,0.102561266442226,0.0613734809036449,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739818529189071,0,0,0.00723618596028027,0,0,0,0,0.264069198007145,0,0,0,0,0.0696352258038226,0.180674966239759,0,0,0,0.00619041736711837,0,0,0.0799063799397327,0.13928737673793,0,0,0.0101142412913499,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.148386459773439,0,0,0,0,0,0,0.0112008497335774,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.535302112036941,0,0,0.00938579014773072,0,0,0,0,0.0165885207909998,0,0,0.0870261477003595,0,4.33680868994202e-19,0,0,0.0487039772440082,0.0110371570873613,0,0,0,0.102827574734075,0,0,0.0428910232172215,-0.0532355133726491,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.00131518420766197,0,0,0,0,0,0,0,0,0,0.286828581186404,0,0,0,0,0,0,0.104559198179428,0,0,0.03302340814193,0,0.124705719764936,0,0,0,0,0,0,0,0.0398736157820074,0,0,0,0,0,0.26633976471289,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.330423293597599,0,0,0.110642922023978,0,0,0,0,0,0,0,0.044050976236459,0,0,0,0.101315309569288,0,0,0.0507064131888713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150052322187685,0,0,0,0,0.0660530720452297,0,0,0,0.120699490972326,0,0,0.00505845100229421,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.173197761376902,0,0,0,0.0374427146951994,0.0293733693898002,0,0,0,0,0,0,0,0,0,0,0.035426763851511,0,0,0,0,0,0.0694144284071183,0,0,0.0899800733173097,0.0218881688611208,0,0,0,0.229651104778039,0,0,0,0,0.0887808066861197,0,0,0,0,0,0,0,0.0623063511835067,0,0,0,0.0106568703098264,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00351355587648958,0,0,0,0,0,0,0.0863611654415098,0,0,0,0,0,0,0,0,0,0,0,0,-0.025379469000093,0,0,0,0,0,0,-0.00468318236635305,-0.0864065347366854,0.0197831873912297,0.358766010964117,0,0,0,0,0.237372109463372,0.172949568428773,0,0.0115079318007887,0,0,-0.104155148095098,0,0,0,0
X002075.SZ,0,0,0,0,-0.00323932539690635,-0.267163486184239,0,0,0,0,0,0,0,-0.180713328895552,0,0,0,0,0,0,-0.147951727776449,0,0.103427434282618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337304177381428,0.2063884351607,0,0,-0.0277776741131535,0,0.19786978881939,0,0,0,0.259180835902932,0.118214313173622,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.186669805759799,0,0,0,0,0,-0.0245416679825411,0.13983601867439,0.16191110141736,0,0,8.67361737988404e-19,0,0.0524285588816175,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.113165638710285,0,0,0,0,0,0,0,0,0,0.163710699001836,0,0,0,0.222215768471828,0,0,0,0,0,0,0.0132231718984363,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188523964857536,0.194163704762506,0.0439567548960062,0,0,0,0,0,0,0,0,0,0,0.0444203278742024,0.0268459114177585,0,0,0,0,0.146961158839303,0.0184896716183491,0.345898788625474,0,0,0,0.0264816649182065,0,-0.0113969750572478,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.0349686065331768,0.721712154978203,0,0,0,0,0,0,0,0.0518937220786331,0,0,0,0,0,-0.0198834444230414,0,0.0653851258994933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053637468566849,0,0,0,0,0,0.20935519546011,0,0,0.0829577323400832,0.0550548634619321,0,0,0.0254135527407985,0.0368748517115626,0.24437603462511,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156956620969081,0,0,0,0,0,0.381084225877847,0.00465516593068254,0,0,0,0.165873022274902,0.0925357688293707,0,0,0,0,0,0,0,0,0,0.0193125034576021,0,0,0,0,0,0,0,0,0,0,0.11239268135743,0,0,0.0820208843628897,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128204565192435,0.148803354804095,0.123020362097007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041564841501711,0.280670289489851,0,0,0,0,0,0,0,0,0,0,0,0,0.238822218148543,0,0.0611049072976895,0,0,0,0,0,0,0
X000983.SZ,0,0,0.272462286684085,0,0,0,0,0,0.030021322815141,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0711383972494448,0.358373352679432,0,0,0,0,0,0,0,0,0,0,0.165452678089805,0,0.0953828522107977,0.081930852372063,0,0,0,0,0,0.098480067118247,0,0.0320668783733422,0,-0.0115963028505703,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760060965415922,0.224781679563148,0,0,0,0,0.0654552513522193,0,0,0.073035642431806,0,0.0961362427163741,0,0,0,1.73472347597681e-18,0,0,0.0254397389207345,0,0,0,0.136109387844686,0,0,0,0,0,0.0219175538500904,0.139966309730926,0,0.0320019576332523,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128612047770949,-0.117612233140054,0,0,0,0.275743969805872,0,0,0,0,0,0,0.0843151884257173,0,0,0,0,0,0,0,0.0915386078544575,0,-0.142461755200872,0,0,0.0907550513184117,-0.00974445644129344,-0.274947971950273,0,0.472102690193997,0,-0.0133632800017626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567472984578645,0,0,0,0,0,0,0,0,0,0,0.0507394533512539,0,0.18609675196369,0,0.1635428229118,0.189300029518352,0,0,0,0,0,0,0,0,0.0688031686271203,0,0,0.0692457536571431,0,0,0.0538344007621239,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024626670996538,0,0,0,0,0,0.225362281153416,0,0.122193083433312,0,0,0,0,0,0,0,0,0.426503770617083,0,0,0,0,0,0,0.187683018561009,0,0,0,0,0,0,0.0300186378172117,0,0,0.0398800671303022,0,0,0,0.0896771958197114,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203417675607008,0,0,0,0,0,0,0,0.174202496202076,0,0,0,0,0,0,0,0,0,0,0,0.180559808822088,0,0,0,0,0,0.0111401449650922,0.160502907922072,0,0,0,0,0.127173793165888,0,0,0.0410885341932203,0,0,0.00485581296420829,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11788514626258,0,0,0,0,0,0,0,-0.118156244541046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00263320673512032,0.0372792703343904,-0.0472469004498016,0,-0.0375120782378123,0,0,-0.0425739714215962,0,0,0,-0.0372358613684062,0,0,-0.0248364789751732,-0.0236079343923588,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.101785199418283,0,0,0,0,0,0,0.179870008313693,0,0,0,0,0,0,-0.32642831322436,0,0.0195302741271947,0,0,-0.230794656554446,0,0,0,0,0,0,0,0,0,0.153658984365192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746597365503441,0,0,0,0,1.60159363137586,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142540538380798,0,0,0,0,0,0,0.185138226383776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.323006666494966,0.30617929213929,0,0.0207365917492073,0.0791882823269924,0,0,-0.171450015294327,0,0,0,-0.151483905464195,0,-0.750343352877829,0.231356016683215,0,-0.149255734756484,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0379326291812669,0,0,0,0,0,0,0,-0.0720483246809579,0,0,0,0,0,0,0,-0.0297196629501041,0,0,0,0,0,0,0,0,0,0,0,-0.116734580607784,0,0,0,0,0,0,0,0.0104307746368774,0,-0.0112517946879192,0,0,0,0,0,0,0,-0.0315248607344935,0,0,0.210736141580047,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146000337169319,-0.107255181908551,0,0,0,0,0,0.0263712425153241,0,0,0,0,0,0,0,0,0,0.125007197025048,0,0,0,0,-0.0848126754139792,0,-0.181663460825456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044696726491993,0,0.834996441596853,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00877291034946627,0,0,0,0,0,0,0.00270110844679122,0,0,0,0,0,0,0.000458552636378958,0.00138670336609227,0,0,0,0.0057878011759563,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,-0.0072805989247219,0,0,0,0.000735811971106604,0,0,0,0,0,0.0231169274223843,-0.010372978141985,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121997260845335,0,0,0,0,0.00408101048328648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00152730347072277,-0.00345205695475182,0.0062203342230022,0,-0.0027676535259806,0,0,0,0,0,-0.000703403723571576,-0.00175361276501209,0,0,0.00611352493674394,0,0,0,0,0,0.0670854972778136,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.019450130772097,0,0,0,0,0,-0.001213666867923,0,0,0,0,0,0,0,0.00363049604401974,0.0181204222145668,0,0,0,0.00109531861518413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100062260217713,0,0,0,0,0,-0.00860752847779718,0,0,0,0.0941946335915212,-0.074700665278181,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.0037327695635224,0,0,0,-0.00558148085973027,0,0,0,0,0,0,0,0,0,0,0,0,0.00214305969428138,0,0,0,0,0,0,0.00436711418210195,0,0,0,0,0.0062241916414739,-0.0140755268528034,0.00295502103834188,0.00119961426038063,0,0,0,0,0,0,0,0,0,0.00266643306697662,0,0,0,0,0,0,0
