,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X600309.SH,X601600.SH,X601898.SH,X600188.SH,X002466.SZ,X600660.SH,X600362.SH,X600688.SH,X600795.SH,X300072.SZ,X601992.SH,X002460.SZ,X601991.SH,X000898.SZ,X600547.SH,X600111.SH,X600516.SH,X600886.SH,X600176.SH,X600352.SH,X000786.SZ,X000709.SZ,X000825.SZ,X002271.SZ,X600027.SH,X601699.SH,X000792.SZ,X000553.SZ,X000408.SZ,X600299.SH,X600808.SH,X600219.SH,X601158.SH,X000932.SZ,X000830.SZ,X600489.SH,X000959.SZ,X002110.SZ,X000883.SZ,X000983.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.116265589174553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173079338703645,0.05403056152024,0,0,0.0840555416026078,0,0,0,0,0.0270220511996301,0,0,0,0.0992357673182963,0,0,0,0,0,0,0,0,0,0,0.0279471250695879,0,0,0,0,0,0,0,0,-0.0105974143013914,0,0.0245881729048581,0,0,0,0,0
X600028.SH,0.118057728110513,0,0.152160762090754,0,0,0,0,0,0,0,0.0204625864746025,0,0,0,0,0,0,0,0,0,0,0.238881658312159,0,0,0,0,0,0,0,0,0,0,0.0505364994622457,0,0,0,0,0,0,0,0,0,0,0,-0.0210507371335421,0,0,0,0,-0.0216181957379658,0,0,0,0,0,0,0
X601088.SH,0,0.0476758661320715,0,0.42333628752586,0.123298801125028,0,0,0,0,0,0,0,0,0,0,0,-0.0500174525440614,-0.0202487413379281,0,0,0,0.0168719807707157,0,0,0,0,0,0,0,0,0,0,0.0634470939285189,0,0,0,0,0,0,0,0,0,0,0,-0.0271307027989098,0,0.151693488242032,0,0,0,0.00205974495859673,0.015208931243642,0,0,0,0,0
X600019.SH,0,0,0.0470450234830215,0,0.380857365453511,0,-0.0898977004014603,0,0,0,0,0,0,0.135072185543394,0,0,0,0,0,0,0.327283127654672,0,0,0,0,0,0,0,0,0.0640554302514563,0,0,0,-0.119887113061128,0,0,0,0,0,0,0.0735111861227103,0,0,0,0,0,0,0,0,0.00130645060327752,0.00326820885742414,0.00805335151108745,0,0,0,0,0
X600585.SH,0,0,0,0.184482242731054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143172870430951,0,0.272013674822467,0,0,0,0,0.273223145230491,-0.179761876995986,0,0,0,0,0,0,0.162066972631016,0,0,0,0,0,0,0,0,-0.00913717008094166,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439883306952527,0,0,-0.00857346709462977,0,0,0.0406551860292645,0,0,3.46944695195361e-18,0,0,0,0,0.191912388275153,0,0,0.0282615833531593,0,0,0,0,0,0.120851273649254,0,0,0.211563304673793,0,0,0.0418838271052146,-0.0361115458138339,0,0,0,0,0,0
X600011.SH,0,0,0,-0.0687508077658833,0,0,0,0,0,0.00418119886856021,0,0,0,0,0,0,0.126294682956879,0,0,0,0,0,0,0.0524987722814851,0,0,0.0149446644032175,0,0,0,0,0.199282577716697,0,0.0729172919513742,0.122325134981172,0,0,0,0,0,0,0,0,0.061337458999123,0,0,0,0,0,0.000949990868977718,0,0,0,0,0,0,0
X600309.SH,0,0,0.00815052972341035,0,0,0,0,0,0.00361884301142157,0,0,0,0,0,0,0,0,-0.00434072165285459,0,0,0,0,0,0.00755489661192943,0,0.00528802805668669,0,0.0190790447597434,0,0,0,0,0,0,-0.0132636546713157,0,0,0,0,0,0,0,0,0,-0.0228384070123361,0,0,0,0,0,0.00934539042980223,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.32424672944522,0,0,0,0,0,-0.402539953425254,-0.0456774980793629,0,0,0,0,0,0,0,0,0,0.104369206337347,0,0,0.255419109018129,0,0,-0.217046715706548,0,0,0,0,0,0,-0.34215517957907,0,0,0,0,0,0,0,0,0.241115898552823,-0.357869381632615,-0.337112656847328,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152706202442129,0,0,0,0.13476868286411,0,0,0,0.0318174008077751,0,0,0,0,0.0518526171825835,0,0,0.0249567085976052,0,0,0.186748916695937,0.0548529058162129,0,0,0,0,0,0,0,0,0,0,0,0,0.192330424039031,0,0,0,0,0,0,0,0,0,0
