,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X601600.SH,X600585.SH,X600886.SH,X600011.SH,X600547.SH,X000792.SZ,X600010.SH,X600795.SH,X600111.SH,X002460.SZ,X600362.SH,X000301.SZ,X002466.SZ,X000708.SZ,X600489.SH,X600160.SH,X600803.SH,X600027.SH,X601991.SH,X000807.SZ,X000786.SZ,X600219.SH,X600426.SH,X000983.SZ,X002128.SZ,X000408.SZ,X601699.SH,X000877.SZ,X600176.SH,X000630.SZ,X601168.SH,X600985.SH,X600096.SH,X000933.SZ,X002353.SZ,X600378.SH,X600157.SH,X002271.SZ,X600995.SH,X000831.SZ,X600352.SH,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600489.SH,0,0,0,0,0.128483008829986,0,0.00325012600380278,0,0,0,0,0,0.942179443900145,-0.0935166625050295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382031764969686,0,0,0,0,0,0,0,0,0,0,0,0.154095150490608,-0.0895941127599364,0,0,0,0,0.0206255710200725,0,0,0,0,0.00803241011251276,0,0,0,0,0,0
X600160.SH,0,0,0,0,-0.0985917368572684,0,0.110253797013637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113404597296034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185483182283202,0.486293857982174,0,0,0.186421975435564,0.26329910485363,0,0,0,0,0,0,0,0,0.000504629135940533,-0.0170486129810306,0,0,-0.101772247262229,0,0
X600803.SH,0.0312803497583302,0,0,0.269174482945415,0,0,0,0,0,0,0.300404012524946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840549539023219,0,0,0,0.00722267831665977,0,0,0,0,0,0,0.151219585709158,0.172750510985353,0,0.143144876248788,0,0.00319926987117337,0,0,0,0.0742111598608853,0,0,-0.283347481005452,0,-0.00416216544321196,0,0
X600027.SH,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.348034759618453,0,0,0,-5.42101086242752e-20,0,0.106488988946139,0,0.0261190582488644,0,0,0,-0.019240501612389,0.124951217843987,0,0,0,0.0368295737920118,0.222296783647644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00637164238494868,0,0.0289001726979489,-0.0778638584379195,0,0,0,0,-0.019007338584973,0,0,0,-0.0506365951593654,0,0
X601991.SH,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404315911635202,0,0,0,0,0,-0.0885489390097198,0,0,0,0.0976595512006475,0,0,0,0,0,0,0.46241261499399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210857758192892,0,0,0,0,0.0326309672837568,0.0261540105470495,0.0440884425810322,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.306804937903646,0,0,0,0,0,0,0,0.0011411343347929,0,0,0,0,0,0,0,0.174322601807821,0,0,0,0.00659953700462133,0,0,0,0,0,0,0.00324033798926451,0,0,0,0,0,0.17270737025515,0,0.0468282665712125,0.0431303770182963,0,0,0,0,0,0,0,-0.000317739090564246,0,0,0,0.00856736179307367,0,0
X000786.SZ,0,0,0,0,-0.084169655836894,0,0,0,0.210107063099499,0,0,0,0,0,0,0,0,0,0,0,-0.0188415160124181,0,0,0,0,0,0,0,0,0,0.0878081619553787,0,0,0,0,0,0,0,0.305887410209184,0,0,0.174811859507692,-0.0265164061626483,0,0,0.0465376928211669,0,-0.0592637350766029,0,0,0,-0.0471023229755806,-0.0261439135708473,-0.156706051591369,0,0,0,0,0
X600219.SH,0,0,0,0,0.0593351536118704,0,0,0.192443803121247,0.477616632629283,0,0,0,0,0,0,0,0.0374495215825914,0,0,0,0,0,0.054978451773939,0,0,0.0685685693136632,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0596357850186798,0,0,0,0,-0.079048503847134,0,-0.0238674636433671,0,0,0,0
X600426.SH,0,0,0,0.115740975788874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178034737298803,0,0.125890437234507,0,0,0,0,0,0,0.0650069180668225,0,0,0,0,0,0,0,0.1672019866265,0,0,0,0,0.245541136426852,0.110698658465994,0.0757462513961653,0,0,0,0,0,0,0,0,0.0282679964245731,0,0,0,-0.0350185001062778,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200627381419925,0,0,0.0834473616231545,0,0,0,0,0,0,0,0,0.062030961079014,0.292096305932967,0,0,0.0131668919767463,0,0,0,0.25869146508198,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0132857862590335,0,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0.0402736998088977,0,0.0219197849265717,0,0,0,0,0,0,0.095723404126139,-0.0341658219048063,0,0,0.0658553080472122,0.163815508876354,0,0,0,0,0,0,0,0,0,0.042272089654062,0.00726897805047861,0,0,0.144752568404751,0,0,0.272008457692153,0,0,-0.0425544748660879,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.00305100485554979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468574586788039,0,0,0.103611995490645,0,0,0.344237308341363,0,0,0,0.0998171286701648,0,0,0,0,0,0.130807124646449,0,0,0,-0.0305867604079062,-0.0624195860288616,0,0,0,-0.038543451852349,0,0
X601699.SH,0,0,0,0,0.0464392899508047,0.371547683551422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213745769055768,0,0,0,0.0787248409470434,0,0,0,0,0,0,0,0,0.141590130484375,0.0689973602565669,0,0,0,0,0,-8.67361737988404e-19,0,0.0930076575979912,0,0,0,0,0,0,0,0,0,-0.042281330696457,0.034692226374871,0,0,0,0.0914525834749878,0,0
X000877.SZ,3.46944695195361e-18,0,0,0,0,0,0,0.0251800740242248,0,0.214672206826639,0,0,0,0,0,0,0,0,0,0,0,0,0.338326713300704,0.172209948037791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321419069314092,0,0.0431557146478589,0,0,0,0.0669381452012846,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587862687841381,0,0,0,0,0,0,0,0.497697399980141,0,0,0,0,0.070323531524881,0,-1.73472347597681e-18,0,0.0675177654073103,0,0.0284494496351942,0.128833020329798,0,0.0208859969896983,0,0,0,0,0,0,0,0.00762975390727499,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439893978785862,0,0,0.0611133348886494,0.414170880696471,0,0,0,0,0,0,0,0,0,0,0.147170887575793,0,0.149945958801302,0,0,0,0,0.107598802796333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141308659848926,-0.015262924859492,0,0,0,0,0
X601168.SH,0.0813091352267279,0,0,0,0,0,0,0,0.149407484542091,0,0,0,0,0,0,0,0,0,0.0935856444245315,0,0,0,0.0577995944172547,0.119352431422438,-0.0582888732594144,0,0,0,0,0,0,0,0,0,0,0,0,0.152210630764254,0,0,0,0.0975707795538394,0.037524015958007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029781046990446,0,0
X600985.SH,1.73472347597681e-18,0,0,0,0,0.273476111379022,0,0.0295820090112391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114091102103914,0,0,0,0,0,0,0,0.283240516717506,0,0.0450644400114855,0,0,0,0,0.0100502038707347,0,0,0.0911913077067688,0,-0.0457056886093309,0,0,0,0,0,0,0,0,-0.0397351785715176,0.0192132784882731,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.107437058453715,0,0,0,0.0851614123611295,0,0,0.090974569985862,0,0,0.129848729802148,0,0,0,-0.0730462507331573,0,0,0,0,0.0559752087604011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13762934173454,0,0,0,0,0,0,0,0,0,0,0,0,-0.00538937604714091,0,0
X000933.SZ,0,0,0,0,0,0.0585757703479686,0,0,0,0,0,0,0,0,0,0,0,-0.00708577802976031,0,0,0,0,0,0,0,0,0,0.121560620344446,0,0,0,0,0.0705313541480059,0,0.636101759248784,0.0646665296282663,0,0,0,0,0,0,0,0,0,0.0105473335608076,0,0,0,0,0,0,0,0,0,0,-0.0175883616691959,0,0
X002353.SZ,0,0,0,0,0,0.0403824461739066,0,0,0,0,0,0,-0.111058977658972,0,0,0,0,0,0,0,0.0464406107189405,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.113993467496078,0.492151416433076,0,0,0,0,0,0,0,0,0,0,0.280283405787296,0,0,0,0,-0.113376387154115,0,0,0,0,0,0
X600378.SH,0,0,0,0,0.0562442141416981,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.276382739427008,0,0,0,0.112957662768564,0,0.18955239728334,0.069520511619293,0.0368522836347304,0.108835768636833,0,0,-0.0251078819025027,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036626782835994,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.189616752269189,0,0,0.0457496080872248,0,-0.0726346738945197,0,0
X600157.SH,0,0,0,0,-0.059956576612937,0,0,0,0,0,0,0,0,0,0.528335267110839,0,0,0,0,0,0.0643266138813568,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.225576328672424,0.0572695977196298,0,0,0,0,0,0,0,0,0,0.289420622042717,0,0,0,0,-0.0678658803023282,-0.199129415028691,0.137547732601509,0,0,0,0.101171871374373,0,0
X002271.SZ,0,0,0,0,0,0,0,0,-0.106741182053123,0,0,0,0,0.0716054869421602,0,0,0,0.129120102527414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528914563912725,0,0,0,0,0,0,0,0,0.253932250165137,0,0,-0.0603000566317212,0,0,0,-0.0364620348178996,0.12846704383065,0,0.106510035313418,0,0,0,0
X600995.SH,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786348439474277,0.220327876871037,0,0,0,0,0.334164717999598,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352945133885233,0,-0.0298244906146231,0,0,0,0,0,0,0.179842283228425,0,0,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0.00570339795121646,0,0,0,0,0,0,0,0,0,0,0.583776433463777,0,0,0,0.14987343284417,0,0,3.46944695195361e-18,-0.000783347818016248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107841403901284,0,0,0.0211215595369912,0,0.144868807142792,0,0,0,0,0,0,0,0,0,0,-0.0478986270430436,0,0.0481168859210813,0,0
X600352.SH,0,0,0,0,0,0,0,0.0998747087964071,0,0,0,0,0,0,0,0,0,0.0275437492867396,0,0.0148677770942794,0,0.0977132357169795,0,0,0,0,0,0,0,0.083534541921072,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0234569024810854,0.0360182893195294,0,0,0,0,-0.0802135854109136,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0.0960801270711675,0,0,0,0,0,0,0.0947187834072505,0,0,0,0,0,0,0,-0.01330864768652,0,-0.0220679639023926,0,0,0,0,0,0,0.163492319026748,0,0,0,0,0,0.0830070644119414,0,0,0.116297206457212,0,0,0,0,0,0.137761914258688,0,0,0,0,0.12810505455541,0,0,0,0,0,0.0853749264862951,0,0,0,-0.0141550144813337,0,0
Change_TY3M,0,0,0,0,-0.105934777386785,0,0,0,0,0,0,0,0,0,0,0,0,-0.0620350433251123,0,0,0,0,0,0,0,0.149929963739776,0,0,-0.0117618031240364,0,0,0,0.0402014596176806,0,0,0,0,0,0,0,0,0.103214541579285,0,-0.0696038633657757,0.00211926725781621,0,0,0,0,0,0,0,-0.0363458498084355,0,0,0,-0.0258441988535053,0,0
Slope,0,0,-0.196975945344535,0,0,0,0,0,0,0,-0.0221453734412816,0,0,0,0,0,0,0,0,0,0,0,-0.569400045258221,0,0,0,0,0,0,-0.212987888924893,0,0,0,0,-0.111457968295372,-4.33680868994202e-19,0,0,-0.0363130674058146,-0.114148824217857,0,0,0,0,0.0798027550820852,0,0,0,0,0,-0.032839654536243,0,0.271743147460465,0,0,0,-0.136751969809041,0,0
TED,0,-0.0728243742633991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219240304018375,0.258122637084128,0,0,0,0,-0.0839441789997352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136340544314072,0,0,0,0,0,0,0,-0.0673834110804656,0.424214109070328,0,0,0,0,-0.476014121637473,0,0
RealEstate_excess,0,0,0.0363883920609973,0,0,0.138838643045877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.372825477001532,0,0,0,0,0,-0.19370160206223,0,0,0,0,0,0,0.206892416733104,0,0,0,0,0,0,0,-0.13799531268567,0,0.216998966988963,0.0306773432165469,0,0,0,0,0,0.0130587048416671,0,0.0684919553370591,0,8.67361737988404e-19,0,0
MKreturn,0,-0.179416192779127,0,0,0,-0.0974969051706391,0,-0.277858648656312,-0.0349188772041633,0,0,0,0,0,0,0,0,0.0167281699674646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141587460184064,0,0,0,0,0,-0.193265703212007,0.14985215341996,0.0212108414255208,0,0,0,0,0,0,0,-0.0653560003397934,0,0.156977910565386,0,0,-0.0166968468143472,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00138579726975024,0,0,0,-0.0527799673046469,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.12345153688692,0.401666209746152,0,0,0,0,0,0,0,0,0,0,0.243034197640665,0,0.0475942937276934,-0.152950979151743,0,-0.705644560472093,0,0,0,0,-0.169022428758844,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.219511610070356,-0.26398612550567,0,0,0,0.244749805656187,-1.35526916656584,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00937311388688903,0,0,0,-0.0353459791683735,0.0145273306304246,0,0,0,0,0,0,0,0.000877512085514843,0,0,0,0,0,0.0173086869883587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149131931215693,0,0.0292885102940359,0.0109923101375411,0,0,0,0,0,-0.074128360544512,0.0888476920789625,0,0,0,-0.0565291007612445,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
