,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002466.SZ,X600188.SH,X002460.SZ,X600585.SH,X000792.SZ,X000301.SZ,X600111.SH,X600019.SH,X601898.SH,X600011.SH,X600660.SH,X000708.SZ,X600010.SH,X002271.SZ,X000877.SZ,X600547.SH,X600886.SH,X601600.SH,X600795.SH,X600426.SH,X600362.SH,X600176.SH,X000629.SZ,X000408.SZ,X601991.SH,X600348.SH,X600096.SH,X300073.SZ,X000983.SZ,X600803.SH,X000723.SZ,X000786.SZ,X002080.SZ,X600160.SH,X600027.SH,X600219.SH,X600141.SH,X600378.SH,X601699.SH,X600549.SH,X002353.SZ,X600157.SH,X002407.SZ,X600801.SH,X002192.SZ,X600399.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0518566940188854,0,0,0,0,0.0449972634495896,0,0.0129577374018517,0,0,0,0,0,0,0,0,0,0.00180284935764342,0,0,0,0,0,-0.0772524039141386,0,0,0,0.232134793150414,0.0455666096877576,0,-0.176648838988545,-0.000745296522218124,0,0,0,0,0,0.0402032241387949,0,0,0,0,0,0,0,0,0.00444420883346978,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.180321489671232,0.0956346617150102,0.368376862078526,0,0,0,-0.0170945614391907,0,0,0,0.148728391186063,0,0,0,0.00368675342306612,0,0,0,0,0,0,0,0,-0.0118360267723333,0,0,0,0,0,0.105529485330775,0,0.107017826878328,0,0,0,0,0,0,0,0,0,0,0,0.0394222222229329,0,0.0891202223151632,0,0,-0.0060272394471627,0,0,0,0,0,0,0
X600028.SH,0.191369715256157,0.0148439128465787,0,0.0556560371534862,0,0,0,0,0,-0.00459313803081089,0,0,0,0.0640834335845032,0,0,0,0,0,0,0,0.059901801691961,0,0,0,0,0,0,0,0,0,0,0.0123615850370566,-0.0145202572474921,0,0,0,0,0,0,0,0,0,0,0.051317129876164,0.0207902481725728,0,0,0,0,0,0,0,0,0,0,-0.0181174877470191,0,0
X600309.SH,0,0.0841769378982291,0,0,0,0,0,0,0,-0.0658977977795067,0,0,0.00760501908018114,0,0,0,0,0,0.116419161989252,0,0,0,0,0.0683671520141386,0,0,0,0,0,0,0,0,0.00530595222830424,0,0,0,0,0,0,-0.00100123729604465,0,0,0.0404771677123072,0,0.0657464071008906,0,-0.0260294131221085,0,0,0,0,0,0,0,0,0,0.0122059789610836,0,0
X002466.SZ,0,0,0,0,0,0,0.503604417835103,0,0.0772934904455695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191782619569757,0.105125893618133,0,0,-1.73472347597681e-18,0,0,0,0.121748734330022,0,0,0,0,0,0,0,0,0,0,0,0.0453345814535094,0,0.166118851954888,-1.0842021724855e-19,0,0,0,0,0,0,0.00885041432430474,0,0
X600188.SH,0,0.0271600532143282,0,0,0,0,0,0,0,0,0,0,0.358824864708529,0,0,0,0,-0.00455900372015803,0,0,0,0,-0.0309975853795127,0,0,0,0.0769778259484731,0,0,0.0596647186406305,0,0,0.0781631581268509,0,0,0,0,0,0,0,0,0,0.31658976666383,0,0,0,0,0,0,-0.0285109889421969,0,-0.100526306330291,0,0,0,0,0,0,0
X002460.SZ,0,0.0838053511089666,0,0,0.0579726911497214,0,0,0,0.213313314634638,0,0.0225510213181862,0,0,0,0,0,0.0336769849515726,0.0258374713595572,0,0,0,0,0,0,0,0.0961697410886913,0,0,-0.118108920690745,0,0,0.113159677400068,0,0,0,0,-8.67361737988404e-19,0,0,0,0.122928505493736,0,0,0,0,0,0.0666324446574103,0,0,0,0,0,0,0,0,0,0.0479963096003891,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138402690028194,0,0,0,0,0,0,0,0,0,0,0.0561322171710045,0,0.0227031169683795,0,0,0,0.03237515771605,0.00517327369527132,0,0,0,0,0,0,0,0,0.0165928248622999,0,0,0.302207802383735,-0.0200265193071466,0,0,-0.0189702295442697,-0.0458895611308972,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.194709960750637,0,0,0,0,0,0,0,0,0.0776659314016051,0,0,0.110347095269261,0,0,0,0,0.0246534195274463,0.0231998983556856,0,0,0,0,0,0,0.084810433812045,0,0,0,0,0,0,0.0569049969357972,0,0,0.320748652375577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202018026705959,0,0
X000301.SZ,0,0,0,-0.107122814136241,0.287034063274621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29985941117503,0,0.0660917658522,0,0,0,0,0,-0.0158934949279119,0.0387900502448538,0,0,0,0,0.0856002180208388,0,0,0,0,0,0,0.17193237745388,0,0,-0.180826858126642,0,0,0,0,0.0328989589945616,0,0
X600111.SH,0,0,0,0,0,0,0.264298770689588,0,0,3.46944695195361e-18,0,0,0,-0.0821963523536573,0,0,-0.108798422689012,0,0,0,0,0,0,0.103442415946021,0,0,0,0.221415572582891,0,0,0,0,0,0,0,0,0,0.158020936708624,0,0,0,0.209116470456161,0,0.101562809894299,0,0,0,0,0,0,0,0,0,0,0,0,0.0480488752960402,0,0
X600019.SH,0,0.0876532405480256,0,0,0,0,0,0,0,0.0463006763186372,-0.0321202771883786,0,0,0,0,0.0524939021294326,0,0,0,0,0,0,0,0,0,0,0.171928042236533,0,0,0.0485268001258222,0,0,0,0,0,0.0742482008658231,0,0,0,0.0548272973042822,0,0,0,0,0.092371547348411,0,0,0,0,-0.0670516761089499,0,-0.0297021047383779,0,0,0,0,0.0383336403924593,0,0
X601898.SH,0,0.171945786358672,0,0,0,0.0403298981931098,0,0,0,0,0,0,0,0,0,0,0.0507144433311749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215478533265101,0,0.298791469649999,0,0,0,0,0,0,0,0,0,0,0,0.116707827190797,0,0,0,0,-0.0650504279704465,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,-0.0404659572062909,0,0,0,0,0,0,0.114505442649469,0.364939409354507,0,0,0,0,0.388227994497167,0,0,0,0.00647130838318311,0,0,-0.11819864003348,0,0,0,0,0,0,0,0,0.723873322491477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184594340185843,0,0
X600660.SH,0,0,0,0,0,0.0375079905659885,0,0,0,0.0405910843396663,0,0,0,0.0851372059902786,0,0.0764796171415175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733326253670456,0,0,0,0.0403472973786946,0,0,0,0,0,0,0,0,0,0.0923778573068397,0,0,0,0,0,0.226108179352391,0,-0.0532816282171804,-0.0682071562422295,0,0,0,-0.00925369336573337,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.0167461245740802,0,0,0,0,0,0,0,0.0555501849849709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144371071569623,0.060583923495419,0,0,0,0,0,0,0,0,0,0,0.0719323435429124,0,0.000739310455181171,0.015592489926544,0,0,0,0.0175712318498671,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.00914647630412925,0.23875735917639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234718534050275,0,0,-0.0553947063092962,-0.0730576449261231,0,0,0,0,0,0.11762717047442,0,-0.0555074532217818,-0.0249894716802931,0,0,0,0.396909906848465,0,0,-0.17054951237069,0,0,0,0,0,-0.0385218382479864,0,0,0,0.0417334758310992,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.102929326862912,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0836124074505936,0,0,0.340140002870397,0,-0.0681827162403488,0,0,0,0.90668712135386,0,0,0,0,0,0,-0.180010829994083,0,0,-0.125068490050647,0,0,0,0,0,0,0,0,0,0,0.0300970034038136,0,0
X000877.SZ,0,0,0,0,0,-0.0184337820525633,0,0,0,-0.143422274247695,0.0384105874136824,0,0,0,0,0.106157793850709,0,0,0,0,0,0,0,0.0325595433540581,0,0.0743205692229094,0.0322137974153897,0,0,0,0,0,0,0,0,0.124082237143372,0.0332699364256055,0.0280773916253247,0,0,0.155051811329774,0,0,0,0,0,-0.0390403868971535,0,0,0,0,0,0,0,0,0,-0.00460713320329175,0,0
X600547.SH,0,0,0,0,0,-0.00971188642004828,0,0,0,-0.0124180882620745,0,0,0,0,0,0,-0.0177186588741422,0,0,0,0,0.22091744731857,-0.00259361522125535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490484711738131,0,0.0641255051941264,0,0,0,0,0,0,0,0,0,-0.0210204305874952,0,0,0,0,-0.0252510268363646,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.269490782593337,-0.0100079062123815,-0.00587040817850784,0,0,0.0879756763406361,0,0,0,0.0573731752753723,0,0,0,0,0,0,0,0,0,0,0,0.0246410678293796,-0.0232847569481345,0,0,0,0,0,-0.046096860190682,0,0.0756188676019625,0,0,0,0,-0.00848081945199373,0,0,0,0,0,0,0.0504074440755945,0.0602600704461796,-0.0106035726530498,0,0,0,-0.00547601040766164,0,0
X601600.SH,0,0,0,0,0.0415962203307405,0,0,0,0.186270987293644,0,0.13552862410509,0,0,0,0,0,0,0,0,0,0,0,0,0.145933001619902,0,0,0.0411876549225459,0,0,0,0,0,0,0,0,0,0,0,0,0.231717450042621,0,0,0.00196740605330417,0,0,0,0,0,0,0,0,-0.011257088876925,-0.0341378284378252,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.126538097224744,0,0,0.103422585501628,0,0,0,0,0.31930222325732,0,-0.147765138685958,0,0,0,0,0.13361347216106,0,0,0,0,0,-0.00713511076458508,0,0,0,0.157715398316333,0,0,0,0,0,-0.0169488731694447,0,0.173180873073974,0,0,0,0,-0.0744546503788152,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0125377656884997,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0.132657429034297,0,0,0,-0.000207595279817126,0.136095778005223,0,0,0,0,0,0.265980287207071,0,0,0,0,0.080043732188288,0,0,0,0.242750865082435,0.0949901163111362,0,0,-0.0451108937531512,0,0,0,0,0.0162707794028574,0,0,0,0,0,0,0,0,-0.050843672257149,0.0452300475735672,0,0,0,0,0,0,-0.0399435321529084,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0287067312417509,0,0,0,-0.0225197366493938,0,0,0,0,0.182751641928226,0,0.074624529968996,0,0,0,0.0543895044180501,0.0168592008518797,0.0664154512556065,0,6.93889390390723e-18,0,0,0,0,0.0547817298871514,0,0,0.237170820976421,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.01603371245651,0,0
X600176.SH,0,0,0,0.161564697063497,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.108333645828679,0,0,0,0,0,0,0,0,0,-0.0326633233402488,0,0,0.00763368361644854,0.124616535653387,0,0,0,0,0.259287521681584,0,0.0763343285371154,0,0,0,0,0,0.0859774444665396,0.033223134345223,0,0.0755052783877308,0,-0.143502726049854,0,0,-0.01076895048472,-0.0422824641979222,0,0,0,0.0212938474664299,0,0
X000629.SZ,0,0,0,0,-0.0237516319924805,0.292987454284138,0.0329310148812368,0,0,0,-0.0111254462319891,0,0,0.343576717940706,0,0,0,0,0,0,0,0,-0.495885126600166,0,0,0,0,0,0,0,0,0,0,0,0,-0.100392534386447,0,0,0,0,0.422473076440869,0,0,0,0.190401516514146,0,0.261050577552942,0,0,0,0,-3.46944695195361e-18,0.254266164148961,0,0,0,0.0562778127213434,0,0
X000408.SZ,0,0,0,0,0.0441300589572902,0,0,0,0.101325132242728,-0.0737083074647193,0.139248628914338,0,0,-0.143135166341531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252419767836464,0,-0.0825467829415127,0,0,0,0,0,0,0,0,0,0,-0.0891303320747005,0,0.0706532716004878,0,0.323330960992314,0,0,0.00481567850495417,0,0,0,0,0,0,0
