,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X600362.SH,X600623.SH,X601992.SH,X600111.SH,X600886.SH,X600157.SH,X600299.SH,X002466.SZ,X600547.SH,X600660.SH,X601158.SH,X600352.SH,X000792.SZ,X000709.SZ,X600583.SH,X600489.SH,X600309.SH,X000883.SZ,X000539.SZ,X000898.SZ,X000027.SZ,X000629.SZ,X000630.SZ,X002075.SZ,X300072.SZ,X600021.SH,X000060.SZ,X000959.SZ,X002470.SZ,X600176.SH,X000983.SZ,X600098.SH,X600022.SH,X600578.SH,X000012.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.299934263896741,0,0,0,0,0,0,0,0.0119082716102667,0,0,0,0,0.0114201806422244,0,0,0,0,0,0,0.02290340571615,0,0,0,0,0.00471214552312036,0,0,0,0,0,0,0,0,0,0.0226869463116683,0,0.0811512718072712,0,0,0,0,0,-0.00011439220781787,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.054097058099632,0.211078096486435,0,0,0,0,0.0339727577085602,0,0,0,0,0,0,0.00861462131208213,0,0,0,0,0,0,0,0.0748946449989902,0,0,0,0,0,0,0,0,0.0111435159324083,0,0,0.0208479863192453,0,0,0,0,0.00752902243431226,0,0,0.0160878582315486,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0777859998926022,0,0,0.0299977583207551,0,0.299053215455864,0,0,0,0,0.0192740742073061,0.0488797504762816,0.0730276211270041,0.0785373142940859,0,0,0.131552779043338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827916603336459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598968264705592,0,-0.00252843378381833,0,0,0,0,0,0,0
X600011.SH,0,0,0.220438294839351,0,0,0,0.0184182314867407,0.0507807727021101,0.0386348107282251,0,0,0,0,0,0,0,0.0150806817349094,0,0,0,0,0.0113150836895282,0,0,0,0,0,0,0.0697856319762198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963294024931951,0,0,0.0491896365317293,0,0,-0.0127699317687523,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271820213089795,0,0.0856634231036288,0,0,0,0,0,0,0,0.079805927394832,0,0,0,0,0,0.050719711123426,0,0.168442649673947,0,0.0172516679941866,0,0.123527750026979,0.0565234515816838,0.0449302876116585,0,0,0,0,0.038362133724568,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0582376602634993,0,0.057718004108862,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588625060305224,0,0,0,0,0,0,0,0.0391640888247547,0,0,0.0813422275292405,0,0.0929903550782613,0,0,0,0,0.0474231249095539,0,0,0,0,0,0,0
X600585.SH,0,0,0.086226333704726,0,0,0.0370742258576379,0,0,0,0,0,0,0,0,0,0,0.0441965975540246,0,0,0,0,0,0,0,0,0.163594104976341,0,0,0,0,0,0,0,0,0,0.0652384887001389,0,0,0,0,0,0.0866766883008022,0,0,0,0,0.155215395152414,0,0.0148136802631384,0,0,-0.0402139121783682,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0996997652185976,0.114217408095518,0,0,0,0,0,0,0,0.0222121536263094,0,0,0.0655467604300719,0,0,0.146779138593815,0,0,0,0,0,0,0,0,0,-0.0224406245235567,0,0.0600164279456977,0.18321467821405,0,0,0,0.0736007537198177,0,0,0,0,0.11280945080897,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.029284195675828,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.159874973762283,0.109707506010674,0,0,0,0,0,0.0384346911818498,0,0,0,0,0,0,0.20410448900139,0,0.109112276571143,0,0,0,0,0,0.0188880340596169,0,0,0.00321411317218992,0.111240850122512,0,0,0.100295379342301,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149231864997554,0,-0.0572941496441202,0,0,0,6.93889390390723e-18,0,0,-0.0643112106115193,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157984711623217,0.123856998562766,0,0,0.0733411551549538,0,0,0.38555865966351,0,0,0,0,-0.0316896372425735,0,0.108694173040461,0.00330122743004659,0,0,0,0
X600795.SH,0,0,0,0,0.0893170925093374,0,0,0,0,0,0,0,0,0.0382923746482454,0,0.00151189917626941,0,0,0,0.131441107579765,0,0,0,0,0,0,0,0,0.0696154156240705,0,0,0,0,0,0.0669803835733037,0.0618818907956808,0,0,0,0,0,0.0514250128245312,0,0,0,0.164997224620694,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.0105034063921076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0547058754614212,0,0,0,0.0118919018779423,0,0.159611579187511,0.0540454968023394,0,0,0,0.143440346829327,0.0127807992463081,0,0,0,0,0.182741352907194,0.11847235188266,0,0.020115010931966,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.145007438662316,0.042831493994446,0,0,0.132403971898552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00995393804575202,1.0842021724855e-19,0,0.0518775915735066,0,0,0.0358220548881015,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.110448296679497,0.258578903876346,0,0,0,0,0,-0.000409104487724756,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.246042363951123,0,0,0.181526286550493,0,0,0,0,0,0,0.12438304772134,0,0,0,0,0,0,0,0,0,0,0,0.0729306431113912,0,0,0,0,0,0,0.0986852276311455,0,0,0,0.0723086863649408,0,0,0,0.12172414386727,0,0,0,0,0,0,0,0,0,-0.0483019664635152,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694177087787282,0,0.165062173358354,0,0,0,0.11574717147483,0,0,0,0,0,0,0.109392092765415,0,0,0,0,0,0,0,0,0.0682349142760046,0,0,0.30879965742489,0,0,0.115962311818282,0,0,0,0,0.0969726582535895,-0.18550005622145,0,-0.0360355730997318,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370655771174681,0,0,0,0,0,0,0.17220224602591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784391202959702,0,0,0,0,0,0,0.165895487867774,0.180560360740958,0,0.0123955861611333,-0.0569370443984698,0,-0.0334991451960175,0,0,0.104898586388105,0,0,0,0
X601992.SH,0,0,-1.73472347597681e-18,0,0,0,0.0939893538058071,0,0,0.270205207825465,0,0,0,0.244307314385348,0,0,0,0,0,0.00372675218387769,0,0.17260334539895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00723974943626198,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0171879562167191,0,0,0,0,0,0,0,0,0.0418791302049465,0,0,0,0,0,0,0,0.0996031385009242,0,0,0,0.127295069896132,0,0.165532136644064,0.0692876864543888,0,0,0,0,0,0,0,0.102489641326285,0,0,0,0.186856337249585,0.0456039467411092,0,0.094536261810073,0,0,0,0,0,0,0,-0.0350234761852892,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.153469354300392,0,0,0,0,0,0,0,0,0,0,0,0.0730473924868213,0,0,0,0,0.104246136837101,0.0311717246788274,0,0.122649444351389,0,0,0.00136946403000002,0.044418050664969,0,0.0451562155743875,0,0,0,0,0,0,0,0,0,0.0325952761437495,0.0954962413179585,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0921873932481785,0,0,0,0,0,0,0.0591732435148692,0,0,0,0,0,0,0,0,0.0291646539031269,0,0,0,0,0,0,0,0,0,0.23452920244511,0,0,0,0,0.109675769226213,0.119291320870792,0,0.0337728151290416,0,0,0.0833121224142649,0.192990615428858,0,0.0354738047928642,0,0,0.0191959757544033,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0584406853587773,0,0,0,0,0,0,0,0,0,0.0372311552528947,0,0,0,0,0,0.0279469607794938,0,0,0,0.15455659437874,0.166000733317808,0,0,-0.0554160023687259,0,0,0,0,0,0,0,0.0137112036253695,0,0,0.23402289754673,0,0,0,0,0.159472870619005,0,0,0.233759015973039,0,0,0.0196675261441674,0,0,0,0,0,0,0
X002466.SZ,0,0,0,-0.0218002350458066,0,0,0,0,0,0,0,0,0,0,0,0.253089266709274,0,0,0,0,0,0,-0.112943018569045,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.247207304450862,0.595327429047967,0,0,0.227307260027705,0.307661212110998,-0.252611031579452,0,0.274200012693007,0,0.0397930557576511,0,0,0,0,0,0,0.020524398588564,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0830359748062333,0,0,0,-0.0675878862733424,-0.0494241653767877,0,0,0,0.0632635432591507,-3.46944695195361e-18,0,0,0,0,0,0,0,0.903191696991061,0,0,0,0,0,0.0254165489890436,0,0,0.101319858820104,0,0.119048726408331,0,0,0,0,0,0.0364509393150466,0,-0.0690911597749368,0,0,0.0121969227309631,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0574523295109972,0,0,0,0.0717594106968077,0,0,0.000302784242300675,0,0,0,0,0,0,0,0,0.0691556732244643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586268608890208,0,0,0.110624402223029,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0325868360692335,0,0,0,0,0,0,0,0.0521664285938022,0,0,0,0.310915726700099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128114572775879,0.0453625072966634,0,0.0161650415242572,0.0304000589597637,0,0,0.121860999282305,0,0,0.104055953146208,0,0,-0.0113290540591046,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362650486752784,6.93889390390723e-18,0.0470169660834091,0,0,0,0,0,0,0.0431761434942494,0,0,0.141713023903423,0,0,0.172659637657331,0,0,0,0,0,0,0,0.233921073575489,0,-1.73472347597681e-18,0.0447635833283615,0,0,0,0.215043287424641,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0125515501644017,0,0,0,0,0,0.0750841659704221,0,0.088582034199941,0.0952522827891391,0,0,0,0.1639926797161,0.0617050068183176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00431943752032066,0.134738203327535,0,0.0160049448710948,0,0,0,0,0,0.256725771390725,0,0,0.0178028154082667,0,0,0.0323793936613753,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609193392526289,0,0,0,0,0,0,0,0,0,0,0,0.384612670919756,0,0,0,0.0168910197287046,0,0,0.0864144019710786,0.0610085735713385,0,0,0.0752260120995526,0,0.25497115904068,0,-0.0233239769490919,0,0,0.0367841951512332,0.0223423725260321,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0165269841233288,0.35543020148315,0,0,0,0,0,0,0,0,0,0,0,0.0674768959245593,0,0,0,0,0,0.0175159231967336,0,0,0,0,0,0,0,0.118471492547752,0.0448880967475317,0,0,0,0,0,0,0.120023366877557,0,0,0.0211259304010411,0,0,0.107669129020782,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636852982079791,0,0,0.080632931271924,0,0,0,0,0,0,0,0,0,0,0,-0.0217219740749085,0,0,0,0.161836757142681,0,0,0.0484915438883709,0,0,0.00887132312945038,0,0,0,-0.0103498451825089,0,0,0.00651086531911056,0,0,0,0
X600309.SH,0,0,0.026536304377373,0,0.0534681509218365,0,0,0.196373237113318,0,0,0,0.0697118236173639,0.053982750324583,0,0,-0.00516565183058047,0,0,0,0,0,0,0,0,0,0.0267436855487532,0.117109066234189,0,0,0,0,0,0,0,0,0.0487448788086567,0,0,0,0,0,0.0908466600526388,0,0,0,0,0,0,0.0961555866810469,0,0,-0.0307440936572392,0.114067571206172,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0.0159625874076984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660141552650739,0,0,0.0848260202971095,0,0,0,0,0,0.412519328951424,0,0,0.0225029054519676,0,0,0.0259775149615498,0,0,0,0.0222426280677588,0.0315738372858497,0.211466247239159,0,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00498949422560474,0,0,0,0,0,0.0641863968787773,0,0,0,0,0,0,0,0,0.260400307197964,0.0815773366760447,0,0,0,0.187261803382167,0,0,0,0,0,0,0.213436480416072,0,0,0,0,0.00774579159983357,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,-8.67361737988404e-19,0,0,0,0.22803234683544,0,0,0,0,0,0.033462544043948,0,0,0,0,0,0,0,0.0319744221810217,0,0,0,0,0.511266821725294,0,0,0,0,0,0,0,0.0286005104504208,0,0.106608486489797,0,0.00365823462676362,0,0,0,0.0825780805591441,0,0,0,0,0,0,0,0.0378985357480473,-0.0504483665620332,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.0621013252442501,0,0,0,0,0,0,0,0,0,0.175785035520765,0,0,0,0,0,0.060275527865097,0,0,0,0,0,0.168622109463378,0,0,0,0,0.0106602731423409,0,0,0.0255795447909722,0,0,0,0,0,0.310113773281403,0,0,0.0541743355610908,0,0,0.0027554862549847,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.48373868411746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019950266949117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202805865249886,0,0,0.072753554228208,0,0,0,0,0,0,0,0.0140708549634661,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.10762856131647,0,0,0,0.114150129855778,0.144003720935989,0,0,0,0,0,0,0,0,0,0,0,0.0412440717817248,0,0,0,0.114759369166785,0,0,0.0300935186686689,0.10177940634745,0,0,0,0,-6.93889390390723e-18,0,0,0.00549510333742232,0,0,0.0989094302499846,0,0,0,0,0.129915987241824,0,0,-1.38777878078145e-17,0,0,0,-0.00915618379882889,0,0,0,0,0,0
X002075.SZ,0,0,-0.466701018085811,0,0,0.397591171064246,0,0,0,0.166441242285248,0,0,0,0,0,-0.225757630201965,0,0,0,0,0,-0.182508984127633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312908436279264,0,0.230439936740107,0,0,-0.303787543305482,0,0,0.158762550708743,0,0,0.0820775223374587,0.0540962154932993,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233176906974872,0,0,0,0,0.115431436765496,0,0.0149459280039009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711481029686548,0,0.00773142789857517,0.353229872010313,0,0,0,0,0.220712991504893,0,0,5.42101086242752e-20,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0.108148568807015,0,0,0,0,0,0.0841096554898902,0,0,0,0,0,2.16840434497101e-19,0,0,0.350901932712721,0.090862062871093,0,0,0,0,0,0,0,0,0,-0.0052141351924924,0,0.0409604675838193,0,0,0,0,0,0.0748058256131408,0,0.325377316877066,0,0,0.0785494591410813,0,0,-0.0117513417995101,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.208282287598411,0,0,0,0,0,0,0.248605395215184,-0.0141217148179025,0,0.0811372725400545,0,0,0,0.0218256804671712,0.00442313418757476,0,0,0,0,0,0,0.045371993543881,0,0,0,0,0,0,0,0,0,0.202778508413497,0,0,0,0,0.234414823422389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.932501643284165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00774810829486742,0.109720829238031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324530514570048,0,0,0,0,0,0,0.155016365756767,0,0,0,0,0,0,0.00875379281974026,0.0154577447859766,0.242046323314626,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239888765762011,0,0,0,0.223973331800496,1.73472347597681e-18,0,0,0,0.29572250446941,0,0.15420983625675,0,0,0,0,0,0,0,0.0973961172015515,0.0162219168553098,0,0.0202539345884553,0,0,0.0646025344227775,0,0,0,0,0,0,0.18445918127434,0,0,0,0.00571069701020678,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227200550136218,0,0.143154203013848,0,0.119050606135105,0,0,0,0,0,0,0,0.065054576248029,0,0,0,0,0,0,0,0.00437101833385604,0.0570590658516154,0,0,0,0.289754881145422,0,0,0,0,0,0.0915126926991589,0,0,0.0585517452640145,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.0498240580816039,0,0,0.125706788807944,0,0,0,0,0,0,0,0,0,0,0.184614513251291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146594799124758,0,0.0567803140406588,0,0,0.0478495709280322,0.0481058601147841,0,0,0,0,0.0259603580851582,0,0,0.360230489747985,0,0.00612476954713575,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126387614272066,0,0,0,0,0.157968880787982,0.0589870136275955,0,0,0,0.00477938376734881,0,0,0.188038629006189,0,0,0,0.185279386455435,0,0,0.0107392948617945,0,0.038505306730572,0,0,0,0,0.132131950853356,0,0,0,0,0,0.109449244643935,0,0,0.00388161903073742,0.00263463868776888,0,0,0,0,0,0
X600022.SH,0,0,0,0,0.0401619435978469,0,0,0,0,0.0784310184232532,0,0,0,0,0,0,0,0,0,0.0971392710639862,0,0,0,0,0,0,0,0,0,0.0434663861153651,0,0.132043147005486,0,0.174840020951858,0,0.201254740338753,0,0.00292884145616372,0,0,0,0,0,0.0957233646082198,0,0,0,0,0,0,0,0.0387942294208441,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123280733297907,0,0.404573293016545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.198817049533165,0,0.0918476115484999,0,-0.258085671516799,0,0,0.484868459228294,0,-0.0349232343829142,0,0,0,0,0,0,-0.0241323828341729,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0.0330634464545357,0,0,0,0,0,0.102315239650344,0.2396593939682,0,0,0,0,0.147820946881835,0.0588863833690365,0,0,0,0,0,0,0,0,0,0.14255316166831,0,0,0.128979042587834,0,0,0,0,0.151608669824453,0,0,0,0,0.174659611028899,0,0,0,0,0,0,0.0458676195363408,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198149930150835,0,-0.105353466654281,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.445916958249036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354276912824218,0,0,0,0,0,0,-0.00542023962498935,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0887289822239837,0,0,0,-8.67361737988404e-19,0.0546683169635963,0.157703279139747,0,0,0,0,-0.0872751362631957,0,0,0,0,0.0180990050867656,0,0,0,0,0,0,0,0.0158504191518057,0,0,0,0.029544515186958,-0.190079826109867,0,0,-0.0827242569748726,0,0,-0.140407487882878,0,0,0,0,0,0,-0.0138626479923002,-0.0799328366425616,0,0,0,0,0,0
