,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X600010.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X600795.SH,X601600.SH,X300072.SZ,X600157.SH,X601991.SH,X600362.SH,X600027.SH,X600489.SH,X600111.SH,X601992.SH,X600309.SH,X600886.SH,X600660.SH,X000723.SZ,X600623.SH,X002466.SZ,X600299.SH,X601158.SH,X002075.SZ,X000792.SZ,X000408.SZ,X000959.SZ,X000709.SZ,X000898.SZ,X600583.SH,X000883.SZ,X000983.SZ,X600352.SH,X600549.SH,X000539.SZ,X000027.SZ,X000630.SZ,X600176.SH,X000935.SZ,X601699.SH,X600021.SH,X600126.SH,X000012.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600027.SH,0,0,0,0,0,0,0,0,-0.0667171698989424,0,0,0,0,0.0144475279649616,0,0,0,0,0,0,0,-0.00303538139144251,0.330994761715265,0,0,0,0,0,0.000645337873941344,0,0,0,0.00279354602496581,0,0,0.139575322710373,0,0,0,0.00310986197193636,0,0,0,0,0.00726233958932178,0,0,0,0,0,0,0,0,0.0256305904337723,0,0,0,0,0
X600489.SH,0,0,0,0,0,-0.0130664702992313,0,0,0.739822570889787,0,0,0,0,-0.0192284358883817,0,0,0,0,0,0,0.0896279714838182,0,0,0,0,0,0,0,0.0474450334879098,0.0574772913846703,0,0,0,0,0,0,0,0,0,0.0214034235653404,0,0,0,0,0.0345680759949175,0.00482104610594655,0,0,0.0143426666089936,0,0,-0.0315620496914445,-0.0101483236938915,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319850077333,0,0,0,0,0.0350717413552133,0,0,0.045325346063958,-0.0142572578835674,0,0,0.094636405045053,0,0.0430027996617385,0,0,0,0,0,0,0,0.0120011380704776,0.215123170485566,0,0,0,0.178025446806048,0,0.0604915638915646,0,0,0.0834155928662544,0.0805079294663584,0,0.0130759141908289,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.407747041278722,0,0,0.103135505317164,0.0361659806913843,0,0,0,0,-0.0206051680122953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952254453673438,0,0,0,-0.0564655818703838,0,0,0,0,0,0,0.0438436899668405,0,0,0,0,0,0.0560261859869315,0,0,0,0,0,0.0882130079319932,-0.0271567399322347,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,-0.0272297442589429,0,0,0,0,0.0437007724034108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641347648090604,0,0.0958224871814701,0.0104789114858036,0,0,-0.304015028927694,0,0,0,0,0,0,0,0,0,-0.0542167102175803,0,0,0.123953445587959,0,0,0,0,0.106983733566176,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.0900846342439195,0,0,0,0,0,0,0,0,0,0,0.176289464619431,0,0,0,0.0749969638809244,0,0,0,0,0,0.100707213356794,0,0,0,0.102332682027629,0.0329537514655652,0,0,0,0,0,0,0,0,0,0,0,0.00279690643146277,0.198964279338695,0,0.0165286103145183,0,0,0,0,-0.0258241890338703,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,-0.0638947747551501,0,0,0,0,0,0,0,0,0,0,0,0.110541449848084,0.021767303705839,0,0,0,0,0,0.0455114860296822,0.00353770202309759,0,0,0.0701234837249783,0,0.0401918844338582,0,0.0602072200693823,0,0,0,0.0595877671518379,0,0,0,0.235710943942034,0.0269244216325382,0,0,0,-0.0883898834444529,0,0,0.0191348789790865,-0.0345983218685923,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474600119973359,-0.286411865306547,0,0,0,0,-0.108297085699155,0,0.0822120834538092,0,0,0,-0.13924490294413,0,0.0514296369351232,0,0,0,0,-0.142632820731415,0,0.00208060684257361,0.308920913834255,0.317983892998942,0,0,-0.0985981479186033,0.0996421173292474,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0.0494742702577103,0,0,0,0,0,0,0,0,0,0,0,0,0.328552878116122,0.0195458471929773,0,0,0,0,0,0,0,0,0,0.223142265905829,-0.109393611741373,0,0,0,0,-0.114302266405501,0.0198393536539462,0,0,0,0,0,-0.0692907291249513,0,0.120432673234051,0.0704621834966366,0,0,0,0.111027705364021,0.0186150900492373,0,0,0,0,0,0
X002466.SZ,0,0,0,0,-0.254366451651019,0.0187439535712479,0,0,0,0,0,0,0,-0.0170805295639235,0,0,0,0,0,0,0,0,0,0.135820539488392,0.121784215357768,0.0851875142592383,0,0,0,0.0319694744051911,0.0504061989694928,-0.118551535346965,0.049155933170741,0,0,0,0,0.0716862175959383,0,0,0,0,0,0,-0.00941721128725543,0,0,0,0.160138943296077,0.132080087993697,0,-0.0482990696610646,0.0230822183406167,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219381902051948,0,0,0,0,0.0466921580757607,0,0,0.014098865393879,-0.0277074363237993,0,0.0329169889185994,0,0,0,0,0.139167700183594,0,0,0,0,0.00367269727838669,0,0,0.0501943640383239,0.120981084974384,0,0,-0.106722043389374,0.093601529000495,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551139438355783,0.0803112558710599,0,0,0.17065860478464,0,0,0,0,3.12798212767707e-05,0,0,0,0,0,0,0,0,0,0.0112531977152944,0,0,0,0.223988686983763,0.0288818678737521,0,0,0,0.0467313758065883,0,0,-0.0910603041779082,0,0.190304819099348,0,0,0,0,0
X002075.SZ,0,0,0,-0.449403832492654,-0.253333717796573,-0.0509445235583282,0,0,-0.0603505174205024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214421967280539,0,0.260754977890956,0,0,0,0,0,0,0,0,0,0,0.192965309282675,0,-0.168242317752922,0,0,0,0.18372508816945,0,0,0,0.112962594881892,0,0,0,-0.163439934956436,0.131588566328968,0,0,0,0.0403988862090656,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0578054259025615,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0474614760856805,0.0401768593455452,0,0,-0.149415230129071,0,0.146331184544306,0,0,-0.0530053006438268,0,0,0,0,0.086611251583382,0.182553111498421,0,0,0,0.121187481706598,0,0,0,0.238933549290526,-0.0656769581149869,0,0,0.0984527409640378,0.237146459494818,0,0,0.0493132629132148,0,0.19501853892142,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162514369611092,0,0,0,0,0,0,0,0.073203839291734,0,0,0,0.0262673780479428,0,0,0.0463765776659181,0,0,0,0,0,0.0451636951546128,0,0,0,0,0,0,0,0,0,0.0663379724647407,0.127005371256714,0,0.0255660011563334,0,0,0,-0.159356842659517,0.0670710881491571,0.204091822958897,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.31994829389355,0,0,0,-0.446464814562244,-0.0384952436514012,0,0,-0.041982050685283,0,0,0,0,0,0,0,0,0.118107808685041,0,-0.000633218235993325,0,0.146715004202028,0,0,0,0,0,0,0.318573591854786,0,0,0,-0.282643187010323,0.30554322305237,0,0,0,0,0,-0.108928798057285,0,0,0,0.0762789191015104,0.384652187864368,0,0,0.0686884010004737,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,-0.0074896008987219,0,0,0,0,0.0785401446515479,0,0,-0.0286417275928187,0,0,0,0,0,0,0,0,0,0,0.0700525900003684,0,0,0,0,0.0178180038915043,0,0,0.193489494082278,0,0.423637757927702,0,0,0,0,0,0,0,0,0,0,0.16570288126497,0,0.134532871611646,0,0,0,-0.0538056576642738,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135427840887674,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.153308351353908,0.248871195216179,0,0,0,0,0,0,0,0,-0.0055700848220881,0,0,0,0,-0.000821953251123114,0,0.136084883713861,0,-0.00900766701064107,-8.67361737988404e-19,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,-0.0579881583779565,0,0,0,0,0,0,0,0,0,0,0.294146745788868,0,0.0237587023378807,0,0.0979308131304532,0.106280723267488,0,0,0,0.062348596179106,0,0,0,0,0,0,0,0,0,0,0.0312194723964409,0,0,0,0.062917304834092,-0.0182152452985012,0,0,0.0394320957491518,0,0,0,0.0121653985434019,-0.0905669539514385,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0255660643982008,0,0,0,0,0,0,0,0,0,0.00451184927451237,0,0.0231590278020929,0.0708086769984571,0,0.0464107406939693,0,0,0,0,0.0521758394862532,0,0.085449228166204,0,0,0,0,0,0,0,0,0,0,0.103824951250103,0,0,0.001922441521396,0,0,0,0,0.0333942944155207,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0.0847207120929614,0,0,0,0,0,0,0,0.385621281307615,0,0,-8.67361737988404e-19,0,0,0,0,-0.0862257915247364,0,0,0,0,0,0,-0.0962069919442561,0.0920335727196144,0,-0.0821378593438681,0.259789942139437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759173489380832,0.00593646864310503,0.509410517463098,0,0,0,0,0,0,0.0211722677862458,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0499780364642824,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.238491914146936,0,0,0.240702508336082,0,0,0.0610625527015806,0.144839572055316,0,0.0606683764200173,0,0,0,0,0,0,0,0,0.0773366520168389,0,0,0,0,0,0.020531815084491,-0.0248488309197847,0,0,0.0218951897369096,0,0,0,-0.0192115697800123,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435528575160467,1.01344311778028,0,0,0,0,0,0.242460730551227,0,0,0,0,0,0,-0.0316551389407551,0,0,0,0,0.0292934036503486,0,0,0,0,0,0,-0.0465644685788917,0.0323316866546851,0,0,0.0123938531356032,0.113277020343903,0,0,0.0214386308162175,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00601373730686436,0,0.120325186614246,0,0,0,0,0,0,0.0186296837603155,0,0,0,-0.0393422358297063,0,0,0,0,0,0.0549265445082694,0.017128679998034,0,0.0698199042403795,0,0,-0.00602283352170408,0,0,-0.0340628485730178,0,0.0615197133794336,0,0,0.00193485865139117,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0539154630842786,0,0,0,0,0,0.0202084221487409,0,0,0,0,0,0,0,0,0,0,0,0.0477831733615168,0,0,0.0470110040449163,0,0.180476636274757,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0.00414875469822353,0.022453318711857,0.0283407438895319,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158382278713276,0,0,0,0,0,0,0,0,0,0.0421480826215494,0.0366287074218472,0,0,0.110952755047222,0,0,0.0212365403084493,0,0,0,0,0,0,0.124640069130549,0.00694105314632803,0,0,0,0,0.0190317113399625,0,0,0.0138644561367029,0.186347168811718,0,0,0.0119179369635139,-0.0231947724818048,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45377191757873,0,0,0,0.206774973017884,0,0,0,0,0,0,0.245442693102841,-0.0668567574415783,0,0,0,0,0,0,0,0.0514979725129743,0,0,0,0,0.0186291622946507,0.030364867093899,0,-0.0157987188933263,0,0,0,0,-0.0155255516299287,0,0,0,0,0,0
X000935.SZ,0,0,0,0,0,0,0,0,0,0,-0.336348163550985,0,0,0.189449340806845,0,0,0,0,0,0,0,-0.0534259370797417,0,0,-0.300976726422522,0,0,0,-0.066161485365532,0,0,-0.555725261536444,0,0,0.119409302651224,0,0,0,0,0,0,0,0,0,0,0,0,0.604582301437817,0,0,0,-0.0559924083905919,-0.362156585252158,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0331709638255051,0,0,0.155790122821658,0,0,0,0,0,0,0.0680064211310275,0,0,0,0.0152252952892421,0,0,0,0,0,0.0725440079431868,0,0,0,0,0,0,0,0,0.260133486292719,0.151619584599032,0,0,0.473016117248143,0,0.0238892086332293,0,0,0,0,0,0,0,0,0,0,0,0,0.0598990686651164,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,-0.0468047042574965,0,-0.0198966655083516,0,0,2.16840434497101e-19,0,0,-0.124749194573159,0,0,0,0,0.00818885699423775,0,0.0375505441768511,0.0317088621883701,0,0,0,0.0393088300815655,0.0470678532126503,0,0,-0.00858768511385237,0,0,0,0,0.0216816899049409,0,0,0,0,0,0.170958709664342,0.0039674233197473,0,0,0,0,0,0,0.0554611905437762,0.0466355807815666,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0,0,1.01296255859064,0,0,0,0,0,0,0,0,0,0,0,0.190806019134133,0,0,-0.334491836121442,0,-0.32521056648265,0,0,0,0.344932201521273,0.0512109368377221,0,0,-0.330325393479386,0.464570582000612,0,0,0,0,0,0,0,0,0.250159782692188,-0.0340016625948898,0,0,0,0,-0.361658870158402,0,0,0.0537956235375897,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0.31409935573918,0.114755803812446,0.153034789212761,0,0,0,0,0,0,0,0,0,0,0.0921646920104622,0,0,0,0,0,0,0,0.0931712477127749,0,0,0,-0.0466496049831874,0,0,0,0,0.00428552764374763,0,0.335975677159474,0,0,0,0,-0.0657624635988638,0,0,0.0407503345633078,0,0,0,0,-0.0892858488248447,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0.0992507360428279,0,0.138107167452324,0,0,0,0,0,0.0918323507742928,0,0,0,0.000202017144589017,0,0,0,0,0,0.0198668146137002,0,0,0,0,1.73472347597681e-18,0.109196265528164,0.0235323864880539,0.109639907463299,0,0,0,0,0.149982649236295,0,0.113035599301952,0,0,0,0.073480257073079,0,-0.00309086287137015,0.188488121505843,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0215717330858357,0,0.0167836458449018,0,0,0.117983124594446,0,0,0,0,0,0,0,0.0467458216553891,0,0,-0.0639311116963293,-0.0319710979044458,0,0,0,0,0,0,-0.0641151637383989,0,0,0,-0.0294772376078077,0,0,8.67361737988404e-19,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0796643849712117,0,0,0,-0.0129732837921805,-0.018111640393872,0,0,0,0,0
Slope,0,0,0,0,0,-0.0970081320031726,0,0,0,0,0,0,0,-0.234368279334521,0,0,0,0,0,0,0,0,0,0,0.247999331287502,0.640491442901188,0,0,0,-0.781122050645165,-0.138296508606226,0,0,0,0,-0.0960827715747208,-0.445093436428267,-0.136540716454876,0,0,0,0,0,0,0.130027337848325,0,0,0,-0.0586171586482709,0,0,0,0.461506488611944,0,0,0,0,0,0
TED,0,0,0,0,0.311383101401912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332637572750516,-0.168072705520047,0,0.282630949020213,0,0,0,0,0,0,-0.0559390099389318,0,0,-0.126940739135125,0,0,0,0,0,-0.0989093750672444,-0.125413806996598,-0.0882280882113704,0,0,0,0,-0.622864063561381,0.562130223290418,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.522545510496574,0,-0.0375421177361655,0,0,0,0,0,0,0,-0.0496193300147019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754739612757861,0.026308648362182,0.0585749676527085,0.0654521860494913,0,0,0,0,0,0,0.00692085581998238,-3.46944695195361e-18,0,0,0,0.00982486838930048,0,0,0.0263775709925876,0,0,0,0.056131727474929,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0098849340018178,0,0,0,0,0.0664287780847725,0,0,0,0,0,0,0,-0.152972810005997,0,-0.00578730560194239,0,-0.120889034082637,0,0,0.0229089175749724,8.67361737988404e-19,0,0,0,0,0,0,0,0.0478495247820503,0,0,0,0,0,0,0,0,0,-0.00627754748398114,0,0,0,-0.00669548805320582,0.00236579606176183,0.0336590618325907,0,0,0,0,0
MKvol,0,0,-0.00165521084126165,0,0,0,0,-0.00147483789566183,0,0,0,0,0,-0.000895997187104143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102309397990122,0,0,0,0,-0.000369924329972231,0,0.000903761563427672,0,0,0,0,0,0,-0.0030366173159198,-0.00125474778338221,0,0,0,-0.0139721764814339,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.00959292138461385,0,0,0,0,0,0,0,0,0,0,-0.0336090880006777,0,0,0,0,0,0,-0.0304662096862013,0.0142611426409628,0,-0.049166841464651,-0.0111532539160372,0,0,0,0,0,0,-0.0185886727628293,0,0,0,0,-0.0100909795791036,0,0,0.0194131273422675,0,0,0.131310940909008,0,0.163005679760594,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.0263534825180631,0,0,0,0,0.0114784630930256,0,0,0,0,0,-8.470329472543e-22,0,0,0,0,0,0,-0.00760037506037193,0,0,-0.00205376007861597,0,0,0,0,0,-0.00215133339732025,-0.00237163484178733,0.00302341206257925,-0.00141442467851071,0,0,0,0,0,0,0.00693313121543401,0,0,0,0,-0.000692323820044968,-0.00238989126506946,0,-0.00351724652547502,0,0,0,0.0052094378408497,0.0122335206793175,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0050591036048977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148151860042498,0,0,0,0,0,0,0,-0.0521429557732159,0,0,0,0,0,0
