,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X600362.SH,X601992.SH,X600886.SH,X600111.SH,X600157.SH,X600299.SH,X600623.SH,X600547.SH,X600660.SH,X000709.SZ,X002466.SZ,X601158.SH,X600489.SH,X000792.SZ,X000629.SZ,X600583.SH,X000898.SZ,X600309.SH,X000539.SZ,X600352.SH,X000883.SZ,X000060.SZ,X002075.SZ,X000027.SZ,X000959.SZ,X000983.SZ,X000630.SZ,X601699.SH,X600021.SH,X300072.SZ,X002470.SZ,X600578.SH,X600022.SH,X600098.SH,X000012.SZ,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0959157370215777,0.0314574786182875,0,0,0,0,0,0,0,0,0.242495229474048,0,0,0,0,0,0,0,0,0,0.0371593208028988,0.0579950984517568,0.0319927277247656,0.0196629371728665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00520939888978125,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0597158162032962,0.153723362018762,0,0,0,0,0.0136453113664732,0,0.00945502553064937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678055418554511,0,0,0,0,0,0,0,0,0,0,0,0.0672673141486064,0,0,0,0,0,0.0301155825079496,0.0347903197604176,0,0,0,0.0283268291342883,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.336589781007386,0,0,0,0,0,0.0700111499594989,0,0,0,0,0,0.0337497442778975,0,0,0,0,0,0,0,0.0632266380369758,0,0.0391995822699718,0,0,0,0,0.133371257196256,0,0,0,0,0,0.00949175950383784,0,0,0,0,0.154812167915779,0,0.00983054001432698,0,0,0,-0.0264350253829402,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0948134865118399,0,0,0,0,0.042788499692367,0,0,0,0,0,0,0,0,0,0.114993172840542,0,0,0,0.0240473698230715,0.0112550426364911,0,0,0,0,0.0603013108834062,0,0,0,0.1414467670095,0,0,0,0,0,0,0,0,0.00856224173367853,0.0348899697245736,0.0340970551836673,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182959087537669,0,0,0,0,0,0.142811516250403,0,0,0,0,0.146220848879429,0,0,0,0,0,0,0.192890540522918,0,0,0.0379305301626893,0.0132055006008479,0,0,0.0839015106308375,0,0,0,0,0,0.0455721798568597,0.00588205513506871,0,-0.0294067326459108,-0.00695092079265359,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299299877542071,0,0,0.0398973432228512,0,0.106881790049317,0.0533629568127624,0,0.164348678009996,0.11213362756731,0,0,0,0.0172693585703624,0,0,0.225152945263165,0,0.0718227702750718,0,0,-0.00219887599445515,-0.0107475921999441,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0304556540045497,0,0,0,0,0,0,0.0738980287678304,0,0,0,0,0,0,0,0.00908888719743263,0,0,0,0,0,0,0.0621748168139026,0,0,0.062460045100103,0,0,0,0,0.0515461480681494,0,0,0,0,0,0,0,0.240041343913292,0,0.0644861028856886,0.0860753715540888,0,-0.0116494561753157,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.198310812436971,0,0,0,0,0,0,0,0,0,0,0.0595470004355596,0,0,0,0.0197907391496619,0,0,0,0,0,0,0,0,0,0,0,0.23524923943222,0,0,0.0947572451663765,0.0175356834656579,0,0,0.108337513938815,0,0,0,0,0,0.0228331618569296,0,0,0,0.0124029898572217,0,0,0,0,0,0
X601898.SH,0,0,0.0404462894820469,0,0.0380192213255899,0,0,0,0,0,0,0,0,0.0189867751829074,0,0,0,0.0388435630333158,0.00577892113085816,0.276923241016019,0,0,0,0,0,0,0,0,0.119992217172759,0,0.129816338159642,0,0,0,0,0.0243425996017515,0,0,0,0,0.0331927273152188,0,0,0,0,0,0,0,0.129170592668879,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813647230605233,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0220600043403255,0,0,0,0,0,0.069802798385145,0,0.177324305665248,0,0,0,0,0,0,0.200459631502876,0,0,0,0.234376848261363,0,0,0,0,-0.0637688456296319,-0.0110188299147384,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0777996956191225,0,0,0,0,0,0,0,0,0.106758692030017,0,0,0,0,0.11027051171446,0,0,0,0,0,0.0137337285226945,0,0,0,0.0554853233098671,0,0,0,0,0.0348496489341485,0,0.0122671881087622,0,0,0.0075243975818432,0,0,0,0,0,0,0,0,0.259092442490394,0,0.0262525496546761,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.00258797138354588,0,0,0,0,0,0,0,0,0,0,0,0,0.127990288546673,0,0,0,0,0,0,0,0,0,0.0263788714617256,0.0756039772840077,0,0,0.243008902915554,0.03202802260405,0,0,0.0101780917990896,0,0,0,0,0,0.114479908791505,0,0,0,0.0311193544642322,0.129533567688249,0,0,0,0,0.00167798046629892,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.0116455372961014,0.0991479186386307,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.0482499362699681,0.023060397502432,0.0579464792160727,0,0,0,0,0.124446265297361,0,0.150541900013787,0,0.0223181064034561,0,0,0,0,0,0,0,0.246881167021275,0.00708036645661097,0,0,0,0.00941707282186822,0,0,0,0,0,0
