,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600801.SH,X600886.SH,X600660.SH,X601898.SH,X600010.SH,X000792.SZ,X601600.SH,X600362.SH,X600489.SH,X600688.SH,X600188.SH,X000786.SZ,X600352.SH,X601991.SH,X600795.SH,X600027.SH,X601992.SH,X600111.SH,X600176.SH,X600299.SH,X002075.SZ,X600426.SH,X600486.SH,X000723.SZ,X000401.SZ,X002466.SZ,X600529.SH,X600126.SH,X600315.SH,X601158.SH,X002353.SZ,X600219.SH,X000898.SZ,X000932.SZ,X600612.SH,X000883.SZ,X600516.SH,X002409.SZ,X000553.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136509836338997,0,0,0,0,0,0.0351335167398835,0,0.179017480206648,0,0,0,0,0.000431103775623008,0,0,0,0.00661124191398257,0,0,0,0,0,0,-0.00251301089697878,0,-0.0100954080153763,0.00065097849174317,0.0208732189444145,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.248486190233631,0,0,0,0.024071502685455,0,0,0,0,-8.67361737988404e-19,0,0.0038885179942722,0,0,0,0,0,0,0,0,0.200192738568921,0,0,-0.0399754778020267,0.00747597445967522,0.0732032570585246,0,0,0.0475984266462829,-0.0543034604626525,0,0,0,0,0,0,0,0,0,0.120654225357347,-0.0655341164821372,0,0.0353672699785582,-0.00442214254063592,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615123591998153,0,0,0,0.0213293966997436,0,0,0.066652888696297,0,0,0,0,0,0,0,0.0765235285513864,0,0,0,0.0404019458046863,0.20949859560564,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.140067387752366,0.0495887941733127,0,0,0.00934496206752163,-0.00249317261005965,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.053560443090436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166461617117496,0,-6.93889390390723e-18,0,0,0,0,0.0945756257955095,0,0,0,0,0,0.0631307057962786,0,0,0,-0.00408689311678314,-0.0306758683328702,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.11926540048425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000965273095660725,0,0.0332778168743549,0,0,0,0,0,0,0.176477140517471,0,0,0,0,0,0,0.011130933089893,0,0,0.0229062359225182,0.0496504403626211,0,0,0,0,0,0
X600299.SH,0,0,0,-0.122927517749649,0,-0.018848976026486,0,0,0,0,-0.0674281106429657,0,0,0,0,0,0,0,0,0,0,0.616658634221534,0,0,0,0,0,0,0,0,0,-0.00354901414603742,0,0,0,0,0.110316121507443,0,0,0.0672361706645449,0,0.0727334489220541,0,0,0,0,0,0,0.0432426151901917,0,0,-0.0156983387978655,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508282845250176,0,0,0.230825256423654,0.147763751092655,0,0,0,0,0,0,0,0,0,0,0,-0.375692866422717,0,0,0,0.259249759805691,0.28867129804349,-1.0842021724855e-19,0,0,0,0,0,0,-0.403775073502006,0,0,0.0312802497648656,0.0255104923229429,0,0.0296909691234645,0.0183612306746388,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.0830905250016868,0,0,0.103894273686874,0,0,0.114803208366079,0,0,0,0,0,0,0,0,0,-0.100759235201975,0,0,0,0,0,0,0,0,0,0,0.0647497008404029,0,0,0,0,0.0563608535060571,0.0964572044743126,0,0.17048371522435,0,0.141043555776788,0,0,0,0,0,0,0.0443006548187884,0,0,0.00408244500844423,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0,0,0.255762972437563,0,0,0,0,0,0,0,0,0.0466541729094786,0,0.0186826362238558,0,0,0,0,0,0,0,0,-0.0112500742118137,0,0,0,0,0.0438336757037084,0.0538967935635137,0,0,0,0.0657999873165226,0,0,0,0,0,0,-0.0513437895594424,0,0,0.0300245797951396,-0.0583504466896712,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.016174232694017,-0.0268507375427051,0,0,0,0,0,0,0,0,0.142641399817019,-0.0353793927849097,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0987915802210003,0,0,0,0.129772938882595,-0.0804296593561264,0.0438265180512745,0.113741180884346,0,0.311665188884657,0,0,0,0,0,0.34019960322664,0,0,-0.110553985602242,-0.0182507313478921,-0.0657420238460436,0,0,0,0,0,0
X000401.SZ,0,0,0,0.064444479693943,0,0,0,0,0,0,0,0.629744209709025,0,0,0,0,0,0,0,-0.0746441286271362,0,0,0.198064881722709,0,0,0,0,0,0,0,0,0.0215510504412393,0,0,0,0,0,0,-0.034718988613997,0.0981571915040591,0,0,0,0,0,0,0,0,-0.077825809311143,0,0,0,0.0449575119052922,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.140442838017438,0,0,0,0.0886237024894507,0.022017566400959,0,0,0,0,0,0.48937055113539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671742936573026,0.171058223820792,0,0.119155068457226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833651444927156,0,0,-0.0299828529314621,-0.0598829397819044,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0,0,0,0.171923707036761,0,0,0,0,0,0,0,0,0,-0.130624450544893,0,0.260878457747008,0,0,0,0,0,0,0,0,0.00766455633148978,0.0319144206329916,0.329553341193369,0,0,0.0270136025201264,0,0.00961410459748793,0,0,0,0,0,0,0,0,0,0,0,0,0.0093934316858009,0,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0.528991647876444,0,0,0,0.423651140878318,0,0,0,0,0,0,0,0,0,0,0,-0.0397507433229094,0,0,0,0,0,0,0,-0.0526339442553963,0,0,0,-0.309686092595344,0,-0.104128788364966,0,0,0,0.0581546400485782,0,0,0,0,0,0,0.167686302496262,0.0892317218604458,-0.18575728553804,0.014177467467308,0.0993759091288891,0,-0.0134922133237344,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.246495968747823,0,0,0.0454086828363957,0,0,0,0.0897646575410533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512722867502543,0,0,0,0,0.112908896135241,0,0,0,0,0,0,0.0590568679607865,0,0,-0.00980768355214525,-0.0233055890120782,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.00669896801119199,0,0,0,0,0.06408612553042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102576809843497,0.0579377267152954,0.0717749065617252,0,0,0,0.025077835887473,0,0.0126746438833906,0.0192425308280157,0,0.0231987359239188,0,0,0.0431235396085004,0.00704172599735269,0,0,0,0,0,-0.000402663109658606,-0.000417758436175545,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.179939209357231,0,0,0,0,0,-0.538233869524574,0,0,0,0,0,0,0,0,0,0,0,0.1066046565235,0,0,0,0,0,0,0,0,0,0.343363760282004,0,0.115022413572466,0,0.18876001951091,0,0,0,0,0,0,0,0,0,0,0.380485064761102,0.110218889513334,0.0497740876660816,0,-0.023160359838049,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.011029497312043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390287852667628,0.122627369080342,0.0741842459804634,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0344559225515701,0,0,0,0,0,0.0330606922467987,0.0129309251528807,0,0,0.0126420772786295,0,0,0,0,0,0,0
X000898.SZ,0,0,0.101563624180392,0,0,0,0,0,0,0,0,0.142651276355518,0,0,0,0,0,0,0,0.000794778897954852,-0.00680472341186297,0,0,0,0,0,0,0,0,0.0874474284876951,0,0.000654628124898477,0,0,0,0,0.0288380526525915,0,0.0124846605938381,0,0,0.0170712116798736,0,0,0.117808031642999,0,0,0.0696681096666122,0,0,0,0.00227380404797845,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36086069990802,0,0,-0.0336470768979268,0,0.00848462585387512,0,0,0,0.0951121822962239,0.0463012694945236,0,0,-4.33680868994202e-19,0,0.0670801610702974,0,0,0,0.0117941394554786,0,-0.00159941337756637,0,0,0.0622989421926926,0,0,0,0,0,0,0,0,-0.0421395652342575,0,-0.000103391720917548,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.128919795619654,0.164308023288912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00924584318267125,0.00893492443958721,0,0,0.0400409720412685,0,0,0.0641353798570343,-0.0303544975230201,0.108729621956352,0,0.0301346461690539,0,0,0,0,0,0,0,-0.0501625980441293,0,0.0197916105542428,0.0345303098795925,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07012731729416,0,0,0,0,0,0,0,0,-0.0166118264571763,0,0,0,0,0,0,0,-0.0402073829701562,0,0.0829943673494093,0,0,0,0,0,0,0,0,-0.0781207220242456,0.0133511543997895,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.0640864445324932,0,0,0,0.0629790519317671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189723889840526,0,0.0190544260697226,0.0626595931102146,0,0,0.216860709500898,0,0,0,0,0.163497913512881,0,0.10863796029496,0,0,0,0,0,0,0,0,0,-0.0212073387075383,-0.0421861274261421,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0.117001400855997,0,0,0,0,0,0,0,0,0,0,0.136693636899329,0,0,-0.127237168107049,0,0,0,0,0,0.38155206842285,0,0.177095323204988,0,0,0,0,0,0,0,0,0,0.0202885453219417,0,0,0,-0.411392851248624,0,0,0,0,0,0.0851509250406582,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,-0.102841841050224,0,0,0,0.468442397043861,0,0,0,0,0,0,0,0.178923181997852,0,0,0.0911814027348203,0.16450276747474,0,0,0,0,0,0,0,0.320427720577426,-0.217880447698784,0.265636266075087,0.00399253856374798,0.386925510263376,0.000647564906250066,0,0,-0.148762377706084,0,0.0799141488583986,0,0,0,0,0,0,0,0,0,0,0,0,-0.00712881239874975,-0.084090324476853,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.290087421777685,0,-0.483817667252527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.515163096907927,-0.0640564681481703,0.019148218983833,0,0,0,0.259346536562274,-0.122445541782277,0.0035708860897959,0,0,0,0,0,0,0.163104785382857,0,0,0,0,0,-0.0415116749423231,-0.145221272230935,0,0,0,0,0,0
Slope,0,0,0,0,0,0.539980834631757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224000739556584,0,0,0,0,0,0,0,0,0,-0.727678213438462,-0.88571011149618,0,0,0,0,0,0,0,0,0,0.321237155286467,0,0,0,1.657580197871,-1.22517272239609,0,-0.136192160043939,0,0,0,-0.0998280261983519,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,-0.305093723723563,-0.0869564269506379,0,0,0,0,0,0,0,0,-0.309462299403399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676177447225066,0,0,0.182911544882471,0,0,0,0,0,0,0.919732789710083,0,0,-0.339735788395725,0,-0.582331113886226,-0.21303367281306,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0775998214554566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110279353508731,0,0.0637741309137247,0,0,0,0,0,0,-0.0339068843883798,0.0200185006507214,-0.0188595162014885,0,0,0.0580459377875381,0,0.016925371558237,0,-0.00373534294873498,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0630614976403784,0.00890556030351299,0,0,0.00121779801458573,0,0,0,0
MKreturn,0,0,0,-0.0498536690959071,0,0,0,0,0,0,-0.0597753847109732,0,-0.139158397604421,0,0,0,0,0,0,0,0.0127529821517487,0,0,0,0,0,0,0,0,0,0,0,-0.0603082691049068,0,0,0,0.0130787924368188,0,0,-0.060141472386931,0,0,0,0,0,0,0,0,0,-0.0171808824284427,0,0.0319904160076361,0.0720655491343965,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00134472830637824,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00610679516293914,0,0.00896513722660298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168650961806731,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118051876682175,0.022579809244403,-0.0071808819624164,-5.42101086242752e-20,0,0.0041471611896016,0,0,0,0,0,0,-0.0162850473887149,0,0,-0.0260940417474723,0.0299020260282969,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00235084727966012,0,0,0,0,-0.000692942956748905,0,0,0,0,0,0,0,0,0,-0.0086745416914271,-0.00197625684074618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00686185710497544,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,-0.00189074410053788,0.00312811441257921,-0.00532556319345067,-0.00718591160771934,0.00399657233062581,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.0038899875812086,0.000120560141057693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000722716954063532,0.000804299505487397,0,0,0,0,0.00150498142970616,0,0,0.00156685533751498,0,0,0,0,0,0,0,0,-0.00205510367195119,0,0,0.0034808785418708,0,0,0,0,0,0,0
