,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600188.SH,X600019.SH,X600111.SH,X600011.SH,X002466.SZ,X000877.SZ,X600010.SH,X601600.SH,X002271.SZ,X000708.SZ,X601898.SH,X600660.SH,X600547.SH,X000301.SZ,X600886.SH,X600362.SH,X600426.SH,X600176.SH,X000723.SZ,X000408.SZ,X600219.SH,X600795.SH,X000807.SZ,X601991.SH,X601699.SH,X000786.SZ,X000983.SZ,X600803.SH,X002353.SZ,X002080.SZ,X600489.SH,X600096.SH,X000630.SZ,X000825.SZ,X600801.SH,X000932.SZ,X600688.SH,X600027.SH,X600141.SH,X000959.SZ,X000960.SZ,X600157.SH,X002497.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145548348390344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971194295470837,0,0,0,0,0,0,0,0,0,0.0782478439052304,0,0,0,0,0,0.414127589388048,0,0,0,0,-0.069121256868307,0,0.017404860403369,0,0,0,0,0,0,0
X002466.SZ,-0.192087928058126,0,0,0,0,0.640287028543184,0.25281032824653,0,0,0,0,0,-0.271446772665364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215733805546986,0,0,0,0,0.0707119011542155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973826687605466,0,0,0,0.0436646845203402,-0.0283916227255361,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0.00739478150723146,0.178093179080078,0,0,0,0,0.26151119085387,0,0,0.0677969487628902,0,0,0,0,0,0,0,0,0,0.0588563412862606,0,0,0,0,0.100975477393118,0,0,0,0,0,0,0.0369635262053823,0,0,0.142248308540207,0,0,0,0,0,-0.172759174079574,0,0,0,-0.0094036815862258,-0.000560656895435841,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.147147397475492,0,0,0.298595926326008,0,0.122160118931428,0,0.0843133518874559,0.00352164151763277,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.121246992686111,0,0,0,0,0.00439184863059947,0,0,0,-0.0650885845172116,0,0,0,0.0312217202279772,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889088815481709,0,0,0,0,0,0,0.149107267692247,0,0,0,0,0,0,0.0272387978945194,0,0.656199113332813,0,0,0,0,0,0,0.0387882625381111,0,0,0.117052342484272,0.0295335642016904,0,0,0,0,0.0209652765949437,0,0,0,0,0,-2.16840434497101e-19,0.00722893307231599,0,0,0,-0.0051313327048137,0,0
X002271.SZ,0,0,0,0,0,0,0,0.169756709961481,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0488726030727715,0,0,0,0,0,0,0,0.0117106524774911,0.372932471999781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444973727550516,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.168012853819217,0,0,0,0,0,0.08362124864006,0,0,0.0150652257986205,0,0.118982569408081,0,0,0,0,0.0177315161832718,-0.0428046397269168,0,0,0,0,0.0525155903731824,0,0,0,0,0,0,0,0.0271765491317019,0,0,0,0,0,0,0.213810459170269,0,0,0,0,-0.114347888257433,0.0799448780858003,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.18902919427099,0,0,-0.0667261156858704,0,0,0,0,0,0,0,-0.0278136703229542,0,0,0,0,0,0,0,0,0,0,0.191459851425503,0,0.221839016474955,0,0,0,0,0,0,0,0,0,0,0.0249006066794402,0.0805676567253634,0,0,0,0.0242331635503903,0,0,-0.0101982238166737,0.0127402082297703,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.0972307892666172,0,0.0754824752879771,0,0,0,0.0475210117661,0,0,0,0,0,0,0,0,0,0,0.0139033610835388,0,0,0.0621465045739091,0,0.0456275436362999,-0.106483302032008,0,0,-0.00590992674807878,0,0,0,0,0,0,0,0,0,0,-0.02538742363631,-0.0892242952250508,0,0,0,0,0,0,0,0,0,-0.105181275855236,0.0763436870321269,0,0,0,0.0343253087831234,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574140465375194,0,0,0,0,0,0,0,0,0,-0.0606580430833236,-3.46944695195361e-18,0,0,0,0,0,0,-0.0868465526017264,0,0,0,0,0.682415938222283,0,0.0972968278782717,0,0,0,0,0,0,0,0,0,0.110891160365145,0,-0.0156390107888926,-0.0115768482835285,0,0,0,3.46944695195361e-18,0,0
X000301.SZ,0,0,0,0,0,0,0,-0.171349002902166,0,0.0518234507845575,0.224093652998834,0,0,0.157517525124701,0,0,0.525733314712184,0,0,0,0,0,0,0,0,-0.098428437621821,-0.092085928226006,0.414850261888636,0,-0.0394648676919022,0,0,-0.191756454800795,0,0,0,0,0,0,0,-0.0321044015316806,0,0,0,0,0,0,0,0,0,0,0,0.074098818832266,0,0,0,0.0257759042354115,0,0
X600886.SH,0,0,0,0,0,0.00678464440545228,0,0,0,0,0.0948438632015975,0,0,0,-0.0926991361324222,0.107628072802528,0,0,0.0231025935092836,-0.0278429958562466,0.0629238283417144,0,0,0,0,0,0,0,0,0,0.386450803588189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185132638789405,0,0,0,0,0,0,0,0.0260753340766778,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.022450396222309,0,0,0,0,0,0,0.146950351972853,0,0,0,0,0,0,0,0,0,0,0,0.0268893116803692,0,0,0,0,0,0,0.0091478369265101,0.00391807813614347,0,0,0,0,0.297560827249509,0,0,0,0,0,0,0,0,0,0,0,-0.0462450578072239,0.0280700966756767,0,0,0,0.0411077066941877,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0.203623747204072,0,0,0.0146850539306277,0,0,0,0,0,0,0,0,0,0,0.140071451788775,0,0,0,0,0,0,0.0367131155677634,0,0.00477947210384756,0.215353487080232,0,0,-0.0932369804781107,0,0,0,0,0.132944273465407,0,6.93889390390723e-18,0,0.12369449257556,0,0,0,-0.0311824403086782,0,0,0,0,-0.0583166735140506,0,0
X600176.SH,0,0,0,0,0,0.0420368855827794,0,0.00154329035997349,0,0,0.038386691794667,0.0403717667378099,0,0,0,0,0,0,0,0,0,0,0,0.0105659788387091,0,0,0,0,0,0,0,0,0.261170344626024,0,0.0371008023804248,0,0.10461137066814,0,0,0,0,0.0736363620867654,0.0829175485586367,0,0,0,0,0,0,0,0,0.00326619446334951,0.0120103677883698,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0.0403583867580418,0.283502140427264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195125422700137,0,0,-0.178619281919389,0.0382248351833886,-0.0641079898118637,0,0,0,0,0.0896239097520129,0,0,0,0,0,0,-0.0536698882426238,0,0,0,0,0,0,0,0,0,0.15286656794278,0.0478290363446478,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.421954932606858,0.0435128724879959,0,0.130535776736874,0,0.0240165449252924,0,0,0.0880583026980993,0,-0.0931595648159094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126041161681135,0,0,0.0166518464052447,0,0,0,0,0,0.123460218785656,0,-0.143834427265294,0.0010568377489559,0,0,0,0,0.020624835688999,0,0,0,3.46944695195361e-18,0,0
X600219.SH,0,0,0,0,0,0.0409292982896078,0,0.00269296691521211,0,0,0,0,0,0,0.445495692800817,0.0538888395319078,0,0,0,0,0.0260764330914292,0,0,0,0,0,0.00684346609839785,0,0,0,0,0,0,0.0950829450520798,0,0,0,0,0,0.0755277075917479,0,0,0,0,0.0335528638831182,0,0.0875776079571264,0,0,0.0514586987313021,0.0927422451427107,-0.00321260196312238,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.274339026152193,0,0,0,0,0,0,0.0462003232822284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775412599974185,0,0,0,0,0,0,0,0,0,0,0,0,0.266656735672764,0,0,0.148240874023579,0,0,0,0.0123019747187117,0,0,0,0,0.00685487744662646,0,0
X000807.SZ,0,0,0,0,0,0,0.0263746526669193,0,0,0,0,0,0,0,0.276275143978912,0,0,0,0,0,0,0,0,0,0,0.0230068223428126,0,0,0,0,0,0,0,0.272580440688752,0,0.285052357942795,0,0,0.137494708558667,0.131932585240919,0,0,0,0,0,0,0,0.0342103975664485,0,0,0,-0.0182035316332788,0,0,0.0795207897349935,0,-0.00324309110721161,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.134831095141153,0,0,0.0882344096848465,-4.33680868994202e-19,0,0,0,0,0,0,0.214919650897815,0,0,0,0,0,0,0.187453265824238,0,0,0.0786765281382512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112447488487516,0,0,0,-0.0424607710103609,0.0271705249824986,0,-0.23117957071089,0,0,0,0,0
X601699.SH,0,0.0183977457305278,0,0,0,0,-0.00250010486916897,0,0,-0.0105991999598985,0,0,0,0,0,0,0,0.0293265809074987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606745180242035,0,0,0,0,0,0,0,0,0.136234301216042,0,0,0,0,0,0,0,0,0,-0.0709784525036612,0,0,0,-0.0579662780123873,0,0
X000786.SZ,0,0,0,0,0.168173771124615,0,0,-0.07507229178584,0,0,0,0,0,0,0,0.469220607289743,0,0,0,0,0,0,0,0.0167215892764282,0,0.215674909677106,0.0959100509597109,0,0,0.180865941210323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.00559789976839733,0,0,0,0,0,0,0
X000983.SZ,0,0.396794850991192,0,0,0,0,0,0.222647453642986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000239999251078764,0,0,0.0765645085318537,0,0.381524685018289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0079033254296832,0,0,0,2.16840434497101e-19,0,0
X600803.SH,0,0,0,0,-0.0523030453071822,0,0,0.0027639357435911,0,0,-0.00933544883250886,0.0193015847468705,0,0,0.0212306840366799,0,0,0,0,0,0,0,0,0,0,0.160777457496248,0.00140883886295458,0.0549992644908497,0,0,0,0,0,0.274202592470557,0,0,0.327509915751796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.00612135765713992,0,0
X002353.SZ,0,0,0,0,0,-0.123096963408825,0,0,0,0,-0.0985371610136173,0,0,-7.3675606680881e-05,0,-0.178936050721999,0,0,0,0,-0.0254913805819578,0,0,0,0,0,0,0.140314811954575,-0.12438309344509,0.057509604797158,0,0,0,0,0,0,0,0,0,0.141950622122057,0,0,0,0.323383105382193,0,0,0,0,0,0,0,-0.0653846569005985,0.065809985421019,0,0,0,0,0,0
X002080.SZ,0,0,0,0.0627889581895449,0,0.322839275068152,-0.0969921281979299,0.0350825672725177,0,0,0.0150642937476561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205912820611541,0,0,0,0,0.0907434872361859,0,0,0,0,0,0,0,0.109563460832991,0,0,0,0,0,0.0177191541017877,0.256007797738064,0,0,0,0,-0.00961816563640013,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,-0.162938191120834,0,0,0,0.0189153586837504,0.0498682276829339,0,0,0.592995768954494,0,0,0,0.0487288988563979,0,0.0288773366371354,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975944248674023,0,0,0,0,0,-0.0196456211904281,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.00184258566520951,0,0
X600096.SH,0,0,0,0,0,0.087578662810759,0,0.0928406184310989,0,0,0.0966769015497327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18307843233939,0,0,0,0,0,0,0,0,0.571241191082794,0,0,0,0,0,0,0.0490462947213732,0,0,0,0.070618638662452,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.0348876332289784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208315292965428,0,0.103050411693178,0,0.0808804421700944,0,0,0,0,0.0746046352643787,0,0,0.149612055533789,0,0.0784774334188201,0,0,0,0.061665729728517,0,0,0,0.0572547241361999,-0.0324407750600109,0,0,0,0.0882501202826175,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,-0.0262468672049144,0,-0.000416842365479085,0,0,0.290347695856034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00807538270811971,0,0,0,0,0,0,0.0555192918991402,0,0,0.274171604377577,0,0.0678275091072592,0,-3.46944695195361e-18,0,0.149950939740996,0,0,0,-0.0824578421215565,0.0556784106657519,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.572866268561586,0,0,0.0886457322260031,0,0,0,0,0.394407782999727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175892532145263,0,0,0.163566239486621,-0.107839679407897,0,0,0,0,0,0,0,0,0,0,0,-0.0383795121556963,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.355853173681875,0,0,0,0,-4.33680868994202e-19,0.0700667244080325,0,0.120911595103152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409626560156893,0.0123132591533378,0,0,0,0,0,0,0,0,0.027364645368868,0,0,0,0,0.190774140341163,0,0,0,0,0,0,0,0,0,0.0190167109939069,0,0
X600688.SH,0.0963747302824081,0,0,0,0,0,0,0,0,0,0.00410703417972257,0,0,0.173434039976547,0.112938918426098,0,0,0,0,0,0,0,0,0.0745281921518565,0,0.0339874446599782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427050910997643,0,0,0,0,0,0.249028298564935,0,0,0,0.0247001689730059,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.350683514480568,-0.0444801798824846,0,0,0,0.00353364234895307,0,0,0,0,0,0.184403043900589,0,0,0,0,0,0,0.274255715897992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338464250684388,0,0,0,0,0.201374559124079,-0.00963520439909933,0.0334591222853911,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0.206070065828612,0,0,0,0.371165474772717,0,0.0442929084255295,0,0,0.0902107407890363,0,-0.0493945598491237,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.150387826554108,0,0,0.146844278776914,0,0.451991826130782,0,0,-0.128406116292642,0,0,0,0,0,0,0,0,-0.100801610934949,-0.0185246636754673,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0.0178039139986159,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0370950606315614,0.0573280501477757,0,0,0,0,0,0,0,0,0.0433207324737692,0,0.106675970555165,0.0369429484322496,0,0,0,0.0873831020970087,0.0519620364030301,0,0,0,0,0,0,-0.00715973534286881,0,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0,0.136351388042025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463773557748767,0,0,0,0,0,0,0,0,0.0770526246599623,0,0.138886003562804,0,0,0.290623509468583,0,0,0,0,0,0.139911329476661,0.0239887525350935,-0.0126543654318741,-0.00130164319505812,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0358558971509228,0,0,0.0786258699481857,0,0,0.0845057428909518,0.0511702165959069,0,0,0,0,0,0,0.119302017361063,0,0,0,0,-0.0671414622751653,0,0,0,0.0282331462924102,0,0,0,-3.46944695195361e-18,0,0,0,0,0.092991543379399,0,0,0,0,0,0,0.167965694277005,0,0,0,0,0.0261593177056486,0.0319682690157144,0,0,0,0.0754275846727853,0,0
X002497.SZ,0,0,0,0,0,0.260036838496116,0.229769567979835,0.0506520142309725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925036466251478,0,0,0,0,0,0,0,0,0,0,0,0,0.0497049858005762,0,0,0,0,0,-0.0557243157283601,0,0,0.196860606651442,0,0,0,0,0.0295713657775991,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.150012549964924,0,0,0,0,0,0,0,0,0,0,-0.156364317095491,0,0,0,0,0,0,0.11566821217562,0,0,0,0,0,0,0,0,0.0864387398614905,0,-0.144593022623055,0,0.0570217486721713,0,-0.218244356106202,0,0,0,0,0,0.15650423743854,0.2821334585301,0,0,0,0,0,0.0811431255874975,-0.178077507592618,0,0,0,-0.107836072397607,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182035012063952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.03360236916658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546862534533093,0,0.730194996620859,0,0,0,-0.329343145281061,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511158978331495,0,0,-0.0108284324816206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756972514453431,0,0,0,0,0,0,0,0,0,0,0,0.189546873678942,0,0.00439991176758377,0,0.990376423654117,0,0,0,0,0.259631636283327,0,0
RealEstate_excess,0.0647797910607646,0,0,0,0,0,0,0,0,0,0,0,0,0.0293313827601936,0,0,0,0.113751311949147,0,0,0,0,0,0,0,-0.0336635674972438,0,0,0,0,-0.0297760667806704,-0.107416676631077,0,0,0,0,0,0,0,0,0.0228004635380805,0.0244433872423467,0,0.00528648648674416,0,0.0557171917413084,0,0,0,0,-0.0665348180421412,0.0629553249082628,-0.0709521618922397,0,0,0,0.0100977920410102,0,0
MKreturn,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0227847578965762,0,0.00388461380948951,0,0.157662536190328,0,0,-0.00672436801373408,0,0,0,0,-0.198460117232555,0,0,0.0880273333566154,0,0,0,0,0,-0.0760260855171266,0,0,0,0,0.0181047953617914,0,0,0,0,0,0,-0.0171481183197265,0,0,0,0,0.000689366818583813,0,0
MKvol,0,0,0,0,0.00182334500933309,0,0.00135695200358229,0,0,0,0.00225362932593249,0,0,0,0,0.00106794668015224,0,0,0,0,0,0,0,0,0,0,0.000556506513717799,-0.00202426503000878,0,-0.00207525657308386,0,0,0,0,0,0,0,0,-0.000224385077730221,0,0,0,0,0,0,0,0,-0.00200363824797704,0,0,0,0.00948082287633323,-0.0077530132692798,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.221388753780218,-0.121877013967217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237361496214638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.272702062485012,0,0,0,0,0,-0.763121164088358,0.209520437077518,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00924080682898916,0,0.00314894167953802,0,0,0,0,0.000201824562902205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00615403642482335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406481510393821,-0.0298233637513893,0,0,0,-0.0308298861844301,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15890875839223e-05,0,0,0,0,-0.0118837410778103,0,0
