,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X002271.SZ,X600660.SH,X000708.SZ,X601898.SH,X600547.SH,X601600.SH,X600362.SH,X000301.SZ,X000786.SZ,X002466.SZ,X600111.SH,X600010.SH,X600426.SH,X600188.SH,X600886.SH,X600176.SH,X600011.SH,X000027.SZ,X601991.SH,X600803.SH,X600795.SH,X600219.SH,X600489.SH,X600352.SH,X600801.SH,X000807.SZ,X000932.SZ,X600688.SH,X000898.SZ,X600315.SH,X002080.SZ,X002353.SZ,X600157.SH,X000825.SZ,X601699.SH,X000408.SZ,X300037.SZ,X000966.SZ,X000959.SZ,X600486.SH,X000830.SZ,X002409.SZ,X600027.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0,0.126514561390836,0,0.0637776085043397,0,0,0,0,0.166236933091148,0,0,0,0,0,0,0,0.0842589521056922,0,0,-0.127829915740302,-0.0153565419871038,0,0.0359259805913523,0,0,0,0,0,0.225905082754406,0,0,0,0,0.14852561209862,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116656282910727,0,0,0,0,-0.025362896728571,0,0
X000301.SZ,0,0,0,0,0,0.0889655863269758,0,0,0,0,0,0,0,0,0,0,0.0951344314302811,0,0.135270685753464,0.361525200552569,0,0,0.228985304909914,0,-0.0922983116034145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126150124214224,0.0424960051993169,0,0,0,0.0306717818224557,0,0
X000786.SZ,0,0,0,0.394321582324598,0,0,0.062867287610273,0,0,0,0,0,0,0,0,0,0,0,0.174078061446188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164886252193639,0,0,0,0,0,0,0,0.045292075308099,0,0,0.0861231932984161,-0.314235184860322,0,0,0,0,0,0,-0.0233723922782012,0,0,0,-0.007772425192889,0,0
X002466.SZ,0,0,0,0,0,0.416695926927266,0,0,0.0938811851944151,0,0,0,0,-1.38777878078145e-17,0.160782494293123,0,0,0,0,0,-0.0266808891616674,0,0,0,0,0,0,0,0.145695169339196,0,0,0,0,0,0,0.0315072446749196,0,0,0,0,0,0,-0.161501019963362,0,0,0,0,0,0.0538891264068787,0,0,0,-1.73472347597681e-18,0,0,0,-0.00176033085569084,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.41293516358641,0.09014724109619,0,0,0,0,0,0,0,0.181821141696366,0,0,0,0,0,0.00508340587818261,0,0,0,0,0,0,0,0,0,0,0,0,0.0583418466354067,0,0,0,0,0,0,0.00166388750290558,0,0,0,0,0,0,-0.0836163935072114,0,0,0,0,-0.0714508073862982,0,0
X600010.SH,0,0,0,0,0,0.287058745518127,0,0,0,0.0331521970662884,0.0528132183626355,0,0,0,0,0,0,0,0,0,0.0479057580114071,0,0,0,0.0365940983003814,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.189795321237587,0,0,0,0,0,0.0615407171710824,0,0,0.0658455679353352,0.110993004666935,0,0,0,0,0,0,0,0,0,0,-0.0421674799791419,0,0
X600426.SH,0,0,0,0.236237501922182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142975533186741,0,0.0415221215305503,-0.13918106730727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536727800300085,0.0107868207949496,0,0,0,0,0.296313934978652,0,0,0,0,0.000844715878788064,0,0,0,-0.0358250213539178,0,0
X600188.SH,0,0,0,0,0,-0.16765810279023,0,0,-0.151985878225337,0,0.536359667214419,0,0,0.25422613778204,0,0,0,-0.0935711378272702,0,0,0,0,0,0,0,0.155900708833562,0,0,0,0,0,0,0,0.177918074423971,0,0,0,0,0,0,0,0.297877563391541,0,0,-0.0181719281887126,2.16840434497101e-19,0,0,0,0,0,-0.0599910668013893,0,0,0,0,0.00026753425009159,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183259101159337,0,0,0,0,0.237464187192317,0.0650108262537785,0,0,0,0,0,0,0.0060670852253897,0.0675977849496478,0,0.0397205337771356,0,0,0,0,0.0649028353680879,0.0268635230962994,-0.0498179421270581,-0.0263986936018186,0,0,0,0,0,0,0,0,0.0603356899472991,0,0,0,-0.0238767214778116,0,0
X600176.SH,0,0,0,0,0,0.101552737096749,0,0,0,0,0.0533871741521402,0,0,0.0468017492327095,0.023644077399381,0,0,0,0,0.354995194627111,0.0861931383393704,0,0,0,-0.132932555409251,0,0,0,0,0,0,0,0,0.10636724877302,0,0,0,0.568340546405381,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.059504075139935,0,0,0,0,0,0,0,0.0235303135125323,0,0
X600011.SH,0,0,0,0,0,0,0.0185318576596053,0,0,0,-0.0553871665299056,0,0,-0.0507769234043379,0,0,0,0,0,0,0,0,0,0,0,0.256300815124791,0,0.0105414414528431,0,0,0,0,0.0254155418347285,0.052333322372013,0,0,0,0,0,0.075737974478001,0,0,0,0,0.00152978765571004,0,0,0,0,0.181003371902996,0,0.0114778463059941,0,0,0,0,-0.025675765356305,0,0
X000027.SZ,0,0,0,-0.102745509953378,0,0.166481498573936,0,0,0,0,-0.0956353924859561,0.371477003508771,0,-0.513244863640206,0,0,0,0.19833728088366,0.0491370116579457,0,0,0,0,0,0,0.446666132177349,0,0,0,0,0,0,0,0.0386624517646586,0,0,0,0,0,0,0,0,0,0,0.191955057582873,0.235975019010525,0,0.0816874226697385,0,0,0,-0.00992005266252839,0,0,0,0,-0.0496866175716717,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.0582379911503246,0,0,0,0,0,0,0,0,0,0,0,0.0561589444689369,0,0,0,0.333586556034164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366133092589256,0,0,-0.0458997651344123,0,0,0,0,0,0,0,0,0,-0.0738592855758263,0,0
X600803.SH,0,0,0,0,0,0,0,0,0.194421258098706,0,0,0,0,0,0,0,0.0645796032056185,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0541501850248785,0,0,0.104341277316864,-0.0235214489758395,0,0,0,0.337267438716085,0,0,0,0,0,0,0,0,-0.00197020482126492,0,0,0,0,0,0.0267704872301314,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,-0.0609656990487073,0,0,0,0,0,0,0,-0.127679259833829,0.0878115470055758,0,0,0,0,0,0,0,0,0.207435658159067,0.0724483854799466,0,0,0,0,0,0,0,0.217564404021743,0,0,0,0,0,0,0,0,0,-0.0210199305700084,0,-0.0715938825640157,0,0,0,0,0,0,0,0.0165843631122919,0,0,0,-0.00453043828756854,0,0
X600219.SH,0,0,0,0,0,0.0557122724623427,0,0,0,0,0.0837383944120374,0,0.309294205280234,0,0,0,0,0,0,0,-0.258862039369142,0.157434326480808,0,0,0,0,0,0,0,0,0,0,0.27984493430805,0,0,0,0,0,0.0355724322533714,0.21108140092475,0,0,0,0,0,0,0,0.036501372825951,0,0,0,0,-0.0770538830075142,0,0,0,-0.00897446654624704,0,0
X600489.SH,0,0,0,0,0,0,0,0.260727623304304,0,0,0,0,0,0,0,0.0230855815466896,0,0.015214079128568,0.0113941862953107,0,0,0,0,0,0.0269626279513275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0610819367417233,0,0,0.123249677562673,-0.0859889595926354,0,0,0,0,0,0,0,0.0154387253862646,0,0
X600352.SH,0,0,0,0,0,-0.0261183295055175,0,0,0,-0.0989024855777048,0,0.155569330657339,0.000676838113296482,0.00376028009170493,0,0,0,0,0,0,0.0925705463856828,0,0,0,0,-0.0307768439962109,0,0,0,0,0,0,0.0463786004982871,0,0,0,0,0,0.132466175658602,0,6.93889390390723e-18,0,0,0,0.0255912032666006,0,0,0.161330074393926,0,0,0,-0.0586997568416629,0,0,0,0,-0.0446035016760132,0,0
X600801.SH,0,0,0,0,0,0,0,0.0234654640268106,0.0405170026481826,0,0,0,0,0,0.0155198668668985,0,0,0,0,0,0,0.179491129598473,0,0,0.0338944096478854,0,0,0,0,0,0,0,0.130033735603042,0.0757593773181937,0,0.0364017935552361,0.0120900245386463,-0.0924639664136507,0,0,0,0,0.0823579831767921,0,0,0,0,-0.0438088953548563,0,0,0,0,0,0,0,0,0.00771406911747421,0,0
X000807.SZ,0,0,0,0,0,0,0.349828032798345,0,0,0,0,0,0.651350815948061,0.134250130667805,0.0783029287095348,0,0.0563747756083822,0,0,0,0,0,0.0688649707851139,0,0,0,2.16840434497101e-19,0,0.131991523019414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845961811877742,0,0,0,0,0,0,0,0,0,0,0,-0.0365028054869014,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0.126865709939159,0,0,0,-0.0096973693303735,0,0,0.0289206010563739,0.190100696968221,0,0.157382167964474,0.101671902473571,0,0,0,0,0.21012091485391,0,0,0,0,0,0,0,0,0,0.615782159453713,-0.154473771617978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030686397872346,0,0
X600688.SH,0,0,0,0,0,-0.065928094879568,0,0,0,0.160430318601289,0.0616148339264346,0,0,0,0,0,0,0,0,0,0.0161894813022742,0,0,0,0.0120024222625163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905720032206744,0.0333617605765931,0,0,-0.0163140057690175,0,0,0,0,0.0879825913264162,0,0,0,0,0,0,0,0,-0.00292601253768566,0,0
X000898.SZ,0,0,0,0,0,0,0.399476667964292,0,0,0,0,0,0,0.119747679271849,0,0,0,0,0.108122891726291,0,-1.73472347597681e-18,0,0,0,-0.025144594220553,0,0,0,0,0,0,0,0,0.0206295378072054,0,0,0,0,0,0,0.0173530013540175,0,0,0,-0.0485305611189561,0.27137308868023,-0.0267075781662136,0,0,0,0,0,-0.0623871861386751,0,0,0,0.050804842631908,0,0
X600315.SH,0,0,0,0.138383030409346,0,0,0,0,0,0.482487849019745,0.0339725486379621,0,0,0,0,-0.133350974281228,0,0,-0.142589788895381,0,0,0,0,0,0,-0.0419856638139896,-0.162510454898064,0,0,0,0,0,0,0,0,-0.0434938200172764,0,-0.207821539431088,0,0,0,0,0,0,-0.0639058459861996,0.0190321924455757,0.153125694350655,0,-0.0959024454758352,0,0,0,0,0,0,0,0.0215002388596918,0,0
X002080.SZ,0,0,-0.0327128779493699,0,0,0,0,0,0,0.176044429064045,0,0,0,0,0,0.116614467733272,0,0.0619428641115308,0,0,0,0,0.0960025732034737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703992066797154,-0.160008053202852,0,0,0,0,0.000662318270163699,0,0.170646189239087,0,0,-0.0757222871835537,0,0,0,0,-0.0424190689819197,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0.176786455395264,0,0,0,0,0,0,0,0.0831434377353029,0.126666382799376,0,0,0,0,0,0,0,0.18647846540985,0,0,-0.0144088513767906,0,0,0,0,0.190234677326553,0,0,0.102687709074144,0,0,0,0,0,0,2.16840434497101e-19,0,0.045182480698306,0,0.156124829451761,0,0,0,0,0,0,0,-0.0582273457047789,0,0
X600157.SH,0,0,0,0,0,0,0,0,-0.0565525661065654,0,0.100043001760618,0.179172574931486,0,0,-0.0677754267481064,0,0,-0.0343328570570615,0,0,0.0922761232737703,0,0,0,0,0,0,0,0.054672726112798,0,0,0,0.0770416255460646,0,0,0,0,0,0,0,0,-0.277167418171764,0,0,0.0254334323569777,0.0538962431053627,0,0,0,0,0,0,0,0,0,0,0.0290745893277843,0,0
X000825.SZ,0,0,0,0,0,0,0.290527969648264,0,0,0,0,0.00830367094284238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442480693483833,0,0,0,0,0,0,0,0,0,0.0923462140927315,0,0,0,0,0,0,0,0,0,0,-0.028126138882384,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0.165447132136482,0,0.201131782364288,0,-0.0642761263381785,0,0,0,0,0.0530264415483047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610800903710934,0,0.123023826999596,0,0,0,0,0.0118016798805384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345604163083022,0,0
X000408.SZ,0,0,0,0,0,0,0,0.537674000241625,0,0,0,0,0,0,0,-0.353291052329463,0.0665830114662162,0.0663736038569945,0,-0.0495337214363687,0,0,0,0,0,0,-0.0097187004035624,0,0,0,0,0,0,0.207350812605336,0,0.136413002601601,0.113553914419725,0,0,0,0.0774885656964111,0,0,0,-0.0212365632834994,0.112803887898234,0,0,0,0,0,0,0,0,0,0,0.0350801806848569,0,0
X300037.SZ,0,0,0,0,0,0.427195936789759,0,0,0,0,0,0,-0.0646836055579214,0,0,0,0,0.283145301285054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150204412378144,-0.222443499654635,0,0,0.24597799329308,0,0,0,0,0,0.105111188543353,0,0.0309805248220413,0,0,-0.0536390094641364,-0.0206705537476422,0,0,0,0,0,0,0,0.0161753626055187,0,0
X000966.SZ,0,0,0,0,0,0,0,0,0,0,0.0308642907787595,0,0,-0.0404750228522336,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.721566281196897,0,0,0,0,0,0,0,0,0.228187683676025,0,0,0,0,0,0,0,0,0.0833374219842858,0,0,0,0.191119590581454,0,0,0,0,0.0638539753153265,-3.46944695195361e-18,0,0,0,0.053581574328372,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.00323897321420827,0.0141804782932755,0,0,0,0,0,0,0.0550260617398493,0,0,0.298165338480014,0,0,0,0,0,0,0,0,0,0,0,0.0852008856784006,0,0,0.0634850438430816,0,0,0,0,0,0.0429714347867906,0,0,0.0235347368422,0,0,0,0,0,0,0,0,0,0,0,-0.0309335038268505,0,0
X600486.SH,0,0,0,0.211689337140546,0,0,0,0,0.0624369773938111,0,0.236526252680095,0,0,0,0,0,0,0,0.02139753614945,0,0,0,0.456114561204841,0,-0.0303631157563231,0,0,0,0,0,0,0,0,0,0,0,0.0576824617357795,0,0,0,-0.349472170586539,0,0.10538620267801,0,0,0,0,0,0.0682094692924226,0,0,0,0,0,0,0,0.0341608612594609,0,0
X000830.SZ,0,0,0,0.141216260971655,0,0.0188909738853123,0,0,0,0,0,0,0.166915815111702,0,0,0,0.0602839876368997,0,0,0.518834635035538,0,0,0.0469103191567981,0,0,0,0,0,0.0859448673314483,0,0,0,0.161738927930065,0,0,0,0,0,0,0,0.195793191139306,0,0,0,-0.0262891511267024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0.119740875045046,0.151740168784427,0.25193713601706,0,0,0,0,0.0505473668983142,0,0,0,-0.0548384920256069,0.0137411695636015,0,0,0.111054215576387,0,0,0,0,0,0,-0.0554957371803179,0,0,-0.127199323434575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281805621933676,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443204540034421,0,0,0.00766092148104501,0,0,0,0,0.115156034758293,0.291581495601693,0.0548617507090049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137754656569447,0,0.0138121166325504,0,0,0,0,0,-0.00227143751819076,0,0,0,0,0,0,0,-0.00526705307484006,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161539458687177,0,-0.0166871979665394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0315467056894091,0.0826430006592387,-0.0999375204092194,0.0377075817488813,0,0,0,0,0,0,0,0,-0.0199089836590143,-0.100808452622687,0,0,0,0.00975767318602432,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663476651900197,0,-0.0107802362085104,0,-0.158359488199294,0,0,0,0,0,0,0,0,0,0,0,0,-0.135581928672198,0,0,-0.0428519417449632,0,0,0,0.191711092519389,-0.172205798710871,0.0244815671714802,0,0.00724685372142107,0,0,0.0462519592442295,0,0,0,0,0.991083953914826,0,0,0,-0.213949305882288,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335158578975229,0.0152171581883099,0,0,0,0.102352676858699,0,0,0,0,0,-0.0431883748225998,0,0,0,0,0,0,0,0,0.0430850523546408,0,0,0,0,0,0.0319999068767208,-0.0309087115650131,0,0,-0.0704750201691122,0.0158078406127169,0,0,0,0,0,0,0.71164772683775,0,0,0,0,0.114369923978049,0,0
RealEstate_excess,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0324692849640647,0,-0.107114235600167,0.0276990556133471,0,-0.0468853509930168,0,0,0,0,0,0,0.0446987718504517,-0.00634742820080043,0,0,0,0,0,0,-0.0289138691826634,0,0.127634153089626,0,0,0,0.0703768232204135,0.0435136351253039,0,0,0.0369818659079636,0,0,0,0,0,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043944072714286,0,0,0,0,-0.0268021372826917,0,-0.0225297463726007,0,-0.0182234013669108,0,0,0,0,0,-0.011101044622804,0,0,0,0,0,0.0120042635473195,0.0131052438583741,0,0,0.016354814726909,0,0.0184415699951957,0,0,0,0.0155949282458507,0,0,0,0,0,0,0,-0.0190206751837299,0,0
MKvol,0,0,0,0,0,-0.000654613023030603,0,0,0,0,0,0,0.00025519913464605,0,0.000723526535199554,-0.002530934525493,0,0,-0.00167459919665646,0,0,0,0,0,-0.00209947324439498,0,0,0,0,0.00166748199010402,0,0,0,0,0,0,0,0,0,0,0,0,0.000161612551371809,0,0.00143358803016203,0,0.000576102537369669,0,0,0,0,0.00856384796610569,-0.0112366768890752,0,0,0,0.00270600582414638,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0719878027574514,0,0,0,0,-0.28412710962056,0,0,0,0,0.0889716778798463,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.00390436675316637,0,0,0,-0.00562620500737681,0,0,-0.649100558103767,0.553825454578379,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00198450358937941,0,0,0,0,0,0,0,0,0,0,-0.0034401041994054,0.00279080095401749,0,0,0,0,-0.00332965815100295,0,0,0,0.00279696506605243,0,0,0,0,0,0,0,0,0,0,0,0.000850674541736042,0,0,-0.00199586092898417,2.16840434497101e-19,0,0,0,0,0,0,0.00698786848854627,0,0,0,0,0.00532300174834493,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.0108219698162609,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0170652884897716,0,0,0,0,0,-0.00169160627611633,0,0,0,0.00197864634793769,0,0,0,0,0,0,0,0,-0.0168993202623863,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,-0.0028112574926758,0,0,0.0150758362559069,-0.029685318819667,0,0,0,-0.0207347065923208,0,0
