,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X600111.SH,X000792.SZ,X002466.SZ,X600010.SH,X600188.SH,X601600.SH,X000301.SZ,X600011.SH,X002271.SZ,X601898.SH,X600660.SH,X000708.SZ,X600547.SH,X600362.SH,X600886.SH,X600176.SH,X600426.SH,X601991.SH,X300037.SZ,X000786.SZ,X002080.SZ,X600795.SH,X000408.SZ,X000825.SZ,X600803.SH,X600219.SH,X000959.SZ,X002353.SZ,X002326.SZ,X600688.SH,X000723.SZ,X600295.SH,X000027.SZ,X000932.SZ,X600141.SH,X600352.SH,X000807.SZ,X000983.SZ,X600157.SH,X000898.SZ,X600096.SH,X002407.SZ,X600027.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0,0,0,0.317224629208288,0.41507553488685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160572506721913,0,0,0.0144532495318223,0,-0.0692844487087507,-0.0228215787347315,0,0,0.246266770755095,0,-0.0067804013629802,0,0,0.0758890077020703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0.154987324416569,0,0,-0.072138974248711,0,0.172753315352068,0.0608856527331452,0,0.0760515902202556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0624844703568811,0,0,0,0,0.308360082827342,0.0952612204566423,0,0,0,0,0,0,0,0,0,0,0,0.0222101835515249,0.299916233811318,0,0,0,0.0654112505472664,0,0,-0.0273555188509584,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0866227727012938,0.0159396267036853,0,0,0,0,0,0,0,0.226708470653568,0,0,0,0,0,0,-0.0749165864798098,0,0,0.00620937939984455,0,0.0619405445517026,0,0.0409942692365014,0,0,0.119995706674248,0,0.0272735211124334,0,0,0,0,0,0.372446937574292,0,0,0,0,0,0,0,0,0,0,0,0,-0.0705534520796072,0,0
X000301.SZ,0,0,0,0,0,-0.0390879848727968,0,0,0,0,-0.0677416551738787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202398785486145,0,0,0,0,0,0,0,0,0,0,0.104369616514536,-0.0865171368176048,0,0.104182842066291,0,0,0,0.00398419106067114,0,0,0,0.376453676971215,0,0,0,0,-0.0169717617921248,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0407392502345965,0,0,0,0,0,-0.100191382480353,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0600425115524469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107274608306681,0,-0.0759909776320791,0,0,0,0,0,0.590784064057611,0,0,0,0,0,0,-0.139191211448396,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.117288733473265,0,0,0,0,0,0,0,0.431921307079293,0,0,0,0,0,0.100538691673385,0,0,0.2062620014827,-0.248872588769852,0,0,-0.0835538796053857,0,0,0,0,0.103772631151497,0,-0.0219633816161325,0.1539682794851,0,0,-0.0772632162905923,0,0,0,0,0,0,-0.0241906960397539,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0.117423615685888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721564399935341,0,0,0,-0.110039263886078,0,0.117800992000873,0,0,0.258462588633508,0.0529416883336384,0,0.0652129623656482,0,0,0,0,0,0.0391553494891307,0,-0.0285097226701666,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.00173209851367122,0,0,0,0,0,0,0.0865685093177184,0,0,0,0,0,0,0,0,0,0,0,0,0.00257065816947781,0,0,0.00122032948547704,0,-0.0430483142533395,0,0,0,0.0757003144900662,0.142765711648801,0,0,-0.0140128549536906,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.0342178021794667,0,0,0.113162306484482,0,0,0,0,0,0,0,0.0474320955365733,0,0,0,0,0.0162286559524632,0,0,0,0,0,0,0,0,0,0,0,0.100099986219416,0,0,0.147033330732341,1.0842021724855e-19,0,0,0.0213547296317976,0,0,0,0,0,0.0645585922861073,0,0,0,-0.0260958853685569,0,0,0,0,0,0,0
X600547.SH,0,0,0.0896152149190376,0,0,0,0,0,0,0,0,0.0182156737167812,0,0,0,0,0,0,0,0,0,-0.0391419494496901,0,0,0,0,-0.0315252597776916,0,0,-0.126402782078997,-0.0475548296696897,0,0,0,0,0.109405225843126,0,0.140071404688458,-0.0256594033730941,0,0,0,0,0,0.0390196519305489,0,0,0,-0.00594350210718425,0,0,-0.0354616186453146,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0944655492048866,0,0,0.00404380668718769,0,0.0605252234187379,0.0898782126456331,0,0.264060845492965,0,0,0,0,0,0,0,0,0,0,0.183191003267702,0,0,0,0,0,0,0,0,0.134064599583055,0,0,0,-0.0476681751302604,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0243521522397651,-8.67361737988404e-19,0,0,0,0.00162263910765702,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,-0.0554311179838344,0,0,0,0.150739189788256,0,0,0,0,0,0,0,0,0,0,0.151548004650953,0,0,0.120555126057693,0,0,0,0,0,0,0,0.0987164784041902,0,0.153111838583072,0,0,0.148302706942666,0,0,-0.129427444208629,0,0.108286063436038,0,0,0,-0.171077530551468,0,0.169883255973009,0,0.00282983156531749,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,-0.0103887741277602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399461716752054,0,0,0,0,0.114157142931428,0.189078067997695,0,0,0,0,0,0.176467251814787,0,0,0,0,0.0162507741771176,0,0,0.0154392498062281,0,0,0,0,0,0,0,0,0,-0.0115766390983833,0.0298453146170947,0,0,0,0.0208019433394652,0,0
X600426.SH,0,0,0,0.320527102594696,0,0,0,0,-6.35592641309672e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703579059826127,0,0,0,0,0,0,0.151903118738074,0,0.136791510146859,0,0,0.0414512932412172,0.047122720256684,0,0,0.103347950224267,0,0,0,0,0,0.0436476630736695,0,0,0,0,-0.0264165377925912,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,-0.008187330232568,-0.0158011350112157,0,0,0.0708383549943814,0,0,0.160498495554267,0,0,0,-0.0167176481681392,0,0,0,0,0.120170800201596,0,0.0340419072545948,0,0,0.0174490240967739,0,0,0,0,0,0,0,0,0,0.0297813574326837,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.275339528702566,0,0.00245197147073673,0.0411736270812549,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0.498030926401854,0,0,0,-0.149385024720199,0.0626064313071765,0,0,0,0,0.0846269601140266,0,0,0,0,0,0,0.313386142713607,0,0,0,0,0,0.0716408561087192,0,-0.108577396351888,-0.101278171132235,0,-0.0586994237604369,-0.159448311776519,-0.0582671428312897,0,0,0,0,0,-0.203096344423586,0.165209575343301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.330931081974231,0.0846849826474401,0,0,0,0.0393286370015895,-0.174767380176077,0.0198844763953615,0,0,0.359309295384118,0,0,0,0,0,0.0216217592164716,0,0.0490400711027598,0,0,0,0,0,0,0,0,0.11974484234785,0.0320470295225912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045103222634612,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0.0166183400519149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263788745092306,0,0,0.124370536670148,0,0,0,0,0,0,0.0537966322331513,0.032674675395551,0,0,0,0,0.0334659404092212,0,0.121159044616905,0,0,0,0.131214113335942,0,0,0,0.0319774836069214,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,-0.014710658466472,0.160788155319735,0,0,0,0,0,0,0.00862264576507857,-0.0122642823333025,0,0,0,0,0,0,0,-0.0956634393849546,0,0,0.384176747232755,0,0,0.172262213550364,0,0.0726554739742991,0,0,0,0,0,0,0,0,-0.00273363073045011,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.0538528954725443,0.316729150696781,0,0.0285286285757793,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,3.46944695195361e-18,0,0,0,0.229563230470026,0.434933255340267,0.237933964060018,0.0955261582281201,0,-0.0112043759613044,0,0,0,0,0,0,0,-0.106444167052643,0,0,0,0.103823516813986,0,0,0,0,0,0,0,0,0,0,0,0,-0.00193545985441539,0,0,0,0,0,0,0.0174910565626552,0,0.0407232339174812,0,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0.19330632059046,0.090707458240815,0,0,0,0,0,0,0,0,0,0,-0.0338412568872982,0,0,0,0,0,0,0,0,0.136833440822572,0,0,0.00405865329959861,0,0,0,0,0.604139926035477,0,0,0.020806647227579,0,0,0,0,0.0360843994131738,0,0,0,0.0129647506459477,0,0,0,0,0,0
X600803.SH,0.204222024855978,0,0.0699105867564405,0,0,0,0,0,0,-0.00425298810289723,0,0.00267138856963161,0,0.204181159176691,0,0,0,0,0.0861393380558764,0,0,0,0,0,0,0,0,-0.111239934372212,0,0,0,0,0,0,0,-0.110818647461005,0.379753162078251,0.052989719122376,0,0,0,0,0,0,0,0.0215129079262741,0,0,0,0,0,0.0439279059699278,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0255571608476616,0,0,0,0,0.032172060129479,0,0,0.233049955326621,0,0,0,0,0,0,0,0.402577405670036,0,0,0,0,0,0,0,0,0,0.0566156561422053,0,0,0,0,0,0,0,-0.125452253880657,0,0,0,0,0.03119214725061,0.036508345777191,0.0141685054745744,0,0,0,0,0,0.0540305080555394,0.0636084170110664,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0228851804567568,0.0819173626564373,0.215410683279253,0,0.0572645305557857,0,0,0.160877506694474,0,0,0.0340675703351514,0,0,0,0,0,0,0,0,0.12251102540937,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0.0352893039733268,0,0,0,0,0,0,0,-0.00834893503164421,0,0,0,0,0,0,0
X002353.SZ,0.151827838503578,0,0,0,0,0,0,-0.00819034972186773,0,-0.0971796452211012,0,0,0,0,0,0,0,0,0.0389117364545937,0,0,0,0,0.123077311067242,0,-0.0266822057088941,0,0,0,-0.022933171841708,0,0,0,0,0,-0.0452949998752499,0,0,0,0.175640678607893,0,0.242895793207182,0,0,0,0,0,0,0,0,0,-0.0163836956856781,0,0,0,0,0.0126928430170771,0,0
X002326.SZ,0,0,-0.224813024847751,0,0.0510292702583144,0,0,0,0,0.113016064371722,0.273231818516834,0,0,0.239271125298059,0,0,0,0.0605096207570932,0,0,0,0,0.14960802651065,-0.0633804396704341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141786896066779,0,0,0,0,0,0,0,0,0.338266248048892,0,0,-0.0367757750350421,3.46944695195361e-18,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.196700471536152,0.00799159551339868,0.0475741782887267,0,0,0.0522342583463144,0,0.0281733268111747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102505217280595,0.159864070415569,0,0,0.00853569190911022,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.00679475395833835,0,0,0.164880358578834,-0.0281150522905402,0,0,0,0,0,-0.160928771489372,0,0.234798474977062,0.105045291968799,0,0,0,0,0.122811800164422,0.0997767379084043,0,0,0,0,0,0,-0.0426104094766973,0,0,0,0.00380760165332966,0,0,0,0,0.0498960127805089,0,0,0,0.277834059501649,0,0,0,0,0,0,0,0,0.0936041281800715,0,0,0,0.151210694590031,0,0
X600295.SH,0,0,0,0,0,0.0724621629936676,0,0,0.119386237949421,0,0.0650262618668279,0,0,0,0,0,0,0,0.0877618557082938,0,0,0.075507412691607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255548766573118,0,0,0.0845567948906786,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00720909309904573,0,0,0,0,0.121762621091263,0,0,0,0,0,-0.0411333665678795,-0.0102745112396637,0,0.0248324702756426,-0.0320435525335516,0.168081995326478,0.146775934371303,0,0,-0.00274293223908894,0,0,0,0,0,0.114017452739042,0.0981203823784795,0,0,0,0,0,-3.46944695195361e-18,-0.0389050765821668,0,0,0,-0.00423112991515978,0,0
X000932.SZ,0,0,0,0,0,0,0.0314532105059786,0,0,0,0,0.0452833590478814,0,0,0,0,0.0706099951801449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00224663300628532,0,0,0,0.00520584007368022,0,0,0,0,0,0.0213157370598546,0.107051412911877,0,0.568272560937022,0,0,0,0,0.025012340311789,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0.23869274772003,0,0,0,0,0,0,0.138920656996541,0,0.0513510615194835,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-0.00492925944735915,0,0,0,0,0,0,0,-0.0552150264012098,0,-0.0563585613966978,0,0.104849967701633,0,0,0,0,0.0868748936423168,0.121918819922409,0,0,0.419138579425665,0,0,0,0.027875773170353,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.158413220111731,0.0696526443305798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126063779885559,0,0,0,0,0,0.0396860539837933,0,0,-8.67361737988404e-19,0,0.010960990533887,0,0,0,0.111207035324221,0,0,0,0,0,0.0513199069095603,1.73472347597681e-18,0,0.0328899965727572,0,0,0,-0.000199827894772419,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0.142359923873757,0,0.0163703121801234,0,0,0,0,0,0,0.175945015483607,0,0,0,0.268725045721622,0,0,0,0,0,0,0,0,0,0.0477497701353394,0.0716808999364709,0,0.114900626232036,0,0,0,0.0812603368779847,0.110304273510436,0,0,0,0,0,0,0,0.0225251903619752,0,0,0,0,0.0689412530385008,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,-0.0769062484811148,0,0,0.0618002391504403,0.188112432674661,0,0,0.25081346622421,0,0.085034324182042,0,0,0,0,0,0,0,0,-0.0392695037320176,0,0,0,0,0,0,0.259203027731207,0,0,0,0,0,0.114689377047575,0,0.12644823298417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.0572668954145459,0,0,0,0,0,0.115204038708594,0.0447180861017504,0.0571084651640149,0,0,0,0,0,0,0,0,0,0.00220912752345768,0,0,0,0,0,0,0.12603964774249,0.065012838217744,0,0,0,0,0,0.0177744561651402,0.236588222920665,0,0,0.0403052673492636,0,0,0,0,0,0,0.0628858179394679,0,0.0674728575327555,0,0,0,0,0,0,0
X000898.SZ,0,0,0,-0.0025637689283027,0,0,0.134929686707174,0,0,0,0.0554096153866797,0,0,0.114740463183678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164934905436158,0,0,0,0,0,0.0333242834356781,0.0944663716720489,0,0,0.562346540442281,0,0,-0.00569263354106822,0,0,0,-0.0330158921522697,0,0,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.0808755225602443,0,0.121717005158989,0.0796542722261164,0.0985528492031936,0,0,0,0,0.0969687648393726,0,0,0,0,0.404929651318851,0,0,0,0,0,0,0,0.018748298533172,0,0,0,0,0,0,0,0,0,0.340669688761809,0,0,0,0,0,0,0,0,0,-0.0171532191021159,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0.281279388131158,0,0,0,0,0.217373087184597,0,0,0,0,0,0,0,0,0.0217195560039509,0,0,0,0,0,0,0,0,0,0,0,0,0.118552221079949,0,0,0.0408860516815258,0.135135380845451,0,-0.0539352428770148,0.00336527523153991,0,0,0.0113325862940683,-0.33024765484848,0,0,0,0,0.211352193084598,0,0,0,0.0236203452491914,0,0,0,0,0.178801746075784,0,0
X600027.SH,0,0,0,0,0,0,-0.0097995995697484,0,0,0,0,0,0,0,0.196215423797357,0,0,0,-0.0285739649766237,0,0,0,0,0,0.256859214108292,-0.0392926302405034,0,0,0.337371611631266,-0.05404892952812,0,-0.0195067556793403,0,0,0,0,0,0.0288053501195186,0.142838051646724,0,0,0,0,0,0,0,0,0,0,0,0,0.00988153116735823,0.00929158159056068,0,0,0,-0.052311025352722,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.203387042955464,0,0,0.076855030583399,0,0,0.0173871165736254,0,0,0,0,0,0,0,0,-0.00307696766099485,0,0,0,0,0,0.00179592986491603,0,0.0211981615896947,0,0,0,0.0687780287344165,0,0,0,0,0,0,0,0,0,0.00918933378735368,0,0,0,0,-0.0150198024485613,0,0,0,-0.0178780311163129,0,0
Slope,0,0,0,0,0,0,0,0.0969039599792516,0,0,0,0,0,0,0,0,0,0,-0.0225194248910326,0,0,0,0,0,0,0,-0.0366731936843792,0,0,0,0,0,0,0,0,-0.102797297246047,0,-0.0282095055322227,0.0427858137970959,0,0,0,0,0,-0.154406155349142,0,0,0,0,-0.0521610475165472,0,0,0.810558592277683,0,0,0,-0.173455558206821,0,0
TED,0,0,0,-0.00393392314797142,0,0,0,0,0.0272052793881125,0,0,-0.0521389758236063,0,0,0.0263693030160379,0.143583692281264,0,0,0,0,0,0,0,-0.110228690221595,0,0,0,0,0,0,0,-0.0453965923638716,0,0,-0.0605207030550874,0,0,0,0,0,0,-0.128625714977827,0,0,0.204457850468446,0,0,0,0,0,0,0.727899406549136,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0381914479057102,-0.037463233633501,0,0.0153049988972468,0,0,0,0,0,0,0,0,0,0,-0.127521703698558,0,0,0,0,-0.00941764587383552,0,0,0,0,0,-0.0767244748022005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255246714330176,0,0,0,0,-0.038848625314008,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0661883274815551,0,0.0274885567252887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0840035045453646,0.0156051356043953,0,0,0,0.0190752066272121,0,0,0.0488887899295837,0,0.0439337895292594,0,0,-0.006944148571805,0,0,-0.0138600028885485,0,0,0,0,0,0,0,0,0,-0.0200888449362433,0,0,0,0,0,0,0
MKvol,0,0,0,0.00245003360704677,0,0,0,0,0,-0.000469205064953527,0,-0.000824220656096618,0,-0.00120614842843562,0,0,0,0,-0.000443291872570944,0,0,0,0,0,0,0.00110121436128196,0,0,0,0,-0.00134851004978631,0,0,0,0,0,0,0,0,0,0,0.00245821956398961,0,0,0,0,0,0,0,-0.000542767626673276,0,-0.00475868616478172,-0.000847435964459803,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,8.67361737988404e-19,0,0,0,-0.029522478086209,0,0,-0.092436034150466,0,0,0,0,0,0,0,0,0,0,0,0,-0.0453709934862572,0,0,0,0.0334048771425756,0,0.0569912462301252,0,0,0.0359772065946343,0,0,-0.0358768200879566,0,0,-0.00637620114965391,0,0,0,0,0,0,0,0,-0.0211291939441999,0.0234848399464052,0,0,-0.187451594718282,0.146524507169142,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.0014925165992524,0,0,0,0,0,0,-0.00437865219409857,-8.23429229894897e-05,-0.000963878990071965,0,0,0,0,0,0,0,0,0,0,0,0.00424967952981766,0,0,0,0,0,0,0,0,0,0.00120827367747364,0,-0.00288938625457964,0,0,0,0,0,0,0,0,0,0,-0.00064688787830478,0,0,-0.0100124029750883,0,0,0,0,0.00545647982688058,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00194617004948215,0,0,0,0,0,0.00396256135695118,0.00328195376263362,-0.00469986795923855,0,0,0,0,0,0.00423532407173427,0,0,0,0,0,0.00726283917157744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002291299687073,0,0,0,0,-4.33680868994202e-19,0,0,0.0139173474804642,0,0,0,0,-0.0154488830579359,0,0
