,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X600352.SH,X601991.SH,X600660.SH,X600688.SH,X000723.SZ,X600188.SH,X600886.SH,X600362.SH,X600795.SH,X600111.SH,X600801.SH,X601992.SH,X600027.SH,X000898.SZ,X600176.SH,X000786.SZ,X600516.SH,X000709.SZ,X002466.SZ,X002460.SZ,X002271.SZ,X600299.SH,X601158.SH,X000629.SZ,X600219.SH,X600489.SH,X600808.SH,X000883.SZ,X000553.SZ,X000630.SZ,X600583.SH,X600985.SH,X000990.SZ,X000825.SZ,X000027.SZ,X600426.SH,X601699.SH,X002110.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0288829577101395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180978102455918,0.0843434052405769,0,0,0,0,0,0,0,0,0.0250462242261531,0,0,0,0,0,0,0,0,0,0,0,0.0944519503346992,0,0,0.0639074225172786,0,0,0,0,0,-0.00113124728214639,-0.0357958839609024,0,0,0,0,0,0
X600028.SH,0,0,0.025041949097468,0,0,0,0,0,0,0,0,0,0,0,0.130188539464096,0,0,0,0,0,0.0549285268452021,0.0974124424222195,0,0,0,0,0.0253064452753909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179973969186454,0,0,0.0736002923475593,0,0,0,0,0,-0.0402278808914881,0,0,0,0,0,0
X601088.SH,0,0,0,0.0227459286964681,0,0,0,0,0,0,0,-0.0507171031789465,0,0,0,0,0.130837482915048,0,0,0,0.0807746898006492,0.107214353159097,0,0,0,0,0.0961735390157799,0.0447590863209331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0450298494196709,-0.0575406759967987,0,0,0,0,0,0
X600585.SH,0,0,0.00911909382327949,0,0,0.0987097079717798,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0.482314704158985,0,0,0,0,0,0,0,0,0,0,-0.0157596567015039,0,0,0,0,0,0,0,0,0,0,-0.0115413868072444,0,0,0,0,0,0,0,-0.00798246012277086,0,0,0,0,-0.0176281174307147,0,0
X600019.SH,0,0,0.0802652474606468,0,0,0,0,0,0.043031597592487,0,0,0,0,0,0,0.0450440704534327,0,0,0.00985505934988731,0,0,0.16113107742624,0,0,0,0,0.0197975463233979,0,0,0,0,0,0.0315721416702116,0,0,0,0,0,0,0,0,0,0.061673366051605,0,0,0,0,0,0,0.122208791715057,0,0,-0.0258790933010978,0,0,0,-0.00687536860868993,0,0
X600309.SH,0,0,0,0.159347989608596,0,0,0,0,0,0,0,0.161511172143252,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0733799587957612,0,0,0,0,0,0,0,-0.0405417641200326,0,0,0,0,0,0,0,0.133495981395649,0,0,0,0,0.285834924486079,0,0,0.0318204450537979,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0420332325273653,0,0,0,0.205194816899701,0,0,0,0,0,0,0,0,0,0,0,0.525991182536642,0,0,0,-0.125956888985857,0,0,-0.00177879765427401,0,0,0,0,0,0,0,0,0,0.0268765805259172,0,0.0337268349916241,-0.0270753715900015,0,0,0,0,0,0.0426468323207848,0,0.0393270852868654,0,0,0,0,0.00187030519363999,0,0
X600010.SH,0,0,0,0,0,0,0.0405098270110628,0,0,0,0,0.0440133162265315,0,0,0,0,0,0,0.39423204893407,0,0.0729827206462057,0,0,0,0,0,0,-0.0253220714064245,0,0,0,0,0.126707633230397,0,0.234223330262097,0,0,0,0,0,0.00749915706376945,0,0,0,0,0,0,0,-0.027208864295736,0.156310204521346,0,0.0244507274784976,-0.0126145884713902,0,0,0,-0.0445357741694542,0,0
X601600.SH,0,0,0,0,0,0,0,0.366215728000199,0,0,0,0,0,0,0,0,0,0,0.220002915894733,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0201586643861155,0,0,0,0,0.0626554533572912,0,0,0,0.0162607684050125,0,0,0.0733168198051947,0,0,0,0.0302204252206149,0,0.0508016512438957,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.0357652102722041,0,0,0,0,0,0,0,0,-0.0548303479370014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433998655530344,0,0,0.0863913069773077,0,0,-0.0187081510956066,0,0,0,0,0,0,0.104699878021231,0,0.0152924380231944,-0.0276666575197096,0,0,0,0.00751305499322007,0,0
X601898.SH,0,0,0.0312848536659237,0,0,0,0,0,0,0,0,-0.028889271368784,0,0,0,0.0226293644477243,0.280567256070398,0,0.0570880307782281,0,0,0.037448907093114,0,0.0502582336413964,0,0.0506180067637878,0,0,0,0,0.0176128177315243,0,0,0,0,0,0,0.0411345675940842,0,0,0,0,0.0153545606767663,0,0,0,0,0,0,0.0634798669018129,0,-0.0197879715350373,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233866715118927,0,0,0,0,0,0.108721680999511,0,0,0,0,0.243237123726082,-0.0630261011167977,0,0,0,0,0,0,0,0,0,0,0,0,0.370158301667158,0,0,0,0,0,0,0,0,-0.0650080215466172,0,-0.257904875371095,0.408590632929537,0,0,0,0.0342334286644798,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108965822369211,0,0,0.0133862586812127,0,0.0436620884130959,0,0.0320755609490111,0,0,0,0,0,0,0,0,0,0,0,0,0.0660463563277933,0,0,0,0,0.0110014037277745,0,0.0564115334038786,0.0626617566086558,0,0,0.0777802553950303,0,0,0.106029964663724,0,0,-0.0614899300769615,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.0135157085553268,0,0,0,0.0577283939249563,0,0,0,0,0,0,0,0.128507032699842,0,0.0243177310411996,0.0119614629004773,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0595484693492486,0,0,0.0434696909398066,0,0,0.0725170384847549,0,-0.0385927281615018,0,0,0,0,-0.00198844039093066,0,0
X600688.SH,0,0.0808953415668764,0,0,0,0.0999210065546927,0,0,0,0,0,0,0,0,0,-0.00856772369578992,0,0,0,0,0.0701531568600285,0,0,0,0,0,0,0,0,0,0,0.00653045917529311,0,0,0,0,0,0.0265505345269143,0.136760662812211,0,0,0,0,0,0.061273736764775,0,0.0363653071053271,0,0,0.0218607475161639,0,-0.00282170464884808,-0.0349007079525453,0,0,0,-0.0205249413543579,0,0
X000723.SZ,0,0,0,0,0.471302559586131,0,0,0,0,0,0,0.531295775630432,0,0,0,0,0,0,0,0,-0.0584017150848894,0,0,0,0,0,0.00945363015689829,0.232915752328924,0,0,0,0.379465548744308,0.0460885748673588,0,0,0,0,0,0,0,0,0,0,0.0598869208584167,0,0,0,0,0.127637284073932,0,0,-2.16840434497101e-19,0,0,0,0,-0.0844894556007804,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.0335481991237136,0,0,0,0,0,0,0.0395708645358707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152240609571009,0,0,0,0,0,0,0,0,0,0,0,0.0105415709921112,0,0,0,0.166424960894568,0,0.0618018233620929,0.129223698467708,0,0,-0.0185819785936767,0,0,0,0,0,0
