,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X600352.SH,X600547.SH,X600660.SH,X000723.SZ,X601991.SH,X600188.SH,X600688.SH,X600886.SH,X600795.SH,X600362.SH,X601992.SH,X600027.SH,X600801.SH,X000898.SZ,X600176.SH,X600516.SH,X600111.SH,X000709.SZ,X002466.SZ,X600299.SH,X000786.SZ,X002460.SZ,X000629.SZ,X600219.SH,X002110.SZ,X002271.SZ,X000990.SZ,X600985.SH,X601158.SH,X600489.SH,X000553.SZ,X600808.SH,X000630.SZ,X000883.SZ,X000825.SZ,X600157.SH,X600583.SH,X600426.SH,X601699.SH,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0125791236758165,0,0,0,0,0,0.0482761997227531,0,0,0,0,0,0,0,0,0,0,0.0299492594998418,0,0,0.0565383680758229,0,0,0,0.0447864254200571,0,0,0,0,0.00610921323092912,0,0,0,0,0,0.0934061004738507,0,0,0,0,0,0,0,0,0,0,0,0.0609041777433846,0,-0.00608306063552459,-0.0104719955825046,0,0,0,0,0,0
X600028.SH,0,0,0.147148940443341,0,0,0.0185444395219196,0,0,0.108508823547325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0553156956223257,0,0.0508473660350445,0,0,-0.0375727515123548,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,-0.11677686555523,0,0,-0.0175803520824456,0,0,0,0,0,0,0,0,0.186494903085346,0,0,0,0.102699404393726,0,0,0,0.0302978674112506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038991558978623,0,0.168817161433131,0,0,0,0.00557613279700526,-0.0495490793878675,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.143948277163702,0,0,0,0,-0.00444362078406327,0,0,0,0,0,0,0,0,0,0,0,0.493376649044422,0,0.00983213942606227,-0.010815498685683,0,0,0,0,0,0,0,0,0,0,-0.0249172975567726,0,0,0,0,0,0,0,0,-0.00108843839447154,0,0,0,0,0,-0.0186361119298785,-8.67361737988404e-19,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0166398066367863,0,0,0,0,0.0341045540383624,0,0,0,0,0,0.101024886824025,0,0,0.206191411082712,0,0,0,0,0,0,0.0521334659296931,0.0610177501242997,0,0,0,0,0,0,0.0219202481667689,0,0,0,0,0.00427116721874889,0,0,0.102243588358102,0,0,0,0,0,0.0110414808022687,-0.0222243520549302,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.0928644623295752,0,0,0,0,0,0,0,0,0,0,0,0.00157778793545135,0,0,0,0,0,0.0397060284076284,0,0.017137658869954,0,0,-0.0971503450572276,0.335721824164359,0,0,0,0,0,0,0,-0.0166614021968572,0,0,0,0,0.243803191044417,0,0,0,0.00424592505185974,0.0111848799142341,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132059213642109,0,0,0,0,0.380481708194961,0,0,0.407055133968534,0,0,0,0,0,0,0,0,0.0965563588778846,0,0,0,0,0,-0.0376544288385021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324371164513537,0,0,0,0,0.0602881067541159,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0425255836827768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269068978236693,0,0,0,0,0,0.0274692791257536,0.253182821922932,0,0,0,0,0,0,0,0,0,0,0,0.122514453183666,0,0,0,0,0,0,-0.043404995999183,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164428985173409,0,0,0.0284461178807045,0,0,0,0.202589894134514,0,0,0,0,0.0187058045139786,0,0.297243097000603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886860739714034,0,0,0,-0.00892825766383884,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.220920454926773,0,0,0,0,0.0142051993042418,0,0.119972627255843,0,0,0,0.119823522570588,0,0,0.0386958542105395,0,0,0,0.0174255949784355,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468522421082644,0,0,0,0,0,-0.00186177976234611,0,0,0,0,-0.0343077036652493,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221001207138105,0,0,0.0592228233081811,0,0,-0.0894833034790615,0,0,0,0,0.31093624914939,-0.0129767967543318,-0.0264457218804786,0,0,0,0,0,0,0,0,0,0.0811657627720623,0,0,-0.0609858219098375,0,0,0,0,0,-0.153289879894656,0.345503739678025,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0.00597934652628974,0,0,-0.00869297825702274,0,0,0,0,0,0,0,0,0,0,0,0,-0.0699740500485461,0,0,0.138223033492454,0,0,0,0,0,0,0,-0.02498432590585,0,0.487370172038598,0.0227649502108963,0,0,0,0,0.086534298596918,0,0.0265351387451218,0,0,0,0,-3.46944695195361e-18,0,0,0,0.00634042317263553,0,0
X600660.SH,0,0,0,0,0,0.0600589721577536,0,0,0,0,0,0,0,0.080809025845822,0,0,0,0,0,0,0,0,0,0,0,-0.0531731746318125,0.0836647451480137,0,0.0259994810384183,0,0.161765706474712,0,0,0,0,0,0,-0.0329447032869179,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00535986546772797,0.0131133594093778,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,-0.00802118553640347,0,0,0,0.341268761968846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409386359958302,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0876024054843041,0.716896510580332,0,0,0,0,0,0,0,0,0,0.223724259200099,0,0,0,0,0,0.0345502667560948,0,0,0.153161719572584,0,-0.0336683391993969,0,0
X601991.SH,0,0,0,0,0,0,0,0.080247618922521,0,0,0,0,0,0,0,0,0,0,0.177173026766742,0,0.0686643544725083,0,0,0,0,0,0.0152251721007354,0,0,0,0,0,0.160035609689176,0,0,0,0.00998823075065316,0,0,0,0,0,0,0.0475046615725509,0.0493968205966339,0.040604888199474,0,0.0121065717367969,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.0397986209967945,0,0,0,0,0.0318810345782685,0,0,0,0,0,0.186725251169878,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0950553639039512,0.117551168642268,0,0.0615834592615657,0,0,0,0,0,0,0.0335443805575392,0,0,0,0,0.0899080798246767,0,0.0388928402437324,0,0,0,0,-0.000198294209190453,0,0,0,0,0,0
X600688.SH,0,0,0.027390233133817,0,0,0.0465062490001688,0,0.0369262238499589,0.0556976916054562,0,0,0,0,0,0,0,0,0,0,0,0,0.107320505974947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124536695819648,0.0260520502797627,0,0,0.0571717350109632,0,0,0,0,0,0,0,-0.0183715393297501,0,0
X600886.SH,0,0,0.0860152538971163,0,0,0,0,0.0729748474057778,0,0,0,0,0,0,0,0,0,0,0.0420591173042899,0,0,0.0594144215759038,0,0,0.0595227810284668,0,-1.38777878078145e-17,0,0,-0.0834911358111461,0,0,0,0,0,0,0.0763838835526242,0.149940216219756,0,0,0,0,0,0,0,0.0577773088794129,0,0,0,0,0.0510828668799867,-0.0179087551110998,0.0152046742268821,0,0,0,0.0212287233175496,0,0
X600795.SH,0,0,0,0,0,0,0.517227253907648,0.169967431361931,0,0,0,0,0,0.0209894365312096,0,0,0,0,0,0,0.0068894816337749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539408526578907,0,0,0,0,0,0,0,0,0.0622730522952287,0.076350434129182,0,0,0,0,0.015501641234043,0,0,0,0,0,0,0
X600362.SH,0,0,0.00687623827392255,0,0,0,0,0.39258217412545,0,0,-0.015540697832656,0,0,0.0695368141190312,0,0,0,0,0,0,0,0,0.0637680658997172,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0296860299671516,0,0.0838218134994314,0,0,0,0,0,0.0236307104063058,0,0.000765681003746778,0,0,0,0.178984853134728,0,0,0,0,0,0,-0.00895454983056419,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109051813879082,0,0,0,0,0,0,0,0,0,0,0.122762333002407,0,0,0,0,0,0,0.119200106891785,0,0,0.0798635808168268,0,0,0,0,0,0,0,0.0121774316021798,0,0.0683936707912415,0,0.0501525887912637,0,0,-0.0410806052035807,-0.0502242581880162,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.212452107706039,0.254232766918352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820747719817802,0,0,0.123959866666172,-0.0227060883288604,0,0,0,0,-0.0984700504469419,0.0645221982445508,0,0,0,0,0.293851935186072,0.0128815483433777,0,0,0,0,0,0,0,0,0,-0.0221865016508971,0.0332485376572938,0,0,0.037204993939212,0,0
X600801.SH,0,0,0,0.376289128270444,0,0,0,0,0,0,0,0,0,0.0138436866478846,0,0.165466564562107,0,0,0,0,0,0,0,0,0,0.0687572058581716,0,0,0,0,0,0,0,0,0,0.078421343115976,0,0.0234373160383566,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.120301983766636,0,0,0,-0.00489326685740238,0.0634659156734973,0,0,0,-0.0436415413824357,0,0
X000898.SZ,0,0,0.058946158404809,0,0,0.0225580980092394,0,0,0,0,0,0,0,0.0242916535622502,0,0,0,0,0,0,0,0,0,0,0,0,0.00106144138343928,0,0.198766442261861,0,0,0.0484021087765577,0,0,0,0.203351979925599,0,0.0202174213545883,0,0,0,0.138552926121179,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.187039604792734,0,0,0,0,0,0,0,0.0265494828136865,0,0.0408606209264637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152048377931846,0.121990250231636,0,0,0,0,0,0.00424336163980821,0,0,0,0,0,0,0,0.0155784527419619,0,0.0552737020514711,0,0,0,0,0,0,0,0,-0.0170153001284061,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0.180879273098018,0,0,0.0634830178436324,0,0,0,0,0,0,0,0,0.0283595386530818,0,0,0,0,0,0.599848742529896,0,0,0,0.119741308535276,0,0,-0.189182825677376,0.0447435161196671,-0.0364010524800754,0,0,0,0,0,0,0,-0.105585962350436,0,0,0,0,0,0.0781331493134136,-0.0396103756977682,0,0,0,-0.285699366589862,0,0
X600111.SH,0,0,0,0,0,0,0,0.159896323392272,0,0,0,0,0,0.0514645607680141,0,0,0,0,0,0.102025006614018,0,0.0680052848974029,-0.0818551777902042,0,0,0.163823467816161,0,0,0,-0.0459382139970172,0,0.217468507159457,0,0,0,-0.0782646675593213,0,0,0,0,0,0.230690874681984,0,0.250132938931851,0,0.0443023255908529,0,0,0,0,0,0,0.00968285013793715,0,0,0,-0.0353455688173528,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.121739310496081,0,0,0,0,0,0,0,0,0,0,0.0717952316651777,0,0,0,0,0,0.0597225225071521,0.0907608629748648,0,0,0,0,0,0,0,0.0483320962350772,0,0,0.00964433888027412,0,0,0.0136187007549014,0,0,0,0,0,0,0,0,0,0,-0.0265183113795805,-0.0105299967029451,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0609380336142617,0,0,0,0,0.058008777157704,0,0,0,0,0,0,0,0,0,0,0,0.162401830366258,0,0,0,0,0,0.568394786587624,0,0.0992482231473962,0,0.0721502845612825,-0.0484731862610651,-0.0551995000575975,0,0,0,0,0,0,0,0,0,0,0,0,-0.0596549847574725,0.0145391363085702,0,0,0,0,-0.0615496468496325,0,0
X600299.SH,0,0,0,0,0.0364017394674777,0,0,0,0,0,0,0,0,0.0681163140763139,0,0.124854024994281,0,0,0,0,0,0.0552608423642531,0,0,0,0.100660251125094,-0.124937685399806,0,0,0,0,0,0,0,0,0,0.151000472032653,0.088903272838278,0,0,0,0,0,0,0,0.353248519022476,0,0,0,0,0,-0.0457471803714446,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.368269195737873,0,0,0,0,0.0207624961800529,0,0.01384943908101,0.0775430721872598,0,0,0,0,0,0,0,0,0,0,0.0324377229417712,0,0,0,0,0,0,0,0,0,0,0,-0.10480109890795,0,0,0,0,0,0,0,0,0.0482761106062632,0,0,0,0,0,0,0,0,-0.165168269546529,0,-0.0306113885206379,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145024609861954,0,0,0,0,0,0,0,0,0,0,0,0.0198325410020768,0.0649501923080754,0,0.773220172186421,0,0.125290028194838,0,0.133923239977068,0,0,0,0,0,0,0.252299865963439,0,0,0,0,0,0.0204648115826878,0,0,0,0,0,0.0434133865807144,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.337906287037103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144596647904946,0,0,0,0,0,0,0,0,0.109784407718325,0,0.013126654083221,0,0,0.206332562775543,0,0,0,0,0.020958411428589,0.0842527740220782,0,0,0,0,0,0.0595018430776698,-0.0214351229815943,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.15360396978356,0.176493721319688,0,0,0,0,0.0137442763694597,0,0,0,0,0,0.27935063546297,0,0,0,0,0,0,0,0,0,0,0,0,0.0924362380669032,0,0,0,0,0.0400200452012532,0,0,0,0,0,0,0,0.070486762282027,0,0,0,0,0,0,0,0,0,0,0.00211901227977407,0,0
X002110.SZ,0,0,0,0,0,0.176808330084595,0,0,0,0,0,0,0,0.00575207557511134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0497500479370354,0.0964816425391043,0.108304226208807,0,0,0,0.0225107956244736,0.233938912308487,0,0,0,0.142578968289011,0,0,0,0,0,0,0,0,-0.0568629604168642,0.0233571732422254,-0.0130097654644563,0,0,0,-0.0112282866424084,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.130333966264653,0,0.00577874077846965,0,0,0,0,0,0,0,0,0,0,0,0,0.645458077534216,0,0,0,0,0,0,0.0191978168743507,0,0,0,0,0,0,0.102193025421345,0,0,0,0,0,0,0,0,0,0.0754747790325842,0,0,0,-0.0305218440910344,0.0631757271133134,0,0,0,0,0,0
X000990.SZ,0,0,0,0,0,0,0,0,0,0,-0.184970564761919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586775765621827,0,0,0,0,0,0,0.269738725172209,0,0,0.430139617343776,0,0,0,0,0,0.0316132259715754,0,0,0,0,-0.214606372049031,0,0,0,0.212059280578005,0,0.0760054904147894,0.103297835529201,0,0,0,-0.247205067257423,0,0
X600985.SH,0,0,0,0,0,-0.169398755143123,0,0,0,0,-0.0101189132071957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147973260948688,-0.0163410137343492,0,0,0,0.499532188104913,0,0,0,0,0.0741828029356762,-0.123721928459921,0,0,0.145106430197022,0,0.0112098872293088,-0.176974682878055,0,0,0,-0.0980150989531923,0,0
X601158.SH,0,0,0.225727806338009,0,0,0,0,0.0972605327534168,0,0,0,0,0,0,0,0,0,0,0,0.0156582014042774,0,0,0,0,0,0.0199153164934233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605032489047134,0,0,0,0,0,-0.000491187365640466,-0.0420793947977497,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0395817947620953,0.276589965117686,0,0.00474846580613296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12076006607348,0.271000816885813,0,0,0,0,0,0,0,0,0,0,0,0,0.14072956320535,0,0,0,0,0,0,0.0498462341067241,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0.115508371168917,0,0,0,0,0,0,0,0,0,0,0,0.0137410349261955,0,0,0.28004379038138,0,0,0,0.0226981027050274,0,0,0,0,0,0.0722172034481902,0.0457011534333746,0.207936806665525,0,0,0,0,0.0521794030922779,0,0.139249100118917,0,0,-6.93889390390723e-18,0,0,0,-0.00790518964523109,0.0253116057384981,0,0,0,-0.0147829635723312,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00591784234112487,0,0,0,0,0,0,0,0.0935738300984277,0,0,0,0,0.166303686979729,0,0,0,0,0.0344355921819052,0,0,0.189882419149153,0,0.0390160586724431,0,0,0,0,0,0,0,0.236034650568761,0,0,0,0,0,0,0,0,0,0,0,-0.0303375201255381,0,0
X000630.SZ,0,0,0,0,0,0,0,0.101424935913186,0,0,0,0.111662249602708,0,0,0,0,0,0,0.00866592185567151,0.20946700644931,0,0,0,0,0.015836673805755,0,0,0,0,0.0322315095920028,0,0,0,0.413733071367838,0,0,-0.0649862501997215,0.0630067987354536,0,0,0,0,0,0,0,0.0338941945765447,0,0,0,0,0,-0.0107665909128609,-0.0429230621713896,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000159672483403285,0,0,0,0,0,0.212946600706506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224721429352511,0,0,0.00482422261568235,0,0,0,0,0.0331925834483583,0,0,0.00189737758552905,0.0786255347238098,0,0,0,0,0,-0.0215794701319203,-0.00319326468627667,0,0,0,-0.00578583435288499,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130877765295101,0.212653132400067,0,0,0,0,0,0,0.0324620547436076,0,0,0,0.222395572100129,0,0,0,0,0,0.068774135767188,0,0,0.0613351074361869,0,0,0,0,0.131568532273128,0,0,0,0,0,0,0,0,0,0,-0.0512586841514496,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272624358126835,0,0,0,0,0,0,0,0,-0.349945268807926,0,0,0.211236499873455,0,0,0,0,6.93889390390723e-18,0,0.154826494411448,0.0995300774002291,0,0,0,0.0133975847988285,0,0,0,0,0.485197986912994,0,0,0,0.0751291100494078,0,0,0,-0.0488692495989814,0.037018949491617,0,0,0,0,-6.93889390390723e-18,0,0
X600583.SH,0,0,0,0,0,0.12090881973797,0,0.115982157226683,0,0,-0.0217384283039915,0,0,0,0,0,0,0,0,0,0.0632709117769518,0,0,0,0,-0.00387090598215762,0,0,0,0,0,0,0,0.051507867151585,0,0,0.0946871035239829,0,0,0,0,0,0,0,0,0,0,0,0,0.182152148314059,0.00713298025727223,-0.0173689085315499,-0.0492504680125124,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0.104995586472328,0,0,-0.0591180751004522,0,0,0,0,0,0,0,0,0.0338156767623134,0,0,0.180731108557448,0.00604627918939087,0,0,0,0,0,0,0,0,0.34969900515725,0,0,0,0,0.177691914005788,0,0,0,0,0,0,0,0,0,0,-0.00742466244240191,0,0,0,0,-0.0275071350207367,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238235953063972,0,0.105779126919893,0,0,0,0.18490795221172,0,0,0,0,0,0.00893160005633965,0.118782137626094,0.0899548031335833,0,0,0,0,4.33680868994202e-19,0.0070122687165304,0,0,0,0.107514500964501,0,0,0,0.033285180505192,0,0,0.168152660826936,0.0249469595356957,0,0.0112500530623235,0,0,0,0,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0.051603336114352,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452815600261906,0,0.234551387569071,0,0,0,0,0,0.0574002449917608,0,0,0,0,0,-0.0889552636748391,0,0,0.0603905761408411,0.0401758641145059,0,0,0,0,0.0441481474038762,0,0,0,0,0,0,0
Change_TY3M,0,-0.263277045098472,0,0,0,0,0,0,0,0,0,-0.098602306315657,0,0.0230394673051927,0,0,0,0,0,0,0.186270623969948,0,0.0884433841259495,0,0,0,0,0,0,0,-0.273360442744011,0,0,0,0,-0.0973064228241847,0,0,0,0,0,0,0,-0.103344797248696,0,0.0165716493167923,0,0,0,0,0,-0.0827021485380908,-0.184895137351697,0,0.040817174848851,0,0.070765968080301,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.663130121666353,0,0,-0.139707658991232,0,0,0,-0.0719802865810573,0,0,0,0,-0.483664044191823,0,0,0,0,0,0,0,0,0,0.834605866963511,0,0,0,0.0164535446080968,0,0,0,0.083359700970133,0,0,0,0,-0.134292144354138,-0.346349659758311,0,0,0.444303269734866,0,0,0.661149945253277,0,0,0,1.04924702514761,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.25314818336311,0,-0.0203896584150296,0,0,0,0,0,0,0,-0.00712626959689469,0,0,0,0,0.436804515361335,1.38777878078145e-17,0,0,0,-0.420137829929283,0,0,0,0,0,0.077625811907618,0,0,0,0,0,0,0,0,-0.102156643720139,0,0,0,0,-0.764770461914031,0.148435745212022,0,0.391911177840584,0,0,-0.311763954779073,0,0
RealEstate_excess,0,0,0,0,0,0,-0.050006024256666,0,0,0,0,0,0,-0.0205798443596103,0,0,0,0,0,0,0,0,0,0,0,0.00753424126097075,-0.0419997867928045,0,0,0,-0.209917843250684,0,0,0,0,1.73472347597681e-18,-0.0202886671886788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228014067986985,0.0454874296914217,0,0,0,1.35525271560688e-20,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030141945978565,0,0,0,0,0,0,0,0,-0.0701733887185348,0,0,0,0,0,0.118235110658787,-0.243006602373095,0,0,0,0,0,-2.16840434497101e-19,-0.0124808805079112,0,0,0,0,0.027530436817296,0,0,0,0,0,0,0,0,-0.0632717228359259,-0.0273901883190953,-0.0664052959308624,0.067141198789213,0,0,-0.0239765802833931,0,0
MKvol,0,0,0,0,0,-0.00557215605489014,-0.00208141348658102,0,0,0,0,0,0,0.00319049634979196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000780381070414839,0.000847614807033775,0,0,0,0,0,0,0.00534049371277276,-0.00444802769039674,0,0,0,0,0,0,0,-0.00267797298609038,0,0,0,0,0,0.000930161383493863,-0.00155378502315233,0,0,0,0.0166345086896075,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330612098733747,0,-0.0316635590501097,0,0,0,0,0,0,0,0,-0.0509036689525472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249630979490156,-0.263956137848373,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.0296058739159183,0,0,0.0211591819668385,0,0,0,0,0,0,0,0,0.00469982063096716,0,0,-0.0140449323978006,0,0,-0.0012446505690221,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00837983595462832,0.00724047149459273,0,0,0,-0.0489456261588274,0,0
