,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X000792.SZ,X601898.SH,X600019.SH,X600011.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X600547.SH,X000301.SZ,X600886.SH,X600795.SH,X601600.SH,X000877.SZ,X002271.SZ,X600426.SH,X600362.SH,X600803.SH,X600027.SH,X600176.SH,X601699.SH,X601991.SH,X000983.SZ,X000408.SZ,X600160.SH,X000629.SZ,X600348.SH,X600995.SH,X000723.SZ,X600096.SH,X600219.SH,X600489.SH,X600378.SH,X000786.SZ,X002192.SZ,X600157.SH,X000831.SZ,X000933.SZ,X000807.SZ,X002353.SZ,X600688.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600019.SH,0.168373374162175,0,0,0,0,0,0,0,0,0,0,0.0888766016754568,0.118892919272633,0,0,0,0,-0.0710481161108629,0,0,0.200153116557544,0.0297874414361522,0,0,0,0.0214016451536875,0,0,0,0,0,0,0,0,-0.0367000885482022,0,0,0,0,0,0,0,0.0318883060857851,0,-0.00675888253785148,0,0,0,0,0,0,0,0.0756386224532959,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530599345650798,0,0,0,0,0,0.00954344849945042,0.310445319743804,0,0,0.0989979385247134,0,0.139861446111355,0,0,0.181346833489447,0,0,0,0,0,0,0,0,0,0,-0.225229175825508,0,0,0,0,0,0.037820522375907,0.126770035706329,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.122318632895051,0,0,0.107365160235783,0,0,0,0,0,0,0,0,0,0,0,0,0.0657080817619816,0,0,0,0,0,0,0,0.0352233999602166,0,0.114802583496702,0,-0.0813505113395944,0,0,0,3.46944695195361e-18,0,0,0,0,0.113599562227632,0,0.104975158941784,0,0.102931579347587,0,0,0,0,0.0366616664085534,0.0101431181086889,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.176305748962699,0,0,0,0,0,0.0194473107787556,0,0,0,0,-0.11468466122648,0,0,0,0,0,0,0,0,0,0,0.0448998895920996,0,0,0,0,0,0,0,0.0303951916556009,0.106646809917503,0,0,0,0,0,0,0,0,0,0.141818733546971,-0.0485557789796899,0,0.0218693586869742,0,-0.02519983196423,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0258238817646934,0,0,0,0,0.112954519486938,0,0,0,0.0548276933904661,0,0,0.029749674294212,0,0,0,0,0,0,0,0,0,0.025866235618799,0,0,-0.0119188146012385,0,-0.0125417695387823,0,0,0,0,0,0,0,0,0.33259514551341,0.0920337902125895,0,0,0.0215632223015111,0,0,0,0,0.0434429273297698,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0892026780588341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0781818022800918,0.0521296791953206,0,0,0,0,0.0594191725354071,-0.0183091627456456,0,0.00953623686958783,0,0,0.126745348686023,0,0.0459748559864671,0,0,0,0,-0.0107027369336035,0,0.203800532913047,0,0.0121316145768196,-0.236535278732176,0,0,0,0,0,0
X600547.SH,0.0676417326595796,0,0,0,0,0,0,0,0.0160221467044977,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193471542827671,0,0.217365132822537,0.0500276745403059,0,0,0,0,0,0,-0.02005552751305,0,0,0,0,0,0,0.18299792301675,0,0,0.0115875896447836,0,0,0,0.101649765722392,0,0,0,0,-0.0480521414559134,0.033608664628218,0,0,0,0,0,0
X000301.SZ,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0540760541950657,0,0,0,0,0,0,0,0,0,0,-0.255834199391934,0.170119737733688,0,0,0.391312428028694,0,0.0284723476931294,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.145948677564508,0,0,0,0,0,0,0,0,0,0,0.460576962938101,0,0,0.218557643210266,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.109711671386393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360119897242092,0,0,0,0,0,-0.0443792754521765,0,0,0,0,0,0.0796418181050415,0,0,0,0,0,0.0429939208413271,0,0,0,0,0.0238120745545978,-0.0976835794562012,0,0.0167606952006346,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.163052778975727,0,0,0,0,0,0.665508678035943,0,0,0,0.276104536704761,0,0,0,0,0,0,0,0,0,-0.307965966552819,0.193560768854843,0,0,0.0367438118699032,0,0,0,0,0,0,0.0741071580423963,-0.11025916874212,-0.444890305372777,0,0,0,0,0.409646108689095,0,0,0,0,0,0,0,0.10954179610471,-0.0909656987704874,0,0,0,0,0,0
X601600.SH,0.117243234994362,0,0,0,0,0,0,0,0,0,0.151893043298084,0.0272138985212829,0,0,0,0,0,0,0,0,0,0,0,0,0.474532242389407,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.088765183643331,0.0789083868787062,0,0,0,0,0,0,0.131760622701087,0,0,0,0,-0.0114739185912447,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.034116752160485,0.283007132598449,0,0,0,0.0308436998900187,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122734419026634,0,0,0,0,-0.0830640777802389,0.0218425361084228,0,0,0,0,-0.111780001035309,0,0,0,0,0,0,0.323742902717137,0,0,0,-0.150402560488816,0,0,0,0.168800282502111,0,0,0,0,0.382874200451148,0,0,0,0
X002271.SZ,0,0,0,-0.317437637722352,0,0,0,0,0,0,0,0,0,0,-0.264398320622463,0,0,-0.0949254594875335,0,0,0,0,0,0,0,-0.086725958732524,0.0261913306640609,0,0,0,0,0,0,0.036429427696033,-0.165103074907099,0.307808779471222,0,0,0,0,0,0.883746925613846,0,0,0.119063979662286,0.0416892465516169,0,0.101674427617335,-0.157376574238553,0,0,4.33680868994202e-19,-0.258285519753464,0,0,0,0,0,0
X600426.SH,0,0,0,0.281495054186992,0.0433004272814809,0,0,0.0972185859860765,0,0,0,0,0,0,0,0,0,0.104485717690136,0,0,0,0,0,0,0,0,0,0.0227405139725402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938643137978409,0.0849056769366882,0,0,0.0224803929430186,0.0398049883605817,0.0194952986595442,0,0,0,0.0136160463745504,0,0,0,0,0,0,0
X600362.SH,0.0572202334167985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158920778756651,0,0,0,0.349095754118892,0.00373502203698048,0,0,0,0.0156768085872619,0,0,0,0,0.0420614760774157,0,0,0.0446348673002908,0,0,0,0.116851467940375,0.0114424936818173,0,0,0,0.0318474181798505,0,0,0,0,0,0,0,0,-0.0109404787114235,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.0119540191742101,-0.135725547614685,0,0,0,0,0,0.312878610198071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140167389916616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997756834823522,-0.0101991169998713,0,0,-0.0690976530112661,-0.00675536373793458,0.0155935847447226,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.358979954608279,-0.000563836764513726,0,0,-0.177698301458504,0,0,0,0.49057669803604,0,0,0,0,0,0,0,0,0.0366885196094622,0.199221480958793,0,0,-0.0280039607422173,0,0,0.00365564890924381,0,0,0,0,0,0,-0.0483591091582674,0,0,0,0,0,0,0,0,0.147305367836063,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.113018789637306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984091625959102,0,0.0811101659364882,0,0,0.13852655099658,0,0,0,0.115433200805669,0.156182650219186,0,0,0,0,0,0,0,-0.0755443524763788,-0.138174571439696,0.485769296305678,0,0,0,0,0,-0.0226914524306305,0,0,0,0.0509266828614866,0.000485806653287783,0,0,0,0,0,0
X601699.SH,0,0.199952321369788,0,0,0.292990422791055,0,0.109222958488327,0,0,0.0673337673294441,0,0,-0.109563459536587,-0.343464234986657,0,0,0,-0.0281756604835341,0,0,0,0,0,0,0,0.0627667519434598,0.0187248532516132,0,0,0,0.171431505712882,0,0,0.0832412913916672,0,0,0,0,0,0,0,0,0,0,0,0.138070421485032,0,0.0511513197947544,0,0,0,0.00891391091734735,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0217351737388224,0,0,0,0,0,0,0.443785632493555,0,0,0,0,0,0,0,0.167196205810878,0,0,0,0,0,0,0.130523826588331,0,-0.0964170784454244,0,0,0,0,0,0.128371459251379,-0.078710726001534,0,0,0,0,0,0,0,0,0,0,0,0.329119295363677,0,0,0,0.206574546261897,-0.0889136765067079,0,0,0,0,0,0
X000983.SZ,0,0.207968438129723,0,0,0.0503964300265364,0,0,0,0,0.146049176984683,0,0,0,0,0,0,0,0.0289635960173329,0,-0.101414424409758,0,0,0,0,0,0.141387894839498,-0.0538085469490329,0,0.191584110433643,-0.00806366310677533,0,0,0,0,0.248428512457059,0,0,0,0,0,0,0,0,0,-0.10812555031294,0.198719381095431,0,0,0,0.270992076442392,0,0,-0.0285923734442751,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.434213348071191,-3.46944695195361e-18,0.354401837855034,-0.179189460669213,0,0,0,0,0,0,0,0,0,0,0,0,0.0324645038659758,0.0487491372013486,0,0,0,0.050371375208172,0,-0.0365567342751906,0,0,0.00588011978175775,0.0163948334254286,0,-0.0371684443117128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00938614815037822,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.15996134884007,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.195965014089561,0,-0.107595956180067,0,0,0,0,0.195368483624088,0.191291514661119,0.234085594822181,0,0.220322905949239,0,0,0.128640972022423,0,0,0,0,-0.175005205039822,0,0,0,0,0,0,-0.0390005811509861,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.192103511270565,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363274847791576,0,0,0,0,0,0,0,0,0,0,0,0,0.0348700633322335,0,0.265785075866112,0,0.327819264479398,0,0,0,0,0,0.0737399529244678,0,0.294558256657636,0.120875416534673,0,0,0,0,0,-0.014032842089463,-0.0204253860208131,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.132090059071041,0,0,0,0,0,0,0.0529165293861948,0,0,0,-0.183404150786209,0,0,0,-0.0408278084956301,0,-0.16278498473559,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.628457970203514,0.0985207672283945,0,0,0,0,0,0,0,0,0.241296381751268,0,0,0,0,0.0533264058760844,0,0,0,0.0174786325865272,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,-0.100487092964663,0,0,0,0,-0.123808306147165,0,0,0,0,0.366395928659042,0,0,0,0,0.169470415630685,0,0,0,0.159277419355697,0,0,0,0,0,0.392760171366572,0.00563533223260974,0,0,0,0,0,0,0,0,-0.0245400139976945,0,0,0,0,0,0,0,0,-0.0868357035925799,0.172725850714041,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.0834387710910964,-6.93889390390723e-18,0,0,0,0,0,0,0.108187228344411,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.164832829839086,0.073214931115209,0,0,0.0879578000974858,0,0.0583160869022444,0,0,0,0,0,0,0,0,0.0133179036761147,0.0554241996460424,0.0491536949859132,0.179169161997324,0,0,0,0.0148523052458493,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.115734065990094,0.154799248989234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123162371614771,0,0,0,0,0,0,0,0,0,0.0600464779587429,0,0.0131041254048216,0.108577680707949,0,0,0,0,0,0.264049737412856,0,0,0.0493924568993429,0.118038938035635,0,0,0,0,0.0143529870373438,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0695169390117028,0,0.0409510354984358,0,0,0,0,0,0,0,0.0436214608207378,0,0.268602285682318,0,0.0144765155839193,0,0,0,0,0,0,0.0297466319885803,0,0,0,0.0707652202424081,0,0,0,0,0,0,0,0.0841498799435093,0.300391934301437,0.0375537860764195,0.126435259492369,0,0,-0.00293635167892809,0,0,0,0,0,0,0
X600489.SH,0.078597224931965,0,0,0.0528874980813092,0,0,0,0,0,0,0,0,0,0,0,0,0.701496564096236,0,0,0,0.0014088327234404,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0331968337030557,0,0,0,0,0,0,0,0,0.0646935885878608,0,0,0,0,0,0,0,0,0,0,0,0
X600378.SH,0,0,0,0.0714763181998501,0,0,0,-0.163108144039288,0,0,0,0,0,0.102633283828324,0,0.0723804139336165,0,0.0412601996829377,0,0.00312486436842334,0,0,0,0,0,0,0.0669404773791378,0,0,0,-0.201764492221005,0,0.212023139020844,0,0.089888013666916,0,0,0,0,0,0,0,0.116368625097467,0,0,0,0,0,0,0,0,-0.0295329600161337,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0453285347268763,0,0,0.20940915863364,0.0862135316185529,0,0,0,0,0,0,0,0,-0.0578961665870857,0,0,0,0,0.122478793522964,0,0,0,0,0.390707858527587,0,0.0687646419483572,0.0662464645032084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101416655587485,0,0,0,0,0.0900193217833764,-0.00561730282272551,0,0,0,0,0,0,0
X002192.SZ,0,0,0,0,0,0.501682649301306,0.224804613085982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363468519330129,0,0,0,0,0,0.216537943529633,0,0.235019754301016,0,0,0.00492613658866266,0,0,0,0.021851777678746,0,0,0.321406748747856,0,0,0,0,0,0,0,0,0,0,-0.0530413843351906,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0869200379008561,0.00272070334325744,0.174937844757397,0,0,0,0,0,0,0,0,0,0.162458219083656,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0605113469746186,0,0,0,0,0.0873583697679938,0,0,0,0,0,0,0,0.0168429243806746,0,0,0,0,-0.0657433028234221,0.0587897804508071,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.209542644974625,0,0,0,0,0.0975964111962796,0.539622885756543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133340323628028,0,0,0,0,0,0,0,0,0,0,0,0,0.0588106939392409,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.284955869531321,0,0,0,0,0,0,0,0,0,0,0,0,0.0260367676682403,0,-0.240010119031954,0,0,0.0292566206023925,0,0,-0.067577564486968,0,0,0.13126483583279,0,0,0,0,0.144722424836623,0,0.014204146925135,0,0,0,0,0,0,0.0881439037574908,0,0,0,0.55288207477642,0.278049096993077,0,0,0,-0.0217740870942276,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403143528868074,0,0,0,0,0,0,0.324451904433613,0,0,0,0,0,0,0,0,0,0.0381439049217868,0,0,0,0.0291835835121128,0.0105476040256401,0.0893015686070643,0,0.119407480584397,0,-0.0741732573000268,0,0,0,0,0.13808241965709,0,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0.531517507151912,0,0,0,0.0397699196991797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866186391850929,-0.086325795427095,0,0,0,0,0,0,0.0903565121024358,0,1.73472347597681e-18,0.0874998169162563,-0.0261691467079602,0,0,0,0,0.177265886504819,0,0,0.190280710115972,0,0,0,0,0,0.172538328272176,0,0,0,0,0,0,0
X600688.SH,0.117305262239571,0,0,0,0,0,0,0,0,0.0193463881154142,0,0.0390425828492713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320198916093738,0,0,0,0.0717731953559586,0,0,0,0,0,0,0,0,0.122293089464543,0,0,0,0,0.151035567384167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0.0295887294278423,0,0,0,0,0,0,0,0.100743907567232,0,0.0733186835427474,0,0,0,0.230667984699681,0,0,0,0.103380021122475,0.0955816351953891,0,0,0.154972527135704,0.217215297154902,0,0,0,0,0,0,0.023189301704337,0,0,0,0,0,0,0,0.104061790942669,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0169494833174929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0980296875660786,0,0,-0.0380826444443924,0.153925821484304,0,0,0,-0.0209341793141453,0,0,0,0,0,0,0,0.0200837123531581,0,-0.0634858637375931,-0.0215176635931866,0.164435048128864,0,0,0,0,0,-0.00533495679799134,-0.230569584437215,0,0,0,0,0,0
Slope,0.437254116354141,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.227326886913695,0,-0.692143166967855,-0.163074073062833,0,0,0,-0.615392151828694,0,0,0,0,0,0,0,0.0990998472024424,0,0,0,0,0,-0.195998081343974,0,0,0,0,0,0,0,0,-0.124015847376839,0,0,0,0,0,0,0,1.69589562265233,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.069527114480944,0,0,0,0,0,0,0,0,0,0,0.193746974975798,0,0,0,0,0,0,0,0,0.131026182939051,0.070843337442412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.339232620776503,0,0.560899055648504,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.276779876517003,0,0,0,-0.023030055346917,0,0,-0.0896171562882032,0,0,-0.0284907385881993,0,0,0,0,0.00623896189696631,0,0,0,0,-0.120184844926493,0,0,0.01847408343942,0,0,0,0.149591621117685,0,0,0.132453788452587,0,0,0,0,0,0,0,-0.306244575644828,0,-0.0329431487113625,0,0,0,0,0,0,-0.108609159168087,0,-0.0392332310903278,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.037278904052606,0,0,0,0,0,0,0,0,0,0,0,0.0680045649838886,0,0,0,0.0724651361377551,0,-0.145296483784244,0,0,-0.0613035095942383,0,-0.0152423825221504,0.00411927277624058,0,0.0469163048599616,0,0,0,-0.0227159798439916,0,0,0,0,0,0,0,0,0.00218158525083247,0,0,0.0877868548702911,0,0,0,0,0.0753319891508335,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,1.6940658945086e-21,0,0.00102983051884856,0,0,0,0.00028916355229102,0,0,0,0,-0.00021221037362279,0,0,0,0,0,-0.000129782932243543,0,0,0,0.000620597925972537,0,0,0.000452841342168034,0,0,0.000313282720264281,0,0,0,-0.00014245391077677,0.00054762330005073,0,0,0,0,0,0,0,-0.00244126642685271,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.0318303778180445,0,0,0,0,0.0410378846818894,0,0,0,0,0,0,0.0189188505394936,-0.0414898336337386,0,0,0,-0.00808534853806894,0,0.0104843447410807,0,0,0.00863576259929269,0,0,0,-0.079113812658558,0,0,0,0,0,0,0,-0.0604976684831688,0,0,0,0,0,0,0,-0.0222048760564432,0.0137623879795236,0,0.0326373588165003,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.00602308242375751,0,0,0,0,0,-0.00580871337655451,0,0,0,0,0,0,0,0,0,0,0,-0.00183235384611679,0.00314100807749925,0,0,0.00292427163894765,0.00426486721557812,0,0,0.000763583697182282,0,0,0,-0.00316936275918268,0.00840329272914516,0,0,0,-0.0088128314863133,0,0,0,0,-0.0135306994015787,-0.0289836573008051,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,2.96552601242376e-05,0,0,0,0,-0.00136015128356782,0.00667210962916761,0,0,0,0,0.000515352018639684,0,0,0,0,0,0,0,0,-0.000535404288115254,0,-0.00151246643569597,0.00028240073278895,-0.00215205052389958,0,0.00209025311277918,0,0,0,0,0,0.000732604948001615,0,0,-0.000689325011102743,0,0,0,0,0,0.00544991622340619,0,0,0,0,0,0,0,0
