,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600019.SH,X600188.SH,X600011.SH,X600886.SH,X600585.SH,X600547.SH,X600660.SH,X601600.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X600111.SH,X000708.SZ,X600027.SH,X600803.SH,X601991.SH,X002460.SZ,X000301.SZ,X600160.SH,X600426.SH,X002466.SZ,X000983.SZ,X601699.SH,X000786.SZ,X600219.SH,X600176.SH,X002128.SZ,X000807.SZ,X000630.SZ,X600985.SH,X000877.SZ,X601168.SH,X000408.SZ,X000933.SZ,X600096.SH,X000883.SZ,X000932.SZ,X000027.SZ,X002353.SZ,X600995.SH,X002271.SZ,X600801.SH,X600378.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.381419811571242,0,0,0,0.0834632957885764,0,0,0,0,0,0,0,0,0.0507429503773878,0.0584363395461593,0,0,0,0,0,0,-0.0443459543658464,0,-0.0531649445962119,0,0,0.173233928758993,0,0,0,-0.0666037604996428,0,0,0,0,0,0.191104118404691,0,0,-0.0548663836035745,0,0,0,0,0,-0.0393301587876892,0,0,0,0,0,0,0,0,-0.081608976100512,0,0
X601088.SH,0,0,0.344711333407398,0,0,0,0.197652117732668,0,0,0.0617231884935012,0,0.0365594840034496,0.186042773796511,-0.0451077779497305,0,0,0,0,0,0,0,0.103743793787839,0,0,0,0,-0.0540710459468455,0,0,0,0,-0.121714823586555,0,0,0,0,0,0,0,-0.051016291970865,0,0,1.35525271560688e-20,0,0,0.0859865286713469,0,-0.0622824491323434,0,0,0,0,0.0574347693294304,0,0,0,0.00175228495673826,0,0
X600028.SH,0.534849875268643,0.0706094724286241,0,0,0,0.0324684026830706,0,0,0,0,0,0,0.0424478561926713,0,0,-0.0193058377680077,0,0,0,0,0,0,0,-0.0882768501048718,0,-0.0281707586766587,0,0,0,0,-0.00784720397607162,0,0,0,0,0,0,0,0,0,0.0295074521532323,0,0,0,0,0,0,0,0,0,0,0.0992623841740129,-0.0858184940113376,0,0,0,0.0179222479590985,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264730809202453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075828382443133,0.0763410044800192,0,0,0,0,-0.0324575052281416,0,-0.00692312063439411,0,0.133051872542078,0,0,0,0.0561062410701933,-0.190515907281331,0.0584688632118355,0,0,-0.00690229609091447,0,0
X601898.SH,0.0564181371040441,0.0434051740990597,0.0786946443779934,0,0,0,0.0120088414107116,0,0.0950779286835632,0,0,0,0.207714150575148,0,0,0,0,0,0,0,0.0408506632895386,0,0,0,0,0,0,0,0,0.315009299402,0,0,0,0,0,0,0,0,0,0,0.00369243571002425,0,0,0,0,0,0,0,0,0,0,0.0281364152576572,0,0,0,0,0,0,0
X600019.SH,0,0.0121331119347827,0.313510321056034,0,0.119556232667863,0,0,0,0,0,0,0.0436679181561564,0,0,0,0,0,0,0,0.214103838105282,0.116152125082547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625388873810165,-0.0843490554555944,0,0,0,0.0896208785076455,0,0,0,0.172364931234308,0,-0.0548584683634949,0,0.0895742104604377,0,0,0,0,-0.0181719652710341,0,0
X600188.SH,0,0.165499461135731,0,0,0.125648819739843,0,0,0,0,0,0,0,0,0,0,0,0,0.104839216438527,0,0,0,0,0,0,0,0,0,0,0.317271397197338,0.577705462899815,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0524370894024759,0,0,-0.113568054806008,0,0.0311608804649956,0,0,0,-0.180515015717584,0,0,0,-0.029625283474428,0,-0.00360457022463863,0,0,0,0,0
X600011.SH,0.00383244171899365,0,0,0,0,0,0,0,0,0,0,0,0,0.121306592104125,0,0,0,0,0,0,0.197231024917318,0,0.219866371653059,0,0,-0.10001775805096,0,0,0,0,-0.0429114673862771,0.0600973717244367,0,0.0669009969792012,0.0377219666531932,0,0,0,0,0,0.103205844980767,0,0.0751036145379068,0,0,0,0,-0.0751975681524139,0,0,8.67361737988404e-19,0.00138464609167559,0.075615095114108,0,0,0,-0.0647726731514319,0,0
X600886.SH,0.130652789986644,0,0,0,0,0,0,0,0,0,0,0,0,0.270847850252494,0,0.112333005007609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203472811554165,0,0.181650179103717,0,0,0,0,-0.217709586945941,-0.100234228534404,0,0,0,0,0,0,0,0,0,-0.130822755663163,0,0,0.167971640049554,0,0,-0.0295165875728469,0,0
X600585.SH,0,0.073674396058849,0,0,0,0,0,0,0,0,0,0,0,0,0.175793526015257,0.0711056416838052,0,0,-0.0734364771406077,0,0,0,0,0,0,-0.0894740493188664,0,0,0,0,0,0.0424516947691323,0.209807366485547,0,0,0,-0.0323569403302727,0.0165292464371494,0,0,0,0,0,0,0,0,0,0,0.154587380329695,-0.0276256849892224,0,0,-4.33680868994202e-19,0.036515651250735,0,0,0.00929945270089066,0,0
X600547.SH,0,0,0,-0.0327376083166433,0,0,0,0,0,0,0,0,0,0,0,0.575542092751609,0.262731295155984,0,0.12856844471318,0,0,0,0,0,0,0,0,0,0,0,-0.0784394339315112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0831395018673843,-0.103715387598097,0,0.0532369181508183,-0.0972069139646732,0,0,0,0,0.0183402165275156,0,0
X600660.SH,0,0,0,0,0,-0.0554357463684194,0,0,0,0,0,0,0,0,0.0561454565883368,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148602305808454,0,0.229415324678479,-0.0521220051992426,0,0,0,0,-0.152259583461057,0.0478076230986142,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0704177682171619,-0.236776352064746,0,0,-0.0521159989199588,0,0
X601600.SH,0.202267952701556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178645155421056,0,0,0,0,0,0,0,0.0803805095877369,0.346063933691352,0,0,0,0,0.0391828256867484,0.291219642390357,0,0.141648171607106,0,0,0.245855870122085,0,-0.0237607502827106,0,0.000272986713837144,0,0,0,0,0,0,0.0248887676523013,0,0
X600795.SH,0.0420929393115082,0,0,0,0,0,0,0,0.107196404047865,0,0,0,0,0,0,0,0,0,0,0,0.258794066140403,0,1.73472347597681e-18,0,0,0,0,-0.118394548621585,0,0,-0.0630369721424142,0,-0.00839574602815053,0,0,0,0,0,0,0,0,0,0.307483541844445,0,0,0,0,0,0,0,0,0,0.0170605150297512,0,0,0,-0.0114972826556025,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036570823933439,0,0,0,0.0652270806753405,0,0,0,0.228748723481552,0.110754647197532,0.00867106359213461,0,0,0,0.00199024145876586,0,0,0,0,0,0,0,0,0.0874489121067702,0,0,0,0,0,0,0,0,0.00305447158555684,0,-0.0770193139789202,0,-0.0366591512297414,0,0,0,0,0,0,0
X600489.SH,0,-0.0360177136118015,0,0,-0.123018036614575,0,-0.0698362951852609,0,0,0,0.779452793143754,0,0,0,0,0,0,0.0893421188838836,0,0,0,0,0.0121803630841385,0,0,-0.186601250445894,0,0,0,0,0,0,0,0,0,0.327469735494438,0,0,0,0,0,0,0,-0.048034488505218,0,-0.0887966298301114,0,0,0,-0.06578057756417,0,0,0,-0.0169069337868698,0,0,-0.0548943064234435,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.119671742362408,0,0,0.0172782625206327,0,0,0,0,0,0,0,0,0,0,0,0.42635621279749,0,0,0.237935901133591,0,0.0749725493254399,0,0,0,0,0,0,0,0,0.0384619596043409,0,0,0,-0.0272240460802114,0,0,0.023011581299204,0,0
X600010.SH,0,-0.144065695879136,0,0,0,0,0,0,0,0,0,0,0.146225770856436,0,0,0,0,0,0,0.144888735471148,3.46944695195361e-18,-0.155375823816075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150791269483289,0,0,0,-0.0120090077814563,0,0,0,0,0,0,0,0,0,-0.0308433577436271,0,0,0,0,0.0255167632318797,0,0
X600111.SH,0,0,0,-0.072422173497516,0,0,0,0,0,0,0.154234808157505,0,0,0,0,0,0.00954369301626121,0,0,0,0,0,0,0.297694404996834,0,0,0,0,0,0,0,0,0.0783328279712456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154785836809055,0,0,0.0220349085177402,0,-0.037485873066529,0,-0.0579356943189207,0,0,0.0208681368095148,0,0
X000708.SZ,0,0,0,0,0,0,0.053669412103386,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.119029435794005,0,0,0,0,0,0,0,0.0483904665822234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752237181290064,0.21591721736534,0,0.0615740537818005,0,0.0783424534589046,0,0.0133811268280115,0,0.0854299014060988,0,-0.00369369893288278,0,0,0,0,0.0444435758389104,0,0
X600027.SH,0,0,0,0,0.184858431479601,0.0892603915189576,0,0.957344132665428,0,0,0,0.00760015339289283,0,0,0,0,0,0,0,0,0,0,0.0118865199247938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.00201594883709277,0,0,0,0,0.0235475905287126,0,0
X600803.SH,0,0.133056570734168,0,0.017102434756808,0,0,0,0,0,0,0,0,0,0.0743509773900885,0,0,0,0,0,0,0.0994370991939969,0,0,0,0,0,0,0,0,0,0,0,0.00537355945182233,0,0,0,0,0,0,0,0.146887339294699,0,0,0,0,0,0,0,0,-0.0212728071533092,-0.0275126307387885,0,0.0285448901706817,0,0,0,-0.0239487724391078,0,0
X601991.SH,0,0,0,0,0,0,0,0.148047225767114,0,0,0.0100517534351582,0,0.0370422302373799,0.10016957929978,0,0.0505420312781819,0,0,0,0,0.00915630744443777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177352545020647,0,0,0,0.242480973953883,-0.080128188966902,0,0,0,0,0.0176800126205283,8.67361737988404e-19,0,0,0.00481381143412852,0,0
X002460.SZ,0,0,0,0,0,0,0,0,-0.045079454485588,0,0,0,0,0,0.0996494376072398,0,0,0,0,0,0,0,0,0,0,0,0,0.721531123388987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101090849513774,0,0,0,0,0,0.0381685629443977,0,0,0,-0.0261980160457287,-0.0372180972381718,0,0,0,0.00314370958078789,0,0
X000301.SZ,0,0,0,0,0,0,0,0,-0.0686883503095827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148905395583516,0,0,0,0,0,0,0,0,0,0,0.0529935078691051,0,0.0334061313471695,0.1778752994974,0,0,0,0,0,0.0848969868736701,0,8.67361737988404e-19,0,0.00870870060524438,0,0,0,-0.0267168057896286,0,0,0,0,0,0,0
X600160.SH,0,0,-0.207635243772682,0,0,0,0,0,0,0,-0.0518704624364345,0,0,0,0,-0.464494604865308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155309390098079,0,0,0,0,0,0,0.526686698240684,0,0,-0.0678943470681444,0,0.0274352561549743,0,-4.33680868994202e-19,0,0.106043114078787,0,-0.151446864185533,0.169955704091418,0,0,0,-0.0898957205022531,0,0
X600426.SH,0,0,0,0.383151425581367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219905174910488,0,0,0,0,0,-0.0217727753019605,0,0,0,0,0.271455065641826,0,0,0,0,0,0.190695866503918,0.0141210749063334,0,0,0,0,0,0,0.0565733956935736,0.0210600768327988,0,0,0.0417827982500134,-0.0319634471178223,0,0,0,0,-2.16840434497101e-19,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,-0.00430808876909282,0,0,-0.00758441278823476,0.0358953051140791,0,0,0,0,0,0,0,0,0.742776464002808,0,0,0,0,0,0,0,0,0,0,0,0,0.0481646898872283,0,0,-0.0417589616158061,0,0,0,0,0,0,0,0.0282702183206495,0,0.0881683056609859,0,-0.0367616921208931,0,0,0,0,0,0,0
