,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X601991.SH,X600362.SH,X600795.SH,X600352.SH,X600688.SH,X600111.SH,X600801.SH,X000723.SZ,X600027.SH,X601992.SH,X600489.SH,X000786.SZ,X002271.SZ,X000898.SZ,X600176.SH,X600516.SH,X600612.SH,X600299.SH,X002460.SZ,X000709.SZ,X600426.SH,X002466.SZ,X601158.SH,X000883.SZ,X000629.SZ,X600219.SH,X002353.SZ,X000630.SZ,X600583.SH,X000027.SZ,X000553.SZ,X600315.SH,X601699.SH,X000825.SZ,X600985.SH,X000401.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0242061233303911,-0.0156001449524286,0,0.0536156098638578,0,0,0,0,0,0,0.0558040926196216,0.088272148538765,0,0.0812450031148119,0.00373827492604387,0,0,0,0,0,0.0806022917137493,0,0.0116300136099523,0,0.0742417449218148,0,0,0,0,0,0,0,0,-0.00242280736114589,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0677511325715512,0,-1.73472347597681e-18,0,0,0,0,0,0,0.066055448231587,0,0,0,0.0252287065233929,0,-0.0456132200092942,0,0,0,0,4.33680868994202e-19,0.0630368239375652,0,0,0,0,0,0.0594086697386785,0,0,0,0,0,0,0,0,0.0234455138539146,0,0,0,0,0,0,0,0,0,0,-0.0279087028258147,0.0252809376320468,0,0,0,0,0,0
X601088.SH,0,0,0,0.267542435190712,0.00215511723042038,0,0.00546460117051937,0,0,0.113631136274762,0,0,0,0.161311061742682,0,0,0,0.053099515550162,0,-0.0246614110134304,0,-1.73472347597681e-18,0,0,0,0,0.0501856365130888,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.0934971665666886,0,0,0,0,0,0,0,0,0,0,0,0.0208290256938058,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.00286357242325693,0,0,-0.0744152811295519,0,0,0,0,0,0,0,0.108412324843357,0,0,0.407506163796151,0,0,0,0,0,0.235767939171564,0,0,0,0,0,0,0,0,0,0,0,0.00269824208577963,0,0,0,0,0,0,0,-0.0618506051197952,0,0.0312249552014704,0.00452143779595015,0,-0.0125701493277686,0.0155165957098175,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.0281971337299917,0,0.202332223922685,0,0,0,0,0,0,0,0,0,0,0,0.105747339742232,0.0593897735586187,0,0,0,0,0,0,0,0.1375355716326,0,0,0.108085835482259,0,0,0,0,0,0,0,0,0.152616427381798,0,0,0.192763534214895,-0.0309028751528132,0,0,0,0,0,-0.0213251802103698,0.0413612476426249,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0778616938426978,0,0,-0.0467968610714153,0.0385176113040051,0,0,0,0.110847578854157,0,0,0,0,0.0595269843010201,0,0,0,0,0,0,0,0,0,0.0392470140314454,0,0,0,0,0,0,0,0,0,0,0.155546389250159,0,0,0,0,0,0.0155688515058606,0,0,0,0,0,0,-0.0228020699131058,0.0316124368264371,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.286701385485491,-1.73472347597681e-18,0,0,0,0,0,0,-0.14413048484238,0,0,0,0.655264520382778,0,0,0,0,0,0.115138916819525,0,0,0,0,0,0,0.118875798223461,0,0,-0.085380167976552,0,0,0,0,-0.225148922923041,0,0,0,0,0,-0.0387841384181495,0.0158904846651816,0,0,0,0.00532377884081639,0,0
X600011.SH,0,0,0,0,0,0,-0.012887447368183,0,0,0,0,0,0,0,0,0,0,0,0,-0.0429623980260241,0.0606553853137522,0,0.542128038214228,0.0345835424110931,0,0,0,0,0,0,-0.0448086443017179,0,0,0,0,0.0435417385244391,0.0957516394303003,0,0,0,0.221536350678217,0,0,0,0,0,0,0,-0.1311568947448,0,0.0790054151369644,0,-0.0149631734801505,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973848559693201,0,0,0,0,0.0329265898991126,0.120423863491151,0,0.0975083256817378,0,0,0,0,0,0,0,0.0536014183372188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153263474833895,0,0,0,0.0959356343443598,0,0,0.0105790143518352,-0.00115798648385005,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189321873845449,0,0,0,0,0,-0.000661651972718954,0,0.0472384987678078,0,0.253208617770926,0,0,0,0,0,0,0,0.0647771762360522,0.0197370525898551,0,0,0,0,0,0.0682408518378972,0,0,0,0,0,0,0,0,0.200712858659945,0,0,0,0.0114119102976442,-0.0178662395989839,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314446592374743,0.0866998443626606,0,0,0,0,0,0,0,-0.0848511022596142,0.00521202852400184,0,0,0,0.110064133256885,0.113666173437327,0,0,-0.0249069952880794,0,0,0,0,0,0,0,0,0,-0.0118833181349635,0,0,-0.00367838472615124,-0.0112661089979436,0,0,0,0,0,0
