,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600547.SH,X600188.SH,X601600.SH,X600795.SH,X600362.SH,X601991.SH,X600157.SH,X600111.SH,X600489.SH,X600027.SH,X600886.SH,X002466.SZ,X601992.SH,X600623.SH,X600299.SH,X000792.SZ,X600309.SH,X300072.SZ,X600660.SH,X600549.SH,X600583.SH,X601158.SH,X000723.SZ,X000709.SZ,X000883.SZ,X600352.SH,X002075.SZ,X000898.SZ,X000983.SZ,X600176.SH,X002460.SZ,X000539.SZ,X000027.SZ,X002470.SZ,X000060.SZ,X000630.SZ,X002407.SZ,X600612.SH,X000012.SZ,X601699.SH,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.158817957622123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111629983737573,0,0,0,0,0,0,0,0,0.0254669354429218,0.0319907101683274,0,-0.0315259980248627,0.0122992232273996,0,-0.0702433528112498,0,0.07866648381386,0,0,0,0,0,0,0,0,0.076343547637961,0,0,0,0,0,0,0,0,0,0.0457935040873677,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.18256378642387,-0.00635198657121564,0.0120440412107907,0,0,0,0,-0.0421802847664099,0,0,0,0,0,0,0.0168412600495189,0,0,0.0744457651964373,0,0,0,0.0561621084570215,0,-0.0856803801550861,0,0,0.0192742025737992,0,0,0,0,0,0,0,0.00985215748686418,0,0,0,0,0,0,0,0,0,0.000191215790494218,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0635679198156204,0,-0.00437656013120186,0,0,0,0,0,0,0,0,0,0,0,0,0.0306837430073091,0,0,0,0,0,0.00757058627899312,0,0,0,0,0,0.110748238816845,0.0255671358579914,0,0.0467209563151451,0,0,0,0,0,0,0,-0.000523273497652854,0,0,0.0830725943310492,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0191442141017745,0.157981845019597,0,0.0421640006769648,0.0558503895457509,0,0.0798121217081842,0,0,0,0,0,0,-0.0948566467360683,0,0,-8.67361737988404e-19,0,0.0296459141769859,0,0.0529830348499369,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.0408997928073507,0,0,0,0,0,0,0,0.17130309362769,0.0218914128844834,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0851803754071095,0,0,0,0.0193512742077516,0,0.0531417626004941,0,0,0,0,0.387152480872494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388087056868657,0,0,0,0,0,0,0,0,0,0,0.0571525689731873,0,0,0,0.0803318798286217,0,0,0,0,-0.00903034190750404,-0.0104353108783159,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.110871520983506,0,0,0,0,0.129967782196555,0.108253901349087,0,0,0,-0.137798455065276,0,0,0.0202715226276553,0,0.0750152985490865,0,0.411042677425177,0.123515100474015,0,0,0,0,0,0,0,0,0,-0.0357673923792636,0.100412185026056,0,0,0,0,0,0,0,0,-0.130298965055896,0,0,-0.0573865236843552,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.133979218443211,0,0,0,0,-0.00544110726210739,0,0,0,0,0,-0.0199106484642454,0,0,0,0,0,0,0.0231916208309619,0,0,0,0,0,0.0738026240819216,0,0.102091674966997,0.00470079186570381,0,0,0.00513948348528408,0.0176663116584832,0.134152210081961,0,0,0,0,0,0,0,0,-0.0624453018762627,0,0,0,0,0,0.0261248105324026,0.0580525071950683,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.155443951673583,0,0,0,0,0,-0.0192393249731229,0,0,0,0.0481982579942733,0,0,0.148958453609504,0,0,0,0.0266461243853258,0,0,0,0,0,0,0.0240031155937058,0,0.155091924847309,0,0,0,0,0,0.103815005555022,0,0,0,0.0648827720344343,0.0102019280647388,0,0,-0.024779054838167,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.0148124186915978,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.00361609408202661,0,0.00287678671244769,0.0619399812495928,0,0,0.173093185152349,0,0,0,0,0,0,0,0,0.235505797296913,0,0,0.0741047401474428,0,0,0,0.0654470091325877,0,0,0,0,0.00271994161104387,0.177872861535934,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553012275264185,0,0,0,0.165942562073178,0,0,0,0.0189752593577784,0,0,0.0766298574410776,0,0,0,0,0,0,0.0195440320437754,0,0,-0.0431646610306745,0.0288963895462071,0,0,0,0,0,0,0,0,0,0,0,0.0111699607050009,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.104694183816185,0,0,0,0,0,0,0,0.0904306139895423,0,0,0,-0.00586894834758432,0,0,0.0492721509559451,0,0,0,0,0,0,0,0,0,0,0,0.116574250927158,0,0.603583471881056,0,0,0,0,0,0,0,0,-0.0376619060446656,0,0,0,0,-0.010381904222857,0.00934958967459961,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395582027313454,0.0293085206743207,0,0,0,0,0,0.10912253353369,0,0,0,0,0,0.0461939610042462,0,0,0,0,0,0,0.0437878269495506,0,0,0,0,0,0,0,0.383717897974972,0,0,0,0,0.0205658214382075,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0406126252915728,0,0,0.0209470409064634,0,0.0741390881116863,0,0,0,0,0.0354337573161706,0.0260597516621632,0,0,0,0,0,0,0,0,0,0,0,0,0.0792293128883885,0,0,0,0,0,0,0,0,0.0202219997254042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322627606965158,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.246634417862296,0,0,0,0,-0.0542285992441309,0.0540299071536986,0.0662801827237284,0,0,0,0,0,0,0,0,0,0,0.109726553263185,0,0,0,0,0,0,0,0,0,0,-0.0202754235075436,0,0,0,0,0.349000075232065,-0.0186330574387046,0,0,6.93889390390723e-18,-0.0158929139471487,0,0.0144763549871311,1.0842021724855e-19,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0429729186713426,-0.0246278130020316,0,0,0,0,0,0,0,0,0,0,0,0,-0.00533676854669159,0.129530128740014,0,0,0.0543948616661617,0,0,0,0,0,0,0,0,0.0170773151655826,0,0.0518240761020588,0,0,0.107654692057068,0.0991151428968208,0,0.023668563423408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0322300820555644,0,0.0553548647698538,0.0160569714824263,0,0,0,0,0,0,0,0,0.0816403160643012,0,0,0,0,0,0.157187884581762,0,0,0,0,0,0,0,0,0.0564867348166932,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.335464509335018,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.656474243439441,0,0,0,0,0.0716157120274164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802403335286445,0,0.0161397313343733,0,0.277257743846382,0,0,0,0,0,0.0387291675170414,0,0,0,0,0,0,-0.109381769342264,0,0,0,0,0,0,0.0439364923995644,0,0,-0.0288722978463587,-0.13360642392395,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.0991207793748715,0,0.625496039505856,0,0,0,0,0,0,0,0,0,0,-0.098689368612198,0,0.00201974624794422,0,0,0,0,0,-0.0198701674590624,0,0,0,0.0936897266733162,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.062737367907404,0.0270734299393565,0,0,0,0,0,0.131093215671824,-0.243559318046383,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0349013218093126,0,0,0,0,0.0683189786477286,0,0,0,0,0,0,0,0,0.0670958445037015,0,0,0,0.0447520876466863,0,0,0,0,0,0.0288590648820466,0,0,0,0,0,0,0,0,0,0.04382144902753,0,0,0,0.0293546984563381,0,0,0,0,0.0167744382086095,0,0,0.00732377985861403,0.0606004710274431,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,-0.0514540096913362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06986715784615,0,0,0,0,0.076243653377223,0,0.10261540775288,-0.077445542531901,0,0,0,-0.0132981876371032,0,0,0.107764839967542,0,0,0,0,0.0587753728526989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0125658861334788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876356479950108,0,0,0,0,0,-0.176761631604289,0,0,0,0,0,0,0.0566010961411766,0,0,0,0.715918526049196,0,0,0,0,0,0.356294222539799,0,-0.0179001527031525,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.207614828966429,0,0.109158920548388,0,0.0707800790625133,0.0250489613239222,0,0,0,0,0.124559869027027,0,-0.144210723502804,0,0,0,0,0,0,0,0.0651970233558316,0,0,0,0,0,-0.111693372982517,0,0,0,0.0416277597419438,0,0,0,-3.46944695195361e-18,0,0,0.130505144060474,0,0,0,0,0,0,0,0,-0.0389295403200889,0.14234765660178,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,-0.0624722503511314,0,0.0946021468686732,0,0,0,0,0,0,0,0,0,0,0,0,0.115861236107666,0,0.0147915113693131,0,0.0462206614802452,0,0,0,0.377518298277546,0,0,0.218023508043009,0,0,0.206827476905155,0.00884040221724783,0,0,0,0,0,0,0,0,0,0,0,-0.0981049009313955,0.0452089589848651,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.23192322468299,0,0.146139137315942,0,0,0,0,0,0,-0.0214025287321813,0,0,0,0,-0.13961282041105,0,0,0,0,0,0,0,0.350524924614247,0,0,0,0,0.0531975054914498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0435473429285561,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.13320303927464,0,0,0,0,0,0,0,0,0,0,0.0772754355931399,0.00272343793451528,0,0,0.0765202516919495,0,0.0627445281804828,0,0,0,0,0,0,0.069236806802739,0,0.0296827929082031,0,0.22309626869264,0,0,0,0,0,0,0,0.138695400289422,0,0,0,0,-0.073513637215384,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552105854292197,0,0,0,0,0,0,0,0.00798154707489816,0,0,0,0,0,0,0,0,0,0.0859175651407332,0.0503117081473922,0,0,0,0.0438744454710994,0,0,0,0,0,-0.0463926773586907,0,0,0.144456586340966,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.224752218365146,0,0,0,0,0,0,-0.00667090678409094,-8.67361737988404e-19,0,0,0,0,0,0,0.118895631954954,0,0,0,0.0348222317383577,0,0,0.025158683133182,0.209058871293697,0,0,0.126859996174828,0,0,0,-0.0295742434712793,0,0,0,0,0,0,0.0734535969633075,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,-0.0469352468699085,0.0405736638286908,0,0,0,0,0.0115242844710137,0.0117686984425311,-0.00519705681170951,0,0,0,0.0130676485948804,0,0,0,0,0.00907457982588623,0,0.0182709225682284,0,0,0,0,0,0,0.027593753449116,0,0,0,0.0447288953320794,0,0,0,0,0,0,0,0.0537857591094589,0,0,0,0,0.0231318596325578,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,-0.100508966077549,0,0,0,0,0,0.672413400222659,0,0,0,0.00632081784039069,0,0,0,0.170498964669327,0,0,0,0,0,0,0,0,0,0,0.196628762488547,0,0,-0.0418962277814549,0.128445779750219,0,0,0,0.123007000531811,0,0,0,-0.102076671520841,0,0,0,0,0,0,0,0,0,0,0
