,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X002460.SZ,X600585.SH,X600019.SH,X600111.SH,X002466.SZ,X000301.SZ,X600660.SH,X600010.SH,X002271.SZ,X000708.SZ,X601898.SH,X601600.SH,X600362.SH,X600188.SH,X600547.SH,X600426.SH,X600011.SH,X600219.SH,X600176.SH,X600886.SH,X000786.SZ,X000825.SZ,X000408.SZ,X600803.SH,X000932.SZ,X300037.SZ,X601991.SH,X600795.SH,X600399.SH,X002409.SZ,X002080.SZ,X000898.SZ,X000959.SZ,X000027.SZ,X600489.SH,X600549.SH,X000807.SZ,X600352.SH,X002353.SZ,X000630.SZ,X000830.SZ,X601168.SH,X601699.SH,X002407.SZ,X600688.SH,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,-0.0805444063923329,0,0.0486119387271937,0,-0.0265777655468537,0,0,0,0,0,0,0,0,0,0,0,0,0.0626802233984035,0.0113454621490261,0.038512424889266,0,0,0.238374561563842,0,0,-0.0184867835394055,0,0,0,0.0147019164985901,0,0,0,0,0,0,0,0,0,0.0184232653731042,0.148402043997818,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0.0358870474792784,0,0,0,0.271382184225399,0.188711038009774,0,0,0,0,0,0,0.109420489533143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485103558774019,0.162718019971621,0,0,0,0,0,0,0,0,0,0.0954543553687585,0,0,0.0931316485698926,0,0,0,0,0,0,0,0,0.0124891062691716,0,0,0,0,0,0,0
X002271.SZ,0,0,0.0638885272046273,0,0.165424605171763,0,0,0,0,0.00843904443765838,0,0,0,0,0,0,0,-0.0333389517854831,0,0,0,0,0,0,0.0309858850832878,0.104599992371398,0.0563107354781992,0,0,0,0,0,0.0550640569559627,0,0,0,0.0429579987336402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146448630411996,-0.0608978574645614,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.400225945993563,-0.0667929084168062,0,0.0934488377550486,0,0,0,0,0,0.0725583937719176,0,0,0,0.0286067699011659,0,0,0,0,0,0,0,0,0,-0.00566831829583515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128452058001859,0,0,0,0,0,0,0,-0.00812146132584464,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,-0.102042943554565,0,0,0.0576155138765935,0,0,-0.301773552594585,0.54282618379769,0,0.152749287034844,0,0,0,0,0,0,0,0,0.086651098380124,0,0,0,0.109154512817525,0,0,0,0.122396084545293,0,0,0,0.374842483356575,0,0,0,0,0,0,-0.0248488459880242,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0670772739669309,-0.0461912702834975,0,0,0,0.134049276028788,0,0,0.119188156332787,0,0,0,0,0,0,0,0.053956315780495,0,0,0,0,-0.00685279187579331,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.593156655158298,0,0,0,0,0,0.0749911797225374,0.0338940105625292,0,0.0486212896746732,0,0.0808231161194791,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0168255660055119,0.0360499341463042,0,0,0,0,0,0,0.237496888172182,0,0,0,0.0239473795024549,0,0.0162652601537391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325562982808167,0,0.249937439901367,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0
X600188.SH,0,0,0.0504623748634832,0,-0.119027811126855,0,0,0,0,0.0163076861823764,0,0,0,0,0.347051929709919,0,0,0,0,0,0,0,0,0,0,0,0,0.0560496968261443,0.381450257142009,-0.105049020274361,0,0,0.0726792862628608,0,0,0,0,0,0,0,0,0,0.0507240121169349,0,0,0.280827640072257,0.253427116866042,-0.077669976201636,0,-0.0996785146374873,0,-0.0827623549013616,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.0839498022348576,-0.159037410110917,-0.00813418006199859,0,0,0,0,0,0,0.156234673879696,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0560768414715023,0,0,0,0,0,0,0,0,0.0192241113714795,0,0,0,0.0686433468391451,0.152996488447419,0,0,0,0.236325312695612,0,0,0,0,0.0138833775223702,0,0,0,0.0060849836859892,-0.0494618962130671,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.0014093258715511,0,0,0,0,0.0483347171173137,0,0,0.0278026355084286,0.17949928946868,0.06012427071159,0,0,0,0,0,0,0,0.0053729442486875,0,0,0,0,0,0,0,0,0,0,0,0,0.114706888621101,-4.33680868994202e-19,0,0,0.0170610699447032,0.028544931084523,0,0,0,0,0,0,0,0,0.0591571457693761,0,0.0234999953533598,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0156875947982612,0,0,0,0,0.0117958503693699,0,0,0,0.00820998250025057,0,-0.00629354934889675,0,0,0,0,0.0866129012083533,0,0,0,0,0,0,0,0,0,-0.0166430238605246,0,0,0,0.0328439447470095,0.0613320293083136,0,-0.0132123201262314,0,0,0.0249070032182908,0,0,0,0,0,0,0,0,0.00485523055327718,0.0314308937884751,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0981582835645571,0,0,0,0,0,0,0.135708312841473,0,0,0.0458556024028224,0.0520261352676946,0,0,0,0,0,0,0,0,0,0,0.0546944958117902,0,0,0,0,0,0,0,0,0,0,-0.00556412506345846,-0.0466156438974086,0,0.25846131319072,0,0.0251739795456509,0,0,0,0,0.0823007191839405,0,0,0,-0.00838414504974363,-0.0242239530693872,0,0,0,0,0,0
X600176.SH,0,0,-0.031806970154938,0,0,0,0.103822149722715,0,0,0.0442375733418231,0,0,0,0.0424831275672782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17816718553918,0,0,0,0,0,0.105218019741766,0,0,0,0,0.123210099182843,0,0,0,0,0,0,0,0,0,0.0762775974550354,0,-0.131125441012413,-0.0986024579173924,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0510910062536834,0,0,0,0,0.136449235299786,0,0.0877404349663565,0,0,0.0689157938178511,0,0,0.0982664234101295,-0.0296915982142583,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.164790850882789,0,0,0,0,0,0,0,0,0,0.0851794605366756,0,0.0774711104643806,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.303917732285594,0.112397640358651,0,0,0,0,0,0.268412732588661,0,0,0,-0.06953984634921,0,0,0,0,0,0.0623716152580579,0,0,0,-0.0581796384923447,0.540430680191955,0,0.0300458474918777,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.103135845749635,0,0,0,0,0,0,0,0.082208562803732,0,0,0,0.0288890444184978,-0.00678099938807303,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.0699667684941971,0,0,0,0,0,0.049293265876658,0.2187648305782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395385194006428,0,0,0,0,0,0,0,0,0,0,0.041790389733685,0,0,0,0,-0.0992685849638487,0,0,0,0,0.106242239222414,0,0
X000408.SZ,0,0,0,0,0,0,0,0.072150060800267,0.0776711756518406,0.121798542361931,-0.0996669109492272,0.267242824957731,0,0,0,0,0,0,0,-0.325237960023103,0,0,0,0,-0.547884666384885,0,0,0,0,0,0,0,0.0767222041934122,0,0,0,0.0692456843219311,-0.113850618912663,0,0,0,0,-0.142355324361338,0,0,0,-0.0264417729456467,0.338557413849105,0,0,0,0.13670055869589,0.0746237088994748,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,-0.0260029811465038,0.0457678279824694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273249569780178,0.130183168760809,0,0,0,0,0,0,0,0,0,0,0,-0.0871075444124949,-0.0453418622114251,0,0,1.73472347597681e-18,0,0,0,0.038588800412229,0.00942784332978908,0,0,0,-0.0248555518512463,-0.0481686640995045,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0515199245622257,0,0,0,0.244276510280659,0.0047853662549625,-0.146387682486849,0,0,0.0268650000386287,0,0,0,0.288947907194206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.114848829997211,0.231525306625797,0,0,0,0,0,0,0,0,0,0,0,0,0.174574456004557,0,0,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0.119308978262649,0,0,0.182044016981275,0,0.0363249861887837,0.0941029311965814,0.00884980435037111,0,0,0,0,0,-0.0967464367553609,0,0,0,0,0,0,0,-0.260791842748813,0.0153975649329013,-0.180606505584005,0,0,0,0,0,0,0.205705405748299,0,0,0,0,0.082782596896039,0,0,0,0,-0.0767646949203411,0,0,0.105343572310353,0,0,0,0.0108967340647413,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0160347609119971,0,0,0,0,0,-0.0150171344329241,0,0,0,0,0,0,0.0500944795212827,0,0,0,0,0,0,0,0.0854533404941919,0,0,0.0656205703463214,0,0,0,0,0,0,0,0,0.198456799447522,0,0,0,0,0,0,0,0,0,-0.064569098439256,0,0,0,0.0172521067521579,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0217168193481127,0,0,0,0,0,0,0,0,-0.0409106694488512,0,0,0,0,0,0,0,0.0205518031154212,-0.0309445313072113,0,0,0,0,0,-0.0161636879736713,0,0.0289722139268149,0,-0.00100868607584893,0.0335090647554684,0,-0.0408612665836016,0.0560086555213974,0,0,0,0,0,0,0,0,0,0,0,0.0559618326229145,0,0,0,0.0856937885390188,0,0
X600399.SH,0,0,0.128800808595916,0,0,0,0,0,0.0799670666018535,0.0133365983423464,0,0,0.194827181361286,0.000634555167988357,0,0,0,0.0456071173946786,0,0,-0.404838045629771,0,0,0,0.560762268910334,-0.0658465775795567,0,0,0,0,0,0,0,0.14174020482398,0,0,0,0,0,0,0,0,0.0870342654476057,0,0,0.0126129919964931,0,-0.0446842191740677,0,0,0,0,-0.156608099581655,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0.183707914622997,0,0,0,0,0.161037040679603,0,-0.0966124008753114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181983892180746,0,0,0,0,0,0,3.46944695195361e-18,0.0380831047496141,0,0,0,0.0036252049059107,0,0
X002080.SZ,0,0,0,0,0,0,0.0151768087236927,0,0,0.17310931160182,0,0,0,0.071935419908851,0,0,0,-0.0201662734489062,0,0,0,0,0.0173504776435333,0,0.224790656420636,0,0.0145117110906466,0,0,0.180348675874064,0,0,0,0,0,0,-0.0767185892768154,0,0,0.079935736231084,0,0,0,0,0,0,0,0,0,0,0,0,-0.0641389935371384,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,-0.0654730004492148,0,0,0,0,0,0.0760399929804009,0,0.0371078045504267,0,0,0,0,0,0,0,0,0,0,0.339963215899665,0,0,0,0,0,0,0,0,0,0,0,0.0011555054073778,0,0,0,0,0.169846291795973,0,0,0,0.122883393575489,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.0407609703260551,0,0,0,0,0.0883861028479131,0,0,0,0,0,0,0,0,0,0.0607281918382279,0.143368703893136,0,0,0,0,0,0,0,0,0,0.393574281666577,0,0,0,0,0,0,0,0,0,0,0.0397490374205403,0,0,0.244928173553146,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0.0346363402434122,0,0,0,-0.0190258301228005,0.0489192173869933,0,-0.0118832736099172,0,0,0,0,0,0,0.297462685195473,0,0,0.297440222391656,0,0,0,0,-0.0175018303171823,0,0,0.20366926692508,0,0,0,0.0588293286718313,0.0448773067270619,0,0,0,0,0,0,0,0,0,0,0,0,0.0654159064943388,0,0,0,0.0296404552228823,0,0,0,0,0.350869679653792,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0708649438538223,0,0,0.1176439853002,0,0,0,0,0,0.0586602137188606,0.47538110135999,0,0,0,0.0307424948429695,0,0,0,0.0466284522311421,0,0,0,0,0,0,-0.0223613638882014,0,0,0,0,0,0,-0.0104546401993172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0.323967068974064,0.0674496513358644,0.0217753331521834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181271011517798,0,0,0,0,0,0,0,0,0.0616458383210562,0.0995818414061076,0,0.0147106290550422,-0.0685935141537976,0,0,0,0,0.113735949412048,0,0,0.200716518863772,-0.0339442914638937,0,0,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0.0580468190214498,-0.0424329503171922,0,0,0,0,0,0.0605957578493082,0.697694802991163,0,0,0,0.0561142457270572,0,0,0,0,0,0,0,0,0,0.0671541336040413,0,0,0,0,0,0,0,0.112189730082439,0,0,0,0,0,0,0,0,0.0355117641973846,0,0,0,0,-0.0122510990383933,0.0928258075597065,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.0442735914556667,0,0,0,0.0355822412082116,0.0252014967106558,0,0,0,0,0.0886319960099613,0,0.065648831782918,0,0,0,0,0.0463028585176293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00629931220569138,-0.0353317877008392,0.207471678048563,0,0,0,0,0.0629032749079837,0,0,0.00610286077074765,0,0,0,0,0,-0.0604377886317955,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,-0.0606578865463215,0,0,0,0,0,0,0.0390182529954731,0.0838543028183355,0,0,0.0486998850364102,0,0,0,0,0,0,-0.166464416987303,0,-0.0221996908594896,0,0,0,0,0,0.136389403517275,0.153754276876726,0,0,0,0,0,0,0,0,0,0,0.0393316714524523,0.0741985433290198,0.115110314469976,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0378226475044555,0,0,0,0.0593618547297564,0.253157633148304,0,0,0,0,0,0.0930004149427325,0,0,0,0,0,0,0,0,0,0,-0.0245908879586316,0,0.00407984567734904,0,0,0,0,0,0,0,0,0,0.25609319257715,0,0,0,0,0,0,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0.0650580892829055,0,0,0,0,0,0,0,0,0,0.036348609051837,0,-1.0842021724855e-19,0,0,0,0.123815639957034,0,0,0,0,0,0,0,0.0341356876582622,0,0,0,0,0,-0.0315076399959568,0.27880384164728,0,0.10878044224233,0,0,0.147861924803007,0,0.127124208494753,0,-0.0785654478412616,0,0,0,0,0,0,0,0,0
X601168.SH,0,0,0.0437293311723637,0,0,0,0,0,0,0.0347544145458148,0,0,0,0,0,0,0.588168662104767,0.0587380924386547,0,0,0,0,0.031685861112726,0,0,0,-0.0455175887682199,0,0,0,0,0,0,0,0,0,0.127827171854462,0,0,0,0.0677199684304526,0,0,0,0,0,0,0,0,0,0,-0.023127124083871,0,0,0,0,-0.180358398081158,0,0
X601699.SH,0,0,0,0,0.125789122378504,0,-0.0591810270935197,0,0,-0.178620881677838,0.221978091145047,0,0.271329251727924,0,0.116912956050092,0,0,0.594529374560188,0,0,0,0,0,0,0,0,0.0289382882542715,0,0,0,0,0,0.100415123681177,-0.0350302793535045,-0.213548451900625,0,0.168945526631431,0,0,0,0,0,0,0,0,-0.0282808819093125,0,0,0,0,0,0,0,0,0,0,0.301913755382909,0,0
X002407.SZ,-0.265709627779079,0,0,0,0.412237552363937,0,0,0.0264972225297136,0.334845441945479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689230036616686,0,0.0484546911258933,0,0,0,0,0,0,0.127052592531533,0,0,0,0,0,0,-0.100118360841036,0,0,0,0,0,0.13375368116426,0,0,0,0,0,0.0163817251221509,0,0,0,0,0,0
X600688.SH,0.347915457632031,0,0,0,-0.0950092265623459,0,0,0,0.0769095668174228,0,0,0.128688821040708,0,0,0,0,0,0,0,0.104429280539879,0,0,0,0,0,0,0,0,0,0,0,0,-0.033185747959041,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605579981349228,0,0,0,0,0.0390829737774658,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,-0.0396005656438489,0,0,0,0,0,0,0,0,0.055293079619669,0,0.0305403435289656,0,0,0,0.132061545503279,0,0.047802163191567,0,0,0,0,0,0,0.129529367444546,0,-0.00316177387949114,0.457491475826737,0.0442073422865812,0,0,-0.137717867508396,0,0,0,0,0.12131961223214,0,0,-0.0606114623934055,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0.0991156596484364,0,0,0,0,0,0,0,0,-0.0779051731884082,0,0,0.0284595346257905,0,-0.0126313437709863,0.06755462245665,0,0,0,0,0,-0.0461168933769486,0,0,0,0,0,0,0,0,0.087922105102089,0.0361394739773886,0.0410041688964859,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0146136582228869,-0.108871949632212,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0.192276545322494,-0.0752149423605516,0,0,0,0,0,-0.195937835283199,0,0,0,-0.221150268253247,0.273995247897358,0,0.067301691093121,0,0,0,0,0,0,0,-0.0650211854130158,0,0,0,0,0,0,0,0,0,0,-0.0297739521473842,0,0,0,0,0,0,0,0,0.301606386363474,0,0,0,-1.08380841257704,0,0.26405580605647
TED,-0.100601083606332,0,0,0,0,0,0,0.115241540606675,0,0,-0.0369028923123507,0.211114299705234,0,0,0,0,0,0,0,0,0,0,0.182105719834731,0,0,0,0.0785289189812336,0,0,0,0,0,-0.0742932592509631,0,0,-0.00928568010379631,0,0,0,0,0,0,0,0,0,0.157347475141784,0,0,0,0,-0.590766218131943,0.595616675030015,0,0,0,0,-0.387554739561792,0,0
RealEstate_excess,0,0,0,0,0.0355335439660491,0,0,0.046545178375336,0,0,0,0.0414590488838301,0,0,-0.00677779774603631,0,0,0,0,0,0,0,0,0,0,0,-0.0550923686374265,0,0.050948171433945,0,0,0,0,0,0,0,0,0,-0.129429840384114,0,-0.0487647808371708,0,0.0572781230419048,0,0,0,-0.00749346465245253,0.0574223497068758,0,0,0,0.00676942496305471,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0334072189458235,0,0.0408600174129809,0,0,0,0,0,0,-0.0331965968709548,-0.027628972970489,0,0,0,0,0,0,0.0485180009840989,0,-0.00640839559601644,0,0.0041613129024399,0,0,0,-0.0625373417624294,0,0,0,0.0660778905694804,0,0,0,0,0,0,0,0.0288262494270549,0,0,0.0199273034483239,0,0,0,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-0.00117641107010414,0,0,0,0,-0.00061604691407572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165753894856954,0,0,0,0,0.00193731986030828,0,0,0,0,0.000829245115386532,0,0,0,0,0,0,0,0,0.00179352456555581,0.00154877637279216,0,0,0,0.00873835261131047,0,0
CarbonVol_Shenzhen,0,0,0,0,0.008599131320619,0,0,-0.0612675383119663,0.0872461878696223,0,0,-0.00414413463419918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0915913301628295,0,0,-0.00113187234491131,0,0,0,2.16840434497101e-19,0,0,0,0.0544896288708619,0,0,0,0,0,0,0,0,0,-0.0769803097585651,0,0,0,-0.165166154809636,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.00280731452231045,0,0,0,0.00375771983907922,0.00733345994909584,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.000630672432887418,0.00396792676233661,0.00371781008194243,0,0,0,0,0,0,0,0,0.0101315075845575,-0.0056466783555806,0,0,-0.00882751941729707,0,0,0,0,0,0,0.000195116904216372,0,0,0,0,0,0,0,0,0,0,-0.0989669134415322
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349764689534119,0,0,0,0,0,0,0
