,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X600011.SH,X002460.SZ,X600660.SH,X600886.SH,X600801.SH,X601600.SH,X600010.SH,X601898.SH,X600362.SH,X000786.SZ,X600489.SH,X600352.SH,X600111.SH,X601991.SH,X600176.SH,X600188.SH,X600426.SH,X600795.SH,X600299.SH,X002466.SZ,X600688.SH,X600027.SH,X601992.SH,X002080.SZ,X600529.SH,X002353.SZ,X002409.SZ,X600612.SH,X600486.SH,X600219.SH,X600315.SH,X000301.SZ,X600516.SH,X000932.SZ,X000027.SZ,X000723.SZ,X002075.SZ,X600126.SH,X000898.SZ,X601158.SH,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0,0,0,0,0,0.191647699541513,0,0,-0.00485955917896786,0,0,0,0,0,0,0.378364985223479,0,0,0,0,0,0,0,0,0,0,-0.0349676130728947,0,0,0,0,-0.00153509531964897,0,0,0,0,0,0,0,0.0621583438002466,0,0,0,0,0,0,0,0,0,0.010286029663494,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.0841435610051129,0,0,0,0,0,0,0.0957295339630146,0,0,0,0,0,0,0,0,0,0.0735653172583139,0,-0.0201845497116528,0,0,0,0.126492084181916,0,0,0.110244742137287,0,0.312913425915902,0.0365312167582318,0.243677291851828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021566705258453,-0.00360271701953574,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0439675640341283,0,0,0.0364368674502448,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0192696039801523,0,0,0.140818059463342,0,0,0.0483475062738071,0.0397361083174971,0,0,0,0,0.0344386370711232,0,0,0,0,0,0,0.0422024189940598,0,-6.93889390390723e-18,0,0,0,-0.0429309280247508,0,0,0,0,-0.00681760173776494,0.0138750606960116,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.0439901337132993,0,0.193600993619927,0,0,0,0,0,0,0.014741689698295,0,0,0,0.142705887028044,0,0,0,0,0,0,0.155049872303082,0,0,0,0,0,0,0.0311701484893024,0.12908813633769,0,0.073817436873966,0,0,0,0,0,0,0,0,0,0.0287297834536606,0,0,0,0,0,0.00963433875869313,-0.0141805398363036,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0518721645194276,0,0,0.72562724496658,0,0,0.29124402810554,0,0,0,0,0,0,-0.258971473052964,0,0,-0.125843536194894,0,0,0,0,0,0,0,0,0,0,0,0.583183600462636,-0.398530787336358,0,0.0909542499992243,0,0.146624299942225,0,-0.176815353320732,0,-0.0450076761128387,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.0313717987716984,-0.012028113403472,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.0486717350362387,0,0,0.214046837595731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123709959097192,0,0,-0.0115824522819157,0,0,0,0,0.018233498629107,0,0,0.0804703557914541,0,0,0,0,0,0,-0.00323620126277388,0.000126720211108609,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0.317974515304491,0,0,0.0258896791638298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102235718718677,0,0,0,0,0.0308369543770433,3.46944695195361e-18,0,0,0,0,0.0476338396165007,0,0.1402350112885,0.209178552055844,0,0,0,0,0,0,0,0,0.00491064490119319,0.00990743656273037,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.000299952592340534,0,0,0.0504779641414071,0.183635742933798,0,0,0.0137625074395165,0,0,0,0,0,0,0.0660420996872205,0,0,0,0.0120388276719325,0,0,0,0.029001369630663,0,0,0.0530887244752548,0,0,0,0,0,1.73472347597681e-18,0,0.0094574170542376,0.0562377426930487,0,0,0,0,0,0,-0.00443019026000582,-0.0124231859617337,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,-0.0179924908706155,0.0627524741791929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168189437644085,0,0.29917988345175,0.032510121715149,0,0,0,0,0.0244449674033717,0,0,0,0,0,0,0,0,0,0,0.145258180383639,0.112883415503096,0.179900798180577,0,0,0,0,0.0021880820515652,-0.0423521558232081,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0.336365866733009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182469207879858,0,-0.221958456686087,0,-0.0910419841403969,0,0.444001963437805,0,0,0,0,0,0,0,0,0,0.516379871704373,0,0.16029877917479,0,0,0,0,0,0,0,0,0,0,0,0.00971409648684974,-0.0464023045129965,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.0510335196415574,0,0,0,0,0,0,0.116179402881902,0,0,0,0,0,0.183241925857657,0,0.0770214935829705,0,0,0,0.112673257593326,0,0,0,0.0752523876145314,0,0,0,0,0,0,0,0,0.0324579157144533,0,0,0.126619588487364,0,0.0554714172416476,0,0,0,0,0,0,0,0,0,-0.0196613770703996,-0.0152653204879843,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,-0.254209282460538,0,0,0,0,0.342252173387184,0.474041923272891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00337203628899636,0,0.137271478124388,0,0,0,0,-0.0899864653624931,0,0,0,0,0.00435040581483767,0.180130330885646,0.0978350743982143,0,0,0,-0.240119567514202,0.0221821129916773,0.045544219557127,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0.0931489561098764,0,0,0,0,0.06587687856268,0,0,0,0,0,0,0.297260104400826,0,0.238731654196698,0,0.0171574754524279,-0.144728975762891,0,0,0,0,0,0,0,0,0,0,0,0,-0.141977856467696,0,0.143508163286058,0,0.0162192868631846,0,0,0,0,0.0154342688401252,0,0.0385788719468605,0,0,0,-0.0635506487294422,0.00913978904997762,-0.00613150221108621,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0.462075968916105,0,0,-0.0592165387952243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126933216826195,0,0,0,0,0.101102298184549,0.0449644187286012,0,0,0,0,0,0,0,0,0,0,0,0.128061285639614,0,0,0,0,0.00776787266189964,0.0244209546230985,0,0,0,0,0,0
X600219.SH,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0758327686616296,0,0,0,0,0.113968733115501,0,0,0.0791938014365923,0.0198434905297973,0,0,0.00421672372168823,0,0,0.242112725289938,0.023867471139486,0,0,0.0164235722280802,0,0,0,0,0,0,0.123798021129027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00471230910557912,-0.0166030770488076,0,-0.0563552773399692,0,0,0,0
X600315.SH,0,0,0,0,0,-0.00335212645534023,0,0,0.0981895113990061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209948627421331,0,-0.0848479127308226,0,0.168632951091192,0,0,0,0.00492945348762567,0.0199530736539327,0,0,0.581324537013666,0,0,0,0,0,0.0544935574272443,0.0387649567399905,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,-0.0254680812377449,0,0,0,0,0.0548218052549012,0,0,0.164244026609651,0,0,0,0,-0.0785085469385595,0,0.117103954963956,0.0308261823333285,0,0,0,0,0,0,0,0,0,0,0,0,0.0424247351587409,0.0468279810824317,0,0,0,0,0,0,0,0,0,0.136239788897417,-0.0445398960358541,0,0,0,0,0.0256365123624254,0.0029172947255114,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535294643450085,0,0,0,0.117024293261988,-0.0296769687434893,0,0,0.0422043479575096,0,0,0,0,0,0,0.135234367389231,0,0,0,0,0,0.172188073298322,0,0,0,0,0,0,0,0,0,0.139554884491046,0.0455525726190229,0.0544197209724275,0,0,0,0,-0.0133415346028416,0.0204951142269982,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551362327933972,0,0,0,0,0,0,0,0.053753407692876,0,0.0455409036382471,0,0.00579764504822942,0,0,0.00172673468008149,0,0,0,0,0,0,0,0,0,0,0,0,-0.00981670173089827,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.0793232713866919,0,0,0,0,0,0,0.0749732248649672,0,0,0,0,0,0,0.143110117904745,0,0,0,0.0320447165682126,0,0,0,0,0.0273922357309294,0,0.00647608862300907,0,0,0,0.106245912382995,0,0.0557278922242739,0,0,0.159562196785198,0,0,0,0,0,0,0.0119196632257512,0.000168623516468564,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.0201674197994791,0,0,0,0.173097924328357,0,0,0,0,0,0,0,0,0,0.0516010379442801,0,0,0.0647857108891203,0,0,0,0,0,-0.0368395414795835,0.0981768876343228,0.101135761109544,0,0,0,0,0,0.243529878707044,0,0,0,0,0,0,0,0,0,0.00203454791028851,0.0101976741078789,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0.157948861923331,0,0.0969452724724982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333768178418627,0,0,0,0.2044829122395,-0.0739063285288511,0,0.253590936937279,0,0,0,0.225469032201313,0,0,0,0,0,0,0,0,0,0,0.192236509634243,-0.00906896585337207,0.0361337500951501,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302689409470192,0,0,0,0,0,0,-0.636274088732921,0,0,0,0,0,0,0.269261441335478,0.113407685133113,0,0.300453216232413,-0.0887577192534229,0,0,0,0,0,0,0,0,0.627460566539741,0,-0.191094962169344,0,0,0,0.00820090629234397,0,-0.303168855285233,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0303693836582195,0.0768636559730722,0,0.174805530131276,0.0705927258832749,0,0,0,0,0,0,0.124455566203189,0,0,0,0,0,0,0,0,0,-0.0452267374869302,-5.42101086242752e-20,0.0954564680450745,0,0,0,-0.0332004287261598,0,0.049786430310942,0.038185278643613,0,0,0,0,0,0,0,0,0.00630300922218936,0.0089427820913787,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128958695607174,0,0,0,0,0,0,0.0541129205313359,0,0,0,0.040362720305001,0,0,0,0,0,0.035916848279065,0.0454497200830068,-0.110585693016825,0,0,0,0,0.0165440850103365,0,0,0,0,0,0,0,0,0,0.00155960163126629,0,0,-0.10432492525886,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0477236123104464,0,0.0168309902816934,0.0420046036245838,0,0,0,0,0,0.0772802352109726,0,0,0,0.054691547156127,0,0,0,0,0,0,0,0,0,0,0,0,0.0243251215595943,0.102943497807662,0,0,0,0,0,0.0277535192289557,0,0,0,0,0,0,0,0,0,-0.00107106075663711,-0.000156980557319954,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0752200990854771,0,0,0,0.0832742206058174,0,0,0,0,0,0,-0.0695323137587657,0,-0.00272576757106661,0,0,0,0,0,0,0,0.0644249003666556,0,0,0,0,0,0,-0.168745022996696,0,0,0,-0.0185999830773579,0,0,0,0,0,0.262087260758719,-0.0496919247441436,0,0,0,0,0.0519831706016765,-0.014091669817376,0,0,0,-0.286960161079447,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0.183422115859328,0,0,0,0,0,0,0,0.309948926508276,0.216911232577471,0,0,0,0.180099998149965,0,0,0,0,-0.111751314037875,0,0,0,0.478763607374311,0,0.0396318716822199,0,0,-1.17745597577509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012955086321748,0,0,0,0.343015181060465,0,0
TED,0,0,0,0,0,0,0,0,-1.21464032594085,0,0.540080575825049,0,0,0,0,0,0,0,0,3.0143085882141,0,0,0,0,0,0,0,0,0,0,0,0,-2.45724992443957,0,-0.329215262252263,0.282962769415252,0,0,0,0.00624894603602329,0,0.344731959705065,0,0,0,0.0132656191503331,-0.257396213104199,0,0,0,-1.36528868881304,0.475051009384349,0,0,0,0,-6.24590684439137,0,0
RealEstate_excess,0,0,0,0,-0.00849048318443084,0,0,0.0276473627249062,-0.0140789185849218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309726826070637,0,-0.048028971438484,0,0.0414575338415741,-0.062286545436235,0,0,0,-0.0946092649059742,0,0,0.0230886081149645,0,0,0,0,0,-0.039978475724032,0,0,0,0,-0.0266841361021216,0,0,0,0,-0.00690733408409039,-0.0191119776182429,0,0.103261015744944,0,0,0,0
MKreturn,0,0,0,0,-0.00905262329155994,0,0,0.164069163209044,0,0,0,-0.00242292918058267,0,0,0,0,0,-0.159330402437243,0,0,0,0,0,-0.19843272911797,0,0,0,2.16840434497101e-19,0,0.0274044058125331,0,0,0,0,0,0,-0.0593053772307475,-0.0326065034624056,0,0,0,0,0,0,0.268516023980132,0,0.0364643468017206,0,0,0,0,0.00518396390030987,-0.0178400600037743,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.00537503584691504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120017034360033,0,0,0,0,0,0,0,0,-0.00632450025543214,0,0,0,0,0,0,0,0,0,-0.00140022343667592,0,0.00404182305649351,0.00839727302646894,0,-0.00185436189054969,0,0.0014549318201885,0.00446579607567635,-0.00625979690299875,0,0,0,-0.031620451829899,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.0564652244768734,0,0,0,0,0,0,0,0,0,0.0555744646902963,-0.0441143309912867,0,0,0,0,0,0,0,0,0,0,0,-0.0171993592414473,0,-0.0615728235322433,-0.0359691791016924,0,0,0,0,0,0,0,0,0.0481513267823,0.000396845967417128,0,0,0,0,0.063004000444805,-0.0094043084296799,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00307923743584892,0,-0.00308831752029078,0,0,0,0,0,0,0,0,0,-0.000894990419991048,0,0.00101404338521039,0,0,0,0,0,0,0,0,0,0,0.00102558421000358,-0.0010566994475114,0,0,0,0,0,0,0,0,0.00025147251599882,0.00127499350574343,0,0,0,0,0,0,0,-0.00349384666627311,0.00171733008080136,-0.00148093139727954,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099687246178363,-0.0106048472064737,0,0,0,0,0,0
