,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X600010.SH,X601991.SH,X601600.SH,X600795.SH,X600886.SH,X600362.SH,X600188.SH,X600111.SH,X600688.SH,X600027.SH,X600309.SH,X601992.SH,X601158.SH,X000792.SZ,X600157.SH,X600583.SH,X000898.SZ,X600352.SH,X000709.SZ,X600547.SH,X002353.SZ,X600489.SH,X000831.SZ,X000630.SZ,X600008.SH,X000539.SZ,X600660.SH,X002470.SZ,X600808.SH,X000825.SZ,X000027.SZ,X600549.SH,X000629.SZ,X600021.SH,X600307.SH,X600578.SH,X600315.SH,X601699.SH,X600098.SH,X000960.SZ,X000983.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0.215140282945612,0,0,0,0.0725076944003692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715929893777273,0.234453864744486,0.195507087573256,0,0,0,0,0,0,0,0,0,0,0,0,0.0942086717523232,0,0,0.193061140310221,0,0,-0.0199110853860441,0.0134444334837886,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.156279161589936,0,0,0,0.0278563180454076,0,0,0,0.0200125663708671,0.0537196908794259,0,0,0,0,0,0,0,0,0,0,0.0461497505660075,0,0,0,0,0,0,0,0,0.278495074973922,0,0.0570953437792477,0,0,0.0246283084199344,0,0,0.155508936636947,0,0,0,0.0550184146595253,0.0228191002524421,0,0,0,0,0,0
X600688.SH,0,0.486995638369934,0,0,0,0,0,0.00772548408755314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307358519868063,0.0349545866090351,0,0,0,0,0,0.0473972692053001,0,0,0,0,0.224990831784947,0,0,0,0,0,0,0,0,0,0.0124344210062826,0,0,0,0,0,0
X600027.SH,0,0,0,0.114775597499582,0,0,0,0,0.0301367637444442,0,0.326261533815971,0,0,0,0,0.0965252921557146,0,0,-0.0146667691534703,0.0820478100422824,0,0,0,0,0,0,0,0.0242417041394489,0,0.022789852367713,0,0,0,0,0,0,0,0,0.166796968164119,0,0.117704502245106,0,0,0,0,0.0280636357951954,0,0,0,0,0,-0.022857957158162,-0.154209349197663,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.123633948471294,0.160427709101402,0,0.139994219774884,0,0.0391874416597362,0,0,0,0,0,0,0.107620805609146,0,0.043447039637746,0,0,0,0,0,0,0.00243115456542452,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-3.46944695195361e-18,0,0,0.239648694462357,0,0.00962389573449191,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.0590782066290623,0,0,0,0,0,0,0,0,0,0,0,0,0.0735044290532782,0.108186164830398,0,0,0.0747865636608443,0,0,0,0,0,0,0,0,0,0,0,0,0.297519756611151,0,0,0.0147973301032122,0,0,0,0.00313351552535339,0,0.0040608283951332,0,0,0.0619367102072858,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,-0.14146229447443,0,0,0,0,0.120794777899886,0,0,0.0990133423075153,0,0,0.10220537312821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622493413806459,0,0,0,0,0,0,0,0,0.0189311214467656,-1.73472347597681e-18,0,0,0,-0.0507058094873839,0,0,0,0,0,0.0283786878566301,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0769287947807517,0,-0.0290156187279089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871740340480197,0,0,0,0,0,0,0,0,0,0,0,0,0.173878540812092,0,0,0.118368615142291,0.0788862215286581,0,0,0,0.0435880768481493,0,0,0,0,0.0323156374872373,0.00255329831976527,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0165399508431082,0,0,0,-0.0289080703252441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212848105835527,0,0,0,0.0179415809059542,0,0.0495281616583489,0,0,0,0,0,0,0,0,0,0.368304016607979,0,0,-0.0180156694049857,0.0117771742060099,0.0563656333327597,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.0668316019534897,0.0522653049071566,0.0260834796808633,0.114055444804817,0,0.148924897528713,0,0,0,0,0,0.146174540730097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012375696938535,0,0,0,0,0,0,0,0,0,0.063523733069441,0.0863944819589272,0,0.0638510862812671,0.0146536195234654,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0.0811556217355409,0,0,0,0.11862187618482,0,0,0.0508401571367351,0,0.100380083290836,0,0,0,0.0593890099999746,0,0,0,0,0,0,0,0,0,0,0,0.243229667030307,0,0,0,0,0,0,0.0932506710229043,0,0,0,0.123622081867556,0,0,0,0,0.0297462377185202,0,0,0,0,0,0,0,0,0,0.00518253016189215,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108952694599218,0,0,0.188022057156148,0.0125990909197367,0,0.237668792198636,0,0,0,0,0,0.119418452141763,0.285660908138043,0,0,0,0,0,0,0.0168773589768059,-0.106574015453689,0,0,0,0,-0.248437596760394,0,0,0,0,0,0,0,0,0,0.0153523724973498,-0.024697689997511,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159919744091728,0,0,0.459611878836607,0,0,0,0,0,0,0,0.0266542644151412,0,0,0,0.0166584712141922,0.141807868515496,0,0.0263364123230847,0,0,0,0.154361097587274,0,0,0.0141597593540623,0,0,0,0,0.0102396556061152,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0481575761210568,0,0,0,0,0,0.0448697250453166,0,0,-1.73472347597681e-18,0,0.095642193416611,0.011101372210611,0,0,0,0,0.065257323171008,0,0,0,0.603115917129407,0,0,0,0,0,0,0,0,0,0,0,0.0384953778885779,0,0,0,0,0,0,0,0,0,-0.0182157385039337,-0.00948240762433706,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,-0.130532803774573,0,0,0,0,0,0,0,0,-0.0445616489811085,0.115559784042854,0.0954924443923248,0,0,0,0.141070889190395,0,0,0,0.124058341635337,0.0799484948286702,0,0.161746343821559,0,0,0.135223397142852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400419104722398,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.0942371939124933,0,0,0.294835818820809,-0.169501477572828,0,0,0,0,0,0,0,0,0,0,0,0,0.254999520816437,0.0354845480472279,0,0,0,0,0,0,0,0,0,0,0,0,0.0277857841384528,0,0,0,0,0.116296804242168,0,0,0,0,0,0.02338304945246,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.0825416621819012,0,0,0,0,0,0,0.0663243580837203,0.271746170026702,0,0,0,0,0,0,0.105809225368918,0,0,0,0,0,0,0,0,0,0,0,-0.0401302662919616,0,0,0,0,0,0,0.107142667692844,0,0,0,0,0,0,0,0.049399505389395,0,0,-0.0122157034682908,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.592429449430212,0.308349825972692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170392767804165,0,-0.0144716518423376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622588789898868,0.0277368162339948,0,0,0,0,0,0
X600008.SH,0,0.0534934406179288,0,0,0.0617366973728195,0,0,0,0,0.0344909902947505,0,0,0,0.181408823687128,0,0,0,0,0.00937782640271208,0.376995509997154,0,0.140230815166654,0,0,0,0.0292808972328665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.043812637691403,-0.0162905405342734,0,0,0,0,0,0
X000539.SZ,0,0.00839652387706103,0,0,0.0382998680190144,0,0,0,0,0,0,0.112866911689843,0,0,0,0,0,0,0,0,0.183724031854222,0,0,0.0559018525999201,0,0,0,0,0,0,0,0,0,0.0369317072676533,0,0.147619671580435,0,0.216555417450881,0,0,0.111692362259394,0,0,0,0,0,0,0,0,0,0,-0.00308589764880779,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0873525426965528,0,0.0699533934674847,-0.13696634441962,0,0,0.10783150360701,0,0.125302188639051,0,0,0,0,0,0,0,0.141062383778443,0,0,0,0.0444668210986562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705937728468016,0.0537137217165381,0.0819838086395918,0,0,0,0,0,0.0125012935569456,0,0,0,0,0,0
X002470.SZ,-0.108562218849933,0,0,0,0,0,0.0178787257391536,0.0227056778030697,0.0988360646800124,0,0,-0.0536897644774652,0,0,0,0,0,0,0,0,0,0,0.022903373491385,0,0,0,0,0.445171216845789,0,0,0,0,-0.0334842741021689,0,0,0.00985034296927726,0,0,0,0,0.0255913121642949,0,0,0,0,0,0,0,0,0,0,-0.0117524920871697,0,-0.05101170533535,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.00246747272276445,0,0,0,0,0.0113521823851821,0,0,0,0,0,0,0.444608547925568,0,0,0,0,0,0,0.243311539599343,0,0,0,0,0,0,0,0.012242541157815,0,0,0,0,0,0,0.0445484146905692,0,0,0,0.00042755767764148,0,0,0,0,0,0
X000825.SZ,0,0,0,-0.0573681052742802,0,0,0,0.155361822271605,0,0,0,0,0,3.46944695195361e-18,0,0,-0.00290624329142699,0,0,0,0,0,0,0.2791530383593,0,0.469273585436967,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0216638788462681,0,0,0,0,0.0347525781166992,0,0,0,0,0,0
X000027.SZ,0.0413429478920433,0,0,0,0,0,0,0.0590236457669019,0,0,0,0,0,0.0905111153709791,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.0771362958937006,0,0,0,0,0.0564918129988786,0,0,0.197100245345819,0,0,0.126815155815357,0,0,0.195280952269569,0,0,0,0,0.0396677849428332,0.0293907911248055,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.0794307531995627,0.0861081069029734,0,0,0,0,0,0,0.215597320200889,0,0,0.0782073735722583,0,0,0,0,0,0,0,0.135584770823906,0,0.0550726240910862,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0169482273473994,0,0,0,0.0421606898194113,0,0,0,0,0,0.00935828551055775,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.081203209982514,0,0.0676983058315116,0,0.196254319453543,0.0473105726089218,0,0,0,0,0,0,0,0,0.00709889790543432,0,0,0,0,0.288459933124365,0,0,0,0,0,0,0,0,0,0,0.0443447403394637,0.03093009758082,0.0128453773936811,0,0,0,0.00659680721337737,0.07203357908423,0,0,0,0,0,0,0,0,0,0.0142133633987051,0,0,0,0,0,0
X600021.SH,0,0,0,0,-0.291906097114005,0,0,0,0.313538831760735,0,0,0.187079409163483,0,0,0,0,0,0,0,0,0.189195723188472,0,0,0,-0.128333889299547,0,0,0,0.424826939055391,-0.138673083749384,0,0.0631451634921186,0.112176091835727,0,0,0.115030723618223,0,0,0,0,0,0,0,0,0,-0.00747141251301041,0,0,0,0,0,0,0,0.0942885070926673,0,0.15109559476443,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421789481044948,0,0,0,0.0320897450369209,0,0,0,0,0,0.276266497182756,0,0.304602806504908,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.154147973605805,0,0,0,0,0,0,0,0,0.0367974194701514,0,0,0,0,0,0.0255696670660248,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076006763895831,0,0,0.257870830200471,0,0,0,-0.048927225705977,0,0.135214628372295,0,0,0,0.0110904221638056,0,0.245714041901691,0,0,0.0604234066612672,0,0,0,0,0,0,0.0924816833687631,0,0,0.029369623506931,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0.176903947418764,0,0.0412456805374237,0,0,0,0,0,0.0296227065409515,0.17699939789139,0,0,0,0.0450227163079133,0,0,0,0,0,0.064970416741479,0.106939056398315,0.0367008807552791,0,0,0,0,0,0,0.109415171111878,0,-0.0269975650776058,0,0,0,0,0,0,0,0,0,0,-0.0758477242655653,0,0,0,0.0547939807692132,0.0400356890767302,0,0,0,0,0,0
X601699.SH,0,0.120777387849974,0,0,0,0,0.184117308572803,0,0,0,0,0.0492327568980036,0,0.0222458755528502,0,0,0.0441269230746428,0,0,0,0,0,0.0237723986210743,0,0,0.00746450867610113,0,0,0,0,0,0.0542117306783992,0,0,0,0,0,0,0,0,0,0,0.0214612992222481,0,0,0,0,0.343069599288889,0,0,0,0.00891408534145165,0,0,0,0,0,0
X600098.SH,0,2.16840434497101e-19,0,0,0,0.0318215868580262,0,0.115087012660052,0,0,0,0,0,0,0,-0.00384192912563314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490804517835815,-0.0580793690862702,0.481328124450752,0.182309025665301,0.0130992043942309,0,-0.0165946066289903,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0265371898109261,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.160869709525474,0,0,0,0.0951884316625736,0,0,0,0,0,0,0,0,0,0,0,0.175372700553173,-0.00111525838496918,0,0,0,0,0.175199325081977,0,0,0,0,0,0,0,0,0,0,0.121692240889157,0,0,0,0.00878383851418343,0,-0.0981782780663585,0,0,0,0
X000983.SZ,0,0,0.151163869172917,0,0.0248021515194769,0,0.255427628314864,0,0,0.0109640612880471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000503502112120909,0,0,0,0,0,0,0,0,0,0,0,0.0409467026717369,0,0.0301975310708955,0,0,0.0181083347952495,0.0482436122326313,0,0,0.297903723946154,0,0,0,0,0,0,0.00369036290338462,0,0,0,0,0,0
X000060.SZ,0,0,0.0506958568685902,0,0,0,0.0282711972055709,0.0550878513141759,0,0,0,0,0,0.142389443424803,0,0,0,0.0243391023922891,0,0,0,0,0.0365652366620301,0.129970648612999,0,0,0,0,0,0,0,0.0385778378038404,0.0112395489903224,0,0,0.0369564796129691,0,0,0,0,0,0,0.0236829510323495,0,0,0,0,0,0,0,0,-0.000333702956340042,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0749222140332618,0,0.0307642771625119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186751889368019,0,0,0,-0.0366928258031961,0,0,0.0123735287594115,0,0,0,0,0,0,0,0,0,0,-0.033028689929923,0,-3.46944695195361e-18,0,0,0.0104059018121864,-0.0374631144790938,0,0,0,0,0.00863417562167392,0,0,0,0,0,0
Slope,-0.288644100226452,0,0,0,-0.233366374896937,0,0,0,-0.0579367700001787,0,-0.867877211490885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10143433579772,0,0.202012714197642,0,0,0,0,0,0,0,0,0.396244593642894,0,0.57731381886932,0,0,-0.219210200847681,0,0,0,-0.488216916041153,0,0
TED,0.835010285446907,0,0,0,-0.0716256675753909,0,0,0,0,0,0,-0.25187989510985,0,0,0,0,-1.7979513257236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.708355517487576,0,0,0,0,-0.239698519767217,0,0,0,0.0349541488115811,0,0,0,0,0,0,0,0,-2.18199124193621,-2.01745304067682,0,0,0,0,-3.77494580658138,0,0
RealEstate_excess,0,0,0,0,0,0,-0.077138844154695,0,0,0,0,-0.0936624794642059,0,0,0,0,-0.321033674908898,0,0,0,0,0.347313665134058,0,0,0,0,0,0,0,-0.0160255584122098,0,0,0,0,0,0.206716097181319,0,0,-0.0731560805261885,0,0,0.105564375086478,0,-0.141094465637708,0,0,0,0,0,0,0.104221851863886,0.0530657626713378,0,-0.073214023243568,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0151729977376757,0,0,0,0,0,0,0,0,0,0,0,-0.0535852425330499,0,0,0,0,0,0,-0.480333148386651,0,0,0,0,0,-0.164120802126353,0,0,-0.0299885798631498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00859681741579891,-0.223121029805727,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00327565964405069,0,0,0,0,0,0,0,0,0,0,0,0,-0.00150832404402828,0,0,0,0.00147508061606101,0,0,0,-0.00534384881295887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00795529147704587,0,0,0,-0.0742435498757868,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0152842863842028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195384581942781,0,0,0,0,0,0,0,0,0,0,0,-0.0624715092889219,0,0,0,-0.0282246701898967,0,0,0,0,0,0,0,0,0,0.0185887966234685,-0.0697191385927406,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00871070673581447,0,0,0,-5.5591798005389e-05,0,-0.00219894485623597,0,0,0,0,0,0,0,0,0,-0.00592572242096817,0,0,0,0,0,0,-0.00097354182868579,0,0.0047356985909955,0,0,0,0,0,0,0,0,0,-0.00930233122302869,0.00112596210852074,0,0,0,0.0968414110797271,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00321926539043386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69010765045772e-05,0.0016579746786733,0,0,0,0,0,0,0,0,0.00182295107831254,0,0,0,0,0,0,0,0,0,0.00105312184459472,0.00321942222746116,0,0,0,0,0,0
