,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600010.SH,X600362.SH,X600111.SH,X600188.SH,X600027.SH,X601992.SH,X600309.SH,X600583.SH,X600688.SH,X000898.SZ,X601158.SH,X000709.SZ,X000883.SZ,X000792.SZ,X000539.SZ,X600808.SH,X600489.SH,X000629.SZ,X000831.SZ,X600352.SH,X000630.SZ,X000027.SZ,X002353.SZ,X600578.SH,X000825.SZ,X600549.SH,X600547.SH,X601699.SH,X600863.SH,X600008.SH,X600307.SH,X000983.SZ,X600660.SH,X600315.SH,X600098.SH,X000937.SZ,X000959.SZ,X601168.SH,X600348.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.599277555937403,0.0287878195681794,0,0,0,0,0,0,0,0,0,0,0,0.0335209620558776,0,0.0886876585022461,0,0,0,0,0,0,0,0,0,-0.00166435551843548,0,0,0,-0.108557710457139,0.0295663932300973,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.00663745213460506,0.0176133103841681,0,0,0,0.0599330713905555,0,0,0,0,-0.0370141661034396,-0.00114299542294907,0.00955459797222832,0,0,0,0,0
X600028.SH,0.549065212682122,0,0,0,0,0,0,-9.66537923563377e-05,0,0,0,0,0,0,0,0,0,0,0,0.20749369421782,0,0,0,0,0,0,0,0,0,0,0,0.0849499961519225,-6.93889390390723e-18,0,0,-0.00477281735396125,0,0,0,0,0.0103794593636107,0,0,0,0,0,0,0,0,0,0,-0.0493867474377589,0,0,0,0,0,0,0
X601088.SH,0,0.0576830000477001,0,0,0,0,0,0,0,0,0,0,0.0517850025787329,0,0.271353652360534,0,0.13560895711567,0,0,0,0,0,0,0,0,0,0.0730945218530553,0,0,0,0,0,0,0,0.00807594798292313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452363633271349,-0.0166244688563159,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.165626855514974,0,0.0927650387768818,0,0,0.141745419370526,0,0,0,0.0857465514358947,0.135398509128521,0,0,0.048978475913691,0.0402732250833686,0,0,0,-0.14537316657716,0,0,0,0,0,0,0,0,0.121546056313715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-8.67361737988404e-19,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.0343152957457708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02637998780906,0,0,0,0,0,0,0.09698144369726,0,0,0,0,0,8.67361737988404e-19,0.0627751410082119,0.0154557802676038,0,0,-0.0249785956944618,0.00902433264788266,0.0463221772451696,0,-0.0616347947673178,0,0,0,0,0,0,0
X600019.SH,0,0,0,0.0617901378132173,0,0,0,0,0,0,0.0148403032099221,0,0,0,0.0977582193334405,0.138772844174061,0,0,0,0,0.409687692858548,0,0.0863169482791214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.059866047120774,0,0.0857595453174354,0,0,0,-0.00167723201640855,0,-0.000342311423467655,0,0,0,0,0
X601898.SH,0,0,0.0752392340576083,0,0,0,0,0.0536825211868172,0,0.219791971811328,0,0,0,0,0.0417144454720912,0.0245339078227216,0.0848164526906248,0,0,0,0,0,0,-0.0290737903551644,0,0,0,0,0,0.08132544931375,0,0,-0.0119533557127134,0,0,0,0,0,0.00661203017114982,0,0,0,0.289568823351666,0,0,0,0,0,0,0,0,-0.0176917276849515,-0.0313897561174297,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108329146210778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13403058415839,0,0,0,0,0,0.178990539172005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251697413366847,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.175438408491457,0,0,0,0,0.18041747715157,0,0.01608018751225,0,0,0,0,0.0508292409633166,-0.0178659832944633,0,0,0,0,0,0,0,0,0,0.121454141483685,0,0,0,0,0,0.0175698945439067,0,0,0,0.0141627544264157,0,-0.0050125953940336,0,0,0,0,0,0,-0.0110931248609125,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.058608367797014,0.186895738532128,0,0,0,0.0588996621604261,0.120392711625064,0,0.0411977534564718,0,0,0,0,0,0.145796490632447,0,0,0,0,0,0.0282571105849646,0,0,0,0,0,0,0,0.0222984107349185,0.00615512780782049,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.172923845456649,0,0,0.000813522209535614,-0.0063807979686658,0,0,0,0,0,0
X600886.SH,0,0,0.309025586932148,0.125811447657874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217718378578445,0,0,0,0,0,0,0.0718568560510906,0,0,0,0,0.152459685744662,0,0,-0.0519290153099768,0,0.0101686884005064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.204917574386666,0,0,0,0,0,-0.119646914296142,0,0,0,0,0.141834048969642,0,0,0,0,0.0595889045816223,0.0943045756559092,0.363712421126161,-0.188428938131953,0.257065497154294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00461585810435989,0.00458202658882077,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.203051037686174,0,0,0,0,0,0,0.0384517727728108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136446578825419,0,0,0,0,0,0,0.0693058268817921,0,0,0,0,0,0,0,0,0,0.0346927255290905,0,0,-0.021111718642535,-0.0290614063763385,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.0374444232368795,0,0,0,0,0.0767422528554397,0,0,0,0,0,0,0,0,0,0,0,0.0212708150134927,0,0,0,0,0.0343841151399886,0,0.0395416243168501,0.236245532600078,0,0.0898356472669386,0,0.00451555609821011,0,0,0,0.0421762104932048,8.67361737988404e-19,0,0,0,0,0,-0.0141705022828501,-0.010580464101925,0,0,0,0,0,0
X600188.SH,0.245043339160283,0,0,0,0,0,0.0944742215890534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767590340658713,0,0,0,0,0,0.24492735654079,0,0.16043168066957,0,0,0,0,0,0.119305001655535,0,0,0,0,-0.0537841770320209,-0.00936919157528041,0,0,0,0,0,0
X600027.SH,0,0,0,0.224605265971418,0,0,0,0.124128823039778,0.217621949644128,0.0856714317783435,0,0.0442784495762205,0,0,0,0,0,0,0,0,0,0.134301284159611,0,-0.00911166887484489,0,0,0,0,0,0,0.0604908535379752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744957629689099,0,0,0,0,0,-0.00731251548413358,-0.0191260160177428,0,0,0,0,0,0
X601992.SH,-0.216123308577193,0,0,0,0.106169332404677,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.269207174697514,0,0,0,0,0,0,0,0,-0.064767412404084,0,0.23413863013463,0,0,0,0,0,0,0,0,0.0806716992150184,0.0894478396412043,0,0.14525371513112,0.118382773074957,0,0,0,0,-0.033188994774834,-0.0464482451186649,0.0480330758441094,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0731150662009131,0,0,-0.0616239049316563,0,0,0.0719167943033385,0,0,0,0.225439756063042,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0797001806918558,0,-0.0117606578999991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00875507680126196,-0.0198990845182584,-0.041847723964179,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.144621645887323,0,0,0,0,0,0,0,0.0213913750831005,0,0,0,0,0,0.0390052706639099,0,0,0,0,0,0,0,0.0973104454913375,0.0081289121662246,0,0,0.118719158658935,0,0.0659123442638956,0,0.0924662930124056,0,0,0,0.0238147981472604,0,0,0,0,0,-0.0101007433841085,0,0,0,0,0,0
X600688.SH,0,0.18981205440927,0,0,-0.0691389891783581,0,0,0,0,0,0,-0.0448610986734273,0,0,0.264411854289711,0,0,0,0,0,0,0.0209999896232846,0,0,0,0,0,0,0,0,0,0,0.113274971124363,0,0,0.150392795541908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220025486226383,0.0117395762902306,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.122609932150959,0,0,0,0.149430034576842,0,0.167706822428499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121187862993431,0,0,0,0,0,0,0,0,0.0642541905774499,0,0,0,0,0,0.0583333868466069,0,0,0,0,0,0.153712401982287,0,0,0,0.0288403383032567,0.00503937143390385,0,0,0,0,0,0
X601158.SH,0,0,0,0,-0.0826069796841127,0,0,0,0,0.0204453790545638,0,1.0842021724855e-19,0,0,0.086625558329456,0.159373925752536,0,0.200623185771758,0,0.0383956298646567,0,0,0,0,0,0,0,0,0,0,0,0.0213456532811756,0,0.120836936804243,0,0.0178927749212473,0.0659292253824022,0,0,0,0,0.0215643164637527,0,0,0,0,0,0.0466437380673048,0,0,0,-0.00573373914370259,-0.0199641423900566,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.230802284766318,0,0,0,0,0,0,0,0,0.117949014891332,0,0.0640464879441736,0,0,0,0.295756578739859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803649728266476,0,0,0,0,0,0.02623936993559,0,0,0,0,-0.010270769303358,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.251343114796381,0,0,0.152841643326193,0,0,0,0,0,-0.080267086296119,0.0358530769355461,0,0,0,0,-0.0480191806114503,0,0.0870001756248993,0,0,0,0.0222111989399623,0,0.0273317402638478,0.200134294178656,0,0,0.124106165187634,0,0.13664357837479,0,0,0,0,0.126344766029903,0,-0.227867531792357,0,0,0,0,0.0107474852084366,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,-0.0702802742581315,0,0,0,0,0.00206762931476943,0,0,0,0,0,0,0,0,0,0,0,-0.00735217871214548,0,0.0378051427293366,0.0584563326223484,0,0,0,0,0,0.0689723395521904,0,0,0.0573664260681233,0,-0.0184773882219062,0,0,0,0.0511811452906217,0,0,0,0,0,-4.33680868994202e-19,0.236718366119113,0,0,0,-0.0315866838376178,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0.0734414276904216,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0320877032996906,0,0,0,0,0,0,0,0,0,0,0,0.115589119117827,0,0.138716445625016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0594404682622114,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119341098180051,0,0,0,0,0,0,0,0,0,0.0784781513168363,0,0.392716748629725,0.289877551601546,0,0,0,0,0,0.310999312110554,0,0,-0.0615054044291131,-0.152682144610953,0,0,0,0,0,0.0682647326288197,-0.0166420023460906,0,0,0,0,0,0
