,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X600547.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X600362.SH,X600795.SH,X600188.SH,X002466.SZ,X600027.SH,X601992.SH,X000898.SZ,X600516.SH,X600111.SH,X002460.SZ,X600176.SH,X000709.SZ,X600352.SH,X000786.SZ,X600299.SH,X600219.SH,X600801.SH,X600808.SH,X000629.SZ,X000825.SZ,X601158.SH,X600489.SH,X002271.SZ,X600157.SH,X000630.SZ,X000553.SZ,X002110.SZ,X000883.SZ,X600339.SH,X002470.SZ,X600583.SH,X600985.SH,X300072.SZ,X000027.SZ,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,-0.0221970351119539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020777631785418,0,0,0,0,0,0,0,1.00824049257697,0,0.012988672144042,0,0,0,0,0,-0.0943573668593354,0,0,0.0030717062747597,-0.0335730747801692,0,0,-0.01474651765777,0.0271355673872302,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.217899800385881,0.0472365390683697,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0019070042092548,0,0,0,0,0,0,0,0,0,0.0268839055922185,0,0,0,0,0.0370316770704004,0,0,0.0854432414787056,0.110959295380507,0,0,0,0,-0.0117429643383885,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0598887153865169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125691989517786,0,0,0.0460334080806452,0,0.0675293782077433,0,0,0,0.0679328921834301,0,0,0,0,0,0.250397518311947,-0.0212538904727036,0,0,0,0,0.0485202778597972,0,0,0,0,0,0,0,0.00262594042704221,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.00439334132448917,0,0,0,0,0,0,0,0,0,0.107581642183711,0,0,0,0,0,0,0,0,0,0,0.0360063558667976,0,0.0285068958310992,0,0,0,0,0,0,0,0,0,0.000110694587210931,0,0,0,0.0915880721670707,0,0,0.0331744640462195,0.0959114278712377,0,0,0,0,-0.0170979825200897,0.0428602474810333,0,0,0,0,0,0
X600886.SH,0,0,0.0662668881742207,0,0,-0.0194952782823422,0,0,0,0,0,0,0,0,0,0,0.185074903854702,0,0,0.0148909545820585,0,0,0,0,0,0,0,0.24226679963194,0,0,0,0,0,0,0,0,0,-0.0408472307523695,0,0,0,0,0,0,0.026274735690098,0,0.017314982425878,0,0,0,0.0484965582142988,0.0449236910268961,-0.033763750402082,0,-0.0512386237597476,0,-0.215333820302306,0,0
X600362.SH,0,0,0,0,0,0,0,0.15747280315317,0.103008761844036,0,0,0,0,0,0,0,0,0,0.0195115015663895,0,0,0,0,0.170451903369151,0.00360406407651539,0,0,0,0,0,0,0,0,0.0478938598047113,0,0,0,0,0.0339288475619384,0,0,0,0.0461716995956496,0.187773290994108,0,0,0.0299596056170625,0,0,0,0,-0.0172698955179538,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.223799438170612,0.211227420767234,0,0,0,0,0,0,0.158098766195732,0,0,0,0,0,0,0,0,0,0.00628287905053289,0,0,0,0,0,0,0,0,0,0,0,0,0.0244846597644713,0.0190973501953328,0,0,0,0,0,0,0.250158965423657,0,0,0,0,0,0.00165409525575765,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.146911666456985,0,0.0550242715118317,0,0,0,0,0,0,0,0,0,0,0,0,0.0194380654074146,0,0,0.349077796315393,0.0194350050325817,0,0,0,0.0591923159074677,0,0,0,0,0,0,0,0,0.00849680438570795,0.0288753504785599,0,0,0.00312247075213138,0,0,0,0,0.0110885912534733,0.00835454069708956,0,0,0,0,-0.0248186715946479,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0929245340600394,-0.0691129846521934,0,0,0,0,0,0,0,0,0,0,0,0.670674392123262,0,0,0,0.180040148773331,0,0,0,0,0,0,0,0,0.0492898307076053,0.0578910767968661,0.039345491107601,0,0,0,0,0,0,0,0,0,0,-0.00733727340747567,0.0116424875652972,0.0411164116476711,0,0,0,0,-0.0738702369691149,0
X600027.SH,0,0,0,0,0,-0.252965802789913,0.50449982726828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11300974631261,0,0,0.139591557193811,0,0.0663306397256579,0,0,0,0,0,0,0.00106010786698358,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131846575297689,-0.0255376222488614,0,0,0,0.189187658725093,0,0
X601992.SH,0,0,0,0.213838671034193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274644464328317,0,0,0,0.310377588181827,0.0648596199339964,0,0,0,0,0,0,0,0,0.0578439994480307,-0.0201289593564802,0,0.132244619942253,0,0,0.00794047536505985,0,0,0,0,0.109199295651918,0.0486751531948984,0,0.0159184728653363,-0.0342333573327885,0,0,0,0.15003633660678,0,0
X000898.SZ,0,0,0,0,0.128922261186434,0,0,-3.46944695195361e-18,0.0819464305398834,0,0,0,0,0,0,0,0,0.133563510547293,0.0700310483961925,0,0.0512564342282681,0,0,0.0793994671770226,0,0.148521789576942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330062142279979,0,0,0,0,0,0,0,0,0,0.00712451428665314,-0.00396006304151746,0,0,0,0,0,0
X600516.SH,0,0,0,0.0765436064888472,0,0.0731770363011979,0,0,0,0,0,0,0,0,0,0.0290763024563115,0,0,0,0,0,0,0,0.069421228378059,0.224798326958674,0,0,0,1.73472347597681e-18,0,0,0,0,-0.01144049826658,0,0,0,0,0.0401776787626773,0,0,0.0931438934574855,0,0.00995860805590446,0,0,0,0.203512314234272,0,0,0,0.00233745847440653,0.0383113161365116,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0900570326806688,0,0,0,0,0,0,0,0.236329538109186,0,0,0,0,0,0,0.207900836813991,0,0.162980954202526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442411058770865,0,0,0,0.234943408052447,0,0,0,0.00575862444607363,0,0,0,-0.00464042500829836,0,0
X002460.SZ,0,0,0,0,-0.0451490926550589,0,0,0,0,0,0,0,0,0,0,0,0.0993610436748058,0,0.694562651292893,0,0.118890918677226,0,0.0956928007079834,0,0,0,0,0,0,0,0,0,0,0.0515046559113108,0,0,0.339664411834667,0,0.0177737458205959,0,0,0,0,0,0.0593276570675405,0,0,0.102346924469239,0,0.0500198046581207,0,-0.0348623462079504,0.0285364268267063,0,0,0,0.0753112789158296,0,0
X600176.SH,0,0,0,0,0,0.0759832573270891,0,0,0,0,0,0,0,0,0,0,0,0.16318864752812,0.00673482312783341,0,0,0,0,0,0,0,0,0,0.168255056373434,0.107864997397669,0,0,0,0,0,0,0,0,0.000216079742404651,0,0,0.0937098306084788,0,0.0687562976863526,0,0,0,0.00854511261248084,0,0,0,0,0.0248566599539897,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031551069383591,0.201100816579602,0.0463812739249975,0,0,0,0,0,0,0,0,0.170051663379013,0,0,0,0,0.0734791053351301,0,0,0,0,0.10457664480257,0,0,0,8.67361737988404e-19,0,0,0,-0.0286779461201009,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.00354360929912744,0,0,0,0,0,0,0.207259955249555,0,0,0,0,0,0,0.0515642024872757,0.0538907986372135,0,0.124633029175881,0,0,0,0,0,0,0,0,0,0,-0.0159055349492973,0,0,0,0.149704501035263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531802813192803,-0.119591726970837,0,0,0,0,0,0
X000786.SZ,0,0.0887120055990832,0,0.265591791029683,0,0,0,0,0,0,-0.0882267295660032,0,0,0,0,0,0,0,0,0,0,0,0,-0.0295878577054565,0,0.320925151970286,0,0,0,0,0,0,0,0,0,0,0,0.212802170858094,0,0,0.0997439682614268,0,0,0,0,0,0,0.0158678393373469,-0.0302532987903999,0,0,-0.00628561185359942,0.0179134343171945,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.256221107432305,0.137436673739615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142452942828391,0,0,0.0192233658556424,0,0,0,0,0,0,0,0,0,0.0155497943190719,0.0534320158298907,0.124427886712306,0,0,0,0,0,-0.071644507579189,0,0.0591096344240028,0,0,-0.0138545236901423,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0787333419767434,0.165253296915829,0,0,0,0,0,0,0.193678033624053,0,0,0.0437798467071664,0,0,0,0,0.0760133120896697,0,0,0,0,0,0,0,0,0,0.0362960882443325,0,0,0,0,0.0226987560361416,0,0,0,0,0,0,0,0.0944045215007308,0,0.0264366905729802,0,0,-0.0223283188961028,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.290937461256359,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233931060319937,0,0,0.05081892346598,0,0,0,0,0.0364765485458675,0,0,0,0,0,-0.0268542315915233,0,0,0,0.214334876505474,0,0,0,0,0,0.0483656052472839,0.0421036672043273,0,0,0,0,0,0,0,-0.0172537060466206,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0.06425835220637,0,0,0,0,0,0,0,0,0,0.0989782792074203,0,0,0,0,0.128009374745451,0,0.0453110959031538,0,0.0317138770580466,0,0.101017362803848,0,0,0,0,0,0,0,0,0,0,0,0.0422963411184772,0,0,0.124954943999956,0,0,0,0,0,0,0,0,0,-0.00119454957953386,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756209156816429,0,0.0898386773784599,0,0,0,0,0,0,0,0,0,0,0,0.289607952474445,0,0.0246443502420323,0,0,0,0,0,0,0,0.281806932929961,0.0897732033335711,0.0430448738040006,0.0124733831547047,0,0,0.0340840030230181,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0.091743239300943,0,0.227452310155794,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0298331812600447,0,0,0,0,0,0,0,0,0,0,0,0,0.158324463786492,0,0,0,0,0,0,0.0464060751630724,0.0248548228286476,0,0,0.107717023649113,0,0,0,0,0.0365748975858588,0.0405517014586841,0,0,0,0.00330022424670633,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0836872802175031,0,0.0694328210882974,0.0299247230113782,0,0,0,0,0,0,0,0,0,0,0,0.0733645401417278,0,0,0.0485226861202068,0,0,0,0,0,0.053508455118168,0,0,0,0.0662220335389689,0,0,0,0,0.0120225465334729,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.019673351792876,0,0,-0.00738195765475206,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.0417023827742712,0,0,0,0.552041772102145,0,0,0,0,0,0.00221399288110916,0,0,0,0,0,0,0,0.130912848945931,0,0,0,0,0,0,-0.0647028808697761,0,0.158777527480735,0,0,0,0,0,0,0,0,0.0245839644463236,0,0.108017509952543,0,0,0.137180927748126,0,0,0,-0.00868109382698067,-0.0104811559900163,0,0,0,0,0,0
X002271.SZ,0,0.237681048968894,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.223642344651953,0,0,0,0,0.124112324103406,0,0,0,0,0,0,-0.0134773204164603,0,0,0.185112987057429,0.247945614575774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102734577188305,0,0.0317993967401931,0.0587831016674371,0,0.0464951070811022,0,0.0166094809705702,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176028680786193,0,0,0,0.065374594796421,0,0,0,0,0,0,0,0,0,0.416543540742174,0,0,0,-0.436190676849672,0,0.618998114088522,0,0.287072719205104,0,0,0,0,0.062891278429457,0.20121667991856,0,0,0,-0.00675447146444445,0,0,0,0,0.449232262070368,0,0
X000630.SZ,0,0,0,0,0,0,0,0.250706254081978,0,0,0,0,0,0,0,0,0,0,0,0.00152975105574044,0,0,0,0,-0.0866716304202299,0.0510624829534822,0,0,0,0.0458009021943858,0.28609925221748,-0.040279760767769,0,0,0,0,0,0,0.034483778188565,0,0,0,0,0,0,0,0,0.0647096308621175,0,0,0,0,0,0,0,0,-0.134988230582783,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0.0912563170684437,0,0,0,0,0,0,0.0913188293206355,0,0,0,0,0,0,0.00502274643914116,0.093271905038282,0.0212723189167811,0,0,0,0.0951957360359788,0.0388552644083265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246335623319145,0,0,0,0,0,0,0,-0.0046479658549448,-0.00879704313459773,0,0,0,0,0,0
X002110.SZ,0,0,0,0.0337421635909129,0.13964166531324,0.1764321718988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608731075173838,0,0.0283079348531293,0,0,0.232832388756072,0,0,0,0,0,0,0.217370574281444,0,0,0,0,0,0.0739122209566596,0,0,0,0,0,0,0,0,0.0238351187544397,0,0,0,0.0117177700789705,0.0191456165769542,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235511176219239,0,0.146341605251287,0.0970678266578911,0,0,0,0,0,0,0,0,0,0,0,0.0871342626016888,0,0.0960693699062797,0,0.141051447678054,0,0,0,0,0.0135260200357905,0.0670133311660695,0,0,0,0,0,0.0148068755468174,0,0,0,0.0828241010161743,0,-0.0152071840378205,0,0.0113050002496544,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112814525948819,0,0,0,0,0,0,0,0,0,0,0,0.15340716516014,0,0,0,0,0,0,0.135395684290107,0.0376849836719436,0,0,0,0,0,0,0.268815018338274,0.0329634848064802,0.0594623765743192,0,0,0,-0.0281838321243469,0.0102959507751988,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.262877385764598,0,0,0,0,-0.00868870433369595,0,0,0,0.24373670951909,0,0,0,0,0,-0.0628218585680168,0,0,0,0,0,0,0,0.0854895270093585,0,0,0,0,0,0,0,0,0,0,0,0.0495158924003717,-0.0660239315379461,-0.0355521237358618,-0.0269054536828034,-0.288511404346623,0,0,0.162185386644716,0,0
X600583.SH,0,0,0,0,0,0.0657037987250419,-0.0316840855740576,0,0,0,0,0,0,0,0,0,0.0475657395955704,0,0,0,0.065261786816357,0,0,0,-1.73472347597681e-18,0.143658460796055,0,0,0,0,0,0,0,0.0813959591395296,0,0,0,0,-0.0186199627963517,0,0,0.055220450358456,0,0.297767845450577,0,0,0,0,0,0,0.0637537826266124,-0.0340381613860562,0.0525960082648197,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0.291251321266908,0.152161600990085,0,0.182225003071608,0,0,0,0,0,0,0,0,0,0,0.0713585892598033,0.115039315602452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064684231749367,0,0,0,0,0,0,0,0,0.0607499872918664,0,0,0,0,-0.00430164612737542,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0.226482840347487,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.20574898106826,0,0,-0.156397888127179,0,0,0.25493087312426,-0.0377040206808459,0,0,0,0,0.0125790333521868,0,0,0,0,0,0,0,0.001509413546719,0,0,0,0,0,0,0,-0.021003809202227,0,0,0,0,0,0
X000027.SZ,0,0.0716709381196405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216651216445498,0,0,0,0,0,0,0.460480807227553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597378057624766,0.0405445739054626,0,-0.105336848635724,0,0,0,0,0.202836624793782,0,0,0,0,0,-0.0102469580212632,0,0,0,-0.0665086292756546,0,0
X000408.SZ,0,0,0,0,0,0,0,0.0962197892762115,0,0,0,0,0,0,-0.0647168575423965,0,0,0,0,0,0.00867093568513055,0,0.00476893883948667,0,0,0,0,0.0574734144631863,0,0,0,0,0,0,0,0,0.0366496280918578,0,0,0,0,0.149155768452843,0,0,0.0595153555453076,0,0,0.101279155859524,0,0,0,-0.010013022342926,0.0423615688378634,0,0,0,0.00383897638466152,0,0
Change_TY3M,0,0.239351054795354,0,0,0,0,0,0,0,0,-0.395636690423704,0,0,0,0,0,0,0,0,0,0.0609155620719043,0,0.0712313109698264,0,0.118171376419636,0,0,0,-0.0392402181816641,0,0,0,0,0,0,0,0,-0.285967750533799,-0.0386012673252436,0,0,0,0,0.0530030375057273,0,0,0,-0.307858037856249,0.0721976990305527,0,0,0.0291629528191545,-0.164659571150359,0,0.187224538248584,0,0,0,0
Slope,0,0.692713471958721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0528495181678088,0,0,-0.565089065984157,0,0,0,0,0,0,0,0,0,0,-0.0892195331172026,0,0,-0.103105433615617,0,-0.17851445043308,0,0,0,0,0,0,0,0,1.63327284699638,0,0,1.28569537172273,0,0.928098549755471,0,0,0,2.59469741027096,-3.91186976415707,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509213051942753,0.273952303067351,0,0,0,0,-0.395296086626505,-0.246456088654441,0,0,0,0,0,0,0,0,0.0917655049481924,0,0,0,0,0,0,0,0,-0.107368021980693,-0.527317095060063,0,-0.723046557544195,0.529042999374202,0,0,0,0,-0.825936778218931,0,0
RealEstate_excess,0,0,0,0,0,0,-0.135688526320581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309855424098253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00513899069699857,0,0,0,0,0.0422426737737442,-0.0162637539219123,0,0,-0.12088783151495,0,0,0.019387745457457,-0.00454092530016043,0.00295851370415851,0,0,0,0.099774256597913,0,0
MKreturn,0,-0.0507767469222494,0,0,0,0,0.0372478790965077,0,0,0,0,0,0,0,0,0,0,0,0,0.184228185166637,-0.0728790858520991,0,0,0,0.00448135758558135,0,0,0,0,-0.347010816088915,0,0,0,0,0,0,0,0,0.0431313881738008,0.0319922739476886,0,0,0,0,-0.0340135885860576,0,0,-0.0638444006796099,0.175736944709452,0,0,-0.000656179287633431,0,0,0,0,0,-0.0585187696431625,0
MKvol,0,0,0,0,0,-1.0842021724855e-19,-0.00161373989791527,0,0,0,0,0,0,0,0,0,0,0,-0.000591882202173288,0,0,0,0,0,-7.04747106397241e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00548639043443741,0.000911751216343885,0,-0.00086390976152153,-0.000733946422067018,0,0,0,0.00377831573901507,-0.0059346374711965,0,0,0,0.00492797558933072,0.121879254821792,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093086613701172,0,0,0,-0.129825114367119,0,0,0,0,0,0,0,0,0,0.146640286620357,0,0,0,0,0,0.104588293311418,0,-0.0701510747138173,-0.0574772354768508,0,0,0,0.0921591135221741,-0.171705240285656,0,0,0,0,-1.12294581164763,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153246670098744,0.00745393950007257,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.0025255117611122,-0.0111602772105228,0,0,0,0,0,0,0,0,0,0,0,0.00135122725969539,0,0.0023367536106617,0,0,0,0,0,0,0,0.00181233194407233,0,0,0,0,0,0,0,0,0,-0.00422088276984724,0,-0.00827705998541307,0,0,0,0,0,0,0.00246887244259147,0,0,-0.00846709398388662,0.00369536629904238,0,0,0,0,0.0451506042419043,0,0
