,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X000792.SZ,X002466.SZ,X600886.SH,X002460.SZ,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600795.SH,X600426.SH,X000877.SZ,X002271.SZ,X600362.SH,X601699.SH,X000983.SZ,X600803.SH,X600027.SH,X600489.SH,X601991.SH,X600176.SH,X000807.SZ,X000786.SZ,X600160.SH,X000932.SZ,X000630.SZ,X600985.SH,X000408.SZ,X600219.SH,X000933.SZ,X000629.SZ,X300037.SZ,X600688.SH,X600612.SH,X000723.SZ,X600096.SH,X600157.SH,X002128.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.637027858540924,0.131179281648766,0,0,-0.0284164470565245,-0.0891375249923919,0,0,0,0,0,0,0,0,0.192776632458676,0,0,0,0,0,0,0,-0.205384352942423,0,0,0,0,0,0,0,0,0,-0.00581465855854014,0,0,0,0,0,0,0,0,0,0,0.0144705991427923,0,0,0,0,0,0,0,0.0236500758466134,0,0,0,0,0,0
X600028.SH,0.468959117967152,0,0,0,0,0.000219508293809261,0,0,0,0,0,0,0,-0.0678993996596302,0,0,0,0,0,0,0,0,0,0,0,0,0.0401352184676337,0.0635766864023168,0,0.0615452454622331,0,0,0,0.103060864020804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00271213912591308,0,0,0,0,0,0,0
X601088.SH,0.00645933049180882,0.0860857926465936,0,0,0.0804625106924702,0,0,0,0.175291674917527,0,0,0,0,0,0.0616903268231714,0,0,0,0,0,0,0,0,0,0,0.0897733939158139,0,0,0,0,0,0.0640438261430773,0.132608041727771,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670083243459577,0,0.0150594966177516,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.0448521321102188,0,0,0,0,0,0.157934878903997,0,0,0,0,0,0.063503574196766,0,0,0,0,0,0,0.0345953605770199,0,0,0,0.0233280414871424,0.0100415507549493,0,0,0,0,0,0,0.0589890117941763,0,0,0,0,0,0,0,0,0,0,0.136301743610184,0,0,0,0,0.0258141425528832,0,0,0,0,-0.191446260208285,0,0
X600188.SH,0,0,0,0,0,0.0322885833630016,0,0,0.11329075535745,0,0,0,0,0,0,0,0,0,0,0,0,0.115297106213498,0,0,0,0.0634112879621015,0.492624970300442,0.0261950266095528,0,0,0,0,0,0,0,0,0,0.000197107534390911,0,0,0.120311940420603,0,-0.0791065962205151,0,-0.0513243199704051,0,0,0,0,0,0,0,-0.0142053243836732,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.211024192916783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213100866482783,0,0,0,0,0,0,0,0,0,0,0.16450226956802,0,0.084373639630692,0,0,0.554800213822277,0,0,0,-0.284846349211542,0,0,0,0,0,0,0,0,0.00628840366108655,0.016451046199185,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0834150914302753,0,0,0,0,0.0246947756014943,0,0,0,0,-0.0521762547680044,0,0,0,0,0,0,0.170462273840634,0.325622896494093,0,0,0,0,-0.209766051151097,0,0,0,0.12306386081518,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0329891462493516,0,0,0,0,0,0,0,0,-0.0311585239305216,0.0429363788204088,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0627911074822846,0,0,0,0,0,0,0,0,0,0.221251087425179,0,0,0,0,0,0,-0.12290148893626,-0.129105060851736,0,0,0,0,0,0.636421748744966,0,0,0.0546154475756258,0,0,0.0574222144295484,0,0,0,0,0,0,0,0.124372136007972,0,0,0,0,-0.0841474416728418,0,0,0,-0.0114700347205413,-0.00944958497034839,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.119607528311825,0,0,0,0,0,0,0,0,0.0803561589504628,0,0,0,0,0,0,0,0,0.0262226331133195,0,0,0.316292578829342,0.0493865008617788,0.157866284951346,0,0.038912012135731,0,0,0,0,0,0,0,0.073288650516929,0.106754487876793,0,0,0,-0.136298369618515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0235148775335466,0,0,0,0,0,-0.231086121470958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121677685424238,0,0.392545581413239,0,0,-6.93889390390723e-18,0.0579578559838564,-0.00856954504963645,0,0,0,0,0,0.0513399214084249,0,0,0,-0.0416379824006561,0,0,0,0.23531531213316,0.131128804485936,0,0.00482213489858621,-0.0204029055906135,0,0,0,0,0,0
