,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X002271.SZ,X000708.SZ,X601898.SH,X000301.SZ,X002466.SZ,X601600.SH,X600547.SH,X600362.SH,X600188.SH,X600111.SH,X000786.SZ,X600010.SH,X600426.SH,X600886.SH,X600011.SH,X600176.SH,X601991.SH,X600803.SH,X000027.SZ,X600795.SH,X002353.SZ,X600352.SH,X600219.SH,X600489.SH,X000825.SZ,X002080.SZ,X000408.SZ,X000898.SZ,X600688.SH,X601699.SH,X000932.SZ,X600801.SH,X300037.SZ,X000807.SZ,X600399.SH,X600315.SH,X600157.SH,X000983.SZ,X002409.SZ,X000959.SZ,X000830.SZ,X600027.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0130051973824175,0,0,0,0.155020169088944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508357715329172,0,0,0,0,0,0,0,0,0,0,-0.00237057070584174,0,0,0,0,0,0,0,0,0,0,0,0,0.00243064593966497,0,0
X600028.SH,0,0,0.119872534653243,0,0,0,0.151285739853562,0,0,0.0191596509611252,0,0,0,0,0,0,0,0,0,0,0.0121904878872653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309135661813142,0,0,0,0.106045326088143,0,0,0,0,0,0.00350679390132497,0.0567003527726532,0,0,0,0,0,0
X601088.SH,0,0.214574473511034,0,0,0,0.0251140010328576,0,0,0,-4.33680868994202e-19,0,0,0.0148610871695531,0,0,0,0.0799216487091516,0.0203236961844162,0,0,0.013010646618698,0,0,0.0707707428986573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321641135003959,0,0,0,-0.0254685358294149,-0.075173130010509,0,0.100091211781415,0,0.0283271060651125,0,0,0,0,0,0,0,0,-0.0038706106715556,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.106320011491524,0,0.068390155765093,0,0,0,0,0,0,0.0970873114624247,-4.33680868994202e-19,0,0.341859477572157,0,0,0.110798354939866,0,-0.0294101681652876,-0.0236624707437086,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0580133898242869,0.0175148610666689,0,0.0891587516237237,0,0,0.0392343447120934,0,0.0948524134086301,0,0,-0.00686493289113104,-0.0221797256372238,0,0,0,-0.0223170009946923,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430144268002456,0,0,0,0,0,0,0,0,0,0,0.0228395151442584,-0.0798697109094477,0,-0.000686660041913122,0.0171062095317258,0.313952366424764,0,0,0,0,0,0,-0.0928962166398809,0,0.0459360653139039,0,0,-0.0370303438808749,0.057979832662005,0,0,0,-0.00534151169118492,0,0
X002460.SZ,0,0,0,0,0,0,0,0.196081769791961,0,0,0,0.0860297438295057,0.429348398681652,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,9.72702117715829e-06,0,0,0,0,0,0,0,0,0,0,0,0.0704087089399325,0,0.126037875423378,0.179021469758663,0,0,0,0,0,0,0.0613007245309757,0,0,0,0,0,0,0,-0.0185667660150838,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.125669364775621,0,0,0,0,0,0,0,0,0,0,0.0440503168436355,0,0,0,0,0,0,0,0,0.295530616959013,0,0,0.141686823344722,0,0,0.102517600139294,0,0,0,0,0,0,0,-0.0180219241838897,0.0788609058529853,4.33680868994202e-19,0,0,-0.0219242434089375,0,0,0,0,5.42101086242752e-20,0,0
X600660.SH,0,0,0,0,0,0.0284109511478373,0,0,0,0,-0.0495220463972577,0,0.203182031257865,0,0,0.183336239138524,0,0,0,0,-0.0730560797453932,0,0,0,0,0,0,0,0,0,0,0,-0.0186055982015365,0,0,0,0,0,0,0,0.286516866760517,0.000677959446098365,0,0,0,0,0.138157846669405,-0.0632276067703719,0,0,0,-0.0661931757223599,0,0,0,0,-0.0646283985142021,0,0
X002271.SZ,0,0,0,0.176766670847471,0,0,0,0,0,0,-0.160979976369275,0,0,0,0.0197119839989033,0,-0.00999957906496058,0,0,0,0,0,0,0.0110883745575393,0,0,0,0,0,0,0,0,0.118091186289205,0,0.109648361757887,0,0,0,-0.0561209227827901,0,0,0.0517807643118048,0,0,0,0,-0.0255576056851184,0,0,0,0,-4.33680868994202e-19,-0.00950490821322501,0,0,0,0.0303249409871622,0,0
X000708.SZ,0,0,0,0.0187559115950974,0,0,0,0.0631809237554155,0,0,0,0,0.00463965590700949,0.0628098822872271,0,0,0,0,0,0,0,0,0,0,0,0,-0.0444995229567321,0,0,0,0,0,0,0,0,0.159506604446007,0,0,0.121848612515655,0,0,0,0,0.0951037349033236,0,0,0,0,0,0,0,-0.0647392821434962,0,0,0,0,-0.0450796789874021,0,0
X601898.SH,0,0,0,0,0,0,0,-0.149576564037481,0,0,0,0,0,0,0,0,0.391796973038726,0,0,0,0,0,0,0.0263255885615993,0,0,-0.0172113406480985,0,0.306574203411732,0,0.274596248900767,0,0,0,0,0,0,0,0,0,0,0,0,0.0718950478564616,0.174043332229632,0.192701098688981,0,0,0,0,0,0,-0.0266259998701974,0,0,0,0.0561569723852326,0,0
X000301.SZ,-0.0664208987139655,0,0,0,0,0.115043468766404,0,0.0201330701725408,0,0,0,0,0.0616341010307452,0,0,0,0,0,0,0,0.199578846288867,0.269872660164221,0,0.300562928859965,0,0,0,0,-0.064688435571103,0,0,0,0,0,0,0,0,0.0967782730488163,0,0,0,0,0,0,0,0,0,0,0,0.108652254819176,0,0.0787260167788971,1.73472347597681e-18,0,0,0,-0.00678588599860547,0,0
X002466.SZ,0,0,0,0,0,0.679403432553627,0,0,0,0,0,0.193623594567412,0,0,0,0,-0.0850440656281676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114758424642548,0.353017576372881,0.052130447855377,0.0528110097799054,0,0,0,0,0,0,-0.161432202906311,0,0,0,0,0.0295245531436049,0,0
X601600.SH,0,0,0,0,0,0,0,0,-0.0338245773490824,0,0,-0.0784707117770328,0.0396947007525582,0,0,0.158158569104805,-0.0133584738890496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103000616209574,0,0,0.133379519143634,0,0.0394265812946368,0,0,0,0.45462725111751,0,0,0,0.0224216624960285,0,0,0,0,0,0,0.00819678908367774,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365470168595261,0,0,0,0,0,0,0,0,0.108532677324207,0,0,0,0,0,0.131623647579698,0,0.0679024135306493,0,0,0,0.00535570930995307,0,0,0,0,0,0.0622344044208942,0,0,0,0,0,0,0,-0.0652314831557723,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0819394632058037,0,0,0,0,0.00158055887162802,0.0698559287683217,0,0,0,0,0,0,0.167800339256516,0,0,0,0,0,-0.0174879975174399,0,0,0,0,0,0,0.151609031760869,0,0,0,-0.0246561639175056,0,0,0,0.374442778328202,0,0,0,0,0,0,0,0,0,-0.0418974876169232,0,0,0,0,0.0346479742860896,0,0
X600188.SH,0,0,0,0,0,-0.271740172320749,0,-0.122655534140926,0,0,0.475730347279089,0,0,0,0,0,0,-0.0845514068442841,0,0,0,0,0,0.0249020459600943,0,0,0,0,0,0,0,0.353668691673644,0,0,0,0,0,0.108593408301675,0.141209559620784,0,0,0,0.0812717530814762,0,0,0.282651744700149,0,0,0.0233266391630369,0,0,0,-0.0849309482500753,0,0,0,-0.0206173922613841,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157608730737587,0,0,0,0.0843285703686661,0,0,0,0,0,0,0,0,0.17985126686496,0,0.0212208634176617,0,0,0,0,0,0.16710280523687,0,0,0,0,0,0,0,0.010356845091506,0,0,0,-0.0406532185502202,0,0,0,-0.00786552414956824,0,0
X000786.SZ,0,0,0,0.217529501184527,0,0,0,0,0,0,0,0,-0.0708488843981762,0,0,0,0,0.0995434124507538,0,0,0,0,0,0.0249339958751933,0,0.101302798841576,-0.0155638493583629,0,0,0,0,0,0,0,0.0214035785975357,0,0,0,0,0,0,0.0659921030635551,0,0,0,0.0431881555696615,0,-0.0884411946384262,0,0,0,-0.0468207663310852,-0.0434071349403959,0,0,0,-0.0116241538478882,0,0
X600010.SH,0,0,0,0,0,0.0279868675085022,0,0,0,0,0.00891131939506837,-0.0422047218604506,0,0,0,0,0,0.0401419780204832,0,0,0,0,0,0,0,0,0.0384074382171055,0,0,0,0.181071433820828,0,0,0,0,0,0,0,0.197300351615478,0,0.0369143325972857,0,0,0,0.0357130751102314,0.130473695824965,0,0,0,0,0,0,0,0,0,0,-0.0220163518865727,0,0
X600426.SH,0,0,0,0.0186772648561507,0,0,0,0,0.0608255596347193,0,0,0,0,0,0,0.0565775735129144,0.102204545567739,0,0,0,0,0,0,0.175596938008009,0,0,0,0,0,0,0,0,0,0,0,0.106601512764096,0,0,0.024411956241574,0,0,0,0,-0.0472566748986632,0,0,0.0912314832766908,1.73472347597681e-18,0,0,0,0,0.0113001818598248,0,0,0,-0.0431683178333304,0,0
X600886.SH,0,0,0,0,0,0,0,-0.0533316470948612,0,0,0,0.0783827711320044,0,0,0,-0.0454724608970296,0.0121200029820834,0,0,0,0,0,0,0.138357708606865,0,0,0.0624405617143471,0,0,0,0,0.0591325569859698,-0.0145948129076543,0,0,0,0,0.134817030156296,0,0,0,0,0.0545768488909012,0,0.0385562856744833,0,0,0,0,0,0,0.0528017086497327,0,0,0,0,0.0123547280006336,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134383024306784,-0.0153102848280586,0,0,0,0,0,0,0,0.218736758711647,0,0.0401323994523,0.0358910477399335,0,0,0,0,0,-0.014974903288678,0,0,0,0,0.0378385811975077,0,0,0,0,0.0346347215475017,0.040576661880612,0,0,0,0,0,0,0,0.0297150697724395,0,0,0,-0.0532518841320477,0,0
X600176.SH,0,0,0,0,0,0.378991781126917,0,0,0,0.210148749541877,0,0.0161976356899904,0,0,0,0,0.161981730305474,0,0,0,0.197236404492924,0,0,0,0,0,-0.102041495756386,0,0,0,0,0,0,0.0550730659738164,0,0,0,0,0.078813889847461,0,0,-6.93889390390723e-18,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,-0.115822271672894,0,0,0,-0.0389139698317742,0,0
X601991.SH,0,0,0,0,0,0,0,-0.107963393108844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324998468069302,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122887672444645,0.0363838506773497,0,0,0.0366041700371562,0,0,0,0,0,0,0,0,0,0,0,-0.0696354244184733,0,0
X600803.SH,0,0,0,0,0,0,0,0,0.0342964878949649,0,0,0,0,0.0542879617805137,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348324700460161,0,0,0,0,-0.101939196403524,0,0,0.0213130777695141,0,0,0,-0.0483080698102982,0,0,0.0808115504167007,0,0,0,0,0,0,0,0,0,0,-0.023137566069367,0,0,0,-0.053882689306557,0,0
X000027.SZ,0,0,0,-0.342493536438163,0,0.380692524676208,0,0,0,0,0,0,0,0,0.266832225141056,0,0,0.181354952861,0,0.055787600571357,0,0,0,0,0.765796741446838,0,0,0,0,0,0,0,0,0,-0.139727814561083,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0142912683795035,0,0,0,0,0,0,0,0,-0.0430486853601132,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.0281375062823597,0,0,0,0.0386591864689592,0.15438270977954,0,-0.0290621241830273,-0.0089807876693044,0,0,0,0,0,0,0,0,0,0.0738613130277597,0,0,0,0,0,0,0,-0.0743703008051599,0,0,0,0,0,0,0,0,0,0,0,0,-0.0584093503636656,0,0,0,-0.0252950860638714,0.0359562281409145,0,0,0,-0.0832477146907808,0,0
X002353.SZ,0,0,0,0,0,0.0607484656355171,0,0,0,0,0,0,0.101351182541517,0,0,0,0.112860917430749,0,0.149782921840467,0,0,0,0,0.0232644564192317,0,0.0530735571286131,0,0,0,0,0,-0.173743076208483,0,0,0,0,0,0,0,0,0,0,0.0670842460533158,0,0,0,0,0,0.0695699404254599,-0.422856524320401,0,-0.0434791177779664,0,0.0124703088806949,0,0,0.0158266705472361,0,0
X600352.SH,0,0,0,0,0,-0.00683549274400936,0,0,0,0,0,0,0,0.00885793634885241,0,0.0433585115559644,0.0108264401026578,0,0.0288513950037886,0,0,0,0,0.157696376008051,0,0,0.0138282919861944,0,0,0,0,0,0,0,0,-0.0623500648966982,0,0,0,0,0,0.0913488795614672,0.121777566618383,0,0,0.0635229479081524,0,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.12339376366259,0,0,0,0,0.132537777465271,0,0,0.0489724288806027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0946323896203436,0,0,0.217362220500838,0,0,0,0.00601458391029199,0,0,0,0,0,0,-0.0351877654533415,0,0,0,0.0133010727705189,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763853361639687,0,0,0,0,0,0,0,0.0976567104412721,0,0,0,0,0,0,0,0,0.0200330758547113,0,0.0917250232439141,0.0150059608599918,0,0,0,0,0,0,0.0986085129840812,0.0265954920211509,0,0,-0.03129860252338,0,0,0,0,0,0,0,0,0,0.0383916232540201,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0.0501570741939356,0,0,0.0958292401376929,0.087420680897544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469482869151054,0,0,0,0,-0.0074445462549991,0,0,0,0,0,0,0.0878360520516462,0,0,0,0,0,0,0,0,-0.0565196727334957,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155527713091769,0.220977596761549,0,0,0,0,0.0731571630476286,0,0,-0.00516470326327319,0,0,0,0,0,0.00288395826499431,0,0.0770981981585445,0,0,-0.14833748143301,0,0,0,4.33680868994202e-19,0.00689677457509491,0,0.0120280353297831,0,0.264300576624208,0,0,0,0,-0.0704228694654628,-0.0247014382032532,0,0,0,-0.0501908716417187,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.419868627742568,0,0,0.0673651894471355,0.146906969020926,0,0,0,0,0,0,0,-0.532131138783963,0,0,0,0,0,-0.0846484199249278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0450985030331991,0,0,-0.0406072226417488,0,0,0,0,0,0,0,0.102501904740934,0,0,0,0.0949213137625011,0,0
X000898.SZ,-0.282255444777766,0,0,-0.0872942104813292,0,0,0,0,0,0,0,0,0,0,0,0,0.152698309039936,0,0,0,0,0,0,0.0216911234423268,0,0,0,0,0,0,0,0,0.0795192234054521,0,0.021800938699078,0,0,0,0.53134761879151,0,0,0.128142133019381,0.0128636174661424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582593048870673,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.0454329867231502,0,0,0,0,0,0.0583384215011892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292768637389596,-0.0513591908222424,-0.0814785216676442,0,0,0,0.0530512018896282,0,0,0,0,0,0,0,0,0.0139494769245509,0,0,0,0,0,0,0,0,0.000105201262650251,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,-0.107586486966494,0,0,0,0,0,0.359471453643049,0,0,0,0,0,0,0,0,-0.0304061096154225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461594417847316,6.93889390390723e-18,0,0.200039326945687,0,0.444498232252525,0,0.0651001456930045,0,0,0,0,0.0615542733873583,0,0,0,0,0,0
X000932.SZ,0,0,0.114775038132404,0,0,0,0,0,0,0.185385497943176,0,0,0.338871761575403,0,0,0,0.25029177027851,0,0,0,0,0,0,0,0,0,-0.0320942219649314,0,0,0,0,0,3.46944695195361e-18,-0.145138723762222,-6.93889390390723e-18,0.235614647584657,0,0,0,0,0,0,0,-0.190395671170671,0,0,0,0,0,0,0,0,0,0,0,0,0.019342611746096,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0.120088333898438,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0888571396602494,0,0,0,0,-0.156089775264133,0,0,0,-1.73472347597681e-18,0,0.0870672216804882,0,0,0,0.0701496689501762,0,0,0.0584154775592733,0,0,0,0,-0.0402586019723672,0.0364599952354035,-0.101407440994693,0,0,-0.0193473466903079,0,0,0,0,0.00521492667825325,0,0
X300037.SZ,0,0,0,0,0,0.419673297726933,0,0.111828881311481,0,0,-6.93889390390723e-18,0,-0.0434997871437774,-0.142798940581436,0,0,0,0.167028594973446,0,0,0,0,0,0,0,-0.155120283389298,0,0,0,0,0,0,2.16840434497101e-19,0,0.213343355132639,0,0,0,-0.0267222263320369,0,0,-0.0512778454716135,-0.033896977399572,0,0,-0.0861811103199915,0,0,0,0,0,0,-0.127449006095306,0,0,0,0,0,0
X000807.SZ,0,0,0,0.101486726552593,0,0,0,0,0,0,1.73472347597681e-18,0.0642627286659741,0,0.716132415081324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655039780176024,0,0,0,0,0,0,0,0,0,0,0,0,0.145322749988715,0,0,0,0,0,0,0,0,0,0,-0.0452412701431775,0,0
X600399.SH,0,0,0,0,0,0,-0.0330914013965197,0.0875575188987995,0,0,0,0,0,0,0,0.0654097655838556,0.0543660130130478,0,0,-0.274128834164311,0,0,0,0,0,0,0,0,0.309317657304057,0.415048006585332,0,0,0,0,-0.145745166003129,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.161562699542488,0,0.167564237414071,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0.280613639802701,0.0805497582435537,0,0,0.00528713501571864,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.157146788098623,0,0,0,0,0,0,0,-0.122000542335948,0,0,0,0,0,0,-0.000239758794900496,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0264878313479219,0,0,0,0.05206467015208,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.18302797168218,-0.0593465670536436,-0.0225906328162176,0,0,0,0,-0.0945797275143484,0,0,0,0,0,0,0,0,0.0813616022774915,0,-0.00784066675845847,0,0.133057989910778,0,0,0,0,0.105958408453816,0,-0.262725587509973,0,0,0,0,0,0,0,0.0312015034155926,0,0,0,0,0,-0.0220719784234431,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715117905962115,0,0,0.304251407088392,0,0,0,0,0,0,0,0,0,0.0578588842480769,0,-0.0254028003447801,0,0,0,0,0,0,0,0,0.441452451130795,0,0,0,0.165188178302453,-0.0632950602625801,0,0,0,-4.33680868994202e-19,0.0274148191359532,0,0,0,0,0,0,0,0,0.0214969779291402,0,0
X002409.SZ,0,0,0,0,0,0.131554731841704,0,6.93889390390723e-18,0.179075499035432,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.182802717186029,0,0,0,0,0,0,0,0,-0.0783495151266026,0,0.00995705142800021,0,0,0,0,0,0,0,0.0148647264102421,0.106869521922053,0,0,0,0,0,0,0,0.0186556971502394,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.173858318024604,0,0,0,0,0,0,0.1262188426696,0,0,0,0,0,0,0,0,0,0.0368301279844857,0,0,0,0,0,0.068708719584965,0,-0.0639288673973259,0.107556387500161,0,0,0,0,0,0,0,0.010473983957849,0,0,-0.0467389881962612,0,0,0,0,-0.116722218481211,0,0,0,0,-0.0310046541302236,0,0
X000830.SZ,0,0,0,0,0,0.304888446495635,0,0,0,0,0.12831405320659,0,0,0,0.11068942636353,0.133504605446231,0,0,0,0,0.097578328798821,0,0,-6.93889390390723e-18,0,0,-0.0752836441081287,0,0,0,0,0,0,0,0,0,0,0,0.085056027023392,0,0,0,0,0,0,0,0,0,0,0,-0.0113150474531596,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,-0.0604556867425835,0,0,0,0,0,0,0,0.0940538490169603,0,0,0,0,0,0,0,0.00369951601958459,0,0,0,0,0,0,0.0427324750545414,0,0,0,0,0,0.111390777847137,0,0,0,0,0,0.0148963857887473,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,-0.0490913432122736,0,0
Change_TY3M,0,0,-0.0748882226156616,0,0,0,0,0,0,0,0,0.0511898241610562,0,0,0,-0.147094473720813,0,0,-0.0173914446371731,-0.033452090339724,0,0,0,0,0,0,0,0,0,0,0,0,0.0671329756632011,8.67361737988404e-19,0.0653219001366857,0,0,-0.0601519080088493,0,0,0.052403058492496,0.0401423710881651,0.012930756364298,0,-0.0583695804012761,0,0,0,0,0,0,-0.0900050227966998,-0.0217041260253941,0,0,0,0,0,0
Slope,0,0,0,-0.0380171583868393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105210571072574,0,0,-0.14861817798763,0,-0.0757062063437549,0,0,0,0,0,0,0,0,0,0,0.114112393516215,0,0,0,-0.0186614236482098,0,0,0,0.11300983945559,-0.0431833431432472,-0.0980381469270026,0,0,0,0,0,0,0,1.12042442002367,0,0,0,-0.157095136024375,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084570604521388,0,0.368249786616983,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161599484320025,0,0,0,0,0,-0.148241007401167,0.0913344980830326,-0.417823390851681,0,0,0,0,0.195377718915798,0,0,-0.0871415749267111,0.59805685269899,0,0,0,0,0.290239221069226,0,0
RealEstate_excess,0,0,0,0,0,0.0406758797487051,0,4.33680868994202e-19,0.0823563577270099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016910518019935,0,0.0591283096966405,0,0,-0.0981735964252686,0,0,-0.100232252144019,0,0,-0.0101378616386119,8.67361737988404e-19,0,0,-0.0259318796780208,0,-0.105351987206634,0,0,0,0.0367715143238337,0,0,0,0.00269418892736878,0,0,0,0,-0.00128285202611712,0,0
