,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002271.SZ,X002460.SZ,X000708.SZ,X600660.SH,X601898.SH,X600547.SH,X600362.SH,X000786.SZ,X600111.SH,X601600.SH,X000301.SZ,X600886.SH,X600010.SH,X600188.SH,X600176.SH,X600011.SH,X600426.SH,X002466.SZ,X000932.SZ,X600803.SH,X600801.SH,X601991.SH,X000898.SZ,X600352.SH,X600219.SH,X600795.SH,X000027.SZ,X600489.SH,X600157.SH,X600688.SH,X600486.SH,X002080.SZ,X600315.SH,X000807.SZ,X600516.SH,X000723.SZ,X600027.SH,X000825.SZ,X300037.SZ,X601168.SH,X600299.SH,X002353.SZ,X000883.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,-0.0379904966813464,0,0,-0.0965885134851212,0,0,0.170396135798537,0,0,0.0523606005742444,0,0,0,0.171256307278793,0,0,0,0.0833357894065849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114651423609459,0,0,0,0,0,0,0,0,0,-0.0287067468505382,-0.0460430165163836,0,0.0312545565290855,0,0,0,0.0128928609960815,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.0268881136394055,0,0,0,0,0.183951246648508,0,0,0,0.0808243212275912,0,0,0,0,0,0,0,0,0.0398358835647956,0,0,0,0,0.14959965462862,0.0665493781996784,0,0,0,0,0.0317060037746965,0,0,0,0,0.0755306794804912,0,0,0,0,0.0327843560854688,0,-0.00682247810390465,0,0,0,0,0,-0.00627012660524019,0,0
X600362.SH,0,0,0,0,0,0,0.127357481300733,0.123094309184301,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0299384735376148,0,0,0,0,0,0,0,0,0,0,0,0,0.584198050580561,0,0.0653510995365417,0,0,0,-0.00684458467788127,2.16840434497101e-19,0,0,0,-0.0396029685176421,0,0
X000786.SZ,0,0,0,0,0,0,0,0.0816171693918785,-0.0255278448325717,0,0,0,0,0,0,0,0.092196963767977,0,0,0,0,0,-0.135124969281473,0.156544930175005,0,0,0,-0.247169695754139,0,0,0,0,0,0,0,0,0,0,0,0,0.0807490243616509,0,0,0,0,0,0,0.0296437345898461,0,0,0,-6.93889390390723e-18,-0.113505134711872,0,0,0,-0.0368576204863506,0,0
X600111.SH,0,0,0,0.0608457398354373,0,0,0,0.120332347326399,0.125388335246414,0,0.0659427369453693,0,0,0,0,0,0,0,0.563580819342113,0,0,0,0,0,0.0544361295296485,0,0,0,0,0,0,0,0,0,0,0,0,0.067061623412178,-0.0753051437046485,0,0.0968097036856573,0.0338323101014686,0,-0.0905750384016049,0,0.394426741888754,0,0,0,0,0,0,0,0,0,0,-0.0641110905094987,0,0
X601600.SH,0,0,0,0,0,0.0726190381860589,-0.0359095983428065,0,0,0,0,0,0.130482146343329,0,0.0761727076486555,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0988815924634256,0,0,0,0.12424938730338,0,0.196381971763833,0,0,0,0,0,0,0,0,0.125119882501801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142783017610251,0,0
X000301.SZ,0,0,0,0.228371542278538,0,0,0,0.0583651509732435,0,0,0,0,0,0,0,0,0,0,0,0,0.195325444317844,0,0.183324584548704,0,0,0.360268875357414,0,0,0,0,0,0,-0.0631499302949728,0,0,0,0,0,-0.184245436354197,0,0,0.121135770376444,0,0,0,0.0198974605596346,0,0,0,0,0,0,0,0,0,0,-0.0235274038329226,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100865660781134,0,0,0,0.0409056760553726,0,0,0,0,0,0.0160716472797824,0.0169470185612008,0,0,0,0,0,0,0.168889522426502,0,0,0,0,0,0,0.16162792453479,0,0,0,0.0439226368439436,0,0,0,0,0,0,0,0,0.00879531758936095,0,0,0,-0.0139519141853837,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0668881276040787,0,0,0,0,0,0,0.0884738266010728,0,0,0.00147803099370902,0,0,0,0.0952688129349483,0,0,0.0721502228144664,0,0.30852058309056,0,0,0,0,0,0,0,0,-0.089376063030508,0,0,-0.0344773987465628,0.229458156694462,0,0,0,0,0,0,0,0,0,-0.0157863417302688,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0354913203386581,0,0,0,-0.32148907436995,0,0,0.0735220405837192,0,0.0565213323849818,0,0,0,0,0,0,0,0,-0.111692692494487,0.0447139975710016,0,0,0,0,0,0,0,-0.114897321210134,0,0.237116721381105,0,-0.0226432645640963,0,0,0.114678040387551,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0408918472231333,0,0,0,0.00336976554367398,0,0,0,-0.0296310639355401,0,0
X600176.SH,0,0,0,0.258689671358543,0,0,0,0,0,0.210195016708594,0,0,0,0,0.0785549961368716,0,0,0,0,0,0,0,0.135105284535931,0,0,0,0,0,0,0,0,0,-0.137481726769728,0,0,0,0,0,0,0.10345918734305,0.0832399506494514,0,0,0.00944207662023537,0,0,0,0.0896521163000544,0,0,0,-0.0495860514448163,0,0,0,0,-0.0313286587275045,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546056120598171,0,0,0.0561764593427046,0,0,0,0.0503708834221304,0.141362118217703,0,0,0,-0.0754502548064946,0,0,0.121536108801412,0.0530234581897065,0,0,0,-0.0260413468811959,0,0,0,0,0,0,0.00999926234532332,0.00105454244455553,0,0,0,-0.000608237260613915,0,0
X600426.SH,0,0,0,0.0928189250801378,0,0,0,0.132834435491123,0.0165167684234292,0,0,0,0.0504879900782997,0,0,0,0.0294666468697716,0,0,0,0.158818489956398,0,0,0.0740191627600678,0,0,0,-0.317851140762413,0,0,0,0,0,0,0,0,0,0,0.042895641660697,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240700217963118,0,0,0,0,-0.0214358690015249,0,0
X002466.SZ,0,0,0,0,0,0,0,0.419209271771542,0,0.0223970013809189,0,0,0,0,0.264688276785859,0,0,0,0,-0.229198127642668,0,0,0,0,0,0.109067241276183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417176447692357,0.0229848795340485,0,0,0,0,0,0,0,0,0,0,0.0644184921926433,0,0,0,0,-0.016912765550301,0,0
X000932.SZ,0,0,0,0,0,0.512908389728118,0,0.113373624454589,0,0,0,0,-0.0365759298375604,0,0.0188997070963134,0,-0.0422926346731076,0,0,0,0,0.0540749778382424,0,0,0,-0.0278033329741541,0,0,0.336251939958873,0,0,0,0,0,0,0,0,0,-0.0171924051312162,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0358704803799209,-8.67361737988404e-19,0,0,0,-0.000714662983047349,0,0
X600803.SH,0,0,0,0,0,0,0,0.171242011163791,0.0748649902598506,0.0884753252364349,0,0,0,0,0.01027371287559,0,0.0360382755449478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378713417189168,0,0,0,0,0,0.00938002760180696,0,0,0,0.0864195821838313,0,0,0,0,-0.00277635825827717,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.176333248754516,0,0,0,0,0,0.00536876839504311,0,0,0,0.0316944458882139,0.156216833148427,0,0.14974141720208,0.0484151794216488,0,0,0,0,0.0046369219681782,0.029217946394552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05352426948665,-0.00595716696573703,0,0,0,0.0442378547823458,0,0,0,0,0,0,0,0,0,0,0,-0.000908040630522676,0,0
X601991.SH,0,0,0,0,0,0,0,-0.088078191095063,0,0,0,0,0,-0.00895560308412622,-0.0959093813949382,0,0,0,0,0,0,0.290954453392523,0,0,0,0,0,0,0,0,0.211374633326521,0,0.262436282468717,0,0,0,-0.00902997533248311,0,0,3.46944695195361e-18,0.0591700149518495,0,0,0,0,0,0,0,-0.0948197209048327,0,0,0,1.0842021724855e-19,0,0,0,-0.0151974748233913,0,0
X000898.SZ,0,0,0,0,0,0.384054186719943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0434160623670235,0,0,0,0,-0.0944225793444025,0,0.111398665321981,0,0,0,0.0496880348748718,0,0,0,0,0,0,0,-0.00191782285780741,-0.00366111518320842,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.05978378041858,0,0,0,0.185425477684955,0,0,0,0,0,0,0,0,0,0,-0.0827602901600568,0,0,0,0,0,0,0,0,0,0,0,0.0545886294358237,0,0,0,0.0529514284613846,0,0,0,0.129097996379739,0,0,0,-0.00385557374906837,0,0,0,0,-0.0188577268444025,0,0
X600219.SH,0,0,0,0,0,0,0.0031086814323139,0,0,0.103360322161673,0,0,0.261613868983154,0,-0.0421134060226223,0.039999559899915,0,0,0,-0.154696160054853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248913515588895,0,0,0,0.176472530003535,0,0,0,0,0,0,0,0.049904031402338,-0.122846819159808,0,0,0,-0.0372244972568659,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305293768030055,0,0,0,0,0,0,0.261475355532187,0.0267576629633763,0,0,0,0,0.0846304944291989,0,0,0,0,0,0,0,0,0,0,0,0.134779384116112,0,0,0,0,0,0,0,0,0.0713015814767368,0,0,-0.00336246958624581,0,0,0,0,0.0143978917201702,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146562949661098,0,0,0.0299978102400567,0.02196119167914,0,-0.105039671678081,0,0,0,0.0751855845464599,0,0,0.617808777341434,0,0,0,0,0,0,0,0,0,0,0,0.166707144965375,0,0,0,0,0,0,0.280479223638577,0,0,0,0,0,0.0291380044012682,0,0,0,0.100536499672182,0,0
X600489.SH,0,0,0,0,0,0,0,0.0320252229229308,0,0,0,0.330066549013196,0,0,0.00365543283774003,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.090647282776091,0,0,0,0,0,0,0,0.0127220172851212,0.096459249836333,0,0.0297415796150897,0,0,0,0,0.108374109394558,0,0,0,0,0.0111995470983482,0,0,0,0,-0.022456449904527,0,0
X600157.SH,0,0,0,-0.0204087965787189,0,0,-0.0871467461967051,-0.0116577490735262,0,-0.120590301622571,0.0120411629976486,0.0999238399879204,0,0,0,0,0,0,0,0.113923699480002,0,0,0,0,0,0,0,0,0,0,0,0,0.0238398958838748,0,0,0,0,0,0,0,0,0.00672350088368579,0,0,0,0,0,0,0.0148658823231097,0,0,-0.012908325510241,0,0,0,0,-0.015746332854509,0,0
X600688.SH,0,0.0384700284753543,0,0,0,0,0.117306851187528,0,0.021674515188717,0,0,0,0,0,0.0252078987885479,0,0,0,0,0.0448012394006786,0,0,0,-0.036121283899919,0,0,0,0,0,0,0,0,0,0.254379962379494,0,0,-0.0682853452590137,0,0,0,0,0.0747380239753019,0,0,0,0,0,0.0216916822076492,0,0,0,-0.00971058698136334,0,0,0,0,-0.0202758387612419,0,0
X600486.SH,0,0,0,0.140658725214824,0,0,0.0364066502388687,0.0454594542283709,0,0.011602949254058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.187088535987257,0,0,0,0,0,0.114475455842648,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306871577627665,0,0,0,-0.0387363125795396,0,0
X002080.SZ,0,0,-0.0453224725073508,0,0,0,0.0350094914131198,0.00817981731790269,0,0.100636650216829,0,0,0,0.113123731663581,0.102924506028708,0,0,0,0,0,0.164926541547255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859430739170342,0,0,0,0.0938974781517636,0,0,0.0347586209550089,-0.0761693145208712,0,0,-0.00407858927601329,0,0,0,0,-0.00835272794044362,0,0
X600315.SH,0,0.0319673248822451,0,0,0,0,0,0,0,0,0,0.110183689938536,0.173585287304992,0,0,0,-0.280338289308828,0,0,0,0,0,0.15357845309844,0,0,-0.118945026949771,0,-0.0612223609600203,0,0,0.211692643944589,0,0,-6.93889390390723e-18,0,0,0.0687702436204734,0,0,0,0,0.11193289361585,0,0,0,0,0,0,0,-0.00458207476026832,0.416619436461972,0.058240054943185,0,0,0,0,0.0170097294847808,0,0
X000807.SZ,0,0,0,0,0,0,0,0.0037748359384894,0,0,0,0,0,0,0,0.0366755898154281,0.0516634467488076,0,0,0,0.221113839681476,0,0,0,0.361488058879232,0,0,0,0,0,0.345647090178997,0,0,0,0,0,0,0,0,0,0.0740945612572634,0,0.131430693571619,0.107849009245811,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.00903914198871461,0,0
X600516.SH,0,0,0,0,0,0,0.133833005237942,0,0,0,0,0,0,0,0.070777084474015,0,0.166323504397185,0,0,0.0969972458561144,0.028608994879207,0.209520708656188,0,0,0.0562785421569634,0,0,0,0.126460377456393,0,0,0,0,0,0,0,0,0,0,0,0,0.359222223419377,0,0,0.0589576805230352,0.0897605919037694,0,0,0,0,0,0.0824284400307327,0,0,0,0,-0.0206206931108658,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.293151448378591,0,0,0,0,0,3.46944695195361e-18,0,0.0303098483660391,0,0,0,0,0,0,0,-0.0115229942505137,0,0,0,0,0,0,0,0,0.0109224995367482,0.150636248231407,0.122850845957377,0,0,0.113274845084347,0,0.148705068349689,0,0,0,0,0.0762516621326056,0,0,0,0,0,0.0253966373437555,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,-0.00981469269590472,0,0,0,0,0,0,0,0.0112319480527055,0.0274401190707343,0,0,0,0.349751206928198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990721315703172,0.0536872447213298,0,0,-3.46944695195361e-18,0,0,0,0,0.0751848001799005,0,-0.0112619840155665,0,0,0,0,0,0.0166574708902744,0,0
X000825.SZ,0,0,0,0,0,0.321870303503875,0,-0.0774971509117422,0,0,0,0,0.140137416992172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362931203535609,0,0,0,-0.0318007304344352,0,0,0,0,0,0,0,0.0800929501915417,0,0,0,0,0,0,0,0,0,0,-0.0296104925639994,-0.000492109558016882,0,0,0,0.0155905566903016,0,0
X300037.SZ,0,0,0,0,0,0,0,0.132480831501239,0,0.148326685153163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420503836714245,0,0,0.138799769912171,0,-0.321594942867399,0,0,0,0.0221152341322325,0,0,0,0,0,0,0,0.0913707703197406,0,0,-0.0744659972320353,0,0,0,0,0,0,0,0.0342591023750959,0,0,0,0,-0.0358630920530877,0,0
X601168.SH,0,0,0,0,0,0.0150768150665887,0,0,0.0334260058634247,0,0,0,0.113641320627381,0,0,0,0.137164301702658,-0.119333817572266,0,0,0,0,0,0.0227436787993856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110495519489757,0,0,0,0,0,0,0.166376892195513,0,0,0,0,-0.0210380256590285,-0.0186671276255806,0,0,0,-0.0509804469506377,0,0
X600299.SH,0,0,0,0.076704207677399,0,0,0,0,0.154087699922341,0,0.0502286731335748,0,0,0,0,0,0,0,0,0,0.0107237931247671,0,0,0.0847601825134212,0.00641130938926283,0,0,0,0,0,0,0,0.0517264194444653,0,0,0,0,0,0,0,0,0,0,0,0.108203869144689,0.12199093648714,0,0,0,-0.0429567438936107,0,-0.016276909390565,0,0,0,0,0.00927329529632724,0,0
X002353.SZ,0,0.160368721960024,0,0,0,0,0,0,0.131566721618203,0,0.316887489230897,0,0,0,0.291138376722669,0,0,0,0.0920952646647368,0,0.210976729321041,0,0,0.189718410298155,-0.0778354586037167,0,0,0,0,0,-0.197314474239001,0,0,0,0,0,0,0,0,0,0,0,0,0.0678496125649046,0,0,0,0,0,0,0,0,-0.0991210634886579,0,0,0,-0.0237977814395907,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.023107538098202,0,0,0,0,0,0.00527017507074077,0,0,0,0,0,0,0,0,0,0,0,0,0.385337650704155,0,0,0,0,-0.0225842778420949,0,0,4.33680868994202e-19,3.46944695195361e-18,0.0849091206751497,0.228666107745566,0,0,0,0,0,0,0,0,-0.0368386061121388,0.0538257988722189,0,0,0,0.166673422359616,0,0
X600808.SH,0,0,0,0,0,0.134053270229936,0,0,0,-0.0198249464857225,0,0,0,0,0.00468800124693953,0.0462871182906324,0,0,0.0267586107734827,0,0,0,0,0.00777766333215514,0,0,0,0,0,0,0,0,0,0,0,0,-0.083893393029376,0,0,0,0,0,0,0.149302867690764,0,0,0,0,0,0,0,-0.0146871240280601,0,0,0,0,0.0168257109849723,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.01848772071909,0.0101345879163308,0,0,-0.0204136105446363,0,-0.0506908438586974,0,0,0,0,0,0,0,0,0.0312177925688008,0,0,0,0,0,-0.249663692899303,0,0,0,0,0,0,0,0,0.106790791810439,0.0824093420599459,0,0,0,0,0,-0.184647569360895,0,0,0,0,0,0.0599287490494346,-0.0558488003513576,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.0332961383778133,0,0,0,0,0,0,0,0,0,-0.0716237150667119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295999220074197,0.10092061178762,0,0,0,0,0.0156951982031568,0,0,0,0,0.0405211854015777,0,0,0,0,0,0,0.290033591932412,0,0.986415220765063,0,0,0,-0.239553395379406,0,0
TED,0,0,0,0,0,0.0592273290718274,-0.0175993244559495,0,0,0,0.0563142697001267,0,0,0,-0.140473430048233,0,0,0,0,0,0,0,0,0,0.0915006348496254,0,0,0,0,0,0,0,0.0654169424532943,0,0.164884764753572,0,0,0,-0.0960191102990924,0,0,-0.11242345120468,0,0,0,0,0,0,0.0111347965503798,0,-0.767531305992528,0.797555873561067,0,0,0,0,0.0347268450847412,0,0
RealEstate_excess,0,0,0,0.00230965032091138,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00903990399802774,-0.00843969134160684,0,0,0,0,0.0467654237982133,0,0,0,0,-0.0834625649490184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759739218096255,0.0869571566404562,0,0,0,0,0,0.0201689049561631,0,0,0,0,-0.00372510107671371,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0.0306252352220454,0,0,0,0,0,0,0.0117774733943081,0,0,-0.0583505165524599,0,-0.0200944470878987,0,0,0,-0.0244348948372539,0,0
MKvol,0,0,0,0,0,-0.00140914187084403,0,0,0,0.000876824576041624,0,0,0,0,0,0,-0.00101172870845518,0,0,0.00153964326212596,0.000468455045682406,0,0,-0.000252007102755522,0,0,0,0,0,0,0.000352820319332388,0,0.00158022477147702,0,0,0,0,0,-0.000780086247044523,0,0,0,0,0,0,0,0,0,0,0,0,-0.000438011861886176,0.00137239795724817,0,0,0,-0.00415120179268657,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.0302046738874422,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.289593626666259,0,0,0,0,0,0,0,0,-0.305004267526974,0,0,0,-0.258670548544556,0,0,0.600742393222765,0,0,0,0,0,0,0.203222578018725,0,0,-1.64508681117258,1.9493400470033,0,0,0,0,0,-8.40606308591745
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.00203537922967619,0,0,0,-0.00220999091326615,0,0,0,0,0,0,-0.00121269370790645,0,0,0,0,0,0,0,0,0.000563897598967393,0,0,0,0,0,-0.0018029833720078,0,0,0,0,0,0,0,0,0,0,0,0,-0.000490965933471314,0.00197865991611452,0,0,0,-0.000194210441095512,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.000747076562572475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173896955321835,0.0134309378819661,0,0,0,-0.071678743521785,0,0
