,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X600886.SH,X600660.SH,X601991.SH,X600362.SH,X600688.SH,X600188.SH,X600795.SH,X600352.SH,X600801.SH,X600111.SH,X601992.SH,X000723.SZ,X600027.SH,X002271.SZ,X000898.SZ,X600489.SH,X600176.SH,X600516.SH,X000786.SZ,X000709.SZ,X002460.SZ,X000629.SZ,X600299.SH,X002466.SZ,X000883.SZ,X600219.SH,X601158.SH,X002353.SZ,X000630.SZ,X000553.SZ,X600985.SH,X600612.SH,X000027.SZ,X000825.SZ,X601699.SH,X600583.SH,X600426.SH,X000401.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0018302954716681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148210805817717,0,0,0,0,0.00428752451739719,0.0158854128268484,0.046872134947051,0.0546604759593098,0,0,0,0,0,0,0.0786740969001926,0,0,0.0160796841164437,0,0.0685322132356776,0,0,0,0,-0.00462556214853154,0.0131263636781672,0,0,0,-5.42101086242752e-20,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160422658373627,0,0.100558961744189,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0205433373874649,0.0280648497392778,0.0175110762760368,0,0,0,0,0,0,0,0,0.0801782408931263,0,0.0995654925937407,0,0,0,0,0.0464629100943826,0,0.000227825227558453,0,0,0,-0.0203041483533647,0,0,0,0,-0.0148250970874655,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374133798338668,0,0.107010915070509,0,0,0.0526450299798186,0,0,0.0249885144946306,0,0,0,0,0,0.0576407935621642,0,0,0.0149606057212903,0.166923905442969,0,0,0,0,0,-0.0567879549084049,0,0,0,0,0,0,0.0555181710113676,0,0,0,0,0,-0.00719923476065354,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0355418098729961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313236330152684,0,0,0.0648253757272303,0,0.129814816854852,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00567991258165598,0,0,0.0886843525971651,0.0178875057303021,0,0,0,0,0,0,0,0,-0.00627106821249195,-0.0113026385712832,0,0,0,0.0109877997611676,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0275995171795186,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.136830955803839,0,0,0.0639232111465099,0,0,0,0,0,0,0,0,0.104496263311676,0,0.0487949526232737,0,0,0,0,0,0,0.0195225090811896,0,0,0,0,0,0,0,0,0,0,-0.0130543384419192,0,0,0,0,0.0447085859828219,0,0
X600309.SH,0,0,0,0.109436879267728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305385422747866,0,0,0,0,0,0,0,0,0.0140128330065455,0,0,0,0,0,0,0,0,0,0,-0.0368208772720823,0,0.117220921891809,0,0.102127273944005,0,0,0,-0.00714646730541129,0,-0.137269645742624,0,0,0,0.0601419482104517,0,0,0,0.174759181723989,0,0
X600011.SH,0,0,0,0,0,0.0210394374727264,0,0,0.261235569462731,0,0,0.156806413688985,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.0795964632825906,0,0,0.234178829833617,-0.180943895593489,0,0,0,0,0,0,0,0.216873686341024,0.0472397244861844,0,0,0,0,0.116917625390853,0,-0.205865472434889,0,0,0,0,0,0,0,0,0,0,0.00294128719196088,-0.00406266093022874,0,-0.242546015205214,0,-0.00875470315669355,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0374491655730622,0,0,0,0,0,0,0,0,0,0,-0.279712085408706,0,0,0,0,0,0,0.704702407247498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00717239876697948,0.0225791462519059,0.312674970104821,0,0,0,0,0,0,0,0,-0.069978976206969,0.0446741751424288,0,0,0,-0.0758972177930752,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.257073329295206,0,0,0,0,0.174990547083363,0,0,0,0,0.157652268204979,0.0218113518369062,0,0.0184228537523892,0,0,0,0,0,0,0,0,0.0528575712799182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355565904140205,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.148461490996742,0,0,0,0,0,0.27282593988166,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.105460089620113,0,0,0.0477793636706151,0,0,0,0,0,0,0.0424602156490564,0,0,0,0,0,0.293449877570088,0,0,0,0,-0.0524113220464705,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180287559715523,0,0,0,0,0,0,0,0,0,0,0,0,0.0513887547788182,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0132064099201525,0,0,0,0,0,0.28573148118271,0,0,0,0.161492446372457,0,0,0.00471491577162454,0,0,0,0,0.0305188290597978,0,0
X600886.SH,0,0,0,0,0,0.034838990531741,0,0.0203242272501325,0,0,0,0,0.0312887038280341,0,0,0,0,0,0,0,0,0,0.0997471483631415,0,0,0,0,0,0,0,0,0,-0.0548914687884304,0,0,0,0,0,0.00989970985810034,0,0.0709362616238773,0.102946548563728,0,0,0,0,0,0,0,0,0,0.00701128649105024,0,0,0,0,-0.00434318843823955,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.0306042087971163,0,0,0,0,0,0,0.0194550337829743,0.132735086132033,0,0,8.67361737988404e-19,0.0454494333981117,0.085312906052987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763721477096418,0,0.0512710723851821,0,0,0,0,0.0337661104014875,0,0,0,0,0,-0.001991868007513,0,0,0,0,0.0249956834915217,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213355158797922,0.108882551307423,0.00571262999524829,0,0,0.0635068011041413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715787575832012,0,0,0,0,0,0,0,0,0.18541384613125,0,0,0,0,0,0,0,0,0.0192959522639589,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.365320357128918,0,0,0,0,0,0,0,0,0,0,0,0.079718087715513,0,0.0378463331385702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144865860846571,0,0,0.126723547191559,0,0,0,0,0.223736584932015,0,0,0,-0.0193625974100877,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027466976729119,0,-0.0150599625687037,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0.0174824746966947,0,0,0,0,0,0,0,0,0,0,0.17732319601998,0.197744709514977,0,0,0,0,0,0.010357338017786,0,0,0,0,0.0306555549431454,0,0
X600188.SH,0,0,0,0,0,0.0575134502743848,0,0,0,0,0,0,0,0,0.0219098018477998,0,0,0,-0.0215556286606361,0,0,0,0.0942231802521869,0,0.0371716182112999,0,0,0.123288957397538,0,0,0,0,0,0.0993714567757111,0,0,0,0,0,0,0,0,0.0627903998733998,0.0456486135659001,0,0,0,0.15047580656276,0,0,0,-0.000685943749882517,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196530285931834,0,0.0386564142299851,0,0.0147843592132474,0.0357646282042194,0,0,0.0259353500647566,0.0444822486815641,0,0,0,0,0,0,0,0,0,0.0676163544538478,0,0,0,0,0,0,0,0.05343725293566,0,0,0,0.0796330447914094,0.0134090336692525,0,0,0,0,0,-0.0394551879499224,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.16807082072913,0,0,0,0,0,0,0.4648652909713,0,0,0.481999063867329,0,0.366838895561062,0,-0.172960322129987,0,-0.00677807582820648,0,0,0,0,-0.0298097669844834,0,0,0,0,0.0488294795722977,0,0.232336759839685,0.0713469434123659,0,0,0,-1.03001377617468,0,0,0,0,0,-0.0126435310910663,0,0,0,0,0.0941687937341482,0,0
X600801.SH,0,0,0,0.218417427588082,0.175790749032928,0,0,0,0,0,0,0,0,0,0.118766015839023,0,0,0,0.143102019054737,0,6.93889390390723e-18,0,0,0,-1.73472347597681e-18,0,0,0,0.193162971838352,0.00307714249421454,0,0,0,0,0,0,0,0,0,0,-0.147735205293292,0.165300986677796,0.221634653035096,0,0,1.73472347597681e-18,0,0,0.256976079518095,0,0,0.00664395396944576,0.0132500036683731,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.852455705538518,0,0,0,0,0,0,0,0,0,-0.128638617337109,0,0,0,-0.301351679369085,0,0,0,0,0,0,0,0,0,0.0616228234954222,0,0,0,0,0,0.00249097055625595,0,0,0,0,0,0,0,0,0.326137050602182,0.568600830668578,0,0,-0.0415055755673255,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433468502708948,0,0,0,0.0272473480872624,0.132599528112612,0,0,0,0,0,0,0,-3.46944695195361e-18,0.153745067731095,0,0,0,0,0.232070750004293,0,0,0,0,0.0325577196836798,0,0.0677329051604783,0,0,0,0,0,0,0.00400544215921509,0.0105043680127455,0,0,0,-0.00246479094717791,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.704344616171861,0,0,0,0,0,0,0,0,0,0,0.271317650034425,0,0,0,-0.180248435288862,0,0,0,0,0,0,1.02001126983379,0.0910402806122641,0,0,-0.199476559870709,0,0,0,0,0,0,0.182268957469363,0,3.46944695195361e-18,-0.179477991777055,0,0,0,0,0,0.261933788060837,0,0,0,0.0462672710199663,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194868692888587,0,0.0229351258928272,0,0,0,0,0,0,0,0,0,0,0.137724886147758,0,0,0,0,0,0,0.185797990098724,0,0,0,0.183216899737867,3.46944695195361e-18,0,0,0,0.0154056595190065,0,0,-0.0272674979804665,0,0,0,0.0789782069236006,0,0
X002271.SZ,0,0,0,0,0,0,0,0.0329642303193826,0,0,0,0,0.437720180686667,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0473427853066637,0,0,0,0,0,0,0.043250031573872,0,0,0,0.0169341274522323,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0325821043637397,0.0403115114414606,0,0.190846943763011,-0.0388237941282318,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245933631577207,0,0,0,0,0,0,0.0594793674384163,0.0529715234141581,0,0,0,0,0,0.0468857749362746,0,0,0,0.0502050934856195,0,0.0212727970072902,0,0,0,0.150227130750593,0,0,0.108344984055743,0,0,0,-0.0117243600363944,0,0,0,0,0,0,0
