,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600010.SH,X600027.SH,X600111.SH,X600188.SH,X600362.SH,X600309.SH,X600583.SH,X600688.SH,X601158.SH,X601992.SH,X000898.SZ,X000709.SZ,X000792.SZ,X000539.SZ,X000883.SZ,X600352.SH,X000629.SZ,X600489.SH,X000831.SZ,X002353.SZ,X600808.SH,X600578.SH,X000825.SZ,X000027.SZ,X000630.SZ,X600549.SH,X600547.SH,X600863.SH,X600008.SH,X601699.SH,X600307.SH,X000983.SZ,X600660.SH,X600098.SH,X600315.SH,X000937.SZ,X000959.SZ,X601168.SH,X600348.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.594112606206309,0.034097943611187,0,0,0,0,0,0,0,0,0,0,0,0.0288988071459504,0,0,0,0,0,0.0571714853671605,0,0,0,0,0,-0.0866292598725977,0,0,0,0,-0.00460997050031167,0,0,0,0.0171825399271384,0,0,0,0,0.0170983288727878,0,0.033374358505659,0,0,0,0.0556542086728335,0,0,0,0,-0.0397149094751768,-0.00843962275552666,0,0,0,0,0,0
X600028.SH,0.515537852879628,0,0,0,0,0,0,-0.00649672007076413,0,0,0,0,0,0,0,0,0,0,0.30737027261311,0,0,0,0,0,0,0,0,0,0,0,0.0519135313843578,0,0,0,0,0.0630866867705532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0381483082745428,0.000850660403343778,0,0,0,0,0,0
X601088.SH,0,0.0439323370653355,0,0,0,0,0,0,0,0,0,0,0,0,0.265654060886835,0.0302113925622179,0,0,0,0,0.175985050678212,0,0,0,0,0,0,0,0,0,0,0,0.128918069825142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285664786464705,-0.0153101033450568,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.085975275197255,0,0,0.106378486999684,0,0,0.0791175879296458,0,0.343299064807804,0,0.146057720365036,0,0,0.0999937076822552,0,0,0,0,0,0,0,-0.119457721499204,0,0,0,0,0,0,0,0,0.0671997949179724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0145151050461806,0,0,0,0,0,0
X600019.SH,0,0,0,0.061790974314902,0,0,0,0,0,0,0.0148398542887433,0,0.138774467332605,0,0.0977590025582664,0,0,0,0,0,0,0.409689271780096,0.0863151548900661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0598665770135053,0,0,0.0857575546743322,0,0,0,-0.00167717113841724,0,-0.000343535579668194,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269424842737149,0,0,0,0,0,0,0,0,0,0.154809339548246,0,0,0,0,0,4.33680868994202e-19,0.000289441113754907,0,0,0,-0.00249192892239908,0,0.0548666236043897,0,-0.0675005112625644,-0.000180468766238405,0,0,0,0,0,0
X601898.SH,0,0,0.111158407488246,0,0,0,0,0.0156440810487372,0,0.216903536538894,0,0,0,0,0.0199533451811844,0,0,0,0,0,0.0560829469379706,0,0,0,0,-0.0250984125140323,0,0,0,0.113304366368773,0,0.0331078701027796,0.0426976331880378,-0.0122528040896758,-0.027005184448271,0,0,0,0,0,0.0535523569782696,0,0.254103177344152,0,0,0,0,0,0,0,0,-0.0134897986338576,-0.0319210938878604,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0350607811235204,0,0.0436603597399415,0,0,0.00928354807132821,0.0476430751778108,0,0.0191345958159708,0,0,0,0,0,0,0.11429414148382,0,0,0,0,0.167404722203256,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106674784154737,-0.0221915517232671,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.154559078203137,0,0.0788668677417104,0,0,0,0,0,0,0,0,0,0.0606874448371739,0,0,-0.0531883022935409,0,0,0,0,0.0538337651582441,0,0,0,0,0,0,0,0.0833937132611937,0.00294825104541731,0,0,0,0,0,0,0,0.0633248195008005,0,0,0,-0.0125842254246003,-0.00282673018916441,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0205888083782984,0.224314955860136,0,0,0,0.0713279221010996,0,0,0.0477361016551427,0.116967002248372,0,0,0,0,0,0.155871530148878,0,0,0,0,0,0,0,0,0,0.0630003830799135,0,0.000406266188410461,0,0.00646604481958987,0,0,0,0,0,0,0.0261388013914281,0,0,0,0,0,0.163819167040469,0,0,0,-0.00244770277128774,0,0,0,0,0,0
X600886.SH,0,0,0.34571735506696,0.168668339074787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670862441722321,0,0,0,0.0347208722780606,0,0,0,0,0,0.0440362313039345,-0.0191753120165916,0,0,0,-0.0862102237840831,0.128202217730212,0,0,0,0,0,0,0,0,0.00105942118303112,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.229160328163711,0,0,0,0,-0.119552569808437,0,0.140683661646739,0,0,0,0,0,0,0.0908385721302624,0,0.056342919648461,0.362569475131892,0.252090109756614,0,-0.182949168144394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00543691105535771,0.00473552117583657,0,0,0,0,0,0
X600027.SH,0,0,0,0.228371702558,0,0,0,0.205383624596881,0,0.127653979604468,0,0.0481182249271349,0,0,0.0101707957968344,0,0,0,0,0.0312569858834093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098191952019498,0,0,0,0,0,0,0,0,0,0,0,-0.000964670030811238,-0.00455705269358787,-0.0801978025349605,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.0534139096077542,0,0,0.0396308784635668,0,0,0,0,0,0.0951378250987931,0,0,0,0,0,0,0.0289286601814333,0,0,0.0294222588781323,0,0,0.0538714807258686,0.010732852929527,0,0.274040507082658,0,0,0,0,-0.0113784866351538,1.73472347597681e-18,0,0,0.0574854019821232,0,0,0,0,0,-0.0181662883924301,-0.00578573093553688,0,0,0,0,0,0
X600188.SH,0.271773534776272,0,0,0,0,0,0.053532095570476,0,0,0,0,0,0,0.075379049053869,0,0,0,0,0.162288913676737,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0405016927279136,0,0,0,0,0.15402039530935,0,0,0,0,-0.0731757358095354,0,0.357499980148278,0,0,0,0,-0.0396845435085028,-0.00829870210570514,0,0,0,0,0,0
X600362.SH,0.0564771138867738,0,0,0,0,0,0,0,0,0.23013235510311,0,0,0,0,0,0,0,0,0,0,0.0123569484646836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108723931305718,0,0,0,0,0,0,0,0.0319429639036247,0,0,-0.00633331640726973,-0.0336763115746851,0,0,0,0,0,0
X600309.SH,0,0,0.172615163897152,0,0,0,0,0,0.00822537409117532,0,0.0127435460168468,-0.0948399602413935,0,0,0.0267478998450409,0,0,0.127546694940975,0,0,0,0,0,0,0,0,0,0,0,0,0.0612176337678729,0,0,0,0.110289707029153,0.16555680736847,0,0,0,0,0,-0.00188249441196512,0,0.0669662752186589,-0.0135342942625831,0,0,0,0,0,0.0537588860519938,-0.00557945984198669,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144617407089528,0,0,0,0,0,0.0213916163618098,0,0,0,0,0,0,0,0,0,0.0390060070042742,0.0973089176028131,0.00813066848647489,0,0,0,0,0,0.0659083276627389,0.118712146972641,0,0.0924696403773623,0,0,0,0.0238228685293744,0,0,0,0,0,-0.0101007116964957,0,0,0,0,0,0
