,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X600688.SH,X601600.SH,X600547.SH,X600795.SH,X600362.SH,X600309.SH,X300072.SZ,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X600886.SH,X601992.SH,X600660.SH,X600111.SH,X600489.SH,X000898.SZ,X600299.SH,X600339.SH,X000709.SZ,X601158.SH,X000959.SZ,X600583.SH,X000792.SZ,X002466.SZ,X000630.SZ,X000408.SZ,X600098.SH,X600352.SH,X000883.SZ,X600219.SH,X000539.SZ,X000723.SZ,X600021.SH,X000825.SZ,X000027.SZ,X002092.SZ,X000983.SZ,X601699.SH,X600623.SH,X000937.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.297573840810641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145022863045614,0,0,0.0902996046944735,0,0,0,0,0.0404085264674496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885378853480336,0,0,-0.00257189274936155,-0.0032551962901173,0,0,0,0,0,0
X600028.SH,0.744312951169487,0,0,0,0,0.131991831463723,0,0,0,0,0.0131924551161722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861406873903355,0,0,0,0.105904371981972,0.0285978331331761,0.0778819412249168,-0.0430807125735678,0,0,0,0,-0.0439644846703733,0.000936585867291138,-0.0457790648850217,0.0314304839851536,-0.0113183325087109,0.0992601843458139,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.128816968912863,0.0942730240001874,0,0.0761597426641306,0.0884459711066817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207387718914016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608476168714179,0,0,0,0,0,-0.127435439626374,0.149454997655366,0.0126428077424575,-0.0457468131458443,0.0322626061496227,0,0,0,0.0638751321303699,0,0
X600019.SH,0,0,0.0503153709263088,0,0,0.0245164897845021,0,0,0,0,-0.0927962791779466,0,0.0750260791572862,0.0265805491433219,0,0,0,0,0,0,0,0,0,0,0.163818730438979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103900311376898,-0.024603612827428,0,0,0,0,-0.140400625760715,0,5.42101086242752e-20,-0.0167274833145168,0.0190554258862627,0,0,0,-0.447203001447298,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.0507203909568841,0.21690362417796,0,0,-0.0899219480121098,0,0,0,0,0,0,0,0,0,0,0,0,-0.0951135357396881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0426371472803523,0,0.146356742897133,0,0,0,0,0.0419761984154919,-0.0110023646793133,0.0102059511418234,0.0408628995032743,0,0,0,0,0
X600585.SH,0,0,0,0.2085510378949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169268429116676,0,0,0,0,0,0,0,0,0.0327741782712671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.323440438464218,-0.0390687302317153,0.0331990485491894,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0617362570675535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192084782696648,0,0,0,0,0,0,0,0,0,0,0.0114027716674402,0,0,0,0,0,0,0,0,0,0,0,0.113255058310553,0.0762015008391771,0,-0.0216069539350476,0.00428546925338089,0,0,0,0,0,0
X601898.SH,0,0,0.124143045744463,0,0,0,0,0,0,0,0,0,0.0529714513883757,0,0,0.0804599713401086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113063517294433,0,-1.35525271560688e-20,0,0.015955481662006,0.175626625811587,0.136243607321658,0,0.0368533668908073,-0.0587143456277252,-0.0181351979567836,0,0,0,0,0,0,0
X600688.SH,0,0.300708542360249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134041313669992,0,0.0197303660645407,0,0,0,0.134725595754221,0,0.0296050216216939,0,0,0,0,0,0,0,0,0,0,0.0941175947610517,0,0,0.123334687364711,0,0,0,0.0132155898902503,0,0,0.000225398951700473,0,0,0,0,0,0
X601600.SH,0,-0.0482474091833256,0,0,0,0,0,0,0,0,0,0,0.214144560516754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353326540644464,0,0,0,0,0.154361358276391,0,0,0,0,0,0,0,0.0627216943760577,0,0,0,-0.0330671000131537,0.0294054454947879,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.0463896799360959,0,0,4.33680868994202e-19,0,0.0487714305644983,0,0,0,0,0,0,0.040493008298744,0,0.755246167260548,0,0,0,0,0,0,0,0,0,0,0,0.0503577397356533,0,0,0,0,0,0,0,0,0.101308985939619,-0.110813030891613,0,0,0,-0.0318595822355359,-0.0473294962211557,0.0227759923174069,0,0,0,0,0,0
X600795.SH,0,0,0,-0.058702382977768,0.248702075848748,0.0537368375612154,0,-0.00844291193915752,0,0,0,0,0.0657375190715416,0,0.0864607370720159,0,0,-0.0395035259519092,0,0,0,0,0,0.0324945791337209,0,0,0,0,0,0.0894269836291751,0,0,0,0,0,0,0,0,0,0,-0.00858180720028137,0,0,0,0.0542603226526869,0,0,0.0448831071121409,0,0,-0.0168934359553704,0.0140903661263246,0.0298542522778218,0,0,0,0,0
X600362.SH,0,0,0,-0.120378245445716,0,0,0,0,0,0.22619580220404,0,0,0,0,0.144926517011385,0.0140818613558956,0,0,0,0,0,0,0,0,0,0,-0.167774266823793,0,0,0,0,0,0,0.539992791932368,0,0,0,0,0.0950899556975322,0,0,-0.143994332706055,0,0,0.0073803920055883,0,0,0,0.116595519162151,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.072977177079297,0,0.0405542576316918,0,0,0,-0.184549363175876,0,-3.46944695195361e-18,0,0,0,0,0,0,0.141890744649365,0,0,0,0,0.0507385833625643,0,0.153783880864212,0,0,0.152175051084156,0,0,0,0.108818325195042,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0838958206605235,0,0,0,0,-0.153515358277592,0,-0.00493594461258541,-0.0121263446837734,0.0513422944016224,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.101786847305142,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.00703007500878563,0,0,0.136820557126957,0,0.101912825479448,0,0,0.0203442166429038,0,0,0,0,0,0,0,0,0.0287507885347571,0,0,0,0,0,0,0.0557500049628169,0,0.0874336509673209,0,0.0273272875531066,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.424560393144927,0,-0.0777978912801935,0.102750350193053,0,0,-0.00370248073453573,0,0,0,0.0531462773360576,0,0,0,0,0,0,0.0601227842469608,0,0,0,0,0,0.136736903200498,0,0.151911829129472,0,0,0,0,0,0,0,0,-0.120703822125607,0.0620810204450429,0,0,0,0,0,0.0984081235370542,0.0972870583256509,0.00416832533212587,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.0433707169297156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671491221991406,0.0187930585595976,0,-0.0317902678762434,0,0,0,0,0,0,0,0,0,0,0,0,0.0421167886526603,0,0.0448773372057805,0,0.0235065376533959,0.0934673402172864,0,0,0.0108741670442532,-0.0194712590011188,0,0,0,0,0,0
X600157.SH,0,-0.0394047697998044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602958233808061,0,0,0,0,0,0.0821814474615606,0.0778675221762733,0,-0.0680756898462644,0,0.286604919584936,0,0,0,0,0,0,0,0.0251096873460589,0,0,0,0,0,0,0.0723116540001965,0,0,0,0,0,0,0,-0.0182392432567661,0.0112600653763069,0.0105599803961805,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0529764887091332,0,0,0,0,0,0,0,0,0.02265711826642,0,0,0,0,0,0,0,0,0,0,0.0105406884901664,0,0,0,0,0.00269331806259719,0.0388115237577139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00471114253408821,0.0133923243515876,0,0,0,0,0.0071490179467112,0.00361326867330794,0,0,0,0,0,0
X600886.SH,0.133948213906607,0,0,0,0,0.00990341929056396,0,0,0,0.0361011475925445,0,0,0,0.158615807680271,0,0,0,0,0,0,0,0.161580071445271,0,0,0,0,0.0542087446158637,0,0,0.0405583863614765,0,0,0,0,0,0.0723902426050752,0,0,0,0,0,0,0,0,-0.0410729131548705,0,0,0.0103210564609045,0,0,0,0.00292609688519671,0,0,0,0,0,0
X601992.SH,0,0,0.251406185569298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402753187532769,0,0,0,0,0.0239067959696823,0,0,0,-0.0349310512805021,0,0,0,0,0,0,0,0.0196569021959194,0,0,0.0724890449295197,0,-0.00814708740065952,0.335283999289303,-0.0362820495868714,0,-0.00444164776285157,0.00278178798317228,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139750723092887,0,0.318985701335767,0.0246946892592198,0,0,0,0,0,0,0,0,0.0995199110733732,0,0,0,0,0,0.0420825321261159,0,0,0,0,0,0,0,0,-0.121084881072751,0.0601689568313507,0,0.0377747692882215,0.0313534923157675,-0.310560967529708,-0.0222808613919534,0.0252429685093137,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.117400806105994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596567729501652,0,0,0,0,0,0,0,0,0.0960738251613352,0,0,0,0,0.0469195167787748,0,0,0.0378249457081364,0.051915929231559,0,-0.0220263323040773,0.120234895318052,0,0,0.0109053841400045,0,-0.018739027284241,0.0078982508823885,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.738020495683889,0,-0.0681656160662551,0,0.0883207508461748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158539717879175,0,0,0,0,0,0,0,0,0,0,-0.00902690279074409,-0.144167945632474,0,0,0,0,0,0.0717869486223647,0,0,-0.0105916028933391,0.006893244930545,0,0,0,0,0,0
X000898.SZ,0,0,0,0.341858353994149,0,0,0,0,0,0,0,0,0.000381021650593032,0,0.108714625581968,0,0,0,0,0,0,0,0,0,0,0,0,0.844140740014212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712399114251641,0.146460653089362,0,0,0,0,0,0,0.112340379214573,-0.0353261217706777,0.0403267831107136,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.112198318402415,0,0,0,0,0,0.0816517829281708,0,0,0,0,0.0677402692727007,0,0,0,0,0,0,0,0,0.146317930035378,0,0.112713500867218,0.0196174121499981,0,0,0.0718767503941129,0,0,0,0,0,0,0,0.00886389997345928,0,0,0,-0.0284587022341474,0,0,0,0,0,0,-0.00981488712276942,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933316936027148,0.0637771694737255,0,0.0937918187161269,0,0,0,0,0,0,0.0644424499603093,0,0,0,0.218562885663035,0,0,0,0.141623367078453,0,0,0,0,0,-0.119341156208947,0,0,0,0,0,0.0174808229832257,0,0,0.170656702982797,0,0,0.0769882569663161,-0.065845576452634,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.108511065823398,0,0.120405858227862,0,0,0,-0.0192488557143878,0,0,0,0,0,0,0,0.0475285344013084,0,-0.0397241570467436,0.313530673037197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604113504564748,0,0,0,0.0337855080184579,0,0,0,0,-0.00713397797628344,0,0,0,0,0,0
X601158.SH,0,0,0,-0.0530550704427436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062778467006566,0.102941706886815,0.118290417145139,0,0,0,0,0,0,0.118751047502006,0,0,0,0,0,0,-0.0917631130126627,0,0,0,0.0912252243398455,0,0,0,0,0.0562455262963898,-0.0285055376762578,0.0124977195636699,0,0,0,0,0,0
X000959.SZ,0,0.105101487799807,0,0,0,0,0,0,0,0.159280683698902,0,-0.221203031984379,0,0,0,-0.0535855087168141,0.185496103010656,-0.367701139036008,0,0,0.226079289533874,0.0185574582234197,0,0,0,0,0,0,0,0,0.0801842937916095,0,0,0,0,0,0,0,0,0,0,0,0.00818832839507144,0,-0.0390047762616231,0,0,0.205641500190622,0,0,0.0502510817139447,-0.042612729775657,0,0,0,0,0,0
X600583.SH,0,0,0,0.0359862974349272,0,0,0,0,0.443812322614107,0,-0.0268535288034986,0,0,0,0,0.0201038313457112,0,0,0,0,0,0,0,0,0.0541403129999562,0,0,0,0,0.0542497992744229,0,0,0,0,0,0,0,0,0,0,-0.124135953081542,0,0,0,0.0312878602018157,0,0,0,0,0,0.00659060003589897,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374165582165829,0.149918536900515,0,0,0,0,0,0,0,0,0,0,0.0290170953477548,0,0,0,0,0,0,0.125006532202048,0,0,0,0,0,0,0,0,0.0933620405142124,0,0,0.0443376872594789,0,0.071187556802934,0,0.0055611629707921,0.040563652140368,-0.0270517866965298,0,0,0,0,0,0
X002466.SZ,0,0,0.0947727620643587,0,0,0,0.0932088932572439,0,0,0,0,0,0.0410606199022538,0,0.0383161667339635,0,0.374534477820083,0,0,0,0,0,0,0,0,0,0.171830388500534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00451599352464067,-0.0465304164250547,0.068126356098471,0,0.0278752876361566,0,0,0.131844999766517,0,0.0237329184168805,0,0.00669605730789159,0,0,0,0,0,0
X000630.SZ,0,0,0.00578744639891168,0,0,0,0,0,0,0.279790011949681,0.0861526621274212,0,0.216034115875031,0.127599586126675,-0.066520753351272,0,-0.115615792987443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175262263519097,0,0.195910387260796,-0.0505854456930454,0.0149153517945149,0,0,0,0,0,0
X000408.SZ,0,-0.0739076378422733,0,0,0,0,0,0,0,0,0,0,0,0.054593923387386,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0997470872116525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0449420974668645,0,0,-0.00549068276798293,0,0,0.102280856015705,0,0,-0.00144971449268193,-0.00688025448717572,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0.17975920605281,0,0,0,0.0904077326222531,0,0,0,0,0,0,0,0,0.477716586715454,0.0186123980487521,0.0923182112288112,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,-0.0211323161888654,-0.0491811173313601,0,0,0,0,0,0,0,0,0.0478238266503903,0,0.101230413963538,-0.0661664294981772,0,0,0,0.0409361621703983,0.0538008992146442,-0.035615164551787,0,0,0,0,0,0
X600352.SH,0,0.128096287809283,0,0,0,0,0,0.226619002729828,0.0194688263312985,0,-0.030996462917568,0,0.0219829498381692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103881630331545,0,0,0.0651006188243816,0,0.00561516834567526,-0.00689546724733182,0.0303983480807013,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567460545857122,0,0,0,0,0,0,0.0498685223001882,0,0,0,0,0,0,0,0,0,0,0.09781402296047,0,0,0,0,0,0,0,0,0,0.0104057191382587,0,0.0314198059745048,0,0,0.135055602874996,0.025824022384588,0,-0.00494785370432063,0.00831621647383517,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0223491209551263,0,0,0.0474044553472763,0,0,0.0619023476580072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310368215147171,0,0,0,0,0,0,0,0,0,0,-0.033984060903649,0,0.184639497618283,0,0,0,-0.020582427938343,0.0168268982328497,0,0,0,0,0,0
