,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X000792.SZ,X600886.SH,X002466.SZ,X002460.SZ,X600010.SH,X600111.SH,X000301.SZ,X000708.SZ,X600426.SH,X002271.SZ,X600362.SH,X600795.SH,X000877.SZ,X000983.SZ,X601699.SH,X600027.SH,X600489.SH,X600803.SH,X600176.SH,X601991.SH,X000807.SZ,X000786.SZ,X600160.SH,X000932.SZ,X000630.SZ,X000933.SZ,X600219.SH,X000408.SZ,X000629.SZ,X002080.SZ,X600688.SH,X600612.SH,X000539.SZ,X600985.SH,X300037.SZ,X600157.SH,X600096.SH,X002128.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0.00702968191964699,0,0,0,0.00152105863263102,0,0,0,0,0,0,0,0,0,0,0,0,0.350751365048601,0,0.116975347086123,0,0,0,0,0,0,0,0,0,0,0,0,0.40935365753742,0.0283669926205215,-0.0817077871159231,0,0,0,0,0,0,0,0,-0.231808416641535,-0.0785794114416707,0,-0.00743976270190137,0,0,0,0,-0.0117223638650455,-0.0220549707653649,0,0,0,0,0,0
X600660.SH,0,0,0.0255605396717648,0.11013577687224,0,0,0,0,0,0,0.0324254626363074,0,0,0,0,0,0,0,0,0,0,-0.00632239616022199,0,0,0,-4.33680868994202e-19,0,0.0158994509728767,0,0,0,0,0,0,0,0.166377766984132,0,0,0,0,0,0,0,0.0626772631076711,-0.119961734571328,0,0.0377414568461358,0,0,0,0,0,0.0226455939770908,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.044632342351839,0,0,0,0,0,0,0.0919014962439209,0.226033305751713,0,0.0125102494614296,0.165128986098273,0,0,0,0,0.0243189018848904,0,0,0.0548521760157336,0.0505856929023121,0,0,0,0,0,0,0,0,0.0797220642869157,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0834200080618519,0,-0.0102860724064609,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.1195992493915,0,0,0,0,0,0,0,-0.131641961083717,0,0,0,0,0,0,0,0,0,0,0,0.0602138089643694,0,0.366931600561637,0,0,0,0,0.046065796412556,0,0,0,0,0,0,0,0,0.00376710327779422,0,0,-0.042422031059492,0,0,0,0,0,0.0226194413162115,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.019426488032232,0,0,0.690820069076896,0,0,0,0,0,0.0942337723278771,0,0,0,0,0,0,0,0,0,0,0,0,-0.0623420772595853,0,0,0,0,0,0,0.04336179549587,0,0.10993696018569,0,0,0,-0.063506421967923,0,0,0,8.67361737988404e-19,0.0143342736999123,-0.0736028449533701,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,-0.00749422791388083,0,0,0.0356050148681524,0,0.0284295313298869,0,0.776075180883973,0,0,0,0.107007997506634,0,0,0,0,0,0,0,0,-0.0550875552634199,0,0,0,0,0,-0.0379681839417346,0.00827281268201929,0,0,0,0,0,0,0,0,0,0,0,0.152311955467793,0,0,0,0,-0.0419860455862731,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0217162142731145,0,0,0,0,4.33680868994202e-19,0,0,0.0220628090685687,0,0,0,0.32294860479977,0,0,0,0,0,0,0,0,0,0,0,0.0128267495650824,0,0,0,0,0,0,0,0,0,0.0437513350362316,0.18649095041132,0,0,0.0062780470480636,0.0366214134723462,0,0,0,0,0,0,-0.0265109956898086,0,0,0,0,0,0,0
X600111.SH,0,0,0.0495652994384995,0,0.0208217329059671,0,0,0,0,0,0.228162120742956,0,0,0,0,0,0,0,0,0,0.0983040516136269,-0.0861950918888758,0,0.0556616806312152,0,0,0,0,-0.0231790210880581,0,0,0,0,0,0,0,0,0,0,0,0.526465943503499,0,0,0,0.0507775076712053,0,0,0,0,0,0,0.0853931383387873,-0.0711764752301005,0,0,0,0,0,0
X000301.SZ,0.00363619839861097,0,0,0,0,0,0,0,0,0.141016860695449,0.0761229100907862,0,0,0,0.045365027252797,0.168493006233387,0,0,0,0.0503917317810394,0,0.0116135364478772,0.00121241100531586,0,0.101724426416981,0,0,0,0,0,0,0.0402058872610316,0,0,0,0.0518107732006773,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121819867711822,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.0122312630237572,0,0,0,0,0,0.0674479650937855,0,0.269352462128459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301323299946896,0,0,0,0.0926204118851463,0,0,-0.0198001301369834,0,0.187848927196632,0,0,0,0,0,0,0,0,0.0740982544736638,0,0,0,0,0,0,0,0.0397970104796878,0,0,0,0,0,0
X600426.SH,4.33680868994202e-19,0,0,0,0.319186113175465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712026075542834,0,0,0,0,0,0.106502831832748,0,0,0.0495421204100675,0,0,0.0808180377329315,0,0,0,0,0,-0.0322032036775605,0.179314970678839,0.019715585545144,0,0,0.0305709706018107,0,0,0,0,0,0,0,0.0567460053783761,0.0517151600756997,0,0,0,0,0
X002271.SZ,0.131193460249389,0,0,0,0,0,0.450563040656761,0,0.131237856029126,0,0,0,0,0,0,0,0,-0.0862494975228844,0,0.234162951663079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45703474018578,-0.0582293354245845,0,0,0,0,0,-0.047453126580675,0,0,0,0,0,0,0,0,0,0,0.0772215388560804,0,0,0,0,0,0,0
X600362.SH,0,0.142292813509667,0.115827970134085,0,0,0.00194080980846642,0,0,0.020812959486568,0.0181700520444945,0.140001846387028,0,0,0,0.0254669147207534,0,0,0.0609816989624791,0.0106043807441414,0.0756807439204716,0,0,0,0,0,0,0,0,0.117950340028479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00424534693469945,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.12112862271604,0,0,0,0,0.0351038927463724,0,0,0,0,0,0,0,0,0,0,-0.0278683559757316,0.182496066647301,0,0,0,0.239675135931355,0,-0.0569053501411396,0,0,0,0,0,0,0,0,0,-0.0807017276896,0.0185721714043181,0,0.185931947993541,0,0,0,-0.0327776971349562,0,0.0170962048554743,-0.0784993238237857,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.0545598260228014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940705659183148,0.0877571460740449,0,0.0594232380846149,0,0.00257065618103002,0.0936111637121464,0,0,0,0,0,0,0,-0.139049387315302,1.73472347597681e-18,0.202086753250943,0,0,0,0,0,0,0.0315655461370809,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.0894164204535525,0,0,-0.0472039065466908,0.123858542777441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214331198979937,0,0,0.225821136271498,0,0,0,0,0,0,0,0,0,0.110997987235753,0,0,0,0,0,-0.0188110878863761,0,0.129532778662028,0,0,0,0,0
X601699.SH,0,0,0,0,0.271139931070861,0,-0.252138458797353,0,0.06344760435408,0.0594545790572849,0,0,0,0,0,0,0,0,-0.0627094168656234,0.215047764791709,0,0,0,0,0,0,0,-0.0736250819540201,0,0,0,0,0,0,0,0,0,0.156516606619242,0,0.311968594041732,0,-0.212426583882096,0,0,-0.103887674385666,0.0573348613125452,0,0,0,0,0,-0.0881264934879205,0,0,0,0,0,0,0
X600027.SH,0.171021495472756,0,0,0,0,0,0,0.789237754756278,0,0,0,0,0,0,0,0,0,0.0198976552826297,0.0537286999894556,0,0,0,0,0,0,0,0,0,0,0.0359363154406842,0,-1.73472347597681e-18,0,0.110353351645206,0,0,0,0.044576925408724,0,0,0,0,0,0.152071755577912,0,0,0.012794126951438,0,0,0,0,0,-0.0109858404381141,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.648039482965694,0.0841544681654249,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0454296080058681,0,0,0.0359703700966515,0,0,0,0,0,0,0,0.0496910301028573,0.119790723358837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265101799844945,0,0,-0.0208441816289166,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0.397183809777673,0,0,0,0,0,0,0,0,0.220710816791108,0,0,0,0,0,0,0,0,0,0,0,0,0.100653272815576,0.470748338199026,0.00296942597581923,-0.0014207735269608,0.178637716294062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245559510451799,0,0,0,-0.0188269301400425,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173389919061308,0,0,0,0,0,0,0,0.0566744640318496,0,0,0.19569145786634,0,0,0,0,0.0480471608250581,0,0,0.141949909825581,0,0,0,0,0,0,0,0,0,0,-0.0108838077407926,0.0284749860104444,0,0,0,0,0,0,0.0992772887045755,-0.172583990855095,0,0,0,0,0,0
X601991.SH,0,0,0,-0.0238307729364189,0,0,0,0,0,0,0,0,0,0.393379704735067,0.00223466071301097,0,0,0,0,0,0,0,0,0.0775098972405929,0,0,-0.114664859901183,0,0,0.0535879367962372,0.0308377550238718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169967487346916,0,0.0185750380233287,0,0,0,0,-0.0301058358701969,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.268003624145928,0,-0.0918485602632008,0.260734114444215,0,0,-0.0310137130883356,0,0,0,0,0,0.0838821989744224,0,0,0,0,0,0,0,0,0,0.0282457973736891,0,0,0,0,0,0,0.342677393860062,0.263304730669183,-0.221558386450865,0.0811778654221865,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0206058751210008,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,-0.0616981285404847,0.0103403781945086,0,0,0,0,0,0,0,0,0,0,0.548549321881786,0,0,0,0.0490548625153017,0,0.0739537789171777,0,0,0,0,0,0,0,0,0,0,0,0.0269844224352923,0,0,0,0,-0.148573468440113,0,0,0,0.196573452875401,0,0,0,0,0,0,0,0,0,0
X600160.SH,-0.336285472249235,0,0,0,0,0,0,0,0,0,0,0,0,0.31003759643854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00697531256038463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158135649732708,0,0,-0.251987553132629,0,0.572134527407323,0,0,0.0444572545352983,0.0784366119164169,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.294846075572815,0,0,0,0,0,0.0465002574379315,0,0,0,0,0,0,0,0,0,0.0422871119783218,0,0,0,0.101959964095765,0,0,0,0,0,0,0,0,0.00435697635192388,0,0.0178798470927963,0,0,0,0,0,0,0,0.00698842588687309,0,0.138702609727947,0.135938522466515,0,0,0,-0.0778645529047876,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0573632416579428,0.0489821226971607,0,0.171316877599581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212491512950833,0,0,0.23003815777014,0,0,0,0,0.000734396703574496,0,0,0.10378937473947,0,0,0,0,0,-0.0774769564817189,0,0,0,-0.088292727457606,-0.0278873780137544,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082778494104474,0.0368149718046948,0,0,0,0,0.526258287391463,0.122556088178169,-0.00203981057356516,0,0,0,0,0,0.0672100733667662,0,0,0,-0.00615695855851192,0,0,0,0,0,0,-0.0235962508075226,0,0,0,0,0,0,0
X600219.SH,0,0.0218023196899984,0,0,0,0.0979956139098806,0,0,0,0,0.293091168334993,0,0,0,0,0,0,0,0,0,0.0363860873645613,0.00632387337446987,0,0,0,0,0,0,0,0,0,0,0.0275000200757069,0,0,0,0,0,0,0,0,0,0,-0.0558681319988254,0,0,0,0,0,0,0,0,0.0108272435334829,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.0199656442799356,0,0,0,0,0,0,0,0,0,0.34866001963899,0,0,0,0,0,0.0767680159931548,0,0,0,0,0.166696935973673,0,0,0,0,0,0,0.0554863663935078,0.0667909055933694,0,0,0,0,0,0,0,0,0,0,0.0430905372221461,0,0,0.0825747336072375,0,0.0656674469855684,0,0.00685071936630143,0,0,0,0,0,0
X000629.SZ,0.0370129288464775,0,0,0,0,0,0.149590156360208,0,0,0,0,0,0,0,0,0,0.253320148073828,0.572021259356333,0,0,0,0.0270688800389013,0,0,0,0,0.0742039147944544,0,0,0,0,0,0,0,0,0,0,0.00732558198260811,0,0,0,0,0,0.0145430794459308,-0.0831601407571895,0,0,0,0,0,0,0.00358773039475608,-0.0429434230371469,0,0,0,0,0,0
X002080.SZ,-0.0033536224350843,0,0,0,0,0,0.263951683613094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139855250426134,0,0,0,-0.0755282742446501,0,0,0,0.185298777806127,0.00728378126385259,0,0.0137158772030182,0,0,0,0,0,0,0,0,0,0,0,0.0491335277434016,0,0,0,0,0,0.0661216989637841,0,0.0224557215437045,0,0,0,0,0,0
X600688.SH,0.0277890607284364,0.210273740463423,0,0,0,0,0,0,0,-0.0776120927751406,0.0453580082922978,0,0,0,0,0.0486753735141644,0,0.0807796499664747,0,0,0,0,0,0,0.0311073320313105,0,0,0.0285353517987284,0,0,0,0,0,0,0.0149248318286477,0,0,0,0,0,0,0,0,0,0,0.132002306724802,0,0,0,0,0,-0.00820588539528713,0,0,0,0,0,0,0
X600612.SH,-0.0362551279394155,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.154470259972877,0,0,0.12479283516071,0,0,-0.0290196055114111,0,0,0,-0.351107973052968,0,0,0,0,-0.0773847541342416,0,0,0,0,0,0,0,0,0,0,0.0167436094649678,0,0,0,-0.126329371169319,-8.67361737988404e-19,0.00403009191649255,0,-0.0745806396805706,0,0,0.045885928625234,-0.0975721262720408,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.0116446661631613,0,0,0.371416025690444,0,-0.194855640504762,0,0,0,0,0,0,0,0,0,0,0.17693674948104,0,0,0.167035464426423,0,0,0,0.428469460238556,0,0.194630324442291,0,0,0,0,0.0156800143130588,0,0,0,0,0,0,0,0,-0.201737543440132,0,0,0,0,0,0,0,0.0448773681321778,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0.121977584362495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425549272344047,0.0921646309762687,0.216964294240123,0,0,0,0,0,0,-0.0062154117152859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855481390274469,0,0,-0.126323887810295,0,0.0562835346192907,-0.0390363711663172,0,0,0,0,0
X300037.SZ,-0.106107345881526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14964876866321,0,0,0,-0.199430287969064,0,0,0,0,0,0,0,0,0,0,0,0,-0.112945048782209,0.126032495891362,0,0.136098566787182,0,0,0.0593290759473641,0,0,0,0,0,0,-0.0618464268425763,0.0879541896559663,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,-0.00567707116360724,0,0,0,0,0,0,0,0.144571414268909,0,0,0,0,0,0,0.0867399344069251,0,0,0,0,0,0,0,0,0,-0.0618360852486368,0.241307696109361,0,0,0.00810218250745223,0,0,0.0661065745486792,0,0.218704524681665,0,0,0,-0.224654653995915,0,0.105383968217695,0,0,0,0,0,-0.0439727349620669,0.00986133454575283,0,0,0,0,0,0
X600096.SH,0.0430917718550241,0,0,0,0.0438244538395539,-0.0559773657143539,0,0,0,0.0116746665173447,0.000800180231732674,0,0,0,0.0560340777602691,0.357533918742976,0,0,0,0,0,0,0,0,0,0,0.0329828909012343,0,0.0316629741916676,0,0,0,0,0,0.15874890019288,0,0,0,0,0,0,0,0,-0.0556371022780639,0,0,0,0,0,0,0,0,-0.0303890960023379,0,0,0,0,0,0
X002128.SZ,0.0791472579934672,0.06257247900961,0,0,0.146633707306673,0,0,0,0.0949606397789268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11062686703553,0,0,0,0.102366317915475,0,0,0,0,-0.00640390279382733,0,0,0,0,0,0,0,0,0,-0.0455531293346091,0,0,0,0,0,-0.0241928103162234,-0.0100340621546581,0,0,0,0,0,0,0
Change_TY3M,-0.0905468659950631,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.177683398313797,0,0.116006082269895,0,-0.0393959203613353,0,0,0,0,0,-0.110349049859184,0,0,-0.0489638014950743,0,-0.0619720585030205,0,0.102360622322147,0,0,0,0,0,0,0,0,0,0,-0.0367145332650424,-8.67361737988404e-19,-0.0490199904317635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slope,0,0,0,0,-0.29980145197557,0,0,0,0,0,0,0,0,0,0,0,0,0.141484777808738,0,0,0,0.0939768603217882,0,-0.180185954860251,0,0,-0.25380330143752,0,0,0,0,0,0.104332368450296,0,0.0140296171871282,-0.287749441236681,0,0,0,0,0,0,0,0,0.130131844597323,-0.0514629602583208,0.383967532104766,0,0,0,0,0,0.726786430846071,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.16746520159421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856158289490627,0,0,0,0,-0.0408733806798089,0,0,0,0,0,0,0,0,0,0.392698016128337,0,0,0,0,0,0.084507309001319,0,0,0,0,0,0,0,0,0,0.882063459743114,0,-0.151501111232197,-0.0235308952895271,0,0,0,0
RealEstate_excess,0,0,0,0,-0.081019245181359,0,0.0444676677070711,0,0,0,0,0,0,0,0,0,0,0,0.323613317704033,0,0,0,0,0,0,0,0,0,0,0,0,0.0198707341418367,-0.239039171483223,0,-0.0996971700799349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128600839968248,0,0.0712790470852128,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.0155186752121899,0,0,0,-0.0776241612340533,0,0,0,0.00736756597610974,0,0.17622782542224,0,0,0,0,-0.0569943644608266,1.73472347597681e-18,0,0,0,0.0349542561022269,0,-0.0731611950258846,-0.0689284034209078,0.0182529864833153,0,0,0,-0.0654764375359449,0,0,0,-0.040411668423135,0,0,0,0,0,-0.0104471877155064,0,0,-0.0534061384989255,0,0,0,0.0409153381739405,-0.011243385020129,-0.0132575617428236,0,0,0,0,0,0
MKvol,-0.00213579338258979,0,0,0,0,0,0,0.000159928106587751,0,0.00350237605300357,0,0,0.00570938629123689,0,0,0,0,0,0,0,0,0.000722316937801512,0,0,0,0.00570518598800763,0,0,0,-0.00166611398150616,0,0,0,0,0.000467359430562438,0.00071144034264227,0,0,0,0,-0.000247448500001744,0,0,0,-0.0015356542400724,5.42101086242752e-20,-0.00623761382980527,0,0,0,0,0,0.00133504533662294,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0183709981926592,0,0,0,0,0,0,-0.00674144626992008,0,0,0,0,-0.0116065202910692,0.00118911600431366,0,0,0,0,0.00711477122176686,0,0.000861978709134706,0,0,0,0,0,0,-0.00199860136909793,0.00285168310599759,0,0,0,0,0,0,-0.0024953188208823,0,0,0.00216744215804396,0.000386194689853527,0,0,0,0,0,-0.0198081551396877,0.0194472662097193,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168290963777977,0.00580991918027134,0,0,0.0260501663639174,0,0,-0.0119369378276738,0,0,0,-0.0179309547893962,0,-0.0529660224539806,0,0,0,0,0.0335578554192021,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000906858315429545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00380390109869986,0.00707057809467711,0,0,0,0,0,0
