,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X601898.SH,X601991.SH,X600188.SH,X601600.SH,X002466.SZ,X600688.SH,X600362.SH,X600795.SH,X600886.SH,X300072.SZ,X600516.SH,X000898.SZ,X600547.SH,X002460.SZ,X600027.SH,X600111.SH,X601992.SH,X600176.SH,X600352.SH,X000553.SZ,X000786.SZ,X002110.SZ,X600426.SH,X000709.SZ,X600299.SH,X600801.SH,X600808.SH,X000408.SZ,X000932.SZ,X000883.SZ,X002271.SZ,X600315.SH,X601158.SH,X000830.SZ,X600219.SH,X601699.SH,X000792.SZ,X601003.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.320676560762544,0,0,0,-0.0241195869809026,0,0,0,0,0,0.0944135619132515,0,0,0,0,0,0,0,0,0,0,0.0151167524894505,0,0,0,0,0.103590285479749,0,0,0,0.0517648682208929,0,0,0,0,0.0099803122075305,0.0286779683134569,0,0.00558557981174699,0,0,0.117279095475188,0,0,0,0,0,0,0.0102687226767721,0.0168853913804256,0,0,0,0,0,0
X600028.SH,0.19406129335674,0,0.309703459579385,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,-0.0857419903653155,0,0,0,0,0,0,0,-0.0590904690094715,0,0,0,0,0,0,-0.0888797130120668,0,0,0,0,-0.0178564117198262,0,0,0,0,0,0.0019175818376109,0,0,0,0,0,0,0,0,0,0.00308668808528179,0,0,0,0,0.210053059136488,0,0
X601088.SH,0,-1.38777878078145e-17,0,0.283696389774685,0,0.00702965927834923,0,0,0,0,0,0.60950513495795,0,0.0107542671314769,0,0.0262938959350223,0,0,0,0,0,0,-0.0450163736188278,0,0,0,0,0,-0.107137832826749,-0.105707719546832,-0.198744623062222,0,0,0,0,0,0,0,0,0,0,0,0.034650673414009,0,0.0481506885146913,0,-0.0123292667295076,0,0,0,-0.0026714852237899,0,0,0,0,0,0
X600585.SH,0,0,0.186158454658911,0,0,0.0297230193859967,0,0,0,0,0,0,0,0.0982560866490507,0.0789312439138202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167860866975441,0,0,0,0,0.361964610434211,0,0,0,0,0,0,0,0.0521371865917035,0,0,0,0,0,0,-0.0169676770364442,0,0,0,0,0.0345681245936821,0,0
X600019.SH,0,0,0,0,0,0.141544822743252,0,0,0,0,0,0.177666495867837,0.0766256797862428,0,0,0,0,0,0,-0.276508162824862,0,0,0,0,0,0,0.165208453715281,0,-0.0227469379623551,0,0.0371661444257427,0,0,0,0.137433916303046,0,0,0.154185498229485,0,0,0,0,0,0,0.147148448801327,0,0,0,0,0.0114405028611229,0,0,0,0,0,0,0
X600309.SH,0,0,0.159619327202857,0,0,0,0,0,0,0,0,0,0,-0.207358349285896,0,0,0.2743726554164,0,0,0,0,0,0,0,0,0,-0.0413761567472088,0,0,0.18242064156624,-0.0294544375013282,0,-0.24106464851274,0.170204850874148,0,0,0,0,0,0,0,0,0.1043303826842,0,0,0.0260065837746672,0,0,0,0.0478342419930103,0.0620812250142069,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0469958648316767,0,-0.0290808899378425,0,0,0,0,0,0,0,0,0,0.184840300377929,0,0.116535127395875,0,0,0.0629169049704165,0.396478712156822,0,0,0,0,0,-0.0490419676168986,-0.104974545025034,0,0,0,0,0,0,0,0,-0.0466940033464486,0,0.0903944548743425,0.0532255394155324,0,0,-0.0605307599968241,0,0,0,-0.00442598107466071,0.0121243971599513,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.0489823946371614,0,0,0,0,0,0.0810763358960561,0,0,0,0,0,0,0,0,0,0,0.183106800264859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898304251334924,0.131264028573696,0,0,0,0,0,0.352870995848266,0,0,0,0,0,0,0.0144974784534728,-0.048322281451589,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,-0.0704663646388886,0,0,0,0,0,0,0,0,0,0,-0.0687577238837513,0,0,0,0,-0.0488731865302856,0,0,0,0.0561292395537278,0,0,0.00558232954886829,0,0.0977084583953814,0,0,0,0,-0.0797107837902394,0,0,0.034675346189053,0,0,0,0,0,0,0,0,0,0.0188621035220368,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.160090341425587,0,0,0,0,0,0,0.149528121003308,0,0,0,0,0,0.0946647595717869,0.0658092546597437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00467725019535927,0,0,0,0.0821769344629386,0,0,0.00103471697741668,-0.00930233894203312,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0891598039762648,0.0592865354689597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679932202712084,0.121947769219371,0,0,0,0,0,0,0,0,0,0,0,0,0.0527858639565307,0,0,0,0.0263255690618428,0,0,0,0,0.130169853000629,0.000313351561759726,0.0537717098401307,0,0.0061783684242252,-0.0355796997692375,0,0,0,0,0,0
X600188.SH,0.0972955761155279,0,0.311536905833099,0,0.199567524184664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.063492272724825,0,0,0,-0.199800977884964,0,-0.0324218828753652,0.210307689640747,0,0,0,0,0,0,0.0940128563528079,0,0,0,0,0,0,0,0,0,0,0.604559284313631,0,0,0,0.048482501417323,-0.031051408230333,-0.0158327905237189,0,0,0,0,0,0
X601600.SH,0,0,-0.0191558210953461,0,0,0,0,0.00899398010751774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508446031059189,0,0,0,0.123460816816469,0,0,0,0,0,0,0,0.0579553144575095,0,0,0.0671099566419055,0,0,-4.33680868994202e-19,0,0,0,0,0.527381624465889,0,0,0,0,-0.00658485791386823,-0.053929946480165,0,0,0,0.0431254064256851,0,0
X002466.SZ,0,0,0.104807225771834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401662796721489,0.028166030445817,0,0,0.547311937853343,0,0,-6.93889390390723e-18,-0.029477965274769,0,0,0,0,0,0,0,-0.341056242256623,0,0,0,0,0.172848691709395,0,0,0,0,0,0,-0.359311444294501,0,0,0.0693022783939835,-0.0444769119590967,0,0,0,0,0,0
X600688.SH,0,0.205240425632228,0.0345551840263922,0.0404142268199465,0,0,0,0.0412822781073254,0,0,0,0,0,0.0156440150061563,0,0.140916504445528,0,0,0,0,0,0,0,0,0,-0.0641711682012183,0,0,-0.128255555124186,0,0.0510429267199,0,0,0,0,0,0,0,0,0,0,0,0.118655631488979,0,0,0,0,0,0,0.0284263336809612,0.0156108293568774,0,0,0,0,0,0
X600362.SH,0,0,0.142793426027672,0,0,0.069598477485228,0,0,0,0,0,0,0.486751453437321,-5.42101086242752e-20,0,0,0,0,0,0,0,0.00427754972300859,0,0,0,0,-0.00724952459582545,0.0173264599627756,0,0,0,0,0,-0.0626070919730296,0,0,0,0,0,0.0467618206814165,0,0,0,0,0,0,0.0160913504515282,0,0,0.0064337416324692,0,0,0,0,-0.166576935426396,0,0
X600795.SH,0,0,0,0,0,0,0,0.0221737268033896,0,0,0,0,0,0,0,0,0,0.0524901619619205,0,0,0,0,0.000963265687664439,0.00714293725914918,0,0,0.0949488670640874,0,0,0,0,0,0,0,0,0.0625785073163574,0.108423112754853,0,0,0,0,0,0,0,0,0.178790884982514,0,0,0,0.00180673017752615,-0.0162250383834112,0,0,0,0,0,0
X600886.SH,0,0,-0.0583853656075802,0,-0.0635638876126538,0,0.00972040913880906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0883666436548781,0.21473976864361,0,0,0.08677157718386,0.110638544727973,0,0.108230192968459,0,0,0,0.102637966799167,0,0,0,0,0,-0.00724344208605174,0,0,0,0,0,0,0,0,0,0.000835633602445138,-0.0234991505718124,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,-0.107876148575437,0,0,0,0,0,-0.0212950575325811,0,0,0,0,0,0,0,0,0,0.572356407477743,0,0,0,0.0978758015449384,0,0.268017566021886,0,0,0,0,0,0,0,0,0.467160987331449,0,0,0.0420014412667372,0,0,0.157822652295601,0,-0.14326170781725,0.0231943894718609,0.00467047661478118,0,0,0.0363299898954448,-0.0481809731524736,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210492711967714,0,0.142156222143544,0.335813954100761,0,0,0,0,0,0,0,0,0,0,0.175543704635288,0,0,0.0650838829465955,0,0,0,-0.00403503186666388,-0.0557759554020827,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.118589351602963,0,0,0.0139442222494627,0,0,0,0,0,0,0,0,0,0,0,0.0139604157433383,0,0,0,0,0,0.0952162567937775,0.105304519823322,0,0,0,0,0,0,0,0,0.0812922233615517,0,0.0756400097137597,0,0,0,0,0,0,0,0,0.17210814689674,0,0,0.0184545986494905,0,0,0,0,0,0,0
