,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X600585.SH,X601600.SH,X600886.SH,X600547.SH,X600011.SH,X000792.SZ,X600010.SH,X600111.SH,X600795.SH,X002460.SZ,X600362.SH,X002466.SZ,X600489.SH,X000708.SZ,X600803.SH,X000301.SZ,X600027.SH,X600160.SH,X601991.SH,X000786.SZ,X000807.SZ,X000983.SZ,X600219.SH,X600426.SH,X002128.SZ,X000408.SZ,X601699.SH,X000877.SZ,X000630.SZ,X600176.SH,X600096.SH,X601168.SH,X600985.SH,X002353.SZ,X000933.SZ,X600157.SH,X000831.SZ,X600378.SH,X300037.SZ,X600352.SH,X002271.SZ,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.699960796967456,0,0.0117486144883748,0,0,0,0,0,0,0,0,0,0.0555608312775219,0,0,0,0.382339092534681,0,0,0,0,0,0,-0.0045822753175404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0770074827370573,0,0,0,0,0,0,0,0,0,0,-0.0393612473695826,0,0
X601088.SH,0,0,0,0,0.392154330769003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183752326493954,0.0516408961423701,0,0,0,0,0,0,0,0.172941779095473,0.0432999322710565,0,0,0,0,-0.0719222386055276,0,0,0,0,0,0,0,0,0,-0.00350271657326191,0,0
X600028.SH,0.553784392470953,0,0,0,0.204333252028109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00449083763720923,-0.0663587489341747,0.117747089959703,0,0,0,0,0,0,0,0.118355891636127,0,0,-0.0888998323555557,0,0,0,0,0,0,0,0,0,0,-0.0474511069378068,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100679802649284,0,0,0,0.146820231648546,0,0,0,0,0,0,0,0.0537496337635678,0,0.0483422408257004,0,0,0,0.160942943894097,0.10158390836248,0.00391801604628737,0,0,0,0,0,0,0.0732571405787153,0,0,0,0,0,0,-0.00506340751904381,0,0,0,0,0,0,0
X601898.SH,0.112205758089905,0.100670309667481,0,0,0,0,0,0.18140979763353,0.00273930688261102,0,0,0,0,0,0,0,0,0,0,0,0,0.0999559913465172,0.0603073311048666,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291605289477685,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114523221636726,0,0,0,0,0,0,0,0,0,0,0.223021384972718,0,0,0,0,0.0844004629171465,0,0,0,0,0.355936861937146,0,0,0,0,0,0.0972532639186275,0,0,0,0,0.346958923938682,0,0,0.0475572504223966,0,0,0,0,0.0604056890882476,0,0,-0.0566454265684146,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0668840638128462,0,0,0,0,0,0,0,-0.232822910236904,0,0.0807876792419356,-0.0165826067180582,0.124786496473656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262960594516763,0,0,0,0,0,0,0,0,0,0.0128462753377777,0,0
X600019.SH,0.28514120527344,0,0,0,0,0,0,0,0,0.187572454074296,0,0,0,0,0.0395567504535906,0,0,0,0,0,0,0,0.133696243938946,0.0873535576543853,0,0,0,0,0,0,0,0,0,0,0,0.0762689563140348,0,0,0,0,0,0,0,0.0286355605696201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.213619231083327,0,0,0,0,0,0,0,0,0.0492511647471491,0.0112044892748056,0,0,0,0,0,0,0.0348026109807303,0,0.0131544903111764,0,0,0.216639631227354,0.0255181429445871,0,0,0,0,0,0,0,0.244496950668521,0,0,0.0287720381678485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0386070672233772,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500051524453033,0,0,0,0,0,0,0,0,0,0.0779244175544182,0,0.494717471208061,0,0,0.0622891786927752,0,-0.0923624441968438,0,0,0,0.203607762924334,0,0,0.0347852826215538,0,0,0,0,0,-0.138120060156042,0,0,0,-0.06285560579484,0,0,0,0,0,0
X600886.SH,0,0.116920524017204,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.0293989198173409,0.514235560728644,0,0,0,0,0,0.0554856058967915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270348313795881,0,-0.0655694810125837,0,0,-0.0394336008538254,0.0634551466300335,0,0,0,-0.000301712335413601,0,0
X600547.SH,0,0,0,0,0,0.0516545616218765,0,0,0,0,0,0,0,0,0,0,0,0.0855992538670124,0,0,0.613286472725236,0,0.0191555164686779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192197620194759,0,0
X600011.SH,0,0,0,0,0,0,0,0.0559943786238013,0,0.082191284430645,0,0,0,0,0,0,0,0,0,0,0,0,0.00627985145739604,0,0.0985110715720802,0,0.0493869401479387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136945216213699,0,0,0,0,0,0.148202769733305,0,0,0,0.0320284963388613,0,0,-0.0137425508763758,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.192773758697303,0,0,0.248153050543959,0,0,0.272932632419633,0,0,0,0,0,0,0,0.0222226758309388,0,0.070392702798082,0,0,0,0,0,0.188779418649224,0,0,0,0,0.0243855891732027,0,0,0,0,0,0,0,0.0151350089263465,0,0,0,0,0,0.0147273816861083,0,0.0271092528491825,0,-2.16840434497101e-19,0,0
X600010.SH,0.0898141497303259,0,0,0,0,0,0,0,0.00413013239066914,0,0,0,0,0,0,0.276422667579639,0,0,0,0.0297534014729258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122712534218686,0,0,0,0,0,0,0,0.13100260943685,0,0,0,0,0.166760207106145,0,0,-0.0277565209203367,0,0,0,0,0.0743934287119166,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222549021309192,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195790450996754,0,0,0,0,0,0.0344147341892386,0,0.112838877808457,0.461876267916589,0,0.142479775223408,0,0,0.160037826330292,0,0,0.0808399395766875,0,0,0,0.0317951429589553,0,0
X600795.SH,0,0,0.254115047538532,0,0,0,0,0,0,0.172210319102275,0.358333050068362,0,0,0,0,0,0,-0.00423711791324903,0,0,0,0,0,0,0,-0.0920475657107475,0.0880016777484774,0,0,0,0,0,0,0,0,0,0,-0.0143691872378947,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217136112941515,-0.0108444416431416,0,0,0,-0.00873976780486432,0,0
X002460.SZ,0,-0.0713253942609504,0,0,0,0,0,0,0,0,0,0,0,0.190823944566308,0,0.101434238047194,0,0,0,0.432618961945442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215047028437265,0,0.101206453693362,0,0,0,-0.0219358234210256,0,0,0,0.0097292547749599,0,0
X600362.SH,0.156957144921545,0,0,0.01087707428529,0,0,0,0.19622640418604,0,0.114137222460686,0,0,0,0,0,0,0,0.0246969520128889,0,0.149595611947445,0.0339272782875026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142481967915139,0,0,0.0916639924081892,0,0,-1.73472347597681e-18,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,-0.0321578796792489,0,0,0,0,0,0,0.552175077260347,0,0,-0.0533084619946242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2852943942021,0,0,0,0,-0.0159551281897349,0,0,0.0415047442805701,0.282107580350744,0,0.00670004869352503,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.132104940425592,0,0,0,0,0,0,1.00044713839248,0,0,0,0,0,-0.0445163358802387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102521303852796,0.0163066714663852,0,0.145818518936813,0.0390859375423594,0,0,0,0,0,0,0.0964320611351731,0,0,0,0.0305940902019181,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501050169771176,0,0,0,0,0.0329076741002795,0,0.188843106760439,0,0,0,0,0.268912517264006,0,0.0993562040964994,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0780323860069226,0,0,0.0881302685270932,0,0,0.167883500248041,0,0,0,0,0,-0.0159270267467458,0,0,0,0,0,0
X600803.SH,0,0,0,0.630030066184302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976927602024544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333774606956914,0,-0.00809346604591731,0,0,0,0,0,0,0,0.0267536342035885,0,0,-0.0301252148294299,0,-0.0925634304586419,0,0
X000301.SZ,0,0,-0.11931085758396,0,0,0,0,0,0,0,0,0,0,0,0.247499989069803,0,0,8.67361737988404e-19,0,0,0.0943908689777737,0,0,0,0,0,0,-0.351325835137095,0.4087592186032,0,0,0,0,0,0,0.00238501536626676,0,0.259756030857739,0.210274100307841,0,0,-0.051801848249961,0,-0.285498922493888,0,0,0.209972587068691,0.318821685872691,0,0.08883897546974,0,-0.156224572025683,-0.0337031504730758,0,0,0,0.0786532081891197,0,0
X600027.SH,0,0,0,0,0,0.0558678313482203,0,0,0,0,0,0,0.341906206852027,0,0,0,0,0.0991096796264262,0,0,0,0,-1.73472347597681e-18,0.0326951042905591,0,-8.26943200314661e-05,0,0,0,0,0.193827717941272,0,0,0,0,0,0,0,0,0,0,0,0,0.00711075446574088,-0.045791333861658,0,0,0,0,0.0484270473029481,0,-0.0608692438436623,0,0,0,0,-0.0507277037490438,0,0
X600160.SH,0,0,0,0,-0.183707457103814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707331384193242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713728720920033,0.521762123821916,0.306352745439613,0.0342690273374659,-0.0868752193149504,0,0.336928833203872,0,0,0,0,0,0,0,0,0,0,-0.0699551937233431,0,0
X601991.SH,0,0,0.00331764900630784,0,0,0,0,0,0.0631627315416009,0,0,0,0.115432174643111,0,0,0,0,0,0,-0.0609018677900272,0,0,0.111004280615663,0,0,0,0,0,0,0.428724054252545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212792717556508,0,0,0,0,0.177689311419591,0,0,0.0139180723335099,0.060395141189147,0,0,-0.0170247251110967,0,0
X000786.SZ,0,0,0,0,-0.0024400583285019,0,0,0,0.164892587937476,0.240696298640589,0,0,0,0,0,-0.044482326949393,0,0,0,-0.0366028894676128,0,0,0,0,0,0,0,0,0,0,0,0.282016944230617,0,0,0,0.168440888153913,0,0,0,0.195930905966355,0,-0.125383542945716,0.00289842604122662,0,0,0,0,0,0,0,0,-0.179541603085009,0,-0.197060329731824,0,0,-0.00455034025006798,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.0301643749336887,0,0.296228805915823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00796423320867335,0,0,0,0,0,0.0922619630619985,0.479181600424431,-0.071838917489635,0,0,0,0,0,0,0,0,-0.0346236554663776,0,0,0,0.0305366882387549,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204273761425882,0.0349693227892369,0,0,0,0,0,0,0,0,0,0,0,0.30554322044636,0,0.066402492356321,0,0,0,0.041298115194524,0,0.138862117474969,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192900373222498,0,0
X600219.SH,0,0,0,0,0.0544334167362568,0,0,0.0912733069807,0,0.518557746511219,0,0,0,0,0,0.112859252991812,0,0,0,0,0.00101152619582052,0,0,0,0.082333102876408,0,0,0,0,0,0,0,0,0,0,0.0658274917955994,0,0,0,0,0,0,0,0,0,0,-0.0256387399502997,0,0,0,0,0,-0.0739594216200016,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103459112159018,0,0,0,0,0,0,0,0.130746346840987,0,0,0,0,0,0,0,0,0,0.296262508229922,0,0,0,0.0407924745812746,0.164273946103899,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240907303887625,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0.0204681957846444,0,0,0,0,0,0,0,0,-0.0447059437640135,0.0503089608317341,0,0.144785566369463,0.0558369917469966,0,0.104227628291637,0,0,0,0.0237507473398069,0,0,0,0,0.0653024242810142,0,0,0,0,0,0,0,0.199887421745899,0,0,0,0,0,0,0,0,0,0.0175289273432656,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.136743423100456,0,0.252844138966572,0,0,0,0.0127508734885836,0,0.235252630958637,0,0.03839883091413,0,0.0723047171609736,0,0,0,0,-0.00827937183002771,0,0,0,0,-0.00358180859974762,0,0
X601699.SH,0,0,0,0,0,0.372413114822626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759199639698345,0,0,0.164954597778557,0,0.0526965251541274,0,0,0,0.0142487142302215,0,0,0.0921003610471063,0.172626527667818,0,0,0,0,0,0,0.0720725419367293,0,0,0.00485072284594402,0,0,0,0,0,0,0,0,0.036202747313592,0,0,0,0.0602297069214266,0,0
X000877.SZ,0,0,0,-0.0887926672620269,0,0,0,0.0402159129360641,0.18343955091755,0,0,0,0,0,0,0,0,0,0,0,0.298158011863458,0,0,0,-0.0247140678120168,0.177837969617705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100903834814925,0,0,0,0.342850676621849,0,0,0,0.00863542789882263,0,0,0,0,0,0
