,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600688.SH,X600027.SH,X600157.SH,X600886.SH,X600362.SH,X600111.SH,X600188.SH,X601992.SH,X600299.SH,X601158.SH,X000709.SZ,X600160.SH,X000898.SZ,X000792.SZ,X000883.SZ,X600660.SH,X000539.SZ,X600623.SH,X600309.SH,X600583.SH,X000027.SZ,X600352.SH,X600547.SH,X000629.SZ,X000630.SZ,X600489.SH,X002470.SZ,X600022.SH,X600098.SH,X600578.SH,X000060.SZ,X002466.SZ,X600021.SH,X000723.SZ,X600808.SH,X600176.SH,X300072.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600027.SH,0,0,0,0,0,0.0853704084037693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205295136738264,0,0,0.0200985190789422,0,0,0,0,0,0,0.0604569883413183,0.032215223992014,0,0.0864254783874586,0,0,0,0,0.133113145523106,0,0,2.16840434497101e-19,0,0.0371353746395978,0,0,0,0.0965316544879147,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.134747445486846,0,0,0,0.141824045952682,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.172038823589126,0,0,0.0226566559001724,0,0,0,0,0.0148555054295511,0,0.0887822359082178,0.0253940463697123,0.10291257596881,0.0788980741316941,0,0,0,0,0,0,-0.0467534352446749,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.147886383845582,0,0,0,0,0,0,0,0.0317776212477419,0.0177047259177505,0,0,0.0293167111861415,0,0,0,0,0,0,0,0,0,0,0.0738593941697811,0,0.0558646082797354,0,0,0,0,0.0676154451925459,0,0,0,0.0847124608172527,0,0,0.0476973794380327,0,0,0,0,-0.0161968009718711,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.477896301166866,0,0,0.0342898268484954,0,0,0,0,0.0855250931868311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398035846731026,0,0.0276124278632536,0.225125579146965,0,0,0,0,0.158916128052361,0,0,0,-0.0526257589471747,0,0,0,0,1.73472347597681e-18,0.0109739496984153,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.341110852367056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20235209352603,0,0,0,0,0,0,0,0,0,0.250103654599086,0,0,0,0,0,0,0,0,0,0,0.148898228445408,0,0,0.0239157340344731,0,0,0,0,0,-0.0264609077231237,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.392331169653368,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0115302463661906,0,0,0,0,0,0.0660532458315558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120317123132044,0,0.307930790102192,0,0,0,0.0752841716722997,0,0,0,0,0.0118436355580433,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269295254638253,0,0,0,0,0,0,-0.036276142710193,-0.0168137485225424,0.00987417159530382,0,0.106258229997354,0,0.108641333228295,0,0.21448192455613,0,0,-0.013752368119815,0.344861363754281,0,0,0,0,0.0124864921774759,0.0113843687468106,-0.0406926296241115,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254448342079782,0,0,0,0,0,0,0,0,0.124067770836747,0,0,0.0702099456253958,0.0508018315396096,0,0,0,0,0,0.44506843903028,-0.00660051395320842,0,0,0,0,0,0,0,0.0164283744824042,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.133251620286709,0,0.0525706015605967,0,0,0.0669899599118361,0,0,0.0518732118670855,0,0,0,0,0,0,0,0,0,0,0,0.244777334534733,0,0,0,0,0,0,0,0.0498174203521943,0,0.00846723392671418,0,0,0,0.225744776634351,0,0,0,0,-0.0619189435279871,-0.020659812639798,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.136019562600655,0,0,0.113081543402354,0,0.00209729958573126,0,0.174039413262836,0,0,0.0637362320180681,0,0,0,0.0140408887856139,0,0,0,0,0,0,0,0,0,0,0,0,0.022920876134147,0,0,0,0,0,0,0.00940340448908774,0,0,0,0,0,0.112628858950248,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467055167690434,0,0,0,0,-0.0360677648929886,0,0,0,0.385626908445076,0,0,0.0684493701838677,-0.209697819319271,0,0,0.0254267944095251,0,0,0,0,0,0,0.117024883867165,0,-0.0352718730619283,0,0.0825273634527342,0,0,0,0,0.0170203482804025,0,0,0,-0.252916940990916,0,0
X000898.SZ,0,0,0,0,0,0.210143426655858,0,0,0,0,0,0,0,0,0,0,0.0322401430089978,0.0405461643988167,0.0179550979081663,0,0,0.0980219438628688,0,0,0.0409455586975692,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0132755166824668,0,0,0,0.140392253216088,0,0,0,0,0,0.0685937297293389,0.171082227299482,0,0,0,0,0,-0.00780229021989956,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193432322382131,0,0,-0.0536641089035491,0,0,0,0,0,0.243735654347406,0.366609220387809,0,0,0,0,0.0478803855532326,0,0,0,0,0,0,0,0.21243953050547,0,0.0375488025590695,0,0,0,0,0,0,0.0523510928467946,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995098323042594,0,0,0,0,0,0,0,0,0,0,0,0.0187881829442962,0.0191679986660148,0,0.155908563424403,0,0,0.0743374156391279,0,0.17536175820048,0,0.0574629571168834,0,0.00977953297232729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121269177943603,0,0,0.0392813063041539,0,0,0,0,0,0,0,0,0,0,0.194379374436957,-0.0308912009332405,0,-0.0213370453896888,0,0.0483184724638249,0,0,0,0,0,0,0.0319112564994805,0,0.0848045938230276,0,0,0,0.0036807884915421,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203303379014696,0,0,0,0,0.0448467695817229,0,0,0,0,0,0,0,0,0.0545671307846952,0,0,0.154046542313272,0,0,0,0,0.173947002397807,0,0,0.00800365792551958,0,0.100929665877379,0,0,0,0,0,0,-0.000676347011151702,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0714012762761175,0,0.0747357333017302,-0.438929364162158,0,0,0,0.166712698569198,0,0.21307370213865,0,0.332817858328131,0,-0.0523593315573255,0.637703657792679,0,0,0,0.0329923237627115,0,0,0,-0.101014467407682,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161750171851999,0,0,0.00954955773669695,0,0.0227496552313701,0,0,0,0,0,0,0.174148150195237,0,0,0,0,0,0,0,0,0,0.012844773048174,0,0,0.0685197912108338,0,0,0,0.142306403425408,0,0,0.0100255912083543,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.146131676125217,0,0,0,0,0,0.115552837713376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241004143799069,-0.0303797082593128,0,0,0.111064261138623,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0702875182024304,0.113693263129085,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243564373868868,0.0175472975969914,0,0,0.143360172468199,0,0,0,0,0,0.0923612189175989,0,0,0,0,0,0.106051308828782,0,0,0,0,0.172533951946949,0,0,0,0,0.0169539683803648,0,0.0616546380383153,0,0,0,0,0.0228258713181374,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16145167889588,0,0.281608132269897,0,0,0.101777413412778,0,0.0750905842740049,0,0.169965106528494,0,0,0,0.0528820620039884,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.08635035269567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0320630034694753,0,0.96706551825192,0,0,0,0,0.0367473448074367,0,0,0,0,0,0,0,0,0,0.00188805877314096,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.136325209971189,0,0,0,0.113585111247865,0,0,0,0,0,0,0.104370017500867,0,0,0,-0.0257324323138867,0,0.21448108174039,-0.0242628605665385,0.0633035506754284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538462123809269,0.125013307674377,0,0,0,0,0,0,0,0.120655640259858,0,0,0,0.0638343198797573,-0.087491079410847,0,0,0,0.231102403001711,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237992992990276,0,0,0.0458549104223128,-0.0956299224771386,0,0.173503455576876,0,-0.0111473067546502,0,0,0,0.0558389168952644,0,0.275884188657387,0.131129582034198,0,0,0,0,0,0,0,-0.0878643799690277,0,0.259044712209399,-0.0246935969372655,-0.0960333811738792,0,0,0,0,0,0,-0.064097953033934,0.0053482903902146,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.0124036970408649,0,0,0,0.174966290129851,0,0.101558164069583,0,0.0634706314036059,0.0358797427605502,0,4.33680868994202e-19,0,0.0111614008507256,0,0,0,0,0,0,0,0,0.111591076931994,0,0,0,0,0,0,0,0,0,0,0.00845771713676857,0,0,0,0,0,-0.00608062000565891,0.010860560010256,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0.107250383703925,0,0.00936032957744293,0,0,0.361574401374784,0,0,0.000473620633774488,0.0857212291847471,0,0,0,0.160216070966119,0,0,0,0,0,0,0,0,0.0443698324333157,0,0.0350304879934998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18080797944166,0,0,0,0,0.0385036738324675,0,0,0.248780072068408,0,0,0,0,0,0,0.00967913545368598,0,0,0,0,0,0.037634886560378,0,0,0,0,0.107032900717258,0,0.155010553341263,0.0736064388681357,0,0.0262418101571779,0,0,0,0,0,0,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0.0739407834756468,0,0.102859316617888,0,0,0,0,0,0,0.0823811130438458,0,0.197331275157697,0,0.0210804288077288,0,0,0,0.106827144866864,0,0,0.10536218615116,0.00731511296225297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115469532608175,0,0,0,-0.0292429793363518,0,0,0,0,0,0
X600578.SH,0,0,0,0,-0.0741256123599545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00224912395749689,0,0.063483054259166,0,0,0,0,0,0.101641632057253,0,0,0.0339226359583463,0,0,0,0,0,0.0942172752961867,0,0.0900372000723524,0,0.0676765751613715,0,0,0.0172446622915938,0,0.0264188036218036,0,0,0,0,-0.0161086747219524,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16936241621547,0.102262164210397,0.183042025770177,0,0,0.134158735732726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265776236877854,0,0,0,0.145576280064683,0,0.0784610031196684,0,0,0,0,0,0,0.00171659074219724,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.326311809698468,0,-0.0465246436866976,0,0,0,0,-0.140450376826286,0.137953751338708,0,0,0,0,0.408201910988986,0,0,0,-0.014279409429917,0,0,0,0,-0.232790479785821,0,0,0,0,0,0.242705503229238,0,0.028254908539594,0,0,0,0,0,0,0,0,0.172324210038629,-6.93889390390723e-18,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0.153037333260289,0,0.266608722740149,0,0,0,0.0446835579648601,0,0,0,0,0.0182547547408225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233921743588193,0,0.0483082093501409,0.0338231140529054,0,0.0332698742977536,0,0,0,0,0,-0.0016588326801683,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0547584857535255,0,0.106354599269678,0,0,0,0.224963499150283,0,0,0,0,0,0,0,0,0,0,0.011408198321354,0,0,0.0762231210250737,0,0,0,0,0,0,0,0.0799933707162636,0,0.409159283938593,-0.0471727201304824,0,0,0,0,0,0,0,0.0397023268684664,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.144909489125662,0,0,0,0,0,0,0.12678443579812,0,0.0986309733082814,0,0,0,0.219663261651962,0.097311012677826,0.0185322999855342,0.0448107334338281,0.157178861085268,0,0.0196099693902184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00522944230050625,0,0,0.0141952283548642,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226062806445448,0,0,0,0.0531886696170954,0,-0.0140668903043019,0,0.138317924481294,0,0,0,0,0.182046588072363,0,0,0.205043438405629,0,0,0,0,0,0,0,0,0,0,0,0,0.173310262678056,0,0,0.0950032271441526,-0.0246165925733735,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,-0.101635160669112,0,0,0.0502451489677431,0,0.275711178919447,0.200684377727176,0,0,0,-0.203601509582148,0,0.176858928367961,0,0,-0.062934068888386,0,-0.28184721135294,0,0,0,0,0,0,0.0652843714014801,0.266198966332319,0,0,0,0,0.0684593941975535,0,0.222841820080396,0,0,0.0642422977823108,0,0.178729630625243,0,0,0,0,0,0,0.0388176606030302,-0.108544448027618,-0.0261111912689945,0,0,0,0
X000825.SZ,0,0,0,0,0,0.0282659912977658,0,0.0488600627293462,0,0,0,0,0,0,0,0,0,0,0.123549594675639,0,0,0.312144325141223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773106673639577,0,0.105470425524855,0.0265969816831494,0,0.144441087552322,0,0,0,0,0,-0.0127102953586398,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.078565433718823,0,0,0,0,-0.0446120249452959,0,0.0753360068956589,0,0,0,-0.0609272880203064,0,-0.0323585437130178,0,0,0,0,0,0,-0.113085954168131,0,-0.0304714118763772,0.00940833701574447,0,0,0,0,0.0893720705559495,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0199680245591423,0.00198978651161528,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177055961448244,0,-0.173624641877958,0,0,-0.0338403872326779,0.175375440925109,0,0,0,0.1882090000178,0,0.36530323531123,0,-0.411393413674444,0,0,-0.388408336528312,0,-0.176878797915708,0.344243432835989,0,-0.252959777305489,0,0.163920938626845,0.0996867450096319,0,0,0,0.179822756482874,0,0,0,2.29324362215486,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0296186420168437,0,0,0,0,0.126892382032909,0,0,0,0,0,-0.0828132593810753,0,0,-0.0988403080175938,0,-0.0503352925515283,-0.256146202257136,0,0,0,-0.566955599809649,0.42140944447885,0,0,0,0,2.36438336630344,0,0
RealEstate_excess,0,0,0.0489106910922785,0,0,0,0.126977350882706,0,0,0,0,0,0,0,0,0,-0.631300158022573,-6.93889390390723e-18,0,0,0,0,0,0,0.0437413235378148,0,0,0,0,0,0.0753388202350824,0,0,0,0.242246100639738,0.105338549387185,0,0,0,0,0,0,-0.0370547220433,0,-0.135467319281884,0,0,0,0,0,0.0976649412301201,0,0,0.163344766160099,0,0,0,0
MKreturn,0,0,0,0,-0.0885359394096365,0,0,0,0,0,0,0.0322540022943552,0,0,0,0,0,0,0,0,0.0938096062714182,0,-0.088186960541494,0,0,0,0,0,0,0,0,0,-0.148280166824597,0,0,0,0,0.0155186748634445,0,0,0,0.045708049348799,0,0,0,0,0,-0.211310641675656,0,0,0.132575445050607,-0.063039078107978,0.525954152336152,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.00452385150106123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126995773517127,0,0,0,0.00174901089112217,0,-0.00151736247073395,0.00347616502859586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222834921133629,-0.00741892195223869,0,0,0,0.0315242029498065,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00587060612283149,0,0,0.00624556005670024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143538440902065,0,0,0,0,0,0,0,0.0500412325159775,-0.00838054528821239,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.00521988941219803,0,0,0,0,0,0.00931723870405659,0,0,0,0,0,0,0,0,0,0,0,-0.00243101910235787,0,0,0,0,0,0,0,0,0,0,0,-0.0016210058190129,0.00067624985436068,0,0,0,-0.00707386357288562,-0.00557852387936544,0,0,0.00227314910741719,0.00196808335864175,0,0,0,0.0506288498929892,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00107699254979456,0,0,0,0,0,0
