,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X600309.SH,X601600.SH,X601898.SH,X600688.SH,X600188.SH,X600795.SH,X601992.SH,X600362.SH,X002466.SZ,X600660.SH,X601991.SH,X600547.SH,X300072.SZ,X600886.SH,X600111.SH,X000709.SZ,X600516.SH,X600027.SH,X600157.SH,X002460.SZ,X000898.SZ,X600339.SH,X000959.SZ,X600489.SH,X002092.SZ,X600808.SH,X601158.SH,X600352.SH,X600219.SH,X002271.SZ,X000630.SZ,X000883.SZ,X000983.SZ,X600176.SH,X000723.SZ,X600299.SH,X600578.SH,X000408.SZ,X000792.SZ,X000060.SZ,X600008.SH,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.120162159943391,0,0,0,0,0,0,0,0.0169119068454643,0.0594790943086543,-0.0481652778365166,0.00778253724288891,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0472799179692371,0,0,0,0,0.00804555224001313,0,0,0,0,0,0,0,0,0,0,-0.0478958643474262,0,0,-0.0122076652558733,-0.00929213376571743,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.257123169796431,0,0,0,0,0,0,0.0420350231356778,0,-0.0600451475624906,0,0,0,0,-0.0954106261640485,0,0,0,0,-0.0152240881263022,-0.091357118372962,0,0,0,-0.0202087022140642,0,-0.0524389215192859,0,0,0,0,0,0,0,0,0,0,0,-0.00915397058370802,0,0,0,-0.0194605554839306,0,0,0,-1.0842021724855e-19,0,-0.0939414641928926,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00380164910285899,0,-0.00466917347031014,0.0365481242091139,0,0,0,0,0,0,0,0.00835388158009814,0,0.00364223634286827,0.0143154157034615,0,0,0.0298811486752197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338912405861788,0,0,-0.00818952688346671,0,0,0,0,0.0629829413366255,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.358139752435372,0,0,0,0,0,0,0.0762914120065228,0,0,0,0,0,0,-0.0646873303499458,0,0,0,0,0.0101708370842655,0,0,0,0.334717525538611,0,0,0,0.0115080475592018,0,0,0,0,0,0,0,0,0,0,0.0280701608449755,0,0,-0.00289985263627155,0.00668885035595028,0,0,0,0,0,0
X600585.SH,0,0,0,0.173760365496723,0,0,0,0.356299059188567,0,0,0,0,0,0,0,0,0.177790167222647,-0.104638742122039,0,0,0.180028424266482,0,0,-0.0189175050308479,0,0,0,0,0,0,0,0,0.139153880927525,0,0,0,0.0022573342983385,0,0,0,0,0,0,0,0.0386188738616572,0,0.04321771022546,-0.0292474517820062,-0.0130919057095413,0,0.0122073924516557,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.142321028766158,0,0,0,0,0,0,0,-0.0470897763241922,0,0,0.0249328597402067,0,0.0118736550196973,0.124497481260034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00796042787768197,0,0,0,0,0,0,0.069516209075309,0.0354484923494608,0,0,-0.0109687295457708,0.00509458100886122,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199104117645499,0,0,0.526385553293675,0,-0.087415837744442,0,0,0,0,0.0988877896912183,0,0.00792001360081679,0,0.100902730672029,0,0,0,-0.105441869124051,0,0,0,0,0,0,0,0.131936984412489,0,0,0.140744344221386,-0.10890375829212,0,0,-0.0365112780696154,0,0,0.0262431239730621,-0.0152261046737828,0,0,0,0.0207809671134185,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.264689083643463,0,0.034926534373294,0,0,0.23522773042485,0,0,0.205250973529538,0,-0.119192355632359,0,0.100879280703847,0,0,-0.0272562373017565,0,0,0,0,0,0.0115709362826848,0,0,0,0.248020264111746,0,0,0.0606965790497358,0,0,0,0,0,0,0,0,0,0,0,-0.0841676953077505,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0861930336995129,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327650653724351,-0.0124202774602413,0,0,0.0237050446086154,0.0842449089868554,0.296040065207716,0,0,0,0.0988921056660848,0.113464772511974,0,0,0.00708786373719737,0,0,0,0,0,0,0.176802648819725,0,0,0,0,0.0483746293491542,0,0,0,0.0210511242242489,0,-0.0084487244326585,-0.0256795876532976,0,0,0,0,0,0
X601898.SH,0,0,0,0.0735899165628882,0,0,0,0,0.0104226781797046,0,0,0.0771089202141827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38549657791559,0,0,0,0,0.067153723226124,0,0,0,0,0,0,0.0972919501887791,0,0,0,0.128317095228475,0,0,0,0,0,0,0,0.00260279218699139,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.151552146181918,0,0,0,0,0,0,-0.0521996469747656,-0.0157264638876876,-0.00416515499862399,0,0,0,0,-0.0161737011621418,-0.0322481185372354,0,0,0,0,0,0,0,0,-0.0349727076376012,0,0,0,0,0,0,0,0.0936537451235836,0,0,0,0,0,0,0,0,0,0,0,0.0440582630495878,-0.0321301889668425,-0.0116956804069593,-0.0245458703139561,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0883544230053415,0,0,0,0,0,0.0379059652541194,0,0.0277862924558491,0,0,0.0288216224828466,0,0,0,0.368811967441667,-0.0709468897712097,0,0,0,0,-0.201580245280172,0,0,0,0,0,0,0,0,0,0,0.482990612921089,0,0,0,0,0.0141709918723007,0,0,0.0194109933923637,0,0,-0.0161464518734683,-0.0156282641384238,0,0,0,0.160691101331496,0,0
