,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600309.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X601600.SH,X002466.SZ,X600688.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X600886.SH,X600547.SH,X600516.SH,X002460.SZ,X300072.SZ,X000898.SZ,X600111.SH,X600352.SH,X600176.SH,X601992.SH,X000553.SZ,X000786.SZ,X600027.SH,X000825.SZ,X000792.SZ,X000709.SZ,X600299.SH,X002271.SZ,X600315.SH,X601158.SH,X600426.SH,X000408.SZ,X601699.SH,X600489.SH,X000830.SZ,X600808.SH,X000883.SZ,X600219.SH,X000630.SZ,X600339.SH,X002470.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976578736198504,0.121635305839993,0,0,0,0.185856284077335,0,0.114282789607419,0.0316973747326842,0,0.016997695457812,0,0,0,0,0.0200850240432379,0,0,0,0,0,0,0.0051325619671547,0,0,0.134055885573912,0,0,0,0,0,-0.0308064530549767,-0.0319200209720645,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251824283685058,0,0,0,0,0,0.108164526331918,0.00979046276607614,0,0,0.0819502253806862,0,0.0154325911531076,0,0.0292286920888234,0.153943582597558,0,0,0,0,0,0,0,0,0,0,0,0,0.188322289598855,0,0,0,0,0,0.0919157592790165,0,0,0.0199316489879073,-0.0256810964167765,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.0883952630946592,0,0,0,0,0,0,0,0,0,0,0,0.0493942176507432,0,0,0,0.392641269118918,0,0,0,0.230301439927834,0,0,0,0,0,0.0575128233837431,0,0,0.234406714515687,0,0,0,0,0,0,0,0,0,0.00593937974402985,0,0,0.00703722008999048,0.0208981588276406,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443454601904646,0,0.121114873112321,0,0.0897193511876936,0,0,0,0,0,0.0555889739727526,0,0.151542088717908,0,0,0.257598933314931,0.207348138968045,0,0,0,0,0,0.0224402285752262,0,0,0,0,0,0,0,0,0.0913258407164681,0.105251910253419,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354910074420946,0.100946648317238,0.0445912831821699,0,0.277011201800728,0,0,0,0,0,0,0,0.0853779376407939,0,0,0,0,0,-8.67361737988404e-19,0,-0.128222791217596,0,0.0154679354026747,0,0,0,0,0.181288603917508,0,0,0,-0.0124439313205744,2.16840434497101e-19,0,0,0,0,0,0
X000786.SZ,0,0,0,0.267884613060696,0,0,0,0,0,0,0,0.142916371243845,0,0,0,0,0,0,0,0,0.016439806785473,0.116221699936217,0,0,0.00936530828897963,0.410946652298799,0.00118416212663764,0,0,0,0,0.0548052363541728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0879145167931202,0.151236451889003,0,0,-0.0395826090031706,-0.0258865258433343,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.0375375362654395,0.120518583269727,0.133972767088775,0,0,0,0,0,0,0.343391947200028,0,0,0.19835325465283,0,0,-0.019724736274671,0.0209138793712156,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0625191483926095,0,0,0,0,0,0,0,0,0,0,-0.102569534099056,0,0.000427408198098576,-0.00496573148919147,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0.0651547437333664,0,0,0,0,0,0,0,0,0.0838496337463717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113431402279043,0,0.0499304098257615,0.408182659903967,0,0,0,0,0,0,0,0.0396612873239521,-0.0595821225869957,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.0507522600537312,0,0,0,0,0,0,0,0,0,0,0.0127718519224468,0,0,0,0,0.422937400557195,0,0,0,0,0,0,0,0,0.0305752295371258,0.0960328030179955,0,0,0,0,0,0,0,0,0,0,0,0.279436789411272,0,0,0,-0.0266733546768063,0.00696992555422002,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.104017594377809,0.0249288475996342,0,0,0,0,0,0,0,0,0,0,-0.177967632765368,0.0245413314517958,0,0,0,0,0.134646388542153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522858944538116,0,0.0994930997822015,0,0,0.280607099911375,0,0,0,0,0,0.0105554826660436,0.00138707565535966,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.265338413558581,0,0,-0.032134845866491,0,0,0,0,0,0,0,0,0,0,0.150805488989293,0.0698493903742856,0,0,0,0,0.197794710159425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176628850203956,0,0,0,0,0.0805261502674845,0,0,0,-0.0130633968874966,-0.00194002259289904,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0700842743428263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236679815839898,0,0,0.0900322115805972,0,0,0,0.479993480796042,0,0.0888413667574076,0,0,0,0,-0.0500914483013816,0,-0.0763233064708796,0,0.159520138722148,0,0,0,0,0,0,0,0,0,0,-0.279308521880684,0,0.00587552475090419,-0.013147844613508,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,-0.200781677644353,0,0,0,0,0,0,0,0,0,0.0648996306525603,0,0,0,0,0,0.189019049621132,0.178623666645367,0,0,0.0886733901410309,0,0,0.144263163786246,0,0,0,0,0,0,0,0.0452167844694773,-0.449661706306862,0,0,0,0.0443032490938989,0.220399518464178,0,0.0663610036374082,-0.00943081879732013,-0.0252880300774475,0,0,0,0,0,0
X601158.SH,0,0,0,0.149156022680473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325251581289209,0,-0.0340088005097974,0.0500861664128529,0,0,0.00903634110969117,0.050457395863617,0,0,0,0,0,-0.0445777233311597,0.163863734088537,-0.0118667982876537,0,0,0,0,0,0,0,0.0898943687033604,0,0,0.0210401611769919,0,0.0271047199548733,0,0.0498111543600674,0,-0.00740851615058475,0,0,0,0,0.0958600513014269,0,0
X600426.SH,0,0.103751391297063,0,0,0.0136301951730237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.206754363293606,-0.0646760586593659,0.0781937842416316,0,0,0,0,0,0,0,0,0,0,0,0,0.140284355379667,0,0,0,0,-0.125274683929971,0,0.827993894151913,0,0,0,0,0.0338355650373467,0,0,0,0,-0.0400848241603903,0,0,0,-0.0465245348737863,0,0
X000408.SZ,0,0,0,0,0,0,-0.0770960461099857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430928525491472,0,0,0.192182321415977,0,0.191635525591636,0,0.0567552820994281,0,0,0.0801206211623162,0.0172923620405111,0,0.159970940650401,0,0.05122440609408,0,0,0,0,0,0,0,0,0,0,0.0822120371897639,0,0,0,0.0221164187098777,0,0,0,0,0,0,0
X601699.SH,0,0,0.322092293202586,0,0,0,0,0,0.240667126473053,0,0.149143113196861,0,0,0,0,0.453060462021647,0,0,-0.120825869953729,0,0.115577107569617,0,0,0,0,0,0,0,0,0,0.225160872153327,0.0383110243766908,0,0,-0.172057163593737,0,0,-0.0349252725568421,0,0,0,0.0456341565308698,0,0,0,0,-0.0381659119950754,0,0,0,0,-0.0226779901076157,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,-0.0487563310237642,0,0,0,0,0,0,0,0,0,0.751440434421178,0,0,0,0,0,0,0.0633228462911168,0,0,0,0,0,0,0,0,0.0275659195868789,0,0,0,0,0,0,0,0,0,0.0278980445606881,0,0,0,0,0,-0.00307396185768707,-0.00992155138524851,0,0,0,0,0,0
X000830.SZ,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400976984890392,0,0,0,0,0,0,0,0,0.0451757225504672,0,0.520483641689835,0,0,0,0,0.0534520234391559,0,0.321981029864711,0,0.0455366217732841,0,0,0,0,0,0,0.186006572446857,0,0,0,0.0502897674295852,0.0115322918530713,0,0,0,0,0,0
X600808.SH,0,0,0,0.0588776495252916,0,0,0,0.10666687360862,0.0215465837076061,0,0,0,0,0,0,0,0,0,0,0.0775706090501474,0,0,0.660341695624936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145644116486222,0,0,0,0,-0.00969704377623427,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738767144327619,0.0368574441329413,0.0071340806197322,0,0,0.153323282821751,0,0,0,0,0,0,0,0,0.00302437140966935,0,0,0,0,0,0,-0.00783414678450049,0.0572084719619941,0.0456668190672594,0,0,0,0,0.0394594135971708,0,0,0.00439545005613242,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0746212713041895,0,0,0,0,0,0,0,0,0.072151841240449,0,0,0,0.244430502950845,0,0,-0.0886554294330043,0,0,0,0,0,0,0,0,0,0,0,0,0.131554539710111,0,0.121868069559808,0,0,0,0,0.0390240957531839,-0.0752018586156044,0,0,-0.0357277004240248,-0.0252208919094296,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0386924172518602,0,0,0.0369646440834259,0,0,0,0,0.118109057390746,0,0,0,0,0,0,0,0,0.0401164144864266,0.00660159301128753,0,-8.67361737988404e-19,0,0,0,0,0.165814686061762,0,0,0,0,0,0,0,0,0.0641458554471446,0.00301421709208323,0,0.0113130211017758,0,0,0,0.0291173113158016,0,-0.0133439469978996,0.00691544182098799,0,0,0,0,0,0
X600339.SH,0,0,0,0.116603103477868,0,0,0,0.203718752004492,0.23451322558961,0,0,0,0,0,0,0,0,0,0,0.100920897088324,0,0.216088479785891,0,0,0,0,0,0.0951583255030248,0,0,0,0,0,0.184420717098828,0,0,0,-0.0246225326373353,0,0,0,8.67361737988404e-19,0,0,0.0368419959140315,0,0,0,-2.16840434497101e-19,0,-0.00864782342533842,0,0,0,0,-0.245819405529963,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,-0.127957081313397,-0.113468054764083,0,0,0,0,0,0.206060730629204,0,0.101650739700891,0,0,0,0,0.208455482858307,0,0,0,0.136565969607885,0,0,0,0,0,0.163421081308509,0,0,0,0,-0.110144829856193,0.140804901939505,0,0,0,0,0,0,0,0,0,-0.0132885317910701,0.0291393315772949,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.110470268281469,0.127749992704128,0,0.0895727286117124,0,0,0.117495391814162,0,0,0,0,0,0,0,0,0,0,0,0.0873111314032607,0,0,0,-0.0236551803427883,0,0,0,0,-0.0328092437178098,0,0,0,0,0.0575319103162345,0,0,0,0,0,0,0.264031292038907,0,0,0,0,0.105115935173706,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0569523957287431,0,0,0,0,-0.0723550085033675,0,0,0,0,0,0,0,-0.228274232326505,-0.0868390603117868,0,-6.93889390390723e-18,0,-0.00323254392941923,0,-0.129022854573665,0,0,0,0,0,0,0,0,0,0.0168439891706496,0,0,0,0,0,0,0,0,-0.0726823860752119,0,0,0.0150813807669064,0,0,-0.107990066509708,-0.0810938798786497,0,0,0,0,0,0
Slope,0,0,0,0,0,-1.35113833087452,2.77555756156289e-17,0,-0.110484640860396,0,0,0,0,0,0,0,0,-1.52713995333659,-0.0248955135061799,0,0.756450262757961,0,0,0,0,-0.0363109248751931,0,0,0,0,-0.16116256052284,0,0,-1.21405879602445,0,0,0,0,0,0,0,0.423615602631911,0,0,0,0,0,0,0,0,0,-0.735795733328505,0,0,0,-2.09544029723691,0,0
TED,0,0.422205980991727,0,0,0,-0.292367122067673,-0.0732133348834191,0,0,0,0,0,0,0.152879553377346,0,0,0,0,0,0,0,0,0,0,0,0,0.945825669833597,0,0,0,0,0.441728106655747,0,-0.594617266591392,0,-0.369568106762618,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.632921107647594,-0.290100195257272,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0382329568648723,0,0,0,0,0,0,0,0,0,0.0195911481004288,0,0,0,0,-0.0115761695098569,0,0,-0.112172627906939,0,0,0,0,0,0,-0.0361394218314197,0,0,0,0,0,0,0,0,0,0,0,-0.0132796984156029,0.0442424817359477,0,-0.00346500384265349,0.000693159734674896,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0940675538927714,0,0,0,0,0,0.0101825207687232,0,0,0,0,0,0,0,0.0183349509295904,0,0,0.0235503983542671,0,-0.0251882999980785,0,0,0,0,0.113325169958063,0,0,0,0,-0.0801754239633722,0.243671357552972,0,0,0,0,0,0,-0.14266161435897,0,0,0,0,0,0,0,0,0.0316169823820808,-0.0236590220032014,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.000325087235666742,0,9.0930044228945e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00250507689587876,0,0.00256351500537339,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.00299089886410525,-0.000687833669785144,0,0,0,-0.020987858860605,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0252868052190552,0,0.0184177637926252,0,0,0,0.0248183521092777,0,0,0,0,0,0,0,0,0,0.0488240349916603,0,0,-0.0248429617328374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027257731600202,-0.0391991967500032,0,0,0,0,0,0,0,0,0,0,0,-0.0177741386748626,-0.0552774310557562,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.00580866263793923,0,0,0,0,0,0,0,0,0,0,0.00293694499282321,-0.0060320295909525,0,0,0,0,-0.0128689150078156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161537783972844,0,0,0,0.0128380416317581,0.00373610539081616,0,0,0,-0.0389143065282548,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.0123332388749256,0,0,-0.0052374092326591,0,0,0,0,0,0,0,0,0,0,-0.00362446652340932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000424347717503557,0,0.0254438634697402,0,-0.0176918726546203,0,0,0,0,0,0,-0.00451634308741714,-0.014027585697534,0,0,0.00825368694798313,0.0110148281651551,0,-0.00756496237716614,0,-0.0942518074075071,0,0
