,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600660.SH,X600886.SH,X600547.SH,X601600.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600362.SH,X600010.SH,X600489.SH,X600111.SH,X000708.SZ,X600803.SH,X600027.SH,X002460.SZ,X000301.SZ,X601991.SH,X600426.SH,X002466.SZ,X000983.SZ,X600219.SH,X000786.SZ,X601699.SH,X000807.SZ,X600160.SH,X000630.SZ,X600096.SH,X600985.SH,X000408.SZ,X600176.SH,X002128.SZ,X601168.SH,X000883.SZ,X000877.SZ,X600995.SH,X000933.SZ,X600352.SH,X600378.SH,X600863.SH,X002353.SZ,X000027.SZ,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.19575848053276,0,0,0.344455725253742,0,0,0,0,0,0,0,0,0,0,0,0,0.106652816564809,0,0,0,0.0515118021160798,0,0,0,0,0,0,0.352541291081046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00850400914816885,0,0,0,0,-0.0535824033819271,0,0,0,-0.0805872941207108,0,0
X600028.SH,0.420970202466469,0,0,0,0.198873934085289,0,0,-0.102444531581422,0.10097475911966,0,0,0,0,0,0,0,0,0,0,0,0,-0.00438615558489495,0,0,0,0,-0.20338381516749,0,0,0,0,0,0,0,0,0,0,0.00523573616362793,0,-0.0880118469986551,0.0695111760944071,0.134887311190537,0,0,0,0,0,0,0,0,0,0.0175082977642576,0,0.0306237396445083,0,0,0.0309136017681183,0,0
X601088.SH,0.0839638699489558,0,0,0,0.233881238212264,0.0195934236903543,0,0,0,0,0,0,0,0.156032873640063,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.139410547694191,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.00835752063731713,0,0,0,0,0,0.0171120502459405,-0.0649203439418811,0,0,0,-0.0308567496424558,0,0
X600309.SH,0,0,0,0,0,-0.0565311806593509,0,0,0,0,0,0,0,0,0,0,0,-0.0923552411778696,0,0,0,-0.0260982684491871,0,0,0,0.294163284001213,0,0,0,0,0,0,0.0205039216169094,0,-0.1438990184783,0,0,0,0.351809244452232,-0.0110180806306397,0,-0.00842150998526659,0,0,0,0.199749698277164,0,0.0324678118612379,0,0,0,-0.0372372862127314,-0.0863372339656347,0,0,0,-0.0246137071999329,0,0
X601898.SH,0,0.345874211749134,0.221353007618332,0,0,0.150020128584766,0,0,0,0.0548712112749961,0.0128007655996479,0,0,0,0,0,0,0.000368706828660324,0,0,0,0.00745769198252901,0,0,0,0,-0.0150716948507794,0,0,0,0.0944047115401056,0,0,0,0,0,0,0,0,0.142325940113096,0,0,0,0,0,0,0.0983731495632357,-0.0866369089071258,0,0,0,0,0,0,0,0,0.0162252877084534,0,0
X600188.SH,0,0,0,0,0.0534318494309941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141824451942818,0,0,0.431321991188079,0,0,0,-0.099845660649559,0.271013024503112,0.118233202141875,0,0,0,0,0,0,0.0993203422283949,0,-0.00164453740790571,0.0993593477085485,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.00487901526771556,0,0
X600019.SH,0,0.435346865654294,0,0,0.0419151742155679,0,0,0,0,0,0.178890118440706,0,0.0258939783697932,0,0,0,0,0,0,0.44401596202941,0,0.0510901516428807,0,0.0678362713174295,0,0,0,0,0,0,0,0,0,0,-0.151632262642409,0,0,0,0,0,-0.0685134119127174,0,0,0,0,-0.162694451788062,0,-0.0839243633477799,0,0,0,0.0541194401684265,0,-0.145499127283477,0,0,-0.0194563666156501,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212510972327556,0.0151670834907062,0,0,0.0988181394971769,0.310143996945016,0,0,0.168010326916408,0,0,0,0,0.0726340749834213,0,0,0,0,-0.221988082180945,0,-0.109844930733719,0,0,0,0,0,-0.0884943857646917,0,0,0,-0.040740167609246,-0.0672744002283838,-0.0975063718444119,0,0,-0.0504312542690393,0,0
X600886.SH,0.276620374121157,0,0,0,0,0,0,0,0,0.127261034085273,0,0,0,0.123439834228725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183223928815249,0,0,0,0,0,0,-0.0240434373786328,-0.105986353637348,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259055653780068,0,0.0458003812322049,0.123093806931165,0,0,8.67361737988404e-19,0,0
X600547.SH,0,0,0,-0.0218856001366793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622961612148878,0.15463743190251,0,0,-0.00905466865905272,0,0,0,0,0,0,0,0,0,0,0,0,0.0320425449018628,0,0,0,0,0.0997562434792149,0,0,0,0,0,0,0,0,0,-0.382796332819941,0.0158131916536471,0,0.0533792926866085,0,0,0,0.00585476217677697,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172008944566528,0,0,0,0,0,0,0,0.0730646472541419,0,0,0,0,0,0,0,-0.0355217484721552,0,0.508370095865124,0,0,0,0,0.17391232825157,0,0.0950011588816367,0.267540088012018,0.0924495357975192,0,0,0,0,0,0.0360920607368806,0,0,0,0,0,0,0,0,0,-0.00426472515189614,0,0
X600585.SH,0,0,0,0,0,0,0,0.0431766343726874,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0910038982395792,0,0.174345181995925,0,0,0,0,0,0.0583746416300967,0,0,0,0,0,0,0,0,0,0,0.0625499072241457,0.071401233145284,0,0,0.177538227786323,-0.00558101642607934,0,0,0,0,0,0.107726024301133,0,0,0,0,0.00708800362977519,0,0
X600011.SH,0,0,0.0469215518669919,0,-3.46944695195361e-18,0,1.73472347597681e-18,0.216000214253345,0.179857732099288,0,0,0,0,0.201692708928438,0,0,0,0,0,0,0.0255380186942687,0.149372456834717,0,0,0,0,0,0,0.133656061470543,0,0,0,-0.133889503107973,0,0,0,0,0,0,0,0.107525713564327,0,0,0,0,0,0,0,0,-0.0702500376905102,0,-0.0169351257685213,0,0,0,0,-0.0751001125121516,0,0
X600795.SH,0.0082957525828552,0,0,0,0,4.33680868994202e-19,0,0,0.213871901957042,0,0,0,0.21740029333983,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177948297249999,-0.0309300442012739,0,0,-0.0730714973066851,0,0,0,0,-0.0652817951753206,0,0.0353073574099521,0,0,0,0.276770720024089,0,0,0,0,0,0.08189387881808,0,0,0,0,-0.00825141469956386,0,0,0,0,0,0,0
