,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600362.SH,X600688.SH,X300072.SZ,X600660.SH,X600795.SH,X002466.SZ,X601992.SH,X600547.SH,X601991.SH,X600516.SH,X000898.SZ,X600111.SH,X600886.SH,X600176.SH,X000786.SZ,X002460.SZ,X000709.SZ,X600157.SH,X600352.SH,X601699.SH,X000553.SZ,X600027.SH,X000792.SZ,X000825.SZ,X002271.SZ,X600489.SH,X600808.SH,X000983.SZ,X600299.SH,X000830.SZ,X000408.SZ,X600219.SH,X000959.SZ,X002092.SZ,X002110.SZ,X601158.SH,X600583.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0.385800189989731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575893440143998,0,0.206068557325557,0,0,-0.0102999995823102,0,0,0,0,0,0.0575910611921003,0,0,0.17346059541494,0,0,0,0,0.0448430121562452,0,0,0,0,0,0,0,0,0.218046032248054,0,0,-0.049517651021128,0.0848312288638088,0,0,0,0,0
X600688.SH,0,0.415450316162116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490199726562921,0,0,0,0,0,0,0,0.0365378165963544,0,0,0,0,0.0619859606987606,0,0,0,0,0,0,0,0,0,0.0740860345643036,0,0,0,0,0,0,0,0,0,-0.0174019888632486,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159279870501023,0.0601074117950459,0,0,0,0,0,0.00444254524612173,0,8.67361737988404e-19,0.0130803461933179,0,0.0911057193834935,0,0,0,0.0365696448830058,0,0,0,0,0.150452823347208,0,0,0,0,-0.00433909533764177,0.0159436502147491,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,-0.088201193318177,0,0,0,0,0,0,0,-0.00343136852593235,0,0,0,0.0664057941044271,0,0,0,0.262443468663434,0,0,0,0,0,0,0,0,-0.0130649552744405,0,0.184534848262856,0,0,0,0,0,0,0,0,0,0.0148899917546208,0,0,0,0,-0.0101247237954933,-0.0148105257643324,0,0,0,0,0,0
X600795.SH,0,0.0526957536112257,0,0.239553532798629,0,0.150340069110974,0,0,0,0,0,0.030854769632125,0,0,0,0,0.0420677338645774,0.0168637482389548,0,0.0343323700431885,0,0,0,-0.0208957475244388,0,0.101183135418737,0,0,0,0,0,0,0.07183794271798,-0.164414735692953,0,0,0.022406247842852,0,0,0,0,0,0,0,0.00310311441893426,0,0,0,0,-0.00624311298859448,0.0268952411138044,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310189452120863,0,0.107513663167644,0,0,0,0,0,0.749877027736813,0,0,0,0,0,0,0,0,0,0,0,0.0339457126526001,0.04830309319049,0,0.00867298846805063,0,0,0,-0.0536025478517012,0,0,0,0,-0.0304217835264092,0.0523966741367638,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0428207010556314,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248510568390607,0,0,-0.150662369421039,0.0966992738991769,0.146922015330731,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0023014118024529,0,0.0152110524887419,0,0,0.00598918622310804,-0.0109370685205029,-0.157591296229276,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.185307398868155,0,0,0,0.0949271399333229,0,0,0,-0.0465928179745954,0,0,0.0315083656984814,0,0,0,0,0,0,0,0,0,0,0,0.741731035254074,0,0,-0.0165899507890608,-0.082702511779073,0,0,0,0,-0.0338197629936209,0,0,0,0,0.011499435152654,-0.00477765404785812,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0504659619387513,0,0,0.161033659897508,0,0,-0.06551833455306,0,0,0,0,0,0.0718630411863445,0,0,0.0234831426956574,0,0,0,0,0.0329781926801152,0.107915142818106,0,0,0,0,0,0,-0.0162606696641225,0,0,0,0,0,0,0,0,0,0,0,0.0819602774933034,0,0,0,0,-0.0145955652764034,0.0138678330216412,0,0.027527825840041,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0.150412700932783,0,0,0,0,0.0810371066504376,0,0,0,0,0,0,0,0,0.355258288124455,0,0,-0.199239491366517,0,0,0,0,0.187992601214644,0.276747753469266,0,0.0465615635293677,0,0.0952503531056673,0,0,0,0,0.0111719817192524,0,0,0.151194804268666,0,0.0837983185931032,0,0,0,0,-0.0440144920150625,0,0.126044948044652,0,0,0,0,0
X000898.SZ,0.00463265047266426,0,0,0.26806836742587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143629020887776,0,0.152483817706843,0,0,0.0428134448449018,0,0,0,0.0301831599811893,0,0,0,0.0651455036545468,0.0769425260488016,0,0,0.273975627856763,0,0,-0.131129495463849,0,0,0,0,0.02240193626037,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0131049831567007,0,0.0528876592533786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124861315181802,0,0,0,0,0.0568604366394809,0,0.169640400961497,0.14017768016091,0,0,0,0,0,0.000987038696374191,0,0,0,0.247155077847887,0.0402156826257273,0,0,0,0,-0.0172426188488904,0,0,0,0,0,0,0
X600886.SH,0,0.0934450255759742,0,0,-0.0212613546391672,0,-0.151050972373457,0,0,0,0,0,0,0,0,0,0.0676160362200106,0.0216333372081459,0,-0.037314731455867,0,-0.0700072074633407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597768871546434,0,0,0,0,-0.0364210309044746,0,0,0,0,0,0,0,0,0,-0.0318941009625573,0,0,0,0,0,0
X600176.SH,0,0,0,0.28339929024957,0,0,0,0,0,0,0.0382627139431067,0,0,0.353237596397052,0,0,0,0,0,0,0,0,0,0,0.41677639463566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572467438145454,0,0,0,0,-0.0804756642804253,0,0.0339575023892797,0,0,-0.0343898393851688,-0.0164242289367721,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.333317816489652,0,0.25844914801108,0,0.0336227103611096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312374992354273,0,-0.12841943001407,0,0,0.074961437730996,0,0.111263238392371,0,0.0376138248565503,0.0910605630181358,0.345755590017741,0,0,-0.202917938488966,0,0.0384088579403077,0,0,0,0,0,0,0,0,0,-0.0638683044916436,0.0693575520494532,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.107344829869178,0,0,0,0,0,0,0,0,0,0.825975908222475,0,0,0,-0.0934027956521651,0,0,0,-0.11523563686113,0,0,0,0,0,0,0,0,0,0.22809818489994,0,0,0,0,0,0.0460642605546661,0,0,0,0,0.0548936552288773,0,0,0,0,0,-0.0324175782887105,0,0,0,0,0,0
X000709.SZ,0,-0.0825108358901846,0.0383286499622063,0,0,0,0,0,0.0868212753366385,0,0,0,0.038117305865792,0,0,0,0,0,0,-0.0103718713659925,0.031649579929835,0.0320381415776447,0,0,0,0,0,0,0,0,0.00147820175432596,0,0,8.67361737988404e-19,0,0,0.203986649824253,0,0,-0.0153454109851057,0,0,0.206510376214054,0,0,0,0,0,0,-0.0048749267758825,0.00556342655689085,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,-0.0160447329911633,0,0.00311422612556848,0,0.0649463021899346,0,0,0,0,-0.0525666707744887,0,0.0049296447511426,0.0155046669421684,0.0306023241848959,0,0,0,0,0,0,0,0,-0.0148011541669436,0,0.0257337789975323,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,-0.0131580230957142,0.0191739591658835,0,0,0,0,0,0
X600352.SH,0,0,-0.15203348214046,0,0,0,0,0,0.230777873918675,0,0,0,0,0,0,0.145879349120969,0,-0.178112498530768,0,0,0,0,0,0,0,0,0,0,0,-0.0223951054511623,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0570598979804811,0.0433564447029524,0,0,0.204577938376508,0.0179897047855487,0,0,-0.0300726265175386,0,0.0662974999475153,-0.0980159027096546,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.26551236508582,0,0.0527825199074863,0,0,0,0,0,0,0,0,0.0317978264837125,0,0,0,-0.0404315584038174,0,0,0,0,-0.0504665020246603,0,0,0,0,0,0,0,0,0.463217672968881,-0.00575130514754339,0,-0.0539915964709205,0,0,0,0.141720617053594,0,0,0,0,-0.0245005641161289,0.0264186291224779,0,0,0,0,0,0
X000553.SZ,0,0,-0.0365420440925776,0,0,0.204934194201138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196515684319208,0,0,0,0.0879498767364285,0,0,0,0,0,0,0,0,0.24544903108557,0,0,0,0,0,0,0.203213720536488,0,0,0,0,0.0170109899654951,0,0.0872645651159683,0,0,0.0220677933311101,-0.0351553646877252,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0752050905303728,0,0.171702059029251,0,0,-0.00369825930886191,0,0,0,0,0,0,0,0,-0.0400945562414594,0,0,0,0,0,0.0628286377975684,0,0,0,0,0.0342937395779576,0,0,0,0,0,0,0.0850856282927538,0,0,0,0,0,0,0,0,0,0,0,0.0137547188393977,-0.0169081360286611,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.337445473593893,0,0,0,0.644471976038333,0,0,0,0,0,0,0,-0.0950718516073558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39622053280213,0,0,0.424197925622965,0,0,-0.0192738391421679,-0.0215480443882886,0,0,0,0,0,0
X000825.SZ,0,0,0,0,-0.00534959377626508,0,0.339572504853066,0,0,0,0,0,0,0,0,0,0,0,0,-0.00721546694053562,0,0.0636625175662945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373454203723993,0,0,0,0,0,0,0.281059549774122,0,0,0,0,0,-0.0372742052976927,0.0573444170541128,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221386294133221,8.67361737988404e-19,0,0,0,0.0960723789246095,0,0,0,-0.013324241649045,0,0,0,0,0,0,0.0336542742206513,0,0,0,0.0325647998667326,0.122029404911607,0,0,0,0,-0.0631051893029398,0.0438360522555697,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0861772499363985,0,0.13730814275654,0,0,0,0,0,0,0.28136335133119,0,0,0,0,0,0.0203309074847008,0,0,0,0,0,0,0.0374543981382362,0,0.0157927241499105,0,0,0,0,0,0,0.0138709517508666,0,0,0,0,0.0210887667953007,0,0,0,0,-0.00278559070700103,-0.0104242416619617,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.111539135604762,0,0,0,0,0,0,0,0,0,0,0,0.592598879440393,0.0948910724304426,0,0,0.0263521009813594,0,0,0,0,0.0537564036187849,0.0632289043142333,0,0.0702464951783923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00582394271735622,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.260505843563805,0,0,0,0,0,0,0,0,0,-0.0567937912125817,0,0,0,0,0,0,0,-0.124427367095715,0,0,0,0,0.042489230871244,0.465835001602267,0,0,0.0702868266417704,0,0,0,0,0,0,0.0334054861020745,0,0,0,0,0,0,0.0517833547268634,0,0,0.00806280839780755,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-0.355565590887177,0,0.0667006961963024,0,0,0,0,0.0612308055949066,0,0.0864627773334462,0,0,0,-0.0283185110755337,0,0,0,0,0,0,0,0,0,0,0.311365681084059,0,0,-0.0515563429466013,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.121590705251449,0,-0.383409389316253,0.00592311440124263,0.00480115935038659,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593256111407483,0.155971692877457,0,0,0,-0.0627791339898107,0.0461842667074017,0,0.263343324422756,0,0.318990249461484,0,0,0,0,0,0,0,0,0,0.465142703758903,0,0,0,0,0.0511017252584764,0.0164245085254664,0,0,0,0,0,0
X000408.SZ,0,0,0.0772644310693571,0,-0.00532738281590961,0,0,0,0,0,0,0,0,0,0,0.0807432231955728,0,0,0,0.0498472127129067,0,0,0,0.0419253384047869,0.0917633057505308,0,0,0,0,0,0,0,0.274955302697349,0,0.0110435031347209,0,0,0,0,0,0,0,0,0,0.113505784501859,0,0,0,0,0.000278480305691203,0,0,0,0,0,0,0
X600219.SH,0,0,0.0509082382351715,0.136597398143811,0,0,-0.0975893094544976,0,0.0313666189833929,0,0,0,0.0261065312793816,0,0,0,0,0,0,0.0560149782572881,0,0,0,0,-0.012101009368163,0,0,0,-0.0810153201787746,0.0133025464195755,0,0,0.12457493655953,0,-8.67361737988404e-19,0,0,0,0,-0.0569692922790844,0,0,0,0,0.0226571285209845,0,0,0,0,0,-0.0145342106213551,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477118887353628,0,0,3.46944695195361e-18,0.0531914964469935,0,0,0,0,0,0.0908075214899389,0.0950878848413626,0,0,0.0682434174932285,0,0,0,0,0,0,0,0,-0.0570612722869167,0.066090985362466,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317025450089256,0,0,0.0890126524654539,0,0,0,0.093998642187225,0,0,0,0.0393721200918046,0.0196227730794081,0,0,0.116985510217363,0,0,0,0,0,0,0,0.00641224521188487,0,0,0,0,-0.00678656130506297,0.0227221065561506,0,0,0,0,0,0
X002110.SZ,0,0,0,0.123609627961691,0.223937398331169,0,0,0,0,0,-0.0645100550889564,0,0,0.0942654027520763,0.186145967685598,0,0,0,0,0.0918948100100155,0,0,0,0,0.0364326497933034,0.413516655812093,0,0,0.0443629195323145,0,0,0,-0.250274558958559,0,0,0,0.267394758617736,0,0.315491332774674,0.122859156934022,0,0,0,0,0,0,-0.152248740953434,0,0,0.0765663137253746,-0.055418713101426,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0155143836393834,0,0,-0.00225468699584273,0,0,0,0.00942867378450177,0,0,0,0,0,0,0,0,0,0,0.08771999456919,0.109658740845504,-0.00200178910252708,0.0551398401716283,0,0,0.0602512263323632,0,0,-0.0246280636104781,0,0,0.034096732113333,0,0.0215142142676672,0,0,0,0,0,0.00866555121358606,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391667204016871,0,0,-0.0347187919369934,0,0,0,0.178062517903085,0,0,0,0,0.0147281729663521,0,0.0785438424341118,0,0.0476257873011042,0,0,0,0,0.116871553895389,0,0.0294520809756697,0,0,0,0,0,0,0,0,0,-0.0165770561283437,-0.00240844074552153,0,0,0,0,0,0
X000630.SZ,0,0,0,0,-0.00233895134049142,0,0,0,0.0701999419316217,0,0,0,0,0,0,0.0144990426453614,0,0,0,0.0133132111535756,0,0.122405400319034,0,0,0,0,0,0,0,0.00686052385224011,0,0,0.00311812271876553,0.0525361837375571,0,0.0516213387110176,0,0,-0.0144119412347549,0.0557664948967899,0,0,0,0,0,0,0,0,0,-0.00120061031759808,-0.00647898771435307,0,0,0,0,0,0
Change_TY3M,0,-0.142822434207287,-0.0103289195203039,0,-0.0399615469886167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0673559439427177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413621188326751,0,0,0,-0.0671244244996642,0.031884001644956,-0.225318216435365,0,0.180543911215748,0,-0.0376650264745842,0,0,0,0,-0.00812229251587746,-0.0303477565934962,-0.166088531376319,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.172096915294451,0,-0.644172025933946,0,0,0,0,-0.0563140536338886,0,0,0,0.0416605488601059,0,0,0,0,0,0,0,0,-0.272061236871097,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50434931073011,0,0,0,1.26872466920725,0,0
TED,0,0,0,0,0,0,-0.0647178308516086,0,0,0,0,0,0,0,0,0.0598910566023373,0,0,0,0,0,0,0,0,0,0,0,0,-0.118574178925482,0,-0.0651017860372332,0,-0.0335016418323523,0,0,0,0,0,0,0,-0.158015990901554,0,0,0,-0.105546531964839,0,0,0,0,0.48254122482021,0,0,0,0,-2.43826513671321,0,0
RealEstate_excess,0,0,0,0.217781271989459,0,0,0,0,-0.116816989731311,0,0,0,0,0,0,0,0,0,0,0.182611549745781,0,0,0,0,0,4.33680868994202e-19,0,0,-0.0872590996694603,0,-0.0383836975283148,0,0,0,0,0,0,0,0,0,-0.168254159600652,0,0,0,-0.00713815419455518,0,0,0,0,-0.0132214835350856,-0.00487630010892267,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.136244534223712,-0.00643311121907798,0,0,0,0,0,0,0,0,0,0.0764782719746021,0,0,0,0,-0.0761674263455616,0.11493711662596,-0.00919391548718893,0,0,0,-0.00432293774855844,0,0,-0.0216949943491819,0,0,0,0,0,-0.0502950296857625,0,-0.0339752995161216,0,0,0,0,0,0,0,0,-0.00579708617913652,0.00908227797056737,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000952519793679558,0,0,0,0.00229748406855775,3.27265957213347e-05,-0.000115134906391678,0,0,0,-0.000435479517058113,0,0,-0.000571593158882887,0,0,0,0,0,-0.00110500774700456,0,0,0,0,0,0,0,0,0,0,-0.00274184581812226,0.00602050687553314,0,0,0,-0.00331378333863702,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147333586819813,0,0,0,0,0,0,0,0,-0.02036623009077,0,0,0,0,0,0,0,-0.0295507473225079,0,0,0,0,0,-0.0256601685633378,0.0141409258241125,0,0,0,0,0,0,0,0,0,0.0510205411491069,-0.0763247090869259,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.0025041808250939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006388272225867,0,0,0,0,0.0137447194208901,-0.00543042074524162,0,0,0,0,0,0,0,0,0.00377976927585357,0,0,0,0,-0.000738642889142367,0,0,0,0,0,0,0,0,0,-0.0194809153904335,0.0378229718516015,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066975527882922,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.00407685780994924,0,0,0,0,0,0,0,0,0,0,-0.0223572833906319,0,0,0,0,0,0
