,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X600886.SH,X600362.SH,X600111.SH,X600188.SH,X600795.SH,X600352.SH,X000723.SZ,X600801.SH,X601992.SH,X000898.SZ,X600027.SH,X000629.SZ,X600176.SH,X000709.SZ,X000786.SZ,X002460.SZ,X002271.SZ,X600516.SH,X600489.SH,X002466.SZ,X000883.SZ,X600299.SH,X600219.SH,X000553.SZ,X601158.SH,X600808.SH,X600985.SH,X000630.SZ,X601699.SH,X600583.SH,X000027.SZ,X000301.SZ,X600339.SH,X000401.SZ,X000825.SZ,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,0,0.163328911912363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951480093312779,0,0.0941118413316817,0,0.0352640327156778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140297307082469,0.0326886864364744,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122402802576117,0,0,0,0,-2.16840434497101e-19,0.187817096285629,0,0.160703670974244,0,0,0,0,0,0,0.0187026857037071,0,0,0,0,0,0.00968993153693481,0,0,0.0180561381410842,0,0,0,0,0.036950455115054,0,0,0.0943478727044001,0.0293170582827296,0,0.0239884524589575,-0.0575608536065073,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011085468141711,0,0,0,0,0.0215930005683013,0,0,0,0,0,0,0,0,0.00045435742675619,-2.71050543121376e-20,0,0,0,0.0118419002393571,0,0,0,0.0525614994070599,0,0,0.101020022385297,0,0,0,0,0,0.195571567867202,0,0,0,0,0,0,0,-0.000527607305152202,0,0
X600660.SH,0,0,0,0,0,0.00759237094822732,0,0,0,0,0,0,0,0,0,0,0.0159780719236758,0,0,0.033652224626511,0,0.0686273870669955,0,0,0.241810184579642,0,0,0,0,0,0,0.015651758540643,0,0,0,0,0,0.0274449402410894,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0425048260739842,0,0,0,0,-0.0265628349789481,0,0
X600886.SH,0,0,0,0,0,0.0614503765493329,0,0,0,0,0,0,0,0,0,0,0,0.0393610550244605,0,-0.0617847998073403,0,0,0,0,0.0927326682806155,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.141410197742909,0,0.15961256753895,0,0,0.114819480616252,0.171485457766813,0,0,0,0,0,0,0,0,0,0,0.0261900641920982,0,0,0,-0.0147896712635766,0,0
X600362.SH,0,0,0,0,0,0,0,0.194007104298231,0,0.0426910928464418,0,0,0,0,0,0,0,0,0,0,0,0.131494449411878,0,0,0,0,0.0433940499060746,0,0,0,0,0.0682051506098332,0,0,0,0,0,0,0,0,0.0208878155247578,0,0,0.107877467001963,0,0,0,0.0287345209665594,0,0.156857491425305,0,-0.0241881724675236,-0.040910801085186,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.06974641331639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259071144978922,0,0,0,0,0,0,0,0,0.0374381196727325,0,0,0,0,0,0,0,0,0,0.353130252301539,0,0,0,-0.0239123100060727,-0.351999046255031,0,0,0,-0.17039790613773,0,0
X600188.SH,0,0,0,0,0,0.00725890099825057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842074395581668,0,0,0,0,0.0349999346265716,0,0,0,0,0,0.0186877035428038,0,0,0,0,0,0,0,0,0.052341839875347,0,0,0,0,0,0,0,0,0.281599221450624,0,-0.00268586281026169,-0.0481217151654253,0,0,0,0.00205795563338023,0,0
X600795.SH,0,0,0,0,0,0,0,0.0774028299918678,0,0,0,0,0,0,0,0,0,0.065677762692176,0,0,-0.000965642489734908,0,0,0,0.161309419728342,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.00560220069626153,0,0.111877474818348,0,0,0,0,0,0,-0.0182991028213492,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422603167486809,0.265030775980939,0,0,0,0,0,0,0,0,0.382094809643418,-0.181216296891347,0,0,0,0,0,0.393129167926505,0,0,0,0,-0.822513489320748,0,0,0.566931326671435,0,0,0,0,0,-0.0575036080352841,0.186012515060868,0,0,0,0.0582485560499052,0,0
X000723.SZ,0,0,0,0,0,0,0,-0.261754531299007,-0.0245518139896881,0,0,0,0,0,0,0,0,0.262214234790741,0,0.508794435686438,0,0,-0.0492284798376345,0,0,0,0,0,0,0,0.598483596315229,0.446671375348411,0,0,0,0.40172006719091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406628801259934,0.0218822912061159,0,0,0,-0.0921316911215929,0,0
X600801.SH,0,0,0,0.46154415196927,0,0,0,0,0,0,0,0,0,0,0,0,0.0872973308009664,0,0,0.115074227853323,0,0,0,0,0,0,0,0,0,0,0,0.269190847509175,0,0,0,0,0,0,0,0,0.0702019168470206,0,0,0,0,0,0,0.153304999286551,0,0.00260511739988075,0,-1.73472347597681e-18,0,0,0,0,0.00568191115003122,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258265913156788,0,0,0,0,0.140338689769932,0,0,0,0.0598547355476411,0,0,0,0,0,0.023710829751491,0,0,0,0.0114400677974741,0,0,0,0,0,0,0,0.131096011453301,0,0,0,0.196199329802846,0,0.102707261651006,0,-0.00715410062045802,-0.0700500523046531,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.138383541317399,0,0,0,0,0,0,0.00781656810026352,0,0,0,0.0405360428523591,0.0789342081683249,0,0,0,0,0.00688071669724011,0,0,0,0.108803320569875,0,0,0.292374949743062,0,0,0,0,0,0,0.0092618061675185,0,0,0,0,0,0,0,0.0637899829802472,0,0,-0.000512379448683019,0,0,0,0,0.0217206316283009,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.0512497468928748,0,0,0,0,0.198407384460993,0,0,0,0.0320695320601827,0,0.0330390944474292,0,0,0,0,0,0,0,-0.0601898464167504,0,0,0,0,0.104157438704138,0,0,0,0,0,0,0,0,0,0.192830440411257,0,0,0,-3.46944695195361e-18,0,-0.0528609752573038,0,0,0,0,-0.0293163742033713,0,0
X000629.SZ,0,0,0,0,0,0,0,0.00185614664273408,0,0.388489994227039,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0471391802576265,0,0,0,0,0,0.0240048279617367,0,0.0169991366796927,0.0949297632976367,0,0,0,0,0,0,0,0.0260558184650651,0.0255214270396452,0.0312467140105979,0,0,0,0,0,0,0,0.0406405957871947,0,0.0261124805951263,-0.0438955496964678,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429983596993303,0.0508789983368229,0,0,0.023553108810631,0.0804571225071052,0,0,0,0,0,0,0,0,0,0.000163209568104238,0,0,0,0,0,0.0796388135141467,0,0,0.0918680894672799,0,0,0,0,0.0422220018817563,0,0.0836778958487583,0,0.373233986755237,0,-0.00522730932039772,-0.00883003652434219,0,0,0,0.0058605925369664,0,0
X000709.SZ,0,0,0,0,0,0.00934573656584376,0,0,0,0,0,0,0,0,0,0,0.0372257272998767,0,0,0,0.0147333172614586,0.0469689783142603,0,0,0.14086630689716,0,0,0,0,0,0,0.0653971499648953,0,0,0,0.0165884576471258,0,0.0193777503176629,0,0,0,0,0.00280565933747581,0,0,0,0,0,0,0.120328446024119,0,-0.0145623193455938,-0.000711666737696297,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831646790482172,0,0,0.18784666808499,0,0,0,0.0669364771702269,0.110789329524523,0,0,0,0,0,0,0,0,0,0.0383266871149532,0.187390616839269,0,0,0,0,-0.12616481621564,0,0,0.107390836204438,0.110802530233085,0,0,0,0,0,0.0938690881307735,0,0,0,0.0635919207923438,0,0,0,0,0.075418155454629,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107586439173184,0,0,0,0,0,0,0,0.137640188547759,0,0.0147058733492377,0.0984050540498332,0,0.945880587064673,0,0,0,0.0116326138073754,0,0,0,0,0,0,0,0,0,0.0176908153234946,0,0,0,0.0074851375550822,-0.0171899368898736,0,0,0,0.0270071408733942,0,0
X002271.SZ,0,0,0,0.00336770228725426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171979211836661,0,0.867284386892054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526279758628261,0,0,0,0,0,0,0,0,-0.00246624947405078,0,0,0.0236726259767189,0,-0.0441858048873829,0,0,0,0,0.0239050077306369,0,0
X600516.SH,0,0,0,0,0,0,-0.316328446069991,0,0,0,0,0,0,0,0,0,0.140198626680294,0,0,-0.0100141051725564,0.0638704654573524,0.198505958047505,0,0,0,0,0,0,0,0,0,0,0,0.731881604474615,0,0,0,-0.0199941941219156,0,0,-0.0843697437697058,0,0,0,0,0,0,0,0,0,0,-0.153193313390523,0,0,0,0,-0.0748226475262753,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.677524481157197,0,0,0,0,0,0,0,0,0,0,0,0.0193625402491802,0,0,0,0,-0.0894525332297362,0,0,0,0,0,0,0,0,0,0,0,0.0130091251189021,0,0.0129436439099472,0,0,0,0.114836377413502,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116972359081986,0,0
X002466.SZ,0,0,0,0,0,0,-0.266102162241748,0,0,0,0,0,0,0,0,0,0,0,0,0.00884071058847208,0,0,0,0,-0.00943551596265283,0,0,0,-0.0220640201242436,0.654176548115623,0,0.151429392861731,0.25687288796539,0,0,0,0,-0.0236769289965367,0,0,-0.182269042125275,0,0,0,0,0,0.110479016138173,0,0,0,0,0.00159820032062795,0,0,0,0,-0.00218450306725881,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.0988861728942959,0,0.247578818099838,0,0,0,0,0,0,0,0,0.0185754657338125,0,0.165432773470186,0,0,0,0,0,0,0,0,0,0,0,0,0.0862739864643056,0,0,0,0,0,0,0,0.0761347630070873,0,0,0,0,0,0.00364648025843714,0,-0.011030709767768,-0.0510255807110445,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0944401466218354,0.157365596406952,0,0,0,0,0,0,0,0,0,0,0.0941869399051775,0,0,0.23254044569129,0,0,0.234312506085551,0,0,0,0,0,0,0,0,0,0,0.247657643567814,0.101516424201159,0,-0.0830070334120471,0,0,0,0,0.0125336530368802,0,0
X600219.SH,0,0,0,0,0,0,0,0.151744243238741,0,0,0,0,0,0,0,0,0,0,0,0.0599591721191058,0,0,0.0312043817942477,0,0,0,0,0,0,0,0,0.0954511359128523,0,0,0,0.0512970420135768,0,0,0,0,0.00230531528473985,0,0,0,0,0,0,0,0,0.152744759691562,0,0,-0.0817387379865324,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0.220155199939484,0,0,0,0,0,0.136632381004743,0,0,0,0,0.0459369323041354,0.160252692079271,0,0,0,0,0,0.0456195873930609,0,0,0,0.385214877711586,0.250288924222642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220837240119999,-0.0242053778320614,0,0,0,-0.0351775010720948,0,0
X601158.SH,0,0,0.227367233594624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125967905909756,0,0,0,0,0,0.0215604421889436,0,0.0273380648471178,0,0,0,0,0,0,0.0686535151571501,0,0,0,0,0,0,0,0,0,0.131391955706342,0,0.0598776377029971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16132848183517,0,0,0,0,0,0,0,0.138955944211741,0,0,0,0,0.201798853925773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380719425317486,0,0,-0.00337035076456472,-0.0100373870028639,0,0,0,-0.0283184968896653,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56081334645984,0,0,0,0,0,0,0.127062029109062,0,0,0,0.212676645028595,0,0,0,0.130235453989771,0,0.0511211857399913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913870354998502,-0.136482652210032,0.152098482721041,0.393070337792123,0,0.00117450444166267,0,0
X000630.SZ,0,0,0,0,0,0,0,0.293029540844474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806958804324545,0,0,0,0,0,0,0,0,0,0,0.1405286198636,0,0.0948691794871797,0,0,0,0,0,0.0950350956773914,0,0,0,0,0,0,0,0,-0.0273983469119991,0,0,0,0,0,0
X601699.SH,0,0,0.0565236286648112,0,0,0.0283218667857635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142355035046989,0,0,0.182436875060153,0,0,0,0,0,0,0.0177007892218569,0,0,0,0,0,0,0,0.0769712090286141,0.034040363042684,0,0,0.153267758350904,0,0,0.0143785915063327,0,0,0.0821639843985629,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.27322721272262,0,0,0,0,0,0,0.113988028604524,0,0.0902444277645302,0,0,0,0,0,0,-0.0480266275833315,0,0,0,0,0,0,0,0,0,0,0.138644262079132,0,0,0,0.172100823706465,0,0.057563407730528,0.0151935181267294,0,0,0,0,0,0,-0.0266557523409576,0,0
X000027.SZ,0,0,0.0774521336750525,0,0,0.0731129912124188,0,0,0,0,0,0,0,0,0,0,0.015267629114023,0,0,0,0,0,0.0939553943042454,0,0,0,0,0,0,0,0,0.00646480340846819,0,0,0,0,0,0.00935748969563652,0,0,0,0.25889101231548,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.017000646137692,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153060582880297,0,0.0306938726387022,0.0322773135992394,0,0,0,0,0,0,0,0,0.0348609170723186,0,0,0,0.126116583921642,0,0.133207981786963,0,0,0.193872555553586,0,0,0,0,0,0,0.0039398506330358,0,0,0,0,-0.0518455622491881,0,0,0,0.00212603521755289,0,0
X600339.SH,0,0,0,0,0,0.00921079444875814,0,0.0402368794461651,0,0,0,0,0,0,0,0,0.166239658887473,0,0,0.0791064770808119,0,0,0,0,0,0,0,0,0,0.11723566070668,0,0.0439399917899532,0,0,0,0,0,0.101477000176204,0,0,0,0,0,0.103071995728186,0,0,0,0,0,0,0,0.048005066341318,0,0,0,0,0.0653001621649137,0,0
X000401.SZ,0,0,0,0,0,0,0,0,-0.00519833580464734,0,0,0,0,0,0,0,0.167613464064748,0,0,-0.0360304758333298,0.0894535599552216,0.477340626154826,0.235980179526333,0,0,0,0,0,0,0,0.0972302888000468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133076664721345,0,0,0,0,0,-0.0529741184705784,0.0661816523680646,-0.164421751196846,0,0,0.0169507529034962,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210209163226072,0.0605573066334485,0.156970449261318,0,0,0,0,0,0,0,0,0.029406976372146,0,0.0589496505253809,0,0,0,0.053162226082604,0,0.277216248950662,0,0,0,0.283699266647332,0,0,0,0,0,0.0629211288843065,0.0742905708519034,-0.00864251048565969,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.110603850093653,0,0,0,0,0,0,0.152158806535388,0.116990418264123,0,0.199209657850638,0,-0.16321521187995,0,0,0,0,0.279585135331905,0,0,0,0.306240823174224,0.153870834671158,0,0,0,0.0850616757903822,0,0,0,0,0,0,0.132724099461612,0,0,0,-0.0515883068771403,0,0,0,0,0.032661463556853,0.0839395599701837,0,0,0,0.0515783842445245,0,0
Change_TY3M,0,0,0,0,0,0,0.152463751829255,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305639925182727,0,0,0.186486912321549,0,0,0,0,0,0,0,0.11377276856875,-0.170045677696578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451040622304228,-0.0290862245376088,0,0,0,0,-0.058903411483168,0,0,0,0,-0.00889615707040892,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.256232572157642,-0.0486490249798385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0582202753746405,0,0,0,0,0,0,0,0,0,0,0,0.765062854497387,0,0,0,-0.0629156307319442,0,0
TED,0,0,0,0,0,0,0,0,-0.132388635182946,-0.139288762835844,0,0,0,0,0,-0.386269357219177,0,0,0,0,-0.046127363521303,0,0,0,0,0,0,0,0.112736552665208,0,0.122405605662847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36884888802985,0,0,-0.166924187654239,0.129021081696255,0,0,0,0,-0.180904932595317,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0593812598006648,0,0,0,0,0,0,0,0,-0.0880005010806722,0,0.0871989384135158,0,0,0,0,0,0,0,0,0.0260166958845723,0,0,0,0,0,-0.0521174550589902,0,0,-0.132749287938744,0,-0.0367161547400133,0.0421309669219526,0,0.321073724030418,0,-0.0106287438112744,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0689937892038233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155720134549408,0,0,0,0,0.023373513985971,-0.0692496856473512,0,0,0,0,0.00812597259464588,0,0.517627530436352,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000367820666358446,0,0,0,0,0,-0.00193498166353515,0,0,0,0,0,0,0,0,0.00306597824938214,0.000496333465163374,0,0,0,0,0,0,0,0,0,0,0,0.000139133800390137,0,0,0,0.00203586709280681,0,0,0,0,0.00516878944279055,0,0
CarbonVol_Shenzhen,0,0,0,0.218740808983318,0,0,0,0,0,0,0,0,0,0,-0.413074333961885,0,0,0,0,0.0391006813751212,0,0,0,0,0,0,0,0,0.00936378217024893,0,-0.37725561547697,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,-0.400393417967985,0,0,-0.061523192326258,0,0,2.77555756156289e-17,-0.977383078519331,-0.225172425895998,-0.718816330279149,0,0,0,0,-7.06021960573769,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171475846639381,0,0,0,0,-0.0133966246043761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00343017408977002,0,0,0,0,0,0,0,0,0,0,-0.0205105060186415,0.012902328050916,0,0,0,-0.0519214865906963,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99715473668756e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006733089055934,0.00412632986680632,0,0,0,0.00146683325982812,0,0
