,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X600362.SH,X600111.SH,X601992.SH,X600886.SH,X600157.SH,X600623.SH,X600299.SH,X600547.SH,X600660.SH,X601158.SH,X002466.SZ,X600352.SH,X600309.SH,X000792.SZ,X600489.SH,X600583.SH,X000709.SZ,X000539.SZ,X000898.SZ,X000883.SZ,X000027.SZ,X000629.SZ,X000630.SZ,X002075.SZ,X300072.SZ,X000959.SZ,X600021.SH,X002470.SZ,X000060.SZ,X000983.SZ,X600176.SH,X600578.SH,X600612.SH,X600022.SH,X600098.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0.0488970099416062,0,0,0,0,0,0,0,0,0.102915833277876,0,0,0,0,0.0827711175503599,0,0.0166272598698477,0,0,0,0.038370401790748,0,0,0,0,0.13283560442492,0,0,0,0,0,0.082784686989761,0,0,0,0,0,0,0,0,0,0,0,0,0.176956792559955,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.0137543655523053,0,0,0,0,0,0,0,0,0,0,0,0,0.109631371246496,0,0,0,0,0,0,0.0316718656190422,0,0,0,0.0982868820349606,0,0.152061858732314,0,0,0.0722407328725073,0.0508451755233517,0,0,0,0,0.131716041846382,0,0.00242242721512957,0,0,0,0,0,0.10800431353032,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,-1.0842021724855e-19,0.130401607079879,0,0,0.321284163364995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771198827473973,0,0,0,6.93889390390723e-18,0,0.00764540153847774,0,0,0,0.0108305217361026,0,0,0.0565430554233834,0.0379927773254561,0,0,0,0,0.187170643352316,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.100177554797873,0,0.0601750409681537,0,0,0,0,0.056399291667272,0,0,0,0,0.0624348306743479,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.114543165847033,0,0.00600895582775972,0,0,0,0,0.0349743506212927,0,0.181286123012141,0,0,0.179587449694622,0,0,0,0,0,0,0.122270900046688,0,-0.0102101968842448,-0.0691382524256202,0,-0.174812036911002,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148285024714677,0,0,0.097100040056352,0.077750749713097,0,0,0,0,0.0932027572614583,0,0,0,0,0,0,0,0,0,0,0,0,0.0485276782898997,0,0,0,0,0,0,0.113220567339704,0,0.619789035516318,0,0,0,0,-0.0432116820487432,0.0681101457064937,0,0,0,0,0,0
X600111.SH,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949571331935852,0.134478277904503,0,0,0,0,0.0668999635354614,0,0.05569249557679,0,0,0,0.152514896068995,0,0,0.0715778905095242,0,0,0.221471343675247,0,0.119969752589815,0,0.0334374609633508,0,0,0,0,-0.0301437584610716,0,0,0,0,0,0,0
X601992.SH,0,0,0.15660494189557,0,0,0,0.0154353744102826,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323297650129358,0,0,0,0,0,0,0,0.220852647120925,0,3.46944695195361e-18,0,0,0.0424500859395254,0,0,0,-0.0156325791351785,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.106399329357176,0,0,0,0,0,0,0,0,0,0.0372947075133798,0,0.123866240987481,0,0,0,0,0.0495261213451026,0,0,0,0.110080667339922,0,0,0,0.148795810229579,0,0.0168972645730154,0,0,0,0,0,0,0,0.0205716057747678,0,0,0,0,0.0864773846759657,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0556312733688107,0,0,0,0,0,0,0,0,0,0,0.0599968335032746,0,0,0,0.0452413334707849,0,0,0,0,0,0,0,0,0,0,0.207437632362486,0,0,0,0,0,0.0945666015519226,0.12032790477114,0.101682104783662,8.67361737988404e-19,0,0,0,0.2554919184182,0.0714865389822774,0,0,0.0153875854148042,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356653233992108,0,0.237379139920648,0.19866340498277,-0.040206892546603,0,0,0,0,0,0,0,0,0,0.17181141544562,0,0,0.70103374664407,0.0726010345071067,-1.38777878078145e-17,0,0,0,0,0,0,0.0878800032056879,0,-0.387879547251637,0,-0.0403473225360689,0.0192975924968025,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10521612513484,0,0,0,0,0,0.317521001099625,0.0236084537646746,0.109381703341531,-0.0412823350794371,0,0,0,0,0,0,0.0619265877672726,0,0,0,0,0,0,0.237232589499829,0.0352049854028134,0,0,0,0,0.101724986427712,0,0,0.037805388693881,0,0,0,0,0,0,0
X600547.SH,-0.119323731659961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0295597449113914,0,0,0,0,0.00263170466273556,0,-0.102153080036067,0,0.938040399410403,0,0,0,0,0,0,0.030189183292872,0,0,0,0,0,0,0.119517084426144,0,0,0,0,0.0871754931377723,0,0,0,0.0333801808475769,0.0131109834373024,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.15351109649766,0,0,0,8.67361737988404e-19,0,0,0.0945902919489574,0,0,0,0,0,0,0,2.16840434497101e-19,1.73472347597681e-18,0,0,0,0,0.0120633650561042,0,0.0499287445825457,0,0,0,0,0,0,0.0403344162841348,0,0,0.00811467691139041,0,0.0850147205037039,0,0,0,0,0,0,0.0114549324762584,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229954153193797,0.090574012337605,0,0,0,0,0,0,0,0.0718830617418542,0,0,0,0,0,0,0,0,0,0.0404605814548685,0.178173070969486,0.0165906529746629,0.0664842431787917,0,0.101933642564566,0,0,0,0,0,0.105250406211879,0,0,-0.00211260487509769,-0.0364624184554174,0,0,0,0,0,0
X002466.SZ,0,0,-0.0931141195575636,-0.29346780965488,0,0,0,0.160851981504561,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.451983808433985,0,0,0,0,0,0.203310220862329,0,-1.38777878078145e-17,0,0,0,0,0,-0.0473214397130872,0.806810438321848,0,0,0,0.41691587624679,0,0.0269917290460413,0,0,0,0,0,0,0,0,-0.0327479275765406,0.00129135591560958,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493584550585674,0,0,0,0,0.0721521207612746,0,0.0264241445312902,0.0202040366711996,0.0863612985623152,0.246202098179556,0,0,0,0,0,0,0.206956668731088,0,0,0,0,0,0,0.0318415511061952,0.209463634485071,0,0,-0.0248953691004119,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0990354251422146,0,0,0,0.0387210688267261,0,0,0.02142451949607,0,0,0,0,0,0,0,0,0,0.0971424243724295,0.0201766244163383,0,0.0685259697257266,0,0.014665929685564,0,0,0,0,0,0.14219057958169,0,0,0,0.151500774236781,0.116460520641042,0,0,0,0,0,0.0952637134755647,0,0,0,0,-0.00623176910820711,0.0281222053891481,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138918605689019,0,0,0,0,0,0.0611174305013147,0.130908351724546,0,0,0,0.0779096393439062,0,0,0,0,0,0,0,0,0,0,0,0,0.112028734550128,0,0,0.0326833221340093,0,0,0,0,0,0,0,0.335331912649101,0,0,0.0182068701324562,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0847361804494404,0,0,0,0,0,0,0,0,0,0.0443769924832968,0,0,0.636154144747353,0,0,0,0.00362797761215599,0,0,0,0,0,0,0,0,0,0,0,-0.0121749016382628,0,0.14352265098255,0,0,0,0.0168164639360141,0,0,0,0,0,0,0,-0.0200662894796131,-0.0188162321909982,0,0.0532790086242554,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.264420111059165,0,0,0,0,0,0,0,0,0,0,0,0.0132439239277708,0,0,0,0,0.0520550696343234,0,0.0781587754069879,0,0,0,0,0,0.276144652035862,0,0.00632455275726081,0,0,0,0,0,0.111678288371316,0,0.0435723937513537,0.0861600880775111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.0334240854850209,0,0,0,0,0,0,0,0,0,0,0,-0.0344098896928493,0,0,0,0,0.0850737327478923,0,0,0,0.0504694339263637,0,0,0,0.320980331999007,0,0,0,0,0.012474215907833,0,0.121350585383082,0,-0.0821012451523486,0.0481637831818991,0.0306651297760608,0,0,0,0.288529648221155,0,0.0217603321356952,0,0.0359816680076695,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0.0643355512284917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782903026207341,0,0,0,0,0,0,0,0,0.217017492736119,0.0903256234781579,0,0.00460311584251813,0,0,0.180924887017715,0,0,0,0,0,0,0.186757006248546,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0221081994313644,0,0,0,0.150058796397578,0,0,0,0,0.043229004854533,0,0.0271601126618659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525378332182757,0,0,0,0,0,0,0.103109587829245,0,0,0,0,0.0899269379857791,0,0,0,0,0,0,0,0,0,-0.0104323663379403,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259084123739923,0,0,0,0.0836633338102788,0,0,0,0,0.448986752291468,0.0321992037822995,0,0.0375637014435103,0,0,0,0,0.00718034784030095,0.0266402323994874,0.0172718056156126,0,0,0.18650147321088,0.0383209646919227,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226969264807099,0,0.0224404615951579,0,0,0,0,0.148713431086372,0,0,0,0,0,0.139419545179468,0,0.024398133428037,0,0.070789457526217,0,0,0,0,0,0,0,0,0,0,0,0,0.196375847179089,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.383277152214632,0,0,0,0,0.04372900177676,0,0,0,0,0,0,0.0482801194303182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044862765066635,0,0,0,0.0735272242862103,0.156778756731631,0,0.21882782360644,0,0,0,0,0.0291058357154905,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.104730879033688,0,0,0,0,0.0802789053905993,0,0,0,0,0,0,0,0,0.0596677851752414,0,0,0,0,0,0.0419851204112351,0.0474338307796067,0,0,0.0507963919440477,0,0.0111695272639705,0,0,0,0,0.0601405327749402,0,0,0,0,0,0,0.108823376021772,0,0,0,0,0.0313831152828819,0.229347571501437,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,-0.466700861997081,0,0,0.397591570686545,0,0,0,0.166440352357022,0,0,0,0,0,0,0,0,0,-0.225757626102843,0,6.93889390390723e-18,0,0,-0.182508779660503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230440051170568,0.312908482343256,0,0,-0.30378762880765,0,0.158762530302312,0,0,0,0,0.0820775654114202,0.0540962514709389,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140440849687142,0,0.00697391030860384,0,0,0,0,0,0.0477926418095692,0,0.130787862439626,0,0,0,0,0,0,0,-0.0319409795007177,0,-0.0493484678746726,0,0.1023092297997,0.048991544911756,0,0.437558571332862,0,0,0,0,0,0,0.000610940482389384,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.867690843787796,1.73472347597681e-18,0,0,0,0,0,0,0.00775696876680403,-0.000195346461606451,0,0,0,0,0,0,0.0945800633332374,0,0,-0.0179114311305488,0,0,0,0,0,0,0,0,0,0,0,0,0.0193523537139825,0,0,0,0,-3.46944695195361e-18,0.185892502239696,0,0,0,0.100675407254376,0,0,0,0.00850561698949235,0.0319030257843429,0.261424733952266,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0.0317151868912396,0,0,0,0,0,0,0,0,0,0.0934310051940345,0,0,0,0.38497390624893,0.0257217029268778,0.191735294051738,0,0,0,0,0,0,0,0.041426496943282,0.0534091333929786,0,0,0.0293237950922014,0,0,0,0,0,0,0.0330425161485384,0,0,0,0.260679137076608,0,0,-0.0298372350750735,0.0154085208999108,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164316679651252,0.0250066027710928,0,0,0,0.326091794832511,0,-0.0142778426564461,0,0.154659907467781,0,0,-0.0300525972490617,0,0,0,0.142057028205174,0.100440122837234,0,0.0388551306440242,0,0,0,0,0.0159664145149555,0,0,0.180940045277271,0,0,0,0,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.140786540660435,0,-3.46944695195361e-18,0,0,0,0,0.42195577130821,0.0513745795643809,0,0,0,0,0,0.0342363799208416,0,0,0.0138427391607464,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.215517537390121,0,0,0.185526664214377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136160863201277,0,0,0,0,0,-0.0416419863048768,0,0,0,0,0,0,0,0,0,0,0.0978365992033309,0,0.00258789773301191,0,0.0322705599478675,0,0.0455740335026147,0.0903782144811345,0,0,0,0,0.202827864557461,0,0.476197173312,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232110148064711,0,0,1.73472347597681e-18,0,-3.46944695195361e-18,0.00171433198676972,0,0,0.0977457124306646,0,0,0,0,0,0,0,0,0,0,0.017985884471235,0,0,0.150312776743676,0,0,0.465530958606218,0,0,0,0,0,0,0,0,0,0.0335895340828417,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0.142387934323075,0,0,0,0,0,0,0,0,-0.0490189809711571,0,0.146875560839811,0,0,0,0.101669180376217,0,-0.0725318878226681,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119791111332039,0,0.108797688778156,0,0,-0.252285970078293,0.324899084313864,-0.0345908035851256,0,0,0,0.243255182936922,0,0,0,0,-0.0346799064852927,-0.0976919531138761,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220112105653961,0,0,0.00289043737874729,0,0,0.0513419303827419,0.115012652927093,-0.0814964743340115,0,0.151867993355948,0,0,0,0,0,0.24011603383374,0,0,0,0,0,0,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0.121316606840015,0,0,0,0,0,0,0,0,0.15643355839072,0,0,0.0765967105826321,0,0,0,0.00663656847079742,0,0,0,0,0,0,0.26822520209797,0,0.0985141807748707,0.136055893961374,0,0.00639320850179973,0,0,0,0,0,0,0.0234136587607032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00956000629938825,0.00450409093644386,0.160350887576653,0,0,0,0,0,0,0.177105104034747,0,0.181619467898398,0,0.0452462077857759,0.035192164016344,0,-4.33680868994202e-19,0,0,0,0,0,0.0182192844012484,0.168776020517802,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328372689151837,0,0,0,0,0,-0.0472391400103435,0,0,0,0,0,0.0531227852722295,0,0,0,0,0.212512070415922,0,0,0,0,0,0,0,0,0.0384934959448446,0,0,0,0.306713592232071,0,0,0,0,0,0,0,-0.0286156246813016,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.050291431791404,0,0,0,0,0,0,0.0267567134580594,0,0,0.136036607685387,-0.0933539989177739,0,0,0,0,0,0,0,0.05125503937914,0,0,0,0,0,0,0,0,0.0424704663880128,-0.136679522676255,-0.0799657609447934,0,0,0,-0.121363273036348,0,0,0,0,0,0,0,-0.0147874911389959,-0.0863925534009884,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.390474974101538,0,0,0,0,0,0,0,0.0651556584542727,0,0,0,0,0,0,-0.0797868277811992,0,0,0,-0.358965903354239,0,0,0,0,0,0,0,0,0,0,0.374462733145613,0,0,-0.0249824493854091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695005223149526,0,0.166449248617476,0,0,1.03747979468305,0
TED,0,0,0,0,0,0,0,0.204149655669122,0,-0.23275526694572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457436449109959,0,0,0,0,0,0,0,0,0,0,-0.0511273637742038,0,6.93889390390723e-18,-0.752933646287357,0.119062356678321,0,0,-0.239449294140498,0,0,0,0,0,0,0.274457371629932,-0.447010609651173,0.181606947606217,0,0,-0.114330913232795,0,0,2.75420082018818,0
RealEstate_excess,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.029103114446168,0,0,0,0,-0.0157541707332153,0,0,0,0,-0.0509239144958656,-0.00897267046252857,0,0,0,0,0,0,0,0,0,0,0,-0.0756395273321199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00235304140290039,0,-0.0307781077802465,0,0,0.170107917321684,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0137041131619429,0,-0.0413169083533222,0,0,0,-0.118776200119938,0,0,0,0,0,0.0455514080751332,0,0,0,0,0.0483319920530491,0,0,0,0.122600175378234,0,0,0,0,0,0,-0.0900139273958522,0,0,-0.151221738988971,6.93889390390723e-18,0,0,0.0883807533225964,0,0,0,-0.0583235921387477,0,0,-0.0875134830369094,0,0.0611835997388023,-0.0629827461818599,0.692231089493315,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00138834101535512,0,0,0,0,0,0.00564956390640608,0,0,0,0,0,0.0024453976545086,0,0.00770316667025671,0,0,0.00371837110448273,0,0,0,0,0,0,0,0,0,0,0,0,-0.00627318190374277,0,-0.00617686706507242,0,0,0,0,0,0,0,0,0,0,0,0.0224716162474245,0,0,0,0,0,0.00527822899204705,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00328866628493353,-0.000806017714923308,0,0,0,0,0,-0.00112978405367692,-0.00753859731446791,-0.000516395637348234,0,0,0.00064720778343666,0,0.0143293144088965,0,0,0,-0.00181415876255055,0,0,0.00776729791121864,-0.0138608008138236,0,0.0101193064176743,0,0,0.058825424711097,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383328972172552,0,0,0,0,0,0.0140759601249397,0,0.00671203118403034,0,0,0,0.0206825650402041,0,0,0,0,0,0,0,0,0,0,0,-0.0414314091007618,0,-0.0203932915639864,0,0,0,0,0,0,0,0,0,0,0,0.0893331633237357,0.0553284295374346,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00259786787651889,0,0,0,0,0,1.89303502279874e-05,0,0,0,0,0,0,0,-0.00354422765919917,0,0,0,0,-0.00221623306199857,0.00759223972074621,0,0,0,0,0,0,0,0,0,0,0,0.0100877337140253,0,0.00189055219516903,0,0,-0.00166122706880969,0,0,0,-0.0195535726913012,0,0,0,0,0.00100199724877688,0.00126462609615262,0,0,0,0,0,0
