,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X601600.SH,X600547.SH,X600886.SH,X600795.SH,X000792.SZ,X601699.SH,X002466.SZ,X000708.SZ,X002460.SZ,X600362.SH,X600111.SH,X000301.SZ,X600010.SH,X600027.SH,X000983.SZ,X600803.SH,X000877.SZ,X600489.SH,X600426.SH,X600160.SH,X601991.SH,X000630.SZ,X000408.SZ,X600985.SH,X000786.SZ,X000933.SZ,X000807.SZ,X601168.SH,X000932.SZ,X002271.SZ,X600612.SH,X600176.SH,X002128.SZ,X600348.SH,X600219.SH,X600096.SH,X601666.SH,X000027.SZ,X000883.SZ,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0.102532395091187,0,0,0,0,0,0,0,0.163985488161694,0,0,0.0206449710908435,0,0,0,0,0,0,0,0,0,0,0,0.0316491595027202,0,0,0,0.0363276994967278,0,0,0,0.0863529342568371,0,0,0,0.0435136220095964,0.230929879172788,0.20645189170027,0,0,0,0,0,0,0,0,0,0,0,0.00238761135453574,0,-0.000642336382870617,-4.33680868994202e-19,0.100493510866324,0,0,0,0,0
X600547.SH,0,0,0,0.094877842750781,-0.186914180682874,-0.119873790123959,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454870856374187,0,0,0,0,0,0,0,0,0.621069108655243,0,0,0,0,0,0,0,0.18905007396316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00430116082995795,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.0626720102701158,0,0,0,0.496210839536768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207371714549772,0,0,0,0,-0.0177085477475863,0,0,0,0,-0.0406833241527372,-0.00287970375672234,0,0.00886515729582835,0.118864645384672,0,0,0,0,0,0.010788824587797,0.084213929879135,-0.000825742833217713,8.67361737988404e-19,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.087135364905888,0.165992676550581,0,0,0,0,0,0,0.130431451412295,0,0,0,0,0.0776896435912264,0,0,0,0,0,0.21346991864049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991222110164062,0,0,0,0,0,0,0,0,0,0,0.014408742140181,-0.021256397795949,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117444946110812,0,0,0,0.324474614117188,0,0,0,0,0,0.0822519906817012,0,0.00866096721053229,0,0,0,0,-0.00226818981840979,0,0,0,0,0,0,0,0.116632440804935,0,0,0,0,0,0,0,0,0,0.00477603719153478,5.42101086242752e-20,0,0,0,0,0,0
X601699.SH,0,0,0,-0.0574010351270957,0,0.290567979768077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.216412067622616,0,0,0,0,0,0,0,0,0,0,0,0.445845416854719,0,0,0,0.142779710782192,-0.0432141925867354,-0.0870725963157085,0,0,0,0.0509434233052819,0,-0.03894925428008,0.0157962565928352,0,0,0,0,0,0.0186529999089263,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0551577455394121,0,0,0,0,0,0,0.770037609782986,0,0.027461641357969,0.0757731683243674,0,0,0,-0.366485489574825,0,0,0,0,0,0,0.228570284315152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451591032959637,0.124587581360874,0,-0.00881011199752575,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0.15401135367526,0,0,0,0,0,0,0,0,0,0,0,0.0684053005953065,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0419335156982298,0,0.252154809512399,0,0,0,0,0,0,0,0,0,0,0,0.0238519481257449,0,0,0,0,0,0
X002460.SZ,0.0269075370315992,-0.125729693257444,0,0.0899579335916685,0,0,0,0,0,0,0,0,0,0,0,0,0.710026963197908,0,0,0,0,0,0,0,0,0,0,0,0.129249886296802,0,0,0,0,0,0,0,0.0645656066547325,0,0,0,0,0,0,0,0,0.121796340434887,0,0,0,-0.0118472690383102,0,0.046037884310948,-0.0629177676564096,0,0,0,0,0,0
X600362.SH,0.0823992950916267,0,0,0.0462664448741774,0.0475481472881441,0.0377667734989344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399666434521167,0,0,0,0,0,0,0,0,0,0,0.237491076019677,0,0,0,0,0.0169692422534556,0,0,0,0,0,0,0,0.418505223061271,0,0,0,0,0.010105421097256,-0.00491527402350685,-0.00595296598076087,0.0077336526573508,0,0,0,0,0,0
X600111.SH,0,0,0,0,-0.0123429689319401,0,0,0,0,0,0,0,0,0,0.127755863629,0,0.126621465308579,0,0,0,0,0,0.0902771598344516,0,0,0,0.0457502509794861,0,0,0,0,0.0833620751658136,0,0,0,0,0,0,0,0,0,0.223104057399518,0,0,0,0,0,0,0,0,0,0.040707022122299,-0.0333547954630884,0,0,0,0,0,0
X000301.SZ,0,0,0,0.1722115197674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143069103954123,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0101013841445566,0,0,0,0.034787783889386,4.33680868994202e-19,0,0,-0.0363842645428497,0,0,0,0,0,0,0,0,0,0,0,0.0625149819266177,0,-0.0604365089924396,0.0866077273800534,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,-0.036282827338018,0,0,0,0,0.0681761405636612,0,0,0,0.166351677291314,0,0,0,0,0,0.00986741994921838,0,0.205680396762351,0,0,0,0,0,0,-0.012670788256763,0,0,0,0.0590688333265897,0,0.0693838061333044,0,0,0,0,0,0,0,0.0109427551486085,0,0.00737404038472914,0.0209316542276751,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0696478932591485,0,0,0.341150341554716,0,0,0,0,0,0.653091842582442,0,0,0,0.104876715781185,0.146192870247877,0,0,0,0,0,0.0070178804497161,0,0,0,-0.284364399629567,0,0.0892452365589754,0.0648159174888743,0,0,0,0,0.037372672004498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0634009459090966,0.064572439940707,0,0,0,0,0,0
X000983.SZ,0,0.407509595525487,0,0,0.175996719828542,0.0732397471343773,0,0,0,0,0,0,0,0,0,0.154732474100514,0,0,0,0,-0.0214727240019742,0,0,0,0,0,0,0,0,0,0,0,0,0.159262378844793,0.078202719515328,0,0,-0.0348347596199634,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220012603090734,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102624716390337,0,0,0,-0.0243648402033317,0,0,0,0,0,0,0.0262593832390596,0,0.0944500922235506,0.0552859712622525,0.357611084473346,0.0119859463023293,0.0355507567923662,0,0,0,0,0,0,0,0,0,0,-0.0294950866672681,0.0265912951490147,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0430723509691637,0,0,0,0,-0.053071706904973,0.330114425399401,0,0,0,0,0,0.155683058144013,0,0.0613961959143247,0,0,0,0,0,0,0,0,0,0,0,-0.00871440422924814,0,0.00396505908264375,0.000134824718892005,0,0,0,0,0,0
X600489.SH,0,0,0.165549767051572,0,-0.0282996309840029,0,0,0,0,0,0,0.570608787750904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639160604811155,0,0,0,0,0,0,0.0391334280763165,0,0,0,0,0,0,0,0,0.0681778280246444,0,0,0,0,-0.0348465936440731,0,0.0049478428233136,0,0,0,0,0,0
X600426.SH,0,0,0,0.116796349187301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100047034100531,0,0,0,0,0,0,0,0,0.331894226282931,0,0.0918779944843696,0,0,0,0.103882849288269,0.0880721882384308,0,0,0,0,0.158638732832821,0,0.030239700766436,0,0,0,0,0,0,0,0.0173615712639569,0,-0.015313921184574,0,0,0,0,0,0,0
X600160.SH,0,0,0,0.247196532774681,0,-0.0208445813428941,0,0,0,0,0,0,0,0,0,0,-0.128924361311833,0,0,0,0,0,0,0,0,0,0.0125972923790611,0,0,0,0,0,0,0,0,0,0,0,0.196141846878872,0,0,0,0,0,0,0.367006588984008,0,0,0,0.0599104216610778,0,-0.0109217563220396,-0.00934162331965963,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.146976004099393,0,0,0,0,0,0,0,0,0.0741383867688864,0,0,0,0,0,0,0.100627276056179,0.0236310321827692,0.0558490640112122,0,0,0,0,0,0,0,0,0,0,0.16589979151127,0,0.0644554509174572,0,0,0,0,0.129434242177356,0,0,0.0276860144027815,0.118543698718385,0.166920398660913,0,-0.0774926649136641,-0.00936071874268524,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.400955217676967,0,0,0,0,0,0,0,0.00290367884150026,0.246821535713616,0.0561446444622531,0,0.0484180200149557,0,0,0,0,0,0,0,0,0,0,0,0.13286085614606,0,0,0.0371300819910274,0,-0.0196479674415154,0,0,0,0,0,0,-0.0247895387104877,0,0,0.0540972012090843,0,-0.00784647383596508,0,0,0,0,0,0,0
X000408.SZ,0.130240478809611,0,0,0,0,0,0,0,-0.00988314596150882,0,0,0,0,0,0,0,0.175066284982126,0,0.171566903468512,0,0,0,0,-0.193936997494445,0,0,0,0,0,0,0,0,0,0,-0.0116549959206327,0,0,0.0322758027964125,0,0,0,0,0,0.160126195783457,0,0.122959536968372,0.144052766142739,0,0,0,0,0,0,-0.036369982805017,0,0,0,0,0
X600985.SH,0,0.156857359422238,0.0372536750427584,0,0,0,0,0,0,0,0.0448459583121708,0,0,0,0,0.168200575771257,0,0,0,0,0,0,0,0,0,-0.172913222258551,0,0,0,0,0.0454854860970722,0,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.0210150032534554,0,0,0,0,0,0.600284234630958,0,0,0,0.145462678390574,0,-0.0187588697203394,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0446582372300554,0,0.215226424670932,0,0,0,0,-0.0332228479914359,0,0,0,0,0,0,0,0.0339359976388807,0,0,0,0,0,0.230631376948775,0,0,0,0,0,0,0,0,0,0,0,0,-0.114667211244563,0,0,-0.0320426459256457,0,0,0,0,0,0,0,0,0.249595907266685,0,0.0161549148145825,0,-0.238518078085291,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0786066774938291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447456110155487,0,0,0,0.0466235880104001,0,0,0,0.170120633968582,0,0.141291943383893,0.352392168813541,0,0,0.112363647343989,0,0,0,0,0,0,0,0,0,-0.0125445295289228,0.0102042459604729,0,0,0,0,0,0,0
X000807.SZ,0,-0.0347477201294653,0,0,0,0,0,-0.175207471730656,0,0,0.772081837873177,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218638000323715,-0.220438821605798,0.0356264129681563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152456934320508,0,0,0,0.36760626404766,0,-0.0310797479119295,0,0,0,0,-0.0987482577961695,8.67361737988404e-19,0.0590588447352276,0,0,0,0,0,0
X601168.SH,0,0,0,0,0.288276703446889,0.0199288317429757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814785423071003,0,0,0,0,0,0.602182795459238,0,0.0149745361646406,0,0.0191953257892261,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314045643167881,0,-0.00351638098054075,0,-0.0416931188781248,0,0,0,0,0
X000932.SZ,0,0,0,0.0412412445384258,0.000676780390346732,0,0.0156984455949329,0,0,0,0,0.146740772879634,0,0,0,0,0,0.0432579110987115,0,0,0,0,0,0,0,0.228307784235391,0.0433852728598847,0.111141625381212,0,0.0332648912134878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189214771973892,0,-0.00884379879931947,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.058708976069093,0,-0.119518973189073,0,0,0,0,0,0,0.414527894501286,0,0,0,0,0,0,0.129524187288854,0,0,0,0,0,0,0,0,0,0,0.0463654401466202,0,0,0,0.0275549599152789,0,0,0,-0.0541659471875676,0.19816350067752,0,0,0.267930633151073,0,0,0,0,0.0992742235336516,0,-0.0188988435689102,0.0186131302559545,0,0,0,0,0,0
X600612.SH,-0.0671320372084377,0,-0.0489014599234349,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600140909622616,0,0.0272420494844589,0,0,0,0,0,0,0.287951266063688,0,0,0,0,0,0,0,0,0,0,0,0.176386033062448,0,0,0,0,0,0.301009957065685,0,0,0,0,0,0,0,-0.0138087970846256,0,0,0,0,0,0,0
X600176.SH,0.0382352915399606,0,0,0,0,0.0647091967097904,0,0,0,0,0,0,0,0,0,0,0,0.0658770442919094,0,0,0.0622378693472941,0,0,0,0,0.111078444353276,0,0,0.0883300131132139,0,0.0141000314581125,-6.93889390390723e-18,0,0,0.104642102819439,0,0,0,0,0.353557630061335,0,0,0,0,0,0,0,0,0.140808723042143,0.0882425598879658,0,0,0.0132455926950534,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0.0520583251563751,0,0,0,0,0,0,0,0,0,0,0.0853836151994636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175000367368225,0,0.0762673740441108,0,0,0.0306834491457228,0,0,0.0451407701660867,0,0.0606190414347622,0,0,0,0,0,0.0179176707171864,-0.0218602959835217,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.18178647911376,0,0,0,0,0,0,0,0,0,0,0.180502056864797,0,0,0,0,0,0,0,0,0.169161279871607,0,0,0,0,0.0904753003643225,0,0,0,0.102181528598377,0,0,0.111134443895204,0,0,0,0,0,0,0,0,0,0,0,0,0.121902459377476,0,-0.0170127081191007,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.0310880628987518,0,0.0380262514363622,0,0,0.306998590162192,0,0,0,0.0377991539608471,0,0,0,0,0,-0.016050127315689,0,0,0,0,0,-0.0793058274357031,0.234467784661479,0,0,0,0,0,0,0.00978763576363682,0,0,0,0,0,0.087595068560009,0,-0.00212054428671338,0.010945923026461,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140227837646611,0,0,0.2447147156534,0,0,0,0,0,0.0517489858984881,0,0,0.167654472000399,0,0,0.241592958579648,0,0,0.13694945259375,0,0.0472134934054304,0.001363514844948,0.0415771739492799,0,0,0.000737913887563251,0.0202760416276928,0,0,0,0,0,0,0,0.0202711771533459,0,0,0,0,0,0,0
X601666.SH,0,0,0,0.126950051169996,0,0,0,0,0,0,0,0,0,0,0,0.475844334617975,0,0,0,0,0,0.122564082696386,0,-0.0854906840940252,0.0224695138341243,0,0,0,0,0,0,0,0.0487184610644997,0.265018212152284,-0.125673063196703,0.0962250808838056,0.0841870408794509,3.46944695195361e-18,0,0,0,0,0,0.0703796681869278,0,0,0,0,0,0,0,-0.0165684976557939,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,-0.0391819438332463,0,0,0,0,0,0,0.0875289399808242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242204697698166,0.0929809307972401,0,0,0.0825784923552086,0,0,0,0,-0.0528881845090025,0,0,0,0,0,0.0346957914536355,0,0,0,0,0,0,0,0.0734229066441789,0.14734683090738,0,0,-0.0154929036923823,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112255360920995,0,0,0,0,0,0.0476959587276085,0,0,0,0,0.127472146542834,0,0,0,0,0,0,-1.73472347597681e-18,0.127396374472427,0,0.0317243283560496,0,0,0,0,0.14062033299141,0,0.0229142599459419,0,0.0966880513997987,0,0.0291884314440077,-0.0376590820613123,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794170522606282,0,0.139498088129297,0,0.736729020768033,0,0,0,0,0,0,0,0,0,0.423376739758532,0,0,0,0.0421866495340684,0,0.0420712381182927,0,0,0,0,0,0,0.00487170273750483,0,0,0,0,0,0,0,-0.0361169945218712,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160938744310598,0,0,0,-0.0368762637272518,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.166641468502788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101369269422987,-0.158793577972318,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.453031171959694,0,0,0,0,0,0,0,0,0,0,-0.884734708181683,0,0,0,0,0,0,0,0,0,-0.441994545549405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380822609103982,0,1.06191670242383,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.189419543986188,0,-0.14891176191831,0,0,-0.0874312449562874,0,0,0,0,0.343799390841999,0,0,0,0,0,0,0,0,0,0.370183783506562,0,0,0.0422972042129792,0,0.117023185322343,0,0,0.308613357211658,0,0.363637933498905,0,0.0503330156729169,0,0,0,0,0,0,0,0.912616102664728,0,0,0,0,0,0,0
RealEstate_excess,0.470654916228764,0,0,0,0,0.0120515831303668,0,0,0,0,0,0,0,0,0,0,0,0,0.00630189964525832,0,-0.0628821841186289,0,0,0,0,0,0,0,0,-0.125100557246508,0,0,0,0,-0.0135676730053769,0,0,0,0,-0.0615499294603761,0,0,0,0,0,-0.233571103041606,-0.0529715366297487,0,0,0,0,0,-0.0292417533286195,0,0.287753212383458,0,0,0,0
MKreturn,0.221133917592867,-0.231109659451013,0,-0.11398335119543,0,0,0,0,0,0,0,0,0,0,0,-0.0654598602610546,-0.0243968555724084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00634077746421284,0,0,0,0,0,0,-0.0657161801231678,-0.00260249048946451,4.33680868994202e-19,0.201033135072111,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000328469649160464,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.000356646832229252,0,0,0,0,0,0,0,0,0,0,0,-3.3881317890172e-21,0,0,0,0,0.000563391711016291,0,0,0,0,0,0,0,0,-8.39483516073079e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000167638768412196,0,0,0,1.35525271560688e-20,0.00156436901020164,-0.000650465762820073,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00071383171743162,0,0,-0.00428717268366875,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00381959481341209,0,0,0,0,0,0,0,0,0.000290133493384996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00220962796514756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00425071657974546,-0.00142723422836117,0,0,0,0,0,0
