,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X000708.SZ,X002271.SZ,X002460.SZ,X600660.SH,X600547.SH,X601898.SH,X600362.SH,X600010.SH,X600111.SH,X000786.SZ,X600886.SH,X601600.SH,X000301.SZ,X600011.SH,X600188.SH,X600176.SH,X600426.SH,X000027.SZ,X601991.SH,X600803.SH,X000932.SZ,X002466.SZ,X600801.SH,X600795.SH,X600352.SH,X000898.SZ,X600219.SH,X000883.SZ,X600489.SH,X600688.SH,X000723.SZ,X002080.SZ,X600157.SH,X600027.SH,X600516.SH,X600486.SH,X000825.SZ,X600299.SH,X000807.SZ,X601992.SH,X002353.SZ,X300037.SZ,X600612.SH,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.312332116363457,0,0,0,0.0150488024934614,0,0,-0.00456140870944816,0,0,0,0.0142799337063207,0.0192112741692995,0,0,0,0.0373245121048422,0.00986477024773325,0,0,0,0,0,0,0,0,0,0,0,0,0.00869295532655097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420773961351536,0,0,0,0,-0.000960095614801567,0,0,0,0,-0.00748424805891641,0,0
X600028.SH,0,0,0,0,0,0,0.0218373987109196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112570184307043,0,-0.106230399750309,0,0,0.0293242881808683,0,0,0,0.0631043867692004,0.0356310678676469,0,0,0,0,0,0,0,0,0,0,0,0.103071360082656,0,0,0,0,0,0,-0.0142073728680919,-0.0103877210964229,0,0,0,-0.0144538900190508,0,0
X601088.SH,0,0,0,0,0,0,0.003489464303592,0,0.105033021440095,0,0,0,0,0,0,0,0,0,0,0,0.0897734738614334,0,0,0.0242797611941839,0,-0.0228173737274022,0,0,0,0,0,0,0,0.0355480638804982,0,0,0,0,0,0,0,0,0,0,0.200099527813516,0,0,0,0,0,0,0.0237677869678329,0,0,0,0,0.00911033598833558,0,0
X600309.SH,0,0,0,0,0,0.0468551590357636,0,0,0.0182372020439337,0,0,0,0,-0.145544937950282,0,0.371495423583459,0,0,0.0119587326719793,0,0,0.00770925293552214,0.233742030057141,0,0,0,0,0.0955279799065827,0,0,0,0,0.0950151135616675,-0.0938782970521743,0,0,0,0,0,0,0,0.155214269519359,0,0,0,0,0,0,0,0,0,0,-0.00744380363051817,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.00786452889395312,0,0,0,0,0,0,-0.0170435415286091,0,0,0,0,0,0,0.117219963187469,0,0.0887967400045157,0,0,0,0.0780008077388099,0,0.0721618342595322,0,0,0,0,0,0,0,0,-0.0205588850406359,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.0186939016392893,-0.00677524967408382,0,0,0,-0.0375852257355603,0,0
X600019.SH,0,0,0,0,0,0,0,0,-0.0306138483042539,0,0,0.0129294587862984,0,0,0.215779041084261,0,0,0,0,0,0.137912538098611,0,0,0.0167314475482278,0,0.0468811732751222,0.250016412347566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237027286870706,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.00516809913806558,0,0,0,-0.0214592027694492,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.157287572274311,0,0,0,0,0.202516329783968,-0.531948937675689,0,0,-1.73472347597681e-18,0,0,0,0,-0.0948573288769452,0,0,0,0,-0.027558014634701,0,-0.0572767306341811,0,-0.269981918779557,-0.286925044127593,0,0,0,0,0,0,0,0,0,0.624952650821627,-0.149867799302215,0,0.0982895154029342,0,0,0,0,0.0689559573188778,-0.128798492542661,0,0,0,-0.113758654199224,0,0
X002271.SZ,0,0,0,0.0538685381363854,0,-0.38213062113627,0,0,0,0.0796962313932871,0,0,0,0,0,0,0,0,0,0,0,0.148231556682808,0.0618638759555882,0,0,0,0,0.0481599259035435,0,0,0,0,0,0,-0.136445357797904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112777635965512,0,0,0,0,-0.0152866179177237,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.0174220848393805,0,0,0,0.0421406141592908,0,0,0.201789044741945,0,0,0,0.266614838544337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306056963589418,0,0,0,0,0,0.161071520015124,0,0.286965076623183,0,0,0.0111806960054971,0,0,0,-0.00506786174048845,0,0
X600660.SH,0,0,0,0,0,0,0,0.125992523975477,0.0399122006063053,0,0,0,0,0,-0.0316429492520812,0,0,0,0.109920369158596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574626316432037,0,0,0,0,0.0830221049097084,0,0,0,0.323416355255508,0,0,0,0,0,0.090356261984839,0,0,0,0,-0.00735160636194456,0,0,0,-0.0252161870258827,0,0
X600547.SH,0,0,0,0,0,0.0391335800097142,-0.0594727508068121,0,0.0328582416217355,-0.0265604223698436,0,0,0.0725454299996782,0,0.0758035335342846,0,0,0,-0.0147370715863421,0,0.037352226371399,0,0,0,0,0,0,0.0369019368511713,0,0,0,0,0,0,0.340115488203163,0,0,0,0,0,0,0,0,0,0,0,0.0643729469178879,0,0,0,0,0.0029410421353508,0,0,0,0,-0.0166458953022093,0,0
X601898.SH,0,0,0,0,0,0,0,0.0453511855324263,0,0,0,0,0.126635070138913,0,-0.0762298549701024,0,0,0.367171424898203,-0.0255204897077829,0,0.0134147567785508,0,0,0,0,0,0,0.122489678147078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170179391799035,0,0,0,0,0,0,-0.0202319747906254,0.0375593434302436,0,0,0,-0.00215046401009598,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0490906772145865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114302383009211,0,0,0,0,0,0,0,0,0.00977543430005788,0,0,0,0,0.273873962670219,0,0,0,0,0,0,3.46944695195361e-18,0,0.0194111871609036,0,0,0.540370085370241,0,-0.00562334865001287,0,0,0,0,-0.0631700970203133,0,0
X600010.SH,0,0,0,0,0,0,0,-0.0850339180463533,0,0,0,0,0,0,0,0,0,0,0.238709287338486,0,0.0517238581423269,0,0,0.0184070949474049,0,0,0,-1.73472347597681e-18,0,0,0,0.129732456514666,0,0,0,0,0,-0.0460030138461386,0,0,-0.055812075249215,0,-0.12447370955766,0,0,0,0,0,0,0.233688869080212,0,0,0.00544492713478178,0,0,0,0.0495150596538857,0,0
X600111.SH,0,0,0,0.208876869846954,0,0.153053302798715,0.156441525724793,0,0,0,0,0,0,0.550057251030114,0,0,0,0,0.147909535147207,0,0,0,0,0.144446329317358,0,0,0.213399346309789,0,0,0,0,0,0,0,0,0,0,0,-0.111245105258765,0,0,0,-0.139365846607297,0,0,0,0.0779528040605438,0,0,0,0,0,0.0108490399257498,0,0,0,-0.0607058111512054,0,0
X000786.SZ,0,0,0,0,0,0,-0.15220818955274,0,0,0,0,0,0,0,0,0,0,0,0.253045345724725,0,0,0,-0.0470571670711392,0,-0.178094071397858,0,0,0.0907305592186233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0445200867438791,0,0,0.198592022878278,0,0,0,0,0,-0.0847441707482842,0,0,0,0,0,0
