,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600188.SH,X600795.SH,X600547.SH,X601600.SH,X601991.SH,X300072.SZ,X600027.SH,X600157.SH,X600362.SH,X600111.SH,X600886.SH,X601992.SH,X600489.SH,X600309.SH,X600660.SH,X600623.SH,X600299.SH,X002466.SZ,X000792.SZ,X002075.SZ,X601158.SH,X000709.SZ,X000723.SZ,X000898.SZ,X000408.SZ,X600583.SH,X600352.SH,X000983.SZ,X000883.SZ,X600549.SH,X000539.SZ,X000027.SZ,X000959.SZ,X600176.SH,X002470.SZ,X000012.SZ,X600021.SH,X601699.SH,X000630.SZ,X002460.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0353650322201835,4.33680868994202e-19,0,-0.0236661604738892,0,0,0,0,0,0,0,0,0.0244772108037455,0,0,0,0,0.00910490938662262,0,0,0,0,0,0,0,0,0,0,0,0,0.0450176356800466,0,0.0185835244296317,0,0,0,0,0,0.0478864769858555,0,0,0,0,0.00244015091896981,0.0272074515334168,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0633385802131855,0.029610533872763,0,-0.0066103674243669,0,0,0.0259937218889577,0,0,0,0,0,0,-0.0389369922158459,0,0,0,0,0,0,0.033189123081222,0,0,0,0,0.0396058843820929,0,0,0.048375109259464,0,0.0484776264388265,0,0,0,0,0,0,0,0.0055223047207675,0,0,0,0,-4.33680868994202e-19,0.00537325456181428,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.147336618613443,0.0970316189614788,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0671808711548741,0,0.00373423850885148,0,0.0138420049434108,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0592490145217389,0,0,0,0,0,0,0,0,0,0,0.0453768815632933,0,0.0347869388636156,0,0,0.0181639856265747,0.0565311800884793,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.106418676728777,0,0.0803642007106439,0,0,0,0,0.0512413342839552,0,0,0,0,0,0,0,0.00149154261584962,0,-0.0507123587820405,0,0,0.0318192130232638,0,0,0,0,0,0.0781679196245449,0,0.100801253616952,-8.67361737988404e-19,0,0.112486948592774,0,0,0,-0.0799040089481218,0,0,0,0,0,0.034001775714843,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0249134872284719,0,0,0,0,0,0,0.163349540526314,0,0,0,0.0137295914502913,0,0.0101854456869243,0,0,0.0376740489668828,0,0,0,0,0,0,0,0,0,0,0.077548778220951,0,0,0,0,0,0.0216471113421108,0,0.129644206655718,0,0,0,0,0,-0.0236019517594266,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0534721824960043,0.146744568845642,0,-0.0149820416098705,0,0,0,0,0,0,0,0,0.194772031974456,0,-0.042142452358083,0.12991423009595,0.136462843117294,0,0,0,-0.0974900070922829,0,0,0,0,0,0,0,0,0,0.0996801832088043,0,0,-0.0715548173349306,0,0,-0.112733913822422,0,0,0,0,0,0,0.0229232657209967,0.0165196243216514,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0563234701320922,0,0,0.00361384087913089,0,0,0,0,0,0,0,0.0387669787128758,0,0.0140514914346742,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120670357893973,0.0295456239288012,0,0,0,-0.0131670075305149,0,0,0,-0.00545561027966819,0,0,0,0,-0.083153042791356,0.0224503314767689,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.128936895146455,0,0,0,0,0.0345861307192189,0,0,0,0,0,0.0745320424592839,0.0167932213188842,0.0517558539162857,0,0.100132003714292,0,0,0,0.0467156592515223,0,0.0134180650911464,0,0,0.0440543128777695,0,0,0.000612224831817024,0,-0.0538132324222182,0,0,0.0200621131186368,0,0,0,0,0.382896973966528,0,0,0,0,0.0174727372627042,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.099297389185134,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0692167586297483,0,0,0.105755899902252,0,0,8.67361737988404e-19,0.0404059311795107,0,0,0,0,0,0,0.0424860107735934,0.128921876443511,0,0,0,0,0,0.0152900911349944,0.145495436426143,0.043032015715713,0,0.0247552596995323,0,0.0589876946307182,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0887226215172236,0,0,0,0,0,0,0.0403935123964138,0.0024214016627333,0,0.128739347119593,0,0,0,0,0,0,0,0,0,0,0,0.560634944238322,0,0,0,0,0,0,0,0.0619592359291056,0,0,0,-0.0262910223534595,0.180782230704587,0,0,0.166547812890777,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330880379509408,0.0914993374601054,0,0.0152500020234213,0,0.0157944542097152,0,0,0,0,-0.00825231127150486,0,0,0.0432050960062886,0,0,0,0,0,0,0.131621093389544,0.0618652327530565,0,0,0.0537086930595445,0,0,0.00612487323060213,0.0154455533593946,0,0,0,0,0,0,0,0,0.0195039644436667,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,-0.139470411197229,0,0,0,0,0,0,0,0,0,0,0,0,0.684072984299498,0.197356676210449,0,0.112600258098243,0,0,0,0,0,0,0,0,0,0,0,-0.14248919691216,0,0,0,0,0,-0.17386996571077,0.116701024471695,0,0,0,0,-0.122462523765095,0,0,0.0155516413612862,0.156058995421274,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0555245340371559,0,1.0842021724855e-19,0,0.0269154946495737,0,0,0,0,0,0.0702836141618001,0,0,0,0,0.117718120224377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164307451598489,0,0,0.15732142991043,0,0,0,0,0,0,0,0.127332971399066,0,-0.0554508015237773,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,-0.00987013258273976,0,0,0.0064660431630362,0,0,0,0.00437117955900987,0,0,0,0.00544112649173609,0,0,0,0,0,0,0.0309600949623307,0,0,0,0,0.156064268431073,0,0.0284503730882698,0,0.0236772747878153,0,0,0,0,0.150142701698598,0,0,0.0468857278808562,0,0,0,0,-0.0489934104434641,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0431460255695234,0,0,0,-0.424357030879392,0,0,0,0,0,0,0,0.309558793171371,0,0,0,0,0,-0.135344007213035,0,0,0,0,0,0,0,0,0,0,0.0851021947903441,0,0.0935556721350542,0,0,0,0.287715095866733,0,0.121957917649194,0,0,-0.0152244845295656,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,-0.00847882155883239,0,0,0,0,0,0,0,0.273518242950909,0,0,0.0219120626073358,0.0491893668770352,0.00446168393963926,0,0,0,0,0,0,0,0,0,0,0.0906426356970584,0,0,0.0155405668278426,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0167309850594708,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0293254887363214,0,0,-0.0132674506305273,0.120855061105128,0,0,0,0,0,0.09293780342614,0,0,0,0,0,0,0,0,0.0461500190297477,0.0538500365382274,0,0,0,0,0.086700927710282,0,0,0,0,0,0,0,0,0,0,0,0,0.252595574543115,0,0.000432946561334041,0.0100634931660414,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.299712309160396,0.0739218729902374,0,0,0,0,0,0,0,0,0,0,0,0.101711366364326,0,0,0,-0.00368160375117141,0,0,0,0,0,-0.17085860201397,0,0,0,0.0762614481572084,1.0842021724855e-19,0,0.0607483868170035,0,0,0,0,0,0,0,0.188683844122877,0.427055769728176,0,0.139959183860487,0,0.00812457381984895,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.621307426859113,-0.0372575489422847,0,0,0,0.141632504818104,0,0.0550163260954763,0,0,0.21367799490721,0,0,0,0,0,0,0,0,0,0,0,0,0.0906702923543774,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.266462341210413,0,-0.181585576154335,0,0,0,0,0,0,0,0,0.0975861117130743,0,-0.0437811009348923,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.0312500122567287,0,0,0,0,0,0.00612493437335023,0,0,0,0,0,0.161089251103976,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0272894517701947,0.0718161301935512,0,0,0,0,0,0,0,0.0445652847041316,0,0,0.0350554335722544,0,0,0,0,0,-0.0609882839600494,0.13395582449556,-0.0145115576153387,0,0.130452341858674,0,0.0105916768676211,0,0,0.0221289341547454,-0.12710949930142,0,0,0,0,0,0
X601992.SH,0,0,0.054949362170336,0,0,0.222413159045687,0,0,0,0,0,0,0,0,0,0,0,0.201754178540299,0,0,0,-0.128612060642185,0.190950750035865,0,0.135990264685714,0,0,0.0478195456959202,0,0.000365357276033765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049994705009845,0,0,0,-0.0492214129906101,0,0,3.12692962550399e-05,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.213304254901493,0,0,0,0.680844331912002,0,0,0,0,0,0.384686682510862,0,0,0,0,0,0,0,0,0,0,0,-0.0612693681859844,0,0,0,-0.0368613559081684,0,-0.0581920373692838,0.0159535406954406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193402561541175,0.122160543309264,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790199011522455,0,0,0,0.0684017064619028,0,0.310096344010665,0,0,0,0,0,0,0,0,0.0323079193271445,0,0,0,0,0,0,0,0,0,0,0,0,0.00230474812441022,0,0,0,0,0,0,0
