,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601600.SH,X601991.SH,X600111.SH,X600362.SH,X600188.SH,X600010.SH,X600795.SH,X600886.SH,X601992.SH,X600027.SH,X600688.SH,X600309.SH,X600583.SH,X601158.SH,X000792.SZ,X000898.SZ,X000709.SZ,X000883.SZ,X002353.SZ,X600489.SH,X600547.SH,X000629.SZ,X000539.SZ,X000831.SZ,X000825.SZ,X601699.SH,X000630.SZ,X600315.SH,X000027.SZ,X600660.SH,X600352.SH,X600549.SH,X000983.SZ,X002470.SZ,X000937.SZ,X600808.SH,X000959.SZ,X600578.SH,X600307.SH,X000960.SZ,X600008.SH,X600490.SH,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0,0,0,0.156556211406425,0,0,0,0,0,0,0,0,0,0,0,0.110602554661324,0,0,0.07274267067141,0.0294779902269919,0,0,0,0,0,0,0.166141409082114,0,0,0.251039801229181,0,0,0,0,0,0,0,0,0.015225566919186,0,0.085474143220695,0,0.0193241183719169,0,8.67361737988404e-19,0,0,0.0113340472123456,-0.0244360641209587,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16185797221865,0,0,0,0,0,0.0364500800425806,0.0523124647454436,0,0,0,0,0,0,0,0,0,0.0296775288047373,0,0.00485745559256598,0.179219286279013,0,0,0,0.503671894598198,0,0,0,0,0,-0.0104844929843518,0.0890126868098998,0,0,-0.0236589378741424,0.0324880008326867,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0557093474592974,0,0,0,0,0.0902806223683852,0,0,0,0,0.286775094095405,0,0,0,0,0,0.0826220289200068,0.063194549322501,-0.173567404629079,0,0,0,0,0,0,0.0869244601324822,0,0,0,0,0,0,0,0,0,0,0.112392549120121,0,0,0,0,0,-0.269342753057583,0,0,-0.0199614195638415,-4.33680868994202e-19,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888098008080873,0,0,0,0,0,0.0561607306265384,0.138632083196451,-0.0787243295179066,0.0255705903640303,0,0,0,0,0,0,0,0,0,0,0.0848029177406144,0,0,0,0.0080896044662259,0,0.0812315204792406,0.0807945766220528,0,0,0,0.0209279466007849,-0.0205335281539384,0,0,0.0117993383503519,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.154352545211797,0,0,0,-0.0664772446087099,0,0,0,0,0,0.0757485005108855,0,0,0,0,0,0,0,0,0.225090140607034,0,0,0,0,0,0,0.139320930382971,0,0,0,0,-0.0502186968874372,0,0.111501259239625,0,0,-0.0184785952968494,0,0,0,0.00909489203092751,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.0395547808859278,0,0.0276685255775177,0.194856068951336,0,0,0,0,0,0,0,0.0309614502085293,0.0155692449979328,-0.0208951926652825,0,0,0,0,0,0,0,0.0170704014645702,0.0365704337332073,-0.0899164349622713,-4.33680868994202e-19,0.247443459664276,0,0.0202243230644902,0,0,0,0,0.096689215092029,0,0,0,0.0782186432630037,0,0,0,0,-0.0199555336151115,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.294581206803074,0,0,0.180911511260004,0.269091825793912,0,0,0.0577909110050928,0.015670708694861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100282606366489,0,0,0,0,0,0,0,0.0138617534381013,0,0,0,-0.00252473390277699,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.118631167524547,0,0,0.223785433909964,0,0,0,0,0,0,0,0,0,0.121336856965816,0,0,0,0,0,0,0.0293118835588578,0.00742729486879688,0,0.0703424787402555,0.0933434164251793,0.0328925421684958,0,0,0,0,0,0,0,0,0,0.0531598301309578,0,0.0356184894886438,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918237996104877,0,0,0,0,0,0,0,0,0,0,0,0.00166391520640734,0.167313241241896,0,0,0,0,0,0,0,0,0,0.0805692530553322,0,0.0628453101437566,0,0,0,0,0,0.0624732972754963,0,0,0,0.171156497616272,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0.06728174577069,0,0.00949680687932051,0,0,0,0,0,0,0,0,0,0.0101110777071688,0,0,0.0276446141343056,0,0,0,0,0,0,0.0262926589565814,0,0,0,0,0,0.0975269001462001,0,0,0.10030961892592,0,0,0,0,0,0,0,0,0,0.0198592104454971,-0.023648805997976,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.013576072991086,0,0,0,0,0,0,0,0,0,0,0.0503183928958036,0,0,0.0895133405764512,0,0,0,0,0,0.0294543184882121,0,0,0,0,0,0,0.0420565397894314,0,0.0633174657589545,0.128572148075289,0.0745458492099722,0,0.104459691615364,0,0,0,0,0,0,0.00757092085331362,0.0140257695319058,0,0,0,0.0154343311111383,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.0540188733470876,0,0.0566421688093273,0,0.0427120057886432,0,0,0.0431787398365655,0,0,0,0,0,0,0,0.109732981168784,0,0,0,0,0,0,0,0,0,0.097992107809238,0,0,0,0,0,0,0,0,0.119540863860884,0,0.0495357470870474,0,0.223516147703313,0,0,-0.0046070389385218,-0.0553579884772163,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0595418322504527,0,0,0,0.139652705537265,0.187225574104738,0,0,0.0617510127146864,0,0,0,0,0.139270630124658,0,0,0.0345513672971878,0,0,0,0,0.0077297234574399,0,0,0.029631239028193,0,0,-0.0764080956592011,0,0,0,0,0,0,0,0.144584030306212,0,0,0,0,0,0,0,0,0.0201671071213646,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.295258462036953,0,0,0,0,0,0.0834433476705263,0.136120711335703,0.112507672507762,0,0,0,0,0,0,0,0,0.385059178710594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136225333654597,0,0,0,0,0,0,0.0959246232853341,0,0.0967437025348769,0,0,0,0,0,0.000941006150808972,-0.00796578392582696,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.148984207256366,-0.239595852958735,0,0,0,0,0,0,0,0.141213174218419,0,0,0,0,0,0,0,0,0,0,0.122155927097928,0.195642348781734,0,0,0.0237561246692145,0,0,0,0,0.303906965270886,0,-0.0352692808131074,-0.174230016210326,0,0,0,0,-0.0736928375429221,0,0,0.0581260919183954,-0.00391043308077406,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,-0.00197582819620109,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.229247503319307,0,0,0.130200741057146,0,0,0,0,0,-0.0867372214948423,-0.125593730529041,0,0,0,0,0.170415100896309,0,0,0,0,0,0,0.122517516666736,0,2.16840434497101e-19,0.0924613143083313,0.196535541756127,0,0,0,0,0,0,-0.0150783946032038,0.0062040804407525,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.224980395009533,0,0,0,-0.202924075478551,0.0285726552090261,0,0,0,0,0,0,0,0,0,0,0,0,0.0126188394685196,0,0,0.0499871007091614,0,0,0,0,0,0,0,0,0,0,0,0.109409615963056,0,0.00251361920339769,0.159945332349777,0,0,0,0.067813424006702,0.0344483793051443,0,0,0.00159918366092494,0,0.0674202464219475,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104037612563663,0.254342970371224,0,0,0,0,0,0.666366494166426,0.0285535809762626,0,0.0829082310683275,0,0,0,0,0.335982526316069,0.23713043470129,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0480619820705701,-0.0241332134272306,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0.014168413299741,0,0.158418660962467,0.0522248274766022,0,0,0.0297833354121922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478484955172852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011557645818669,0,0.0225496163110815,0,0,0,0,0,0,0,-0.0378128458627172,0,0,0,0,0,0
X000831.SZ,0,0,0.168215405718755,0,0,0,0.044642653648194,0.130255716427004,0,0.213524175369119,0,0.0173830295463471,0.120818343583929,0,0.08635299897048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121912594296264,0,-0.0172301692368869,0,0.0661954919076513,0,0,0,0,0,0,0,0,0.0152928643125636,-0.0427513761504029,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330149509915497,0,0,0,0,0,0,0,0,0.185142224585405,0,0,0,0,0,0.179163953849164,0,0,0,0,0,0,0.140645714262537,0,0,0,0,0.128530390947439,0,0,0.0606803619609471,0,0,0,0,0.000555106722063392,0.0360645094529089,0,0.0828959450475687,-0.0884311768225151,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0.146267206359268,0,0,0,0,0,0.0516884015918561,0,0,0,0,0,0,0.0766481542728906,0.0558918357307592,0,0,0,0,0,0.0139112051728991,0,0,0,0,0.131992639055091,0,0,0,0,0,0,0,0,0,0.168969268001791,0,0,0,0,-0.00417086193187738,1.0842021724855e-19,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0248628356442829,0,0,0,0.122253184846302,0,0,0,0,0,0,-0.0585294661822704,0,0,0,0,0,0,0,0,-0.0186158156598214,0,0,0,0,0,0,0.341309510507816,0,0,0,0,0.00917540355843132,0,-0.077781778629002,0.227607674778963,0,0,0.131329015032145,0,-0.00894139426098252,0.0141202992175923,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0.0914053738315438,0,0,0,-0.00179253929970462,0,0,0,0,0.145255816016932,0.0814894968633221,0,0,0,0.00963480153745973,0,0,0.0402103369359505,0,0,-0.122743161341559,0,0,0,0,0.154134266429552,0,0,0,0,0,-0.0250795339896113,0,0,0,0,0,0,0.051550445154668,-0.173646395759628,0.039541125865683,0,0,0,0,0.116656041425687,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00314382075043382,0,0,0,0.0145486227154766,0,0.28482340172842,0,0,0.188795024422694,0,0.00209590684517616,0,0.0775245284638667,0,0,0,0,0,0,0.0255560335667812,0,0,0,0,0,0,0,0,0,0,0.0771018202502214,-1.73472347597681e-18,0.176967934808329,0.0392421306852264,0,0,0,0,0,0.0166673432692121,-0.0575384981965608,0,0,0,0,0,0
X600660.SH,0,0,0,0.0832626965513311,0,0,0,0,0,0,0,0.115860543318156,0.0276339504209469,0,0.190386117180268,0.121892554380638,0,0,0,0,0,0,0,0.0321919652739562,0,0.119678903912294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447100733988726,0,0,0,0,0,-2.16840434497101e-19,0,0,2.16840434497101e-19,0,0,0,0,-0.039139894954723,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.0142313878822065,0,-0.0200033436255114,0.0733315529063274,0,0,0,0,0,0.129069824490775,0,0.0182859632535603,0,-0.00326439535969589,0.0260172805568971,0,0,0,0,0.235279132385921,0,0,0,0,8.67361737988404e-19,0.132864331602804,0,0,0,0,0,0.0121530081705981,0,0,0,0,0,0,0,0,0.0413743137942301,0,0,0,0,0.133160480655342,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0204199829493429,0,0,0.150335747593901,0,0,0,0,0,0,0.0216100217966689,0,0,0.239418366960458,0,0,0,0,0,0.00271394066837514,0,0.222565862029917,0,0,0,0,0,0,0,3.46944695195361e-18,0.0468740826179461,0.00377295150075889,0,0,0,0,0,0,0,0.00573860282514293,-0.019603089516578,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0.0593068478545169,0,0,0,0,0.123046119634151,0,0,0,0,0,0,0,0.0807320469532281,0,0,0,0,0,0,0,0,0,0,0,0.354499088530887,0,0,0,0,0,0.00183113776240834,0,0,0.111374567081116,0,0,0,0,0,0,0,0,0,0.00675856274899499,0.000628807774659291,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0158786233598554,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0889654299698275,-0.0645347633137902,0,0,0,0.112632433498906,0,0,0,0.0709145397995346,0,0,0,0,0,0,0.0672270890614452,0.175454557710027,-0.0159825724705441,0,0,0,0.00396041366435524,0,0,0.00286111745284515,0.0478933723390021,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0,0,0.135288592750868,0,0,0,0,0,0,0,0,0,0,0,0.0724476038192932,0,0,0,0,0,0,0,-0.0140964745694955,0.413016057056485,0,0,0,0,0,0,0.0892099605002145,-0.0515167001746015,0,0.0213780954903815,0.118060268902317,0,-0.0362399502943095,0,0,0,0,0,-0.00342397016381565,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170565389651308,0,0.0948546281811313,0,0.160329918598185,0,0,0,0,0,0.2532607281018,0,0,0,0.152018227201786,0,0,0,0,0,0,0,0.160134232713607,0.207791854410182,0.112952580068245,0,0,0,0,0,0.0642278201051017,-0.0580173574738159,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,-0.116504779141325,0,0,0,0,0,0,0,0,0.084394886366565,0,0,0,0,0,0,0,0.063301046662803,0,0,0.0931625357052669,0,0.0391146982198652,0,0,0.0303135357538736,0,0,-0.113448981930932,0,0,0,0,0,0.0277781859652372,0,0,0,0.151428888948076,0.193341076601888,0,0,0,0,0,0.0116900463576195,-0.00379249361996776,0.256276457851737,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0.272539130963882,0,0,0,0,0,0,0,0,0.00953288192037984,0,0,0.103389484318736,0,0,0,0.00685007508656174,0.0663359416270618,0,0,0,0,0,0.101966912721914,0,0.0231111754994016,0,0.136242231078477,0,0,0,0,0,0,0.00668504986202588,0.137673242551595,0,0,0.101828188750097,0,0,0,0,0,-0.00621044023874874,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0230921311778972,0,0,0,0,-0.014541650281472,0,0,0,-0.000619975792180893,0,0,0.399961142358497,0,0,-0.023117709266254,0,0.0831290685079072,0,0,0,0,0,0,0.220593105572944,-0.15868218869165,0,0,0,0,0,0.124032405233391,0.0980712833111572,0,0,0,0,0,0,0,0.0312206009637775,0,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0994062105778458,0.0503275493243421,0,0.0146342540322482,0,0,0.0497328546580232,0,0,0,0,0,0,0,0.0415004501463384,0,0,0,0,0,0,0,0.20759025871745,0,0,0.18815330368384,0,0,0,0,0,0,0,0.0339223310514633,0,0,0,0.00278374859519662,0.13585296127428,0,-0.0233926938169617,0.0357164757330244,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0900464264119143,0,0,0.0569656432189592,0,0,0,0,0,0.052611256446166,0.0531638676211893,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194141026630735,0.045790565264774,0,0,0,0,0,0.027866816513996,-0.0010674147897696,0,0,0,0,0,0
X600490.SH,0,0,0,0,0,0,0,0,0,0,0,0.132668560672552,0,0,0.0465287092954447,0,0.203823252857527,0,0,0.36616893147779,0,0,0,0,-0.461187673709274,0,0,0,0,0,0,-0.00671623975925443,0,0,0,0,0,0,0,0,0.102874976559744,0,0,0.138328406578067,0,-0.0642706332962316,1.38777878078145e-17,0,0,0,0,0.0474266993108373,-0.190582723442942,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0.132509097208686,0,0,0.0873027814633681,-3.46944695195361e-18,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178545908132997,0,0,0,0,0.0667445174859773,0.145687477595597,0,0,0.0809038669552316,0,0,0,0,0,0.104096425546755,0.0986458045672814,0,0,0,0.0542225551371228,0,0,0,0,0.0157207746147407,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0876715246503653,0,0,0,0,0,-0.0620472140765952,0.162012999138448,0,0,0,0,0,0,0,0,0,-0.089939498517014,0,0.121123378565657,0,-0.131211792065683,0,0.0609715753826667,0,0,-0.0802426302010079,0.0824128361810023,0.0371494468837007,0,0,0,0,0,0,0,0,-0.0413732246968597,0,0,-0.034556515596864,0,0,0.0102323721752715,0,0,0.0244628461697457,-0.0668526557165562,-0.191632172511543,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0.483445929023049,0,0,0,0,0,0.530965518678573,0,0,0,0,0,0.00725586752631301,0,0,0,-0.518845492593612,0,0,0.0179395960315424,0,0,0,0,0,0.737403080897477,0,0,-0.394517276173809,0,0,0,0,0.633243413010722,0,0,0,0,0,0,0.830619100978408,0,0,0,-2.83403530672487,0,0
TED,0,0,0,0,0,0,0,0.513726552391669,0,0,-0.5143825414733,0,0,0,0,-0.259706030202553,0,0.319063081905835,0,-0.228331052174646,0,0,0,0,0,0,0,0,0,0,0,-0.162662809803282,0,0,0,0,0.206632869947036,0,0,0,0.495807582147082,0,0,0,0,0,0,0,-0.1055458816188,0,-1.98832501726504,0.581849605964878,0,0,0,0,0.992998462872316,0,0
RealEstate_excess,0,0,0,0,0,0,-0.214906596453156,0,0,-0.0144530307588329,-0.121606742931287,0,-0.111498385717934,0,0,0,0,0,0,0,-0.0812465103956445,0,0,0,0,0,-0.00724454294263326,0,0,0,0,0.0770052499627401,0,0,-0.0678229269410115,0,-0.0993873314380422,0,0,0,0,0,0,0.0361046154183907,0.119022421237601,0,0,-3.46944695195361e-18,0.0164497776509798,0,0,0.0542759562996162,-0.0937155391009958,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.0334706439836522,-0.0889131499728183,0,0,0,0,0,0,-0.214304436530459,0,0,0,0,0.00898464759237011,0,0,0,0.0548274319451556,0,0,0,0,0,-0.0122907715406698,0,0,0,0,0,-0.0697473540048395,0,0.0771657671859365,0.0933274421431168,-0.0352429113286617,0.0205429327560872,0,0,0,0,0,-0.00502112452994345,0,0,0,0,0.0497743017924738,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160681246673392,0,0,0,0,0,0,-0.00257212460649346,2.71050543121376e-20,0,0,0,0,0,0.00179871965768406,0,0,2.89431828781066e-05,3.49554171174543e-05,0,0,-0.000846878029597031,-0.000571089624139283,0,0,0,0.00195861131138045,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0.0690524988112483,0,0,0,0,0,-0.0770448982418588,0,0.216421568659779,0,0,0,-0.00622637120319106,-0.0630420830218225,0,0,0,0,0,0.0291565639668225,0,0,1.73472347597681e-18,0,-0.167536107658343,0.118675606852887,3.46944695195361e-18,0,0,0,0.0819660939815215,0,0,0,0,0,-0.0573021227216896,0,0,-0.119708034678079,0.0610737597761432,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00124125997306193,-0.00238234224004519,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.0196707522372285,0,0,0,0,0,-0.0080468959048768,0,0,0,0,0,0,0,0,0,0,0,0,0.0159003694175572,0,-0.00687402379873682,-0.00678064407802832,0,0,0,-0.00196259076291138,0,0,0,0,0,0,0.0082741904713456,0,0,-0.0134944947667833,0.0405089849551195,0,0,0,0,-0.00114999313512701,0,0,0,-0.0104287611019168,-0.00117277096029217,0,0,0,-0.284844418440845,0,0
