,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X002271.SZ,X600660.SH,X000708.SZ,X601898.SH,X600547.SH,X601600.SH,X600362.SH,X000301.SZ,X000786.SZ,X002466.SZ,X600111.SH,X600010.SH,X600188.SH,X600426.SH,X600886.SH,X600011.SH,X600176.SH,X000027.SZ,X600795.SH,X600803.SH,X601991.SH,X600352.SH,X600489.SH,X600219.SH,X000408.SZ,X600801.SH,X000932.SZ,X000807.SZ,X600688.SH,X000898.SZ,X002353.SZ,X000825.SZ,X002080.SZ,X300037.SZ,X600315.SH,X600157.SH,X601699.SH,X000959.SZ,X600299.SH,X600486.SH,X000830.SZ,X600027.SH,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,-0.276113755646432,0,0,0,0.100516289297328,0,0,0,0,0,0,0.254347273085378,0,0,0,0,-0.0392766396295975,0,0,0,0,0,0,0,0,0.0395727738097433,0.234642118985311,0,0,0,0,-0.0611723635914182,0,0.0379264417430596,0.175061548002567,0,0,0,0.273320528797079,0,0,0,0,0,0,0,0,0,0.0145620235365392,0,0
X600547.SH,0,0,0,-0.0114645620017929,0,0,0,0,0,0,-0.00699808303762685,0,0,0,0,0,0,0.0604679188026608,0.01606505108463,-0.023277059432841,0,0,0,0,0.118331402310502,0,0,0,0,0.248908105963289,0,0.0386170270032516,0,0,-0.0284307569847405,0,0,0,0.100005326665313,0,0,0,0.0539196010287878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171630011105044,0,0
X601600.SH,0,0,0,0.0783910983766742,0,0,0,0,0,0,0,0,0,0.0953547459270158,-0.104354764393226,0,0,0,0.0190033620751943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418260535548833,0,0.0270157015340896,0,0.0414008056371083,0,0,0,0,0.136680620707615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.101992846941316,0,0,0,0,0.000236841094525493,0,0,0,0,0,0,0.109978466431609,0,0,0,0,-0.11266506060785,0,0,0,0,0,0,0,0,0,0.358991335928014,0,0,0,0,0.0441337925616454,0,-0.0556197450888982,0.121037733955631,0,0.173295298579439,0,0,0,0,-0.0191036989382376,0,-0.0806124842251179,0,0,0,0,-0.0138718183700713,0,0
X000301.SZ,-0.161135310744291,0,0,0,0,0,0.0942096489106704,0,0,0,0,0,0,0,0,0,0.0757489331107953,0,0,0,0.193218174335778,0,0,0.407268536624974,-0.0675358062379351,0.172160385338929,0,0,0,0.12261280979079,0,0,0,0,0,0,0,0,0,-0.0677594021908353,0,0,0,0.0583793139242291,0,0,0,0,0,0,0,0.0710092157441156,0,0,0,0,0.0198943858384376,0,0
X000786.SZ,0,0,0,0.23271884478142,0,0.0503114806556777,0,0,0,0,0,0,0.207134704411777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200182066507728,0,0,0,0,0,0,6.93889390390723e-18,-0.128394832826042,0,0,0,-0.00492774322828949,0,0
X002466.SZ,0,0,0,0,0,0,0.579807693132908,0,0,0,0,-0.0862242913074779,0,0,0.303662994591919,0,0,0,0,0,0,-0.0575618153565594,0,0,0,0,0,0,0,0,0,-0.127097643472888,0,0,0,0,0.025923925580287,0,0,0,0,0,0,-0.0638220803763218,0,0.0304127847795959,0,0,0,0.0708174497948563,0,-0.0186437815091803,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.301743206270431,0.0369622569902284,0,0,0,0,0,0,0,0.162089206981753,0,0.089076476560422,0,0,0,0.0661862963627198,0,0,0,0,0,0,0.0244270816194967,0,0,0.0227921882519961,0,0,1.73472347597681e-18,0,0.0232618461334684,0.203979514754608,0,0,0.0953605307581028,0,0,0,0,0,0,0,-0.0951148179833869,0,0,0,0,-0.0710896013460574,0,0
X600010.SH,0,0,0,0,0,0,0.25697699061855,0,0,0,0.0804793875020225,0,0,6.93889390390723e-18,0,0,0,0.0721312395817147,0,0,0,0,0,0,0.0281592054451934,0,0,0,0,0,0,0,0,0.0772349311447154,0,0,0.107032359062605,0,0,0,0.0515782925711255,0,0,0.0624451592591073,0.182001763233839,0,0.0611566094428562,0,0,0,0,0,0,0,0,0,-0.0458084735825965,0,0
X600188.SH,0,0,0,0,0,0,-0.15076344517932,0,-0.233876491317803,0,0.540886916774659,0,0,0.336327383360079,0,0,0,-0.104085203822595,0,0,0,0,0,0.0485918709891398,0,0,0,0.11921439352152,0.0462603661398866,0,0,0,0,0.144016550397956,0,0,0,0,0,0,0,0,0,0.216057432293694,0,0,0,0,0,0,0,-0.050929776060162,-0.0235736311403798,0,0,0,0,0,0
X600426.SH,0,0,0,0.158992349756278,0,0,0,0.0594580844747169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962536917477935,0.0589358649812625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366392178600222,0,0,0,0.418637619350291,0,0,0,0.0147789861375697,0,0,0,0,-0.0418449837607614,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156402106598386,0,0,0,0,0,0.158336856025225,0,0,0,0.231958072258581,0,0,0.039789430179405,0,0,0,0,0,0.11596563236696,0,0,0,-0.00548700086191868,0.0445193570991379,0,-0.052102361014609,0,0,0.0195536419800498,0,0,0,0,0,0,0,0,0.0328157858945054,0,0,0,-0.0335571378492662,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.037876940261063,0,0,-0.0252845219405861,0,0,0.00464242368740572,0,0,0,0,0,0,0,0.0109599592010387,0,0,0.254908950474226,0,0,0,0,0,0.0616424860890064,0,0,0,0,0,0,0,0,0.0577293601564714,0,0,0,0,0,0.212614015423146,0.0164375722170247,0,0,0.0126834397372081,0,0,0,-0.0303399414192994,0,0
X600176.SH,0,0,0,0,0,0,0.186610244395285,0,0,0.221671051671748,0,0,0,0,0.00160572241433543,0,0,0.0569324441752199,0,0.146927851258151,0.405639990529206,0,0,0,-0.0672798787514284,0,0,0,0,0,0,0,0,0.0387681668359582,0.0522683858993585,0,0,0,0,0.37757003497286,0,0,0,0,0,0,0.0353868565701015,0,0,0,0,0,0,0,0,0,0.0125933160447811,0,0
X000027.SZ,0,0,0,-0.0464323208539553,0,0,0.440950927881164,0,0,0,0,0.280484708223409,0,-0.339107443870658,0,0,-0.0502096232879162,0,0,0,0,0.0664090842113611,0,0,0,0,0,0.630289979849618,0,0,0,-0.0628957850476057,0,0.0944720636740899,0,0,0,-0.0399387998657458,0,0,0,0,0,0,0.570644185165952,0,0,0,0,0,0,0,0.0898405066868,0,0,0,-0.0522224703498423,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153791922883943,0,0,0,0,0,0,0.0870300088636537,0,0.111199658554827,0,0,0,0.0517425207966552,0,0,0,0,-0.0144538337020437,0,0,0.0855887865555265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168715605393509,0,0,0,0,-0.043280468400851,0,0
X600803.SH,0,0,0,0,0,0,0,0,0.183117570414177,0,0,0,0,0,0,0,0.0575119961908309,0,0,0,0.073345550493459,0,0,0,0,0,0,0,0,-0.0657747915438209,0,0,0,-0.0477338916982745,0.111068233961546,0,-0.0129124353411525,0,0,0.30820725248673,0,0,0,0,-0.00217463569146624,0,0,0,0,0,0,0.0343139000033035,0,0,0,0,0.00904686576400541,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.148151183714634,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353496808685773,0.0126170914506889,0.248209681706168,0,0,0,0,0,0,0,0,0.0111084309331394,0.0167236504844294,0,0,0,0.00282372311837908,0,-0.0661749983195675,0,0.0181146901603476,0,0,0,-0.0301246191957463,0,0,0,0,0,0,0,0,0,-0.0449648357401723,0,0
X600352.SH,0,0,0,0,0,0,-0.0324934315008222,0,0,-0.101481479991829,0,0,0.0566653225512708,0.0770243055999527,0,0.0206364146249815,0,0,0,0.108531310596015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104312844508648,0,0,0,0,0,0,0,0,0,0.160659359602244,0,0,0,-0.0115556541906342,0,0,0,0,-0.0406170141085155,0,0
X600489.SH,0,0,0,0,0,0,0,0.0366740448259141,0,0,0,0.526753919545746,0,0,0,0.127207934623797,0.0760522675182347,0,0.0530189247347074,0,0,0,0,0,0,0,0,0,0,0,0,0.0824930613782962,0,0,-0.0268644031639976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154788695577147,0,0,0,0,0,0,0.0124145316777803,0,0
X600219.SH,0,0,0,-0.103913231935804,0,0,0,0,0.124944205136131,0,0.167597220782882,0,0,0,0,0,0,0,0,0,0,0.0337790901893829,0,0,0,0,0,0,0,-0.0699106857503088,0,0,0,0,0.31395555940479,0,0.0529901427098181,0,0.000311089743249254,0,0,0,0.062232148060093,0,0.0710292925306469,0,0,0.0837847470860901,0,0,0,-0.0400814211198536,0,0,0,0,-0.033530570866683,0,0
X000408.SZ,0,0,0,0,0,0,0,0.45871190815927,0,0,-0.0754301573665811,0,0,0,0,-0.56560221116559,0.176401963571923,0,0.0574315203841113,0,-0.123241633387727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0854368833977203,0,0,0,0.232162771818595,0,0,0,0,-0.0181594400177029,0,0,0,0.0463236866142694,0,0
X600801.SH,0,0,0,0,0,0,0,0.0164220727691036,0.0994845225317987,0,0,0,0,0,0.0506509166188088,0,0,0,0,0,0,0,0,0.00497939556045989,0.118029398261805,0,0,0,0,0,0,0,0,0.114912994605636,0.101052533838846,0,0.0593525910097433,0,0,-0.0508464417499948,0,0,0,0,0,0,0,-0.0185417666976618,0,0,0,0,0,0,0,0,0.00533861759583012,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0.104859851265209,0,0,0.0364157854163912,0,0,0,0.197170166848846,0,0,0.0424437094792054,0.193008916104472,0.195053360015382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620578072654746,0.344169329809638,0,0,-0.0277921352012009,-0.201783127023847,0,0,0,0.0746056107675523,0,0,0,0,0,-0.00482417241044774,0,0,0,0,0.0402888395266914,0,0
X000807.SZ,0,0,0,0,0,0.0399030339621841,0.0286191892784255,0,0,0,0,0,0.668711283686352,0.311541769249228,0.101620418098547,0,0,0,0,0,0,0,0,0.0102163264267779,-1.73472347597681e-18,0,0,0.131909826183641,0,0,0.130878672045756,0,0,0,0,0,0,0,0.0368144684619798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376683097320232,0,0
X600688.SH,0,0,0,0,0,0,-0.0861219440154206,0,0,0.150840165829001,0.0444052279558863,0,0,0,0,0,0,0,0,0.0181149868663369,0,0,0,0,0,0,0,0,0,0,-0.0317777691255073,0,0,0,0,0,0,0.0993639073584955,0,0,0,0.0172334572375988,0.0220201966653728,0,0.0899966898830481,0.0732931693582182,0,0.120574201708239,0,0,0,0.0318105470702656,0,0,0,0,2.16840434497101e-19,0,0
X000898.SZ,0,0,0,0,0,0.280431208847419,0,0,0,0,0.0664426760211839,0,0,0.209533832150693,0,0,0.0150952997591431,0,0.0956957742621777,0.0259116685580663,0,0,0,0.0688283680027889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504813465537537,0.0991795583457301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290473782426208,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0.200358596403658,0,0,0,0,0,0,0,0.0480511202327206,0,0.0642854629811885,0,0,0,0,0,0,0,0,0,0,0,0.279776387397516,0,0,0,0,0,0,0,0,0.0502679142504112,0,0,0.0592227790111412,0,0,0.250298550208846,0.113783770543548,0,0.00488161317233538,0,0,0,0,0,0,-0.0758139861145405,0,0
X000825.SZ,0,0,0,-0.206174124253133,0,0.531234507592466,0,0,0,0,0.264345214150853,0.0800063210982582,0,0.0129627924127184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207445011850732,0,0.29871557980831,0,0,0,0,0,0,0,0.0096748236097289,0,0,0,0,0,0,0.00493003412123867,0,0,0,0,-0.00942011122983945,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0.210950119093259,0,0,0,0,0,0.0151635648349105,0,0.0527595505138371,0,0,0,0,0,0.202604695783494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411981148376896,0,0,0,0,-0.153521265784152,0,0,0.0088446837299057,0,0,0.0620288866994337,0,-0.0883333013417913,-0.0401248343861691,0,0,0,-0.034748601327116,0,0
X300037.SZ,0,0,0,0,0,0,0.0809146592897911,0.152732965933195,0.106529212840265,0,0,0,-0.148206918400834,0,0,0,0,0.159472564938176,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.114672830722974,0,0,0,0,0,0,-0.122582867625556,0,0,0.124887800673833,0.0222915075657511,0,0,-0.149480912001492,0,0,0,0,0,-0.00857296961837928,0,0,0,0,0.0164047580197339,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0.320892118660448,0,0,0.0604953839099288,0,0.0264416319611233,-0.00452260418285283,0,0,-0.177879361247174,0,0,0,0,0,-0.0518477077847222,0,-0.264477515393087,-0.118321689886737,0,0.0992140923725197,0,-1.0842021724855e-19,0,0,0,0,0,0,0,-0.136533211674545,0,0,0,0.0570831674892115,0,0,0.0655666395087924,0.0472193356569091,0,0,0,0,0,0,0,0,0.0491783089881129,0,0
X600157.SH,0,0,0,0,0,0,0,0,-0.030163059938358,0,0.140565904271131,0.224664386078095,0,0,-0.0741372720059288,0,0,-0.0451881365568199,0,0.0704581911387884,0,0,0,0,0,0,0,0,0,0,0.0404788218483291,0,0,0,0.07917377280063,0,0,0,0,0,0,0,0,-0.270603887369225,0,0,0,0,0,0,0,0,0,0,0,0,0.035331902917784,0,0
X601699.SH,0,0,0,0.0257454318794384,0,0,0.0560541576293844,0,0,0,0,0,0.307157095221205,0,-0.206353589135541,0,0,0,0,0.0916410216128518,0.294075622594463,0,0,0,-0.0334913821975258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108740759306404,0,0,0.09032161581761,0,0,0,0,0,0,0,0,0,0,0.0921189208597239,0,0,0,0.0137485438994626,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911855469962892,0,0,0,0,0,0.215603571975524,0,0,0,0,0.0588455080569193,0,0,0,0,0,0,0,0,0,0.0341179473324291,0,0,0,0.0755392919568428,0,0,0,0,0.0562599443450554,0,0,0,0,0,0,0,0,0,0,0,0,-0.00589706874847219,0,0
X600299.SH,0,0,0,0.00776600964989615,0,0,0.0477732154662048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00716483325908382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0483851196230679,0.0244092877847993,0,0.0591371180943024,-0.0646217081592004,0,0,0,0.0598383911624579,0.229564106960301,0,0,0,-0.022031693423587,0,0,0,0,-0.0346779739879019,0,0
X600486.SH,0,0,0,0.287024176752884,0,0,0,0,0.0689679789811244,0,0.25833654414882,0.136597250922722,0,-0.0168917397087798,0,0,0,0,0.0533630971969556,0,0,0,0,0.391685850508897,-0.0951794524851168,0,0,0,0,0,0,0.0683938819877721,0,0,0,0,0,0.0743865102485665,-0.341620158404711,0,0,0.0302798961571,0,-0.0625339618451165,0,0,0,0,0,0.0809912512836275,0,0,0,0,0,0,0.0419107785414652,0,0
X000830.SZ,0,0,0,0,0,0,0.130031136330321,0,0,0,0,0,0.0698839211057535,0,0,0,0.0234892453997189,0.0470283185836181,0,0,0.264975139734558,0,0,0.0103283951539644,0,0,0,-0.170968572895388,0,0,0,0.175520517158787,0,0.0517618781082755,0.152783755280272,0,0,0,0.131695973166468,0,0,0,0,0,0,0.176793405388808,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,-0.047756191686749,0,0,0,0,0,0,0,0.0129793486902591,0,0,0.0461502887912087,0,0,0,0,0,0,0,0.316167531563881,0.10867808750677,0.0421585259947094,-8.67361737988404e-19,0,0,0,0,0,0.0011165850411701,0,0,0,0,0,0,0.1294741975962,0.0435811670134964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00787200913771498,0,0
X002409.SZ,0,0,0,0.0281802432308212,0,0,0.0672191294337094,0.201797563399719,0.03995765695643,0,0,0,0,0,0.132011154166386,0,0,0,-0.105336925334452,-0.100895510002451,0.0620563373458038,0,0,0.15607955944438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189259750639398,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.000581398932978673,-0.164244350863645,0,-0.0306634897816719,0,0.0252632910965532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304109015134046,0,0,0,0,0,0,0.0714077289584168,0,0,0,-0.0252636553076377,-0.117256626475286,0,0,0,0,0,0,0,0,-0.121270777263308,0,0,0,0.0104240569076632,0,0
Slope,0,0,0,0,0,0,0.0378822543053926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160158968750852,0,-0.0261005362149086,0,0,0,0,0,-0.0589771079594198,0,-0.0251981194897469,0,-0.0597713749884455,0,0,0.084663381567092,0,0,0,0,0,1.15865250900393,0,0,0,-0.191413491130018,0,0
TED,0,0,0,0,0,0,0,0,-0.0255124294448371,0,0,0,0.141786719867324,0,0,0,0,0.175794044764875,0,0,0,0,0,0,0.00789082863265744,0,0,0,0,0,0,0,0,0,0,0,0,0.0426706320926643,0,0,0,0.00389489548462073,0,0.0185434635407493,0,0,0,0,0,0,0,0.555718741770897,0,0,0,0,0.163654454118266,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376125090571911,0,0.00553129347788993,0.0210216091026,0,0,0,0,-0.0517056398099926,0,-0.0238438064692658,-0.0607608602321415,0,0,0,0,0,0,0.00415829717533913,0,-0.0779394438649389,0,-0.0243351783799924,0.00926127298408726,0,0,0,0,0,0,0,0.00147947808037378,0,-0.17429835432843,0,0.00738322511088219,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.00856075193403864,0,0,0,0,-0.0145294017865642,0.0451464772946942,0,0,0.019205543112224,0,0,0,0,0,-0.0480399161405526,0.00288815648307452,0,0,0,0,0,0,0.0309895154094547,0,0,0,0,0,0.0201768428411485,0,0,0,0,0.0488776745729146,0,-0.0334098499541006,0,0,0.0120625923812988,0,0.0174190203665752,0,0,-0.00935169367245228,0,0,0,-0.0178694060778269,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00288296277233217,0,0,0,0,0,0,0,0,0,0,-0.00375101717452732,0,0,0,0,0,0.000344483530643832,-0.000773084642376469,0,0.00801553001363571,0.00685412531735066,0,0,0,-0.00580041493047965,0,0,0,0.00363648369837338,0,-0.00136329070009919,0,0,0,0,0.00242963785995416,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.134949562349919,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0697969959861046,0,0,0,0,0.265333541256157,0,0,0,0,0,0,0,0,0,0.0659311791904853,0,0,0,0,0,-0.169050256217854,0.0871759771352102,0,0,0,0,0,0,0,-0.0796371658473938,0,-0.343751236434662,0.376704647107572,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00180422158818424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00224869128953854,0,0,0,0,0.0060170149903173,0,0,0,0,0.00609996909570033,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018388769755162,0,0,0,0,0,0,0,0,0,-0.0163085254414035,0,0,0.00120372583827909,0,0,0.00178155796430469,0,0,0.0178432012347459,0.0242499224774666,0,0.00255031703536444,0,-0.0146060769232707,0,0,0,0,0,-0.00326196570122021,0,0,0,0,-0.0201564062851345,0,0
