,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X002466.SZ,X000792.SZ,X600019.SH,X600660.SH,X000877.SZ,X600010.SH,X600188.SH,X000301.SZ,X000708.SZ,X002271.SZ,X600011.SH,X600547.SH,X601600.SH,X601898.SH,X600362.SH,X600176.SH,X600886.SH,X600426.SH,X002080.SZ,X600803.SH,X000408.SZ,X002326.SZ,X300037.SZ,X600219.SH,X600399.SH,X000723.SZ,X601991.SH,X600688.SH,X000786.SZ,X600141.SH,X600795.SH,X000825.SZ,X600352.SH,X600096.SH,X600489.SH,X300073.SZ,X000155.SZ,X600157.SH,X002407.SZ,X002409.SZ,X600516.SH,X000831.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000301.SZ,0,0,0,0,0,0,0,0.0445919437730771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265181974702822,0.14028959822454,0,0,0,0.0839940672278962,0,0.205479791651127,0,-0.212413035786156,0.0478790821474443,0,0.178444808234004,0,0,0,0.0607228572804579,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,-0.00658726588603653,0,0,0,0,0,0
X000708.SZ,0,0,1.73472347597681e-18,0,0,0,0,0.0454841618156266,0,0.116101282620207,0,0,0,0.0369011165672627,-0.0334313722012278,0,0.0687774065932623,0,0,0,0.0660844109485432,0,0,0,0,-0.00439436775853521,0,0,0,0,0,0,0,0,0,0.0641365097771381,0,0,0,0,0.0626531811824464,0,0,0,0,0,0,0.17832547607367,0,0,0,-0.00170623319466078,0,0,0,0,0.126639454361022,0,0
X002271.SZ,0,0,0,0,0,0,0,0.0582563856292656,0,0,0.213003546267512,0,0,0,0,0,0,-0.00206776929705945,0,0,0,0,-0.0312314869656251,0,0,0,0,0,0.00303891111527494,0,0,0,0,0,0,0.947001309545288,0,0,-0.112846705391924,0,0,0,-0.0805079739835891,0,0,0,0,-0.0502333451527807,0.00620970321206369,0,0,-0.0190610777910201,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424152536924653,0,0,0,0,0,0,0,0,0,0,0,0.0219104261283377,0,0.0084721250798897,0,0.0403448689861369,-0.113719008718228,0.186488690951662,0,0.631704080811914,0,0,0.0912196559785308,0,0,0,0,0,-0.0347536544970777,0,0,0,0,0,0,0,0,0.0132872316234845,0,0,0,0,-0.0423101458986924,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.086221852369925,-0.0109548509041474,0,0,0,0,0,0,0,-0.111818663856884,0,0,0,-0.0928305005471495,0.0357746584895956,0,0,0,0,0,0,0,0.0184296267760453,0,0,0,0.0425283110604206,0.46082257605644,0,0,0,0,0,0,0,0,0,0.00249705774944376,0,0,0,0,-0.0316420234857792,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.158190217622221,0.0683772650085245,0.12286076763762,0,0,0,-0.0325349782408957,0,0,0,0,0,0,0,0,0,0,0.171881954652919,0,0,0,0,0,0,0,0,0,0.250377766469216,0,0.0576806284036714,0,0,0,0,0,0,0,0.0313496121372754,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0.510093697382027,0,0,0,0,0,0,0,0,0,0,0.220810502530705,-0.178634824835346,0,-0.170537931779761,0.0504769327122523,0,0.244365547872222,0,0,0,0,0,0,0,0,-0.0353208724867279,0,0,0,0,0,0.0688775362225832,0,0,0,0,0,0,0,-0.0424576406908126,0,0,0,0,0.0822522767181131,0,0,0,-0.0364441062399102,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00648398680180271,0.110104071827306,0,0,-0.0562314497384998,0,0.0356276300895296,0,0,0,0,0,0,0,0,0,0,0.268679388635608,0,0,0,0,0.120268685604875,0,0,0,0,0,0.205361090583014,0,0,0.187555502464707,0,0,0,0.0939927693752881,0,0,-0.0160331610981289,0,0,0,0,0.00691799284249011,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.00850667124870533,0,0,0,0,0,0,0,0.0201783118575607,0,0,0,0.166201951149254,0,0.140213685371133,0,0,0.00966545384565371,0,0,0,0.0579807945660295,0,2.16840434497101e-19,0.0771339731739887,0,3.46944695195361e-18,0,0,-1.73472347597681e-18,0,0.208368126025237,0.0443477257295526,0,0,0,3.46944695195361e-18,0,0,0,0.00803920436202094,0,0,0,0,0,0,0
X600886.SH,0,0,0.134894508093695,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141436615313381,0,0.374943632332391,0,0,-0.0960140813679585,0.179660939135903,0,0,0,0,0,0,0,0,0,0.172018295216582,-0.0776441787547946,0.225042074459367,0,0,-0.00736682296734656,0,0,0,0,0,0
X600426.SH,0,0,0,0.0271649898561095,0,0,0,0,0,0.21301823277446,0,-0.128731480788946,0,0.0430525083917544,0,0,0,-0.0614859979907021,0,0.234021775519999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944119653842827,-0.0324276477863304,0.0922779250570235,-0.0173321322062557,0.158313662757691,0,0,0,0,0,0,0.0603229247720337,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164407482286643,0,0,0.0813336235110252,0,0,0,0,0.156643189723227,0,0,0,0,0,0,0,0,0,0,0.0808654239844319,0.253749799889666,0,0,0.0830671666958096,0,0,0.102411395559409,0,0,0.121825904816235,0,0,0,0,0,-0.0573885006847255,0.119347456380878,0.0527370749859754,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0.150752007374695,0,0,0,0.062372158836589,0,0.137030689413452,0,0,-0.0530151526212779,0,0,0,0,0,0.142854719367551,0.319618002384208,0,0,-0.0398447668868507,0,0,0,0.000670758251158268,0,0.142401701925302,0,0,-0.119987572412862,0,0,0,0,0,-0.0993253863666458,0,0,0,0.107934026064381,0,0.00724094971235328,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0.014541238440095,0,0,0.376444526701139,0.016554100696695,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.136383343168004,0,0.0775120474822616,0,0.0484743932032581,0,0,0,0.118898206488825,0,0,0,0,0,0,0,0,0,0.0837498044277458,0.0658079475213924,0,0,0,0,0,-0.0234854584886754,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0,0,0,0.0850550747401583,0,0,0,0,0.297932956909563,0,0.635604296429895,0,0,0,0,0,0,0,0,0,-0.166768976729386,0,0,0,0,0,0,0,-0.115141272686819,0,0,0,0,0,0.195796327424302,0,0,0,0,0,0,0,0,-0.143985078822152,0,0,0,0.0783261295002864,0,0,0,0,0.052339209559005,0,0
X300037.SZ,0,0,0,0,0.367382236472757,0,0,0,0,0,0,0,0,0,0,0,0,0.25365243933063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517692596390345,0,0,0,0,0.00881043104554625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127015861681599,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0425246436623749,0,0,0,0,0,-0.0241142392002982,0,0,0,0,0,0.151839936797365,0,0.412504036564354,0,0,0,0,0.0034770948870896,0.0512799472473336,0,0,0,0,0,0.160932316376597,-0.0838085549562031,0,0,0,0.238812004649536,0.102839101183871,0,0,0,0,0.0574605199882484,0,0,0,0,-0.0156340954902882,0,0.0652004078636242,0,0,0,0,0.153880365941802,0,0
X600399.SH,0,0,0,-0.0221136971830828,0.192982480891218,0,0.116577784014375,0,0,0,0,0,0,0.0641433250386416,0,0,0,0,-0.148957068466951,-0.0495909942059391,0,0,0,0,0,0,0.00872732797486083,0,0,0.144391759071341,-0.166963499366995,0,0,0,0,0,0,0,0,-0.160810709081062,0,0,0,0,0.15231216653728,0,0.0765134583732166,0,0.0218026256898964,0,0,0,-0.0525039512983316,0,0,0,0.0481551045464846,0,0
X000723.SZ,0,0,0,0,0,0,0.0573537419359223,0,0,0,0,0,0.0521495567572154,0,0,0,0,-0.160518637959643,0,0,0,0.24215920195174,0,0,0,0,0.0223679738896815,0,0,0,0,0,0,0,0.0222633746142359,0,0,0,0,0,0.118591808032544,0,0,-0.152371414785019,0,0,0,0.28424194618255,0,0,0,0.0534617722309696,0,0,0,0,0.102627679561047,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788010534943623,0,0,0.152972070755744,0,0,0,0,0,0.0378785840992436,0,0,0,0,0,0.0497460559297865,0.0286045890419776,0,0,0,0,0,0,0.416082289715057,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0225050055414425,0.0588660638918432,0,-0.00587302662372548,0,0,0,0,0,0,0
X600688.SH,0,0,0.0805001267291912,0,0.0278144835917042,0,0,0.0414848338282185,0.19388727332254,0,0,0,0,0,0,0,0.11468709057245,0.0159381215941254,0,0,0.0243306819741359,0.136150615747858,0,0,0,0,0,0,0,0,0,0,0.15137303444023,0,0,0,0.0410610330225813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00249297402017186,0,0,0,0,-0.119336727178121,0,0
X000786.SZ,0,0,0,0,0,0.187194753315998,-0.0780079786448769,0,0,0,0,0.0696339160533273,-0.112035703327287,-4.33680868994202e-19,0,0,0.270338597694052,0,0,0,0.179206132203428,0.194000116134691,0.202729165158844,0,0,0,0,0,-0.0497147475008966,0,0,0,0,-0.00878168457865713,0,0,-0.0925329913787354,0,0,0,0,0,0,0,0,0,0,-0.0827410549520939,0,0,0,-0.0126172058341347,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117289911755006,0,0,0.0100383988259246,0,0,0,0,0,0,0,0,0,0,-0.0546708944323471,0.209399921847864,0,0,0,0,0,0,0,0,0.162427017728097,0,0.413571218225291,0,0,0.338027539624184,0,0,0,0.101357398036181,0.0668724778186671,0,0,0.105063272225164,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0485843797172616,0,0,0,0,0.240024665587449,0,0,0,0,0,0.24300563163893,0,-1.73472347597681e-18,0,0,0,0,0,0.201646677336632,0,0.0564428830299609,0,0,0,0,0,0.403119644180094,0.0471725564313757,0,0,0,0,0,0,0,0,0,0,-0.0860349757328891,0,0,0.0102435520595222,0,0,-0.000900802071642809,0,0,0,0,0.0852773460180894,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0.21975138662882,0,0,0,0,0,0.148918934713451,0,-6.93889390390723e-18,0,0.212811058680438,0,0,0,0,0,0.0419123846106768,0,0,0,0,0.154863840691281,0,0,0,0.11319948905707,0,0,0,0,0,0,0,0.0740365365508275,0,0,0.0352298245131344,0,0,0.12864713175446,0,0,-0.00787151836216413,-0.0438730188936032,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.262625759284077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153819714700449,0,0,0.0350005420513711,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0531389887646551,-0.109543386047236,0,0,-0.0430329973278069,-0.0108940320328169,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245336278608351,0.111702147114513,0.0911339777675835,0,0,0,0,0,0,0,0,0.138146100941538,0,0,0,-0.0455264274563538,0,0,0,0,0,0,0,0.503934716062756,0,0,0,0,0,0,0.0686440840652386,0,0,0,0,0,0,0,0,0.021832678161434,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.0362867479008502,0,0,0,0,0.0191125377291595,0,0,0,0,0,0,0,0,0.119099801695673,0.0276701343318348,0,0.0237896363414729,0,0,0,0,0,0,0,0,0.145345197230172,0,0.0606935636958899,0,0,0.0565426308413832,-0.133030296740476,0,0,0.0437132433230063,0,0,0,0,0,0,0,0,-0.00491712329229071,0,0,0,0.0236903528203404,0,0,0,-0.0479861410791694,0,0
X300073.SZ,0,0,0,0,0.400308503252559,0,0,0,0,0,0,0,0,-0.0800722634857191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521520184129521,0.204139097744358,0.040531664823372,0,-0.030342893037118,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.000157649915292569,0,0,0.0748534461630137,0,0,0,0.00388444685417357,0,0,0,-3.46944695195361e-18,0,0
X000155.SZ,0,0,0,0,0,0,0,0,0.43623235304557,0,0,0,0.0700108459158899,-0.0358209285944057,0,0,0,0,0,0,0,0,0,-0.0963405513113369,0,0,0,0.00123825305203611,0.0772030195499494,0,0,0,0,0,0,0,0.112709933642568,0,0,0,0.116657697005348,0,0,0,0,0,0.0638768799670596,0,0.266231805005687,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0.359291012948506,0,0,0,0,0,-0.0310095552923087,0,0,0,0.0837083893210522,0,0.00141790852849706,0,0,0,0,0,0,0,0.0659509951236977,0,0,0,0,0.0584626070546311,0,0.0510048838045037,0,0.210123444047563,0,0,0.0527916198915265,0,0,0,0,0.0470469704218648,0,0,0,0,0.130493818178781,0,0,0,0,0,0,0,0,-0.0296503404182149,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0.21611057642351,0,0,0.105107827858542,0,0,0,0,-0.0405977294379321,-0.0352594439159326,0,0,0,0,0,-0.0930841276192305,0,0,0.239748690169081,0,0,0.0671246463385146,0.131110288312214,0,0.137572134718311,0,0,0,0,0,0,0,0,0,0,0,0.0769017552809345,0,0.146979625195595,0.13321153581321,0,0,0,0,0,0,0,0,-0.0137552463250305,0,0,0,0,0,0
X002409.SZ,0,0,0,0,-6.93889390390723e-18,0,-0.0211692271366596,0,-0.0564629021331556,0,0,0.0676118199973566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501910512641568,0,0.120777482912036,0,0,0,0,0,0,0,-0.0962363990141818,0,0,0,0.0587992669054677,0,0,0,0,0.120897467179673,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.0458620650587609,0,0,0,0,0,0,0.223164928617201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110222852860257,0,0.235760455421942,0,0,0,0,0,0,0,0.122032155898151,0,0.0616281985947855,0.255617852830847,0,0,0,0,-0.0933662801883707,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0.064459306547245,0,0.466444763207265,0,0,0,0,0,0,0.0562986844460464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218614650740279,0,0,0,0,0,0,0,0,0.0185644822500271,0,0,0,0,0,0,0.141694002947693,0,0.0525588010677519,0,0,0,0,0,0,-0.0264761942343827,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,-0.000570043648111633,0,0,0,0,0,0,0.0496107715657616,0,0,0,0,0,0.159278897452074,0,0,0,0,0,0,-0.0924122079036808,0,0,0,0,0.026387144138429,0.0198767048981036,0.187213879185528,0,0.237521582505788,0,0,0,0,0,-0.0412763091975818,0,0,0,-0.0163324054582559,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0374056312779292,0,0,0,-0.0964262934976734,0,0,0,0,-0.0569540000502025,0,0,0,0,0,0,0,0,0,0.140670340416158,0.020373134924779,0,0,-0.0615036340341239,0,0,0,0,0,0,0,-0.0490398572971061,0,0,0,0,0,0,0,0.13301088540874,0,0,0,0,0,0.021786746667156,-0.132679067402122,0,0,0,-0.0874199114042605,0,0
Slope,0,0,0,0,0.125044030739374,0,0,0,-0.0469447336341696,0,0,0,0,0.0816233779967924,-0.0378317732088557,0,0,0,0,0,0,0,0,0.027660427495387,0,0,0.0837957125969896,-0.206567062950628,-0.039508972100805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00834385074008286,0,0,1.04424931926009,0,0,0,-0.241788831987385,0,0
TED,0,0,0,0,0,0,-0.0548832524443728,0,0,0,0,0.0236014190017225,0,0,0,0,0,0.0808878030267676,0,0,0,0,0,0,0,0,0,0,-0.135270675693482,0,0,0,0,0,0,0.0323811242373381,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.811310930157192,0,0,0,0,-0.204499891946798,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0655591149540074,0,0,0,0.0297168841170457,0,-0.0238761646226612,0.0529790401541546,0,0,-0.00616095306808891,0,0,0,0,0,0,0,0,0,0,0,-0.0608032075197372,0,0,0,-0.104096240616243,0,0,0,0,0.0315003583541897,0,0.00334497659447238,0,0,0.00291966495896267,0,0,0,0,0,0.0119539868729953,0,0,0,0,0,0,-0.0596926956626092,0,0
MKreturn,0,0,0,0,-0.0348077191885172,0,-1.0842021724855e-19,0,0,0,0.0420610233991187,0,0,0,0,0,2.16840434497101e-19,-0.00949133364583318,0,0.0120758833063065,0,0,-0.0142885583118512,0,0,0,-0.00338796247042836,-0.0624619753995581,0,0,0,0,0,0,0.0118707163695591,0,0,0,0,0,0.0307332980053379,0,-0.0122895909334904,0,0,0,0,0,0.0019864657411813,0.00641975289672552,0,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.000791616309202206,0,0,0.000750101554751251,-0.00153328685482241,0,0,-0.00274568202028411,0,-0.000396690433785291,0,0,0,0,0,0,0,0,0,0,0,0.00174908672172962,0,0,0,0,0,0,0,0,0,0,0,0.00220917244312976,0,0.0019974055842451,0,0,0,0,0,0,0.000129931940352603,0,0.00251434975178261,0,0,0,0,0.00146701117607556,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0880913901818361,0,0,0,-0.10910079831231,0,0,0,-0.185813088418182,-1.73472347597681e-18,0,0,-0.00543714691508832,0,0,0,0,0,0,0,0,0,0.103605781284251,0,0,0,0,0,0,0,0,0,0,0.0694951590930494,0,0,0,0.0096468595193073,0,0,0,0.0771724498263683,0,0,0,0,-0.10117537529563,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.00405996189673379,-0.00111921975789048,-0.000545813854540879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000495995994313329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000525009235863045,0,0,0.00394677747170884,0,0,0,0,0.00313158851387418,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00172233426200212,0,-0.0226990564056567,0,0.00325930397194206,0,0,0,0,0,0,0,0,0,0,0.000492384932329716,0.00451512256548831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010242474873982,0.0107834323092712,0,0,0,0,0.00523461024254091,0,0,0,0,-0.034041981188136,0,0
