,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X000708.SZ,X002271.SZ,X600660.SH,X600547.SH,X601898.SH,X600362.SH,X000786.SZ,X600010.SH,X600011.SH,X600111.SH,X600886.SH,X600176.SH,X601600.SH,X600188.SH,X000301.SZ,X600426.SH,X002466.SZ,X601991.SH,X000027.SZ,X600801.SH,X600803.SH,X600352.SH,X600795.SH,X600219.SH,X000932.SZ,X600489.SH,X002080.SZ,X600688.SH,X600486.SH,X600299.SH,X600027.SH,X002353.SZ,X000898.SZ,X000883.SZ,X600157.SH,X600315.SH,X600516.SH,X601992.SH,X300037.SZ,X000723.SZ,X601168.SH,X000807.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.258811116367431,0,0,0,0.0162480923583381,0,0,-0.00686251079608553,0,0,0,0.0150862601717878,0,0.0146725670041038,0,0,0,0,0.00807032429323537,0,0.025610815325475,0.00938392904586946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452444257237909,0,0,0,0,0,0,0,0,0.0509199757826492,0.0101641319127739,0,0,-0.00203903626272289,-2.16840434497101e-19,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0292527832240366,0,0,0,0,0,0,0,0,0,0,0,0.0255748179595942,0,0,0.0778631095666682,0.0318781457186851,-0.0998515558838057,0,0,0,0,0,0.0517327236796813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824121479567476,0,0,-0.0143728051654113,-0.00810428691696312,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0735795318704075,0,-0.0382095604766592,0.00645897544276676,0,0,0,0,0.175880045471129,0,0,0.0437254297095297,0,0.0419464532219917,0,0,0,0,0,0.0696936132626141,0,0,0,0,0,0,0.0050404438161473,0,0,0,0,0,0,0,0,0,0.131761746475148,0,0,0.0180561999816855,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.310851204403373,0,0,0,0,0,0.0689267440821667,0,0,0,0,0,0,0,-0.00623718071788729,0.186276023639232,0.0614231238301876,0.0716371694718827,-0.0419609939655488,-0.0433139805880614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250821971239134,0,0,0,0,0.032668009068104,0,0,0,0,-0.0174987797773378,0,0,0,0.110809842587225,0,0
X600585.SH,0,0,0,-8.67361737988404e-19,0,0,0.0359257985478554,0,0,0,0,0,0,0,-0.0160709734350672,0,0,0,0,0,0.154552028058865,0,0,0,0,0,0.131489747395756,0,0,0,0,0.0389346738407582,-0.0251375681877835,0,0,0,0,0,0,0,0,0,0.0602706657749395,0,0,0,0,0.0150467439892903,0,0,0,-0.0145311516526853,0,0,0,0,-0.000845018006272541,0,0
X600019.SH,0,0,0,0,0,0,-0.0580722094378142,0,0,0,0,0.0968906289734935,0.0974150511264322,0,0,0,0.024206035455841,0,0,0.0443077190090416,0,0.271389031433085,0,0,0,0,0.156726154240143,0.0945799403839958,0,0,0,0.294504872051283,0,0,0,0,0,0,0,0.185542562340867,0,0,0.0126920088558623,0,0,0,0,0,0,0,0,-0.00103913315564641,0,0,0,0,-0.00721224739614809,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191098198314096,0,0,0.057456277196982,0,0.263997274796162,0,0,0.073985105797096,0,0.180207521801813,0,0,0,0.0437810304578507,0,0,0,0,0,0,0,0.20866511125466,0,0,0,0,0,0,0,0,0,0.136003658592622,0.160113679537086,0.384490507049982,-0.0289769303605022,0,0,0,-2.16840434497101e-19,0,0,0,-0.0828315909950042,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.796965739687699,-0.0254760017623967,0,0.367168494903366,0,0,0,0,0,0,0,0,0,0,0,-0.278518759221924,0,-0.120939832421015,0,0,0,0,0.277204182310414,0.201928336021787,0,0.00270538361799433,0,0,0,0,0,0,0,0,0.102451345340624,-0.0475231195895186,0,0,0,-0.0648023002180501,0,0,0,0,0,0
X002271.SZ,0,0,0,0.16249165720153,0,-0.330493658763147,0,0,0,0.17629885515775,0,0,0,0,0,0,0,0,0.0819414987210151,0,0,0,0.0897888593096129,0,0,0,0,0,0,0,0,0,-0.112000803450947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177474823964673,-0.00955433965240583,0,0,0,-0.0429355132668991,0,0
X600660.SH,0,0,0,0,0,0,0.198207016145615,0,0.0664235814693545,0,0,0,0,0,0,0,0,0,0,0,0,0.0847864615078918,0,0.017062205760118,0.0131207041326064,0,0,0,0,0,0,0,-0.187215669056239,0.0952409856553063,0,0.220962340929841,0,0,0,0,0,0,0,0,0,0.0649872239095579,-0.0290124433689668,0,0,0,0,-0.0375764975806589,0,0,0,0,0,0,0
