,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X601898.SH,X600886.SH,X600795.SH,X600585.SH,X601600.SH,X600688.SH,X601991.SH,X000709.SZ,X600027.SH,X600157.SH,X600583.SH,X600362.SH,X002075.SZ,X600111.SH,X600188.SH,X601992.SH,X000539.SZ,X000027.SZ,X601158.SH,X600021.SH,X600309.SH,X002353.SZ,X000898.SZ,X000883.SZ,X600352.SH,X601918.SH,X002470.SZ,X000878.SZ,X600863.SH,X600307.SH,X600808.SH,X000629.SZ,X600660.SH,X000792.SZ,X600098.SH,X000060.SZ,X600578.SH,X000825.SZ,X600489.SH,X600022.SH,X600008.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.877321644514944,0,0,0,0,0,0,0,0,0,-0.137377160628402,0,0.0269161191358843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118056001844392,0,0,0,0,0,0,0,0,0,0,0,-0.0135124566644244,-0.000512705923820742,0,0,0,0,-0.0204151909429708,0,0
X600028.SH,0.458846618064635,0,0,0,0,0.155839978957802,0,0,0,0,0,0,0,0,0,0,0.0828412136265622,0,0,0,0,0,0,0,0.0730303961729468,0,0,0,0,0,0,0.0568255140392699,0,0,0.0336923387280966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147529420361899,0.0147433527631942,0.0186588889026979,0,0,0,0,0
X601088.SH,0,0.26131745862037,0,0.0107848771975211,0.103526021453137,0,0.112005756993517,0,0,0.0117083111838889,0,0,0.0717182480973064,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067605053422116,0,0,0,0,0,0,0,0,0,0,0,0,0.0577393805533875,0,0,0,0,0,0,0,0,-0.0112052741571555,0.00515118339373485,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.19537749235303,0,0,0,0,0,0.0761292746746943,0,0.189042612233552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026060207494765,-2.16840434497101e-19,0,0.0026289931390181,0,0,0,0,0.0193453022155358,0,0,0,0,0,0.275698481001053,0,0,0,0,0,-0.00707268633965964,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870782217884165,0,0,0.152389176597217,0,0,0,0,0.0519876895710989,0,0,0,0,0,0,0,0,0,0,0.235607753112045,0,0,0,0,0,0,0,0,0,0,0,-0.00203170202839038,-0.0116671009024056,0,0,0,0,0,0
X600019.SH,0,0.0639663288262718,0.124415117257043,0.144482018288531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182992574147344,0,0,0.085214095845447,0,0,0.131952153295626,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.142656790082517,0,0,0,0,0,0.152100243288574,0,0,0,0.255952742234683,0,0,0,0,0,0,0,0,0,0,0.194189569791262,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.121367569125944,0,0,0,0,0,0,0.0163092583460658,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0875469386813367,0,0,0,0,0,0,0,0.190388704550276,0,0,0,0,0,0,0,0.112552571759839,0.0243839850725478,0,0,0.0637873749726652,0,0,0,-0.0611860127628637,0,0,0,0,0,0,0,0,0,0,0,0.052687982519313,0.0796575341251957,0,0,0,0,0,0.00574694893293048,-0.0310918264006578,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0702970357701394,0,0,0,0.0938370719473175,0,0.0729796273280718,0,0,0,0,0,0,0,0,0.187434700077836,0,0,0,0,0,0,0,0,0.250880752963993,0,0,0,0,0,0,0,0.116585864048073,0,0,0,0,0,0.00285260768637877,-0.0013156910570277,0,0,0,0,0,0
X600585.SH,0.0885510310722806,0.0253555012174732,0,0.107543793400527,0,0,0,0,0,0,0.0953406537669444,0,0,0,0,0,0,0,0,0.0948608750837766,3.46944695195361e-18,0,0,0.0328325560585533,0,0,0.0616715194045864,0,0.0331823080210508,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.145792828100316,0,0,0,0,0,0,0,0,0,-0.00677641568989126,0,0,0,0,0,0,0
