,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600801.SH,X600886.SH,X601898.SH,X600660.SH,X600010.SH,X601600.SH,X600362.SH,X600489.SH,X600188.SH,X600352.SH,X600688.SH,X601991.SH,X000786.SZ,X600795.SH,X600111.SH,X600027.SH,X002466.SZ,X601992.SH,X600299.SH,X600176.SH,X600126.SH,X600426.SH,X002075.SZ,X600486.SH,X600529.SH,X000723.SZ,X002353.SZ,X601158.SH,X600516.SH,X600315.SH,X600612.SH,X600219.SH,X000401.SZ,X000932.SZ,X000898.SZ,X002409.SZ,X000883.SZ,X000553.SZ,X000301.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540144281833652,0,0,0,0,0.0343093040028472,0,0,0.105557729450828,0.0410072093808646,0,0.0284479661544987,0.0941713333059682,0,0.0617520769725137,-0.0231818723598494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310561754833346,0,0,0.00664477237820293,0.00648493907217716,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.19084819958766,0,0,0,0,0.0766460362035507,0,0,0,0,0,0,0,0,0,0,0,0.149139358171037,0,0.0806277268905112,0,0.041954364249742,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0185729670726804,0,-0.0186261585880867,0.109734794129779,0,0,0,0,0,0.0686292842274329,0,0,0,0.0292555476493353,0.0207647485087335,-0.0159260707085591,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.115256790950613,0,0,0,0,0,0,0.275288971527868,0.0158389160295657,0,0,0,0,-2.71050543121376e-20,0,0,0.0646190076751099,0.0352424940891403,0.00499548935048923,0,0,0,0,0,0,-0.0129974011462586,0,0,0,0.00774630929069812,0,0,0,0,0,0,0,0,0,0,0,-0.0152214137959973,0.00401375338003548,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996636514430488,0,0,0,-0.00968807278710164,0,0.112676184791573,0,0.010550557151773,0.0592809991912304,0.0396002305673853,0,0,0.0181848124416851,0,0,-0.0122739956934065,0,0,0,0,0,0.16584175739769,0,-0.0492838168417081,0,0.0134301475225669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0.176838549413025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05971404925183,0,0,0,0.128609762810401,0,0.193631020244194,0,0.00986749461853739,0,-0.0601960496419169,0,0,0,0.0374251585069073,0,0,0,0,0,0,0,0,-0.0329331567806243,0,0,0,0.0708706673645528,0.00736165808569292,0.0044582339627081,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.758028796441696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108742709975439,0,0,0,0,0,0,0,0.0789215356802806,0,0.0181652419941832,0,0,0,0.0032923121755549,0,0.132593412848707,0.00264438095321029,0,0,0,0,0,0,0,0.0529015717730196,0,0,0.0025396491535269,0.025037586012503,0,0,0,0,0,0
X600188.SH,0,0,0.191734997663916,0,0,0,0,-0.0162562868896739,0,0,0,0,0,0,0,0,0,0.11452934418633,0,0,0.210470144391805,-0.0342718748528391,0,0,0,0,0,0,0,0.0788624839402129,0.00118938462650786,0,0.1125854438516,-0.00742676617923611,0,0,0,0.00328193388526086,0,0,0,0,0,0,0,0,0,0,0.0221136470358091,0,0,0.00615957886726993,-0.00384987382774302,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.124300389655829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243233019417647,0,0,0,0,0.0996436368742459,0,0,0,0,-4.33680868994202e-19,0,0,0.0265689277123557,0,0,0.106566167877718,0,0,0,0,0,0,0,0.0216443036758263,-0.0184360879001019,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.0360256551480867,0,0,0,0,0.0925843569943623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146508140294488,0,0,0,-0.138641348728138,0,0,0.350046519332745,0,0,0.0988806309313445,0,0,0,0,0,0,0,0,-0.0430234755683924,0,0.338106920051891,0,0,0.0379267557757193,-0.0134856126878376,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.109032620021674,0,0,0,0,0,0.153075406143077,0,0,0,0,0,0,0,0.0856075293431891,0,0,0,0,0,0,0,0,0.112396120123882,0,0,0,0.00957503373322754,0.149477584460561,0,0,0,0,0.0337242682493925,0,0,0.0588511442432225,0,0,0,0,0,-0.0169990695393152,0,-0.0211303578601238,0,0,-0.000942748864571368,8.67361737988404e-19,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0699196358567406,0,0.00462372612616368,0,0,0,0,0.233978629077094,0,0,0,0,0,0,0.385328162659671,0,0,0,0,0,0,0,0,0,0.0969984676556864,0,0,0.102469156692484,0.140193588605561,0,0.0121952645628349,0,0,0,0,0,0,0,0,0,0,0,0,0.0217401606146474,0,0,0,0,0,0.00538880623018693,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0357601868885073,0,0,0,0.0543115509126727,0,0,0,0,0,0,0,0.0210225056518341,0,0,0,0,0.122227699120448,0,0,0,0,0,0,0,0,0,0.054185000296399,0,0,0,-0.0451791335319213,0,0,-0.0553989902454687,0,0,0,0,0.175600689886089,0,0,0.0722009210064166,0,0,-0.0115688910544858,-0.00343850982248041,0.00275525144656761,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537855573968483,0,0,0,0.0178979818965138,0,0,0,0,0,0,0,0.086829575245613,0.133059213434055,0.0442047689481143,0,0,-0.0625646374069601,0,0,0,0,0,0.0685634121029078,0,0,0,0,-0.00939417487690734,-0.00232831805826144,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.187765936913391,0,0,0,0,0,0,0,0,0,0,0,0.0843052815570354,0,0,0,0,0,0,0.0802090130576029,0,0,0,0,0.100134389887738,-0.0303851745807213,0,-0.0768849177080521,0.058980916426162,0,0,0,0,0,0,0,0,0,-0.0805857149897361,0,0.00780962592761158,0,0,-0.00375243451081892,0.015627817104302,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.204656715315323,0.0309547377018774,0,0,0,0.442442491765187,0,0,0,0,0,0,0,0.276878358053542,0,0,0,0.181328371067003,0,0.183264242490001,0,0,0,0,0,0,0,0,0,0.140007047639887,0,0,0,0,0,0,0,0,0,0,0,0,0.0400932156251308,0,0,0,0,-0.0632197662319448,-0.200515468811009,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223558184331897,0,0.0408657585657258,0,0,0,0.0786252418425606,0,0,0,0,0.0228056891710888,0,0,0,0.0545109542370189,0,0,0,0,0,0,0.339798872080498,0,0,0,0,0,0,0,0.0037275611346431,-0.00927364337033003,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0489702307439932,0,0,0,0,-0.13620360907459,0,0,0,0,0,0,0,0,0.494782959400667,0,0,0,0,0,0,0,0.217745826587746,0,0,0,0,0,-0.0161151519525296,0,0,0,0.0569104445853515,0,0,0,0,0,0,0,0,0.0689250720435758,0,0,0,0,-0.014139860023682,-0.00887166137985788,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0660357740383665,0,0,0,0,0,0,0.135799194898538,0,0,0,0,0,0,0,0,0.0287097412663322,0.0494792163360355,0,0.138392714683277,0,0,0,0.0582988914975493,0,0,0,-0.0256756491427697,0.314342088791325,0,0,0,0.165641353220596,0,0,0,0,0,0,0,0,0,0.0258265057785775,0,-0.0272021601526336,0,0,-0.00133858317886265,-0.00680563447745925,0,0,0,0,0,0
X600126.SH,0,0,0,0.450227805674633,0,0,0,0.689635339313646,0,-0.046978649389535,0,0,0,0,0,0,0,0,0,0,-0.0194349085727914,0,-0.088593675991234,0,0,0,0,-0.205594849740594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138115162153543,0,0,0.191164308074893,0,0.00981457468136196,0,0,0,0.00304124673410894,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0.000498677198330549,0,0,0,0,0,0,0,0,0.500098174671476,0,0,0,0,0,0,0,0.108190940113285,0,0,0,0,0,0,0,0.0814663584265611,0.150323170116591,0.118912756600892,0,0,0.0582576878842163,0.021908726154967,0,0,0,0,0,0,-0.0191029501087584,0,0,0.0108919792895518,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0.0685631985243748,0,0,0,0,0,0,0,0,-0.100710210753179,0,0,0,0.0953326776642383,0,0,0,0,0,0,0,0,0.273072091885423,0,0,0,-0.0796534641456159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802081244998397,0,0,0,0,0.0360231355430526,0.0160968570472294,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0,0.161433816828106,0,0,0,0,0,0,0,0,0,0,0.0306932371873878,0,0,0,0,0,0.0234825027422477,0,0,0,0,0,-0.0436324532422827,0,0,0,0.0968052474076701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374256197785125,-0.00902249610747351,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.228511609295157,0,0,0,0,0,0,0,0,0,0,-0.141358509461273,0,0.323299346051282,0,0,0,0.0508404820843172,0,0,0,0,0,0.0192220078528411,0.131717222469604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133088215628609,-0.0321531031773229,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,-0.0385894094351884,0,0,0,0,0,0,0,0.100503445437438,0,0,0,0,0,0,0,0.167079060881425,0.128095738318415,0,0,0.00157635606947426,-2.16840434497101e-19,0,0,0,-0.125522584710669,0,0.371657583526781,0,0.244276958232302,0,0,0,0,0,0,0,0,0,0,-0.0794602726537652,-0.0106206103546697,-0.0112103035623508,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.35172399841953,0,0,0,0,0,-0.285441808539569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175350908779362,0.201918232090853,0,0,0.298280044050977,0,0,0.171111769806149,0,0,0,0,0,0,0.0707460338405017,0,0.182226673318916,0,0,-0.00945806570623123,-0.0702115511919045,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.00970217134213785,0,0.0367937991227412,0,0,0.0260109522261944,0.0115125443972853,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.0532098644787279,0,0,0,0.0129469753278645,0.0651195991369063,0.0183786333787171,0,0,0,0.0167520507612441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00266226367200033,-0.00700329241585091,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249666112593626,0,0,0,0,0,0,0.228236060281699,0,0,0.00696992455207602,0,0,0.0105088802342802,0,0,0,0.155986250136543,0,0,0,0,0,0.00307074400855539,0,0,-0.00493194057743593,0,0.0541341424357048,0,0,-0.0151366354623127,0.0352720346355688,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0.144111067526113,0,0,0,0,0.0205444481241862,0,0,0,0,0,0,0.0441147413571557,0,0,0,0,0,0.0192701062158948,0,0,0,0.0570424148680012,0,1.73472347597681e-18,0,0.260846866912259,0,0.00829908173411752,0,0,0,0,0,0,0,0,0.0284232759434974,0,0,0,0,0.00213496985443898,0.0759099681698406,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.0314024244983467,0,0,0,0,0.0854171486905129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178452814655448,0,0,0,-0.0632224037276612,0,0.00637066736388173,0,0,0.0209876055479919,0,0,0,0,0,0,0,0,0,-0.0632418848647441,0,0,0,-0.0545902273360991,0.0262378669070895,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436539463548066,0,0,0,-0.0457004496883969,0,0,0,0,0,0.0807785209040726,0,0.0863802065363492,0.0385530681379126,0.00810816021796502,0,0,0,0,0,0.0416457147925664,0,0,-0.0384332769600066,0,0,0,0,0,0,0,0,0,0,0.00591550941812795,0,0,0,0,0,0,0
X000401.SZ,0,0,0,0.324743274730277,0,-0.0105062037144745,0,0,0,-0.0181326222336016,0,0.0174824659533639,0,0,0.0282659283101417,0,0,0,-0.044286176459737,0,0,0,0,0.135327686378007,0,0,0,0,0.0813568842746317,0,0,0,0,0,0,0,0,0.0355702312681344,0,0.179630996934131,0,0,0,0,0,0,0,0,0,0,0.134375687039676,0,0.0335414343354334,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206782243898534,0,0,0,0,0,0.00541103785158769,0.115182328356881,0,0,0,0.202410652085299,0,0,0,0.0330410436157422,4.33680868994202e-19,0,0,0,0,0,0.0923256546608409,0,0,0,0,0,0,-0.0432982573420503,-0.00148488073881439,0.0016990889694326,0,0,0,0,0,0
X000898.SZ,0,0,0.149024391298263,0,0,0,0,0,0,0,0,0.0502170107547628,0,0,0,0,0,0,0.0814996000715109,0,0.099060876591168,-0.0287695153509579,0,0,0,0,0,0.0310332372836095,0,0,0,0.00523514277350399,0,0,0,0,0,0.0101002597053487,0,0.0328767854766226,0,0,0,0.0993410018226382,0,0,0,0,0,0,0,0.00141282630497124,0.0094560638460578,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0.56849069450311,0,0,0,0,0,0,0,0,0,0,-0.618882962654819,0,0,0,0,0,0,-0.00706778667311057,0,0,0,0,0,0.199391070180494,0,-0.0794967618441131,0,0.295953452324508,0,0,0,-0.180248784598773,0,0,0,0,0,0,0.0710810529420103,0,-0.530839050937089,0.0333469607442128,-0.113220959129489,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.0397787267331587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503831162526947,0,0.0398670383360801,0,0,0,0,0,0,0,0.0632815349681213,0,-0.0457700110200225,0.049906067553328,0.0318732101411821,0,0.0809617887670035,0,0,-0.0401042448300074,0,0,0,0,0,3.46944695195361e-18,0,0,0.129785686157863,-0.0748128017075523,0.00678112044273553,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0.237726490448105,0,0,0,0,0,0,0,0,0,0.0668090159991931,0,0,0.1936859584378,0,0.224432275357121,0,0.293799904611174,0,-0.200827290269023,0,0,-0.0167991863595122,0,0.161693467348643,0.0832125482094791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0473944193046279,-0.00976495323226563,-0.0981091803899136,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0.0233550371966854,0,0,0,0.00686217598705598,0,0,0,0,0,0,0,0,0,-0.0741481458227039,0,0,0,0,0,0.0393227151133379,0,0,0,0,0.00643517737034444,0.00344915309152675,0,0,0,0.116601636730426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00597624101765224,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.133193034401913,0,-0.0852512979549424,0,0.211048201022601,0,0,0,0,0,0,0,0,0,0,0,-0.076595229953682,0,0,0,0,0,0,0,-0.586073564528493,0,0.092133802829292,0,-0.0654016050057358,0,0,0,-0.0454290926302271,0,0,0,0,0,0,0,0,-0.207725817920904,0,0,0,0,-0.0110173462970661,-0.151157121870734,0,-0.35285098166042,0,0,0,0
Slope,0,0,0,0,0,1.25425468802786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.243748799326278,0,0.651036931515738,0,0,0,0,0,-2.03244993323256,0,0,0,-0.84378824590954,0.390695240430545,0,0,0.296641097065302,0,0,0,0,0,0,0,0,1.38777878078145e-17,-0.949391094709455,0,0,0,0,-0.45923284217269,0,0.499708765916629,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,-0.277712775694949,0,0,0,0,0,0,0,0,0,0,0,0,-0.0842744988842022,0.175321410046124,0,0,0,-0.623348349763626,0,0,0,0.220098823037567,0,0,0,0,0,0,0,0,0.307641652778151,0.19543196717754,0,0,0,0,-0.0658147444811271,0,-0.709517499335208,0,-0.208811710700381,-0.0304684742544225,0,0,0,0,6.361498267836,0,0
RealEstate_excess,0,0,0,0,0,-0.0310023856214355,0,0,0,0,0,0,0,0,0,0,0,0,-0.00351264533293521,0,0,0,0,0.065669981050278,0,-0.0192571442341486,0,0.0371946218629986,0,0.019339036811069,0,-0.0714686224309336,0,-0.00542136038452564,0,-0.0366427552286403,0,0,0,0,-0.036893098880875,0,0,0.00781091751493679,0,0,0,0,0,0,0,0.013083545795527,-0.00119102833676402,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.052074010829592,-0.0209536051452348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104191100703771,0,0,0,0,0.000752269225103804,0,0.0592101294816043,0,0,0,0,0,0,-0.0348121284724469,0,0,0,0,0,0,0,0,0,0,0.0388445989963692,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000953325098977138,0,0,0,0,-0.00336851323347647,0,0,-0.0017521366165577,0,0,0,-5.82754293705186e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000807589786166946,0.0019744042809573,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.0103906941829272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290790601797198,0,0,0,0,0,0,0,-0.0578640962813005,0,-0.0473652958873049,0,0,0,0,0,0,-0.0163338093783181,0,0,-0.00985725401889721,0.136558251725576,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00369097145529909,0,0,0,-0.0034467365387485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101042258129039,0,-0.00148378635344572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167322286740416,0,0,0,0,-0.00458367572597947,0,-0.00427961754722705,-0.00456165570614836,0.0149171105702194,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00086559569297323,0,0,0,0,-0.00328195670273629,0,0,0,0,0,-5.42101086242752e-20,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.00945667028135041,0,0,0,0,0,-0.00238363878267131,0,0,-0.00401212049687888,0,0.00365141307339627,0,0,0,0,0,0,0
