,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X002466.SZ,X600019.SH,X000792.SZ,X600010.SH,X000301.SZ,X600188.SH,X600660.SH,X000877.SZ,X000708.SZ,X600011.SH,X002271.SZ,X601600.SH,X600547.SH,X601898.SH,X600362.SH,X600176.SH,X600886.SH,X000723.SZ,X600426.SH,X002080.SZ,X600803.SH,X300073.SZ,X000408.SZ,X600219.SH,X002326.SZ,X300037.SZ,X600688.SH,X601991.SH,X000959.SZ,X000831.SZ,X000786.SZ,X600399.SH,X600141.SH,X600795.SH,X600096.SH,X600516.SH,X000155.SZ,X000825.SZ,X600157.SH,X600352.SH,X600801.SH,X600486.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,-0.015025934430151,0,0,0,-0.0437904053254914,-0.0479860183775256,0,0,0,0,0,0,0,0,0,0,-0.0193826958260007,0.120983730849403,0,-0.0458950146245708,0,0,-0.122458027557359,0,0.00822000935207354,0,0,0,0,0,0,0,0,0,0.0909713275852141,0,0,0,0,0,0,0,0.23638592711398,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0.333306574779156,0,0,0,0,0,0,0,0,-0.0314834720880415,0.262917039310327,0,0,0,0.1051816323734,-0.00817116800292014,0.0208468675738804,0,0,0,0,0,0,0,0,0,-0.0253673096694976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119829438455988,0,0,0,0,0,0,-0.0944231395409023,0,0,0,0,0.0700052443719841,0,0
X600362.SH,0,0,0,0,0,0,0,0.0828015673313751,0,0,0,0,0,0,0,0,-0.000973891220385354,0,0,0,0.0572406972354726,0,0,0,0.11382746729239,0,0,0,0,0,0.201470683422958,0,0,0,0,0,0,0,0,0,0,0,0.0110270014469862,0,0,0.162101642910135,0,0,0,0.310217924540134,0,0,0.00232978073709127,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100212431261788,0.156282894869707,0,0.0942974634497598,0,0.089645751406689,0,0,0,0,0,0,0,0,0,0,0,0.0447653760211218,0.00619796335086819,0,0.0513084154751474,0,0,0,0,0,0,0,0,0.00990924200428997,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0214104619131793,0,0,0,0,-0.0583742565156286,0.173955315492503,0,0,0,0,0,0.165683604370491,0,0,0,0,0,0.0332653768077196,0,0,0,0.203790163203793,0.118423875937669,-0.154014184062138,-0.0826975397764979,0.194345558216723,-0.0949360619556637,0.427073692580034,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.034174536982551,0,0,0,0,0,0,0
X000723.SZ,0,0,0.0680026583980947,0,0,0,0,0.207591739878234,0,0,0,0,0.0547138425159533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00881381076224882,0,0,0,0,0,0,0,0.0714118273219395,0,0,0,0,0,0,0.315609184968607,-0.0389483477582887,0,0,0,0,0,0,0,-0.000774653963250008,0,0,0,0,0.108805026651864,0,0
X600426.SH,0,0,0.0688397176584946,0,0,0,0.139535201379195,0,0,0.148389533889461,0,0.058575586415153,0.0789754842402613,0,0,0,-0.0502895315159841,0,0,0,0,0,0,0,0.0294109914488106,0,0,0.105642854953592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318454439060301,0,0,0,0,-0.00298074479090838,0,0,0,-0.0321238458402511,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0.0773765452651829,0.269495160650879,0,0,0,0,0.151560047459401,0,0.133988064575782,0,0,0,0.110326481953076,0,0,0,0,0,0,0,0,0,0,0.217526696329156,0,0,0,0,0,0,0.0393433366325501,0,0,0.0454309404367411,0,0,0,0,0,0,0,0.0290012746282423,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,-0.0373298336905277,0.159188745068024,0,0,0,0.10489760243115,0,0,0,0,0,0,-0.0627047788758427,0,0,0,0,0.18596224799757,0.106566687328403,0.180774074674674,0,0,0,0,-0.0847596340647858,0,0.269901332689537,0,0,0,0,0,0,-0.1477594170299,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0180619272505894,0,0,0,0,0.0133019127844219,0,0
X300073.SZ,0,0,0,0,0.263293899212387,0,0,0,0,0,0,0.010999205072862,-0.0480722940245259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545055632988471,0.14089824290645,0,0,0,0,0,0,0.0440373037433112,0,0,0,0,0,0,0,0,0,0,0,-0.0282383652572214,0,0,0,0,0.15981449169677,0,0
X000408.SZ,0,0,0,0,0.056860576005897,0,0.0565174487283494,0.324913819426153,0,0.157847974714278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164787332671057,0.042304713791179,0,0,0.0826944215944494,0,0.00273683176240059,0,0,0.0116633978172923,0,0,0,0,0,0,0,0,0.0651682350797698,0,0,0,0,-0.0392275964507819,-0.0354558779569592,-4.33680868994202e-19,0,0,0,0.0431958096656237,0,0
X600219.SH,0,0,0,0,0.0711777178450084,0,0,0,0,0,0,0.0447880647833009,-0.0034269270205736,0,0,0,0,0,0.0853396709632531,0,0,0.823183135062338,0,0,0,0,0,0,0,0,0,-0.16639473967841,0,0,0,0,0.0105250780771466,0,0,0,0,0,0,0.0963625163285085,0.0155289569861205,0.0348977435236295,0,0,0,0,0,0,0,0,0,0,0.0104549979622597,0,0
X002326.SZ,0,0,0,0,0,0,0,0.162232263679072,0,0,0.196407747196228,0.634869093988727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.105417858872359,0,0,0.00500406836415884,0,-0.178609552666629,0,0,0.096526756298141,0,0,0.0368432055674547,0,0,0,0.119532425669637,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0.141461570519447,0,0,0,-0.0944927837064682,0,0,0,0,0,0,0,0,0,0,0.127958445857317,0,0,0,0,0,0,0,0.0600662644878847,0,1.73472347597681e-18,-0.303926408534089,0.0160460841992629,0.131824168405757,0,0,-0.0878783778458865,0.0586355533853165,0,0,0,0,0,0,0,0.00559589588100832,-0.107858919318031,0,0,0,0,0,0
X600688.SH,0,0,0.11748588966723,0,0,0,0,0.0392313705526042,0,0.207404488491873,0,0,0,0,0,0,0.0497405042751493,0.0656203252735755,0,0,0,0.209308894431469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.093645088127539,0,0,0,0,0,0,0,0,0,0,0,-0.0346983699682917,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.0747378469372557,0,0,0,0,0.104568346142291,0,0,0,0,0,0,0.00465589407119055,0.0325792200408108,0,0.0171677842444333,0,0,0,0,0,0.0466956066308989,0,0,0,0,0,0,0,0.502986845801706,0,0,0,0,0,0,0,0,0,0,-0.00944568830545299,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0.0997513867629401,0,0.0381972467776401,0,0,0,0,0,0.102810452719029,0,0,0,0,0.0271320260098052,0.00510765094216609,0,-0.0848566493536322,0,0,0,0.274805274854066,0,0,0,0.06477400915042,0,0.023196104066759,0,0,0,0,0,0,0,0.122413085258682,0,0,0,0,0,0,0.00476312775448259,0.0153571818054767,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.573652795840361,0,0,0,0.0243890069199007,0,0.00997020120909054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631084755904998,0,0,0,0,0,0,0,0,0,0,0,0,0.0612640309757361,0,0,0,0.155868144105131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,-0.11250978994097,0,0,0,0,0,0,0,0,0,0,0.251696510396856,0,0,0.122460249399553,0.0687611259227833,0,0,0,0,-0.100071412132569,0,0,0,0,-0.0622309509404268,0,0,0,0,0,0,0,-0.077364632869174,0,0,0,0,0,0,0,0.283255457941695,0,0,0,-0.0386687723228211,0.029707295619629,0,0,0,0,0,0
X600399.SH,0,0,0,-0.15703084041516,0.172082917526429,0,0.0170097115325351,0,0,0,0,0.0291996850431731,0.0572751990953266,0,0,0,0,0,0,-0.199296053319988,0,0,0,0,0,0,0,0,0,0,0,0.0418222872684306,0.130298080903462,0,0,-0.0544656278374485,0,0,0,0,0,0.0187544846912948,0,0,0,0,-0.027148081609374,0,0,0,0,0,-0.0258562926377607,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0,0,0.187019806549427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738487531750039,0,0,0,-0.172367787803461,0.181329355289726,0,0,0.265767744527422,0.138659110608325,0,0,0,0,0.561021860384469,0,0.210645702777557,0,0,0,0,0,0,0,0,0.0576185359354536,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187136674854821,0,0,0.00275574830568526,0,0,0,0,0.412638249918191,0,0,0,0,0,0,0,0,0.199912670225151,0,0,0,0.077585063621218,0,0,0,-0.0187079715044903,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0.197791766483782,0.22888736125308,0,0,0,0,0,0.0917586221928115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00709126293786535,0,0.0156087536245772,0,0,0,0.388147905562893,0,0,0,0,0,0,0,0,0,0,0,-0.00471142449009953,0,0,0,0,-0.163990003337153,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0.0109266377992726,0.236726922255486,0,1.38777878078145e-17,0,0,-6.93889390390723e-18,-0.18480268931216,0,0,0,0,0,0,0,0.0626112869319906,0,0.16673346230343,0.119981487227727,0,0,0.117025020421554,0,0,0,0,0.159983858257775,-0.059620603807173,0,0,0,0,0,0,0.241730607685178,0,0.0347359085587827,-1.38777878078145e-17,0,0,0,0,0.01011521193462,0,0,0,0,0.00408493952026308,0,0
X000155.SZ,0,0,0,0,0,0,0,0,0,0.280831601449499,0.0938212663379674,0,0,0,0,0,0,0,0,0,0,0,0,-0.107079650597182,0,0,0,0,0,0.0229634940584,0,0.190706197113293,0,0,0,0,0.200620526409779,0,0,0.147025751039957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.0979665254680692,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.131237972823302,0,0,0,0,0,0,0,0.128622543837435,0,0,0,0.323222995556916,0,0,0.0845056900667156,0,0.052851144645252,0.150812216533244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229801739715216,-0.0307583157766461,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.128912990028943,0,0,0,0.0369032513182307,0,0,0,0,0,0,0,0,0,0,0,0.0186969161594379,0.0605239883301112,0,0.0122685200360767,0,0,0.168563253383378,0.152368633560091,0,0,0,0,0,0,0,0,0,0.013257325893735,0,0,0,0,0,0.14398515013261,0,0,0,-0.0572974888195978,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0168804199935509,0,0.0288300355614025,0,0,0,0,0,0,0,0,0.155836179443672,0,0.119501717513021,0.00802741718553217,0,0,0.189202461833333,0,0,0,0,0,0,-0.131888899162437,0,0,0,0,0,0.0914072731752456,0,0,0,0,0.184255812173587,0,0,0,-0.0252512803276942,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.316772023813616,0,0,0.0499490825913106,0,0,0,0.0485130669554099,0,0.250036557978756,0,0,0,0.174469866449319,0,0,0,0,0,0,0,0,0,0,0,0,0.128489060055105,0,0,0,0,0,0,0,0.000883837709155736,0,0,0,0,0,0.03963691537024,0.0761116908080034,0,0,0,0,0,-0.0103181957181554,0,0,0,0,0,0
X600486.SH,-0.0111882044512411,0,0,0,0,0.0329837453574008,0,0,0,-0.0209104164458161,0,0,0.0394644009040101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122652712936399,0,-0.00146540253701419,0,0.163670449566024,-0.127339160323956,0,0,0,0,0,-0.0849208580200219,0,0,0,0,0,0.0657339547540025,-0.0383696255278298,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.00710684921330829,0,0,0.00746373243278892,0.0157706402575233,0,0,0,0,0,0,0,-0.00452249748358564,0,0,0.29079583372027,0,0.0355244682811711,0,0,0.0495345812806076,0,0,0,0,0,0.149199886132913,0.0449945301232803,0,0,0,0,0,0.161615449035708,0,-0.0823621995115098,0,0,0,0,0,0,0,0,0,0,0,0,0.000109937618422849,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.0147561745204658,0,0,-0.0433605891498145,0,-0.0598892694302924,0,0,0,0,0,0,0,0.0030562854098476,-0.0336799296198473,0,0.0698133036880283,0.144301536579283,-0.00715955008227586,0,0,0,0,-0.00263713819565516,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0997060344052635,0,0,0,-0.0207051398911153,0,0,0,0.0336577986896874,-0.16375330311855,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844139042714415,0,0,0,0,0,0,0,0,0,0.167672058979957,0,-0.040738081223947,0,0,-0.00147391084289472,0,0,0,0.529752895258682,0,0.129111202527188,-0.88511298203687,0,0,0,0,0,0,1.34018075045705,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.0595834334892223,0,0.0308020709384302,0,0,0.107487618314804,0,0,0,0,0,0,0,0,-0.195000570211506,0,0,0,0,-6.93889390390723e-18,0,-0.0710396989631756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650273262305,0,0,0,0,-0.126905802072529,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346687406764958,0,0,0,0,0,-0.0159100411475655,0,0,0,0,-0.0174305120315515,0,0,0.00528610099592909,0,0,0,0,0,-0.0788681198993236,0,-0.0281751151778188,0,0,0,0,0,0,5.92774462875414e-05,0,0,0.0597537655259688,-0.0463139659065256,0,0,0,0,0,0,0.00371305210676354,0,0,0,-0.103584866140329,0,0
MKreturn,0,0,0,0,0,0,0,-0.0418572317991725,0,0,0,0,-0.0128274614970911,0,0,0,-0.0383934613380487,0,0.0315091349594968,0,0,0,0,0,0.0125579543256378,-0.0422268826963176,0,-0.0676305572762396,0,0,0,0,0,0.0168304543744485,0,0,0.016115206077101,0,0,-0.0449811811866419,0,0.0550004791066548,0,-0.0268787810164835,0,0,0,0,0,0,0,-0.00592635757560986,0,0,0,0,-0.0568014796734931,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00132464089352496,0,0,0,0,0,0,-0.000705894740203596,0,-0.00138250670148087,0,0,0,0,0.000904306335291332,0.00328507090261378,-0.00107157234409553,0,0,-0.00217669829938269,0,0,0,0,0,0,-0.000459118789017467,0,0,0,0,0,0,0,0.00711799810318741,-0.00556259744875163,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.111644170968294,0,0,0,-0.519930731534563,0,0,0,0,-0.33406412355515,0,0,0,0,0,0,0.236523416305608,-0.0647648532871599,0,0,0,0.10654917233815,0.464395865183995,0,-0.144008838290877,0,0,0,0.0593427095030453,0,0,0,0,-0.268858570831133,0,0,0,0,0,-0.076463281931122,0,0,0,-0.0078332603728896,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.0014014865468363,0,0.000341309778820525,0,0,0,0,0,0,0,0,0,-0.00285067893372027,0,0,0,0,0,0,0,0,0,0.00102360728475392,0,0,-0.000285471169543315,-0.00403739618166519,0,0,0,0,0,0,-0.00180635998136182,0,0,0,0,0,0,0,0.01007264631274,-0.00781953793644206,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00499421713447734,0,0,0.00958850841516941,0,0,0,0,-0.00965505267577252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297806612011018,0.00423801591949474,0,0,0,0,0,-0.00282848099128316,0,0,0.00513801204050011,0,0,0,0,0,0,0,0,0,0.00497535660812473,-1.35525271560688e-20,0,0,0,-0.0171100584747294,0,0
