,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X002466.SZ,X000792.SZ,X600019.SH,X600010.SH,X600660.SH,X600188.SH,X000877.SZ,X000301.SZ,X000708.SZ,X002271.SZ,X600011.SH,X601600.SH,X600547.SH,X601898.SH,X600362.SH,X600886.SH,X600176.SH,X600426.SH,X002080.SZ,X000723.SZ,X600803.SH,X600219.SH,X300073.SZ,X000408.SZ,X600688.SH,X002326.SZ,X300037.SZ,X601991.SH,X000786.SZ,X600516.SH,X600399.SH,X600795.SH,X000825.SZ,X000831.SZ,X600141.SH,X600096.SH,X600352.SH,X600489.SH,X000959.SZ,X600157.SH,X600486.SH,X600295.SH,X000155.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0576288425462818,0,0,0,0.0133030832193167,0,0.117383338138957,0,0.0934753681514802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462396334491019,0,0,0,0,0.0240302024729945,0,0,0,0,0,0,0,0,0,0,0,0.150755195695224,0,0,-0.0205631078894684,0,0,0,0,-0.0636178801132791,0,0
X600028.SH,0,0,0,0,0,0,0,-0.0479810749664194,0,0,0,0,0.0994346425487367,0,0.0489571225754936,0,0,0,0,0,0,0,0,0,0.0838064938980785,0,0,0,0,0,0,0.0989274040279205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116216799515987,0,0.0762190422993665,0,0,0,-0.0296933776154127,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.0384920146551685,0,0.182805073291827,0,0,0.0898792455985765,0,0.0287471487224732,0,0,0.371599983317613,0,0.0771120772304004,0,0,0,0,0.114501833392027,0.0185601264948254,0,-0.00576129469173836,0,-0.0393705893407381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793612117869791,0,0,0,0.022519004342325,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0440869572068833,0,0,0,0,0,0,0,0.0390502158699068,-0.0155157551378701,0.0653557179713702,0,0,0,0,0,0.153849818894479,0.0862406827936236,0,0,0,0,0,0,-0.0866666373529034,0,0,0,0,0,0,0,0,-0.0792768028447112,0.0100712311840626,0,0,0,0,0,-0.0409558363834942,0,0,0,0.0328599986800016,0,0,0,-0.00971271437412773,0,0
X002460.SZ,0,0,0,0,0,0,0,0.528433178399126,0,0,0,0.15894360496351,-0.102965624522751,-0.0353517929908451,0,0,0,-0.0290808347371462,0,0,0,0,0,0,0,0,0,0,0,0.0803582913846791,0.00296132052277245,0,0,0,0,0,0,0.133075184553787,0,0,0,0.0785566541774348,0,0,0,0,0,0,0.0708994923872431,0,0,0.0318521636684662,0,0,0,0,0,0,0
X600585.SH,-0.00991386205965863,0,0,0,-0.0455462254876508,0,0,0,0,0,0,0,0.07083513004576,0.390433856993977,0,0,0.120740609537409,-0.0847090594304662,0,0,0,0,0.133982996702378,0.0557890266285568,0,-0.0287963991437104,0,0,0,0,0.0884103644882983,0,0,0,0,0.149776044404707,0,0,0,0,-0.0415132303798039,-0.0989510103578354,0,0,0,0.0634439954441017,0,0,0,0.0648310412320025,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.149034926426116,0,0,0.459495363300298,0,0,0,0,0,0,0,0,-0.0396809453869261,0,0,0,0,0,0,0,0,0,0,0.169973764927617,0,0.058384734830506,0,0,0,0.0210418529442633,0.177665137800606,0,0,0.108707015017657,0,-0.0421078996161542,0,0,0,0,0,-0.160729827717755,0,0,0,0.0181251928740582,0,0,0,-0.0430132694544693,0,0
X002466.SZ,0,0,0,0,0.523230840245624,0,0,0,0,0,0.136666150009199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000178506648284878,0,0,0.0131781420512447,0.167324535211646,0,0,0.00659854717139251,0,0,0,0,0,0,0.0692804212723361,0,0,0,0,0,0,0,0,0,0,-0.00629636803574816,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0599411823837607,0,0,0.152104038871159,0,0,0,0,0,0,0,-0.198055738134064,0,0,0,0,0,0,0,0,0,0,0,0,0.310276180150899,0,0.00203999282072896,0,0,0.0387050989074416,0,0,-0.068248583816438,0.0340228790254043,0,0.0548739571857309,0,0,0,0,0,0,0.319032719268683,0,-0.0221083056471326,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.000344505849835903,0,0,0.05062104074715,0,0,0.0933380025154014,0,0.078734729089057,0,0,0,0,0,0.0829013509092456,0,0,0,0,1.73472347597681e-18,0.056632673772023,0.0538384156579809,0,0.0911377053811057,0,0,0,0,0,0.160984559605775,0,0,0.299109948696741,0,0,-0.0520901150261946,0,0,0,0.027843871401275,0,0,0,0,0,0.0182379000042312,0,0,0,0,0,0
X600010.SH,0,0,0.0312836334490222,0,0,0,0.260601455231058,0,0,0,0,0,0,0,0,0,0,0,0.137564467314133,0,0,0,0.0571986368703738,0,0,0,0.0594175201231,0,0,0,0,0,0,0,0,0,0.0649924345664217,0,0.00201441435581118,0,0.106502162276648,0,0,0,0,0.045897077620463,0,0,0.175814542999838,0,0,0,0.00523070957766087,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0558316622120147,0.0332813406914793,0,0,0,0,-0.0362478976691433,0,0,0,0,0.0714533770365972,0.0930795368644636,0,0.0211977994453919,0,0,0,0.0378791087176072,0.00109244439724253,0,0,0,0,0,0,0,0.0339830697281623,0,0,0,0,0,0,0,0,0,0,0.0405097246566208,0,0,0,0,0,0,0
X600188.SH,0,0,0.486264463871856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347467642466765,0.0225206289210134,0,0.295308319038108,0,0,0,0,0,0,0,0,0,0,0.127068096138903,0.083391008148025,0,0,0,0,0,0,0.109793288937284,0.0746054447699286,0,0.0645045830403989,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0832039914625132,0,0
X000877.SZ,0,0,0,0,0,0.361999768588539,0,0,0,0,0.133107714641186,0,-0.0343645773890751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644642979390412,0,-8.67361737988404e-19,0.118192445964327,0.0508088492140144,-0.0141000935623562,0,0,0,0,0.0378306931778347,0.0143365857553633,0.0442603363691229,0,0,0.19206193099233,0,0,0.0271641294007843,0,0,0.0246846745575439,0,0,0,0,0,0,0.100423437196869,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36475842352922,0.0544104154269997,0,-0.0528347431585952,0,0,0,0,0.153513218790122,0.202471725723547,0,0,0,0.114916173194084,0,0,0,0.0942902051357695,0.237171819291721,0,0,0,0,0,-0.138124435312605,0,0,0,-0.0677468688242163,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0504590136073353,0,0,0,0.0433836210030318,0,0,0,0.0159763337300177,0,0,0,0,0,-0.00792202065716373,0,0,0.00615709115279111,0.10431846995658,0.0477048442915353,0.0566386087160029,0,0,0,0.0444379272684802,0,0,0,0.0291639889329856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447020668098079,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.0227854072077649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00776731966101401,0,0,-0.0394811192091066,0,0,0,-0.052603173168686,0.0460180709189753,0.0453603594187131,0,0,0,0.881369876179188,-0.023683484560484,0,0,-0.122935459036593,0.0323400388688117,0,-0.0798288931493935,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0614831567503355,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.123381577975027,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.0648563884954409,0,0,-0.134881121876505,-0.0911602158351637,0,0,0,0,0.526277483083028,-0.0339118595730542,0,0.112979611378392,0,0,0.252909746487941,0,0,0,0,0,0,0,0.120069888833605,0.0197896029816631,0,0,0.0524200039457946,0,0,0,-0.016202569732526,0,0
X601600.SH,0,0,0,0,0,0,0,0.016387143220176,0,0,0.10685434174346,0,0.120766174717226,0.178628581019445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00384268149225126,0.192004548873308,0,0,0,0,0,0,0.277631245988332,0,0,0.072214964635973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,-0.0385291277503187,0,0,0,0,0,0,-0.0559720745860875,0,0,0,0,0,0,0,-0.124451156695329,0,0,0,0,0,0,0,-0.075262490671753,0,0.0297276092372682,0,0,0,0,0,0.00837621029684376,0,0,0,0.0260468699588954,0,0.494561975190096,0,0,0,0,0,0,0,0,0,0,0,-0.0519836052879935,0,0
X601898.SH,0,0,0.491715873005321,0,0,0,0,0,0,0,0,0,0.169501924250894,0,-0.163417965661697,0,-0.206735803761789,1.73472347597681e-18,0.0120425339021659,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0237122028949954,0,0.00158564980584516,0,0,0,0,0.188474963518219,0,0,0,0,0,0,0,0,0.161758143013135,0,0,-0.0165501844453422,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.053954612642002,0,0,0,0,0,0,0,0,0.0325548383677703,-0.00634312921947132,0,0,0.0362550189337873,0,0,0,0,0,0.198227535703006,0,0.209865347457154,0,0,0,0,0,0,0,0,0,-0.0283376039369732,0,0,0,0,0,0.28178032539895,0,0.202335583428531,0,0,0,0,0,0.0123832392641193,0,0,0,0.0257145015955702,0,0
X600886.SH,0,0,0.0695646993031817,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174702911069339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101434768354453,0,0,0.0324780618589558,0,0.175032603756943,0.0758591612280667,0.386612713053458,0,0,0,0,0,0,0.237083371003501,0,0,0,0,0,-0.00405485556761703,0,0,0,0,0.12499384460906,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715561101039092,0,0,0,0.140911883995229,0,0,0.0766081039205001,0.0176597843473588,0,0,0.227534550565213,0,0,0.0445611026164361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431259799625827,0.00730949084208693,0,0.0215724813994153,0,0,0,0,0.0529168615094721,0,0
