,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X000792.SZ,X600111.SH,X600188.SH,X002466.SZ,X600010.SH,X601600.SH,X600660.SH,X601898.SH,X000301.SZ,X002271.SZ,X600011.SH,X000708.SZ,X600547.SH,X600362.SH,X600886.SH,X600176.SH,X600426.SH,X000408.SZ,X300037.SZ,X601991.SH,X000786.SZ,X600795.SH,X002080.SZ,X600219.SH,X600295.SH,X600803.SH,X000825.SZ,X002353.SZ,X000723.SZ,X601699.SH,X000959.SZ,X600157.SH,X600688.SH,X600352.SH,X600096.SH,X002326.SZ,X600141.SH,X000807.SZ,X000983.SZ,X000932.SZ,X000898.SZ,X000027.SZ,X600027.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000408.SZ,0,0,0,0,0,0,0,0.261532980496683,0.0650803493682865,0.0609972899606586,0.383929410856675,0.252293953377035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203034525073619,0,0,0,0,0,-0.0621017087700953,0,0,0,0,0,0,0.107219953382578,0,0,0,0,3.46944695195361e-18,-0.0502914769586863,0,0,0,0,0,0,0.00845687590208706,0,0,0,0,0,0,0
X300037.SZ,0,0,0.0128585964708447,0,0,0.479724769528353,0,-0.21412448969486,0,0,0,0,0,0,0,0,0,0.222768348063385,0,0,0,0.138204328143105,0,0,-0.0790361473698696,0,0,0,0,0,-0.217731001461105,0,0,-0.0423934058904434,-0.0404597492882751,0,0,0,0,0,-0.223011589257361,0,0,0.153044413322834,0,0,-0.121937528441189,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,-0.0498276149228151,0,0,0,0,0,0,0,0.0280223561719384,0,0.103875721609738,0,0,0,0,0,0,0,0.0135528005448507,0,0,0,0,0.0184007258795513,0,0,0,0,0,0,0,0,0,0,0,0,0.0506282763866673,0,0,0,0,0.0909108439558818,0.265695756346072,0,0.0076324279247876,0,0,0,0,-0.0589752307017104,0,0
X000786.SZ,0,0,0,0.0410665467192856,0.322627531674192,0,0.032415020979862,0,0,-0.155699828807136,0,0.065833351543596,0.00836326296198583,0,0,0,0.344841127249055,0,0.0284829126084976,0,0,0.127570075680679,0,0.0565382990246088,0,0,0,0,0,0,0.121642593114791,0,0,0,0,0,0,0.0219467783616629,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0453191011358346,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0366649356536611,0,0,0,0,0,0,0,0.000681457441714033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12788464440814,0,0,0.16710040133773,0,-0.0507504849789408,0,0,0,0,0,0.0246762612260795,0,0,0,0,0.0431825638608498,0,0,0,0,0,0,0.523790784270789,0,0,0.041735320911068,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,-0.0612277282998156,0.0735174801843641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110423739700828,0,0,0,0,0,0,0,0,0,0,0.000849204803175562,0,0.14907089282608,0.100531214118303,0.013334268251007,0.149601321024506,0,0,0,0,0,0,0.005044118225709,0,0,0,0,-0.0674092067531914,0,0
X600219.SH,0,0,0,0,0,0.00381900968074657,0,0,0,0,0.00645339675691292,0,0,0,0,0,0,0,0,0,0.281476039968647,0,0,0,0,0,0,0,0,0,0,-0.118235150520204,0,0.202576398226354,0,0,0.303335476033651,0,0,0,0,0,0.0511395770567986,0,0.0742695232265185,0,0,0,0.0911806746685437,0,0,0.0847324735175322,0.0130235476469732,0,0,0,0,0,0
X600295.SH,0,0,0,0,0.00923477046839866,0,0,0.121358669694209,0,0,0,0,0,0,0,0,0,0,0.145323284599837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0616424345781546,0,0.236755414161015,0,0.145980130451846,0,0,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0.223295173961779,0,0.0952021739330114,0,0,0,0,0,0,0.00656716756036712,-0.0658449437541001,0,0,0,0,0.186276533526183,0,0,0.152271060822137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352003742891542,-0.0333337084777169,0,0.0166905146517327,0.225483996380799,0,0,-0.0979856252212432,0,0,0,0,0,0,0,0,0.0228402410566628,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0.181989121849396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0691734547926587,0,0,0,0,0,0.285415475016453,-0.0438976821223503,0,0,0,0,0,0,0,0.0497483246482761,0,0,0.130138969117197,0,0,0.0229442635876387,0.681990814846851,0,0,0,0,0,-0.0136102195632614,0,0,0,-0.00854757124476417,0,0
X002353.SZ,0.129935112895303,0,0,0,0,0,0,0,0,0,-0.0410110575984032,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0391175570648734,-0.116665628055919,0,0,0,0,0,0,0.0925488126222263,0,0,0,0.0282120862524331,0,0,0,0,0,0,0,0.242869574320479,0,0,0,0,0.121644722880579,0,0,-0.0325448205795472,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.145675811297115,0,0,0,0,0,0,0,0,-0.0373891467809733,0,0,0,0,0.0118774890240798,0.0670492032053154,0,0,0,0,0,0,0,0.124576424084738,0,0,0,0,0.0104346157953655,-0.034664414570306,0,0,0,0,0,0,0.333361441780163,0,0,0,0,0,0,0,0.0794716732072995,0,0,0,0.184382328045776,0,0
X601699.SH,0,0,0,0,0,0.0574989691353993,0,0,0,0.264050225269473,0,0,0,0,0.234920197134469,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0230763658551079,0,0,0,0.0982575207741593,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.410778447336415,0,0,0,0,0,-0.139696031761389,0.131874177122589,0,0,0,0.00528492034179566,0,0
X000959.SZ,0,0,0,0,0,0.0656480467109151,0,0,0,0.0669688401741274,0,0.0948337408985356,0.255625012766308,0,0,0.0903520502146613,0.0415648735139989,0,0.00954658591849855,0,0,0,0,0,0,0,0,0.0843278134581979,0,-0.0323542519175298,0,8.67361737988404e-19,0,0.00661586397613566,0,-0.093554610258741,0,0,0,0,0,0,0,0,0.127832696465194,0,0,0.0639626976418707,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.0951125344938546,0,0,0,0,0,0.089486542605113,0,0,0.0553584353837614,0,0.0863846674263058,0,0,0,0,0,0,0,0,0,0,0,0,0.0242776686086627,0,0.101390641937653,0,0,0,0,0,0,0,0.0783595996807084,0,1.35525271560688e-20,0,0,0,0,0,0.234660167930222,0.0852631447279509,0,0.0693285652347087,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.203362927061471,0.0517510654304067,0,0.0137633191493003,0.00240842514234637,0,0,0,0.061183971716043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233914164627254,0,0,0,0,0,0,0.175863138595895,0,0,0.001004467948457,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.0399763357938908,0,0.117282329456615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506978397684575,0.0795697340828903,0,0,0,0,0,0,0.0941025420431282,0,0,0.0224890538081282,0,0,0,0.00562984240861461,0,0,0.0226212705017525,0,0,0,0.056665119754294,0,0,0,0,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.00249731265375398,0,0,0.085536913083364,0,0,0.12210132521016,0,0,0.202250631431557,0,0.00375917391900846,0,0,0.341481028455431,0,0,-0.06464700480067,0,0,0,0,0,0.0133287306843151,0,0,0,0.114217644405129,0,0,0,0,0,0,0.36222959917837,-4.33680868994202e-19,0,0,0,0,0,0,-0.0129291069714088,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0,0.152695342777835,0,0,0,0,0.00343513638291696,0.2728817675865,0.0601579296238486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088617360882188,0,0,0,0,0,0,0,0.161140658659413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0.28064949560414,0,0,0,0.0183533643448695,0,0,0,0,0.0361586602401807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674071599091962,0,0,0,0,0,0,0,0,0,0.428974998965425,0,0,-6.93889390390723e-18,0.282333976912357,0,0,0,0,0,0.0469854786624283,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.0491338260536079,0.133957481701543,0,0,0,0.107737861780603,0,0,0,0,0,0.314577330031906,0,0,0,0,0,0,0,0,0,0,0.153364886015926,0.0246431074373726,0.0373673259397699,0,0.11774667537627,0,0.00179528406598767,0,0,0,0.0180979787956821,0,0,0,0,0,0.0947744305322097,0,0,0,0.0618055982549469,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0549432415858992,0,0,0.0920031610862605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124587965097428,0,0.0914536292644013,0,0,0.192214535034834,0,0,0,0,0,0,0.0455142165950277,0,0,0.314571010872591,0,0,0.131009560743416,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.00300998665198119,0,0,0.0413955597567588,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0406048126163159,0,0,0,0,0,0,0,0,0.07070127175734,0,0.0627962919348967,0,0,0,0,0,0,0,0,0,0.144129467425888,0,0.534841028307006,0,0,0,0,0.0119514398207636,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.113604584486304,0,0,0,0,0.0693164239533235,0,0,0,0.0947329591818381,0,0,0,0,0,-0.00127410621394702,0,0,0,0,0,0,-0.0408470184114111,0,0,0,0,0.111718265887181,0,0.0757512416811163,0,0,0,0,0,0,-0.00995528913623847,0,0,0,0.616373144208259,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.00997664774941833,0,0,0,0.0393270376836648,0,0,0,0,0,0,0,0,0.0880009450289378,0,0,0.0394439465808626,0.00970323987830717,0,0.00595139150454148,0,0.115140061857,0,0,0,0.126753337941388,0,0,0,0.0961420375253298,0,0,0.0911597923687057,0,0,0,0,0.220149895858603,0,-0.0461335383882701,0,0,0,-0.0192984480720416,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283670735963165,-0.0448990569976125,0,0,0,0,0,-0.0464197638662717,-0.00927518506652605,0,0,0.41047312405631,0,0,0.104409781534769,0,0,0,0.11006905914908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382209553521929,8.67361737988404e-19,0,0,0,-0.0424192189090494,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.0758974829524817,0,-0.0440495169440098,0,-0.191444177168176,0,0,0,0,0,0,0,0,0,0,0,-0.045927940460006,0,0,0,0,0,-0.00228550086096756,0,0.000937526341494243,0,0,0,0.0136951210468593,0,0,0,0.107612775195228,0,0,0,-0.0139293687839089,0,0,0.126159612812663,-0.0263409272464657,0,0,-0.0833715425034721,0,0,0,-0.150101348955723,0,0
Slope,0,0,0,0,0,0,0,0,0.0818561327794575,0,0,0,0,0,0,0,0,-0.00613131376515159,0,0,0,0,0,0,0,0,0,-0.0184279460108517,0,0,0,0.0454132375636617,0,0,0,-0.0437223938010801,0,0,0,0,0,0,-0.100921679015885,0,0,-0.13735854806267,0,0,0,-0.0471333437241195,0,0,0.810428768529414,0,0,0,-0.155960015937664,0,0
TED,0,0,0,0,0,0,0,0.117982546627613,0,0,0.0317256972346179,0,0,0,0,-0.0872373382034016,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105113668638642,0,0,-0.182151274448933,0,0,0,0,0,0,0.0340226032033928,0,0,0,-0.0372155158986852,0,0.0784083592873275,0,0,0,0,0,0.783133936412712,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0375111994925525,0,0.0382665365646106,0,0,0,0.0154293753905489,0,0,0,0,0,0,0,0,-0.00981085326123177,0,-0.12749043232622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0763573695833873,0,0,0,0,0,0,0,0,-0.0256244459348011,0,0,0,0,-0.0390319515240892,0,0
MKreturn,0,0,0,0,0,0,0,-0.0831107970615094,0,-0.0112186454760933,0,0.0213397921887266,0.00183785809602933,0,0,0,0,0,0,0,0,0,0,0,0,-0.106775853938518,0,0.00546410002084879,0,0,0,-0.0231760988776846,0,0,0,0.0273672944581616,0,0.0705716437047325,0,0,0,0,0.064988348261379,-0.00718868419172286,0,0,0,0,0,0,0,0,-0.00921003999917509,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.00064442904661325,0,0,0.00226705863064171,0,-0.000887104486020318,0,0,-0.00047284097558362,0,0,0,0,0,0,0.00131229931907274,0,0,0,0,0,0,0,-0.000982668903941017,0,0,0,0,0,0,0,0,0,0.00156610982983867,0,-0.00046589205093275,0,0,0,0,0,-0.00527729619855235,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.200533380205655,0,0,0,-0.0156998662447727,0,0,0,0,0,0,0,0,0,-0.0278628613698521,0,0,0,0,0,0,0,0,0,-0.00212221221307071,0.134841977668435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0983785658750086,0.0682896645450746,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.0031415631731042,0,0,0,-0.00269541209912685,0,0,0,0,0,-0.00123931747484235,0,0,0,0,0,0,0,0,0,0.00519192049875414,0,0,0,0,0,0,0,0,0,-0.00169562577274576,0,0,0,0,0,0,0.00187983927801555,0,0,0,0,0,0,0,0,-0.00972325571516606,0,0,0,0,0.00720024125276196,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.0130564340578688,0,0,0,-0.00290108205411034,0,0.00573220787350166,0,0,0,0,0,0.00554684315947569,0,0,0,0,0.00600086210226512,0,0,0,0,-0.00419627696253268,0.00384518590877319,0,0,0,0,0,0,0,0,0,0.00213908694939149,0,0.00555982301783953,0,0,0,0,0,0,0.00810747764650045,0,0,0,0,-0.0325476972803929,0,0
