,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X002271.SZ,X000708.SZ,X600011.SH,X600660.SH,X002460.SZ,X600886.SH,X600801.SH,X601898.SH,X000786.SZ,X600010.SH,X600176.SH,X601600.SH,X600362.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600426.SH,X600795.SH,X600111.SH,X600688.SH,X600027.SH,X600299.SH,X002080.SZ,X601992.SH,X000932.SZ,X002466.SZ,X000301.SZ,X002353.SZ,X600803.SH,X600486.SH,X600219.SH,X600529.SH,X002075.SZ,X000027.SZ,X000723.SZ,X002409.SZ,X600315.SH,X601158.SH,X600612.SH,X000898.SZ,X000883.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0884238662313056,0,0,0,0,0,0,0,0,0.038689898250954,0,0,0,0,0,0.0365761247807343,0.118381240917008,0,0,0,0,0,0,0,-0.0122496728104597,0,0,0,0,0,0,0,0,0.0310066754421838,0,0,0.0888740070382525,-0.0594120380331911,0,0.0249885624329644,0,0,0,0,0,0,0,0,0,-0.00496202937773181,0.0079063438863768,0,0,0,0,0,0
X600028.SH,0.00612445121899411,0,0.0735167468017295,0,0,0,0,0,0,0.00609365961618438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129813402599096,0,0,0,0.0383486578306946,0,0,0.0414209608631115,0,0.0732230261788572,0,0,0.00617305059091787,-0.0236350369766343,0,0.0286871848948186,0.0336298121051125,0,0,0,0,0,0,0,0,-0.0280496894079469,0.0108978677163436,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0197357826119904,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.343212498394369,0.131837143540507,0,0,0,0,0,0,0,-0.0054512704457167,0,0,0,0,0,0,0,0,-0.0188021935970886,0,0,0,0,0,0,0,0,0,0,0,-0.0063276599224914,0.00644301827368412,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0.0459831926133239,0.10064809019534,0,0,0.0434416029550392,0,0,0,0,0.0805696803670744,0,0,0,0.0521772815617181,0,0,0.0247842372613701,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.041272571429907,-0.00136367137520446,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.224228261357932,0,0.171689076845661,0.110253603562558,0,0.193491092854154,-3.46944695195361e-18,0,0,0,0,-0.0518711428830949,-0.071149638481816,0,0,0,0,0,0,0.280573456604728,0,0.0324693219061219,0,0,0,0,0,0,0.167268592810291,0,0.0235608761754274,0,0,-6.93889390390723e-18,-0.104061712630002,0,0,0,0,0,0,0,0,0,0,0,0,-0.02250091910121,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0490640688948392,0.0189268186611619,0,0,0,0,0,0,0,0,0,0,0,0.418744605925677,0,0,0,0.00696032315304134,0,0.0198083420179416,0,0,0,0.0461664349414125,0,0,0,0,0,0.0573619973984209,0,0.0634021930709927,0,0,0,0,0,0.00238942671944496,0,0.24718447377968,0,0,0,0,0,-0.0183994261331675,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0715880928589167,0,0.0159589782991365,0,0,0,0,0,0,0.037062653498613,0,0,0.114180830098886,0,0,0,0,0,0,0,0,0,0,0.175168457422224,0,0,0,0.00856994029604149,0,0.0331342437843292,0,0,0,0.0742237409761802,0.033973267847587,0,0,0,0,0,0,0,-0.00528241613101312,0.00373104503007511,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.0502936519543767,0,0,0,0,0,0.0808003436047853,-0.0384057085102815,0,0,0,0,0,0.0877101123869989,0,0,0.000340538341542736,0,0,0,0.148830697894447,0,0.0653188044521633,0,0,0,0,0,0,-0.00481618218611819,0,0,0,0,0,0,0,0,0,0.186467714331999,0.128472068240651,0,0,0,0,0,0,0.0360115689431749,-0.0218894725139702,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493623088588268,0,0,0,-0.0983206034627269,0,0.147717192632341,0,0,0.104665577938349,0,0,0.0554090315181439,0,0,0.0564634216278946,0,0,0,0,0,0,0.262573636606839,0,0,0,0,0,0,0,0,0,0.0346854815096614,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0432678271716398,0,0,0,0.200626202672079,0,0,0,0,0,0,0,0,0,0,0.047033846696231,0,0.648550402930419,0.0219746053258035,0,0,0,0.0256212118490526,-0.0467214498198133,-0.12845770715154,0,0,0,0,0.107660931735098,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0456147794060014,0.0139687545744538,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.29535776194695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107954039147716,0,0,0,0,0,0,0,-0.0508343245704452,0,0.0284611881590003,0,0,0,0,0,0,0,0,0,0.0609030380104313,0,0,0.0569229464834262,0,0,0,0,0,0,0,-0.00356893559738,0.0225326943490403,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.016133439272312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109298655106666,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.558015374265379,0,0.036489490115386,0.130199528394187,0,-8.67361737988404e-19,0,0.0465926805400146,0.068862814741564,0,0.280530071349877,0,0,0,0,0,0,0,-0.0791952823677094,0.00407853646138742,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.00420054705204304,0,0,0,0.157800987879636,0,0.191495258452166,0,0.00387206614549575,0,0,0,0,-0.0910638905682111,0,0,0,0,0,0.0678161206151031,0,0,-0.0205202260810037,0,0.0456632732918494,0,0,0,0,0.110470463355941,0,0,0,0,0.00417573805710917,-0.00919578571174159,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245451381018053,0,0,0,0,0,0,0,0,0.0335020458131813,0,0,0.0672477435804312,0,0,-0.0344646256885773,0.0599955744560232,0,0,0,0,0,0.030824223237265,0.0532106226496771,0.0419003702833529,0.0726705095180972,0.0865690609937585,-0.0191677672404895,0,0,0,0,0,0,0,0.018497877229844,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0351113508360613,0,0,0,0.0687441121467612,0,0,0,0,0,0,0,0,0,0.289081206429817,0,0.0180736591207501,0.0786873701556895,0,0,0,0,0.0113963756565787,0,0,0.00664806352639826,0,0,0,0.0139012298063868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307093069638942,0.0165639610011184,0,0,0,0,0,0
