,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X002460.SZ,X600660.SH,X600019.SH,X000708.SZ,X002271.SZ,X002466.SZ,X600547.SH,X600176.SH,X000786.SZ,X600362.SH,X000301.SZ,X600426.SH,X600011.SH,X600111.SH,X600886.SH,X601898.SH,X601600.SH,X600010.SH,X600486.SH,X600352.SH,X002080.SZ,X600188.SH,X002353.SZ,X601991.SH,X600801.SH,X600803.SH,X600795.SH,X600489.SH,X600219.SH,X600688.SH,X300037.SZ,X600299.SH,X600516.SH,X600027.SH,X601168.SH,X600399.SH,X002409.SZ,X000932.SZ,X600157.SH,X601992.SH,X000723.SZ,X000027.SZ,X000898.SZ,X300073.SZ,X002497.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,-0.0142740259798933,0.0279385360407338,0,-0.00478253287080604,0,0,0,0,0.0396959196017617,0.0277288029113279,0,0.0367505236601233,0,0,0,0,0,0,0,0,0.0674905410076909,0,0,0,0,0,0,0,0,0,0,0,0,0.0642620868639389,-0.00578767887795479,0,0,0,0,0,0,0,0,0,0,-0.00126768975443413,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.013301895324375,0,0,-0.0425038805763942,0,0,0,-0.0249847399266018,0,-0.000860428019950116,0,0,0,0.0643040750072852,0,0,0.160411488052395,0.0550137496947297,0,0,0,0,0,4.33680868994202e-19,-0.0426042052482273,0,0,0,0,0,0,0,0,0,0,0,0,0.00828997351614619,0,0,0,0,0,0,0.150895258203878,0,0,0,-0.00219279209691357,-0.00337488863818693,0,0,0,-0.00398174590143852,0,0
X600309.SH,0,0,0,0,0,0.0394386363276049,0.114509527736656,0,0,0.00752779541721359,0.0292153332936197,0,0,0,0,0.0417641874525076,0,0,0,0,0,0,0,0.21154679178638,0,0.119860277719169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151166806149618,0,0,0,0,0,0,0,0,0,0,0,0.0473517765552012,0,0,0,-0.0105407794486675,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570411091402527,0,0,0,0,0,0.10904035915516,0,0,0,0,0,0.426468226822646,0,0,0,0,0,0,0,0,0,0,0,0,0.0310456048535336,-0.0572705557834015,-0.0282016494834085,0,0,0,0,0,0,0,0,0,0.0245867876753198,0,0,0,0,-0.023457398368763,0,0
X600585.SH,0,0,0,0,0,0.0383897349272062,0,0,0,0,0,0,-0.0138725934444796,-0.0515758610465425,0.0291559980094808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0776710211329468,0,-0.0131685336245723,0,0,0,0,0,0,-0.0332729280676915,0,0,0.00411641095741316,-4.33680868994202e-19,0,0,0,-4.33680868994202e-19,0,0
X002460.SZ,0,0,0,0,0,0,0.289584997311874,0,0,0.091769497207917,0.361551124191741,0,0,0.0661214157001894,0,0,0,0,0,0,-0.213212989259983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166652303544338,0,0,0,0.130385357264484,0,0,0,0,0,0.0822548175573916,0,0,0.1911661128129,0.232074266687587,0,-0.0070840474229523,-0.0667376071906642,0,0,0,0.0185395407354784,0,0
X600660.SH,0,0,0,0,0,0.114800832424568,0,-0.0100229127633443,0,0,-0.00105257907983267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0759443325079429,0,0,0,0,0,0,0,0.179861910621875,-0.159499978631751,0,0,0,-0.199648010546029,0,0,0,0.0833019500316205,0,-0.0017004795506105,-0.0181940720704625,0,0,0,0.00119807481017849,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.353372937093346,0,-0.0686368312806542,0,0,0,-3.46944695195361e-18,0,0,0,0.255736665187302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864826860245817,0,0,0,0,0,0,0.0066483175855735,0,0.0219471669283686,0,0,0.0902912786472176,0,0,0,0,0,0,-0.0357600563618908,0,0,0,0.00520545692065095,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123883248642188,-0.00694037666275106,0,0,0,0,0,0,0,0,0,-0.106397114698567,0,0,0,0,0,0,0,0.0993308749460404,0,0,0,0,0,0.0791157765071483,0.0524143649560312,0,0,0.0418410696298543,0,0,0,0.237838925357226,0,0,0,-0.0446421450165383,0.0674282672461745,0,0,0,0.0109809504274541,0,0
X002271.SZ,0,0,0.0199671171646487,0,0,0,0.250066564370471,0,-0.0541348991655385,0,0.0569823198518427,0,0.13238940893296,0,0,0,0,0,0,0,0,0,0,0,0,0.0638336784873084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126134615544019,-0.0273281912651192,0,0,0,0,0,0,0,0,0,-0.0205189079963542,0,0,0,0,0.0157770934257647,0,0
X002466.SZ,0,0,0,0,0,0,0,-0.842004127716741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131579059161342,0,0,0,0,0,-6.93889390390723e-18,-0.0187140438030965,0,0,0.19818356440099,0,0.375386447240552,0,0,0,0,0,0,0,0,0,0.470754365119213,0,-0.29380911322392,0.256293168996991,0.0911123802293293,0,0,0,0,0,0,0.0765527186245239,0,0
X600547.SH,0,0,0.099397647145709,0,0,0.0445751713825591,0,0,-0.017526553387245,0,0.0258254929843188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172390724187103,0,0,0,0,0.616886322148503,0.0188731319364044,0,0,0,0,0,0,0.0214885706659771,0,0,0,0,0,0,0,0,0,-0.0414439955403263,-0.013366096099542,0,0,0,0,0.0119267217844447,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157961482391576,0,0,0,0,0,0,0,0,0,0.185413723579776,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770372974559071,-0.0102953882190105,0,0.00352479813071203,0,0,0,0,0,0.277367263937439,0.186794046612081,0,0.00919210256652483,0,0,0,0,-0.0164562651179444,0,0
X000786.SZ,0,0,0,-3.46944695195361e-18,0,0,0,0,0.077186780319298,0,-0.0145628666707564,0,0,0,0,0.00505960814854665,0,-0.0120296311438675,0,0,0,0,0,0,0,0,0,0,0,0,0.169286369681327,0,0,0,0,0,0,0,0,0,0.0881330517100331,0,0,0,0,0,0,0,0,0,0,0.00547350481497539,0,0,0,0,0.00527373906976489,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0636382680861631,0,0,0,0,0,0,0,0.37562775356433,0,0.0371497149254627,0,0.464949342791253,0,0,0,0,0.0117319808270327,0,0,0.159779526606692,0,0,0,0,0.147150042900925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949357321095496,0,0,-2.16840434497101e-19,0,0,0,0,-0.0238747836458822,0,0
X000301.SZ,0,0,0,0,0,0.0103011575319543,0,0,0,0,0,0,0,0.580810366889722,0,0,0.297854609625291,0,0.58689041884577,0,0,0,0,0,0,0,0,0.0425906485741816,0,0,0.090598575733172,0,0,0,0,0,0,0,0,0,0,-0.17842544708526,0,0,0,0,-0.376102009360822,-0.608467094009069,0,0,0,-0.0122277627265958,-0.0558288909161773,0,0,0,0,0,0
X600426.SH,0,0,0.219560700423512,0,0,0,0,0,0,0,0.0160949449158111,0,0,0,3.63161750557797e-05,0.101007267380377,0,0,0,0,0.100139444327815,0,0,0.0698568812529402,0,0.208972959419204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216057046681005,0.173451189449868,0,0,0,0,0,0,0,0,0,0,0,0.0299912053443174,0,0,0,-0.0283936449312513,0,0
X600011.SH,0,0,0,0,0,0,-0.02399006514869,0,0,0,0.003351232892092,0,0,0,0.0322590670895115,0,0,0,0.0657314803737572,0,0,0.0206897840955279,0,0,0,0,0,0,0,0,0,0.0757726972604195,0,0,0,-0.0569478439496673,0,0.0325893077024201,0,0,-0.0222445192635818,0.0702605243870602,0,0.0686638735622628,0,0,0.0696749032695826,0,0,0,0,0,0,0,0,0,0.0155632140227816,0,0
X600111.SH,0,0,0,0,0,0.15982728006091,0,0.117337375889691,0,0,0,0,0,0,0.0320883048937011,0.318817112107082,0,0,0,0,0,0,0,0.22645412906571,0,0,0,0,0,0,0,0.069421471417317,0,0,0,-0.0517863680665826,0,0,0,0,0,0.0982107048147948,0,0,0,0,0.125261268198089,0,0,0,0,0,-0.0873178106625007,0,0,0,0.015627265730381,0,0
X600886.SH,0,0.0390850483754275,0,0,0,0,0,0,0.0850019625331835,0,0,0,0,0,0,0,0,0.164774631811536,0,0,0,0,0,0,0,0,0,0,0,0,0.0106808775638112,0,0.189677198737002,0.0183751564114141,0.0958941696838191,0,-0.105230925894104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534712631176732,-0.0581924980077768,0,0,0,-0.00135499439956555,0,0
