,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600688.SH,X600660.SH,X600795.SH,X600188.SH,X300072.SZ,X601992.SH,X600362.SH,X002466.SZ,X600547.SH,X601991.SH,X600886.SH,X002460.SZ,X600111.SH,X000898.SZ,X000709.SZ,X600516.SH,X600157.SH,X600176.SH,X600027.SH,X000786.SZ,X000553.SZ,X600352.SH,X600808.SH,X000408.SZ,X000792.SZ,X600219.SH,X000959.SZ,X600489.SH,X002271.SZ,X601699.SH,X601158.SH,X000983.SZ,X000723.SZ,X000883.SZ,X600339.SH,X002470.SZ,X002092.SZ,X000630.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312662964210829,0,0,0,0,0,0,-0.0636103332108903,0,0,0,0.0380680208813296,0,0.0504647676045646,0,0.0309814708478464,0,0,0,0,0.0515513370031738,0,0,0,0.067466147430688,0,0,0,0,0,0,0,0,0,0,0,-0.00400401220047435,0.0308762006762047,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0597586320992897,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0404163943874767,0,0.0898353164356503,0,0,0,0.0291178051525658,0,0,0,-0.222696683692826,0,0.152031823872062,0,0,0.164317838998924,0.178757181056868,0,0,0,0,0,0,0,0,-0.0870288058699214,0,0,-0.040538607112344,0,0,0,0.260299699658522,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.0293665674310034,0,0,0,0,0,0.0838088510944028,0,0,0,0.085962958298991,0.109335102071583,0,0,-3.46944695195361e-18,0,0,0,0,0.086123366106877,0,0,0.0557589217254395,0,0,0,0,0.22931697382726,0,0,0.27538254789861,0,0,0,0,0,0,0,0,-0.0136706940224033,1.0842021724855e-19,0,0,0,0,0,0
X300072.SZ,0,0,0.00394908547223989,0,0,-0.0476206730446025,0,0,0,0,0,-0.338003343077905,0,0,0,0,-0.117067757072854,0,0,0,0,0,0,0,0,0,0,0.191869020857349,0,0.126052187904667,0.131804707859515,0,0,0,-0.043186098440692,0,0,0,0.0930651142972457,0,0,0,0,0,0,0,-0.105173553643798,0,0,0,-0.0900941154842051,0.0967402760611318,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352933203308781,0,0,0,0,0,0,0,0,0,0,0,0.0216641908685671,0,0,0,0,0.106123050975908,0,0,-0.036247625122243,0,0,0,0.12052254143454,0,0,0,0.136212179528863,0.0775070192249408,0,0,0,0,0,0.0309009223571821,0,0.0212990659712379,-0.0262849406622802,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697203166133755,0,0,0,-0.0163790538058214,0,0,0,0,0.27913187888372,0,0,0.0083014833497169,0,0,0,0,0,0,0,-0.000114596936809677,0.151066250924486,0,0,0,0,0,0,0,0,0,0.15377024105617,0,0,0,0.115885683961509,0,-0.0356463399907091,0,0,0,0,0,0,0
X002466.SZ,0,0,-0.129829879344292,0,0,0,0,-0.0520475109720048,0,0,0,0,0,0.192421868934253,0,0,0,0,0,0,0.0737016536201882,0.68594066511832,0,0,0,0,0,0.121000395370135,0,0,0,0,0,0.05377838196355,-0.0227734053166259,0.11990562569883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229328891744859,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.0985074459271848,0,0,0,0,0,0,0,0,0,0,0.0275751427428175,0,0,0,0,0,-0.102178500546455,0,0,0,0,0,0,0,-0.0366154144059091,0,0,0,0.0661648061731301,0.0426154390602112,0,0,0.832352041386339,0,0,0,0,0,0,0,0,0,0,0,0,0.0420400145682744,-0.0245565787021128,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0626467746424665,0,0,0,0,0,0,0,0,-0.0402706531143885,0.0358590030486709,0.0205032454586212,0,0,0,-4.33680868994202e-19,0,0,0,0,0.044211584484795,0,-0.0110900422509088,0,0,0,0,0,0,0,0,0,-0.033661977537515,0,0,0.104649837931605,0,0.0674428336293282,0,0.00239414434780341,0,0,0,-0.0322875401015369,0,0,0,0,0.129337007130138,0,0
X600886.SH,0,0,0,0,-0.0681957156308361,0,0,-0.0948344436334686,0,0,0,0,0,0,0,0,-0.0338260661877196,0.0473015670984289,0.0575724746698343,0,0,0,0,0,0,-0.0452298419146402,0,-0.00833875430423714,0,-0.0350059865257138,0,0,0,-0.00884093283310977,-0.0521381256247744,0.152482468174792,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0474361262208628,0,0.00860461164983497,0,0.0487742429709844,0,-0.00896807526640763,0.0224116201383035,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177881118868083,0.797869946779312,0,0,0,0,0.138686885279528,0,0,0,0,0,0,0.0205772703334814,0,0,0,0.147095248612629,0.0684192117703911,0,0,0,0,0.0503546657034229,0,0,0,0,0,0,0,0,0,0,-0.0304278609389456,0.0153871644459036,0,0,0,0,0,0
X600111.SH,0,0,-0.0794254434361548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968003905408399,0,0,0,0,0,0,0,0,0.0356261597906507,0,0.0890323853255668,0,0,0,0,0,0.00199008298286659,0.152666277121948,0,0,0,0,0,0,0.603241206962268,0,0,0.314757099298354,0,0,0,0.192970662344678,0,0,-0.0273705258311755,0,0,0,0,0,0
X000898.SZ,0,0,0,0.174542366432036,0,0,0,0.165598173991889,0,0,0,0,0.0774655867238758,0,0,0,0,0.142197247635075,0,0,0,0,0.0275328215670295,0,0,0,0,0,0,-0.00437901931959531,0,0,0.451341483296994,0,0.0841877600169032,0,0.109922554852855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111351578454655,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.0432244927188394,0,0,0,0,0,0,0,0.0498952060142178,0,0,-0.0107212824637581,0,0,0,-0.0195877998751894,0.0593206877407569,0.132037238360745,0,0,0,0,0,0,0,0,0.141541065392315,0,0.0217714377837862,0,0.210149855336072,0.0825839593608366,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168731689363055,0.0119680519005108,0,0,0,0,0,0
X600516.SH,0,0,0,0.181923810567212,0,0,0,0,0,0,0,0,0,0,0.00990295903177075,0.427255933993352,0,0,0,0,0,-0.047531525026958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00533629366066221,0.184986582776165,0,-0.0865223453353888,0,0,0,0,0,0,0,0.710680501190689,0,0,0,0,0.0511838807887215,0,0,0,0,0,0
X600157.SH,0,0,0,0.0726610193842068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00924898803422181,0,0,0,0,0,0,0,-0.0168718358225657,0,0,0,-0.021930882100739,0,0.0435198300272322,0,0,0.00526204607935621,0,0,0,0,0,0,0.1577447557743,0,0,0,0,0,0,0.02644089362594,0,-0.00300077595544761,-5.3027574297872e-05,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0706750077153063,0,0,0,0.176248470556724,0,0,0,0,-0.143769149537814,0,0,0,0,0,0,0,0,0.0866727644263623,0,0,0,0.136057938695728,0.158288974772908,0.00728385332139629,0,0.119377897064668,0.1539665276916,0,0,0,0.0813960955441534,-0.0851547553212285,0,0,0,0,0,0,0,0,0,0,0,0.00433432518341356,0,0,0,0,0,0
X600027.SH,0,0,0,-0.0138083315914585,0,0,0,0,0,0,0,0,0,0.00796951279140514,0,0,0,0.00186989876141919,-0.0169339591905264,0,0,0.0216112270801669,0.0312107818551776,0,0,-0.0471934724732111,0,0,0,0,0,0,0.128886983662474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0331664746112589,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.0786652734133764,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.0383437672918321,0,0,0,0,0.493555533560692,0,0,0.0142474638319145,0,0,0,-0.218094693075467,0,0.0978304526482039,0,0.176203378202767,0,0,0,0,0,0,0,0,0,0.26875147761098,0,0.0319092076284744,0.00135522741747645,0,0,0,0,0,0
X000553.SZ,0,0,-0.194260475730787,0,0,0,0.192724601860358,0,0,0,0,0,0,0,0,-0.15754037590106,0,-0.0474031819737833,0,0,0,0,0,0,0,0.0620726776554986,0,0,0,0.168258556021914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408426967706364,0,0.210984701250559,0,0.0884097684993286,0,0.0236343943058318,0.0132645421273297,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.0206347284758285,0,0,0.0543744513291806,0,0,0,0,0,0.00508738989402927,0,0,0.138114024126365,0.091492682707689,0,0,0,0.0581156323541638,0,0,0,-0.0829509643920928,0,0.280127370484958,0,0.0249907714069434,0,0,0,0,0.0316270624291343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0327615833417446,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.0256022111757451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401316587559083,0,0.00862574421577776,0,0,0,0.12349289373969,0,0,0,0.0199826649456494,0.0495501364536486,0,0.248292521245211,0,0,0,0,0,0,0,0,0,0,0,0.247190247940935,0,-0.0207917563248702,-0.0306642988403868,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.00873893405402657,0,0,0,0,0,0.344072380377564,0,0.0861055218423617,0,0.139119543516697,0.164007232928859,0,0,0,0.0400907707191043,0,0,0.106857750660727,0,0,0,-0.0647402285056252,0,0,0,0,0.125480355692226,0.248820704598173,0,0,0,0,0,0,0,0,0,0,0.186632888638693,0,0,0,0,-0.0499981993909725,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.419558329804814,0.784218727113224,0.21414128130659,0,-0.144114077029079,0,0,0,0,0,0,0,0.0184342980212009,0,0,0,0,0.0945949864220192,-0.201362115260602,0,0,0,0,0,0,0,0,0,-0.368540575143403,0.0451762627035175,-0.028153451008421,0,0,0,-0.631287204631912,0,0
X600219.SH,0,0,0,0,-0.0734162524221726,0,0,-0.0897021962920362,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.057387393020936,0.0529045505116136,0,0,0.0830181413460625,0,0,0,0,0,0,0,0.0844293567858625,-0.00615864568280007,0,0,0,0,0.24279614934931,0,0,0,0,0,0,0,0,0,0,-0.00213909775972793,-0.0108504652307045,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0595309861733675,0,0,0.231941360990794,0.220913134028432,0,0,0,0.0261128374853335,0,0,0.0658990893578164,0.134964141735106,0,0,0,0,0.0785591342820865,0,0,0.148209632762169,0,0,0,0,0,0,0,0,-0.0531445263142972,0.0439104622341215,3.46944695195361e-18,0,0,0,0,0
X600489.SH,0,0,0,0,-0.0577801068183555,0,0,-0.00180816352298395,0,0,0,0,0,0,0,0.0619961954778791,0.011191016457252,0,0.170308717441489,0,0,-0.0268891121216661,0,0,0.00995808273989005,0,0,0,0,0,0.058421657407874,0,0.162435580083757,-0.00949650142726073,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145162155296969,0.00355301231521304,0,-0.00452027941003846,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,-0.0667889953452135,0,0,0.0987307495600294,0.177223415598695,0,0.195499379431183,0,-0.0772692230691825,0,0,0,0,0,-0.16819971740111,0,0,0,0,0,0.099969101064092,0,0.102170312107164,0,0,0,-0.210889082870475,0,0,0,0,0,0,0,0,0,0,-0.195144106782018,0,0,0,0,0,-0.0250339654083029,0.0672833487733802,0.48597968247073,0,0,0,0,0
X601699.SH,0,0,0,0,0.0111147173929369,0,0,0,0,0,0,0,0,0,-0.111061423143871,0,0,0,0,0,0,0,0.13476974275628,0.381138769189732,0,0,0,0,0,-0.0491616491937519,0,0,0,0,0,0,0,0,0,0,0,0.43947258039627,0.00770302024940023,0,-0.593391575018819,0,0,0,0,0,-0.00504531317037578,0.00792547515774802,0,0,0,0,0,0
X601158.SH,0,0,0,0,-0.0179849244033693,0,0,0.102390639049517,0,0,0,0,0,0,0,0,0,-0.0173849483299346,0,0,0,0,0.0281527079300428,0,0,0,0,0,0,0,0,0,0,0.00921863754222644,0.0333422351289205,-0.0300809546728225,0,0,0,0,0,0,0,0,0.0233363168108762,0,0,0,0.0118521250633912,0,0,0.0116927760472016,0,0,0,0,0,0
X000983.SZ,0,0,0.0202003473731081,0,0,0,0,-0.0364223951382837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270831630953165,0,0,0,0,-0.0456217112332497,0,0,0,0,0.441500730416479,0,-0.000306737533942441,0,0.0189911871753532,0,0,0.0403026196115839,0,0,0,0,0,0,0,0,0.0125383721232379,0,-0.00942907275007911,0.0168360397830233,0,0,0,0,0,0
X000723.SZ,0,0,-0.059279544933707,0,0.0460531052611112,0,0,0,0,0,0,0,0,0,-0.113708053500128,0,0,0,0,0,0,0,-0.00941967510916183,0,0,0,0,0,0,0,0.128289625779194,0,0,-0.0267671600270802,-0.0243966732921178,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0706647533829216,0,-0.0645244812142323,0.0572302988743509,-0.214742102638758,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198270095126056,0,0,0,0,0,0.0263492060196516,0,-0.0116763058372159,0,0,0,0.0566377925241045,0,0,0,0,0,0,0,0,0,0,0,0,0.067604029270467,0,0,0,0.0212527823588892,-0.014646297062433,0,0,0,0,0,0
X600339.SH,-0.033331422886316,-0.0613521522697988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191971228531123,0,0,-0.00472908042250863,0,0,0,0,0.178616256715404,0,0,-0.0180035580849612,-0.0325538185724507,0,0,0,-0.0945654448682266,0,0,0,0,0,0,0,0.0356328353315429,0,-1.73472347597681e-18,0,0.0155903632308662,-0.00918632021517722,0,0,0,0.275211269930419,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108371918370345,0,0,0,0,-0.0079425978285196,0,0,0,0,0,0,0,0,0,0,0,0.00826017640463362,-0.0332579478641427,0,0,0,0,0,0
X002092.SZ,0,0,0.113376417579082,0,0,0,0,0.129438675706913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314126528955189,0.40689203087965,0,0,0.129656856296655,0,0,0,0,0,0,0,0,0.041664680014032,0,0,0,0,0,0,0.00187630836748992,0.109161652246512,0,0,0,0,0,0.0203939662746038,0,-0.0266865506446386,0.00941098874141414,0,0,0,0,0,0
X000630.SZ,0,0,0.0412474455629974,0,0,0,0,-0.0315502656697893,0,0,0,-0.0048364120352947,0,0,0,0,0.304386682959066,0,0.0387617291454372,0,0,0,0.136279043578413,0,0,-0.00317830672175284,0,0,0,-0.0280278169405842,0,0,0,0,0,0,0,0.0446364424303634,0,0.0549600123137047,0,0,0,0,0,0,0,0,0,0,0,0.0127236423733679,0.0222772405007489,0,0,0,0,0
X000825.SZ,0,0,0,0,-0.127002383722583,0,0,0,0,0,0,0,0,0,0,0,0,-0.0487697011459743,0,0,0,0,0.130152770667415,0.0893127879713958,0,0,0,0,0,0.182548594015972,0,0,0.658495377732738,0.0345326041533463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0495463305275777,0.0291077644893357,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0328585713540576,0,0,0,0,-0.0552927407230582,0,0,0,0,0,0,0,0,0,0,0,0,0.0395606444948257,0,0,0,0,0,0,0,-0.0124618414827148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000385952721380103,-0.0242060225257126,0,0,0,0,0,0
Slope,0,0,0,0.213172392938716,0,0,0,-0.0393640111166862,0,0,0,0,0,0,-0.171969904248147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409770162470345,-0.231885604253727,0,0,-0.181689776101243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674807550262407,0,0,0,3.78742443230018,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.305541864891334,0,0,0,0,0,0,0,-0.367172157758727,0,0,0,0.405773607191809,0.184083423742804,0,0,0,0,0,0,0,0,0,0,0,-0.387332225541921,0,0,0,0,0,-0.512629692514258,0,1.24222318472298,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.122187273889451,0,0,0.014703055685452,0,0,0,-0.116292511820504,0,-0.177319132768389,0.024532798176131,0,0,0,0,0,0,0.131387306862066,-0.0566990944361367,0.216630271652386,0,0.0559503820894115,0,0,0,-0.0160060482495627,0,0,0,0,-0.124179367478294,0,0.240809588494281,0,0.287372862998585,0,0,0,0,0,0,0,0,0,-0.188796074682494,0,0.0295502862615908,-0.0288135394350068,0,0,0,0,0,0
MKreturn,0,0,0.00191788805739719,0.0383597605611446,0,0,0,0.00454036205682755,0,0,0,0,0,0,0,0.00637943540266471,0,0,0,0,0,0,-0.0222127172655472,0,0,0,0,-0.0159366825417649,0,0.0807790099824879,-0.0710788218192513,0,0,0,-0.0280780558164409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135887591854497,0,0
MKvol,0,-0.00156223601155397,0,0,0,0,0,0,0,0,0,0,0,-0.00283282074469241,0,0,0,-0.000983899821325696,0,0,-0.00140047513839096,0,0.00026545262441365,0,0,0.00151993834230641,0,0,0,0.00221045666430387,-0.000354314448913262,0,0,0.000607962923616123,0.00238911813103778,0,0,0,0,0,0,0,0,0,0,0,-0.00129387127992628,0,0,0,0.000237623731830859,0.00179089072109709,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.0861803731425212,0,0,0,0,0.0300789293646327,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.0553183490691452,0,0,0,0,0,0,0,-0.0776059648624111,0,0,0,0,0,0.00306648266891826,-0.0521295118262701,-0.0781035250588076,0,0,0,0,0.220945632250644,-0.0216932658468801,0,0,0,0,0,0,0,0,0,0,0.0701031240250277,0.044704480468325,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153908108516207,-0.0260060742785276,0,0,0,0.00736747921708104,0,0.00324842650778259,0,0.00992013832117694,0,0.0196746371299449,-0.00362741455639098,0,0,0,0,0,0,-0.00418591694005708,0,0,0,0,0,0,0,0,0,0,0.0195649491262446,0,0,0,0,0.0325068138265778,0,0
CarbonVol_Hubei,0,0,0,0,0.00535005245121828,0,0,0,0,0,0,0,0,0,-0.00427027882899783,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,-0.00231382893804974,0,-0.00654963875852756,0,0,0,0,0.00690484051311158,0,0,0,0.000678173539915941,0,0,0,0,0,0,0,0,0,0,0,0.00795956630175612,-0.0130951288762948,0,0,0,-0.0314151803924385,0,0
