,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600795.SH,X601600.SH,X601898.SH,X600010.SH,X601991.SH,X600886.SH,X600188.SH,X600027.SH,X600362.SH,X600688.SH,X600111.SH,X600157.SH,X600583.SH,X601992.SH,X000709.SZ,X600309.SH,X000898.SZ,X601158.SH,X600352.SH,X000792.SZ,X600021.SH,X600808.SH,X000629.SZ,X000539.SZ,X600547.SH,X000060.SZ,X600489.SH,X000825.SZ,X600660.SH,X000027.SZ,X002353.SZ,X600008.SH,X000831.SZ,X600578.SH,X600863.SH,X600307.SH,X600219.SH,X002470.SZ,X600315.SH,X600549.SH,X601699.SH,X600098.SH,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.549010079585203,0,0,0,0,0,0,0,0,0,0,0.0574718205377373,0,0,0.0116696323342344,0,0,0,0,0,0.233254529954708,0,0,0,0,0,0,0,0.000450067114731105,0,0,0,0,0,0,0,0,0,0,0,0,0.0691099115278511,0.0581177103914785,0.0489729389838706,0,0,0,0,0,0.00955915784478088,0,0,0,0,0,0,0
X600028.SH,0.573541078234919,0,0,0,0,0,0,0,0,0.0218685979606761,0,0,0.104374113354965,0,0,0.0534911371943122,0,0.00357528022284989,0.0719984330339568,0,0,0,0,0.069093420241803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171334731943076,0,0,0,0,0.0229341190820795,0,0,0,0,0.0162563198510904,0,0,0.0184027366723491,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0556915002955084,0.268372716907925,0,0.0296410934682907,0.194437245737478,0,0,0,0.12885065972151,0,0,0,0,0,0,0,0,0.0115918732097649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167516232648109,0,0,0,0.0224881036322873,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.212231049071115,0,0,0.143225442800013,0.0136058534214866,0,0,0.352860391696554,0,0,0,0,0,0,0,0,0.083825671058768,0.0249947223140974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159811427427595,0,0.0591464912652357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.000243146486792965,0,0,0,0.0405845522451902,0,0,0,0,0,0.207252808214394,0,0.247563799322172,0,0,0,0.0666876880702403,0,0,0.0409864545085731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180096496399398,0,0,0,0.0135099507936267,-0.00498576396177636,0,0,0,0,0,0
X600585.SH,0,0.0209719673751182,0.124328481532606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234671818911403,0,-3.46944695195361e-18,0.200383491686735,0,0,-0.0181860289733185,0,-0.00898555880297476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945747628590105,0,0,0,0,0.0715083812236887,0.094767576755672,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0.0658210167273127,0,0,0,0.158473460645217,0,0.064873396485801,0.216504805021273,0.0305827326244369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471976217301269,0.122159341026039,0,0,0,0,0,0.10537966283352,0,0,0,0,0,0,0.0554949376608287,0,0.0332659111306984,0,0,0,0,0,0,0,0.0168012237042325,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,-0.0196365913346838,0.239922431802069,0,0,0.0073761686097067,0,0,0,0,0,0,0,0,0.316041475447141,0,0,0,0.0259211772181736,0,0,0,0,0,0,0,0,0,0,0.185277816052299,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.00882206341322721,0,0,0,0,0,0,0
X601898.SH,0,0,0.121494658555374,0,0.087643620280252,0,0,0.116366114073646,0,0.0586410346663567,0,0.0135053657392409,0.040674590261378,0,0,0,0,0,0.0209225056450369,0,0,0,0.114984704015027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123526922402728,0,0,0,0.024720165802673,0,0,0,0,0,0
X600010.SH,0,0,0,0.232639822520906,0,0,0,0,0,0,0,0,0.132326823284757,0,0,0,0,0,0,0,0.0192878310983546,0,0,0,-0.176935085544123,0,-0.141322482398202,0.114498457910468,0,0,0.175921084965072,0,0,0,0.143194464970813,0.226879620218245,0.055820608461646,0,0.13937796890499,0,0,0,0,0,0,0,0,0,0,0,0,0.108225598019406,-0.0715279129832334,0,0,0,0,0
X601991.SH,0,0,0,0.412080680208616,0,0.06115324072892,0.0283682578123448,0.0259223334787988,0,-0.0703605402977657,0,0.0867106398458319,0,0.0772573347065628,0,0,0,0,0.0591427983677038,0,0,0,0,0,0,0,0.174679976578633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235250512486434,0,0,0,0.124553430804438,0,0,0,0.00519793640965192,0,0,0,0,0,0,0
X600886.SH,0.181634982674426,0,0,0,0,0,0,0,0,0,0.390138600623522,0,0,0,0,0,0,0,0.0412042109922937,0,0,0,0.176682132728483,0,0,-0.0107511301438753,0,0,0,0,0,0,0,0,0,0.135175485790924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00512533266211223,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.402364470604112,0,0,0,0,0,0.0665551510239557,0,0,0,0,0.1243083572844,0,0,0.122531878172856,0,0.0576791786111201,0,0,0,0,0,0,0.155197961636122,0,0.0199924396384866,0,0,0,0.0347964669729697,0.0320758357432967,0,0,0,0,0,0,0,0,0,0,0,-0.00960269696583967,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.29718737711571,0,0,0.16637632546348,0,0,0,0.19845937545882,0,0,0,0,0,0,0.0196847668614152,0.0703012847760165,0,0,0,0,0,0,0,0.0312650213294775,0,0,0.115073404316518,0,0,0,0,0,0.003368677346389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184537910557288,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0524325783061963,0,0.0372775162280562,0,0,0.105621443462776,0,0,0,0,0,0,0,0,0,0,0,0.0108033998951318,0,0,0,0,0,0,0.288486858209312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110267944287163,0,0,0,0,0,0.014303650551486,0,0,0,0,0,0
X600688.SH,0.287620669235327,0,0,0,0,0,0,-0.00830399893875894,0,-0.203359200841381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398381881444513,0,0,0,0,0,0,0,0,0,0,0,0,0.16066462232684,0.0265293186208762,0,0,0,0.293845072051875,0.0688894522592681,0,0,0,0,0,0,0,-0.00378047922044243,-0.0143652249878438,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.047506493632217,0,0,0.0183205070618925,0.0890586342701276,0.08129024751841,0,0,0,0,0,0.00225287666330339,0,0.0233605918156263,0,0,0,0,0,0,0,0.0979880559153769,0,0,0,0,0,0,0.0727115593530039,0,0,0,0,0,0,0,0.0902773804850881,0,0,0.079357055134252,0,0,0,0,0.00894581231086217,0,0,0,0,0,0
X600157.SH,0.136984186142765,0,0,0,0,0,0,0.131602153922028,0,0,0,0,0,0.225810665739144,0,0.015689359758682,0,0,0,-0.0209161317840752,0,0,0,0,0,-0.0661770413064713,0,0,0,0,0,0,0,0,0,0,-0.058296736805257,0.0825283303335548,0.0452598267375894,0,0,0,0,0,0,0,0,0.0465750179020712,-0.0988472753344631,0.0308902897773375,-0.0142933620705321,0,0,0.0806787033594273,0,0,0,0
X600583.SH,0,0.0286373030104411,0,0,0,0.174670986410558,0,0.0593302546721558,0,0.0346165155122311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800845473744984,0,0.0301793833026088,0.0227569750617959,0,0.0582588860174947,0.159932798777558,0,0.0687634673146519,0,0,0,0,0.248541039711263,0,0,-0.031363175360889,0.0439865290016398,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.168338349727565,0,0,0,0,0.0999360268141515,0,0.0924437235835763,0.00853207536898279,0,0,0,0.123000487966866,0,0.0728261091377415,0,0,0,0.0155323632152226,0,0.16717588029873,0,0,0,0.115978193318589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263048808196837,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.0477751238474412,0,0,0,0.0301419109000916,0.0180337640227679,0,3.46944695195361e-18,0,3.46944695195361e-18,0,0,0,0,0.0791247031389033,0,0,0,0.386084184182903,0,0,0,0,0,0.0949810960502459,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0168863345454774,0.232398649900308,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0.0181362550166077,0,0,0.157254117596489,0,0,0,0,0,0,0.0568602383629724,0,0,0,0,0,0.0907713629950686,0,0,0,0,0,0,0,0,0,0,0,0,0.135199198554796,0,0,0,0.141827275690038,0,0.0995171848456283,0,0.0933949017344229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0.0525008869844226,0,0,0,0.160412998265566,0,0,0,0,0,0,0,0,0.0904538808754532,0,0,0,0,0,0,0.0857090361733752,0,0,0,0,0,0,0.0117902122781101,0,0.00952725781092923,0.00712542047958572,0,0,0.263670454638022,0,0,0,0,0,0,0,0.112949610870463,0,0,0,0,0,0,0.188951780746045,0,-0.00848930533851774,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0823279417770331,0,0,0,0,0.00121126133796002,0,0,0.313644277680568,0,0,0,0,0,0,0,0,0.0596269358403677,0.00240899242297482,0,0,0,0.0120374669521287,0,0,0.182828905808052,0,0,0.347780497227734,0,0.0500885027028003,0,0,0,0,0,0,0,0,0,0,-0.0404535503532506,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234983313731873,0,0,0,0,0,0.257949850129246,-0.287456728175797,0,0,0,0,0,0,0,0,0,0.150458621328862,0,0,0,0,0,0,0.320669723214854,0,0,0,0,0,0,0.0475521588421782,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0965691032178813,0.166017031689453,0,0,0,0,0,0,0,0,0.143797316731777,0,0,0,0,0,0,0,0,0,0,0.10663914522663,0.309212236652671,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0078560505920076,0,0,0,0,-0.00770107053549902,-0.0387922546325098,0,0,0,0,0,0
X600021.SH,0,0,0,0,-0.0588007056656544,0,0,0,0,0,0.433800051157521,0,0,0,0,0,0,0,-0.0547848325563967,0,0,0,0,0,0,0.190706449027277,0,0.00309619887882258,0,0,0.288569808573813,0,0,0,0,0,0,0.329045081164297,0,0,0,0,0,0,0,0,0,0,0,0,0.0489186754781138,0.0396897958039285,0,0.306917696692896,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.120172160783766,0.115648101826523,0,0.0558551906921711,0,0,0.107943357313266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176814512434576,0,0,0,0,0,0,0,0,0,0,0,0,0.374720765167793,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.0987735548304961,0,0,0.160665940035279,0,0,0.0421434610803074,0,0,0,0,0,0.0895443149812813,0.172736409782792,0,0.106467299087625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237179587339129,0,-0.0362620532897468,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.330053433698129,0,0,0,0,0.017630778569585,0,0,0,0,0,0.00213134556063794,0,0.177249691023559,0,0,0.0555368893022841,0,0,0,0,0,0,0,0.0824290655688489,0.207374055634247,0,0,0,0,0,0,0.0272484541523504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.0329570945122662,0,0,0.0306914781964997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199163286405379,0,0,0,0,0,0.878074049235372,0,0,0.040709107178292,0,0,0,0,0,0,0,0.00161001536865664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0758334006885119,0,0,0.0549213633765396,0,0.0935353761634832,0,0,0,0,0,0,0,0.0133564799673984,0,0.00362199637474752,0,0,0,0.248744026106255,0,0,0,0,0,0,0,0,0.1259056171954,0.085723259264782,0,0,0,0,0.0037003049859906,0,0,0,0,0,0,0.0228525939455707,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0461919187612981,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0308100983829808,0,0,0,0,0,0,0.0148729546965225,0,0.546704466972842,0.0196193027291171,0,0.014587008978848,0,0.008243586293854,0,0,0,0,0,0,0,0.065757809717395,0,0,0,0.0187431705727797,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0.0578988198447373,0,0.0126342711030728,0,0.0961868280166722,0.00370154829306915,0,0,0,0,0,0,0,0,0,0,0.158409610880581,0,0.223952512897186,0,0,0,0,0.0482947842597226,0,0,0,0,0,0,0,0.13786965651989,0,0,0,0,0,0,0.122376368290167,0,0,0,0,0.0304715980052157,0.0414882646246993,0,-0.0313367275471028,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.0101971441155918,0,0,0,0.00354631533596452,0,0,0.0940784171951061,0,0,0,0,0,0.0569283794190916,0,0,0,0,0.223118830412518,0,0,0,0.261088526603231,0,0,0.168362252777686,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0794314860135085,0.0231396235143936,0,0,0,0,0,0
X000027.SZ,0.0226178683456427,0,0,0,0,0,0,0,0,0,0.150078250161835,0.113179180428061,0,0,0,0.0539535626889433,0,0,0.133365763784082,0,0,0.115355111536589,0,0,0,0,0,0,0,0.103932877535084,0,0,0,0.0874239890760674,0.0760934994382177,0,0,0,0,0,0,0,0.0278068150180909,0,0,0,0,0,0,0,-0.0237763630716231,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.201712706699101,0,0,0,0,0,0.142026307298076,0,0,0,0,0,0,0.0432455445327112,0,0,-0.0189329079080229,0,0,0.126060168234814,0.0876091429712152,0,0,0,0,0.0249764170789914,0,0,0.160750405330183,0,0,0,0.0462672337174149,0.0298482613029756,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279638005477607,0,0.604446085794788,0,0,0,0,0,0,0,0,0,0,0.136995765039062,0.00207298469540678,0,0,0,0,0,0.0837863285980978,0,0.00222314311996025,0,0,0,0.0151330673591912,0,0,0,0.00172418946789165,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0.177576222450631,0.0919929204711299,0,0,0,0,0,0,0,0,0.069225664471829,0,0,0,0,0,0,0,0.0254607843966334,0,0,0,0,0,0,-1.73472347597681e-18,0,0.120522087135785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215828565207771,0,0,0,0,0,0,0
