,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600010.SH,X600362.SH,X600188.SH,X600795.SH,X600111.SH,X600886.SH,X600027.SH,X600688.SH,X600309.SH,X601992.SH,X600583.SH,X000898.SZ,X601158.SH,X000792.SZ,X000709.SZ,X000883.SZ,X002353.SZ,X600489.SH,X000539.SZ,X600547.SH,X000630.SZ,X000629.SZ,X000825.SZ,X000027.SZ,X601699.SH,X000831.SZ,X600660.SH,X600352.SH,X600315.SH,X000983.SZ,X600578.SH,X000937.SZ,X600808.SH,X000959.SZ,X600549.SH,X002470.SZ,X600307.SH,X600863.SH,X000878.SZ,X601168.SH,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0.0513632104561835,0,0,0,0,0,0,0.217165245255819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358996142400336,0.0732917038872004,0,0,0,0,0.153598817838889,0,0.0180357208464365,0,0,0,0,0,0.0420819678322181,0,0,0,0,-0.0492608159391866,0,0,0,0,0,0
X600188.SH,0.220610228410606,0.197759485222027,0,0,0,0,0.152428118132553,0,0,0,0,0,0,0,0,0,0.25093954902038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0.0859011085736662,0,0,0.337610039866286,0,0,0,0.0077411003060889,0,0,0,0,0,0,-0.0206595258436241,0.0316954683222337,0,0,0,0,0,0
X600795.SH,0,0.0743327020568097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913046811044723,0,0,0.0185959755985737,0,6.93889390390723e-18,0,0,0.113058515330878,-0.0292793144737722,0.0608706653205428,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.0454804451953173,0.100965989936829,0,0,0,0,0,0,0,0,0.0151488739537318,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.00292866289000244,0,0,0,0,0,0,0.0921997522709535,0,0,0,0,0,0,0.0595727628713371,0,0,0,0,0.0448379643967955,0.0628466942146408,0,0.0769012549660378,0.0402797159325233,0,0,0,0,0,0,0,0.0206736534966542,0.262017407266725,0.0271082525105321,0,0,0,0,0.0179148388094142,0,-0.00537798576598018,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.0664448040705045,0,0,0,0,0,0,0,0,0,0,0.0697054229864979,0,0,0,0,0,-0.0100995359041551,0,0,0,0,0,0.148779348391793,0.042052126257274,0.17802612711944,0,0,0,0,-0.0589146714760895,0,0,0,0,0.122557193253688,-3.46944695195361e-18,0,0,0,-0.00208020157980662,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.289733092887821,0,0,0,0.220896996229159,0.149386662110536,0.0243932190424519,0,0.0276784903935649,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00480241825941293,0,0,0,0,0,0,0
X600688.SH,0,0.199281647928491,0,0,0,-0.105718783151888,0,0,0,0,0,0.158736724466135,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0935307487198619,0,0,0,0.0352293754341706,0,0.0541856690824294,0.176452866094038,0,0,0,0,0.122689275112928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010975666089614,0.0436879247932083,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,-0.130613036317873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11558416219737,0,0,-0.0325076052156606,0,0,0,0.200114452438734,0,0,0,0.166407748502913,0,0,0,0,0,0.0369866896068558,0,0,0,0,0.0653077165685124,0,0,0,0.00188385046156092,-0.000896384831178083,0,0,0,0.0413204844473603,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177234072046445,0,0,0,0,0,0,0,0.00687418739558957,0,0.0136661438205819,0,0,0,0,0,0,0,0.18623489744639,0.0965680946504751,0.195641264366462,0,0,0,0,0,-0.00106213757224172,0,0,0,0,0,0,0
X600583.SH,-0.0611938456676319,0,0,0,0,0,0.0229948284851935,0,0,0,0.0859899164901559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427724356860884,0,0,0.0295721575264026,0,0,0,0,0,0,0.0340875424629899,0.0648444868636123,0,0.163330403046308,0,0,0,0,0,0,0,0.00696529302855142,-0.01275287293303,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.219021800810796,0,0.0580778043120593,0,0,0,0,0,0,0.0366555746853094,0,0,0.111440387061013,0,0.194693194275763,0,0,0,0,0,0,0,0.0301579340823022,0,0,0,0,0,-0.112004117121077,0,0,0,0.0717659312198785,0,0,0,0,0,0,0,0,0,0.0181912382084437,0,0,0,0,0,0,0
X601158.SH,0.0198357685166255,0,0,0.00277636400626744,0,0,0,0,0,0,0,0.0712760626605786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13047000164432,0.132268107194813,0.121886148135939,0.0111000679317672,0,0.0189434546511596,0,0,0,0,0.0791181885286883,0,0,0.0168018895976203,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172654564746924,0,0,0,0,0,0,0.153411997697358,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215194274592747,0,0,0,0,-0.0135008423799762,-0.06009944916519,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.3634038714922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209479333969113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153878326894018,0,0,0,0,0,0.0714617960701989,0.240975519706824,0,0,0.0801750095224907,0,0,0,0,0,0.00481401187186888,0,0,0,0,-0.0581121904231764,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,-0.240429098255348,0,0.131664285109321,0,0,0,0,0,0,0,0,-0.0683384665799511,0.17640002912864,0,-0.074711617684382,0,-6.93889390390723e-18,0,0,0,0,0.132444125610658,0.0940056992088689,0,0.131951192563666,0,0,0,0.248561463636194,0,0,0,-0.0274632549650389,-0.269491203785871,0,0.183305937386238,0,0,0,0,0,0,0.0425535114137996,-0.0324206185116525,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378703065477282,0,0,0.0684189227126073,0,0,0,0,0,0,0,0,0,0,-0.0902824490398709,0,-0.059997767402455,0,-4.33680868994202e-19,0,0,0.0495769503130043,0,0,0,0.183504724436331,0,0,0,0.0497124168520412,0.170998448224243,0,0,0.173323986413678,0,0.0943683828293339,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.320761410711736,0,0,-0.175244071711565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688380622922099,0,0,0,0,0.0179814026940657,0.0226479501377343,0,0,0,0,0,0,0,0,0,0,0.120156602837809,0,0.124266677199811,0,0,0,0,0,0,-0.00449632476239931,-0.0119970653158671,0.116760210647548,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.20684567075909,0,0,0,0,0,0,0,0,0,0,0,0,0.0628245895128264,0,0,0,0.0121939944246803,0,0,0,0,0,0,0,0,0,0,0.0202174828824136,0,0,0,0.00167713100102187,0,0.0383133711451221,0,0,0,0,0,0.0748645480385837,0,0,0,0.000884524004623371,-0.0368017279420763,0,0,0,0,0,0
X600547.SH,-0.00765096810970128,0,0,0,0,0,0.236919260219254,0,0,0,0,0,0,0,0,0,0,0,0.0464581090744601,0,0,0,0,0,0,0,0,0,0,-0.0991233151039005,0,0,0,0,0,0,0,0,0.108995127911167,0,0,0,0,0,0.0138798516958049,0.0648868929610936,0,0,0,0.00554863789244141,0,0,0,0,0,0,-0.00835364158889171,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00821829814782286,0,0,0,0,0.189792325305699,-0.0489298792987943,0,0,-0.0174180420777854,0,0,0,0,0,0,0,0,0,-0.0661284219766015,0,0,0.046630842887296,0,0,0,0,0,0,0,0,0,0.313742370165298,0,-0.0881686760220954,0,0.11942544678755,0.103343377621158,0.17962552145322,0,-0.000431477294558652,0,0.0315726875530859,0,0,0.0530939030289173,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.0264957462133168,0,0,0,0,0,0.0796983659229321,0.190604431929285,0,0,0,0,0,0,0.862649416313927,0,0,0.0147938059806932,0,0,-0.0269684431356937,0,0.385684306936293,0,0,0,0,0,0,0,0,0,0,0,0,0.0555099040267554,0,0.013755060590907,0,0,0,0,0.0556758893968797,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301993526210557,0,0,0,0,0.139967955354081,0,0,0,0,0.142558300649438,0,0,0,0,0,0,0,0,0,0,0.0136498087062784,0,0,4.33680868994202e-19,0.178406910665701,0,0,0.0460168692030079,0.0656924775387029,0,0.0773197461347514,-0.0743295083119341,0,0,0,0,0,0
X000027.SZ,0.0533656340176728,0,0,0,0,0,0,0,0,0,0,0.118719432723796,0,0,0,0,0.242139939887608,0,0,0,0,0.103096537270705,0,0,0.0318889981241046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211824930234818,0,0.107485273586619,0,0,0.141587677800423,0.0113838396951751,0,0,0,0,0,0.010215161357655,-0.0589772548999517,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0.0164956474014067,0,0,0,0,0.103773805701214,0,0.0253085620451912,0,0,0,0,0,0,0.0158465047142394,0,0,0,0,0.0349233167264667,0.0530464402291428,0.0671517526550809,0,0.102003109729718,0,0,0,0,0.0859174366072391,0.534863479565544,0,0,0,8.67361737988404e-19,0,0,0,0,0.0323933496271054,0,0,-0.0205510700772394,0,0,0,0,0,0
X000831.SZ,0.0333735098461727,0,0.245242622271952,0,0,0,0.0276023692032235,0,0,0,0,0.0810981101274741,0,0,0.0596767090839046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143692696980292,0,0,0,0,0,0.190590376187534,0,0,0,0.018782056296173,-0.0215888220527936,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0146315756765395,0,0,0,0,0,0,0.0444160518210204,0.03526510567042,0,0.231550310813604,0,0,0,0.17543254633371,0,0.187681599355425,0,0,0,0,0.0460895958425369,0,0,0,0,0,0,0,0,0,0,0,0.0547734321628077,0,0,0.0503166687236989,-0.030426061258858,0,0,0,0,0,0,0,0,0,-0.00458439349967572,-0.00448186421961131,0,0,0,0,0,0
X600352.SH,-0.118815203800611,0,0,0,0,0.057292794285745,0,0,0,0,0,0,0,0,0.0576625990773297,0,0,0,0,0,0.0166190091686866,0.149199148588302,0,0,0,0,0,0,0,0,0,0,0,0,0.25166306275345,0.108430690937093,0,0,0,0,0,0,0,0,0,0,0,0.020576125539708,0,0,0,0.0370541995697938,0,0,0,0,0.116035628881196,0,0
X600315.SH,-0.0936973566402679,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514123727828345,0,0,0,0,0.0359987541575225,-0.169503226113509,0,0,0,0.239164508788149,0,0,0,0,0,-0.0250334083470964,0,0,0,0,0,0,0.238603173595505,0,-0.0493943145609088,0.0289792996732897,-0.0204479359413091,0,0,0,0.11996473448815,0,0
X000983.SZ,0,0,0,0,0,0,0.132605653129659,0,0,0.0473080823741092,0,0,0,0,0,0,0,0,0.00521991076725302,0,0,0,0,0,0,0,0,0,0,0,0,0.0274499184634949,0,0.516213371953625,0,0,0,0,0,0.0522519921957506,0.0853968608935201,0.0346931205490373,0,0,0,0,0.044367027999687,0,0,0,0,0,0.00272461393723821,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.179476872165466,0,0,0,0.068401729890403,0,0,0,0,0.0353217300461513,0,0,0,0,0.152378253669326,0,0,0,0,0,0,0,0,0,0,0.0852893056015665,0,0.00899214549610603,0,0,0,0,0,0,0.0796776474737437,0.0689672790766863,0,0,0,0.192207995594184,0,0,0,0,-0.019376123784168,0,0,0,0,-0.0392872980904248,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0,0,0.123083391167636,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0115229529729913,0,0,0,0,0,0,0,0,0,0.489267675261265,0,0,0,0,0.149592250912199,0,0,0.00377314176317079,0.0808928229521321,0,0,0,0,0,0,0,0,0,0.0062212449443785,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253423389710095,0.0242949919277012,0,0.115280542216015,0,0,0,0,0,0.220512951754488,0,0,0,0,0,0,0,0.330738570819514,0,0,0.0590789612179498,0,0,0.149051512933287,0.137276823009111,0,0,0,0,0.0553718120680703,-0.0653793047256541,0,0,0,0,0,0
X000959.SZ,3.51288987595049e-05,0,0,0,0,0,-0.12615425495134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107684860594659,0,0.0515385328044821,0,0,0.202808812468853,0,0,0.10309866858328,0.0194058862344716,0,-6.93889390390723e-18,0,0,0,0,-0.16506832864376,0,0.211404341836142,0,0,0,0,0.0960735709871346,0.168937617046801,0,0,0,0,0,0.0143336541177732,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0.0870229115506455,0,0,0,0.17293217388156,0,0,0,0,0.0926408601119368,0,0,0,0,0,0,0.122521166681388,0,0,0,0.0182743463620796,0,0,0,0,0.0312500423737135,0,0,0,0.152348891196797,0,0,0.00427449636184725,0,0,0,0,0,0.0507314487869127,0,0,0,0.0125533639647127,-0.0473955801146793,0,0,0,0,0,0
X002470.SZ,-0.0605874664656881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325145106586538,0,0.212437293782553,0,0,0,0,0.0876233923953856,0,0,0,0,0,0,0,0,0,0.0382322521944609,0.109301760103047,0.0865619273000026,0,0.0820202306755334,0,0,0,0,0,0,0.0410179848642736,0,0,0,0,0,0
X600307.SH,-0.101020637107009,0,0,0,0,0,0,0,0.0182585795659512,0,0,0,0,0,0,0,0,0,0,0,0.0967249787422161,0,0,0.490862271768543,-4.33680868994202e-19,0,0,0,0,-0.00409715503318168,0,0.121077169045463,0,0,0,-0.125618323577283,0,-0.0356986753481159,0,0,0,0.167553897520785,0,0,0,0,0.0446444494169281,0,0,0,0,0.0284603932786353,0,0.0686129194557065,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.157701733482007,0,0,0,0,0,0,0.173908466856496,0,0,0,0,0,0,0,0,0,-0.0625442111904716,0,0,0,0,0,0,0.0665562143548963,0.0401492842702798,0,0,-3.46944695195361e-18,0,0.0304791672314079,0,0.313660668540719,0,0,0,0,0.00509858783724718,0,0,0,0.20205340387061,0,0,0.00312054482011456,0,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0.282825998982302,0,0,0,0,0,0,0,0.0768720627333272,0,0.0167349467770438,0,0,0,0,0.214237224420118,0,0,0,0,0,0.0742684242742793,0,0,0,0,0,0,0,0.161751876365976,0,0.00702309169587969,0,0.0409899221462461,-0.0185092120916175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0,0.0641644169806238,0.0812888589375831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31991763326366e-06,0,0,0,0.0314720589153859,0.0772271021521171,0,0.0434328441398475,0,0,0,0,0.283881564313426,0,0.0299233797650658,0.0843979842435376,0,0,0,0,0.0736517232423774,0,0,0,0,0,0,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0,0,0,0.051072415843593,0,0,0.0175982578666212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143178604990211,0,0.192818961500846,0,0,0,0.108229121790606,0,0,0,0,0.0583216876075928,0,0,0.0887087385105411,0,0,0,-0.0201776772381279,0.0283130121123118,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.181627577874632,0,-0.101580968363478,0,0,0,0,0,0,0,0,-0.0816745845934116,0,0,0,0.117232319588884,0.00803644000337506,-0.0571125503145442,0,0,0.0774188673931886,0,0,0.0359963018752063,0.0410050239748084,0,0,0,0,0,0,0,0,0,0,0,-0.101581510974718,0.00632271515834066,-0.107327857330162,0,0,0,0.0381083610482763,-0.0775599221849039,-0.132156275387832,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104349129197914,0,0,0,0,0,-0.314286536462233,0,0,0,0,0,1.27428613817224,-0.0596706125014497,0,0,0,0,0,0,-0.386760774262867,0.631461396779951,0,0,0,0,0,0,0.0928665025382831,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53973550747421,0,-0.399773345214556,0,0,0,0,0,0,0,0,0,0,-0.0863975950613566,0,-0.211134634195106,0,0,0,0,0,0,0,0,0,-0.0397144461570045,0,0,0.508438352606033,0,0,0,0,0,-1.60804432826188,0.550201428823378,0,0,0,0,1.06840837350578,0,0
RealEstate_excess,-0.152676977537029,0,0,0,0,0,-0.211986678674934,0,0,-0.0744497984767272,0,0,0,0,0,-0.257035433525672,0,0,0.0390768915021343,0,0,0,0,0,0,0,0,0,0,-0.0227352163700263,0,0.0450128971111453,0,0,0,0,0,-0.0249037152137363,0,0,0,0,0,0,0,0.0763176033949914,0,0,0,0,0,0.0266699312630022,-0.0346280390688553,0,0,0,-0.130305090472104,0,0
MKreturn,0,0,0,0,0,0.0316118250742486,0,0,0,-0.00597993655826506,0,0,0,0,0,0,0,0,0,-0.296766542025199,0,0,0,0,0,0,0,0,0,0,0.0658581334107002,2.16840434497101e-19,0,0,0,0,0,-0.030756610729919,0,-0.0275011835743986,0,0.0708680490541198,0.0767739258605437,0,-0.0837302195138719,0,0,0,0,0,0,-0.00549930021379096,0,0,0,0,0.0411660337798359,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117057136264976,0,0,0,0,0,0,0,0,0,0,0,-0.0031502857561426,0,0,0,0,0,0,0,0,0,0,0.00141047609981108,0,0,0,-0.00056089548745442,-0.00105293953929034,0,0,0,0.00483945488976649,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.127335472410034,0,0,0,0,0,0.0816995926513544,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0508618978617545,0,0,0,0,0,0,0,0,0,0,-0.0430631084694596,0,0,0,0,0,0.00940707436559774,0,0,-0.0222260734449355,0,0,0,0,0,0,-0.0725999776123329,0.000366204086853387,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00284431636770299,0,0,0,0,0,0,0,0,0,0,0,7.45377602117742e-05,0.00118060988672169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00121125494923918,-0.00281380890062636,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.00389982414888422,0,0,0,0,-0.0141446381223923,0,0,0,0,0,0,0,0,-0.00609786849992968,-0.00804422134852778,0,0,0.0112735210599554,0,-0.00368454205067859,0,-0.0134353272394674,0,0,0,0.0269300099361544,0,0.000820925191106046,0,0,0,0,0,-0.0155850335057807,0.0322111516272909,0,0.0103208566256701,0,0,0,0,0,0,0,-0.00925963986185473,-8.03369464252961e-05,0,0,0,-0.288890291498063,0,0
