,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X600660.SH,X601991.SH,X600688.SH,X600886.SH,X600362.SH,X600352.SH,X600188.SH,X600795.SH,X600801.SH,X600111.SH,X000723.SZ,X601992.SH,X600027.SH,X000898.SZ,X002271.SZ,X600489.SH,X600176.SH,X600516.SH,X002460.SZ,X000709.SZ,X000786.SZ,X002466.SZ,X000629.SZ,X600299.SH,X601158.SH,X000883.SZ,X600219.SH,X600808.SH,X000553.SZ,X000401.SZ,X600985.SH,X000630.SZ,X000027.SZ,X601699.SH,X600583.SH,X600426.SH,X600339.SH,X000825.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147361279123153,0.0164361902073767,0.0507831052276789,0,0,0,0,0,0,0.0643913809216507,0,0,0,0.0987450385983287,0,0.0128179054607093,0.0213398777010966,0,0,0.0082699874699086,0,0,0,0,0.0108010191939319,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022719590701526,0,0,0.0382896460553013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011191652750494,0,0,0,0,0.0458658425092065,0,0,0,0,0,0,0.172418922953819,0,0,0,0,-0.0118476814267029,-0.00666571875098993,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131526893319874,0,0,0,0,0,0,0,0,0.0663297512753577,0,0,0,0,0,0,0,0,0,0,0,0.0202652144279053,0,0,0,0.0228832563603997,0,0,0.0455308685546969,0,0,0,0.00774073296427667,-0.0572158899741143,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.100656875499703,0,0,0,0,0,0,0,0,0.100761050522749,0,0.01319257859931,0,0,0.350849383607678,0,0.0145222728926854,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0264316847510981,0.0723132807694278,0.0134495001716879,0,0,0,0,0,0,0,0,0,-0.00649331355544708,0,0,0,0,0.0230408451605052,0,0
X600019.SH,0,0,0,0,0,0,0,-0.00553728584146173,0,0,0,0,0,0,0,0,0,0,0,0.20577324884735,-0.0192494934011766,0.0689878219160106,0,0,0,0,0,0,0.00847124211260452,0,0,0,0,0,0.0672865476270035,0,0,0,0,0,0,0.13870198441049,0,0,0,0,0,0.0055754602945502,0.0334613885563661,0,0,-0.0077619103165472,0,0,0,0,0.0148597654073054,0,0
X600309.SH,0,0,0,0.176978798209255,0,0,0.0826321735605558,0,0,0,0,0,0,0,0,0,0.307020795963322,0,0,0,0.0441935653816666,0,0,0,0,0,0,0,0.0787430729978025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452337767538105,0,0.011969399450802,0.049562003887921,0,0,0,0.100342105532374,0,0
X600011.SH,0,0,0,0,0,0.00957764479447266,0,0.0616950687195469,0.0681106639961837,0,0,0,0,0,0,0,0,0,0,0,0,0.0700408344348916,0,0.243794191404401,0,-0.168202120878719,0,0,0,0,0,0,0,0.202556268385985,0,0,0,0,0,-0.0101546315543403,0,0.0981705254524025,0,0,0.0598513024446774,0,0,0,0,0,0,0.0163850574378308,-0.0279562546889498,0,-0.407827046845602,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0755540388194502,0,0.0139665528048942,0,0,0,0,0,0,0,0,0,0,-0.0919290087587409,0,-0.00559926656623237,0,0,0,0,0.764883349087465,0,0,0,0,0,0,0,0,0,0,0,0,0.106621536428916,0,0,0,0,0,0,0.0204821181856318,-0.0788370446977252,0,0.0911142165533868,0,-0.103676345118796,0.104512596042731,0,0,0,-0.0455335786992399,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.157899665108344,0,0,0,0,0,0.199536679884851,0,0,0,0.15286855504007,0,0.00329334892770224,0,0,0,0,0,0,0.0301484704101542,0.0585305220923823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455323388499376,0,0,0,-0.0186974395981925,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.173844519494986,0,0,0,0,0,0,0.33978959871661,0,0,0,0.0285211317123256,0,0.0269141763179891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286906181602108,0,0,0,0,0.194924561210676,0,0,0,0,0,-0.0435452774723805,0,0,0,-0.0205181637896935,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0909395959653419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159117037687026,0,0,0,0.0987180403109786,0,0,0,0.0230604087816601,0.0214912159472127,0,0,0,0,0,0,0,0.17684338591966,0,0.0160213170180754,0,0,0,0,0,0,0,0,0.00023159248554426,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126027381476427,0,0,0.0240073020530635,0,0.00255783961952391,0.0917219065883438,0.165836354997692,0,0,0,0.0916165366034959,0,0,0,0,0,0,0,0,0,0,0,0.0407830384279793,0.00129170090349674,0,0,0,0,0,0,0,0,0,0,-0.0143855057574839,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357884120047605,0,0,0.0236039196386742,0,0,0.0340446608557499,0.15742284015597,0,0,0,0,0.0705601073420048,0,0,0,0,0,0.0383978461376265,0,0,0,0,0,0.0223927479763868,0,0,0,0,0.069044045109412,0,0.0322763569660516,0,0,0,0,0,0,0,0,0.00795990869869557,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.0614412686222941,0,0,0,0,0,0,0,0,0.0335576513802586,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0879900242665665,0,0,0,0.10417304779413,0,0,0,0,0,0.113857276212733,0,0,0,0,0,-0.0368006679743597,0.00155665096947369,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.0493997124720742,0,0.0316590995053304,0,0,0,0,0,0,0,0,0,0,-0.156935624699718,0,0,0,0,0.0708561472191833,0,0.0290130611785926,0,0,0.0181416075245716,0.0790803120865126,0,0,0,0,0,0,-0.0707681384961948,0,0,0,0,0.161925521638297,0,0.104605256737546,0,0,0,0,0,0,0,0,0,-0.00216811483820365,0.0253096417866625,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.00626804652730872,0.362780995565276,0,0,0,0,0,0,0,0.0236432419488236,0,0,0.0746482819451938,0.0063594654997095,0.0122706690782955,0.0317209751572158,0,0,0,0,0,0.0198200392399955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435207181625317,0,0,0,0,0,0,0,0,-0.0183421458404656,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454976889049159,0,0.516136534680163,0,0,0,0.210098368645087,-0.134957493814185,0,0,0,0,0,0,0,-0.264027400522459,0,0,0,0,0.303171067296027,0,0.114866823112923,0,0,-0.877886416552792,0,0.132950548361938,0.0401579928494474,0,-0.0883256385606807,0,-0.0210899793446186,0,0,0,0,0.0760566752326578,0,0
X600188.SH,0,0,0,0.0608184146330409,0,0.050382569889315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657147523442206,0,0,0,0,0,0.028562571250951,0.0140820227347754,0.105289125207937,0,0,0,0,0.0656120070608799,0,0,0,0,0,0,0,0,0,0.0189444481747051,0,0.207806107240639,0,0,0.0013660801523638,0,-0.010984854059307,0,0,0,0,0.00446795310434513,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0043759893402094,0,0,0,0,0,0,6.93889390390723e-18,0.0463926072226651,0,0,0,0,0.00717942930568209,0,0.216223656721203,0,0,0,0,0,0,0,0,0,0,0.0964281225212964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0445794382926561,0,0,0,0.001119399029611,0,0
X600801.SH,0,0,0,0.173882498549106,0,0,0,0,0.0199215553119631,0.101652320652467,0,0,0,0,0,0,0.0968173123128703,0,0,0,0,0,0,0,0,0,0,0,0.201183419140123,0,0,0.109455294285579,0,0,0,0,0,0,0,0,0.103510361208585,0.273862290892791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318863537590108,0,0
X600111.SH,0,0,0,0,0,0,0,0,1.1591028363296,0,0,0,0,0,0,0,0,0,0,-0.126856093897728,0,-0.0305306702520538,0,0,0,0,0.0426299477800745,-0.0575573574693339,0,0,0,0.100862813668707,0,0.0601601956594381,0,0,0,0,0,0,0.00773833755384576,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0486767818679334,-0.147860092954502,0,0,0,-0.1302965817158,0,0
