,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600188.SH,X600660.SH,X600362.SH,X600688.SH,X300072.SZ,X600795.SH,X002466.SZ,X601992.SH,X600547.SH,X601991.SH,X600111.SH,X600516.SH,X002460.SZ,X600886.SH,X600176.SH,X000898.SZ,X600157.SH,X000709.SZ,X000786.SZ,X000792.SZ,X600352.SH,X000553.SZ,X600027.SH,X000408.SZ,X002271.SZ,X600219.SH,X601699.SH,X600489.SH,X600808.SH,X600339.SH,X000983.SZ,X000959.SZ,X000630.SZ,X601158.SH,X000883.SZ,X002470.SZ,X000723.SZ,X002092.SZ,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,-0.0533145248037412,0,0,0,0,0,0.23893158417067,0,0,0,0,0,0,0.0519466528548717,-0.0171011829181535,0,0.13453509589228,0,0,0,0.0299147158641494,-0.0099014432645023,0,0,0,0,0.103203121796874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186068097450697,0.0105606356922701,0,0,0,0,0,0
X600362.SH,0,0,0,0.152337102625686,0,0,0,0,0,0.0393324718463241,0,0,0,0,0,-0.0937673418229888,0,0,0,0.019637369524684,0,0,0,0.00286988539854747,0.102484844124157,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.123464751598049,0,0,0,0,0,0,0,0,0,0.316527151110918,0,0,0.0241134566377056,0,0,0,0,0,0
X600688.SH,0,0,0,0,-0.0896779673503215,0,0,0,0,0,0.0609051270967664,-0.055640774959069,0,0.0323540284792562,0,0,0,0,0,0,0.111012703468403,0,0,0.0288504769674339,0,0,0,-0.0112660308416197,0,-0.111884212640823,0.142053727268384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304070758725705,0,0,-0.00179573428777266,0.00659588743651812,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,-0.193195668735305,0,0,0,0,0,0,0,0,0,0,0,0,0.18764984132832,0,0,0,0.235896531874316,-0.0395798907624053,-0.0410808596644014,0.0557547671119617,0,0,0,0,0.0127143263549755,0,0,-0.0408775074191692,0,0,0,0,0,0,0,-0.166022985845603,0,0,-0.0295141927751445,0,0,0,0,0,0,0
X600795.SH,0,0,0,0.0947008621142874,0,0.329795780117492,-0.0968230068751506,0,0,0,0,0,0,0,0,0,0,0.0613256481792851,0,0,0.0361553445698857,0.0730464738287291,0,0,0,0,0,-0.0469365414041236,0,0,0,0,-0.104443377453166,0.078431784939133,0.0653766460093951,-0.0155350828002821,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0309948226827625,-8.67361737988404e-19,0,0,-0.00376650031816112,0.0194909459659167,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.102399674462904,0,0,0,0,0,0,0,0,0,0,0.0578668562974335,0.774125042403147,0,0,0,0,0,0,0,0,0,0,0.0487820672861409,0.0141268234367656,0,0,0,-0.0792263183142924,0,0,0,0,0,0,0,0,0,0.0246699840736021,0,-0.0201145919185791,0.0648873206243043,0,0,0,0,0,0
X601992.SH,0,0,0,0,-0.063504543160732,0,0,0,0,0,0,0,0,0,0,0,0,0.0399747405791781,0,0,0.0430570358846354,-0.0652511484283689,0,0,0,0,0,0,0,-0.0435077735359669,0.140574066159363,0,0,-0.0499758980901439,0,0,0.122569825122335,0.139694350025154,0,0.0881473937275729,0,0,0,0,0,0,0.00965795890957733,0,0,0,0.017001911650232,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.0474857655024189,0,0,0,0.106589424960603,0,0,0,0,0,0,0,0,0,0,-0.0460135727151801,0,0.142913482305554,0,0,0,-0.0562643321622546,0,0,0,0,0,-4.33680868994202e-19,0,0,0.723090882557668,0,0,0,0,0,0,0,0,0,0,0.0118224331321331,0,0,0.00612620852095454,-0.0937416337755216,0,0,0,0,0
X601991.SH,0,0,-0.0484105334992968,0,0,0,0.127240898446841,0,0,-0.0257215750769159,0,0,0.112236273465923,0,0,0.0143542196275017,0,0,0,0,0,0,0,0.000890920521029872,0,0,0,0,-0.0249141847112356,0,0.0487816292638975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,-0.0154261928090697,0.000818845268088902,0,0,0,0.0606653986832958,0,0
X600111.SH,0,0,-0.0445380826621529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00148957486301515,0,0,0,0.0868923681801498,0,0,0,0.124809633190601,0,0,0,0,0,0,0.120372369783104,0,0,0.083743281545964,0,0,0.122244211917359,0,0,0,0,0.215346525976091,0.271277913871683,0,-0.00640309919709786,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.37885055796789,0,0,0,0.0278078979192206,0,0,0.20052191047664,0,0,0,0,0,0,0,-0.0999736629176788,0,0,0,0,0,0.13573982803107,0.00528832345661576,0,0,0,0,-0.159388466843282,1.12580600024632,0,0,0,0,0,0.274156296096393,0,0,0,0,0.41622744805811,0.162228787228103,0.193182262500918,0,-0.00929444913873126,-0.0565118243122995,0.225601616664436,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.122607001329407,0,0,0,0,0,0,0,0,0,0.660787801193308,0,0,0,0,-0.0411493027043045,0,0,0,0,0,0,0.0162499027719322,0.156885647650409,0.166752962133292,0,0,0.103534367693931,-0.0982976914768105,0,0,0,0,-0.103912514900202,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.027983037139389,0,0,0,0,0,0
X600886.SH,0,0,-0.0520746802854272,0,0,0,-0.134270883749578,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175820546959286,0,0,0,0,0,0,0,-0.0566274271503265,-0.0131772305754406,0,0,0,0,-0.0185185405455732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236170721984706,0,0,0,0,0,0
X600176.SH,0,0,0,0.290583118371222,0,0,0.196405614184984,0,0,0,0.291576491016373,0,0,0,0,0.0132254680906027,0,0,0,0,0,0,0,0,0,0,0,0.238327145303717,0,0,0.098060898318752,0,0.114048176789544,0,0,-0.0503854939634764,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0351716652540527,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.115017456944429,0,0,0,0,0,0,0,0.148186326904316,0,0,0,0,0,0,0,0.09974788301236,-0.0408812792073565,0,0,0,0,0,0,-0.0405469923825764,0,0,0,0,0,0,0,0.0578949946715861,0,0.152204572568748,0,0,0,0,0,0,0,0,0,0.170768361106071,0,0.0146003435644268,0.00155335744431384,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580875438301531,0,0,0,0,0,0.0436538100781403,0.00205217353327505,0.0257932153075103,0,0,0,0,0,-0.0106140371351036,0.0197700510047276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100705171401552,-0.00815883904202024,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.161730262461833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367028208652304,0,0,0,0,0.100062950270134,0,0,0,0.000531929850777758,0,0,0,0.0132583113438541,0.00686097199636658,0,0,0.0746221752505717,0.16900635488825,0,0,0.131241440984313,0,0,0,0,0,0,0,0,-0.00745496983912324,0.00806276190258821,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.050557224322689,0,0.214845599311229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0785818153589829,-0.178562051808788,0.526561046965422,0,0,0,0,-0.190727520533229,0,0.102535425003569,0,0,0.301576456250364,0,0,0.0363301432225933,0,0.296017621973272,0,0.0837157038146773,0,0,0,0,0,0,0,0,-0.00952534462075614,0.0134842122626818,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,-0.152084959648077,0,0,0,0.200861929697411,0,0,-0.192360270066926,0,0,0,0,0,0.65026661553104,-0.154968599839261,0.275666699806012,0,0,0,0,0,0,0,-0.0493369614243206,0,0,0.207318352739416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245809868208404,0,0.026664029408138,-0.131232785039359,-0.0470472860406789,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0204174153899234,0,0,0,0,0,0,0,0,0.122449231161361,0,-0.00768110625247951,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0817802459293227,0,0,0,0.025428801233053,0,-0.0305326586932746,0,0,0,0,-0.195560122145327,0,0,0,0,0,0,0.131648229390713,0,0,0.0498447613094305,-0.0157122691333986,0,0,0,0,0,0
X000553.SZ,0,0,-0.153336157215269,0,0,0.554636312247476,0,0,0,0.0764092573835434,0,0.0873103620732628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14619852963518,0.13767080002598,0,0,0,0,0,0,0,0,0,0.184307920614993,0,0,0,0,0,0,0,0,0.0153468909603833,0,0,0.0329814611540697,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0533823159421329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0725061060807169,0.0595800129497511,0,0,0,0,0,0,0,0,0.00807520119433212,0,0.00145418621351263,0,0,0,0,0,0,0.0530233774936469,0,0,0,0,0,0,0.0556628588121287,0,0,0.0125010239463573,0.00659788630027031,0,0,0,0,0,0
X000408.SZ,0,0,0.17295500649261,0,0,0,0,0,0,0.277310818650389,0,0,0,0,0,0.0736381037586503,0,0,0,0,0,0,0,0,0,0,0,-0.0158788835058555,0,0,0,0,0,0.00350743351017279,0,0,0,0,0,0,0,0,0,0,0,0,0.0533032808992096,0.223977571859794,0,0,-0.0410997207336607,0,0,0,0,0,0
X002271.SZ,0,0,0.142946471023981,0,0,0,0,0,0,0,0.0694929657259454,0,0,0,0,0,0,0.0165455373767752,0,0,0,-0.0396917369356309,0,0,0,0,0,0.282436083871794,0,0,0,0,-0.0904003123074447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761160388642027,0,0,-0.0677363764240094,0.0179423482765344,0.0899831939874521,0,0,0,0,0
X600219.SH,0,0,0,0.139255957667594,0,0,-0.0531043083246211,0,0,0,-0.0280879197380016,0,0,0,0,0,0.0417057981501817,0,0,0,0.0993909443095755,0,0,0,0,0,0,0,0,-0.11011584993135,0.0211140825792673,0,0,0,0,0.0856465993989897,0,0,-0.0428364486438377,0,0,0,0,0,0,0,0,0.0410137045493065,0,-0.00923711077928238,0.017441774485402,0,0,0,0,0,0
X601699.SH,0,0,0,0.362877652546861,0,0,-0.0510548835866846,0,0,0.0386742571510765,0,0,0,0,0,0,0,0,0,0.0402747109340491,0.0369909491200451,0.149498561701497,0,0,0,0,0,0,-0.101842206569634,0,0,0,-0.0854752567950184,0,0,0,0,0.161023742601035,0,0.651032237160712,0,0,0,0,0,0,0,-0.0632573704704568,0,-0.0301758481300555,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.0340224174046395,-0.0261570035588981,0,0,0.0109083545246306,0,0.117689808357871,0,0,0,0,0.198806147383721,0.140121343265131,0,0,0,0,0,0,0,0,0,0.000559041667393234,0,0,0.0377262781643194,0,0,0,0,0,0,0.0961536921239354,0.0470575186512888,0,0,0,0,0,0,0,0,0,0,-0.000459263770685549,-0.00582882933048457,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0.0174172839229662,0,0.0894146402023554,0,0,0,0,0,0,0,0,0,0,0,0,0.663814106448222,0,0,0.165827009109141,0.0272318829336629,0,0,0,0,0,0,0,0,0,0,0.188532500546028,0.088285943687465,0,0,0,-0.123060598299497,0,0,0,0,0.00368828464545778,-0.0105535263993928,0,0,0,0,0,0
X600339.SH,0,0,0,0,-0.103544308006535,0,0.0360417442876969,0,0,0.13527308075896,0,0,0,0,0,0,0,0,0,0,0.00125091261270316,0,0,0,0,0,0,0,0,0,0.260748946346188,0,0,0,0,-0.0806258790254869,0,0,0,-0.16587030385761,0,0,0,0,0,0,0,0.106347662403526,0,0.00576154275654985,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.0362888174940475,0,0,0.0573710845876216,0,0,0,-0.010268894058708,0.165405364869446,0,0,0,-0.0509850984206716,0,0,0,0,0,0.371894628104462,0,0,0,0,0,0,-0.135070938630163,0,0.332460524146588,0,0,0,0,0.157311016667345,0,0,0,0,0,-0.0490536526404852,0,0,0,0.00339886237724472,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.252281828481048,0,0,0,-0.106180525366653,0,0,0,0,0,0,0,0,0,0,0,-0.120292484119996,0,0,0,0,0,0,0.0281414121457086,0,0,0,0.124783429843213,0.0682404480533184,0,0,0,0.416532506899542,0,0.125080019714836,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0319111524772669,0.0578818262023938,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,-0.0166874549938768,0,0,0.125772245698289,-0.0356162835277578,0.131624632450582,0,0,0,0,0.0292836097038714,0,0,0.0733924380047926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469066595455033,0.106588800533522,0,0,0,0,0,0,0,0,0,0,0.109063136000381,0,-0.0221237956327162,0.033904584147764,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0367240077924909,0.0979452366822076,0,0,0,0,0,0,0.00903177557279015,0,-0.0240897133323575,0,0,0,0.0150475803374904,0,0,0,0,0.0310938653373436,0,0,-0.0159533486866662,0,0,0.0376265734191825,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0623750666578604,0,0,0.00490951117253529,0.00711148360130822,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.000301407093326453,0,0,0,0,0.0253571991471049,0,0,0.0528371012999102,0,0,0,0.02422691928086,0,0.0121626446659716,0,0,0,-0.00233967524166796,0,0,0,0,0.137637805739966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125965697140675,0,0,0.00848429930758225,-0.0070372535689336,-0.0661294872080123,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0046139020033946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00338974440843397,-0.0162532487678263,0,0,0,0,0,0
X000723.SZ,0,0,-0.148290308019679,0,0,0,0.15172981608318,0,0,0.182393009689085,0,0,0.25406408568263,-0.00830066491972181,0,0,0,0,0,-0.0145619558468666,0,0.0690082897497536,0,0,0,0,0,0,0,0,0,0,-0.150847243396336,0,0,-0.0301060551336346,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,-1.73472347597681e-18,0,-0.0279810988057081,0.0587009774864655,-0.0649812411593578,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0.16914757955475,0,0,0.0710509836369748,0,0,0,0,0,0,0,0,0,0.289124717712443,0.136965874565784,0,0,0,0,0,0,0,0,0,0.0580726666656249,0.0140774281764649,0.0230424845514225,0,0,0,0,0.0899471484690755,0,0.00126726608654586,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.00550496011710249,0.0170952231552535,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0.176374398588781,0,-0.0967244036937574,0,0,0,0,0,0.774963870018697,0,0.0340657285460466,0,0.0201336534985134,0,0,0,0,0.0690353985598211,0,0,0,0,0,0,-0.0375875198257378,0,0.0854357881087631,0,0,0,0,0,0,0,0,0,0,0,-0.0159101005592866,-0.00776782930510106,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0131278153759716,-0.014490147476341,0,0,0,0,0,0,0,-0.00451848549293474,0.0356593287573275,0,0,0,0,0,-0.101062923369769,0,0,0,0,0,0,0,0,0,0.021156545743327,0,0,-0.0961604327892306,0,0,0,0,0,0,0,0,0,-0.069304125106482,0.0202899350673692,0,0,0.00720766975795852,-0.0313598757168471,0,0,0,0,0,0
Slope,0,0,0.134907544472967,0,0.394796264559704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00725508351992905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103107300137341,0,0,0,0,-0.068991879938026,0,0,0,0,0,0,0,7.41245250970294,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229684210526316,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0998136026454967,0,0,0,0,0,0,0,0,0,0,0.0239426027257769,0,0,0,0.254380390290489,0,0,-0.00745424495090966,-0.188992735235519,0,0,0,0,0.133686198289034,0,0,0,0,0,0,0.00326699429706973,0,0,0,0,0,0,0.0136559767082675,0,0.00204667204610986,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.103601448772819,0,-0.00494308457208999,0,0,-0.0684014479189815,0,0,0,0.0420987053523531,-0.0454620624123419,0,-0.0115696582980326,0,0,0.0425256138493417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130661829694961,0.00301177717326172,0,0,0,0.189901875857648,0,0
MKvol,0,-0.00243622516537849,0,0,0,0,0,0,0,0,0,0,0,0,-0.000195320222677174,-0.00260244406476065,0,0,0,0,0.00324763949572335,0,-0.000457982820532943,0,0,0,0,0.00249457614321751,2.71050543121376e-20,0,0,0,0.00214665562963151,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00522370430566758,0.00314571169407592,0,-0.00179131431862212,0.00359452225220993,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.136066364187644,0,0,0,0,-0.0867112174572574,0,0,0,0.0275860913390937,0,0,0,0,0,0,0,0,0,0,0,0.0551905643618502,-0.0486645999457199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04823419856967,0.0997479907578176,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141468460582407,0,-0.0114818643584321,0,0,0,0,0.0128370041852303,-0.0111060507667734,0,0,0,0.00011087093562844,0,0,-0.0083265817524658,0,-0.0173677415316997,0,0,0,0,0,0,0,0,0,0,0,-0.0194162138392274,0.0487991863720322,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.0023045320390995,0,0.00753539825444072,0,0,0,0,0,0,0,0,-0.011662920607617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004652826121904,0,0.00510373301655552,0,0,0,0,0.00613561847345982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00432934273541622,-0.0157374597555857,0,0,0,0,0,0
