,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X002271.SZ,X000708.SZ,X601898.SH,X002466.SZ,X601600.SH,X600547.SH,X000301.SZ,X600362.SH,X600188.SH,X600111.SH,X600010.SH,X000786.SZ,X600426.SH,X600886.SH,X600011.SH,X600176.SH,X000027.SZ,X601991.SH,X600803.SH,X600795.SH,X600352.SH,X600219.SH,X002353.SZ,X600489.SH,X000825.SZ,X000408.SZ,X000898.SZ,X600688.SH,X002080.SZ,X000932.SZ,X600801.SH,X300037.SZ,X600315.SH,X000807.SZ,X601699.SH,X002409.SZ,X000983.SZ,X000959.SZ,X600399.SH,X600157.SH,X000830.SZ,X600027.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.00949358900519266,0,0,0,0,0.134023583034336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618881469296872,0,0,0,0,0,0,0,-0.0347697257498022,0,0,-0.0358495767574761,0.0209331354728761,0.0686367336585758,0,0,0,0,0,0.00528058512218529,6.7762635780344e-21,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.108928691168658,0,0,0.00776447008373931,0,0,0,0,0,0,0,0,0,0,0.0648106335903825,0,0,0,0.00674213933140442,0,0,0,0,0,0,0,-1.73472347597681e-18,0,4.33680868994202e-19,0,0,0,0,0,0.027621966794753,0.0723601322454067,0,0,0.0574896187199183,0,0,0,0,0,0,0.00419153737897369,0.0680908406777483,0,0,0,0,0,0
X601088.SH,0,0.154126462040718,0,0,0,0.0388083306939887,0,0,0,0,0,0.0132627404998914,0,0,0,0,0.103283842236523,0,0,0,0.0231050293651996,0,0,0.0650499277838578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120523142644183,0,0,-0.0752060333743095,0,0,0,0.0947417799289472,0.0372325406175095,-0.03197744085824,0,0,0,0,0,0.00191776936206047,0,0,0,-0.00389560696115598,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0443890681086555,0,0.0205308557774316,0,0,0,0,0,0,0.080946163883047,0,0.0429173007707783,0.183135974505637,0,0,0.138084462693619,-0.0205395301031005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120519731520244,0,0.066918032032757,0,0,0,0,0,0.137483384869142,0,0,-0.068799537489392,-0.0146742621297711,0,0,0,-0.0452454813476052,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0635836564039904,0,0,0,0,0,0,0,0,0,0.0181939023002924,-0.0946313932834946,0,0,0.0349509230850172,0.298280645363838,0,0,0.0012892544135659,0,-0.105004005706557,0,0,0,0,0.02065585551289,0,0,-0.0290275323460624,0.0480293458818166,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.163467372090394,0,0,0,0.490395600871152,0,0,0,0,0,0,0,0.066370215709552,0.0309272731438118,0,0,0,0.0297135125111752,0,0,0,0,0.124258992773888,0,0,-0.128704099973367,0,0,0,0,0.0134762952668186,0,0.247650755667398,0,0.148428539215176,0,0,0,0,0,0,0,-0.121662447345734,0,0,0.0105526141996579,0,0,0,-0.00743053605854277,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.142010749096113,0,0,0,0,0,0,0.0501986675303296,0,0,0,0,0.0209507944546896,0,0,0,0,0,0,0,0,0.285764087920137,0,0.166749509072609,0,0,0.0706181779702507,0,0,0,0,0,0,0,0.041758430011502,0,0,0,0,0,-0.0293033968951333,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.124362622683762,0.16830348221148,0,0,0,0.13592557622144,0,0,0,0,0,0,0,0,-9.26813167591067e-05,0,0,0,0,0,0,0,0,0,0,0,0.0946350904104548,0,0,0.291642971302162,0,0.0762931735465278,0,0.0923082959142915,0,-0.102060772961488,0,0,-0.0665198272568149,0,0,-0.0606894934544125,0,0,0,0,-0.0548771860899787,0,0
X002271.SZ,0,0,0,0.186542298113569,0,0,0,0,0,0,-0.154856533809949,0,0,-4.33680868994202e-19,0,0,-0.0239550767472341,0,0,0,0,0,0,0.03019632903043,0,0,0.0471603008020363,0,0,0,0,0,0.152226535099184,0.110474829805903,0,0,0,-0.0260454973986014,0,0,0,0,0,-0.00824214568019373,0,0,0,0,0,0,0,0,-0.00792480875407755,0,0,0,0.0375803384754367,0,0
X000708.SZ,0,0,0,0.017135051953644,0,0,0,0.0632814632829905,0,0,0,0,0.0564415623326657,0,0,0,0,0,0,0,0,0,0,0,-0.0422133842360833,0,0,0,0,0,0,0,0,0,0.160258530496008,0,0,0.124971319780984,0,0,0.0962050481942705,0.00435603890000093,0,0,0,0,0,0,0,0,0,-0.0630096161845073,0,0,0,0,-0.0453722818724605,0,0
