,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X000708.SZ,X601991.SH,X600362.SH,X600352.SH,X600795.SH,X600688.SH,X600801.SH,X600111.SH,X000723.SZ,X600027.SH,X601992.SH,X600516.SH,X002466.SZ,X600489.SH,X002271.SZ,X002460.SZ,X000786.SZ,X000898.SZ,X600176.SH,X600299.SH,X600426.SH,X601158.SH,X000883.SZ,X000709.SZ,X600612.SH,X000629.SZ,X002353.SZ,X600219.SH,X600583.SH,X600315.SH,X000027.SZ,X000630.SZ,X000553.SZ,X000825.SZ,X600985.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590977381237131,0,0,0.0744989332358777,0,0,0,0.0653944324218648,0.086370041554747,0,0,-0.242913512917663,0.142762892891682,0,0,0,0,0,0,0,0.0952724180325688,0,0,0,0,0,0,0,0,0.0733399188939863,0,0,0,0,0,0,0,-0.0163137423024853,0,0,0,0,0.0898757100273625,0,0
X601600.SH,0,0,0,0,0,0,0.0658507819650464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361349016109804,0.197868953019101,0,0,0.00388414823209344,0,0,0.0234412894263919,0.150732047641913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242812006705806,0,0,0,1.0842021724855e-19,0,0
X600660.SH,0,0,0.0513412708713268,0,0,0,0,-0.0730123500465483,0.0783354884699233,0,0.0407251137332598,0.120385942079044,0,0,0,0,0,-0.0622313102121183,0,0,0,0,0.0497120494574966,0,0,0,0,0,0.0907267981314904,0.0519766641821033,0,0,0,0,0.0430319444078705,0,0,0,-0.084861150250636,0,0,0,0,0.0777608689945709,0,0,0,0,0.0832413955869809,0,0,-0.00431763398273436,4.33680868994202e-19,0,0,0,0.0260100929292779,0,0
X600188.SH,0,0,0,0,0,0,-0.141151063737941,0,0,0.262281704117506,0,0,0,0,0.112256624953213,0,0,0,0,0,0,0,0.0246732833357593,0,0,0.0726692589043121,0,0,0,0.0531709998682302,0,0,0,0.165486058639055,0,0,0,0,0,0,-0.0408221360494572,0,0,0,0,0,0,0,0,0,0,-0.00309538834709461,0,0,0,0,0,0,0
X000708.SZ,0,0,0.199829514270766,0,0,0,0.0561164320238579,0,0,0,0.0118374244371657,0,-0.139630436941696,0.339526048326026,0,0,0,0.315408709839106,0,0,0,0,0,0,0,-0.139826490581225,0,0,0.0105029524776429,0,0,0,0,0,0,0,0,0,0,0,-0.0393559318143151,0,0,0,0,0,0,0,0,0,0,0.00380993313620729,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024026363386322,0,0,0,0,0,0,0.0765233845467139,0,0,0,0,0.0224993804324848,0,0.122545073719676,0,0,0,0,0,0.148509586951969,0.0505797104403365,0,0,0,0,0.11346364807274,0,0.144076270285425,0,0,0,0,0.0134084796311111,0,0,0,-0.0177233502156977,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017612316181951,0.218379904546821,0.0671764430433423,0,0.22189923214122,0.0384401339925627,0,0,0,0,0,0,0,0,0.059169429545249,0,0,0,0.0756358540679066,0,0,0,0,0,0,0,0,0,0,0,0,-0.00629093793136633,0,0,0,0,-0.0326614139500762,0,0
X600352.SH,0,0,0,0.126020154788141,0.152820114830681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34155711585829,0,0,0,0,0,0,0,-0.0363788059198998,0,0,0.248664940169486,0.108274570425675,0,0,0,0,0,0,0,0,0,-0.305103363209536,0,0,0,0.174072823965862,0,0,-0.00568953206247281,0,0,0,0,-0.00422201489097285,0,0
X600795.SH,0,0,0,0,0.0457511784832541,0,0,0,0,0,0.00862387909642159,0,0,0,0.068143368913612,0,0,0,0,0,0,0,0.0274697232210678,0,0.0742566473671244,0,0.0396693644544023,0,-0.0112492617061973,0,0,0,0,0.0220673505746115,0,0,0,0,0.0487985658049774,0,0,0,0,0,0,0,0.0430823189215798,0.0293331192178124,0,0,0,0.00130772667586937,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.114826233620062,0,0,0,0.131357800701707,0,0,0,0,0,0,0,0,0,0,0,0.120848169023374,0,0,0,0.117480219173802,0,0,0,0,0,0,0,0,0,0,0,0,0.0972393732021537,0,0.0456736920353031,0,0,0,0.000535097951121602,0,0,0.01037821847216,0.0254665887553701,0,0,0,-1.35525271560688e-20,0,0
X600801.SH,0,0,0,0.605941696911016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116213211272569,0,0,0,0,0,0,0,0.212320206241833,0.0228127898518821,0,0,0,0.0373256137925274,0,-0.0899791208037895,0,0,0,0,0,0,0,0,0.0134754343658026,0,-0.0021983271555405,-0.0332889687749785,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.282760476832519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625462086974478,0,0,0.111785255406879,0.253898967128319,0.174363945759999,0,0,0.203098614250661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294712631438586,0,0,-0.0720932969203103,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.488573594207659,0,0,0,0,0,0,0.475411506776364,0,0,0,0,0.256826493873636,0,0,0,0,0,0,0,0,0,0,0,-0.0369851901586492,0,0,0,0,0,0,0,0.197022840923506,0,0.247353147079473,0,0,0.806959970716975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067987585847013,0,0
X600027.SH,0,0,0,0,0,0,0,0.294381688164431,0,-0.210018684761723,0,0,0.160712188554508,0,0,0,0,0,0,0,0,0.0290891008514177,0.0687452172185985,0,0,0,0,0.0402638559596726,0.0993693264489068,0,0.0186187012090974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843740736215158,0,0,0,0,0,0,0.00478630923646101,0,0,0,0,0.0222469094464359,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.0146746533588186,0,0,0,0.168678455896823,0,0,0,0,0,0,0,0,0.0997706230711854,0,0,0.204603151703852,0.00322801901708689,0,0,0.00625101882216485,0.038153169316846,0,0,0.00526879805644045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240109868252237,0,0,0,-0.0267722062171098,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038534363032626,0,0.0342587823961012,0,0.453040850188305,0,0.156117503596146,0,0,0,0,0,0,0.0783056654371039,0,0,0,0,-0.0902040911775222,0,0,0,0,0,0,0,0.0925663574301885,0.0165827800981546,0.305098637470975,0.0967393488720713,0,0,-0.0368734187770758,0,0,0,0.0478713604608961,0,0
X002466.SZ,0,0,0,0,0,0,0,0.196038548791341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370471597629448,0,0,0,0.232277166818711,0,0,-0.320046035613178,0.515667068605052,0,0,0,-0.0154115775283468,0,0,0,0,-0.0204680089857514,0,0,0,0,0,0,0,0,0,0.224627202931587,0,0,-0.0145307808326658,0,0,-0.329859854357649,0,-0.0202715588249962,0,0
X600489.SH,0,0,0,0,-0.00228002324717299,0,0.526957142724409,0,0,-0.0793369233890802,0,0,0,0,0,0,0,0,0,0,0,0.031064339849128,0.0657581724656721,0,0,0,-0.0815971322246887,0,0.133895708180942,-0.0943582789193725,0,0,0,0,-0.0164081633039827,0,0,0,0.125299314848767,0,0,-0.133094412871635,0,0,0,0,0,0,0.222923632493232,0,0.068325215569587,0.0125778204064033,0,0,0,0,-0.0593852948187731,0,0
X002271.SZ,0,0,0.0443209897518234,0,0,0,0.0133710878018072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443150439330385,0,0,0,0,0,-0.0951051119163379,0,0,-0.0665898738403502,0,0,0,0,0,0,0,0,-0.160477871564893,0,0,0,-0.0363990484849296,0,0,0,0,0,0,0.179799362770322,0.358121259916774,0.0404229325220581,0,0,0,0,-0.10920199313335,0,0
X002460.SZ,0,0,0,0,0.0955401614063826,0.268456253534469,0,0,0,0,0,0,0.0674979926593583,0,0,0,0,0,0,0,0,0,0,0,0,0.0136614191881197,0.603977415050422,0,0,0,0.0991453382592217,0,0,0,-0.0223980474166915,0,0,0,0,0,-0.113123294301643,0,0,0,0,0,0,0,0,0,0,0.0088444136995626,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.122569007793586,0,0,0,0,0,0,0,0,0,0.0983628765355975,0,0,0,0,0,0.208875889818293,0,0,0,0,0,0.07906779767055,0,-0.0405455849285822,0,0,0,0,0,0.000507428859446282,0,0,0,-0.03310259754628,0,0,0,0,0.0515069907644786,-0.000725149932999013,0,0,0,-0.18898542486272,0.0685634426823405,-0.0218764788128096,-0.0106957460659131,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,-0.052500619389858,0,0,0,0,0,0,0.2290556864796,0,0,0,0,0,0,0,0,0.0526526503415405,0,0,0.135137035742673,0,0,0,0.0176756304846283,0,0,0,0.0506339813018934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487105806840597,0,0,0,0.0266454576490353,0,0,0,-0.00127021294874788,0,0
X600176.SH,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.195948701735051,0,0.0232889443250109,0,0.0627750525506173,0.0461422781140162,0,0,0.10092183999106,0,0.150429084038249,0.247461838034771,0,-4.33680868994202e-19,-0.0668936738533846,0,0,0,0,0,0,0,-0.0033965801134569,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00645018857221602,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.23288466836542,0,0,0,0,0,0,0,0.205351177191667,0,0,0.0635316543141906,-0.0238110558259432,0,0,0,0.229118374339328,0,0,0,0.015525294286729,0,0,0.012500517206773,0,0,0,0,0,0.0473086409459839,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0436190327516285,0.0769537101922394,0,0,0,0,0,0
X600426.SH,0,0,0.0250397139133744,0,0.0934737433395116,0,0,0,0,0,0,0,0,0,0,0,0,0.0744650259444007,0,0,0,0.0740675073010983,0.0584353561724475,0,0,0,0,0,0.0102232341318702,0.283628797569511,0,0,0,0,0,0,0,0,0,0,0,0,0.429422618314512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141439942636444,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120073724100722,0,0,0,0,0.013063200597898,0,0.00494299415203375,0,0,0,0.0463725500257545,0,0,0,0,0,0.289887242144586,0,0.0782921955531338,0,0,0,-0.0206132947627624,0,0,0,0,0.0293844697307249,0,0,0,0,0,0,0,0.00378111623196288,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,-0.0427936355111482,0,-0.154912716672579,0,0,0,0,0.0203368097893576,0,0,-0.0155227067135193,0,0.0334795513252164,-0.0154100193432932,0,0,0,0,0.0707888433333364,0.103928021143622,0,0.00698636679930512,0,0,0,0,0,0,0,0,0.0101406843901292,0,0,0,-0.0262556692451693,0,0,0,0,0,0,0.194113950531827,0,0,0,0,0,0.00303347584144827,0,0,0,0,-0.00853395658575898,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444547011947773,0,0.136161781164625,0.0304203572541451,0.02792820325148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285136203108304,0.118300261042939,0.0398881871039415,0,0,0,0.00570128957323955,0,0,0,-0.0246012477328794,0,0
X600612.SH,0,0,0,0,0.189171163635952,0,0.287408620523186,0,0,0,0,0,-0.384982534459239,0,0,0,0,0.100203177188288,0,0,0,-0.0961821338464363,0,0,0,0,0,0.425377119920187,0,0,-0.0551077354979002,0,0,0.0120635398873751,0,0,0,0,0,0,0.0983320702659399,0,0,-0.0307975067850509,0,0,0,0.277374304594449,0,0,-1.38777878078145e-17,0.0111803377941201,0,0,0,0,-0.0137966855399153,0,0
X000629.SZ,0,0,0,0,0,0,0,-0.0531061936932821,0,0,0,0,0,0.154725126020331,0,0,0,0,0,0,0,0.12506055500984,0.0196649135516601,0,0,0.0972706487087285,0,0.0303855437337307,0,0,0,0,0.0217214035429988,0.133714857741681,0.066622246814864,0,0,0,0,0,0,0,0.0967679869520323,0,0,0,0,0,0,0,0,-0.00415574830490413,0,0,0,0,-0.00895401880056817,0,0
X002353.SZ,0,0,0,0,0,0,0,0.139930191274355,-0.0284921967152962,0,0,0,0,0,0,0,0,0.0512207115840123,0,0,0,-0.089533779288813,0,0,0,-0.142610946790822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266311103605165,0,-0.0521156198233317,0,0,0,-0.0572513553576167,0,0,-0.010570282393771,0.0865406704180807,0,0,0,-0.013999069259414,0,0
X600219.SH,0,0,0,0,0,0,0.0190287506040934,0,0,0,0,0,0,0,0,0,0,0.0451752664532377,0,0,0.00723511502859078,0,0.10489086333804,0,0,0.0110820692365345,0,0,0,0,0,0,0.144189010829675,0.106046558456712,0,0,0,0,0,0,0.0167462910457185,0,0,0,0,0.0607431993865634,0,0,0.00369154696280621,0,0,0,0.00457157862365137,0,0,0,0.000447324407550076,0,0
X600583.SH,0,0,0,0,0.114857914704526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733833348059095,0.0653282059725414,0,0,0,0,0,0,0,0,0,0,0.0243729064310996,0.236291662439265,0,0,0,0.0717909426272876,0,0.0882460130979177,0,0,0,0,0,0,0,0,0,0,0.0135303184930905,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,-0.03200943025659,0.198547547884872,0,0,0.188438938861456,0,0,0.0746083841700269,0,0,0,0,0,0,0,-0.260580580401193,0.0256188585222166,0,0,0,0,0,-0.367581761188267,0,0,0,0,0,0.174558462338067,0,0,0,0,0,0,0,-0.139587930921278,0,0,0,0,0,0,0,0,0.000853048498778696,0,0,0,0,-0.0138886676748173,0,0
X000027.SZ,0,0,0,0,-0.107478206135544,0,0,0,0,0,0.0170201141824636,0,0,0,0,0,0,0,0,0,0,0,0.0181055262987437,0,0,0.025481871009349,0,0.0389554177324777,0.109553134548095,-2.16840434497101e-19,-0.00328692314193488,0.105299065622039,0,0.173602501687028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15858242964546,0,0,0.00735412193645604,0,-0.0608737407230813,0,0,-0.04214772379705,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873130519988395,0,0,0.047151143298058,0,0,0.0933411193439787,0,0,0.000243066307476492,0.00464047790475616,0,0,0.048052061822056,0,0,0,0,0,0,0,0,0,0,0,0,0.120234757675659,0,0.103511584117542,0,0.0584433272362717,0,0.12496877916004,0,0,0,0.0137399069810789,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0.152024799304802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246063056253332,0,0,0.00038550216898944,0,0,0.15496685731534,0.031458492128522,0,0,0,0,0.128761024729576,0.0326124623042338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013480651576519,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0.0124139693297834,0,0,0,0.0610892758803902,0,0,0,0,0,0,0,0,0.0347850075134379,0,0.168859058128009,0,0.0628746740651119,0,0,0,0,0,0,0.144832848454885,0,0,0,0,0.00135165227437248,0,0,0,0,0,0.172786085103124,0,0,0,0,0,0,0,0.0244544390387021,0,0,0,-0.0201870937737285,0,0
X600985.SH,0,0,0,0,0,0,-0.0119284976035308,0,0,0,0.180265506172776,0,0,0,0,0,0,0.0556776141599942,0,0,0,0,8.67361737988404e-19,0,0,0,0.0651513624159388,0,0,-1.38777878078145e-17,0,0,0,0.101645230604139,0,0,0,0,0,0,0.00111933377154068,0,0,0,0.409831029605284,0,0,0,0,0,0,0.00446210887003767,0,-0.0295818294964175,0,0,-0.055597436066609,0,0
X601699.SH,0,0,0,0,0.178468402110808,0,-0.0948247245609802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239474786067122,0,0,0.166419439908168,0,0,0,0.0460302430148569,0,0,0,0,0.104609695363728,0,0,0,0,0,0,0,0,-0.262737473672778,0,0,0,0,0,0,0,0.0259236627965698,0,0,0,0,-0.0273716021604898,0,0
Change_TY3M,0,0,0,0,0.0418337202200134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.253586932228582,0,0,0,0,0.0741176142819576,0,0,0.0952528622011447,0,0,0,0,0,0,0,0,0,-0.0802604490097915,0,-0.0583535937943951,0,-0.0609992389717488,0,0,0,0,0,-0.0394451743121142,0,0,0.102386278566672,-0.287456085226653,0,0,0,0.0222146590324992,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.352390978083264,0,0,0,0,-0.125153204601379,0,0,0,0,0.0469016893211184,0,0,-0.220009935535236,0,0,-0.216124739162393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660302951516103,0,1.52409951846219,0,0,0,0.320574523273921,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10601834174572,-0.0713072468521514,0,0,0,-0.132200204374857,0,0.0812808574091012,0,0,0,0,0.156695920948406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.187885433697645,-0.0865410625313736,0.495347605144038,0,0,0,0,-0.135497626430791,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00605453800599301,0,0,0,0,0,0,0,0,0,0,-0.0093434351709229,0,-3.46944695195361e-18,0,0,0,0,0,-0.00614624416589472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0414586009392718,0.0992938782243586,0,0,0,0,0,0
MKreturn,0,0.262236491356306,0,0,0,0,0,0,0,0,-0.201211472118398,0,0,0,0,0,0,0,0,0,-0.16102324965374,0,0,0.0641352228073127,0,0,0,0,0,0,0.157860646388943,0,0,0,0.0122042579872909,0,0,0,-0.0305218513553516,0,0.046211262166115,0,0.00366126159065548,0,0.0253567671283093,0,0,0,0,0,0,-0.011631453823214,0,0,0,0,-0.0246498785765633,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021195506945448,0,0,0,0,0,0,0,0,-0.00176472155354866,0,0,0,-0.000576541542214179,0,0,0,0,0,0,0,0,0,0,0,0,0.000324277102565686,-1.97775267803615e-05,0,0,0,0,0,0,0.00977214748363955,-0.00491449771041097,0,0,0,0.00833196963671188,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.210582564451515,0.254282427815303,0,0,0,0,0,0,0,0,0,-0.0146384835849958,0,0,3.46944695195361e-18,0,0,0,0,8.67361737988404e-19,-0.00860130307309828,0,0,0,0,0,-0.33443009611196,0,-0.0133975062817359,0,0,0,0,0,0,0,0,0.243882262131531,0,0,-0.0291429552438156,-0.427917617194479,0,0,0,0.526394939471339,-0.458913857083252,0,0,0,0,0,4.42398536753191
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.00526413516055741,0,0,0,0.0066886163198045,0,0,0,0,0,0,0,0,0,0,0,-0.00219171212789619,-0.00588577526372633,0,0,0,0,0,0,0,0,0,0,-0.00216229607450668,0,0,0,0,-0.00355487831423667,0,0,0,0,0,0,0,0.0113024089592276,0,0,0,0,-0.0261482666565435,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107981557928494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149731280242427,0,0,0,0,0,0,0,0,0,0,-0.00716058623522756,0,0,0,0,0.121837308976636,0,0
