,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600795.SH,X601600.SH,X600585.SH,X601898.SH,X600010.SH,X601991.SH,X600688.SH,X600111.SH,X600886.SH,X600362.SH,X600157.SH,X600027.SH,X600188.SH,X600021.SH,X600583.SH,X601158.SH,X601992.SH,X000883.SZ,X000709.SZ,X600309.SH,X600352.SH,X000898.SZ,X000539.SZ,X000027.SZ,X600489.SH,X000792.SZ,X002470.SZ,X000825.SZ,X600547.SH,X000060.SZ,X000629.SZ,X600808.SH,X600660.SH,X600008.SH,X002353.SZ,X002075.SZ,X600549.SH,X000831.SZ,X600578.SH,X600863.SH,X002004.SZ,X600307.SH,X600219.SH,X000012.SZ,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0.323276327432798,0,0,0,0,0.316860310003405,0,0,0,0,0,0,0,0,0,0.0806146107541753,0.0781093697972684,0,0,0,0,0,0,0,0,0.0132280293249211,0,0,0,0,0,0,0,0,0,0.0708313023315179,0,0,0,0,0.116826842855892,0.0331659741702692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0.0247666459156577,0,0,0.0919184260786991,0,0,0,0,0,0,0,0,0,0,0.0757420073530308,0,0,-0.115936040216321,0,0.537416650223717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606733413880747,0,0,0,0,0,0,0.085867033208309,0,0.0145256164268729,0,0,0,-0.0287764728216772,-2.16840434497101e-19,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.141060808850309,0,0,0,0,0,0,0,0.118428283632613,0,0.0226624821553508,0,0,0,0,0,0,0,0,0,0,0,0,0.0450477493512329,0,0,0.037073828402184,0,0,0,0.0367296367246678,0,0,0.246597430823147,0,0,0,0,0.0613214494252456,0,0,0,-0.0125962860893965,0.0043593366189242,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.202323244019403,0.277636557257415,0.0159546395458189,0.145517775987667,0,0,0,0,0,0.117592320855654,0,0,0.107268587023048,0,0,0,0,0,0,0,0.0475121970099389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170398956733619,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0841772852224865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00937614808022081,0,0,0,0.0260748945737076,0,0,0,0,0,0,0.107429406443839,0,0.246253252431066,0.0493060133307072,0.0318774750322444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031177508665372,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363624631796321,0,0,0.137958884268428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00311845562527244,0,-0.000453890351183692,0,0,-0.0669427498464165,0,0.0112906429503263,0.0580524214837976,0,0,0,0,0,0
X600027.SH,0,0,0,0.269421717287684,0,0.239971059784313,0,0,0,0,0,0,0,0.11834390154849,0,0,0,0,0.0337047148752727,0.146594809127469,0,0,0,0,0,0,0,0,0.0339229543563505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828629110069287,-1.73472347597681e-18,0,0,0,0,0,0,0.00419618177577083,-0.00352308632344751,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0260642599926752,0,0.062724425336146,0,0,0,0.14673477513496,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.07769609448495,0,0,0.0439214714913022,0,0,0,0.23689539605155,0,0.208552600904506,0.0329322257198523,0.081227814619887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00817029081616679,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0.162685370292812,0,0,0,0,0,0.0829600690811232,0,0,0,0,0,0,0,0,0,0,0.221952849876261,0,0,0,0,0,0,0,0.0499033862686694,1.73472347597681e-18,0,0.338757227654439,0,0,0,0,0.0861747625895558,0.0621531946037663,0,0,0,0,0,0,0.00504986470775357,0.0233780127234353,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0.0830646132312355,0,0,0,0,0,0.0930970056228528,0.166299473644406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460086910725949,0,0,0,1.73472347597681e-18,0.132197554483429,0.0487264048130409,0,0,0,0,0,0,0.00316395740820977,0,0,0,0,0,0
X601158.SH,0,0.116012193715439,0,0,0,0,0,0,0,0,0.124541373719874,0,0,0,0,0,0,0,0,0,0,0.00257677212348883,0,0,0,0,0.0428573077258433,0,0,0,0,0.0625187733241367,0,-0.0517659188023524,0.0375957629440921,0,0,0,0.375061511899833,0,0.0857201504505831,0,0,0,0,0,0,0.0593420216163626,0,0,0,0.0122976340526635,0.00819135970412285,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.0548837536020497,0.0581683696903645,0.189560115765903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249868048776192,0.237387566495127,0,0,0,0,0,0.113268295021356,0,0,0,0,0,0,0,0,0,0,0.0362910222013085,0,0,0,0,0,0,0,-0.0172666468939356,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297278417926215,0,0,0.030203564889761,0,0,0,0,0,0,0,0,0,0,0,0,0.0121973255800113,0,0,0,0,0,-0.0217544385341924,0,0,-0.0223629550097771,0,0,-0.0056337228891995,0,-0.0154840177909569,0,0,0,0,0,-0.0351583909039045,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.174866317824096,0,0,0,0,0,0,0,0,0,0,0.0412488485732868,-6.93889390390723e-18,0,0,0.0943610491889098,0,0,0,0,0,0,0.215693809922991,0,0,0,0,0,0,0,0,0.162113269846591,0.164431889659652,0,0,0,0.119835812277012,0,0,0.113398987331973,0,0,0,0,0,0,0,-0.00683969857511826,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379504404011523,0,0,0,0.0078589682050613,0,0,0,0,0,0,0,0,0.103642787315937,0,0,0.010022046978311,0.0756563715955074,0,0.0463259530863082,0,0,0,0,0.0013923713228674,0,0,0,0,0.131726548256039,0.181137355728148,0,0.00340479498267404,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,-0.04243317209207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294648514353083,0,0,0,0,0,0,0,0.216972169200746,0,0.0189170639439701,0,0,0.135153803712235,0,-0.0376006725654402,0,0,0.167847332506396,0,0,0,0,0,0.00641930386545017,0,0,0.051821556258905,0,0,-0.0037145165959758,-0.00751061232649412,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.321382148135746,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.295301722349615,0,0,0,0,0,0,0,0,0.185306271621276,0,0.086784150757836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000783895406801735,0.0261165653297475,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.0883234853048358,0,0,0,0,0,0.138635503416125,0,0,0.0282691533486302,0,0,0,0,0.188167977011264,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0697737284389819,0,0,0.214286067343508,0,0,0.0570643713807961,0,0,0.100709659806445,0,0,0,0,0,0,0,0,0,0.0226002440207497,0,0,0,-0.0310986925705457,-0.0138027311211172,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.20199177549208,0,0,0.105245871949252,0,0,0,0,0,0.102716268234581,0,0.130643148077396,0,0,0,0.0856419705033016,0,0.0209324960281944,0,0,0,0,0,0,0,0,0,0.0754640673729756,0,0,0.0300458304989312,0,0,0,0,0.0827884189533372,0,0,0,0,0,0.00165971837363482,-0.00644675013363966,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.110413546161494,0,0,0,0,0,0,0,0,0,0.0476728407449691,0,0.0569533190376776,0,0,0,0,0.0740673493766631,0,0,0,0,0,0,0,0.498951071316125,0.114685376346837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00600917103084155,0.0208110799810909,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.081053684048055,0,0,0,0,0,0,0.0925245112885133,0,0.0375394164037698,0,0,0,0,0,0.0783748720343235,0,0,0,0,0,0.0367724123007637,0.029732641528488,0,0,0.232334187503101,0,0,0,0,0.0953116401268683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0747477060261461,0,0,0,0,0.11065821922843,0,0,0.016392292723194,0.133668257731247,0,0,0.0731326022626926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531970154526124,0,-0.00813103166329879,0,0,0.259744706791345,0,0,0,0,0,-0.00694091259177666,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0.0427772874108777,0,0,0,0,0,0,0,0.0846283453299787,0,0,0,0,0,0.188684970742308,0,0,0,0,0,0,0,0,0,0,0,0.229065276402291,0.0664229820094925,0,0,0,0.0662532687991132,0,0,0,-4.33680868994202e-19,0,0.261983194971273,0.0788066673500624,0,0,0,-0.0151682957391038,0.000990629866875685,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.0319854379718853,0,0,0.0106303087725912,0,0,0.000188698640959243,0,0,0,0,0,0.0325154165378811,0,0,0,0,0,0,0,0,0.0546813828819105,0,0,0.981827860089221,0,0,0,0,0,0,0,0.00820801701315657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161132633325946,0.038232468852418,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0.0211161501949759,0,0,0.104606047974961,0,0,0,0,0,0,0,0,0.0386612688513475,0,0,0.152829690893404,0,0,0,0,0.0192415510346802,0,0,0,0,0,0.0864270873199864,0,0,0.158005927346541,0.00243196649324953,0,0,0,0,0,0,0.0144837756689623,0,0,0,0.0360498673255803,0,0,0,0,0.0184587986901923,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.106049345411432,0,0,0,0,0,0,0.0661842857936521,0,0,0.0147814658649995,0,0,0,0.308413513143066,0,0.0293688645056345,0.00189872056578856,0,0,0,0,0,0.0659129594380777,0,0.19944251191131,0,0.0195603923655542,0,0,0,0,0,0,0.084652991301276,0.120342132163444,0,0,0,0,0,0,-0.0102969216651463,0.0185422545188292,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.0562108416584205,0,0,0,0.0155066125859414,0,0.224092995441418,0,0,0,0,0,0,0,0.0593497209931612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158413570334869,0,0,0,0,0.0585747160065152,0,0,0.029542991114249,0,0.103143728943319,0,0,0,0,0,0,0.0384910945256623,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140795715555836,0,0.0162624025227451,0,0,0,0.0188652839747367,0,0.263724132670429,0.0652092337426403,0,0.296283853502514,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0425582641040302,0,0,0,0,0,0,-0.00453597908759363,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0.123393494369917,0,0,0,0,0,0,0.0523542422964649,-0.0367567615137934,0.388292926959955,0,0,0,0,0,0,0,0.0943171938806981,0,0,0,0,0,0,0,0,0,0,0,0.0488631787100242,0,0,0.0243409630376469,0,0.0715927237671829,0,0,0,0,0,0.000324260327954697,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0.0773298370667976,0,0,0,0,0,0,0,0,0,0.266881005746078,0,0,0,0,0,0.142605758162666,0,0,0,0,0.0432070150930502,0.0350263304281571,0.0524118448474672,0,0,0,0,0,0,0,0,0,0.0973171083038733,0,0,0.004021243037869,0,0,0,0,0,0.0184333714458159,0.0123286820659055,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,-0.0425826207900682,0,0,0,0,0,0,0,0,0,0,0,0,-0.0731717884766107,0,0,0,0,0,0,0,0,0,0,0,0.249623471694116,0.0513335734324972,0,0,0,-0.0325874732736505,0,0.142329524543628,0,0,0,0,0,0,-0.0452743340635754,0,0,0,0,-0.232617189806603,-0.0782905791961581,0,0,-0.0944560169196546,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.170198519731916,0,0,0,0,-0.116546516509252,0,-0.0752323289353192,0.263252995907944,0,0,0,0.0145058122540829,-0.0888968944152213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399272307435154,0,0,0,0.0882119595206654,0,0.240377125216964,0,0,0,0,0.105559950740952,0,0,0,-0.00542847455424608,-0.00706776427588178,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.0615669749688869,0,0,0.119673470552814,0,0,0.326287906401944,0,0,0.152381504428309,0,0,0.0252721876675041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139879278968715,0,0,0,-0.0538953554634533,0,0,0,0,0,0,-0.0160352480251362,0,0,0,0,0,0
X600578.SH,0,0,0,0.204827419235733,0,0,0,0,0,0,0,0,0,0,0,0,0.288963931493595,0,0.119284865502397,0,0,0.0440173720744137,0,0,0,0,0,0,0,0,0,0.0697797326279552,0,0,0,0.0563694557009158,0.112933655186012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00162350358664403,0.0452569728374946,0,0,0,0,0,0
X600863.SH,0,0,0,0.0117226182557264,0,0.297110074068084,0,0,0,0.0518605624599531,0,0,0,0,0,0.0968940301198782,0.345075014453529,0,0.0228521447257817,0.0437547088094629,0,0,0,0.000735276750827628,0,0,0,0,0.0528485302254193,0,0,0,0.0314543777370015,0,0,4.33680868994202e-19,0,0,0,0,0.0335568890438357,0,0,0,0,0.0298204037146657,0,0,0,0,0,4.33680868994202e-19,0.000220445246784316,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,-0.0908274622762461,0,0,0,-0.154307264850056,0,0,0,0,0,0,0,-0.0697590793814869,0,0,0,0,0,0,0,0,0,0.615817698651553,0,0,0,-0.0494146438451308,0,0,0.0890617167356587,0,0,0,0,0.335459691239018,0,-0.174306446372176,0,0,0,0,0,0.332413628499881,0,0,0.0258239500557518,-0.0254800750509729,0.206320705533899,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354588813839947,-0.0204525993215828,8.67361737988404e-19,0,0,-0.0240906476749215,0.357794706667102,0,0,0,0,0,0,0,0,0.0894090668777776,0,0,3.46944695195361e-18,0,0,0,0,0.00133328698738237,0,0,0,0,0.0954295986842308,0,0,0,0,0,-0.00845812754484219,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502122823552922,0,0,0,0,0,0.154181761819515,0,0,0.242970722752303,0,0.05618544573744,0,0,0,0,0,0.0841661086145841,0,0.0704060131091401,0,0,0,0,0,0,0.0493546305328173,0,0.00933129122307841,0,0,0,0,0,0,0,0.00277386273723794,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,-0.0838134969105829,0,0.0662902395050744,0,0.0591335596662585,0,-0.0610990231878827,0,0.202658981313962,0,0,0,0,0,0,0,0,0,0.0552379444342902,0,0,0,0,0,0,0,0,0,0.270155657627717,0,0,-0.0139316120235856,0,0,0,0,0,0,0.118814990906463,0,0,0,-0.0792365972726286,0,-0.0152235282899014,-0.029542021742273,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.108207952503144,0,0,0,0,0,0,0.0776633024466156,0.00162230392864709,0,0,0,0,0,0,0,0,0.000157829759184719,0,0,0.0531515446132881,0,0.0478120116871655,0.0419613709890602,-3.46944695195361e-18,0.0151783896743898,0.128336492142414,0,0,0,0,0,-0.0251679043553957,0,0,0,-0.0149576735922683,0,0,0,0,0,0.0084049640314457,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.10428229861419,-0.0232145103178508,0,-0.00157167190279662,0,0,0.0350450645895592,0.00659936261943898,0.0240495990891393,0,0,0,0,0,0,0,0.0386490907463366,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161117060536562,0,0,0.0854831003531491,0,0,0.0205371927993072,0,0,0,0,0,-0.0982418989503727,0,-0.0605028083184772,-0.0197742404399213,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.116559958361311,0,0.614099016584148,0,0,0,0,0,0,0,0,0,0,0,-0.146469329511287,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,1.11677185889144,-0.562806736458793,0,0,-0.406849865449215,0,0,0,0,0,0,-1.06388489053933,0,-0.910224289728871,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.363645508051127,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,-0.386613871875098,0,0,0,0,0,-0.805548124003602,0,0,1.8578080980202,0.388726821453795,0,0.136154394460123,0,0,0,0,0.161024664091051,0,0,0,0,0,0,0,0,0,0,0,0,-0.764676802761285,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.275013961029016,0,0,0,-0.156086153025121,0,0,0,0,0,-0.121140924859486,0,-0.0386054343993298,-0.151563867915282,0,-0.0119816530427234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199772462773958,0,0,0,0.0569472909878715,0,0,0,0,0,0,-0.119105175576298,0,0.249875872948216,-0.0505379756293237,0.0237878310649773,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0761900895887054,0,0.0778022796388595,-0.00491017455266628,0,0,0,0.0347371953003926,0,0,0,-0.00367589599081415,0,0.306437389294486,0.06778029253771,0,0,0,0,0,0,0,-0.190915107759527,0.227799537742222,0,0,0,0,0,0,-0.147344145272424,0.0041536589638426,0,0,0,0,0.0384767682710507,0,0,0,0,0,0,0.0394696554705368,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.0059257239185882,0,0,0,0,0,0,-0.00525854471464904,0,0.0104803961427011,0,0,0,0,-0.00254526935806144,0,-0.00715567182729447,0,0,0,0,0.00642193674514309,0,0,0,0.00523949577497416,0,0,0,0.00363373198985374,0,0,0,0,0,0,0,0,0,0,-0.00298254781903475,0.00669379159201108,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.00407526506303153,0,0,0,0,0,0,-0.00895872636016395,-0.0141569867186205,0,0,0,0,0,0.0263632326412579,0,0,0,0,0,0,0,-0.00494329362828893,0,0,0,0,0,0,-0.0241572368628898,0,-0.0219060067036933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00734005042016026,0.0178025064213622,0.000819228505011302,0.0132700484110744,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.0204226352171723,0.0292682253298238,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215849275160643,0,0,0,0,0,-0.0158329170008245,0,0,-0.0224593810361996,0,0,0,0,0,0.00642861038438795,0,-0.0235129794287927,0,-0.0163914772061115,0,-0.00222103975940945,-0.0121144808662281,0,0,0,0,0,0,0.0424315523992855,0,0,0.0108980958360471,-0.0088112449362057,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0547201196869614,0,0,0.00408798647187766,0,-0.0108735876051614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0315309453849936,0,0.0244581346335549,0.00244409252541339,0,0.0377445390429621,0,0,0,0,0,0,0,0,0.00164137054557131,-0.0153910861165931,0,0,0,0,0,0
